ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.783852,,,,,,,,,,,,e0115eff-4205-4e41-b86c-bfa5c98594af,1388,,,"[98.9, 5.4]",3890559,29,,,,2.940994,,Right Foot,,,,"[68.9, 11.5]",,Ground Pass,,30.613886,,,,David Olatukunbo Alaba,8220.0,,,,,,,1,From Free Kick,Franck Bilal Ribéry,8223.0,Left Wing,76,Bayern Munich,169,"['40df9cfd-32a6-4540-a1af-bd41fecd4133', '9a52b6fe-4129-4a68-a857-476c24caf711']",9,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:09.010,Pass,True
,,,,,,,,,,,,,,,,0.857899,,,,,,,,,,,,3a9ff1fa-c69f-4baa-b120-46413a471fbf,1391,,,"[54.9, 9.1]",3890559,29,,,,1.8879597,,Right Foot,,,,"[50.6, 22.2]",,Ground Pass,,13.787676,,,,Jérôme Boateng,5578.0,,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Left Back,76,Bayern Munich,169,['21207a20-cfe5-42d5-8bec-b617ffc1dbcb'],12,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:12.484,Pass,
,,,,,,,,,,,,,,,,1.524129,,,,,,,,,,,,cb56b276-47f9-4c47-9491-54264a1e3e4a,1394,,,"[50.2, 22.5]",3890559,29,,,,1.5610564,,Right Foot,,,,"[50.5, 53.3]",,Ground Pass,,30.80146,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,From Free Kick,Jérôme Boateng,5578.0,Left Center Back,76,Bayern Munich,169,['31207cc5-e5e0-419a-8b77-26b202b4d428'],14,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:14.896,Pass,
,,,,,,,,,,,,,,,,1.902532,,,,,,,,,,,,907b44f0-cf1e-4c84-b0e2-26cbf3222ed6,1397,,,"[55.9, 55.1]",3890559,29,,,,0.81266415,,Right Foot,,,,"[77.3, 77.7]",,Ground Pass,,31.124268,,,,Philipp Lahm,19295.0,,,,,,,1,From Free Kick,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,76,Bayern Munich,169,['888721fe-d101-46e3-b6a2-14a4419ad558'],17,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:17.890,Pass,
,,,,,,,,,,,,,,,,1.125862,,,,,,,,,,,,52ed762c-d13a-40c8-86b1-3d6995617b83,1400,,,"[77.1, 75.7]",3890559,29,,,,-0.014083575,,Right Foot,,,,"[84.2, 75.6]",,Ground Pass,,7.100704,,,,Kingsley Coman,8217.0,,,,,,,1,From Free Kick,Philipp Lahm,19295.0,Right Back,76,Bayern Munich,169,['dacc8bc0-72f6-4eef-aab9-475d42642d41'],22,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:22.825,Pass,
,,,,,,,,,,,,,,,,0.989768,,,,,,,,,,,,1ed6f0dd-88f8-4689-81c2-501726100b08,1403,,,"[84.2, 75.6]",3890559,29,,,,-3.100799,,Left Foot,,,,"[74.4, 75.2]",,Ground Pass,,9.80816,,,,Philipp Lahm,19295.0,,,,,,,1,From Free Kick,Kingsley Coman,8217.0,Right Wing,76,Bayern Munich,169,['0a9f9c45-1dc7-4cf9-914c-2e601e8ddfe4'],24,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:24.095,Pass,
,,,,,,,,,,,,,,,,1.38589,,,,,,,,,,,,bba19eff-72d4-4b6e-8206-15cb755fac67,1406,,,"[70.4, 75.2]",3890559,29,,,,-2.1105218,,Right Foot,,,,"[57.7, 54.0]",,Ground Pass,,24.712952,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,From Free Kick,Philipp Lahm,19295.0,Right Back,76,Bayern Munich,169,['7af40220-08fd-4505-b569-56ce92a487b9'],26,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:26.003,Pass,
,,,,,,,,,,,,,,,,0.921142,,,,,,,,,,,,4d7afd64-0435-455d-815e-ac7d68b1f360,1409,,,"[57.7, 54.0]",3890559,29,,,,-0.7347503,,Right Foot,,,,"[69.1, 43.7]",,Ground Pass,,15.363918,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Free Kick,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,76,Bayern Munich,169,['3ae1ebe9-ea0d-4366-b4ce-aee935c0c580'],27,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:27.965,Pass,
,,,,,,,,,,,,,,,,1.145522,,,,,,,,,,,,8b3c3cc9-075c-4c3a-ab1f-f7cc19abc48e,1413,,,"[63.8, 44.5]",3890559,29,,,,-2.337329,,Left Foot,,,,"[50.8, 31.0]",,Ground Pass,,18.741665,,,,Jérôme Boateng,5578.0,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Defensive Midfield,76,Bayern Munich,169,"['2dacd78a-657d-4d78-b594-107fc1cdb2f4', '6906b829-1f7f-4dd0-a54b-65d428de3ea6']",29,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:29.488,Pass,True
,,,,,,,,,,,,,,,,1.710993,,,,,,,,,,,,a221bb40-454d-4d43-9579-62617c2f1eb6,1417,,,"[51.0, 30.2]",3890559,29,,,,-0.7551044,,Left Foot,,,,"[76.5, 6.2]",,Ground Pass,,35.017853,,,,Franck Bilal Ribéry,8223.0,,,,,,,1,From Free Kick,Jérôme Boateng,5578.0,Left Center Back,76,Bayern Munich,169,"['7d89d9b0-a3dc-408b-af39-77de462ef017', '9c06ec86-cb78-4dda-9a84-9160da0c2611']",31,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:31.847,Pass,True
,,,,,,,,,,,,,,,,0.264792,,,,,,,,,,,,833fca17-9bbb-43be-9462-6fb5f60b4675,1420,,,"[91.1, 12.3]",3890559,29,,,,-0.7727406,,Right Foot,,,,"[95.1, 8.4]",,Ground Pass,,5.5865912,,Incomplete,,,,,,,,,,1,From Free Kick,Franck Bilal Ribéry,8223.0,Left Wing,76,Bayern Munich,169,['6360c984-b33c-4635-865d-d3633b5a7ff8'],36,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:36.305,Pass,
,,,,,,,,,,,,,,,,1.435955,,,,,,,,,,,,32762000-e6a7-491b-adb4-61e64e73d59a,1423,,,"[29.7, 61.9]",3890559,29,,,,0.70631814,,Right Foot,,,,"[44.0, 74.1]",,Ground Pass,,18.797073,,,,Iver Tobias Rørvik Fossum,13125.0,,,,,,Recovery,1,From Free Kick,Manuel Schmiedebach,8543.0,Right Defensive Midfield,76,Bayern Munich,169,"['b5e1c47c-3162-43e8-b65d-caada54deb56', 'de9eb9f2-3893-4850-8f06-d795d34fd791']",40,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:29:40.299,Pass,True
,,,,,,,,,,,,,,,,1.167794,,,,,,,,,,,,fe280d97-80b9-4ed8-acca-4e0f84f5d27b,1427,,,"[55.2, 75.2]",3890559,29,,,,-1.5524497,,Right Foot,,,,"[55.6, 53.4]",,Ground Pass,,21.803669,,Incomplete,,Artur Sobiech,11845.0,,,,,,,1,From Free Kick,Iver Tobias Rørvik Fossum,13125.0,Right Midfield,76,Bayern Munich,169,"['48d9bf9e-ca7f-4961-b00c-06a97a99a967', 'c3120455-b3bb-486e-98da-bb7457ae2cc2']",42,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:29:42.648,Pass,
,,,,,,,,,,,,,,,,0.69167,,,,,,,,,,,,069172fd-e0b9-4633-939d-e25095bdec19,1431,,,"[62.7, 26.2]",3890559,29,,,,-1.0376406,,Right Foot,,,,"[66.3, 20.1]",,Ground Pass,,7.0830784,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Defensive Midfield,76,Bayern Munich,169,['f73caa4d-ac7c-452f-aa12-86960a7a8cda'],45,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:45.177,Pass,
,,,,,,,,,,,,,,,,0.998841,,,,,,,,,,,,ccafd487-3642-49c4-8fa8-36b27b3b4af7,1435,,,"[70.3, 22.8]",3890559,29,,,,-2.141291,,Right Foot,,,,"[62.6, 10.8]",,Ground Pass,,14.25798,,,,David Olatukunbo Alaba,8220.0,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Defensive Midfield,76,Bayern Munich,169,['59e69071-8e81-4f05-8888-bd3a3c198e33'],48,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:48.263,Pass,
,,,,,,,,,,,,,,,,1.127388,,,,,,,,,,,,ea8cc016-2304-4b24-a8e1-2bdfc850692d,1438,,,"[58.2, 10.1]",3890559,29,,,,2.4099061,,Left Foot,,,,"[48.4, 18.9]",,Ground Pass,,13.171181,,,,Jérôme Boateng,5578.0,,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Left Back,76,Bayern Munich,169,['bd50f4b2-a218-4242-9cd8-9c61f9bb41a5'],49,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:49.853,Pass,
,,,,,,,,,,,,,,,,1.248702,,,,,,,,,,,,3fd6dbae-2b43-4d7e-b865-12488f35dec3,1442,,,"[48.3, 20.0]",3890559,29,,,,1.5342273,,Left Foot,,,,"[49.5, 52.8]",,Ground Pass,,32.821945,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,From Free Kick,Jérôme Boateng,5578.0,Left Center Back,76,Bayern Munich,169,['87a40aa4-d286-4e6f-9aa2-2ec2482c9e56'],52,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:52.316,Pass,
,,,,,,,,,,,,,,,,1.924941,,,,,,,,,,,,32914ced-73c6-433c-bbb3-1643ed9118c5,1445,,,"[48.6, 53.7]",3890559,29,,,,0.9798783,,Right Foot,,,,"[64.5, 77.4]",,Ground Pass,,28.539446,,,,Kingsley Coman,8217.0,,,,,,,1,From Free Kick,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,76,Bayern Munich,169,['3fb1ec80-53c5-44c3-8658-3efa490990b3'],55,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:55.646,Pass,
,,,,,,,,,,,,,,,,1.539387,,,,,,,,,,,,afe850aa-80d7-4c87-b497-5450fb6c7868,1448,,,"[70.3, 76.4]",3890559,30,,,,-2.624105,,Right Foot,,,,"[50.8, 65.3]",,Ground Pass,,22.437914,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,From Free Kick,Kingsley Coman,8217.0,Right Wing,76,Bayern Munich,169,['6e2e38f3-9234-4fdf-ba60-0438522962c8'],0,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:00.295,Pass,
,,,,,,,,,,,,,,,,1.520955,,,,,,,,,,,,d43970ec-98a1-4df0-8e95-3f57b1ef8067,1451,,,"[51.5, 53.9]",3890559,30,,,,-1.8113306,,Right Foot,,,,"[45.0, 27.4]",,Ground Pass,,27.285528,,,,Jérôme Boateng,5578.0,,,,,,,1,From Free Kick,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,76,Bayern Munich,169,['7920a711-1505-45ec-9a75-88c4939ccff5'],4,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:04.688,Pass,
,,,,,,,,,,,,,,,,2.041391,,,,,,,,,,,,51ec921d-f8ff-416d-b111-6dcef1634959,1454,,,"[41.3, 26.5]",3890559,30,,,,2.2666907,,Right Foot,,,,"[27.1, 43.5]",,Ground Pass,,22.150394,,,,Manuel Neuer,5570.0,,,,,,,1,From Free Kick,Jérôme Boateng,5578.0,Left Center Back,76,Bayern Munich,169,['85c8c2cd-d87d-4037-af9e-5319621c44cd'],8,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:08.441,Pass,
,,,,,,,,,,,,,,,,1.523489,,,,,,,,,,,,39cf8d9f-8f14-4a99-9e42-abed6e06e30c,1457,,,"[27.8, 44.2]",3890559,30,,,,1.2079297,,Left Foot,,,,"[34.9, 62.9]",,Ground Pass,,20.0025,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,From Free Kick,Manuel Neuer,5570.0,Goalkeeper,76,Bayern Munich,169,['2a320fb6-8b54-47f5-a588-71ae70b6fc00'],10,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:10.688,Pass,
,,,,,,,,,,,,,,,,1.02957,,,,,,,,,,,,e6aea0b6-ece6-4dc0-8f59-61757f9a2f5b,1460,,,"[41.3, 74.6]",3890559,30,,,,0.05502913,,Right Foot,,,,"[64.9, 75.9]",,Ground Pass,,23.635778,,,,Kingsley Coman,8217.0,,,,,,,1,From Free Kick,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,76,Bayern Munich,169,['2c380d68-f0fc-48fc-9989-9ebb35b2768b'],15,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:15.258,Pass,
,,,,,,,,,,,,,,,,1.253315,,,,,,,,,,,,ea3d37fa-6344-46d1-9c90-325487fb9701,1464,,,"[61.6, 76.1]",3890559,30,,,,-0.025800725,,Right Foot,,,,"[77.1, 75.7]",,Ground Pass,,15.50516,,,,Philipp Lahm,19295.0,,,,,,,1,From Free Kick,Kingsley Coman,8217.0,Right Wing,76,Bayern Munich,169,"['1d738d5d-3f58-447b-b6f2-4f6c57baea98', '8865e7e8-9bbe-49f2-a050-8183d8181cbb']",17,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:17.083,Pass,True
,,,,,,,,,,,,,,,,0.588163,,,,,,,,,,,,b0500407-d719-4c49-8970-498d44b76bab,1467,,,"[83.7, 75.9]",3890559,30,,,,-0.7628456,,Right Foot,,,,"[90.5, 69.4]",,Ground Pass,,9.406913,,,,Mario Götze,8227.0,,,,,,,1,From Free Kick,Philipp Lahm,19295.0,Right Back,76,Bayern Munich,169,['26a7960f-571e-4379-bf31-72cf9bd7dbe5'],19,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:19.730,Pass,
,,,,,,,,,,,,,,,,2.27684,,,,,,,,,,,,da955ebe-ab78-45c2-876f-ca54be7702ca,1470,,,"[104.6, 66.5]",3890559,30,,,,-1.6242046,,Right Foot,True,,,"[102.9, 34.7]",,High Pass,,31.845407,,Incomplete,,Franck Bilal Ribéry,8223.0,,,,,,,1,From Free Kick,Mario Götze,8227.0,Center Attacking Midfield,76,Bayern Munich,169,"['48b44eee-1787-48ae-9bc5-ea2cc17a8071', 'eb791951-b95b-4aa0-8eae-4b635fef973b']",22,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:22.347,Pass,
,,,,,,,,,,,,,,,,1.056561,,,,,,,,,,,,5ac88fb5-9545-4c3c-bb5b-e897fedd39a0,1475,,,"[92.1, 40.0]",3890559,30,,,,0.9364135,,Left Foot,,,,"[96.0, 45.3]",,High Pass,,6.5802736,,,,Kingsley Coman,8217.0,,,,,,Recovery,1,From Free Kick,David Olatukunbo Alaba,8220.0,Left Back,76,Bayern Munich,169,"['5218c228-9fb2-4c5c-bfe3-c5c48a01b0b0', 'b17c5918-423a-41da-9a6c-7c8285fae70a']",26,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:26.682,Pass,True
,,,,,,,,,,,,,,,,1.295528,,,,,,,,,,,,065b3323-5b90-436f-a114-0dd606d41a3f,1478,,,"[96.0, 45.3]",3890559,30,,,,2.6511316,,Head,,,,"[85.7, 50.8]",,Low Pass,,11.676472,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Free Kick,Kingsley Coman,8217.0,Right Wing,76,Bayern Munich,169,['3e3e8402-031b-44ca-903b-e91c7f5214a1'],27,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:27.739,Pass,
,,,,,,,,,,,,,,,,0.98967,,,,,,,,,,,,1570efe2-56f6-4f2b-ba68-2964da1d376f,1482,,,"[85.7, 50.8]",3890559,30,,,,1.2417467,,Right Foot,,,,"[89.9, 63.1]",,Ground Pass,,12.997308,,,,Philipp Lahm,19295.0,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Defensive Midfield,76,Bayern Munich,169,"['2623f366-aa90-45ef-85f1-86b15ecf92c6', 'c511f6b2-de9b-44f7-a502-87b3f6a3cc2c']",29,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:29.738,Pass,True
,,,,,,,,,,,,,,,,0.868191,,,,,,,,,,,,041132fd-ab19-4a03-80b1-16f6b63c1ede,1486,,,"[98.5, 59.5]",3890559,30,,,,0.9436385,,Right Foot,,,,"[106.4, 70.4]",,Ground Pass,,13.461798,,,,Mario Götze,8227.0,,,,,,,1,From Free Kick,Philipp Lahm,19295.0,Right Back,76,Bayern Munich,169,['0bb14dc9-5571-44fc-b2ad-bb3d0bf8e03a'],32,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:32.990,Pass,
,,,,,,,,,,,,,,,,1.317128,,,,,,,,,,,,cad55b7a-627b-4675-a0de-01994010b405,1489,,,"[109.4, 71.1]",3890559,30,,,,-2.5625184,,Right Foot,,,,"[93.8, 60.9]",,Ground Pass,,18.63867,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Free Kick,Mario Götze,8227.0,Center Attacking Midfield,76,Bayern Munich,169,['2f2ed5e9-b4e8-4b16-b953-6fb878619d2f'],35,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:35.948,Pass,
,,,,,,,,,,,,,,,,4.575416,,,,,,,,,,,,171596c7-fd2b-4e1b-8c31-ada597b96cd5,1492,,,"[93.8, 60.9]",3890559,30,,,,-1.2651824,,Right Foot,,,,"[110.9, 6.7]",,High Pass,,56.83353,,,,Franck Bilal Ribéry,8223.0,,,True,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Defensive Midfield,76,Bayern Munich,169,['a0d2527d-de2e-4acc-9127-fb69dfcb4a1f'],37,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:37.334,Pass,
,,,,,,,,,,,,,,,,0.984233,,,,,,,,,,,,03fcdc42-a857-41b2-9d97-bf9ded82af9c,1495,,,"[106.4, 5.1]",3890559,30,,,,2.2594104,,Right Foot,,,,"[97.1, 16.4]",,Ground Pass,,14.63489,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Free Kick,Franck Bilal Ribéry,8223.0,Left Wing,76,Bayern Munich,169,['7ed7a5c6-941b-4855-8022-8c9cb300627b'],43,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:43.244,Pass,
,,,,,,,,,,,,,,,,1.096154,,,,,,,,,,,,2246cb48-ccec-45bc-b585-6a92971ba3c6,1499,,,"[91.5, 14.9]",3890559,30,,,,-2.941509,,Right Foot,,,,"[77.2, 12.0]",,Ground Pass,,14.591093,,,,Jérôme Boateng,5578.0,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Defensive Midfield,76,Bayern Munich,169,"['44cb6b40-5d22-4852-9570-ff8570a8bbf0', 'e29b3383-ca66-49e2-bfd1-24acf3d5d316']",45,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:45.995,Pass,True
,,,,,,,,,,,,,,,,2.31494,,,,,,,,,,,,edcd2252-591d-408c-941f-d9971254e851,1503,,,"[76.0, 17.8]",3890559,30,,,,0.7968919,,Right Foot,,,,"[106.1, 48.6]",,High Pass,,43.065647,,Pass Offside,,Mario Götze,8227.0,,,,Through Ball,True,,1,From Free Kick,Jérôme Boateng,5578.0,Left Center Back,76,Bayern Munich,169,"['688c44d8-7cf8-47af-aa1f-cb5f5801c31b', 'c3808efd-7c7a-4418-8c72-0df199fad744']",48,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:48.406,Pass,True
,,,,,,,,,,,,,,,,3.34787,,,,,,,,,,,,de6185c5-ea26-4dc4-b8bc-e465d82cc46c,1505,,,"[13.5, 34.4]",3890559,31,,,,-0.27482665,,Right Foot,,,,"[70.6, 18.3]",,High Pass,,59.326385,,Incomplete,,Artur Sobiech,11845.0,,,,,,Free Kick,1,From Free Kick,Ron-Robert Zieler,8947.0,Goalkeeper,77,Hannover 96,178,"['05e92d62-239a-43fb-b833-8b7981bc5724', '143602d1-3dbf-4721-b39c-a16c0976d00a']",10,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:31:10.567,Pass,
,,,,,,,,,,,,,,,,1.057625,,,,,,,,,,,,8f64f8f5-59ff-4fe6-87ea-8774a4a79e59,1509,,,"[83.2, 12.8]",3890559,31,,,,1.677532,,Head,,,,"[82.3, 21.2]",,High Pass,,8.448076,,,,Valmir Sulejmani,49010.0,,,,,,Recovery,1,From Free Kick,Felix Klaus,8551.0,Left Midfield,77,Hannover 96,178,['9f612ff6-b9a6-4c7c-8990-35f2d06e5391'],15,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:31:15.385,Pass,
,,,,,,,,,,,,,,,,1.103276,,,,,,,,,,,,a0616720-fa6a-4a49-ac0f-8ae5ebfa2753,1514,,,"[36.5, 58.7]",3890559,31,,,,-3.0118902,,Right Foot,,,,"[22.7, 56.9]",,Ground Pass,,13.916896,,,,Jérôme Boateng,5578.0,,,,,,Recovery,1,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,78,Bayern Munich,169,['736d4ea4-1083-4769-b01b-f51e41fac875'],17,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:17.068,Pass,
,,,,,,,,,,,,,,,,2.054193,,,,,,,,,,,,cb386ec7-16e7-470a-a815-86fbced24d54,1517,,,"[21.9, 56.9]",3890559,31,,,,-2.7509856,,Left Foot,,,,"[3.2, 49.2]",,Ground Pass,,20.223253,,,,Manuel Neuer,5570.0,,,,,,,1,Regular Play,Jérôme Boateng,5578.0,Left Center Back,78,Bayern Munich,169,['b0f5b167-58a8-428d-a188-f5c7d9b2145e'],18,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:18.638,Pass,
,,,,,,,,,,,,,,,,2.54076,,,,,,,,,,,,e1bfd1da-0437-4909-adab-9625954a4f71,1521,,,"[3.4, 49.7]",3890559,31,,,,-0.4330709,,Right Foot,,,,"[51.2, 27.6]",,High Pass,,52.661655,,Incomplete,,Robert Lewandowski,5668.0,,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,78,Bayern Munich,169,"['173e7e16-217c-4537-820f-d044533e717c', 'a247c61b-baaa-4a54-9be8-f14e382d07eb', 'f02cfc55-3f68-4b86-a0d0-8e314929e770']",20,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:20.783,Pass,True
,,,,,,,,,,,,,,,,1.601744,,,,,,,,,,,,f02cfc55-3f68-4b86-a0d0-8e314929e770,1523,,,"[68.9, 52.5]",3890559,31,,,True,-0.10841674,,,,,,"[83.6, 50.9]",,High Pass,,14.7868185,,Incomplete,,Valmir Sulejmani,49010.0,,,,,,Interception,1,Regular Play,Fynn Arkenberg,131141.0,Right Back,78,Bayern Munich,169,"['1d24c078-327b-4df8-b764-96c7d849a975', 'c40223ff-bd97-4252-967b-8208c977404b', 'd856e1a3-fa4b-4c1c-9ddb-1fcc95789d15', 'e1bfd1da-0437-4909-adab-9625954a4f71']",23,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:31:23.323,Pass,True
,,,,,,,,,,,,,,,,3.224708,,,,,,,,,,,,1d24c078-327b-4df8-b764-96c7d849a975,1527,,,"[36.5, 29.2]",3890559,31,,,,-1.5990907,,Left Foot,,,,"[35.9, 8.0]",,Low Pass,,21.208488,,,,Franck Bilal Ribéry,8223.0,,,,,,Recovery,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Defensive Midfield,78,Bayern Munich,169,"['02e5f2e7-bbf5-4866-99bc-c3426b056898', 'f02cfc55-3f68-4b86-a0d0-8e314929e770']",24,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:24.925,Pass,
,,,,,,,,,,,,,,,,0.850548,,,,,,,,,,,,46d52e3c-adeb-443c-bba8-f9526dbe5752,1530,,,"[29.9, 4.5]",3890559,31,,,,2.2987864,,Right Foot,,,,"[21.7, 13.7]",,Ground Pass,,12.32396,,,,David Olatukunbo Alaba,8220.0,,,,,,,1,Regular Play,Franck Bilal Ribéry,8223.0,Left Wing,78,Bayern Munich,169,['0c69ee4f-6578-4c19-823f-d4592b9c20c4'],28,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:28.721,Pass,
,,,,,,,,,,,,,,,,0.876491,,,,,,,,,,,,063dbdc9-85fc-4ad3-8de4-9d31275f6224,1534,,,"[21.7, 13.7]",3890559,31,,,,2.346391,,Left Foot,,,,"[11.6, 24.0]",,Ground Pass,,14.425672,,,,Jérôme Boateng,5578.0,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,78,Bayern Munich,169,"['178c48c7-a234-4e58-9305-2c01d12595af', '3781dac3-4c8b-4d01-b954-a64ce49262a3']",31,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:31.265,Pass,True
,,,,,,,,,,,,,,,,1.399533,,,,,,,,,,,,f49e0a5b-2ffc-4424-bfaf-c2c885f45e5a,1537,,,"[12.9, 24.4]",3890559,31,,,,1.5779904,,Left Foot,,,,"[12.7, 52.2]",,Ground Pass,,27.80072,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,Regular Play,Jérôme Boateng,5578.0,Left Center Back,78,Bayern Munich,169,['0bdaae79-1a4d-4b98-b653-2554a6a0b0a1'],33,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:33.558,Pass,
,,,,,,,,,,,,,,,,1.390886,,,,,,,,,,,,282d9473-fe98-479f-8d14-250e336576d7,1540,,,"[13.3, 52.2]",3890559,31,,,,-2.2246063,,Right Foot,,,,"[7.4, 44.5]",,Ground Pass,,9.700516,,,,Manuel Neuer,5570.0,,,,,,,1,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,78,Bayern Munich,169,['100f1a0e-0f06-4718-95dc-026462df0328'],36,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:36.981,Pass,
