50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.72302,,,,,,,,,,,,,be4a42e1-dbe8-4979-a541-ea4c68eb4fdc,2073,,"[67.3, 70.0]",3890309,57,,,,0.036458,,Right Foot,,,"[100.2, 71.2]",,Ground Pass,,32.92188,,,,,Mevlüt Erdinç,20027.0,,,,,,2,Regular Play,Hiroki Sakai,3530.0,Right Back,122,Hannover 96,178,['418899b3-3b5c-463c-9f71-7c192196261b'],2,,,,,,,,,,,,,,,,Hannover 96,178,00:12:02.549,Pass,
,,,,,,,,,,,,,,,1.640368,,,,,,,,,,,,,cfe550e4-0757-4457-9c3a-a2b907b4fd7a,2080,,"[120.0, 80.0]",3890309,57,,,,-1.8100896,,Right Foot,,,"[110.9, 42.7]",,High Pass,,38.39401,,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Hiroshi Kiyotake,38524.0,Right Midfield,123,Hannover 96,178,['d3ef8d54-a21e-43df-bc08-17f518e994e1'],38,,,,,,,,,,,,,,,,Hannover 96,178,00:12:38.720,Pass,
,,,,,,,,,,,,,,,1.432834,,,,,,,,,,,,,7f04083d-33a8-417e-ade0-327dd26380fc,2086,,"[29.1, 31.8]",3890309,57,,,,0.6410094,,Right Foot,,,"[48.4, 46.2]",,Ground Pass,,24.080074,,,,,Daniel Ginczek,9409.0,,,,,,2,Regular Play,Christian Gentner,8959.0,Left Defensive Midfield,124,VfB Stuttgart,174,['7ed6a367-0e21-4e59-8581-6a6ad4fc44a8'],45,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:45.363,Pass,
,,,,,,,,,,,,,,,1.513285,,,,,,,,,,,,,3cd3ef5a-32d3-4f6c-b6a1-c90c9ea8a12b,2089,,"[48.4, 46.2]",3890309,57,,,,-1.3091525,,Right Foot,,,"[54.8, 22.3]",,Ground Pass,,24.74207,,,,,Timo Werner,5557.0,,,,,,2,Regular Play,Daniel Ginczek,9409.0,Left Center Forward,124,VfB Stuttgart,174,['62b1cc34-3868-4c1b-90d5-00ee2e0fac93'],47,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:47.040,Pass,
,,,,,,,,,,,,,,,1.985364,,,,,,,,,,,,,cc250333-73a7-45ce-9dfd-b63eb7af0490,2092,,"[75.9, 22.7]",3890309,57,,,,1.333341,,Left Foot,,,"[85.0, 60.3]",,Ground Pass,,38.685528,,,,,Daniel Didavi,8243.0,,,,,,2,Regular Play,Timo Werner,5557.0,Right Center Forward,124,VfB Stuttgart,174,['aacd8e58-596d-4309-a603-1dd82b62ac8b'],50,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:50.570,Pass,
,,,,,,,,,,,,,,,1.457256,,,,,,,,,,,,,a264d805-a50a-4b20-b230-be954f0e83c4,2102,,"[68.1, 62.7]",3890309,58,,,True,0.07827114,,,,,"[83.4, 63.9]",,Low Pass,,15.346987,,,,,Florian Klein,9728.0,,,,,Recovery,2,From Free Kick,Toni Šunjić,38172.0,Right Center Back,125,VfB Stuttgart,174,"['097d00cc-fc1c-4255-ad35-c490c1487c16', '393251e2-777a-4c73-bc8c-2ce417d80740']",46,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:46.111,Pass,True
,,,,,,,,,,,,,,,1.766296,,,,,,,,,,,,,986337f6-8568-44ba-a1ef-1368bffe2f55,2105,,"[82.0, 70.9]",3890309,58,,,,0.40147105,,Right Foot,,,"[92.6, 75.4]",,Low Pass,,11.515641,,,,,Daniel Ginczek,9409.0,,,,,,2,From Free Kick,Florian Klein,9728.0,Right Back,125,VfB Stuttgart,174,['bcef8551-bb1f-4fda-8425-1b262c56f523'],48,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:48.673,Pass,
,,,,,,,,,,,,,,,2.131055,,,,,,,,,,,,,45ff7f86-1523-4243-8b62-1da78bf8d1a6,2112,,"[24.9, 0.1]",3890309,59,True,,,1.5352558,,,,,"[25.7, 22.6]",,Low Pass,,22.514217,,,,,Ron-Robert Zieler,8947.0,,,,,Throw-in,2,From Throw In,Miiko Martín Albornoz Inola,13126.0,Left Back,126,Hannover 96,178,['ad82842c-8310-4aee-aae9-dfbc983c5aea'],34,,,,,,,,,,,,,,,,Hannover 96,178,00:14:34.419,Pass,
,,,,,,,,,,,,,,,1.331735,,,,,,,,,,,,,b396f391-f273-423f-bc81-bcfc648ad014,2114,,"[28.7, 25.2]",3890309,59,,,,1.315614,,Right Foot,,,"[35.3, 50.5]",,Ground Pass,,26.146702,,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,2,From Throw In,Ron-Robert Zieler,8947.0,Goalkeeper,126,Hannover 96,178,['8c180c0e-e937-4239-8ea9-68130a216413'],39,,,,,,,,,,,,,,,,Hannover 96,178,00:14:39.599,Pass,
,,,,,,,,,,,,,,,2.425105,,,,,,,,,,,,,3d265981-1403-4a6c-b7c3-09392e0dce91,2117,,"[41.4, 58.6]",3890309,59,,,,-0.015442788,,Right Foot,,,"[93.2, 57.8]",,High Pass,,51.80618,,,,,Salif Sané,5664.0,,,,,,2,From Throw In,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,126,Hannover 96,178,['6e6f584f-3e54-4ff7-9d3f-a80bebf587fb'],42,,,,,,,,,,,,,,,,Hannover 96,178,00:14:42.865,Pass,
,,,,,,,,,,,,,,,1.0623,,,,,,,,,,,,,5a891772-58ad-458e-90fd-1af83b261709,2120,,"[93.2, 57.8]",3890309,59,,,True,-1.3272797,,,,,"[97.2, 41.7]",,High Pass,,16.589455,,,Incomplete,,,,,,,,,2,From Throw In,Salif Sané,5664.0,Right Defensive Midfield,126,Hannover 96,178,"['2766c532-237e-4e61-bc8a-4b54e47d3638', '8bc6e3ba-2f27-4a54-8707-b29db2b97967']",45,,,,,,,,,,,,,,,,Hannover 96,178,00:14:45.290,Pass,True
,,,,,,,,,,,,,,,1.939023,,,,,,,,,,,,,2928c862-27e0-48f8-bba6-af5b6181e696,2124,,"[87.2, 69.6]",3890309,59,,,,0.05258306,,Right Foot,,,"[102.4, 70.4]",,High Pass,,15.221038,,,,,Salif Sané,5664.0,,,,,,2,From Throw In,Hiroshi Kiyotake,38524.0,Right Midfield,126,Hannover 96,178,['2a3e7d72-4c85-4705-aa0c-4ce832b6dff5'],50,,,,,,,,,,,,,,,,Hannover 96,178,00:14:50.172,Pass,
,,,,,,,,,,,,,,,0.891548,,,,,,,,,,,,,0efbec8d-7828-43e8-8d98-f323df3753a5,2126,,"[104.4, 69.6]",3890309,59,,,,-2.6224465,,Head,,,"[98.8, 66.4]",,High Pass,,6.449806,,,Incomplete,,Hiroshi Kiyotake,38524.0,,,,,,2,From Throw In,Salif Sané,5664.0,Right Defensive Midfield,126,Hannover 96,178,"['0579a464-3bdd-499c-a6a9-ab4930ec7738', '217125fd-f38b-46bd-ab93-b0ca5362c5f2']",52,,,,,,,,,,,,,,,,Hannover 96,178,00:14:52.111,Pass,
,,,,,,,,,,,,,,,2.232148,,,,,,,,,,,,,217125fd-f38b-46bd-ab93-b0ca5362c5f2,2128,,"[21.3, 13.7]",3890309,59,,,,0.09347678,,Head,,,"[27.7, 14.3]",,High Pass,,6.4280634,,,,,Filip Kostić,5591.0,,,,,Recovery,2,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,126,Hannover 96,178,"['0efbec8d-7828-43e8-8d98-f323df3753a5', 'b12ccdaa-b104-4870-9a8b-3d6c93c19fb5']",53,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:14:53.003,Pass,
,,,,,,,,,,,,,,,0.230858,,,,,,,,,,,,,e7b25c37-e516-456c-862e-16a08927f9d8,2131,,"[38.8, 13.7]",3890309,59,,,,-0.20304522,,Left Foot,,,"[45.6, 12.3]",,Low Pass,,6.942622,,,Incomplete,,Timo Werner,5557.0,,,,,,2,From Throw In,Filip Kostić,5591.0,Left Midfield,126,Hannover 96,178,"['e802a8b1-3194-4d40-88dc-0fbe605f5ca2', 'f147d695-f90b-4251-8815-53b0aa1cdc42']",56,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:14:56.389,Pass,
,,,,,,,,,,,,,,,0.782356,,,,,,,,,,,,,a6e34a57-b236-4b12-8c99-8ede373faa4d,2134,,"[80.7, 75.6]",3890309,59,,,,-1.5253731,,Right Foot,,,"[81.1, 66.8]",,Ground Pass,,8.809086,,,,,Hiroshi Kiyotake,38524.0,,,,,Recovery,2,From Throw In,Salif Sané,5664.0,Right Defensive Midfield,126,Hannover 96,178,['736d6b96-8af5-4204-80ac-09d79a2bb280'],59,,,,,,,,,,,,,,,,Hannover 96,178,00:14:59.050,Pass,
,,,,,,,,,,,,,,,1.822974,,,,,,,,,,,,,2377aed9-88c6-447d-b442-5b6183fa3ca2,2137,,"[80.9, 63.6]",3890309,60,,,,-0.5942137,,Left Foot,,,"[106.8, 46.1]",,High Pass,,31.25796,,,Pass Offside,,Kenan Karaman,8541.0,,,Through Ball,True,,2,From Throw In,Hiroshi Kiyotake,38524.0,Right Midfield,126,Hannover 96,178,['71ae59f5-1ee0-404b-a651-4eda0344df7d'],2,,,,,,,,,,,,,,,,Hannover 96,178,00:15:02.050,Pass,
,,,,,,,,,,,,,,,1.733033,,,,,,,,,,,,,430f5841-62e9-42bc-8a03-5a8414d5a55d,2139,,"[14.7, 35.4]",3890309,60,,,,-0.36124775,,Right Foot,,,"[58.9, 18.7]",,High Pass,,47.249657,,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,Free Kick,2,From Free Kick,Przemysław Tytoń,9082.0,Goalkeeper,127,VfB Stuttgart,174,['c8377f9f-946e-44db-bb78-ea68eb2aa319'],32,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:15:32.701,Pass,
,,,,,,,,,,,,,,,2.180068,,,,,,,,,,,,,6338ba36-b7e6-4a50-b12b-ca126eedf369,2141,,"[58.9, 18.7]",3890309,60,,,,0.73751146,,Head,,,"[75.3, 33.6]",,High Pass,,22.157843,,,Incomplete,,,,,,,,,2,From Free Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,127,VfB Stuttgart,174,['d3c54622-4ad2-4e1e-b647-9f5a1899f001'],34,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:15:34.434,Pass,
,,,,,,,,,,,,,,,1.187725,,,,,,,,,,,,,d3c54622-4ad2-4e1e-b647-9f5a1899f001,2142,,"[44.8, 46.5]",3890309,60,,,,0.23730338,,Head,,,"[66.3, 51.7]",,High Pass,,22.1199,,,,,Mevlüt Erdinç,20027.0,,,,,Recovery,2,Regular Play,Salif Sané,5664.0,Right Defensive Midfield,128,Hannover 96,178,"['44834dbf-91b9-49b7-a424-258aa04806c8', '6338ba36-b7e6-4a50-b12b-ca126eedf369']",36,,,,,,,,,,,,,,,,Hannover 96,178,00:15:36.614,Pass,
,,,,,,,,,,,,,,,0.523906,,,,,,,,,,,,,667b511f-e914-4cd7-8831-5baac3bfd4b4,2146,,"[67.9, 50.9]",3890309,60,,,,2.7367008,,Other,,,"[62.3, 53.3]",,Low Pass,,6.0926185,,,,,Artur Sobiech,11845.0,,,,,,2,Regular Play,Mevlüt Erdinç,20027.0,Center Forward,128,Hannover 96,178,"['e435d844-3769-4fce-bc34-6f4a8c9a4098', 'e532b64b-8442-49a7-b370-74d4bacf8631']",37,,,,,,,,,,,,,,,,Hannover 96,178,00:15:37.855,Pass,True
,,,,,,,,,,,,,,,1.30519,,,,,,,,,,,,,c6700010-4381-426f-a6df-40d07f867ea1,2155,,"[79.5, 15.3]",3890309,60,,,,-0.40255353,,Left Foot,,,"[95.0, 8.7]",,Ground Pass,,16.84666,,,,,Filip Kostić,5591.0,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,128,Hannover 96,178,['b0fa5afd-3681-44f4-abef-369c4b063652'],44,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:15:44.202,Pass,
,,,,,,,,,,,,,,,0.047236,,,,,,,,,,,,,d4ebd53b-31f6-4da2-b514-84262ea50507,2158,,"[110.9, 3.3]",3890309,60,,,,1.59936,,Left Foot,,,"[110.7, 10.3]",,Low Pass,,7.0028567,,,Incomplete,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Midfield,128,Hannover 96,178,['03023c41-40c9-4882-9e30-1dbdd65c410a'],48,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:15:48.241,Pass,
,,,,,,,,,,,,,,,5.390495,,,,,,,,,,,,,d58e7233-2681-443a-846f-2f109e2a4c24,2160,,"[120.0, 0.1]",3890309,61,,,,1.9308832,,Left Foot,,,"[91.8, 75.0]",,High Pass,,80.03281,,,Incomplete,True,,,,True,Outswinging,,Corner,2,From Corner,Filip Kostić,5591.0,Left Midfield,129,VfB Stuttgart,174,['2736f61e-c8fd-45f5-ab88-2f4418fda47b'],14,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:16:14.836,Pass,
,,,,,,,,,,,,,,,1.224906,,,,,,,,,,,,,e25b5b36-26e8-454f-9073-c1c3cf42f64c,2166,,"[74.5, 80.0]",3890309,61,,,,-1.4200499,,,,,"[75.7, 72.1]",,Low Pass,,7.9906197,,,,,Christian Gentner,8959.0,,,,,Throw-in,2,From Throw In,Florian Klein,9728.0,Right Back,130,VfB Stuttgart,174,['e0ac84ae-8d3d-4f7d-abce-3aeeb3aa1633'],42,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:16:42.711,Pass,
,,,,,,,,,,,,,,,1.217128,,,,,,,,,,,,,b7ed28cb-d5fa-4ea1-a003-8f3a7afb1e7c,2169,,"[74.7, 69.3]",3890309,61,,,,0.1689175,,Right Foot,,,"[87.6, 71.5]",,High Pass,,13.086252,,,Incomplete,,Daniel Ginczek,9409.0,,,,,,2,From Throw In,Christian Gentner,8959.0,Left Defensive Midfield,130,VfB Stuttgart,174,"['84681ee4-73f7-484c-9490-a4972ffa78f8', 'b2226f1f-b162-48d3-a46d-3be142b52650']",44,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:16:44.016,Pass,
,,,,,,,,,,,,,,,1.635046,,,,,,,,,,,,,84681ee4-73f7-484c-9490-a4972ffa78f8,2172,,"[32.5, 8.6]",3890309,61,,,True,-0.5844439,,,,,"[39.0, 4.3]",,High Pass,,7.793587,,,,,Kenan Karaman,8541.0,,,,,Recovery,2,Regular Play,Salif Sané,5664.0,Right Defensive Midfield,131,Hannover 96,178,"['086141c1-0e34-46a2-bee7-966d545780a5', '7a5b6bb6-c1a7-4600-b72b-4b527ace6c2f', 'b7ed28cb-d5fa-4ea1-a003-8f3a7afb1e7c']",45,,,,,,,,,,,,,,,,Hannover 96,178,00:16:45.233,Pass,True
,,,,,,,,,,,,,,,0.915067,,,,,,,,,,,,,2a235086-679d-4a9f-b52b-f891b58a5faf,2174,,"[39.2, 4.5]",3890309,61,,,,0.7072965,,Right Foot,,,"[45.4, 9.8]",,Low Pass,,8.156592,,,,,Artur Sobiech,11845.0,,,,,,2,Regular Play,Kenan Karaman,8541.0,Left Midfield,131,Hannover 96,178,['42c0274c-aa32-4a4f-9fe5-67ac1b5ea109'],46,,,,,,,,,,,,,,,,Hannover 96,178,00:16:46.868,Pass,
,,,,,,,,,,,,,,,0.652015,,,,,,,,,,,,,1ed352d2-23b0-4789-8698-f97fd9219487,2176,,"[45.2, 10.0]",3890309,61,,,,-0.69165665,,Left Foot,,,"[51.6, 4.7]",,Low Pass,,8.309633,,,,,Leon Andreasen,400613.0,,,,,,2,Regular Play,Artur Sobiech,11845.0,Center Attacking Midfield,131,Hannover 96,178,['fc500474-aff9-4cbc-96cd-1de2edddf251'],47,,,,,,,,,,,,,,,,Hannover 96,178,00:16:47.783,Pass,
,,,,,,,,,,,,,,,0.920625,,,,,,,,,,,,,a3b8b424-cc2d-4787-b7ae-5ef9a2059807,2179,,"[52.2, 5.3]",3890309,61,,,,1.5501807,,Right Foot,,,"[52.4, 15.0]",,Ground Pass,,9.702062,,,,,Artur Sobiech,11845.0,,,,,,2,Regular Play,Leon Andreasen,400613.0,Left Defensive Midfield,131,Hannover 96,178,['1fcc20db-a4e5-4467-a48f-4adafdd3ae7f'],48,,,,,,,,,,,,,,,,Hannover 96,178,00:16:48.895,Pass,
,,,,,,,,,,,,,,,2.437995,,,,,,,,,,,,,da8e7ae5-4202-4901-89dd-c1dc0e0c2555,2183,,"[55.6, 28.4]",3890309,61,,,,1.2319325,,Right Foot,,,"[68.5, 65.0]",,Ground Pass,,38.806828,,,,,Hiroshi Kiyotake,38524.0,,,,,,2,Regular Play,Artur Sobiech,11845.0,Center Attacking Midfield,131,Hannover 96,178,"['1475acdd-f278-47cc-a2ab-f958f8e9882a', 'b19832d1-5a2c-4e6b-985f-226029ba9333']",51,,,,,,,,,,,,,,,,Hannover 96,178,00:16:51.154,Pass,True
,,,,,,,,,,,,,,,1.35878,,,,,,,,,,,,,5d7e373d-da2c-4a74-a59e-5ca9d81974f6,2187,,"[84.7, 62.4]",3890309,61,,,,-0.5590798,,Left Foot,,,"[103.4, 50.7]",,Ground Pass,,22.058558,,,,,Hiroki Sakai,3530.0,,,,,,2,Regular Play,Hiroshi Kiyotake,38524.0,Right Midfield,131,Hannover 96,178,"['0df3b187-8917-48de-a739-6ac369aa839b', '1523d18f-77a0-4269-a853-a84a1adaff29']",57,,,,,,,,,,,,,,,,Hannover 96,178,00:16:57.682,Pass,True
,,,,,,,,,,,,,,,1.836412,,,,,,,,,,,,,8d179d4c-ebf7-4ce3-814e-949b6a68fc42,2195,,"[25.1, 28.0]",3890309,62,,,,0.42689946,,Right Foot,,,"[52.8, 40.6]",,Ground Pass,,30.43107,,,,,Daniel Ginczek,9409.0,,,,,,2,From Counter,Sereso Geoffroy Gonzaroua Dié,34558.0,Right Defensive Midfield,132,VfB Stuttgart,174,['7bd4a149-a718-485a-90e6-73140104079e'],2,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:02.610,Pass,
,,,,,,,,,,,,,,,2.366364,,,,,,,,,,,,,5b1600d3-d932-4656-a957-dec6401bcf12,2199,,"[74.5, 64.7]",3890309,62,,,,-0.06384007,5a51196b-2148-4f59-ba86-0943ff9f6827,Right Foot,,,"[96.4, 63.3]",,Ground Pass,,21.944704,,,,,Timo Werner,5557.0,True,,,,,2,From Counter,Daniel Ginczek,9409.0,Left Center Forward,132,VfB Stuttgart,174,['26d0099d-f607-4ef7-a447-b747e4729ede'],8,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:08.383,Pass,
,,,,,,,,,,,,,,,0.65927,,,,,,,,,,,,,25d99049-682e-4f73-a1ef-ab80cec05d75,2206,,"[108.7, 54.9]",3890309,62,,,,-2.1785984,f8ec4623-4f4a-4c12-8ce5-e79edce3fbd3,Right Foot,,,"[105.5, 50.3]",,Ground Pass,,5.6035705,,,,,Daniel Ginczek,9409.0,True,,,,,2,From Counter,Timo Werner,5557.0,Right Center Forward,132,VfB Stuttgart,174,['93f31ca0-518a-4d11-85e0-5c0e299f2bdb'],15,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:15.705,Pass,
,,,,,,,,,,,,,,,2.086984,,,,,,,,,,,,,d685af83-431e-42fe-a918-c1d0fd2c7389,2215,,"[120.0, 0.1]",3890309,62,,,,1.7430756,,Left Foot,,,"[111.7, 47.8]",,High Pass,,48.416733,,,Incomplete,True,,,,True,Outswinging,,Corner,2,From Corner,Filip Kostić,5591.0,Left Midfield,133,VfB Stuttgart,174,['321bc6ab-3f54-41ec-9487-dc7f89d09bf6'],46,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:46.355,Pass,
,,,,,,,,,,,,,,,1.76602,,,,,,,,,,,,,f874a343-b381-42a4-9f45-95139f6bd7d2,2217,,"[76.9, 67.1]",3890309,62,,,,-2.6607053,,Left Foot,,,"[56.2, 56.3]",,Ground Pass,,23.348019,,,,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,Recovery,2,From Corner,Alexandru Iulian Maxim,8550.0,Right Midfield,133,VfB Stuttgart,174,['3d167438-20b1-48b4-a817-e5e6d854981d'],52,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:52.140,Pass,
,,,,,,,,,,,,,,,1.397043,,,,,,,,,,,,,e91750fa-6f36-401b-8ad1-502ce9a9b636,2220,,"[57.2, 54.5]",3890309,62,,,,0.46537772,,Right Foot,,,"[80.3, 66.1]",,Ground Pass,,25.848984,,,,,Alexandru Iulian Maxim,8550.0,,,,,,2,From Corner,Sereso Geoffroy Gonzaroua Dié,34558.0,Right Defensive Midfield,133,VfB Stuttgart,174,['60e04ded-4a3f-4ee6-9a4d-1969d004e727'],55,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:55.815,Pass,
,,,,,,,,,,,,,,,1.224327,,,,,,,,,,,,,e3e00734-033a-402d-b373-3ccdfa77490d,2224,,"[93.4, 66.5]",3890309,63,,,,1.3016288,,Right Foot,,,"[95.8, 75.2]",,Ground Pass,,9.024965,,,,,Florian Klein,9728.0,,,,,,2,From Corner,Alexandru Iulian Maxim,8550.0,Right Midfield,133,VfB Stuttgart,174,['827fdb42-4dbe-416a-9412-78a769e795f3'],0,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:18:00.339,Pass,
,,,,,,,,,,,,,,,0.787941,,,,,,,,,,,,,969f86f5-900a-4d8b-b6ba-c15d64c2d7c1,2226,,"[99.0, 76.2]",3890309,63,,,,-0.77069336,,Right Foot,,,"[105.9, 69.5]",,Ground Pass,,9.617692,,,,,Alexandru Iulian Maxim,8550.0,,,,,,2,From Corner,Florian Klein,9728.0,Right Back,133,VfB Stuttgart,174,['e1b691c4-b586-4fa1-86a7-ead89b0f0d02'],1,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:18:01.563,Pass,
,,,,,,,,,,,,,,,0.799178,,,,,,,,,,,,,a56eb065-ea85-430d-b36a-d1801e8f904a,2229,,"[114.7, 60.1]",3890309,63,,,,-1.8828385,,Right Foot,True,,"[109.7, 44.6]",,High Pass,,16.286497,,,Incomplete,,Timo Werner,5557.0,,,,,,2,From Corner,Alexandru Iulian Maxim,8550.0,Right Midfield,133,VfB Stuttgart,174,"['0bd7fad7-da24-4571-ba0f-c8fd503436af', '8f52f55d-da5b-49ea-a714-193475f695af']",4,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:18:04.269,Pass,
,,,,,,,,,,,,,,,0.352451,,,,,,,,,,,,,31ddf28c-0c24-4f7b-8b50-932bd996a30e,2234,,"[92.2, 33.4]",3890309,63,,,,-0.8419416,,Left Foot,,,"[97.2, 27.8]",,Ground Pass,,7.50733,,,Incomplete,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,2,From Corner,Filip Kostić,5591.0,Left Midfield,133,VfB Stuttgart,174,"['94ea48bb-004b-4ac9-8fcb-857676c9782e', 'c21c07b1-15fa-412f-8e7b-7bd21189f96a']",8,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:18:08.467,Pass,
,,,,,,,,,,,,,,,1.04166,,,,,,,,,,,,,ef6b3bac-f024-4742-b475-3406788cdfc5,2241,,"[15.5, 53.3]",3890309,63,,,,-1.2610934,,Right Foot,,,"[20.3, 38.3]",,Low Pass,,15.749286,,,,,Leon Andreasen,400613.0,,,,,Recovery,2,From Corner,Hiroki Sakai,3530.0,Right Back,133,VfB Stuttgart,174,"['b10731b2-4c8c-45cd-98f0-c0725c31de24', 'd4b6d783-9613-400e-8e93-7a46a4255b7d']",11,,,,,,,,,,,,,,,,Hannover 96,178,00:18:11.882,Pass,True
,,,,,,,,,,,,,,,3.287584,,,,,,,,,,,,,65842c93-fd88-4784-a209-e6fd7f33916b,2245,,"[20.9, 37.9]",3890309,63,,,,1.3152272,,Right Foot,,,"[31.9, 80.0]",,High Pass,,43.513332,,,Out,,,,,True,,,,2,From Corner,Leon Andreasen,400613.0,Left Defensive Midfield,133,VfB Stuttgart,174,,12,,,,,,,,,,,,,,,,Hannover 96,178,00:18:12.924,Pass,
,,,,,,,,,,,,,,,1.536304,,,,,,,,,,,,,9da8cf58-b0ca-4395-85e2-bffc78996032,2246,,"[88.8, 0.1]",3890309,63,,,,0.8960554,,,,,"[95.2, 8.1]",,Low Pass,,10.244999,,,,,Filip Kostić,5591.0,,,,,Throw-in,2,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,134,VfB Stuttgart,174,['c309564e-fdf4-4409-b46e-5b6f0ee877bc'],18,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:18:18.122,Pass,
,,,,,,,,,,,,,,,1.048227,,,,,,,,,,,,,a07c6231-2217-444c-aed7-d7dcd0653fc4,2249,,"[95.2, 8.9]",3890309,63,,,,-2.782822,,Left Foot,,,"[90.4, 7.1]",,Ground Pass,,5.1264024,,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,2,From Throw In,Filip Kostić,5591.0,Left Midfield,134,VfB Stuttgart,174,['e5072a90-02d2-476b-be9e-aa8f9678fdd9'],21,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:18:21.048,Pass,
,,,,,,,,,,,,,,,3.292568,,,,,,,,,,,,,42b59d5a-2fe8-4d44-8ed0-7a326a445075,2252,,"[85.4, 22.7]",3890309,63,,,,-0.28335267,,Right Foot,,,"[111.5, 15.1]",,Ground Pass,,27.184002,,,,,Daniel Ginczek,9409.0,,,,,,2,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,134,VfB Stuttgart,174,['3dd76dcb-7812-4c62-b6a4-fe3bb508f8b5'],25,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:18:25.979,Pass,
,,,,,,,,,,,,,,,1.514038,,,,,,,,,,,,,f963b871-abb3-4a02-b078-53d7b73e8004,2257,,"[109.5, 0.1]",3890309,63,,,,1.9227002,,,,,"[104.8, 12.9]",,Low Pass,,13.635615,,,,,Christian Gentner,8959.0,,,,,Throw-in,2,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,135,VfB Stuttgart,174,['2a38c937-3c5c-491a-ad9f-cecabb6aa3d5'],47,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:18:47.249,Pass,
