50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bbdc642-a94f-47e3-b6a6-a6edba35d35d,790,,"[42.0, 23.6]",3890276,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,37,Borussia Mönchengladbach,185,['2ffa9ccc-0c9d-4083-91fb-b7f31b6b4abd'],42,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:15:42.031,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915ee3e3-d6a3-478d-8f6d-bf0f30d858b8,794,,"[89.5, 5.5]",3890276,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Herrmann,8813.0,Left Midfield,37,Borussia Mönchengladbach,185,['ddf3453a-ade7-48c2-9e6e-c2f25777f176'],44,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:15:44.551,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd95094a-0dd0-4ce7-94f2-11ae23fe8042,797,,"[70.2, 24.5]",3890276,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lars Edi Stindl,8806.0,Right Defensive Midfield,38,Borussia Mönchengladbach,185,['7b17541c-a27a-421f-9157-21f294842a9c'],56,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:15:56.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d7cc8d6-1f10-486e-bd49-3a2e75eac262,800,,"[53.9, 14.6]",3890276,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tony Jantschke,12320.0,Left Center Back,38,Borussia Mönchengladbach,185,['7d24c073-ee62-4c00-a33c-ed8fa2051e81'],59,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:15:59.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceb2b547-8f2d-4141-a93c-733252b5cba3,803,,"[53.3, 55.1]",3890276,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marvin Schulz,29245.0,Right Center Back,38,Borussia Mönchengladbach,185,['ea750b1d-2048-465f-90bf-5acb1fe5e71f'],1,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:01.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,075c62a9-127d-4fef-87f7-429bbd6ddea4,806,,"[62.6, 73.5]",3890276,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Korb,8545.0,Right Back,38,Borussia Mönchengladbach,185,['91d945f4-c56e-4475-9dba-67d79ef2a34d'],4,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:04.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53cd55bc-d0c5-45f1-be8c-a10f1b98e11f,809,,"[59.8, 59.4]",3890276,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,38,Borussia Mönchengladbach,185,['f9b2438a-332e-4f0e-890c-b3ab367ad2d8'],7,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:07.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03df3d2f-7626-4a52-9e1b-51f4f17e8516,812,,"[52.6, 23.2]",3890276,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tony Jantschke,12320.0,Left Center Back,38,Borussia Mönchengladbach,185,['48301284-7633-49af-aec2-b75d3465c8a9'],13,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:13.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b18b4c7-e74d-4eb2-ad64-c9501c6c7697,815,,"[64.8, 8.5]",3890276,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oscar Wendt,8809.0,Left Back,38,Borussia Mönchengladbach,185,['508dcf20-ff26-4e04-9826-9ad72b510e0c'],14,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:14.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cf90993-232a-4d80-90d9-d814f6c12147,818,,"[73.2, 8.1]",3890276,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Herrmann,8813.0,Left Midfield,38,Borussia Mönchengladbach,185,['ed6fd52c-e414-48b2-bf80-02c279827023'],17,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:17.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7bc1333-3c33-4359-a856-2a315fec152e,822,,"[68.2, 20.4]",3890276,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lars Edi Stindl,8806.0,Right Defensive Midfield,38,Borussia Mönchengladbach,185,"['11cf9a59-4fbc-4fb3-bb14-5056a45e58e8', 'cea8c036-b824-4832-b8e6-91259b8b35ba']",18,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:18.416,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42f3b95f-fe22-4d96-a9e7-41e1d440fea1,825,,"[55.5, 11.7]",3890276,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oscar Wendt,8809.0,Left Back,38,Borussia Mönchengladbach,185,['d28b5a9c-362e-4675-a6b0-695181996a62'],19,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:19.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007cf09-8e00-4615-bf69-f3caa4344b70,828,,"[41.8, 28.2]",3890276,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tony Jantschke,12320.0,Left Center Back,38,Borussia Mönchengladbach,185,['1dcfea9f-317d-4a6e-8c6d-5d440e740ffd'],22,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:22.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b85edb12-cf38-4f30-8ae8-c074976ba430,831,,"[47.2, 58.5]",3890276,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marvin Schulz,29245.0,Right Center Back,38,Borussia Mönchengladbach,185,['872dadf5-baf8-4bba-8855-21452cb62b70'],24,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:24.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55b1d087-7abd-438f-9923-f0d65747eb46,834,,"[64.1, 73.7]",3890276,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Korb,8545.0,Right Back,38,Borussia Mönchengladbach,185,['1336ab19-360f-4149-a15e-d2c6d9017c83'],29,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:29.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eda28124-f798-4bca-9c34-affb59ad6026,838,,"[73.2, 73.5]",3890276,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahima Traoré,11285.0,Right Midfield,38,Borussia Mönchengladbach,185,"['01f4f9a1-981a-4a20-94ae-6c37da5bccfe', '03cd57b7-3fec-4d23-910b-cbda5ee61c58']",31,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:31.016,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d31f794-7779-4eb9-b22c-7ec5a51631a1,841,,"[57.4, 73.5]",3890276,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Korb,8545.0,Right Back,38,Borussia Mönchengladbach,185,['9df44393-fc2e-491c-8813-4f116ecf316a'],33,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:33.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731ef96c-7709-442e-80d8-a030204ac9e0,844,,"[42.7, 57.2]",3890276,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marvin Schulz,29245.0,Right Center Back,38,Borussia Mönchengladbach,185,['16ab98bd-1700-42c7-ac3b-b6224888bed5'],36,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:36.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7635d091-7b99-433f-9abc-5937518f6165,847,,"[42.7, 34.0]",3890276,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tony Jantschke,12320.0,Left Center Back,38,Borussia Mönchengladbach,185,['cbe9662f-1d60-4a50-9bf3-898de98db1a3'],38,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:38.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318c51b4-f34a-4cf1-99ae-7c43aec31d49,851,,"[58.5, 24.5]",3890276,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lars Edi Stindl,8806.0,Right Defensive Midfield,38,Borussia Mönchengladbach,185,"['23889b95-ef3d-41d7-9859-50b2d11377fa', '82f55f34-f491-4252-adb7-3fe96bff7540']",40,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:40.548,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd3b0746-1fd6-4d29-923f-b85e18399ba9,854,,"[78.0, 5.2]",3890276,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Herrmann,8813.0,Left Midfield,38,Borussia Mönchengladbach,185,['845dafc9-0b26-4b6b-94b0-7c1c1d539505'],43,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:43.517,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feb9b88b-8c21-4c95-a39f-7e57708a703d,860,,"[109.8, 40.8]",3890276,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raffael Caetano de Araújo,8810.0,Left Center Forward,39,Borussia Mönchengladbach,185,['c2dec160-f114-4013-b4ea-41c8234fcb64'],46,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:17:46.274,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9445013-5527-4891-bb80-2f7eae37f0a0,864,,"[28.5, 20.9]",3890276,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Bell,8559.0,Left Center Back,40,FSV Mainz 05,177,['106901ee-e464-41b9-afce-6d9238eab6da'],59,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:17:59.075,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5af56b69-defc-410f-95cd-bc8fc959f9ea,868,,"[56.8, 3.8]",3890276,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joo-Ho Park,5609.0,Left Back,40,FSV Mainz 05,177,['ecf0aae8-3270-46b1-99e3-c199722fae9c'],4,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:18:04.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83c25bf7-f3e8-4d17-8451-645573ec0799,870,,"[49.0, 14.4]",3890276,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Frei,8561.0,Left Defensive Midfield,40,FSV Mainz 05,177,['af635fc7-5a41-4ee5-8700-10453981b40c'],5,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:18:05.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a4b20d8-a05b-4811-9263-1bc73d815ffc,873,,"[54.7, 30.0]",3890276,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yunus Mallı,8679.0,Center Attacking Midfield,40,FSV Mainz 05,177,['500ea42d-9e33-4445-b98c-b9befda5b032'],8,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:18:08.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744f0bdb-9204-42f2-929a-c201b0846c6e,877,,"[44.7, 22.0]",3890276,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Frei,8561.0,Left Defensive Midfield,40,FSV Mainz 05,177,['e189d9ca-1c85-4fb2-8674-f02922b10308'],9,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:18:09.682,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafb5f0d-0362-49e9-943f-f9dee6b1a90f,880,,"[36.9, 52.1]",3890276,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niko Bungert,13319.0,Right Center Back,40,FSV Mainz 05,177,['fb9c58dc-bb76-4938-8c94-500527cbcb73'],12,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:18:12.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894dd52a-37e6-4c1c-a536-2ecd0efbf35b,883,,"[42.1, 18.8]",3890276,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Bell,8559.0,Left Center Back,40,FSV Mainz 05,177,['b32d5031-02d5-41ca-9c64-f546e1d112a0'],17,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:18:17.675,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ddf3d0b-8efe-496c-a255-d3a612ffb52c,886,,"[103.4, 25.9]",3890276,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoshinori Muto,6337.0,Center Forward,40,FSV Mainz 05,177,['258f60bf-a219-44bf-9a7f-fc85f0b8d183'],22,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:18:22.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51c66bbe-aeaa-486d-ab0e-92da4394b354,888,,"[24.9, 28.6]",3890276,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tony Jantschke,12320.0,Left Center Back,41,Borussia Mönchengladbach,185,['5a30bb39-c64e-422e-b316-f949a6d80049'],38,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:38.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5641d8a9-a4a1-4f88-ab1d-337550a68294,890,,"[37.9, 41.4]",3890276,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lars Edi Stindl,8806.0,Right Defensive Midfield,41,Borussia Mönchengladbach,185,['c4c35cbc-4ff9-46a8-926c-a0e9a36a6ebc'],39,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:39.596,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7941098f-692f-41ee-9f20-1705570f6c49,893,,"[50.5, 26.2]",3890276,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thorgan Hazard,5632.0,Right Center Forward,41,Borussia Mönchengladbach,185,['900b17a9-17c3-4dc4-88f6-a290ecffb4e0'],44,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:44.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db64aa7e-e4b8-4209-addc-4d9c8ba3c54c,896,,"[39.4, 26.0]",3890276,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tony Jantschke,12320.0,Left Center Back,41,Borussia Mönchengladbach,185,['14cc1754-5b8a-4845-91c3-bd68076ead55'],46,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:46.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fc20cc8-2448-4db0-8fbe-6234466729e3,899,,"[53.9, 7.6]",3890276,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oscar Wendt,8809.0,Left Back,41,Borussia Mönchengladbach,185,['05068738-67af-4dc4-882d-da18155c982e'],48,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:48.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7b90e3a-4e16-4b2f-bed1-a2cb4c935eec,902,,"[40.7, 20.4]",3890276,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tony Jantschke,12320.0,Left Center Back,41,Borussia Mönchengladbach,185,['51aec97e-b699-405d-999c-3363035a950e'],50,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:50.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cae88fd-72e7-482b-8fee-8bfedd0b73d2,905,,"[42.3, 60.3]",3890276,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marvin Schulz,29245.0,Right Center Back,41,Borussia Mönchengladbach,185,['b2588b18-9ece-4cf2-8112-ab9e576b9ed9'],53,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:53.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc4ffe82-a5c4-4d6b-9a8e-3bb40c0f22ff,908,,"[56.8, 52.9]",3890276,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,41,Borussia Mönchengladbach,185,['1e8659a5-9035-4b40-80bf-c8c9bd9146f0'],55,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:55.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9261762-7836-41c6-8ea3-3d75ac00af32,912,,"[47.0, 36.9]",3890276,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tony Jantschke,12320.0,Left Center Back,41,Borussia Mönchengladbach,185,['803d3d7f-f256-476b-a311-e73076f2cdd3'],58,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:58.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cf0585b-1868-4d09-9d3c-2ca2aa1cfbfc,916,,"[64.1, 6.8]",3890276,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oscar Wendt,8809.0,Left Back,41,Borussia Mönchengladbach,185,['fd50ee4d-7dc9-47a7-b433-38b780e2c149'],3,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:03.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c12d9fba-2fa6-45af-a04e-799b9a055b26,921,,"[43.6, 19.7]",3890276,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,41,Borussia Mönchengladbach,185,"['243e45a9-2e84-4be5-92ed-47036b0cf5d2', 'ae150c4c-38ee-417a-ab11-f6c7e7136dda']",7,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:07.912,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa2240ff-926e-4e54-abf0-3aac392020de,924,,"[25.8, 40.8]",3890276,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yann Sommer,5550.0,Goalkeeper,41,Borussia Mönchengladbach,185,['76394859-0350-4458-a6c5-00a6872bf627'],10,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:10.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5463155d-3bdd-4d64-b793-21484727b684,927,,"[34.5, 48.8]",3890276,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marvin Schulz,29245.0,Right Center Back,41,Borussia Mönchengladbach,185,['8cfce0a8-061c-4cba-a370-db1e94f9d575'],12,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:12.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91e43697-82ba-410c-a8da-65250aa03cee,930,,"[69.8, 47.9]",3890276,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raffael Caetano de Araújo,8810.0,Left Center Forward,41,Borussia Mönchengladbach,185,['b89e68eb-70db-4220-9c4c-5d0a807ace57'],16,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:16.088,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac2208ba-14b0-4671-9fe3-dce296645bb7,933,,"[76.7, 59.8]",3890276,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lars Edi Stindl,8806.0,Right Defensive Midfield,41,Borussia Mönchengladbach,185,['f67d1820-77e6-4dce-a4d7-f9a290940045'],16,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:16.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c526ebe-290d-4a60-a854-8979b153c8ee,939,,"[70.5, 6.4]",3890276,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jairo Samperio Bustara,6925.0,Left Wing,42,FSV Mainz 05,177,['a9b77574-ceff-4a76-900f-3b86372e91eb'],20,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:19:20.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30c59c03-4831-44ff-9376-8b52dea52f2c,942,,"[80.9, 18.5]",3890276,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Frei,8561.0,Left Defensive Midfield,42,FSV Mainz 05,177,['f3d95cb8-ac85-475e-b851-158da7f002c2'],23,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:19:23.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aabf887a-eb80-4b6d-9141-41d085b5eb8f,947,,"[75.9, 3.8]",3890276,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joo-Ho Park,5609.0,Left Back,42,FSV Mainz 05,177,['4a18b7e5-017b-408c-83b8-c841c9a7ed44'],28,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:19:28.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca70b939-b6c3-419d-b782-faecf38aaaab,951,,"[47.5, 22.7]",3890276,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Bell,8559.0,Left Center Back,42,FSV Mainz 05,177,['b827a256-e103-49ec-8e03-b2bad588a3d1'],35,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:19:35.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a4f96f1-3997-4eec-a3e6-0bfc53bdfdbd,953,,"[44.9, 54.1]",3890276,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niko Bungert,13319.0,Right Center Back,42,FSV Mainz 05,177,['3be6de63-5137-4ef2-b3cc-e826e660ff1f'],37,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:19:37.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77285716-c80d-4a73-a14e-e496ac97aebe,956,,"[58.4, 22.2]",3890276,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joo-Ho Park,5609.0,Left Back,42,FSV Mainz 05,177,['c1e00072-e956-49da-980c-b3a5f27db1f1'],42,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:19:42.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cc7e250-e546-4fe5-8cda-66f1a7714929,959,,"[75.2, 7.3]",3890276,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Bell,8559.0,Left Center Back,42,FSV Mainz 05,177,['efe75b95-dbdd-439c-bddc-549addb41dc0'],44,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:19:44.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b912c250-17d0-4d2e-a1e4-bb3cc0e38d10,962,,"[90.8, 2.3]",3890276,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jairo Samperio Bustara,6925.0,Left Wing,42,FSV Mainz 05,177,['dcfd9127-c84a-4b76-8a3d-a6e20ae7e04e'],47,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:19:47.496,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ae08054-846e-4637-bb0f-0d5470eb5199,968,,"[42.0, 65.0]",3890276,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,42,FSV Mainz 05,177,['5aa5302c-de30-429d-823d-cd3606670a72'],53,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:53.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2256327-72ad-4744-bebd-af005d20accf,974,,"[18.9, 35.1]",3890276,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lars Edi Stindl,8806.0,Right Defensive Midfield,43,Borussia Mönchengladbach,185,['9f583b9f-8c6b-45ba-a894-8938e60790ea'],9,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:20:09.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d62be19f-f1ac-4100-ab32-a9e3b1738f9d,976,,"[24.3, 61.3]",3890276,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marvin Schulz,29245.0,Right Center Back,43,Borussia Mönchengladbach,185,['08f68d4b-a0b3-4d75-9d24-101d60d5d30a'],12,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:20:12.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29aadf9e-0769-47cc-a6e5-eecb3afcb08d,979,,"[46.2, 61.3]",3890276,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,43,Borussia Mönchengladbach,185,['2b3e8e34-96b2-457b-8ec5-da72cd82ac36'],14,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:20:14.545,Ball Receipt*,
