50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110bf77a-43b8-440b-90f8-db26539bce01,3544,,"[111.0, 15.0]",3890477,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,173,Bayer Leverkusen,904,['685e4cb7-3a8f-476d-806c-1c94e6be8366'],22,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:22.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65632831-bb36-4381-a692-ccb2f69e799c,3549,,"[37.6, 76.5]",3890477,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Paul Verhaegh,8237.0,Right Back,175,Augsburg,172,['7845f4c5-d13b-41bd-bb53-97647131bd9a'],42,,,,,,,,,,,,,,,,Augsburg,172,00:38:42.113,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61252297-22b0-4f08-86dd-cb6001ba420f,3551,,"[76.5, 67.4]",3890477,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ja-Cheol Koo,5627.0,Center Attacking Midfield,175,Augsburg,172,['9a890a64-1f1a-4fe0-8ed3-01196db9566b'],46,,,,,,,,,,,,,,,,Augsburg,172,00:38:46.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a10cb53f-d71d-463f-aa63-339bfb0b22bb,3556,,"[52.0, 54.5]",3890477,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeffrey Gouweleeuw,8318.0,Right Center Back,176,Augsburg,172,['6494178c-bf6c-4756-bb7d-48a6b98fb677'],45,,,,,,,,,,,,,,,,Augsburg,172,00:39:45.023,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,accd12c2-0976-4792-bdba-b4c5f45e28f3,3561,,"[84.6, 78.3]",3890477,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ja-Cheol Koo,5627.0,Center Attacking Midfield,177,Augsburg,172,['023396a0-785c-4a38-bfb9-6e64ff62017e'],2,,,,,,,,,,,,,,,,Augsburg,172,00:40:02.715,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42795f80-770e-466e-994b-107b569fdaeb,3567,,"[13.1, 3.8]",3890477,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,178,Bayer Leverkusen,904,['b1cc5f62-a2e7-4e3d-9e40-46aca27026f1'],8,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:08.913,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eed9d630-03e8-47d2-8616-4cf2bef538ff,3570,,"[56.2, 7.4]",3890477,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladlen Yurchenko,24428.0,Left Center Forward,178,Bayer Leverkusen,904,['6c463f9e-fe11-49c6-a6a7-3d79812272cb'],12,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:12.734,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f83b04b-3d4d-4487-8609-be4fb73103f4,3576,,"[98.0, 21.7]",3890477,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christoph Janker,24117.0,Left Center Back,179,Augsburg,172,['d322d742-387b-4c04-a728-7a2c3ceb2905'],40,,,,,,,,,,,,,,,,Augsburg,172,00:40:40.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60554ec5-8f63-4b00-b035-624cb2ff3aee,3583,,"[8.7, 58.6]",3890477,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christoph Kramer,8805.0,Right Center Back,180,Bayer Leverkusen,904,['a4a235f4-b41d-4f39-b795-7ed6a75c3341'],46,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:46.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec60456b-9f03-4d3a-bc80-7fb5b6604b3c,3586,,"[12.6, 35.1]",3890477,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Ramalho Silva,9363.0,Left Center Back,180,Bayer Leverkusen,904,['0f9c733a-046e-4910-814e-b4e688b3bbe5'],50,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:50.093,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b256e008-62c1-42a6-a355-1db616d41ded,3589,,"[63.2, 19.5]",3890477,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladlen Yurchenko,24428.0,Left Center Forward,180,Bayer Leverkusen,904,['28bf79f7-6af4-45e4-aa25-f50c40c9914d'],53,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:53.941,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a02c7782-d74b-48c8-807d-e82ee281ca30,3593,,"[99.6, 58.9]",3890477,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caiuby Francisco da Silva,8303.0,Right Midfield,181,Augsburg,172,['5d57b75e-f30f-4821-8c28-cf8837251a9c'],56,,,,,,,,,,,,,,,,Augsburg,172,00:40:56.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c961b539-8ea3-4653-9189-5d4426085384,3596,,"[106.1, 65.7]",3890477,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ja-Cheol Koo,5627.0,Center Attacking Midfield,181,Augsburg,172,['d92b2e18-0851-41f9-a404-f1bd9c2725f3'],59,,,,,,,,,,,,,,,,Augsburg,172,00:40:59.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba56605f-4c13-4b87-96b0-ca5bc710f5b1,3604,,"[10.0, 57.7]",3890477,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernd Leno,15581.0,Goalkeeper,182,Bayer Leverkusen,904,['40e24271-3497-495c-9187-466e4d0449d5'],14,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:14.870,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0101868-6a3d-4c0c-afdf-b469249418d2,3609,,"[70.2, 58.6]",3890477,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Right Center Forward,182,Bayer Leverkusen,904,['d28d1c4a-2391-4115-a8f1-8739c1514c6f'],20,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:20.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418c4449-4ebf-48fa-9ea4-647ef9097888,3613,,"[57.8, 75.5]",3890477,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Brandt,5555.0,Right Midfield,182,Bayer Leverkusen,904,['68b769b5-c628-434e-a5fc-1661ab804c30'],26,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:26.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb33a202-b3c3-4131-b4a6-8664be221557,3616,,"[69.0, 77.1]",3890477,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Right Center Forward,182,Bayer Leverkusen,904,['e51a7304-31b0-45df-a519-3ca9fc7d79d4'],27,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:27.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0039311e-0b38-4c46-8e40-e74c5f2d3ccd,3621,,"[50.9, 71.2]",3890477,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christoph Kramer,8805.0,Right Center Back,183,Bayer Leverkusen,904,['d38dd797-6b22-46fc-8250-0134e4a426bd'],39,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:39.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7933875-68fb-4221-9171-2aeebdaa6adb,3624,,"[56.4, 19.9]",3890477,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,183,Bayer Leverkusen,904,['70fea635-c85d-4843-abf4-707304444c37'],43,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:43.924,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4550d4b0-3f69-4b75-96a7-7b1d23b04d68,3627,,"[77.4, 68.9]",3890477,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Admir Mehmedi,8219.0,Left Midfield,183,Bayer Leverkusen,904,['8d654bf6-6d4a-4d62-8793-0f6c219b5453'],47,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:47.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5375b2f1-7d82-46d8-bd96-7c4eda2d3ac4,3632,,"[91.1, 65.9]",3890477,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Brandt,5555.0,Right Midfield,183,Bayer Leverkusen,904,['c8c10e2c-ec79-4900-90b4-a85dfd020a86'],52,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:52.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140180d-3a1e-44bc-bc26-cdfa4e7f7859,3635,,"[96.5, 73.8]",3890477,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karim Bellarabi,8213.0,Right Center Forward,183,Bayer Leverkusen,904,['2b1e8cc7-d7b7-497e-b636-43126b836812'],53,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:53.877,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23752afe-b3a6-47fb-8ca6-86c859444f32,3638,,"[110.3, 57.5]",3890477,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Brandt,5555.0,Right Midfield,183,Bayer Leverkusen,904,['7cb69eb0-7901-4377-9705-dee011ca39cc'],56,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:56.172,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591f74f8-ab13-46b7-a47a-09928c68edf3,3642,,"[37.1, 5.9]",3890477,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alfreð Finnbogason,5514.0,Center Forward,184,Augsburg,172,['38489620-18ab-45df-9e32-2956e5588b48'],18,,,,,,,,,,,,,,,,Augsburg,172,00:42:18.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2911370-a27c-4493-b129-208d58c7369e,3644,,"[43.4, 14.0]",3890477,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ja-Cheol Koo,5627.0,Center Attacking Midfield,184,Augsburg,172,['e64d5edf-39a5-439d-b463-ce310829e44a'],20,,,,,,,,,,,,,,,,Augsburg,172,00:42:20.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de44b6ff-e28b-4612-be24-731add13a963,3652,,"[62.0, 54.2]",3890477,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Ramalho Silva,9363.0,Left Center Back,185,Bayer Leverkusen,904,['f6224ff0-d6c4-478b-9d11-a90d2f9a46f2'],23,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:23.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d1c722b-b889-4777-822d-c6c467f38657,3655,,"[56.4, 72.9]",3890477,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christoph Kramer,8805.0,Right Center Back,185,Bayer Leverkusen,904,['68d0ba44-e31e-4aa9-87f6-6226e99fa1c5'],25,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:25.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09ad21af-90a0-4a3f-9a0b-108d8bb29734,3658,,"[82.3, 75.7]",3890477,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Right Center Forward,185,Bayer Leverkusen,904,['90535ae2-afcb-49cc-b495-df0189a2dc03'],28,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:28.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f54cd665-77b9-4a49-b38a-acfc3b34fc86,3661,,"[91.8, 71.2]",3890477,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Brandt,5555.0,Right Midfield,185,Bayer Leverkusen,904,"['5930cd71-fcbe-4e28-a757-8e2da523c2f7', '8e9090ed-4cb0-46da-9fc9-3a7c948e5fa2']",30,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:30.226,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a5e5545-95bf-4f3d-b9a7-e813d7070038,3663,,"[84.6, 69.4]",3890477,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Right Center Forward,185,Bayer Leverkusen,904,['96afbc50-3e3b-40e6-8b04-bf05e07c9b9d'],32,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:32.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70216b49-b1b0-4a2b-8ab6-0cf5066bffec,3667,,"[89.0, 57.3]",3890477,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,185,Bayer Leverkusen,904,['00ac0be6-a0c6-4fd5-a6bd-f0336cb9ad44'],34,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:34.129,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b16dbdd-8553-4a91-8b03-2016455c9ada,3683,,"[101.9, 39.4]",3890477,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ja-Cheol Koo,5627.0,Center Attacking Midfield,186,Augsburg,172,['712230d0-2e4a-4a88-8d0e-0b6d3b5069ef'],29,,,,,,,,,,,,,,,,Augsburg,172,00:43:29.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8c60067-b78e-4e9f-9460-32a656f03dcf,3687,,"[19.1, 56.6]",3890477,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christoph Kramer,8805.0,Right Center Back,187,Bayer Leverkusen,904,['a3cbdf74-85be-47b1-a214-1975ef5c8507'],33,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:33.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d40941dd-54b6-46c0-a2fb-0e1b7b1523dc,3690,,"[44.1, 76.4]",3890477,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Admir Mehmedi,8219.0,Left Midfield,187,Bayer Leverkusen,904,['67f1e6cb-6877-45b3-ae6c-76053de1ad3b'],36,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:36.184,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d44b31fb-0efa-45fb-ba1e-98f6cf6b2a82,3694,,"[64.3, 63.3]",3890477,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marlon Frey,21168.0,Right Defensive Midfield,187,Bayer Leverkusen,904,['49de9ed4-4d66-4443-b192-1d724ad294be'],39,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:39.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71da1df3-5908-466c-abbb-cebfede37985,3697,,"[19.4, 68.2]",3890477,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bernd Leno,15581.0,Goalkeeper,188,Bayer Leverkusen,904,['3356f80a-7b79-43f2-b577-ad5f9020aa6d'],49,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:49.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c9daf7a-cd8f-4406-af71-57c4839e0f31,3699,,"[23.6, 41.6]",3890477,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Ramalho Silva,9363.0,Left Center Back,188,Bayer Leverkusen,904,['ed245ddc-3ccb-4fdd-8b7c-872374773d30'],55,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:55.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb17b8bf-9fce-4032-b52a-864c169518b5,3702,,"[39.0, 25.8]",3890477,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,188,Bayer Leverkusen,904,['1b8fcf5d-05fc-4863-a0d5-1609a3d241f1'],57,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:57.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e7f902f-9df7-4531-a833-ef5f7ee0919d,3707,,"[82.3, 13.9]",3890477,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Brandt,5555.0,Right Midfield,188,Bayer Leverkusen,904,['fcec1401-38b1-4cfe-8e4c-229b3529571e'],3,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:03.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fada80d2-9903-430b-907f-8357297910b1,3709,,"[78.1, 18.1]",3890477,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,188,Bayer Leverkusen,904,['1097ddf2-8b1c-4127-95f7-7d61adbe94e1'],3,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:03.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d715b307-b6d7-48a9-afc2-9b371170eded,3713,,"[74.9, 34.4]",3890477,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vladlen Yurchenko,24428.0,Left Center Forward,188,Bayer Leverkusen,904,['b70c06bd-5e52-4573-8223-a59d4574356d'],5,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:05.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c89ecfa8-d8fd-48cf-b175-cb8461a74f03,3716,,"[76.2, 40.0]",3890477,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marlon Frey,21168.0,Right Defensive Midfield,188,Bayer Leverkusen,904,['3dc7b95a-4bff-438e-9de2-dbe2acb4cac3'],7,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:07.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cc0e4ef-0497-4659-afb8-d0a3fbae2342,3719,,"[76.9, 54.7]",3890477,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Admir Mehmedi,8219.0,Left Midfield,188,Bayer Leverkusen,904,['12eb6085-881d-4783-a0ae-cee6eb473acc'],8,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:08.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81f79a5c-51c0-4941-96bb-bfbe86a1627f,3722,,"[97.5, 75.9]",3890477,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastian Boenisch,20415.0,Right Back,188,Bayer Leverkusen,904,['96131c6e-d912-45ad-9855-67e50ead6d60'],11,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:11.951,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9637e7d-d1b6-4c28-abcb-6603aaccf966,3725,,"[108.1, 40.7]",3890477,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vladlen Yurchenko,24428.0,Left Center Forward,188,Bayer Leverkusen,904,['c0af0cf4-a428-48d9-bd1f-3fce2d849d74'],14,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:14.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6a97344-ec2c-4e57-a14e-18bc6fec68c2,3733,,"[27.3, 6.1]",3890477,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ja-Cheol Koo,5627.0,Center Attacking Midfield,190,Augsburg,172,['4c35de7f-e997-4b91-964f-12b53293a3ff'],36,,,,,,,,,,,,,,,,Augsburg,172,00:44:36.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f28487a3-8695-46f4-a629-9a517582c565,3737,,"[45.0, 5.4]",3890477,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alfreð Finnbogason,5514.0,Center Forward,190,Augsburg,172,"['3287e1fe-ae73-4845-ae16-7b153eccfbf0', '557cf4b1-486a-467e-8c0d-dfe3efe2836a']",37,,,,,,,,,,,,,,,,Augsburg,172,00:44:37.811,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dc38db6-8631-45a6-848f-0f94d8a63b68,3742,,"[64.8, 21.3]",3890477,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Kohr,8207.0,Right Defensive Midfield,191,Augsburg,172,['a849b207-7666-4bef-9086-28eeca44e3ee'],2,,,,,,,,,,,,,,,,Augsburg,172,00:45:02.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fb21f83-50bb-42e7-b35a-008f12b53fb9,3744,,"[51.3, 60.5]",3890477,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,191,Augsburg,172,['c27ccf53-d627-4a8e-843e-5c530632a7f9'],3,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:03.838,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12f8b97e-716d-498e-a4ba-2173670cb088,3748,,"[91.8, 73.5]",3890477,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Admir Mehmedi,8219.0,Left Midfield,191,Augsburg,172,['d1bf0117-06a7-4967-bb46-3c29f546e7ea'],7,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:07.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04ac0367-94f8-4ac3-8509-969193e75640,3750,,"[53.4, 5.6]",3890477,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ja-Cheol Koo,5627.0,Center Attacking Midfield,192,Augsburg,172,['b27e5e95-a3cb-4d8a-b88c-aec81553e073'],25,,,,,,,,,,,,,,,,Augsburg,172,00:45:25.209,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf3c2ffb-2749-47bd-bc8b-1f3a56111ffe,3752,,"[69.5, 7.2]",3890477,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alfreð Finnbogason,5514.0,Center Forward,192,Augsburg,172,['628c260c-000f-4f23-97b7-2bdd06cce605'],27,,,,,,,,,,,,,,,,Augsburg,172,00:45:27.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4e85180-2446-4106-bf24-aae454cc32ac,3756,,"[10.2, 58.8]",3890477,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernd Leno,15581.0,Goalkeeper,193,Bayer Leverkusen,904,['4c473997-3548-4b81-a832-ef7cd6b3675c'],31,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:31.543,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae3cf176-6602-4344-9ad8-191ef1205928,3759,,"[75.5, 39.0]",3890477,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladlen Yurchenko,24428.0,Left Center Forward,193,Bayer Leverkusen,904,['f6c0789c-12ee-4e2c-80d4-4f3113ebb458'],35,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:35.724,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22d8e8ec-84a6-4dcd-8b59-3dcf7600d182,3765,,"[81.8, 21.2]",3890477,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladlen Yurchenko,24428.0,Left Center Forward,193,Bayer Leverkusen,904,['61fc1203-660a-46a1-8bd9-721e4173de90'],41,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:41.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552a38ff-df4a-481c-907f-c8f38ef922b1,3768,,"[77.9, 5.8]",3890477,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,194,Bayer Leverkusen,904,['0eb8ccae-f221-476e-866b-ad04b2384c6b'],48,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:48.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509dbbbf-4521-4e5d-9d53-84de84af6cfc,3772,,"[85.8, 2.3]",3890477,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,194,Bayer Leverkusen,904,['039a3aa5-1c98-4e4a-9b26-c79ac3e4ec4e'],50,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:50.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43fb6dc2-2265-4b19-9e1f-a65c20ce5f0f,3776,,"[83.5, 11.3]",3890477,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Brandt,5555.0,Right Midfield,194,Bayer Leverkusen,904,['e2494a98-bc5d-4ab1-ac13-9f6cbf6f0fae'],51,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:51.691,Ball Receipt*,
