50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.115683,,,,,,,,,,,,,ed75b035-8a8f-45ac-8d55-733864d49b61,1166,,,"[110.0, 64.9]",3890562,22,,,,,-1.4148815,,Right Foot,True,,"[114.7, 35.0]",,High Pass,30.267143,,Incomplete,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,1,Regular Play,Pierre-Emerick Aubameyang,3712.0,Right Wing,45,Borussia Dortmund,180,"['56ec0e11-5d74-4e38-97fb-1bb16a9bf8c5', 'feef4782-90c4-48ce-a41f-3716c528bb4e']",39,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:39.910,Pass,
,,,,,,,,,,,,,,,,,3.500489,,,,,,,,,,,,,3924316d-007e-49e7-b1c0-4625b2b10c06,1170,,,"[9.4, 44.5]",3890562,22,,,,,0.022865037,,Drop Kick,,,"[57.5, 45.6]",,High Pass,48.112576,,Incomplete,,Miloš Jojić,8825.0,,,,,,1,From Keeper,Thomas Kessler,25002.0,Goalkeeper,46,FC Köln,186,"['297df201-0afd-445b-afa6-0af0e5a0b860', '316b9c05-6eaf-4b64-8cf4-bf655f398372']",45,,,,,,,,,,,,,,,,,FC Köln,186,00:22:45.101,Pass,
,,,,,,,,,,,,,,,,,1.720419,,,,,,,,,,,,,297df201-0afd-445b-afa6-0af0e5a0b860,1172,,,"[62.6, 34.5]",3890562,22,,,,,-2.1474173,,Head,,,"[53.3, 20.2]",,Low Pass,17.058136,,,,Mats Hummels,5572.0,,,,,Recovery,1,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,47,Borussia Dortmund,180,"['3924316d-007e-49e7-b1c0-4625b2b10c06', '6e0f1c7b-d523-4525-89b4-20e4465d5cdb']",48,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:48.602,Pass,
,,,,,,,,,,,,,,,,,1.413432,,,,,,,,,,,,,0ad2270c-d136-4277-97c5-eba25d4a96db,1175,,,"[55.1, 22.5]",3890562,22,,,,,2.3745973,,Left Foot,,,"[46.8, 30.5]",,Ground Pass,11.527793,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,47,Borussia Dortmund,180,['5f848227-0d59-437e-8733-643c2c586d30'],52,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:52.909,Pass,
,,,,,,,,,,,,,,,,,1.449223,,,,,,,,,,,,,5597c535-af11-4d03-ba78-4692cf2e5ee8,1178,,,"[47.7, 30.8]",3890562,22,,,,,-0.98508203,,Right Foot,,,"[54.4, 20.7]",,Ground Pass,12.120231,,,,Mats Hummels,5572.0,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,47,Borussia Dortmund,180,['ca1e2303-681d-4a6c-ab2c-1e146c83718b'],54,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:54.325,Pass,
,,,,,,,,,,,,,,,,,0.932439,,,,,,,,,,,,,1c6ae299-e46c-44e0-a2c6-5ca4d5ba7e08,1181,,,"[58.4, 18.3]",3890562,22,,,,,1.8632953,,Left Foot,,,"[53.1, 35.9]",,Ground Pass,18.380697,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,47,Borussia Dortmund,180,['5d578cb2-0ea7-40ca-8350-8da288e7a47a'],57,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:57.653,Pass,
,,,,,,,,,,,,,,,,,1.41887,,,,,,,,,,,,,e65bd2e1-f63c-47ed-ac7c-08b61185bff3,1184,,,"[54.0, 38.5]",3890562,22,,,,,1.1210368,,Right Foot,,,"[62.4, 55.9]",,Ground Pass,19.321491,,,,Sven Bender,8216.0,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,47,Borussia Dortmund,180,['b2e9a1d1-90d8-405d-8657-56badf92595c'],59,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:59.738,Pass,
,,,,,,,,,,,,,,,,,0.829445,,,,,,,,,,,,,69e5e96a-1967-4419-82b8-094674adab10,1187,,,"[63.1, 56.5]",3890562,23,,,,,-1.4382448,,Right Foot,,,"[64.7, 44.5]",,Ground Pass,12.106196,,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Sven Bender,8216.0,Right Back,47,Borussia Dortmund,180,['1ff1f6fb-fdda-4c82-b0b9-c6036d1d22b2'],1,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:01.708,Pass,
,,,,,,,,,,,,,,,,,0.716268,,,,,,,,,,,,,fa1c2ba9-d623-4888-8aba-244a0a677219,1190,,,"[72.2, 48.2]",3890562,23,,,,,1.0863184,,Right Foot,,,"[75.2, 53.9]",,Ground Pass,6.441273,,,,Shinji Kagawa,5684.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,47,Borussia Dortmund,180,['2195cb4a-7e5d-4418-aa87-769d922ea0fe'],5,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:05.753,Pass,
,,,,,,,,,,,,,,,,,1.148842,,,,,,,,,,,,,794d691c-a535-4311-b656-c83b75fec6c4,1193,,,"[75.0, 53.9]",3890562,23,,,,,-2.815234,,Right Foot,,,"[68.5, 51.7]",,Ground Pass,6.8622155,,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,47,Borussia Dortmund,180,['6c34498d-e543-402f-99ec-00f9914bb87a'],7,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:07.084,Pass,
,,,,,,,,,,,,,,,,,1.374364,,,,,,,,,,,,,5f203bc7-cd25-407a-af7b-9dc06006040d,1196,,,"[68.5, 51.7]",3890562,23,,,,,1.8263454,,Right Foot,,,"[65.6, 62.8]",,Ground Pass,11.472576,,,,Sven Bender,8216.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,47,Borussia Dortmund,180,['8eed32e2-37af-42a0-aa13-f7663f9c192b'],8,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:08.291,Pass,
,,,,,,,,,,,,,,,,,1.656238,,,,,,,,,,,,,238d27db-4cba-4f8a-a516-881349b04e08,1198,,,"[65.6, 62.8]",3890562,23,,,,,-2.0160973,,Right Foot,,,"[57.2, 45.2]",,Ground Pass,19.501795,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,Regular Play,Sven Bender,8216.0,Right Back,47,Borussia Dortmund,180,['b5367c7f-ad53-459d-bf39-026b432638b3'],9,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:09.665,Pass,
,,,,,,,,,,,,,,,,,0.86743,,,,,,,,,,,,,449655db-e603-4d91-b650-ccc8a35175c5,1202,,,"[57.2, 45.2]",3890562,23,,,,,0.7977432,,Right Foot,,,"[65.2, 53.4]",,Ground Pass,11.456003,,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,47,Borussia Dortmund,180,"['512b9a42-d886-4a75-a736-6c6f9d9b2470', '5b7a4cac-9daa-4b27-8ed5-116a321b370e']",12,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:12.195,Pass,True
,,,,,,,,,,,,,,,,,1.648622,,,,,,,,,,,,,e2660076-a381-4e8b-bd9e-eff463e6f9c8,1205,,,"[57.5, 53.4]",3890562,23,,,,,1.222736,,Right Foot,,,"[65.7, 76.0]",,Ground Pass,24.04163,,,,Sven Bender,8216.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,47,Borussia Dortmund,180,['005732c2-e626-4dbb-ab86-1397286986f2'],14,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:14.095,Pass,
,,,,,,,,,,,,,,,,,0.956175,,,,,,,,,,,,,98820c8a-e1fc-471c-a26c-561097309fb4,1208,,,"[65.6, 76.0]",3890562,23,,,,,-0.82281387,,Right Foot,,,"[74.6, 66.3]",,Ground Pass,13.232158,,,,Shinji Kagawa,5684.0,,,,,,1,Regular Play,Sven Bender,8216.0,Right Back,47,Borussia Dortmund,180,['18f259c5-3718-43cb-845b-c114b9a73027'],15,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:15.834,Pass,
,,,,,,,,,,,,,,,,,1.403059,,,,,,,,,,,,,90d984dc-c663-4898-919d-4797c6d4bdb7,1212,,,"[74.6, 66.3]",3890562,23,,,,,3.0899146,,Left Foot,,,"[57.2, 67.2]",,Low Pass,17.42326,,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,47,Borussia Dortmund,180,"['82390776-0cf5-4079-b338-54295a75963c', 'ebe35f14-6657-49cf-bf2f-a666a289af4e']",16,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:16.830,Pass,True
,,,,,,,,,,,,,,,,,0.812548,,,,,,,,,,,,,562b364f-681f-43bc-834c-eaf9f154c173,1215,,,"[56.8, 67.2]",3890562,23,,,,,-1.385142,,Right Foot,,,"[60.5, 47.5]",,Ground Pass,20.04445,,,,Gonzalo Castro Randon,8233.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,47,Borussia Dortmund,180,['054d2801-0e8e-4cdf-80b8-eb5951b1909b'],19,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:19.985,Pass,
,,,,,,,,,,,,,,,,,1.186152,,,,,,,,,,,,,b67cb821-1773-403d-bbc3-174e21b4cf43,1218,,,"[61.0, 46.9]",3890562,23,,,,,2.2352917,,Left Foot,,,"[56.3, 52.9]",,Ground Pass,7.62168,,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,47,Borussia Dortmund,180,['754cb712-6ee1-4650-b5c2-344dcde187b9'],21,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:21.008,Pass,
,,,,,,,,,,,,,,,,,0.729224,,,,,,,,,,,,,d258b0ef-7980-4509-9b68-18ade9fd209b,1221,,,"[60.5, 48.5]",3890562,23,,,,,-0.35650137,,Right Foot,,,"[75.0, 43.1]",,Ground Pass,15.472879,,,,Marco Reus,5559.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,47,Borussia Dortmund,180,['613313e0-ba8b-44b5-837e-2282ef6c405a'],24,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:24.308,Pass,
,,,,,,,,,,,,,,,,,0.876769,,,,,,,,,,,,,f53086c5-701a-4d0b-9aa0-4b0b596d74a7,1223,,,"[75.0, 42.4]",3890562,23,,,,,1.55228,,Right Foot,,,"[75.2, 53.2]",,Ground Pass,10.801851,,,,Shinji Kagawa,5684.0,,,,,,1,Regular Play,Marco Reus,5559.0,Left Wing,47,Borussia Dortmund,180,['e6eef2e7-b13d-4bf5-b1dc-bcb38a2d7107'],25,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:25.037,Pass,
,,,,,,,,,,,,,,,,,1.261853,,,,,,,,,,,,,bba00bfe-1a69-4bc6-ab8c-8ee54963686f,1231,,,"[54.9, 38.8]",3890562,23,,,,,-1.8817946,,Left Foot,,,"[49.5, 22.0]",,Ground Pass,17.64653,,,,Filip Mladenović,7993.0,,,,,,1,Regular Play,Anthony Modeste,23486.0,Center Forward,47,Borussia Dortmund,180,['dd54036b-d572-48f4-9486-f733461438e7'],31,,,,,,,,,,,,,,,,,FC Köln,186,00:23:31.631,Pass,
,,,,,,,,,,,,,,,,,1.302444,,,,,,,,,,,,,473c7bc5-373b-455e-9c13-8825ced1d8fd,1237,,,"[56.1, 59.2]",3890562,23,,,,,0.87377495,,Right Foot,,,"[66.9, 72.1]",,Ground Pass,16.82409,,,,Pierre-Emerick Aubameyang,3712.0,,,,,Recovery,1,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,47,Borussia Dortmund,180,['3297695f-369e-43bb-96bc-88645909ab07'],36,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:36.078,Pass,
,,,,,,,,,,,,,,,,,0.996405,,,,,,,,,,,,,654c7c5f-a496-43ad-9607-041d11ec7841,1240,,,"[89.9, 60.2]",3890562,23,,,,,0.58350825,,Right Foot,,,"[100.2, 67.0]",,Ground Pass,12.342204,,,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,1,Regular Play,Pierre-Emerick Aubameyang,3712.0,Right Wing,47,Borussia Dortmund,180,['c8868afc-ca29-4afd-a067-2cf63498b5f8'],40,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:40.414,Pass,
,,,,,,,,,,,,,,,,,1.535492,,,,,,,,,,,,,22aaffc7-628a-43e5-96dd-4a87d1ff7c71,1243,,,"[98.1, 67.0]",3890562,23,,,,,-2.399305,,Right Foot,,,"[84.8, 54.8]",,Ground Pass,18.04799,,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,47,Borussia Dortmund,180,['de91a481-ef4e-4289-9085-ef221ad9eaa9'],43,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:43.062,Pass,
,,,,,,,,,,,,,,,,,1.740873,,,,,,,,,,,,,5b5f6626-f08f-4e53-99e7-4586b78ea7b3,1246,,,"[84.8, 54.8]",3890562,23,,,,,-0.9115897,,Right Foot,,,"[108.2, 24.6]",,High Pass,38.204712,,Incomplete,,Marcel Schmelzer,11458.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,47,Borussia Dortmund,180,"['23ec79ca-db00-4e90-b0ff-a55be4a7570a', '7230aa60-9acb-4304-be37-da57eb050be9']",46,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:46.269,Pass,
,,,,,,,,,,,,,,,,,3.048806,,,,,,,,,,,,,1e6fd779-e30d-4384-a912-bf362665c009,1251,,,"[49.3, 63.4]",3890562,23,,,,,-1.4820002,,Right Foot,,,"[54.9, 0.5]",,Low Pass,63.148792,,Out,,Filip Mladenović,7993.0,,True,,,,1,Regular Play,Marcel Risse,8823.0,Right Wing,47,Borussia Dortmund,180,['88d57063-2d97-469b-86c7-4b3e16b587b1'],53,,,,,,,,,,,,,,,,,FC Köln,186,00:23:53.503,Pass,
,,,,,,,,,,,,,,,,,1.643994,,,,,,,,,,,,,238b4d27-be6b-4ceb-88a0-37905edf182f,1253,,,"[68.5, 80.0]",3890562,24,,,,,-2.6662498,,,,,"[48.1, 69.5]",,Low Pass,22.943626,,,,Sokratis Papastathopoulos,8244.0,,,,,Throw-in,1,From Throw In,Sven Bender,8216.0,Right Back,48,Borussia Dortmund,180,['610e9c7d-9eee-4c13-8de5-565b5683dbc1'],7,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:07.803,Pass,
,,,,,,,,,,,,,,,,,0.99818,,,,,,,,,,,,,44b7b623-9436-49bf-882c-1d42f2c94979,1256,,,"[48.9, 69.3]",3890562,24,,,,,-0.199244,,Right Foot,,,"[59.3, 67.2]",,Ground Pass,10.609901,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,48,Borussia Dortmund,180,['7b5be360-9d5d-4b63-b9a2-93d07eeb5856'],11,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:11.013,Pass,
,,,,,,,,,,,,,,,,,0.856357,,,,,,,,,,,,,1cd28719-ef51-4c7a-88c0-4c3f994380ec,1259,,,"[59.6, 59.0]",3890562,24,,,,,-1.2617493,,Right Foot,,,"[64.9, 42.4]",,Ground Pass,17.425556,,,,Gonzalo Castro Randon,8233.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Right Defensive Midfield,48,Borussia Dortmund,180,['ca37fcff-41f7-49ee-bae2-58208508d6a6'],14,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:14.072,Pass,
,,,,,,,,,,,,,,,,,0.873872,,,,,,,,,,,,,4bf276a7-17d7-4661-bf40-95f136cf6c4c,1262,,,"[64.9, 42.4]",3890562,24,,,,,1.8000282,,Right Foot,,,"[61.4, 57.4]",,Ground Pass,15.402922,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,48,Borussia Dortmund,180,['7d9920f0-58f6-4879-8768-858b7cff7858'],15,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:15.756,Pass,
,,,,,,,,,,,,,,,,,1.147408,,,,,,,,,,,,,72d18952-c3b9-4c54-a73d-a08e198b7dd7,1264,,,"[61.4, 57.4]",3890562,24,,,,,-2.5301752,,Right Foot,,,"[51.7, 50.6]",,Ground Pass,11.846096,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Right Defensive Midfield,48,Borussia Dortmund,180,['2de8cfca-6842-4c01-a244-837bce83443b'],16,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:16.630,Pass,
,,,,,,,,,,,,,,,,,0.976948,,,,,,,,,,,,,c5c3b304-4d5a-4da6-a9c6-556c9bcd6108,1267,,,"[56.3, 51.7]",3890562,24,,,,,-0.34674534,,Right Foot,,,"[80.1, 43.1]",,Ground Pass,25.306126,,,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,1,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,48,Borussia Dortmund,180,['c2e61893-4fa0-43e7-9a48-f55241de8042'],20,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:20.031,Pass,
,,,,,,,,,,,,,,,,,1.219602,,,,,,,,,,,,,fef7f425-5025-4228-a549-1fb361190b11,1278,,,"[67.3, 45.2]",3890562,24,,,,,2.7126315,,Left Foot,,,"[54.4, 51.1]",,Ground Pass,14.185204,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,From Throw In,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,48,Borussia Dortmund,180,['7ee7df6c-ab08-46ac-9a5e-4e636a2c5daa'],25,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:25.628,Pass,
,,,,,,,,,,,,,,,,,0.472374,,,,,,,,,,,,,e0a62d0e-2c66-48d8-b4e3-ec22fc0754d5,1281,,,"[53.8, 51.1]",3890562,24,,,,,0.34628552,,Right Foot,,,"[63.5, 54.6]",,Ground Pass,10.312129,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,48,Borussia Dortmund,180,['14e0d079-b279-465c-85a6-aa7dcc6a637b'],27,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:27.740,Pass,
,,,,,,,,,,,,,,,,,0.971776,,,,,,,,,,,,,8fe4ce3b-4996-4df2-b1d7-4f046df9a79c,1284,,,"[63.5, 54.6]",3890562,24,,,,,-0.011110654,,Right Foot,,,"[72.5, 54.5]",,Ground Pass,9.000556,,,,Shinji Kagawa,5684.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Right Defensive Midfield,48,Borussia Dortmund,180,['38b5eaf1-2854-4be2-8582-a01725c3d095'],29,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:29.502,Pass,
,,,,,,,,,,,,,,,,,1.26579,,,,,,,,,,,,,edef08a6-4f5e-4bd1-bd64-ea8b18dcd48b,1287,,,"[72.5, 54.5]",3890562,24,,,,,-3.1217933,,Right Foot,,,"[62.4, 54.3]",,Ground Pass,10.10198,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,Shinji Kagawa,5684.0,Center Attacking Midfield,48,Borussia Dortmund,180,['da92f66a-3ee5-443f-b776-d5dffb1cae46'],31,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:31.072,Pass,
,,,,,,,,,,,,,,,,,0.581279,,,,,,,,,,,,,8df740db-6dd0-484f-8f09-30dfe0a1fb67,1290,,,"[66.4, 51.8]",3890562,24,,,,,-1.2955239,,Right Foot,,,"[70.1, 38.7]",,Ground Pass,13.612494,,,,Gonzalo Castro Randon,8233.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Right Defensive Midfield,48,Borussia Dortmund,180,['8a7572ad-14ec-4e4d-899e-8c97db2828c5'],34,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:34.028,Pass,
,,,,,,,,,,,,,,,,,0.719461,,,,,,,,,,,,,5d06c1a8-5a47-449f-9ad7-c447372c668f,1294,,,"[73.6, 46.2]",3890562,24,,,,,-0.15612637,,Right Foot,,,"[84.4, 44.5]",,Ground Pass,10.932978,,,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,1,From Throw In,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,48,Borussia Dortmund,180,"['2c5ee1e5-546d-4b75-8e4a-9605619498f3', 'f9129299-446a-4673-a2fd-23fb97db3b3c']",38,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:38.530,Pass,True
,,,,,,,,,,,,,,,,,0.747416,,,,,,,,,,,,,a57f2ea4-db3f-4ac5-a87b-2417b3ae36e3,1298,,,"[73.6, 35.6]",3890562,24,,,,,1.3617734,,Right Foot,,,"[75.7, 45.5]",,Ground Pass,10.120276,,,,Gonzalo Castro Randon,8233.0,,,,,,1,From Throw In,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,48,Borussia Dortmund,180,['74a6032b-863a-4c6d-bd94-4cfceb0ee989'],44,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:44.587,Pass,
,,,,,,,,,,,,,,,,,0.721341,,,,,,,,,,,,,9f5caebf-d6c2-4509-bd44-2444df88760d,1300,,,"[75.7, 45.5]",3890562,24,,,,,2.9441972,,Right Foot,,,"[65.7, 47.5]",,Ground Pass,10.198039,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,48,Borussia Dortmund,180,['782f085b-abe1-4e75-b6fb-5713d52a2a71'],45,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:45.334,Pass,
,,,,,,,,,,,,,,,,,0.927575,,,,,,,,,,,,,289c0769-abf6-4f3e-88f6-21b085b23564,1303,,,"[65.7, 47.5]",3890562,24,,,,,-0.84353364,,Right Foot,,,"[74.6, 37.5]",,Ground Pass,13.386934,,,,Gonzalo Castro Randon,8233.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Right Defensive Midfield,48,Borussia Dortmund,180,['15d02b1e-73eb-4331-8127-3be9e7546abb'],46,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:46.959,Pass,
,,,,,,,,,,,,,,,,,2.402247,,,,,,,,,,,,,5e077814-372d-4ec1-968d-22f56824a85f,1307,,,"[89.5, 28.0]",3890562,24,,,,,-0.2200617,,Right Foot,,,"[119.9, 21.2]",,Low Pass,31.151243,,Out,,Marco Reus,5559.0,,,,,,1,From Throw In,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,48,Borussia Dortmund,180,['c1e4c650-74fe-4065-bc39-7ea08b7c4576'],50,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:50.812,Pass,
,,,,,,,,,,,,,,,,,3.501926,,,,,,,,,,,,,b0a4a192-af47-4942-85ca-1d99a7b4e00f,1309,,,"[7.0, 36.1]",3890562,25,,,,,-0.39640906,,Right Foot,,,"[68.4, 10.4]",,High Pass,66.56162,,,,Anthony Modeste,23486.0,,,,,Goal Kick,1,From Goal Kick,Thomas Kessler,25002.0,Goalkeeper,49,FC Köln,186,['ae4b8ac9-e216-453c-b7b9-dec3aaf13d79'],19,,,,,,,,,,,,,,,,,FC Köln,186,00:25:19.894,Pass,
,,,,,,,,,,,,,,,,,1.304051,,,,,,,,,,,,,fc83438e-3c7e-4949-a0f6-2f4e1c9feb83,1312,,,"[68.4, 10.4]",3890562,25,,,,True,1.0850393,,,,,"[76.9, 26.5]",,High Pass,18.206043,,,,Marcel Risse,8823.0,,,,,,1,From Goal Kick,Anthony Modeste,23486.0,Center Forward,49,FC Köln,186,"['d20e02a4-4187-4d2a-be67-b3e48a4be609', 'd83bd106-d3f4-48da-b9cc-b27ba0d7bbf5']",23,,,,,,,,,,,,,,,,,FC Köln,186,00:25:23.436,Pass,True
,,,,,,,,,,,,,,,,,2.912058,,,,,,,,,,,,,940eeaea-0a8c-4d88-8801-98a55b51a3b3,1315,,,"[76.9, 26.5]",3890562,25,,,,,-1.3711997,,Right Foot,,,"[82.2, 0.3]",,High Pass,26.730694,,Out,,Leonardo Bittencourt,8826.0,,,,,,1,From Goal Kick,Marcel Risse,8823.0,Right Wing,49,FC Köln,186,['4af9f672-f959-4892-9e61-a3c43bcc7806'],25,,,,,,,,,,,,,,,,,FC Köln,186,00:25:25.017,Pass,
,,,,,,,,,,,,,,,,,1.33974,,,,,,,,,,,,,0728acfc-3c2c-4492-82a3-48f9b269ff3a,1317,,,"[44.7, 80.0]",3890562,25,,True,,,-2.4413538,,,,,"[35.8, 72.5]",,Low Pass,11.638728,,,,Sokratis Papastathopoulos,8244.0,,,,,Throw-in,1,From Throw In,Sven Bender,8216.0,Right Back,50,Borussia Dortmund,180,['13bc8a37-ce67-4f64-805b-021efd369a65'],38,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:25:38.730,Pass,
,,,,,,,,,,,,,,,,,0.854659,,,,,,,,,,,,,ba165652-f188-4024-b106-845057f93600,1319,,,"[35.8, 72.5]",3890562,25,,,,,-0.57133746,,Right Foot,,,"[47.0, 65.3]",,Ground Pass,13.314653,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,50,Borussia Dortmund,180,['ea279857-3050-4e56-9e7a-3387a6e10c7f'],42,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:25:42.336,Pass,
,,,,,,,,,,,,,,,,,1.197162,,,,,,,,,,,,,ee59362d-9ae3-42e4-8131-3fc5b59d8ba0,1322,,,"[47.0, 65.3]",3890562,25,,,,,-3.125846,,Right Foot,,,"[34.3, 65.1]",,Ground Pass,12.701574,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Right Defensive Midfield,50,Borussia Dortmund,180,['f44ccc10-4db4-4632-9e56-624e572a7601'],43,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:25:43.192,Pass,
