50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.021682,,,,,,,,,,,,469f6ad9-2cd6-4628-994d-2ba05e4a5cd5,535,,,"[11.0, 3.3]",3890325,13,,,,0.3893167,,Left Foot,,,"[18.8, 6.5]",,Ground Pass,,8.430896,,,,Ulisses Alexandre Garcia Lopes,22043.0,,,,,,1,From Throw In,Santiago García,26359.0,Left Back,28,Hannover 96,178,"['78db3943-799f-4067-86ec-6820d04bcc15', 'aae04cbb-ea27-489a-a19d-d19ecbd3d205']",50,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:50.572,Pass,True
,,,,,,,,,,,,,,,,0.313477,,,,,,,,,,,,104d8499-2ffb-4699-9e7b-def7d4afadea,539,,,"[21.2, 3.5]",3890325,13,,,,-0.67474097,,Left Foot,,,"[24.2, 1.1]",,Ground Pass,,3.8418746,,Incomplete,,Santiago García,26359.0,,,,,,1,From Throw In,Ulisses Alexandre Garcia Lopes,22043.0,Left Center Midfield,28,Hannover 96,178,"['3136e0c3-da2d-4bea-b44d-c113debaeb2f', 'd2719579-a7c6-4ca4-a2e9-e8cb13f5dd86']",52,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:52.369,Pass,
,,,,,,,,,,,,,,,,2.418154,,,,,,,,,,,,78a63b0e-286c-46ed-8c9b-5f6a9d8cb417,543,,,"[95.1, 80.0]",3890325,14,,,,-1.0414,,,,,"[111.6, 51.8]",,High Pass,,32.672466,,Incomplete,,Artur Sobiech,11845.0,,,,,Throw-in,1,From Throw In,Oliver Sorg,12316.0,Right Back,29,Hannover 96,178,"['4f2dd1ff-5ca7-417a-b933-c8350342e245', '68d3bb21-8e32-4693-a669-b8a5adf5f182']",10,,,,,,,,,,,,,,,,,,Hannover 96,178,00:14:10.443,Pass,
,,,,,,,,,,,,,,,,1.637695,,,,,,,,,,,,f739bf0e-7d7a-4fc3-b063-65afd81e9343,547,,,"[120.0, 80.0]",3890325,14,,,,-1.7506498,,Right Foot,,,"[114.0, 47.0]",,High Pass,,33.54102,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,30,Hannover 96,178,['0dfb71dd-546b-4284-8e6a-30e4488919b7'],46,,,,,,,,,,,,,,,,,,Hannover 96,178,00:14:46.434,Pass,
,,,,,,,,,,,,,,,,1.622596,,,,,,,,,,,,e5a70f23-7d4e-4f6c-94c8-5bd16fd3f832,551,,,"[92.7, 78.1]",3890325,14,,,,-1.4276642,ed0aa4cb-bb04-4cf1-a0e7-9c3241dcf3a7,Right Foot,,,"[97.6, 44.1]",,Low Pass,,34.351273,,,,Leon Andreasen,400613.0,True,,,,,1,From Corner,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,30,Hannover 96,178,['397f3367-d0c2-4d83-9f94-db49ea83fff2'],54,,,,,,,,,,,,,,,,,,Hannover 96,178,00:14:54.178,Pass,
,,,,,,,,,,,,,,,,2.409536,,,,,,,,,,,,a3eaa4d3-0a9c-4346-ab66-490f77e8132b,555,,,"[13.1, 46.6]",3890325,15,True,,,0.8134282,,Keeper Arm,,,"[23.5, 57.6]",,Ground Pass,,15.138032,,,,Alejandro Gálvez Jimena,6924.0,,,,,,1,From Keeper,Felix Wiedwald,23269.0,Goalkeeper,32,Werder Bremen,176,['0c293622-84dd-4c84-915b-b291c684fcf4'],3,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:03.329,Pass,
,,,,,,,,,,,,,,,,2.137282,,,,,,,,,,,,edf9f192-d35e-4015-a1a8-20b23fee9284,557,,,"[33.9, 61.5]",3890325,15,,,,-1.5970293,,Right Foot,,,"[33.0, 27.2]",,Ground Pass,,34.311806,,,,Jannik Vestergaard,8815.0,,,,,,1,From Keeper,Alejandro Gálvez Jimena,6924.0,Right Center Back,32,Werder Bremen,176,['50f102d8-e3bc-4fcf-aaf6-9927ef12f730'],8,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:08.534,Pass,
,,,,,,,,,,,,,,,,1.722916,,,,,,,,,,,,e22309e3-9162-4ce1-8464-fe904d43fc29,560,,,"[33.0, 27.2]",3890325,15,,,,-1.2504483,,Right Foot,,,"[40.1, 5.8]",,Ground Pass,,22.547062,,,,Santiago García,26359.0,,,,,,1,From Keeper,Jannik Vestergaard,8815.0,Left Center Back,32,Werder Bremen,176,['b39db11c-a00e-4ecc-837e-7e13daf61a22'],11,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:11.515,Pass,
,,,,,,,,,,,,,,,,1.095157,,,,,,,,,,,,422b7047-43ac-4afc-aadd-454de894f750,563,,,"[45.5, 5.6]",3890325,15,,,,-0.019701883,,Right Foot,,,"[65.8, 5.2]",,Ground Pass,,20.30394,,,,Ulisses Alexandre Garcia Lopes,22043.0,,,,,,1,From Keeper,Santiago García,26359.0,Left Back,32,Werder Bremen,176,['01ee8627-c325-462a-9fd1-009da56d244a'],15,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:15.668,Pass,
,,,,,,,,,,,,,,,,2.209476,,,,,,,,,,,,b7fc8f12-b850-4a12-a19e-c4d3443e8b93,566,,,"[68.7, 4.2]",3890325,15,,,,-0.01477725,,Left Foot,,,"[89.0, 3.9]",,Ground Pass,,20.302217,,Incomplete,,Anthony Ujah,12624.0,,,,,,1,From Keeper,Ulisses Alexandre Garcia Lopes,22043.0,Left Center Midfield,32,Werder Bremen,176,"['bbd53d06-751e-4ff1-a2a1-717ae9edf084', 'f5fc09c6-0b91-4d46-97aa-f61671b0fb23']",18,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:18.185,Pass,
,,,,,,,,,,,,,,,,2.13174,,,,,,,,,,,,b6f1ea79-238d-464f-a382-d52fcd8a0eb7,570,,,"[91.8, 0.1]",3890325,15,,,,0.23783593,,,,,"[118.2, 6.5]",,Low Pass,,27.164682,,,,Zlatko Junuzović,8762.0,,,,,Throw-in,1,From Throw In,Santiago García,26359.0,Left Back,33,Werder Bremen,176,['878bf538-13a0-4ba4-8b36-a1b8733f793e'],36,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:36.373,Pass,
,,,,,,,,,,,,,,,,1.349885,,,,,,,,,,,,85f98cb5-04ca-4ffc-a00b-d6853e42fea2,572,,,"[117.7, 6.5]",3890325,15,,,,1.9022824,,Right Foot,,,"[110.3, 28.0]",,High Pass,,22.737854,,,,Anthony Ujah,12624.0,,,,,,1,From Throw In,Zlatko Junuzović,8762.0,Center Attacking Midfield,33,Werder Bremen,176,['b240f955-d5fc-4631-be4b-19ea20089bae'],38,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:38.505,Pass,
,,,,,,,,,,,,,,,,1.207073,,,,,,,,,,,,cc5d1ef6-bc31-45d7-adc7-a871034d88df,574,,,"[110.3, 28.8]",3890325,15,,,,1.309946,c6d19055-cbd8-4045-9123-1410ae083cee,Head,,,"[117.0, 53.9]",,High Pass,,25.978838,,,,Theodor Gebre Selassie,8396.0,True,,,,,1,From Throw In,Anthony Ujah,12624.0,Left Center Forward,33,Werder Bremen,176,['6717e15e-70bb-4ed4-bb1d-5c56afa78fc3'],39,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:39.895,Pass,
,,,,,,,,,,,,,,,,3.930125,,,,,,,,,,,,34832632-7510-43c1-9ffa-dc2cdd897301,578,,,"[13.7, 34.6]",3890325,15,True,,,0.47623688,,Drop Kick,,,"[80.0, 68.8]",,High Pass,,74.60114,,Incomplete,,Artur Sobiech,11845.0,,,,,,1,From Keeper,Ron-Robert Zieler,8947.0,Goalkeeper,34,Hannover 96,178,"['0622780f-d9a1-44b6-a05c-de31ea4356cd', 'bbb9536f-4f91-4ecf-840f-7da958d8dcb2']",46,,,,,,,,,,,,,,,,,,Hannover 96,178,00:15:46.404,Pass,
,,,,,,,,,,,,,,,,0.616181,,,,,,,,,,,,139a836a-4ff3-442c-9a77-fd1a08306448,587,,,"[61.3, 75.0]",3890325,15,,,,-3.0768683,,Right Foot,,,"[50.5, 74.3]",,Ground Pass,,10.822661,,,,Oliver Sorg,12316.0,,,,,,1,From Keeper,Leon Andreasen,400613.0,Right Wing,34,Hannover 96,178,['2ad5f854-9750-490b-8b8d-75c34834875c'],55,,,,,,,,,,,,,,,,,,Hannover 96,178,00:15:55.143,Pass,
,,,,,,,,,,,,,,,,0.857166,,,,,,,,,,,,0684c723-8855-48e4-8b43-7bebffa1d063,590,,,"[50.5, 74.3]",3890325,15,,,,0.21765062,,Right Foot,,,"[60.9, 76.6]",,Ground Pass,,10.651291,,,,Hiroshi Kiyotake,38524.0,,,,,,1,From Keeper,Oliver Sorg,12316.0,Right Back,34,Hannover 96,178,['75844ee1-d230-47ad-a0ca-71b6326fa850'],55,,,,,,,,,,,,,,,,,,Hannover 96,178,00:15:55.799,Pass,
,,,,,,,,,,,,,,,,0.884936,,,,,,,,,,,,bf3c0443-f6f0-4a51-9ac9-3a83b2fd3461,594,,,"[58.7, 78.5]",3890325,15,,,,-1.5978168,,Left Foot,,,"[58.2, 60.0]",,Ground Pass,,18.506756,,,,Manuel Schmiedebach,8543.0,,,,,,1,From Keeper,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,34,Hannover 96,178,['96792b08-54f6-406d-a364-51785fa74e1c'],58,,,,,,,,,,,,,,,,,,Hannover 96,178,00:15:58.094,Pass,
,,,,,,,,,,,,,,,,0.759872,,,,,,,,,,,,076af787-51e5-4ed1-9772-18d9e6ae0d10,598,,,"[58.2, 58.3]",3890325,15,,,,-1.2311105,,Right Foot,,,"[62.9, 45.0]",,Ground Pass,,14.106027,,,,Salif Sané,5664.0,,,,,,1,From Keeper,Manuel Schmiedebach,8543.0,Right Defensive Midfield,34,Hannover 96,178,"['1588a057-1fc2-44b0-a722-883dd39702ff', 'c5ff5c23-e7a2-4966-bf95-efa6417c2a7f']",59,,,,,,,,,,,,,,,,,,Hannover 96,178,00:15:59.454,Pass,True
,,,,,,,,,,,,,,,,1.76659,,,,,,,,,,,,54c4fa91-8273-4f8e-b062-815d697956da,602,,,"[69.5, 43.7]",3890325,16,,,,-1.3610971,,Right Foot,,,"[76.8, 9.4]",,Ground Pass,,35.06822,,,,Miiko Martín Albornoz Inola,13126.0,,,,,,1,From Keeper,Salif Sané,5664.0,Left Defensive Midfield,34,Hannover 96,178,"['ac8b0277-872b-40a2-b6be-958310d4fd6d', 'd601bc93-9d7a-45fe-90df-524bfacd9f2e']",2,,,,,,,,,,,,,,,,,,Hannover 96,178,00:16:02.186,Pass,True
,,,,,,,,,,,,,,,,1.595787,,,,,,,,,,,,201d75fa-aee6-483d-96a6-91715dab6ce8,605,,,"[76.8, 8.8]",3890325,16,,,,-0.28255495,,Left Foot,,,"[89.2, 5.2]",,Ground Pass,,12.91201,,,,Kenan Karaman,8541.0,,,,,,1,From Keeper,Miiko Martín Albornoz Inola,13126.0,Left Back,34,Hannover 96,178,['fd333606-1a4b-4624-b971-558366e8a69e'],4,,,,,,,,,,,,,,,,,,Hannover 96,178,00:16:04.033,Pass,
,,,,,,,,,,,,,,,,1.051572,,,,,,,,,,,,3faea6af-03fd-4e2d-951b-99117f918be1,608,,,"[97.6, 9.8]",3890325,16,,,,2.9996955,,Left Foot,,,"[89.9, 10.9]",,Ground Pass,,7.7781744,,,,Miiko Martín Albornoz Inola,13126.0,,,,,,1,From Keeper,Kenan Karaman,8541.0,Left Wing,34,Hannover 96,178,['d505a38c-9b92-47dc-ba05-5cd6f0ea1149'],7,,,,,,,,,,,,,,,,,,Hannover 96,178,00:16:07.281,Pass,
,,,,,,,,,,,,,,,,1.201363,,,,,,,,,,,,ac41bb69-8910-4536-8935-c25d6c2d36cd,612,,,"[89.2, 9.4]",3890325,16,,,,1.3932002,c11e2e3e-4298-40c6-ad97-434a4645a357,Left Foot,,,"[91.3, 21.1]",,Ground Pass,,11.886968,,,,Kenan Karaman,8541.0,True,,,,,1,From Keeper,Miiko Martín Albornoz Inola,13126.0,Left Back,34,Hannover 96,178,"['061a28be-71e3-4f34-a3ee-ff943a799a8c', '8b3099d8-3889-4594-9d29-c2151971fd65']",8,,,,,,,,,,,,,,,,,,Hannover 96,178,00:16:08.740,Pass,True
,,,,,,,,,,,,,,,,2.97966,,,,,,,,,,,,ec940897-f5da-4165-bbcb-ef562448a37e,618,,,"[19.9, 38.9]",3890325,16,,,,0.044415217,,Right Foot,,,"[82.9, 41.7]",,High Pass,,63.06219,,Incomplete,,Anthony Ujah,12624.0,,,,,,1,From Keeper,Felix Wiedwald,23269.0,Goalkeeper,36,Werder Bremen,176,"['28239eca-f52c-4a8b-96ca-df8262fb7abd', 'a3fa48b7-b90e-4130-b121-c3af58d1620e']",38,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:38.948,Pass,
,,,,,,,,,,,,,,,,2.598113,,,,,,,,,,,,a3fa48b7-b90e-4130-b121-c3af58d1620e,620,,,"[37.2, 38.4]",3890325,16,,,,-0.32945117,,Head,,,"[64.4, 29.1]",,High Pass,,28.745956,,Incomplete,,Kenan Karaman,8541.0,,,,,Recovery,1,From Keeper,Christian Schulz,400614.0,Left Center Back,36,Werder Bremen,176,"['739fed9e-39e0-4395-ab10-4c8377b1ee3d', 'be3eb276-1ca4-432a-aecf-6a127b7909f9', 'ec940897-f5da-4165-bbcb-ef562448a37e']",41,,,,,,,,,,,,,,,,,,Hannover 96,178,00:16:41.928,Pass,
,,,,,,,,,,,,,,,,2.333364,,,,,,,,,,,,739fed9e-39e0-4395-ab10-4c8377b1ee3d,622,,,"[55.7, 51.0]",3890325,16,,,,1.2252407,,Head,,,"[63.8, 73.5]",,Low Pass,,23.913595,,,,Theodor Gebre Selassie,8396.0,,,,,Recovery,1,From Keeper,Alejandro Gálvez Jimena,6924.0,Right Center Back,36,Werder Bremen,176,"['4c8e51dd-4d35-4320-915b-874209fd09b2', 'a3fa48b7-b90e-4130-b121-c3af58d1620e']",44,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:44.526,Pass,
,,,,,,,,,,,,,,,,1.396674,,,,,,,,,,,,1c9bf90d-4a2e-4fdf-9dbc-87fa96bec87e,625,,,"[62.9, 74.6]",3890325,16,,,,-0.15838441,,Right Foot,,,"[77.3, 72.3]",,High Pass,,14.582523,,,,Florian Grillitsch,11396.0,,,,,,1,From Keeper,Theodor Gebre Selassie,8396.0,Right Back,36,Werder Bremen,176,"['50992c7b-a31c-415f-b2c1-7039a85412e0', 'b92ea09c-8792-47e2-b069-9ae5d140c45c']",46,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:46.859,Pass,True
,,,,,,,,,,,,,,,,1.699319,,,,,,,,,,,,6206f8fb-7afe-48d0-806a-bcd2916a3851,628,,,"[76.0, 72.7]",3890325,16,,,,-0.5523035,,Head,,,"[84.6, 67.4]",,High Pass,,10.10198,,Incomplete,,Fin Bartels,8389.0,,,,,,1,From Keeper,Florian Grillitsch,11396.0,Right Center Midfield,36,Werder Bremen,176,"['748f3cd2-dbf5-415e-99e4-c19be0ef1d9e', '7c41c2f0-3e0d-41fa-a659-ae36fd34f65a', 'd220d27b-883a-4ffe-b0d8-f8f17e65280d']",48,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:48.256,Pass,True
,,,,,,,,,,,,,,,,1.025676,,,,,,,,,,,,0e3e269a-348a-4bd5-a3a8-089c0155bfd2,633,,,"[33.1, 11.9]",3890325,16,,,,1.932,,Other,,,"[31.4, 16.4]",,Low Pass,,4.8104053,,Incomplete,,Christian Schulz,400614.0,,,,,,1,From Keeper,Manuel Schmiedebach,8543.0,Right Defensive Midfield,36,Werder Bremen,176,"['10d9a0a9-9496-4c18-a3ef-53db20837858', '5ca58007-3b02-4196-b95f-2e515c9b2c32', 'b3bbcebf-0e91-49f0-8f13-c61e0c1b5d1a']",50,,,,,,,,,,,,,,,,,,Hannover 96,178,00:16:50.667,Pass,True
,,,,,,,,,,,True,,,,,1.591347,,,,,,,,,,,,10d9a0a9-9496-4c18-a3ef-53db20837858,635,,,"[88.7, 63.7]",3890325,16,,,,0.87273306,,Right Foot,,,"[98.6, 75.5]",,Ground Pass,,15.402922,,,,Florian Grillitsch,11396.0,,,,,Interception,1,From Keeper,Zlatko Junuzović,8762.0,Center Attacking Midfield,36,Werder Bremen,176,"['0e3e269a-348a-4bd5-a3a8-089c0155bfd2', '14f69be0-679b-4e65-ad6d-09fe57e00247']",51,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:51.693,Pass,
,,,,,,,,,,,,,,,,1.562111,,,,,,,,,,,,2ded5fe5-3f57-4703-bdba-26d052d713f7,637,,,"[99.4, 74.9]",3890325,16,,,,-1.5707964,01f1596e-b851-4acb-a36a-e77598e55f6d,Right Foot,,,"[99.4, 44.3]",,Low Pass,,30.6,,,,Anthony Ujah,12624.0,True,,,,,1,From Keeper,Florian Grillitsch,11396.0,Right Center Midfield,36,Werder Bremen,176,['b360f957-7d60-48fb-aa6f-aaa5bfc2de8d'],53,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:53.284,Pass,
,,,,,,,,,,,,,,,,0.971224,,,,,,,,,,,,aa8e8339-ec7d-4f75-9cf0-f75a4fb54ab1,646,,,"[91.5, 50.4]",3890325,16,,,,0.95710105,,Left Foot,,,"[105.8, 70.7]",,Ground Pass,,24.83103,,,,Florian Grillitsch,11396.0,,,,,,1,From Keeper,Clemens Fritz,20010.0,Center Defensive Midfield,36,Werder Bremen,176,['4a81e25b-f46d-4e08-93c4-4bd6259b81f1'],58,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:58.700,Pass,
,,,,,,,,,,,,,,,,0.806886,,,,,,,,,,,,378b5eb1-212c-45d4-b29d-44ff830064c5,649,,,"[107.4, 70.7]",3890325,17,,,,-1.393398,,Right Foot,True,,"[111.9, 45.6]",,High Pass,,25.500196,,Incomplete,,Fin Bartels,8389.0,,,,,,1,From Keeper,Florian Grillitsch,11396.0,Right Center Midfield,36,Werder Bremen,176,"['06abd235-cb06-48c8-96b5-3ba28cd135fd', 'c5434feb-4b92-4e79-b3c8-54107d1c8033']",1,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:01.052,Pass,
,,,,,,,,,,,,,,,,1.168241,,,,,,,,,,,,6926a307-bcb4-4ba9-87a2-418bd97f9d1f,652,,,"[117.4, 80.0]",3890325,17,,,,-2.031386,,,,,"[110.9, 66.9]",,Low Pass,,14.623953,,,,Fin Bartels,8389.0,,,,,Throw-in,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,37,Werder Bremen,176,['92bc4c87-8a67-4349-b1f4-f6639b477177'],24,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:24.192,Pass,
,,,,,,,,,,,,,,,,3.536562,,,,,,,,,,,,6cee54c5-3eb1-4eed-b39f-9f955164b509,657,,,"[7.0, 36.1]",3890325,17,,,,-0.23374318,,Right Foot,,,"[67.9, 21.6]",,High Pass,,62.602398,,Unknown,,Salif Sané,5664.0,,,,,Goal Kick,1,From Goal Kick,Ron-Robert Zieler,8947.0,Goalkeeper,38,Hannover 96,178,['2310a678-775e-4e9f-88a5-f56c86908e76'],53,,,,,,,,,,,,,,,,,,Hannover 96,178,00:17:53.232,Pass,
,,,,,,,,,,,,,,,,3.061019,,,,,,,,,,,,36abb938-3322-4936-951c-37880a6ff82d,661,,,"[52.1, 57.9]",3890325,18,,,,-0.9017533,,Right Foot,,,"[96.3, 2.0]",,High Pass,,71.263245,,,,Santiago García,26359.0,,True,,,Free Kick,1,From Free Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,39,Werder Bremen,176,['af84a1af-4960-40b6-863c-b617eddb5721'],39,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:18:39.151,Pass,
,,,,,,,,,,,,,,,,2.011975,,,,,,,,,,,,f151ea72-6f47-42a2-b0ae-1df6fb421d45,664,,,"[104.2, 2.0]",3890325,18,,,,1.2445267,,Left Foot,True,,"[119.9, 48.4]",,High Pass,,48.98418,,Out,,Anthony Ujah,12624.0,,True,,,,1,From Free Kick,Santiago García,26359.0,Left Back,39,Werder Bremen,176,['7a5dfdb6-4af4-4a6c-94df-b79ed9f5c82f'],43,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:18:43.674,Pass,
,,,,,,,,,,,,,,,,3.710006,,,,,,,,,,,,1b70e738-275c-4c3c-8376-9600ef175fcd,666,,,"[7.0, 36.1]",3890325,19,,,,0.043450896,,Right Foot,,,"[71.4, 38.9]",,High Pass,,64.46084,,,,Salif Sané,5664.0,,,,,Goal Kick,1,From Goal Kick,Ron-Robert Zieler,8947.0,Goalkeeper,40,Hannover 96,178,['005b7eac-be7d-4749-9a12-b947c90decba'],12,,,,,,,,,,,,,,,,,,Hannover 96,178,00:19:12.594,Pass,
,,,,,,,,,,,,,,,,3.279871,,,,,,,,,,,,33f0fdea-9b8e-49e2-9f91-168e8fe3e14e,669,,,"[71.9, 39.4]",3890325,19,,,True,1.3966523,,,,,"[77.6, 71.8]",,High Pass,,32.897568,,Incomplete,,Leon Andreasen,400613.0,,,,,,1,From Goal Kick,Salif Sané,5664.0,Left Defensive Midfield,40,Hannover 96,178,"['27e917af-5013-4721-aff9-ad345369e540', '6c164d68-d254-4d29-a209-5221e55e5aba', 'dc6a7a40-77cd-4093-868c-ef506a78fd86']",16,,,,,,,,,,,,,,,,,,Hannover 96,178,00:19:16.343,Pass,True
,,,,,,,,,,,,,,,,0.770149,,,,,,,,,,,,0cd18f99-773f-47b5-b382-ea86c42836a1,674,,,"[36.5, 6.1]",3890325,19,,,,2.8590376,,Right Foot,,,"[24.1, 9.7]",,Ground Pass,,12.91201,,,,Santiago García,26359.0,,,,,,1,From Goal Kick,Ulisses Alexandre Garcia Lopes,22043.0,Left Center Midfield,40,Hannover 96,178,['6f9fdaf8-d577-42e5-801b-9a8b24e97b5e'],21,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:19:21.801,Pass,
,,,,,,,,,,,,,,,,2.431519,,,,,,,,,,,,220e893a-7c9c-4dc4-a350-39d1d5ed7d96,676,,,"[23.6, 9.6]",3890325,19,,,,0.25247997,,Left Foot,,,"[64.3, 20.1]",,High Pass,,42.032608,,Incomplete,,Fin Bartels,8389.0,,,,,,1,From Goal Kick,Santiago García,26359.0,Left Back,40,Hannover 96,178,"['1c67a526-6a77-404a-b348-dd67b72f8584', '262585ef-6905-43a2-b4cc-3fd11540b4ef']",22,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:19:22.571,Pass,
,,,,,,,,,,,,,,,,1.709262,,,,,,,,,,,,1c67a526-6a77-404a-b348-dd67b72f8584,678,,,"[55.8, 60.0]",3890325,19,,,,0.6421084,,Head,,,"[67.3, 68.6]",,High Pass,,14.360014,,,,Manuel Schmiedebach,8543.0,,,,,Recovery,1,From Goal Kick,Salif Sané,5664.0,Left Defensive Midfield,40,Hannover 96,178,"['220e893a-7c9c-4dc4-a350-39d1d5ed7d96', 'b2c2ba74-0697-48e3-a198-4ee51a0ac78a']",25,,,,,,,,,,,,,,,,,,Hannover 96,178,00:19:25.003,Pass,
,,,,,,,,,,,,,,,,1.058958,,,,,,,,,,,,97c03571-1289-4f5b-acf6-3c766f5660b0,680,,,"[68.0, 68.2]",3890325,19,,,,0.42758077,,Head,,,"[75.9, 71.8]",,High Pass,,8.68159,,Unknown,,Leon Andreasen,400613.0,,,,,,1,From Goal Kick,Manuel Schmiedebach,8543.0,Right Defensive Midfield,40,Hannover 96,178,['1cbd3ee4-a5fe-48d8-a1c4-a3148c14ac76'],26,,,,,,,,,,,,,,,,,,Hannover 96,178,00:19:26.738,Pass,
,,,,,,,,,,,,,,,,1.955034,,,,,,,,,,,,199ef72b-5447-497f-ae2c-5eb6163be48a,684,,,"[74.7, 72.0]",3890325,19,,,,-0.7996422,1129154b-e1d2-4c97-9d96-c9733644aca1,Right Foot,,,"[109.3, 36.4]",,High Pass,,49.643932,,,,Salif Sané,5664.0,True,,,,Free Kick,1,From Free Kick,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,41,Hannover 96,178,['2efc279c-819d-4f68-8586-9baf0b02de99'],58,,,,,,,,,,,,,,,,,,Hannover 96,178,00:19:58.699,Pass,
,,,,,,,,,,,,,,,,2.408606,,,,,,,,,,,,62a69a38-baf4-4b4a-a893-926047856c86,689,,,"[6.0, 36.0]",3890325,20,True,,,-0.5668462,,Right Foot,,,"[61.3, 0.8]",,High Pass,,65.5525,,,,Santiago García,26359.0,,,,,Goal Kick,1,From Goal Kick,Felix Wiedwald,23269.0,Goalkeeper,42,Werder Bremen,176,['82f660be-0b0c-4303-afc9-f890f433eeb7'],34,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:34.677,Pass,
,,,,,,,,,,,,,,,,1.981354,,,,,,,,,,,,132a319e-3571-4c64-a663-2b90eca13ffa,691,,,"[61.3, 0.8]",3890325,20,,,,0.85843873,,Head,,,"[70.8, 11.8]",,High Pass,,14.534442,,Incomplete,,Fin Bartels,8389.0,,,,,,1,From Goal Kick,Santiago García,26359.0,Left Back,42,Werder Bremen,176,"['6607a7a2-b778-4ee5-8601-47bdb36cb442', '6c77b945-bf50-4070-8042-a5dc55ec940a']",37,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:37.086,Pass,
,,,,,,,,,,,,,,,,1.790881,,,,,,,,,,,,6607a7a2-b778-4ee5-8601-47bdb36cb442,693,,,"[49.3, 68.3]",3890325,20,,,,0.20859957,,Head,,,"[63.0, 71.2]",,High Pass,,14.003571,,,,Hiroshi Kiyotake,38524.0,,,,,Recovery,1,Regular Play,Manuel Schmiedebach,8543.0,Right Defensive Midfield,43,Hannover 96,178,"['132a319e-3571-4c64-a663-2b90eca13ffa', 'b19c73c5-f0d2-4876-a15b-660847f798e7']",39,,,,,,,,,,,,,,,,,,Hannover 96,178,00:20:39.067,Pass,
,,,,,,,,,,,,,,,,0.977745,,,,,,,,,,,,e6e9cee2-46b2-4ba1-96a1-4e036bff211c,698,,,"[54.0, 9.3]",3890325,20,,,,-2.3884413,,Right Foot,,,"[47.6, 3.3]",,Ground Pass,,8.772685,,Incomplete,,Santiago García,26359.0,,,,,Recovery,1,Regular Play,Ulisses Alexandre Garcia Lopes,22043.0,Left Center Midfield,43,Hannover 96,178,"['65dcdf32-4ea4-4f9a-b9c0-ba27c62c25b6', '6c28f495-02d1-40d1-b8c4-982f3e9f9685']",42,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:42.435,Pass,
