50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[33.7, 16.7]",,,,,,,,,,,,0.537081,,,,,,,,,,,,,1721e8f1-6f45-4bb4-8e8e-2d936e9a7932,45,,,"[32.7, 14.3]",3890507,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sven Bender,8216.0,Left Center Back,2,Borussia Dortmund,180,"['7f9abfb8-34e9-4647-ad58-2f7be73f4cd6', 'f0363c6f-73e4-4405-a6ec-f85d35ca34a9']",32,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:32.689,Carry,
,,,,"[43.6, 55.6]",,,,,,,,,,,,1.271491,,,,,,,,,,,,,c6b6125d-108a-4954-8a23-9b253a820a05,48,,,"[44.8, 46.7]",3890507,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Matthias Ginter,8808.0,Right Center Back,2,Borussia Dortmund,180,"['a7a9e8d0-fb4f-4d81-ae44-64b630a4729d', 'd08fac71-b442-404e-9afc-ce09821de0d2']",36,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:36.088,Carry,
,,,,"[64.5, 68.5]",,,,,,,,,,,,1.560357,,,,,,,,,,,,,80775d5e-3545-4e93-aae7-417d3b5e3777,51,,,"[60.1, 72.0]",3890507,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Łukasz Piszczek,5658.0,Right Back,2,Borussia Dortmund,180,"['35dd38f3-6d56-4437-8673-ba158789e6d5', '38efae4f-075d-4a0b-808d-c79aa6466977', '49e26cde-7804-416b-a74e-76dad913a3e5']",39,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:39.206,Carry,True
,,,,"[50.5, 58.4]",,,,,,,,,,,,1.24935,,,,,,,,,,,,,b7f3d0fd-9bc8-4fc2-9b77-ce8aeb746f53,55,,,"[48.3, 56.7]",3890507,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Matthias Ginter,8808.0,Right Center Back,2,Borussia Dortmund,180,"['7c719f36-907c-4d96-a945-25aae41262ce', 'd98b2b88-734f-44b1-9fd9-6a239f2850d0']",42,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:42.833,Carry,
,,,,"[49.1, 22.4]",,,,,,,,,,,,1.529244,,,,,,,,,,,,,6890eec5-f5fd-4907-8c72-3c20c1a52c0d,58,,,"[51.1, 24.3]",3890507,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sven Bender,8216.0,Left Center Back,2,Borussia Dortmund,180,"['3fec6ff5-214b-4576-99a0-2b5e0744e8f3', 'de0d7179-63f0-48bd-8577-1a1d61ac06b4']",46,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:46.523,Carry,
,,,,"[69.7, 59.2]",,,,,,,,,,,,1.790018,,,,,,,,,,,,,ac9fe038-89ed-48ba-8fce-dd54fda32793,61,,,"[53.0, 59.1]",3890507,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Matthias Ginter,8808.0,Right Center Back,2,Borussia Dortmund,180,"['a1773047-a6f9-470c-882a-e8e0b63f4184', 'd14ecab9-4ef4-47a9-83f5-3ae3918b1c09']",50,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:50.325,Carry,
,,,,"[76.9, 68.9]",,,,,,,,,,,,0.52943,,,,,,,,,,,,,cea0a697-e1fa-48bb-a78d-54d8a6560870,64,,,"[77.0, 72.9]",3890507,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Łukasz Piszczek,5658.0,Right Back,2,Borussia Dortmund,180,"['927f2c77-285f-4dcc-a1a2-0b50bdd8417c', 'e312c162-6e8e-4a0d-a4f2-87193989d6ac']",53,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:53.781,Carry,
,,,,"[72.1, 50.0]",,,,,,,,,,,,1.769547,,,,,,,,,,,,,1d9c3c15-e044-49de-8fa1-1b0f937432b2,70,,,"[64.1, 59.8]",3890507,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Julian Weigl,8816.0,Right Defensive Midfield,2,Borussia Dortmund,180,"['03e8b540-2dd6-4150-b971-6ec7e754f001', 'f6e850ab-52ab-4496-aa80-37c94881db2e']",56,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:56.353,Carry,
,,,,"[63.3, 20.4]",,,,,,,,,,,,0.914432,,,,,,,,,,,,,67092773-1c2b-4922-ac58-d7f2ca4168de,73,,,"[63.1, 20.6]",3890507,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sven Bender,8216.0,Left Center Back,2,Borussia Dortmund,180,"['3b20270c-d866-40b6-a51c-7b02c906347b', '53a80f50-e328-4ddd-b3a1-cf27b0fd6bef']",59,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:59.780,Carry,
,,,,"[85.3, 26.8]",,,,,,,,,,,,0.684143,,,,,,,,,,,,,e4d9f892-7211-4656-9425-493e24501224,76,,,"[76.3, 23.4]",3890507,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marco Reus,5559.0,Left Wing,2,Borussia Dortmund,180,"['81b38464-0cc2-4999-99f1-6cfd4c70a1e8', 'bea40ac9-2e02-486a-9638-1fca9b50e406', 'ca0ae65c-1d7b-4043-b1d8-d4371286c4c6']",2,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:02.070,Carry,True
,,,,"[31.6, 63.1]",,,,,,,,,,,,1.2,,,,,,,,,,,,,0e2815a0-3e0d-4536-ab7d-71c4c83f2c23,81,,,"[30.5, 62.1]",3890507,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sambou Yatabaré,23660.0,Right Attacking Midfield,2,Borussia Dortmund,180,"['1e47c1e7-7fcc-403b-ab57-4e8de0b487e4', '6592efaa-5a51-4d2a-9494-fe092359673f']",3,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:03.954,Carry,
,,,,"[37.6, 24.3]",,,,,,,,,,,,0.745771,,,,,,,,,,,,,c392bfaa-ed8e-4278-93af-62292c5bb599,85,,,"[33.5, 20.4]",3890507,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sven Bender,8216.0,Left Center Back,2,Borussia Dortmund,180,"['349ce426-923f-46f5-b73c-edf156cd9aa6', 'a58d286d-d14b-4135-bc1d-a4a5c76366e7']",10,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:10.125,Carry,
,,,,"[49.8, 61.0]",,,,,,,,,,,,0.665792,,,,,,,,,,,,,c329dced-671c-43d1-a288-d7e453bc9003,88,,,"[49.7, 59.8]",3890507,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Matthias Ginter,8808.0,Right Center Back,2,Borussia Dortmund,180,"['81586836-241f-4063-9814-b587446e653d', 'c1fdaaee-79f3-4a8c-a462-a00047c410cc']",13,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:13.443,Carry,
,,,,"[69.6, 70.9]",,,,,,,,,,,,0.792148,,,,,,,,,,,,,ec99245e-eb3f-4a87-8261-f2430eb6bac5,91,,,"[64.0, 69.3]",3890507,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Łukasz Piszczek,5658.0,Right Back,2,Borussia Dortmund,180,"['485d25f0-c236-46d6-a5ca-580c27da9876', 'b75949eb-16d2-481c-9855-f40a0958ed3c']",16,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:16.240,Carry,
,,,,"[38.0, 25.5]",,,,,,,,,,,,1.831337,,,,,,,,,,,,,d5b12326-fa45-4f4e-9e8d-3bb5d9c84b3e,99,,,"[34.2, 25.5]",3890507,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Clemens Fritz,20010.0,Right Defensive Midfield,2,Borussia Dortmund,180,"['64e8c1b3-376c-4537-bc48-a216b4d92581', 'b94ea95f-10cd-413d-9a6b-9acd3704d8d4', 'f18fab7f-e322-4747-82d6-1a82ae38c949']",19,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:19.858,Carry,True
,,,,"[77.2, 57.2]",,,,,,,,,,,,1.507212,,,,,,,,,,,,,879ee9c5-40a3-4cfd-b9b8-0524582d0ac5,103,,,"[82.1, 54.6]",3890507,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Henrikh Mkhitaryan,3275.0,Center Attacking Midfield,2,Borussia Dortmund,180,"['20e73701-01ef-4b55-aaa1-12a71cb95e0c', 'e073e5c4-7da4-4f98-bacb-bceb0dbd7be8']",21,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:21.690,Carry,
,,,,"[72.5, 62.0]",,,,,,,,,,,,1.044775,,,,,,,,,,,,,47378e90-fd05-41ef-ad65-98cf9306e6bf,106,,,"[72.1, 63.3]",3890507,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Julian Weigl,8816.0,Right Defensive Midfield,2,Borussia Dortmund,180,"['15d138cb-0fd3-4b5d-aa84-3ee200dbea87', '2c0326cf-d318-4060-8b56-f39f6c5913c0', '96f255b8-40ec-46b8-b51b-bad7f5d53eda']",24,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:24.040,Carry,True
,,,,"[68.2, 45.2]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,e5448bd6-e000-4646-ba79-d793bb282845,110,,,"[67.5, 44.9]",3890507,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Henrikh Mkhitaryan,3275.0,Center Attacking Midfield,2,Borussia Dortmund,180,"['3b3169fd-31b2-4595-acac-736b300c5b15', 'c0ba162b-8cc4-4c64-8e04-e1c35895095d']",26,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:26.047,Carry,
,,,,"[83.5, 20.2]",,,,,,,,,,,,1.853917,,,,,,,,,,,,,81788e20-ca40-4d4e-a8fd-9e95c83d2062,113,,,"[74.9, 31.4]",3890507,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,2,Borussia Dortmund,180,"['7876d520-204f-42bd-8cc6-1068a63e5847', 'b1e0bec2-6cf4-43f0-8ef1-7d7ad16c7efb']",27,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:27.749,Carry,
,,,,"[84.4, 11.4]",,,,,,,,,,,,0.745704,,,,,,,,,,,,,014ccfc9-7918-4bcb-95de-7954524d6418,118,,,"[80.8, 7.9]",3890507,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,2,Borussia Dortmund,180,"['4ea7f3d9-5b74-4fa3-82e0-ded3bbb88871', 'cbf912eb-693f-45ff-96c1-a43e39f467a1']",33,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:33.465,Carry,
,,,,"[70.6, 18.0]",,,,,,,,,,,,0.991594,,,,,,,,,,,,,f6c26f7d-9e88-44ed-bd46-f8353b4f39d2,121,,,"[73.0, 16.0]",3890507,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sven Bender,8216.0,Left Center Back,2,Borussia Dortmund,180,"['4fd57bb1-ced3-4804-a61b-c709d3fe21e6', '774cf3d6-a40d-416a-9d2e-c47edc4cbfa4']",35,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:35.467,Carry,
,,,,"[77.7, 5.8]",,,,,,,,,,,,0.770024,,,,,,,,,,,,,d97bd0c4-1516-41a4-b8f5-e08ad76ba85f,124,,,"[79.1, 8.3]",3890507,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,2,Borussia Dortmund,180,"['2098c665-2ea6-4ef8-b7d7-65e865d1bd4b', 'ba016ed8-d402-41b3-a5e2-6c602ca89866', 'eda8376a-b1d0-45f5-983a-850b4223fb68']",37,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:37.471,Carry,True
,,,,"[79.0, 15.6]",,,,,,,,,,,,1.650958,,,,,,,,,,,,,ddcc46d5-2aba-4b0d-95a8-c9a70c2d8203,128,,,"[73.8, 25.8]",3890507,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Julian Weigl,8816.0,Right Defensive Midfield,2,Borussia Dortmund,180,"['068dab3c-96f0-40ab-b15a-3913cbf4951c', '96dcb019-067e-443b-8e0e-f836af9c0897']",39,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:39.623,Carry,
,,,,"[71.1, 4.8]",,,,,,,,,,,,1.03573,,,,,,,,,,,,,35791c4a-95b5-4f9e-abe8-34ba8c0406f2,131,,,"[71.6, 4.8]",3890507,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,2,Borussia Dortmund,180,"['4f56ee78-8eca-431d-9962-87d26b1352b6', '842cec3e-2bcf-4f64-9e97-0a82e2f8e9d0']",42,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:42.586,Carry,
,,,,"[56.4, 5.1]",,,,,,,,,,,,1.284189,,,,,,,,,,,,,37ec0573-50e5-430d-a4bc-6c25c41c346b,134,,,"[56.4, 10.4]",3890507,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sven Bender,8216.0,Left Center Back,2,Borussia Dortmund,180,"['7056712f-29d5-4f67-859c-d50d305ee0c6', '9ce27915-5534-4671-b0b7-ba5a5a4affbb', 'c44170d6-69a1-4525-95b3-c112f425b90e']",44,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:44.872,Carry,True
,,,,"[71.3, 76.2]",,,,,,,,,,,,2.092245,,,,,,,,,,,,,59cbcc24-7cf3-4d3e-a607-7b4309ad9613,140,,,"[59.8, 73.2]",3890507,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Ujah,12624.0,Center Forward,3,Werder Bremen,176,"['60068562-5092-491c-85d4-8a605324082c', '951a23e6-9fd9-4f3f-8063-6d52501a764d', 'dd6fa720-06a2-4c24-8eef-43bddac07258']",48,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:48.805,Carry,True
,,,,"[85.5, 65.7]",,,,,,,,,,,,0.730547,,,,,,,,,,,,,ba03a3b8-b950-4de2-8774-c77d1cbc1b94,147,,,"[84.9, 61.7]",3890507,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Left Defensive Midfield,4,Werder Bremen,176,"['04862ca4-6584-45eb-9338-799f51e61ec5', '69ea7073-e611-4cdb-bd37-e830ea0555be', 'd3441044-d6ae-4a7b-a107-a3224404c41d']",12,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:12.746,Carry,True
,,,,"[83.9, 74.5]",,,,,,,,,,,,1.949767,,,,,,,,,,,,,b6294a83-2113-4d42-8d78-cf33ca67fc79,151,,,"[83.9, 77.2]",3890507,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Wing Back,4,Werder Bremen,176,"['258e5f81-a261-4ef4-a765-70a7bbfd82f5', '982b3a21-7710-4929-85f0-01b516b5d638', 'c3ddccf7-9f1a-4691-8894-e52839c981a2']",14,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:14.169,Carry,True
,,,,"[89.3, 75.3]",,,,,,,,,,,,0.887633,,,,,,,,,,,,,1b5c35dc-d69a-42ac-a7ab-96e336f77317,155,,,"[83.9, 74.5]",3890507,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Wing Back,4,Werder Bremen,176,"['007475ae-c819-4cd9-b853-11fa92f90a27', '258e5f81-a261-4ef4-a765-70a7bbfd82f5', 'c3ddccf7-9f1a-4691-8894-e52839c981a2', 'fa39e8f2-c225-4f0b-afa3-7d2b35b26e0e']",16,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:16.119,Carry,True
,,,,"[92.3, 67.3]",,,,,,,,,,,,0.013608,,,,,,,,,,,,,1c5ee89a-35a4-43c9-9ce4-1603c5b81751,158,,,"[88.2, 66.4]",3890507,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sambou Yatabaré,23660.0,Right Attacking Midfield,4,Werder Bremen,176,"['313df276-0c71-4771-864a-aef67d31f34b', '6c7d53fc-2246-4a43-859c-451c42d499ce']",17,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:17.678,Carry,
,,,,"[8.2, 5.1]",,,,,,,,,,,,2.329848,,,,,,,,,,,,,ab1dada2-159b-4c60-92e9-dde81ac5067c,163,,,"[10.2, 2.7]",3890507,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,5,Borussia Dortmund,180,"['94a0dae0-554b-45a1-9e43-09dd0de4554b', 'e396edb6-2a50-45f4-b204-c7258a1f5b69', 'ec2ee33d-ea9d-476e-8f4d-65dc1e4781fc']",19,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:19.446,Carry,True
,,,,"[3.5, 11.1]",,,,,,,,,,,,0.934834,,,,,,,,,,,,,34abea47-74cf-433c-b31d-6ae805ef204c,167,,,"[3.4, 10.8]",3890507,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sven Bender,8216.0,Left Center Back,5,Borussia Dortmund,180,"['8ca62963-1239-4562-8223-b0a6b28a9079', 'ea0f503b-2c7a-48f1-9a29-f68344bfa0a0']",24,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:24.701,Carry,
,,,,"[12.6, 3.5]",,,,,,,,,,,,0.101338,,,,,,,,,,,,,7ca1483d-2477-4f93-8545-b5e5243a276b,173,,,"[15.0, 2.0]",3890507,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,5,Borussia Dortmund,180,"['11a48f95-0b7a-4566-89e6-eff66f7e5d63', 'a9a254d4-224b-4d5a-a825-53425a651ae6', 'd8c254e9-4271-437c-aa6f-78a4da219caf']",27,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:27.969,Carry,True
,,,,"[4.5, 9.3]",,,,,,,,,,,,1.332221,,,,,,,,,,,,,17142e4d-d632-438e-b05f-72b09f3240e4,176,,,"[3.5, 9.0]",3890507,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sven Bender,8216.0,Left Center Back,5,Borussia Dortmund,180,"['b0278cdd-651f-41df-ac1d-427f228ba433', 'cc67d0bf-1b37-4774-9b65-c07b4cdf47fb']",29,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:29.445,Carry,
,,,,"[43.1, 6.9]",,,,,,,,,,,,0.817084,,,,,,,,,,,,,856655eb-29c0-4464-9c53-6d193629eecd,182,,,"[44.6, 9.3]",3890507,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,6,Borussia Dortmund,180,"['7c744f0f-ed08-44f2-a195-f1b29b1815a2', '98c2d2d0-bf5c-4256-8176-619d7cffe698', 'b4d4b75f-6083-4636-a745-9daee4dc05ce']",45,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:45.172,Carry,True
,,,,"[20.5, 8.3]",,,,,,,,,,,,0.386503,,,,,,,,,,,,,54d4509a-aaf5-4579-aaf2-4e958d7e6180,187,,,"[24.1, 6.5]",3890507,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sven Bender,8216.0,Left Center Back,6,Borussia Dortmund,180,"['20ea7ab4-3fba-4c02-8475-ff06370133ee', '37aca602-8e2b-4c21-9c47-26fef84eb03f', '5629e08b-ddf1-4ab9-9c4f-404e30d2e34d']",47,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:47.775,Carry,True
,,,,"[15.6, 43.8]",,,,,,,,,,,,1.664837,,,,,,,,,,,,,49d6112c-dd6a-4c0d-93ba-5d5ed225737c,190,,,"[16.8, 40.3]",3890507,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Center Back,6,Borussia Dortmund,180,"['2f53e716-9704-4f40-abd4-601ccf09b3ab', '7d80ab4b-f13b-4a9e-98b9-65210b4d7da0']",50,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:50.099,Carry,
,,,,"[67.5, 59.6]",,,,,,,,,,,,2.386866,,,,,,,,,,,,,ef3bdd05-8d46-4c39-b365-d1954bc1420b,193,,,"[26.7, 62.3]",3890507,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Łukasz Piszczek,5658.0,Right Back,6,Borussia Dortmund,180,"['8e1ee1b6-37df-496e-896f-87af1abbb016', 'dcef2797-a7de-489d-80ce-0281faf0ca3d']",54,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:54.247,Carry,
,,,,"[78.0, 68.9]",,,,,,,,,,,,0.210636,,,,,,,,,,,,,89f00575-352f-447a-b29a-2fb6d61d40f7,196,,,"[79.8, 70.7]",3890507,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erik Durm,13206.0,Right Wing,6,Borussia Dortmund,180,"['1219bc56-568e-4417-b966-0d81c05c56ca', '8447cd35-4f1a-40b7-b5be-d2f797abec81']",57,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:57.904,Carry,
,,,,"[50.0, 29.2]",,,,,,,,,,,,0.485235,,,,,,,,,,,,,ceabf3c3-f9a3-4004-a650-52478dbdb2a4,208,,,"[51.5, 28.3]",3890507,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sambou Yatabaré,23660.0,Right Attacking Midfield,7,Werder Bremen,176,"['4a404112-67e7-49cc-be6d-a2392c18b887', '4b2f660b-8195-42a4-9523-3f06d51396ba', '6a433218-602e-4c88-92f7-2d2e61145096']",47,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:47.892,Carry,True
,,,,"[30.0, 65.1]",,,,,,,,,,,,0.323621,,,,,,,,,,,,,29ebaca5-94d9-4d31-b619-adcb5ae67469,212,,,"[27.8, 65.1]",3890507,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Gálvez Jimena,6924.0,Right Center Back,7,Werder Bremen,176,"['51ebd221-8702-410a-be54-406d126c62fa', 'c360b126-30ca-43ef-8783-2ec096038987']",52,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:52.431,Carry,
,,,,"[76.1, 74.8]",,,,,,,,,,,,4.293807,,,,,,,,,,,,,158999cc-e77d-429a-ac1e-9ed4e509df30,215,,,"[85.2, 72.4]",3890507,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sambou Yatabaré,23660.0,Right Attacking Midfield,7,Werder Bremen,176,"['ceceeb6b-8bac-475e-a271-78b55ede4c12', 'f9638802-930f-4f6d-bd4b-5dfc67d6006b']",56,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:56.309,Carry,
,,,,"[70.4, 74.8]",,,,,,,,,,,,3.2747,,,,,,,,,,,,,7790f1fb-3489-48cb-9871-6e385d84d81f,218,,,"[70.3, 64.5]",3890507,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clemens Fritz,20010.0,Right Defensive Midfield,7,Werder Bremen,176,"['1e2b45cc-b9fa-4e29-acee-8cf8fe345373', '3f848de0-198a-4d8a-ad1c-44dae91c7c96', '650e17c2-1783-400c-b79c-d376fabe6249']",1,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:01.424,Carry,True
,,,,"[54.6, 76.4]",,,,,,,,,,,,0.889145,,,,,,,,,,,,,3eb595ae-5dac-437a-bc2c-00a83093c17d,222,,,"[53.6, 70.0]",3890507,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Gálvez Jimena,6924.0,Right Center Back,7,Werder Bremen,176,"['5ef2bf78-8e66-4433-9bcd-5ced698e3511', '84c4ac72-ad63-4377-9cc8-b348214537d1', 'b2820205-d402-4818-8c70-1fd96b75481f']",6,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:06.135,Carry,True
,,,,"[15.7, 67.9]",,,,,,,,,,,,1.7479,,,,,,,,,,,,,2b8a031e-7342-4773-9964-eb3ad8aed06d,226,,,"[14.9, 70.1]",3890507,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felix Wiedwald,23269.0,Goalkeeper,7,Werder Bremen,176,"['2dfaf100-b040-49b9-b1ed-096c87c45452', '649df5b0-7ea9-4473-8721-062ec1da27e8', 'd760ccf7-c0db-4dcc-9e0b-b6c6e3237680']",10,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:10.624,Carry,True
,,,,"[13.5, 10.2]",,,,,,,,,,,,0.54291,,,,,,,,,,,,,f34efe86-235a-4e7e-98bc-d0302af74500,231,,,"[13.5, 10.6]",3890507,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jannik Vestergaard,8815.0,Center Back,7,Werder Bremen,176,"['8444ed82-929c-45dd-b81c-7690128c4844', '8a0d8b85-b51d-4e2f-81eb-757ac060fb46']",18,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:18.483,Carry,
,,,,"[53.9, 58.4]",,,,,,,,,,,,0.839816,,,,,,,,,,,,,f8ab14ee-49ec-4763-95b0-b520f8e0f417,236,,,"[55.8, 59.2]",3890507,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,8,Borussia Dortmund,180,"['953e2943-528e-4ff6-93a2-be8332fa001d', 'b3c9fdb3-61b4-4a9d-8dc7-eec322aed0ec']",23,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:04:23.171,Carry,
,,,,"[38.6, 70.1]",,,,,,,,,,,,0.68709,,,,,,,,,,,,,b080a8d5-c1aa-4cb2-80ab-f97e0a77b34f,239,,,"[37.6, 69.9]",3890507,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthias Ginter,8808.0,Right Center Back,8,Borussia Dortmund,180,"['255b8c25-6586-4980-8103-5473cfa5fb8a', '7cc28931-c6b6-4ada-95c3-326eb331b51a']",26,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:04:26.267,Carry,
