ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.963194,,,,,,,,,,,,,,734fba9c-e7fa-46c7-851f-558db830d436,2832,,"[68.1, 78.7]",3890463,73,,,,True,-1.2341216,,,,,"[70.2, 72.7]",,High Pass,,6.356886,,,Hakan Çalhanoğlu,7039.0,,,,,Recovery,2,Regular Play,Christoph Kramer,8805.0,Right Defensive Midfield,183,Bayer Leverkusen,904,"['5f131e4f-7ba7-4ee2-9e01-973c9682ff5b', 'a5a197f7-d4a1-4e96-8fd9-22cc685d2ecb', 'd10ef45e-e6c7-44f0-97c9-6ba3780f7f74']",14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:14.194,Pass,True
,,,,,,,,,,,,,,,,0.748923,,,,,,,,,,,,,,69e9e5c7-9eda-4b84-b46f-bb334f00ea8c,2841,,"[70.4, 72.9]",3890463,73,,,,,2.437979,,Right Foot,,,"[63.8, 78.5]",,Ground Pass,,8.655634,,,Roberto Hilbert,8918.0,,,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,183,Bayer Leverkusen,904,['2e67048f-b68e-44a6-ae6e-764bb1b3e0e6'],17,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:17.519,Pass,
,,,,,,,,,,,,,,,,1.815197,,,,,,,,,,,,,,17af6055-d0ab-4914-b87a-e1cdeaf05bda,2845,,"[64.2, 77.2]",3890463,73,,,,,-0.6541915,,Right Foot,,,"[83.5, 62.4]",,High Pass,,24.32139,,,Admir Mehmedi,8219.0,,,,,,2,Regular Play,Roberto Hilbert,8918.0,Right Back,183,Bayer Leverkusen,904,"['660eb7f5-2646-49fb-b6d9-a9dc541270a0', 'abf9bb6c-7724-4d42-8579-c1acdb94691c']",19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:19.099,Pass,True
,,,,,,,,,,,,,,,,1.697826,,,,,,,,,,,,,,188a6116-b916-4a80-aae8-f9534513ab68,2851,,"[83.2, 61.1]",3890463,73,,,,,-0.71208346,,Right Foot,,,"[111.7, 36.5]",,High Pass,,37.648506,Incomplete,,André Ramalho Silva,9363.0,,,,,Free Kick,2,From Free Kick,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,184,Bayer Leverkusen,904,"['a78e365c-b81b-4402-8673-1787ab93384a', 'b4b66f67-1308-40bd-ba4d-fae32885837d']",47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:47.344,Pass,
,,,,,,,,,,,,,,,,1.043588,,,,,,,,,,,,,,f98ae55a-e0de-46d5-ac11-89b06defa3aa,2855,,"[120.0, 0.1]",3890463,74,,,,,1.6557764,,Right Foot,,,"[117.7, 27.1]",,High Pass,True,27.097786,Incomplete,,Christoph Kramer,8805.0,,,Inswinging,,Corner,2,From Corner,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,185,Bayer Leverkusen,904,"['1f51b3fb-e2eb-4018-a3cf-e394832bc0a3', '381b048c-c1f3-48c7-84a6-ff72dc37a485']",12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:12.861,Pass,
,,,,,,,,,,,,,,,,1.331999,,,,,,,,,,,,,,ca36ef4a-8958-4141-97fc-2d0b438c5fc0,2860,,"[92.4, 26.5]",3890463,74,,,,,1.2099595,,Head,,,"[94.4, 31.8]",,High Pass,,5.6648035,,,Tin Jedvaj,6309.0,,,,,Recovery,2,From Corner,Robbie Kruse,5494.0,Center Attacking Midfield,185,Bayer Leverkusen,904,['f2439631-d314-4f21-9207-9ce0b641a489'],19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:19.167,Pass,
,,,,,,,,,,,,,,,,1.538562,,,,,,,,,,,,,,5416c50b-1fd6-44ac-bac7-de9dba8605e9,2862,,"[93.1, 31.0]",3890463,74,,,,,-1.0000334,,Head,,,"[104.4, 13.4]",,High Pass,,20.915306,,,Hakan Çalhanoğlu,7039.0,,,,,,2,From Corner,Tin Jedvaj,6309.0,Right Center Back,185,Bayer Leverkusen,904,['e009b235-9e65-4824-9949-babf85d3cd09'],20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:20.499,Pass,
,,,,,,,,,,,,,,,,0.081452,,,,,,,,,,,,,,9c23d616-12e1-4897-8a33-a684c75efd87,2865,,"[114.5, 12.4]",3890463,74,,,,,2.4602945,,Left Foot,,,"[110.8, 15.4]",,Low Pass,,4.763402,Incomplete,,,,,,,,,2,From Corner,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,185,Bayer Leverkusen,904,['b302d281-389c-4d6a-ada0-3beee6b07a12'],23,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:23.946,Pass,
,,,,,,,,,,,,,,,,1.215851,,,,,,,,,,,,,,0f339a17-ba5c-468d-b072-dd494093183d,2867,,"[120.0, 0.1]",3890463,74,,,,,1.6688416,,Right Foot,,,"[116.4, 36.7]",,High Pass,True,36.776623,Incomplete,,André Ramalho Silva,9363.0,,,Inswinging,,Corner,2,From Corner,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,186,Bayer Leverkusen,904,"['72872321-0e26-4e27-8b35-582abdd85e31', 'c349aad1-ddeb-4c9e-90c4-c28c1797919d']",39,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:39.812,Pass,
,,,,,,,,,,,,,,,,1.025229,,,,,,,,,,,,,,c88e91a7-ae47-4123-afb3-4239b02e3e9d,2871,,"[78.5, 12.6]",3890463,74,,,,,-0.18131977,,Head,,,"[84.5, 11.5]",,High Pass,,6.1,,,Karim Bellarabi,8213.0,,,,,Recovery,2,From Corner,Robbie Kruse,5494.0,Center Attacking Midfield,186,Bayer Leverkusen,904,['d78a7475-94d0-45a2-bfd9-0b8b5f3c3cf6'],45,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:45.619,Pass,
,,,,,,,,,,,,,,,,1.014968,,,,,,,,,,,,,,8d82d650-9d90-4412-8933-6fbe149d5bb1,2874,,"[86.7, 20.3]",3890463,74,,,,,0.28693876,,Right Foot,,,"[98.9, 23.9]",,Ground Pass,,12.720063,,,Christoph Kramer,8805.0,,,,,,2,From Corner,Karim Bellarabi,8213.0,Left Wing,186,Bayer Leverkusen,904,['55550f21-4bb9-4ed3-9416-4d446b66026b'],48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:48.131,Pass,
,,,,,,,,,,,,,,,,1.20969,,,,,,,,,,,,,,1a09edcb-4b17-481d-a737-4fe7c1915402,2876,,"[98.9, 24.1]",3890463,74,,,,,-1.1835027,,Right Foot,,,"[105.1, 8.9]",,Ground Pass,,16.415846,,,Hakan Çalhanoğlu,7039.0,,,,,,2,From Corner,Christoph Kramer,8805.0,Right Defensive Midfield,186,Bayer Leverkusen,904,['ece761ec-695b-4781-8e30-e392d460a5e8'],49,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:49.146,Pass,
,,,,,,,,,,,,,,,,0.853187,,,,,,,,,,,,,,e128238e-ecb5-48ec-91e1-ae9a940902e5,2880,,"[101.0, 11.9]",3890463,74,,,,,1.8189098,,Right Foot,,,"[97.2, 26.9]",,Ground Pass,,15.473849,,,Robbie Kruse,5494.0,,,,,,2,From Corner,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,186,Bayer Leverkusen,904,"['44a666ff-c684-474e-aaca-b0620386c581', '46e77b47-0442-4738-8f11-d5202faf8aa9']",52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:52.257,Pass,True
,,,,,,,,,,,,,,,,1.598986,,,,,,,,,,,,,,7a9b39c3-1492-4f7f-9fe6-49c890a935a9,2884,,"[98.2, 23.7]",3890463,74,,,,,-0.9189272,,Right Foot,,,"[109.8, 8.5]",,Ground Pass,,19.12067,,,Christoph Kramer,8805.0,,,,,,2,From Corner,Robbie Kruse,5494.0,Center Attacking Midfield,186,Bayer Leverkusen,904,['9a150bad-4a73-4003-a06c-1e3f6e206949'],54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:54.462,Pass,
,,,,,,,,,,,,,,,,3.427007,,,,,,,,,,,,,,c93273a8-a744-436b-a7ee-2e9d29954592,2888,,"[82.8, 26.0]",3890463,75,,,,,1.1659045,,Right Foot,,,"[102.9, 72.9]",,High Pass,,51.02568,,,Javier Hernández Balcázar,3058.0,,True,,,,2,From Corner,Christoph Kramer,8805.0,Right Defensive Midfield,186,Bayer Leverkusen,904,['1975b5ba-0e43-4ff9-842b-391ab7e2f162'],3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:03.661,Pass,
,,,,,,,,,,,,,,,,1.552995,,,,,,,,,,,,,,9810871e-ab24-4f62-8011-9360ad2988ef,2891,,"[102.9, 72.9]",3890463,75,,,,True,2.877629,,,,,"[91.8, 75.9]",,High Pass,,11.4982605,,,Roberto Hilbert,8918.0,,,,,,2,From Corner,Javier Hernández Balcázar,3058.0,Center Forward,186,Bayer Leverkusen,904,"['b8935bfc-46cb-4910-94ef-12ea2760fcfb', 'f809251a-9451-473a-af2c-e2016f344d84']",7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:07.088,Pass,True
,,,,,,,,,,,,,,,,1.526999,,,,,,,,,,,,,,b982c39f-205c-47d7-a638-7a9a2fd6e7a4,2895,,"[97.8, 77.8]",3890463,75,,,,,-1.3197155,,Right Foot,True,,"[105.7, 47.0]",,High Pass,,31.797012,Incomplete,,Karim Bellarabi,8213.0,,,,,,2,From Corner,Roberto Hilbert,8918.0,Right Back,186,Bayer Leverkusen,904,"['08051472-f422-432d-8d4e-b986cd9fc952', '459d74eb-2f73-4df8-8549-7dded42a1279', 'a5448741-90f9-4c17-8078-b3416e0173ad']",12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:12.759,Pass,True
,,,,,,,,,,,,,,,,1.216318,,,,,,,,,,,,,,4bd4debe-92e3-4287-b535-15a7e2bcf1c3,2899,,"[96.5, 58.3]",3890463,75,,,,True,-1.9407024,31d7a90d-1a09-459e-ae4c-0cba1e463b7b,,,,"[92.7, 48.5]",,High Pass,,10.510946,,,Hakan Çalhanoğlu,7039.0,True,,,,Recovery,2,From Corner,André Ramalho Silva,9363.0,Left Center Back,186,Bayer Leverkusen,904,"['b0af7209-5b1a-4fd6-9d3f-0d6945de9465', 'bb38d63b-fc53-4053-b746-ce41e80ebcba']",16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:16.373,Pass,True
,,,,,,,,,,,,,,,,3.950187,,,,,,,,,,,,,,130d3d54-71d0-4c6b-aeef-034cf6de5ce7,2913,,"[5.2, 63.9]",3890463,75,,,,,0.11818506,,Right Foot,,,"[59.1, 70.3]",,High Pass,,54.278633,Incomplete,,,,,,,,,2,From Corner,Yunus Mallı,8679.0,Center Attacking Midfield,187,Bayer Leverkusen,904,['2264dc28-d6ed-476a-bc84-e51e33357f0a'],51,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:30:51.818,Pass,
,,,,,,,,,,,,,,,,1.022906,,,,,,,,,,,,,,b480365b-2a00-4dcd-81ca-23f6b711d991,2916,,"[61.6, 8.9]",3890463,75,,,,,-0.14825483,,Left Foot,,,"[77.0, 6.6]",,Ground Pass,,15.570806,,,Karim Bellarabi,8213.0,,,,,,2,From Corner,Wendell Nascimento Borges,8212.0,Left Back,187,Bayer Leverkusen,904,['3c4737f8-4be5-4a64-9402-d6d677a40982'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:56.767,Pass,
,,,,,,,,,,,,,,,,0.091987,,,,,,,,,,,,,,a579844d-3a2c-4d9d-b560-25f3973856da,2928,,"[105.1, 10.0]",3890463,76,,,,,1.5707964,,Right Foot,,,"[105.1, 13.6]",,Ground Pass,,3.6,Incomplete,,,,,,,,,2,From Corner,Karim Bellarabi,8213.0,Left Wing,187,Bayer Leverkusen,904,"['6986bcea-10f1-49c4-b465-e824e89be1e2', 'abd24213-bf80-464e-a9e5-97f87ab9ffa0']",2,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:02.398,Pass,True
,,,,,,,,,,,,,,,,1.80876,,,,,,,,,,,,,,12f8eaaf-2b97-47f4-a0f9-3774bdd01aa0,2943,,"[33.4, 70.7]",3890463,76,,True,,,-1.5387876,,Right Foot,,,"[34.7, 30.1]",,Ground Pass,,40.620808,,,Niko Bungert,13319.0,,True,,,Free Kick,2,From Free Kick,Leon Aderemi Balogun,5467.0,Right Center Back,189,FSV Mainz 05,177,['8b20d46d-b306-41b0-aa6e-50cfc292214a'],35,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:31:35.456,Pass,
,,,,,,,,,,,,,,,,0.714365,,,,,,,,,,,,,,7312076e-06aa-4ffa-b63e-28066b72fcc5,2945,,"[34.7, 29.9]",3890463,76,,True,,,-1.3282787,,Right Foot,,,"[41.8, 1.2]",,Ground Pass,,29.565182,,,Gaëtan Bussmann,18399.0,,,,,,2,From Free Kick,Niko Bungert,13319.0,Left Center Back,189,FSV Mainz 05,177,['3784f2e8-cb86-4a4e-906e-50a8f97c3da5'],40,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:31:40.268,Pass,
,,,,,,,,,,,,,,,,2.752947,,,,,,,,,,,,,,27fde08e-9608-49a4-93f3-48f23308ae75,2949,,"[41.8, 1.9]",3890463,76,,,,,-0.0064376793,,Left Foot,,,"[88.4, 1.6]",,High Pass,,46.600967,Incomplete,,Jairo Samperio Bustara,6925.0,,,,,,2,From Free Kick,Gaëtan Bussmann,18399.0,Left Back,189,FSV Mainz 05,177,"['6b22e891-e3ea-4733-a820-29b7d6724172', '73488f69-4e91-403c-901a-d44397f6d1f7']",41,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:31:41.642,Pass,
,,,,,,,,,,,,,,,,1.37139,,,,,,,,,,,,,,3f2c5810-66ca-4625-b782-695be12c5a60,2953,,"[25.9, 71.2]",3890463,76,,,,,0.87029994,,Right Foot,,,"[30.2, 76.3]",,Ground Pass,,6.670832,,,Roberto Hilbert,8918.0,,,,,Recovery,2,Regular Play,Tin Jedvaj,6309.0,Right Center Back,190,Bayer Leverkusen,904,['354790b1-8e31-4014-8e25-b70fc7e40dd5'],46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:46.285,Pass,
,,,,,,,,,,,,,,,,2.420519,,,,,,,,,,,,,,30e97edb-b953-4e42-bf99-509d7219f56f,2965,,"[49.7, 77.6]",3890463,76,,,,,-0.42629033,,Right Foot,,,"[94.4, 57.3]",,High Pass,,49.093586,Incomplete,,Karim Bellarabi,8213.0,,,,,Free Kick,2,From Free Kick,Roberto Hilbert,8918.0,Right Back,192,Bayer Leverkusen,904,"['a5354756-604f-42bd-8688-d5d9054f47d9', 'f4c85512-e918-4950-ad79-2f35f365ce07']",59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:59.022,Pass,
,,,,,,,,,,,,,,,,2.22788,,,,,,,,,,,,,,a5354756-604f-42bd-8688-d5d9054f47d9,2968,,"[25.7, 22.8]",3890463,77,,,,True,-0.74876535,,,,,"[35.6, 13.6]",,Low Pass,,13.514807,,,Julian Baumgartlinger,20037.0,,,,,Recovery,2,Regular Play,Leon Aderemi Balogun,5467.0,Right Center Back,193,FSV Mainz 05,177,"['30e97edb-b953-4e42-bf99-509d7219f56f', '68466b88-aabb-4a92-b496-f5a171dd86f3', 'c1940617-0ea7-41a2-8eff-582350f4393a']",1,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:01.443,Pass,True
,,,,,,,,,,,,,,,,1.32359,,,,,,,,,,,,,,57571361-1212-42ce-b9ea-7d866013b057,2971,,"[29.2, 12.8]",3890463,77,,,,,-1.483301,,Right Foot,,,"[30.2, 1.4]",,Ground Pass,,11.443775,,,Gaëtan Bussmann,18399.0,,,,,,2,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,193,FSV Mainz 05,177,['a931f8d6-fc6b-4560-9f8f-cb3fe697e075'],4,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:04.765,Pass,
,,,,,,,,,,,,,,,,4.789639,,,,,,,,,,,,,,2a0e3fe4-6066-4675-a5a7-3d369818a5bb,2974,,"[33.4, 1.2]",3890463,77,,,,,0.16746438,,Left Foot,,,"[75.4, 8.3]",,High Pass,,42.59589,,,Jhon Andrés Córdoba Copete,8817.0,,,,,,2,Regular Play,Gaëtan Bussmann,18399.0,Left Back,193,FSV Mainz 05,177,['f158ef16-55e6-43e4-b7a3-38693e82a886'],6,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:06.168,Pass,
,,,,,,,,,,,,,,,,2.016779,,,,,,,,,,,,,,f0773f85-e571-48c2-bfec-223bda3595dd,2978,,"[98.7, 2.3]",3890463,77,,,,,1.7626518,,Right Foot,,,"[93.3, 30.1]",,Low Pass,,28.319605,,,Julian Baumgartlinger,20037.0,,,,,,2,Regular Play,Jhon Andrés Córdoba Copete,8817.0,Center Forward,193,FSV Mainz 05,177,['012289e0-63ab-4514-959e-f105d3b1bca0'],15,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:15.678,Pass,
,,,,,,,,,,,,,,,,1.43708,,,,,,,,,,,,,,037a623a-c760-48dc-9ff5-fa7ab4ffc3fe,2981,,"[92.5, 50.8]",3890463,77,,,,,0.86670005,,Right Foot,,,"[104.9, 65.4]",,Ground Pass,,19.155155,,,Christian Clemens,9098.0,,,,,,2,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,193,FSV Mainz 05,177,['9358f9d9-1baf-4d2e-b648-5099f0c4c2e6'],19,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:19.911,Pass,
,,,,,,,,,,,,,,,,1.24934,,,,,,,,,,,,,,ddc424a2-f8a5-4af4-b466-2559ffc78be5,2986,,"[97.4, 58.3]",3890463,77,,,,,2.8767753,,Right Foot,,,"[85.6, 61.5]",,Ground Pass,,12.226201,,,Giulio Donati,8549.0,,,,,,2,Regular Play,Christian Clemens,9098.0,Right Midfield,193,FSV Mainz 05,177,"['71717073-db47-4f31-a6d8-53536babe0fd', 'df38f6cb-e5fe-4b1c-bbdc-842e79116f9a']",23,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:23.281,Pass,True
,,,,,,,,,,,,,,,,2.596667,,,,,,,,,,,,,,47fe41c1-dd94-4888-9182-b0334e84a226,2992,,"[95.9, 72.7]",3890463,77,,,,,-0.16211608,,Right Foot,,,"[117.3, 69.2]",,Ground Pass,,21.684326,,,Julian Baumgartlinger,20037.0,,,,,,2,Regular Play,Giulio Donati,8549.0,Right Back,193,FSV Mainz 05,177,['8902cc9c-0f38-48b2-b217-9cfb0c6776d1'],27,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:27.030,Pass,
,,,,,,,,,,,,,,,,2.166572,,,,,,,,,,,,,,ebff9bf3-7a28-46cb-b102-42caac214685,2998,,"[109.6, 80.0]",3890463,77,,,,,-1.1553042,0394acf9-adf3-42e1-bcb9-7267491913f2,,,,"[117.1, 63.0]",,High Pass,,18.580904,,,Yunus Mallı,8679.0,True,,,,Throw-in,2,From Throw In,Giulio Donati,8549.0,Right Back,194,FSV Mainz 05,177,['8b063f56-7588-4d9a-b6b8-398ab010b27d'],44,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:44.467,Pass,
,,,,,,,,,,,,,,,,1.508759,,,,,,,,,,,,,,7613d662-3dca-41a0-af00-fd9bae3294f5,3005,,"[8.8, 27.8]",3890463,77,,True,,,0.93206465,,Right Foot,,,"[31.3, 58.1]",,Ground Pass,,37.74043,,,Roberto Hilbert,8918.0,,,,,,2,From Keeper,Bernd Leno,15581.0,Goalkeeper,196,Bayer Leverkusen,904,['51fb76ce-4bed-47b6-8fe8-5a02e1f0a9a3'],54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:54.959,Pass,
,,,,,,,,,,,,,,,,1.485225,,,,,,,,,,,,,,6943d51b-1b7d-49c4-aeb7-4a687fff6488,3007,,"[32.6, 58.3]",3890463,77,,,,,1.3444401,,Right Foot,,,"[36.4, 74.8]",,Ground Pass,,16.931923,,,Admir Mehmedi,8219.0,,,,,,2,From Keeper,Roberto Hilbert,8918.0,Right Back,196,Bayer Leverkusen,904,['0d563c38-6dfe-4f0b-862f-bfba5a1538dc'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:56.468,Pass,
,,,,,,,,,,,,,,,,0.908853,,,,,,,,,,,,,,590c0b72-ab44-47da-ad78-9df119d5bf96,3012,,"[41.3, 70.3]",3890463,77,,,,,-1.8081706,,Right Foot,,,"[38.3, 57.9]",,Ground Pass,,12.757743,,,Christoph Kramer,8805.0,,,,,,2,From Keeper,Admir Mehmedi,8219.0,Right Wing,196,Bayer Leverkusen,904,"['2cb2d5a8-f4bb-4d9a-a0a6-8f164a6029ca', '41f48563-6b2a-4e1b-8a4a-913ae1e5841e']",59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:59.838,Pass,True
,,,,,,,,,,,,,,,,0.881291,,,,,,,,,,,,,,d715da73-b36f-4fcb-b365-e3d04c71bdf2,3015,,"[38.3, 57.9]",3890463,78,,,,,0.13584875,,Right Foot,,,"[52.2, 59.8]",,Ground Pass,,14.029255,,,Admir Mehmedi,8219.0,,,,,,2,From Keeper,Christoph Kramer,8805.0,Right Defensive Midfield,196,Bayer Leverkusen,904,['ab11f3e8-9dc9-45dd-9815-2e989eb753e5'],2,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:02.195,Pass,
,,,,,,,,,,,,,,,,3.62967,,,,,,,,,,,,,,c94a0736-15e5-456a-a4af-903f3285b425,3022,,"[70.6, 63.7]",3890463,78,,,,,0.11373123,,Right Foot,,,"[117.0, 69.0]",,Ground Pass,,46.701714,,,Robbie Kruse,5494.0,,,,,,2,From Keeper,Admir Mehmedi,8219.0,Right Wing,196,Bayer Leverkusen,904,['eae60ea1-fd75-47d8-a285-bd897422b883'],7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:07.164,Pass,
,,,,,,,,,,,,,,,,1.611758,,,,,,,,,,,,,,6fca0117-7d2a-4c53-b9e3-a60b6d0affce,3025,,"[117.0, 69.3]",3890463,78,,,,,-1.8014022,,Right Foot,True,,"[108.9, 34.8]",,High Pass,,35.438114,Incomplete,,Admir Mehmedi,8219.0,,,,,,2,From Keeper,Robbie Kruse,5494.0,Center Attacking Midfield,196,Bayer Leverkusen,904,"['bc48b565-f05b-4042-84a0-6848f107bfd9', 'f7e1e6da-2516-4010-a370-b51a6a54d1c4']",11,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:11.380,Pass,
,,,,,,,,,,,,,,,,0.896722,,,,,,,,,,,,,,37f272ef-79ad-4e71-9825-9501e6b43c8a,3028,,"[94.4, 31.2]",3890463,78,,,,,-2.9185617,a91e6eee-808d-4342-97f4-ac3af97ca803,Right Foot,,,"[84.7, 29.0]",,Ground Pass,,9.946356,,,Hakan Çalhanoğlu,7039.0,True,,,,Recovery,2,From Keeper,Javier Hernández Balcázar,3058.0,Center Forward,196,Bayer Leverkusen,904,['00dd9068-a985-4b40-87a3-c0bdf7227145'],14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:14.396,Pass,
,,,,,,,,,,,,,,,,1.301772,,,,,,,,,,,,,,b67f87f2-1c12-416c-86cd-41f1e04af23c,3037,,"[120.0, 80.0]",3890463,78,,,,,-1.8150326,,Right Foot,,,"[112.1, 48.3]",,High Pass,,32.66956,Incomplete,True,André Ramalho Silva,9363.0,,,Outswinging,,Corner,2,From Corner,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,197,Bayer Leverkusen,904,"['4aebf24c-0fd0-44a8-9ba2-423ab0961f01', 'da2b582c-7382-4676-8d50-90cc2372f0a9']",51,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:51.117,Pass,
,,,,,,,,,,,,,,,,1.026982,,,,,,,,,,,,,,7cbd2955-20b5-4632-9dd6-c46691214f63,3041,,"[104.6, 51.1]",3890463,78,,,,,0.2914568,,Other,,,"[109.6, 52.6]",,Low Pass,,5.2201533,,,André Ramalho Silva,9363.0,,,,,Recovery,2,From Corner,Robbie Kruse,5494.0,Center Attacking Midfield,197,Bayer Leverkusen,904,['e513bdcc-f9a9-4108-bb32-ee6af61d95b8'],52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:52.941,Pass,
,,,,,,,,,,,,,,,,2.265829,,,,,,,,,,,,,,a445073b-6f3b-440f-8101-3bfa72ecf954,3046,,"[107.8, 51.9]",3890463,78,,,,,-0.5585993,,Right Foot,,,"[116.6, 46.4]",,High Pass,,10.377379,Incomplete,,,,,,,,,2,From Corner,André Ramalho Silva,9363.0,Left Center Back,197,Bayer Leverkusen,904,"['0221a7d3-cb0c-4119-9f61-21ccf804ed99', '0365aef5-6078-48f6-9d1c-597913bb639a']",54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:54.098,Pass,True
,,,,,,,,,,,,,,,,3.253134,,,,,,,,,,,,,,5d7b1ba9-7a52-422c-80a2-0720c0138a49,3049,,"[17.6, 56.0]",3890463,79,,,,,0.0032257952,,Drop Kick,,,"[79.6, 56.2]",,High Pass,,62.000324,Incomplete,,Christian Clemens,9098.0,,,,,,2,From Corner,Loris Karius,3630.0,Goalkeeper,197,Bayer Leverkusen,904,"['08acc126-a3dc-447e-8225-7b00928086c6', '1f510f0d-9007-46fa-889a-8722d288a073']",8,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:34:08.065,Pass,
,,,,,,,,,,,,,,,,2.043674,,,,,,,,,,,,,,1f510f0d-9007-46fa-889a-8722d288a073,3052,,"[40.5, 23.9]",3890463,79,,,,True,0.11900029,,,,,"[49.7, 25.0]",,High Pass,,9.265528,,,Admir Mehmedi,8219.0,,,,,Recovery,2,From Corner,Wendell Nascimento Borges,8212.0,Left Back,197,Bayer Leverkusen,904,"['4e69765b-0c72-4aa5-975f-5fe8e19d18ff', '5d7b1ba9-7a52-422c-80a2-0720c0138a49', '865267a7-b8b1-4d13-a35b-9416cac66c18']",11,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:11.318,Pass,True
