50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.16042,,,,,,,,,,,,,,4f7835d8-5f56-4426-ba5f-fe4795e95b8a,2079,,"[27.4, 75.3]",3890298,49,,,,,-2.1481917,,Right Foot,,"[11.7, 51.2]",,Ground Pass,,28.762823,,,,,Rune Almenning Jarstein,8577.0,,,,,,2,Regular Play,Niklas Stark,8570.0,Right Center Back,101,Hertha Berlin,173,['a3a1388c-f382-4b10-b329-fc85a3d5d7fb'],36,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:04:36.659,Pass,
,,,,,,,,,,,,,,,,,,3.203748,,,,,,,,,,,,,,56faf8c0-cc8c-40e6-8e73-cd77833b47d9,2082,,"[13.2, 31.5]",3890298,49,,,,,-0.23446602,,Left Foot,,"[69.3, 18.1]",,High Pass,,57.678158,,,Incomplete,,Valentin Stocker,9721.0,,,,,,2,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,101,Hertha Berlin,173,"['1a0c8328-ff13-49e5-aab9-dcd63b9335f8', 'c125af82-0883-4b46-a3b3-91b5daea3a14']",41,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:04:41.492,Pass,
,,,,,,,,,,,,,,,,,,2.300146,,,,,,,,,,,,,,1a0c8328-ff13-49e5-aab9-dcd63b9335f8,2085,,"[50.8, 62.0]",3890298,49,,,,True,-0.019838667,,,,"[76.0, 61.5]",,High Pass,,25.20496,,,Unknown,,Max Kruse,8386.0,,,,,Recovery,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,101,Hertha Berlin,173,"['4cd83e90-3312-455b-9692-bdfb2f031329', '56faf8c0-cc8c-40e6-8e73-cd77833b47d9', 'f16a6bf5-4049-4f90-a9d4-620d3d2a4f79']",44,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:44.696,Pass,True
,,,,,,,,,,,,,,,,,,2.938491,,,,,,,,,,,,,,9fb43713-fa16-409b-9c5d-ef5c192d5fbb,2089,,"[44.1, 18.6]",3890298,50,,,,,0.6662316,,Right Foot,,"[94.6, 58.3]",,High Pass,,64.236595,,,Incomplete,,Genki Haraguchi,5697.0,,,,,Free Kick,2,From Free Kick,Fabian Lustenberger,8965.0,Left Center Back,102,Hertha Berlin,173,"['689b9734-f21a-453e-82a0-7a54a1b648dc', 'f128c9e6-2290-4718-885d-4b0a5477d9cf']",13,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:05:13.884,Pass,
,,,,,,,,,,,,,,,,,,1.267608,,,,,,,,,,,,,,eabf0a25-eaea-4769-9865-64113b0927df,2093,,"[82.9, 33.8]",3890298,50,,,,,2.3127437,,Head,,"[67.5, 50.6]",,High Pass,,22.790348,,,,,Per Ciljan Skjelbred,8578.0,,,,,Recovery,2,From Free Kick,Tolga Ciğerci,30439.0,Left Defensive Midfield,102,Hertha Berlin,173,['bc0832b6-fa1c-4149-af61-e71c271a63c9'],18,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:05:18.701,Pass,
,,,,,,,,,,,,,,,,,,0.947218,,,,,,,,,,,,,,1a95abd8-5808-4b62-b9ac-0911c6a37d77,2095,,"[67.5, 50.6]",3890298,50,,,,,-0.5721936,,Head,,"[79.3, 43.0]",,High Pass,,14.035668,,,,,Tolga Ciğerci,30439.0,,,,,,2,From Free Kick,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,102,Hertha Berlin,173,['600039cf-2029-45e0-b989-2235f3233df0'],19,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:05:19.969,Pass,
,,,,,,,,,,,,,,,,,,0.798031,,,,,,,,,,,,,,963d59fe-5dac-43da-8acd-898a5c8e394a,2098,,"[79.3, 43.0]",3890298,50,,,,,1.5707964,,Right Foot,,"[79.3, 51.2]",,Low Pass,,8.2,,,,,Vladimír Darida,8579.0,,,,,,2,From Free Kick,Tolga Ciğerci,30439.0,Left Defensive Midfield,102,Hertha Berlin,173,['e17eead8-f485-4cf9-b009-acb6e98cdc64'],22,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:05:22.193,Pass,
,,,,,,,,,,,,,,,,,,2.543781,,,,,,,,,,,,,,9685a2db-0c9c-4d49-84d2-bb389cb7f2ec,2102,,"[80.6, 53.4]",3890298,50,,,,,0.731558,,Right Foot,,"[107.0, 77.1]",,Ground Pass,,35.47746,,,,,Mitchell Weiser,8576.0,,,,,,2,From Free Kick,Vladimír Darida,8579.0,Center Attacking Midfield,102,Hertha Berlin,173,"['59eec205-de84-4681-9788-90a8531eabc6', 'da74d7e0-3f93-4622-af9f-ac2804cacd47']",24,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:05:24.071,Pass,True
,,,,,,,,,,,,,,,,,,0.902634,,,,,,,,,,,,,,c9264d1a-9440-4839-93b8-4bc2142e603f,2105,,"[107.5, 77.1]",3890298,50,,,,,-1.4448006,b067c0a7-26e0-4801-9096-1369f3542bf3,Right Foot,True,"[111.3, 47.1]",,High Pass,,30.23971,,,,,Vedad Ibišević,8571.0,True,,,,,2,From Free Kick,Mitchell Weiser,8576.0,Right Back,102,Hertha Berlin,173,['eebbe9fd-7d93-4a3e-aaa0-5cbf97c10e75'],27,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:05:27.366,Pass,
,,,,,,,,,,,,,,,,,,1.541328,,,,,,,,,,,,,,9fac8d82-ce0f-4140-b2b4-6732cc8f2788,2110,,"[6.0, 44.0]",3890298,50,,,,,1.1970695,,Right Foot,,"[16.0, 69.5]",,Ground Pass,,27.390692,,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,Goal Kick,2,From Goal Kick,Diego Orlando Benaglio,4600.0,Goalkeeper,103,Wolfsburg,179,['fb2cda66-7637-497b-9a92-d23a443621f1'],47,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:47.953,Pass,
,,,,,,,,,,,,,,,,,,1.810853,,,,,,,,,,,,,,d2df0769-7ede-4877-8807-b89fe3de9cd0,2113,,"[15.9, 69.5]",3890298,50,,,,,-2.0104349,,Left Foot,,"[4.8, 45.9]",,Ground Pass,,26.080069,,,,,Diego Orlando Benaglio,4600.0,,,,,,2,From Goal Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,103,Wolfsburg,179,['0aa05dd5-1514-42e3-a50e-9d049fbae89b'],50,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:50.483,Pass,
,,,,,,,,,,,,,,,,,,4.430858,,,,,,,,,,,,,,f2338a37-bc60-4add-b13b-f076c52fbccb,2116,,"[7.7, 48.8]",3890298,50,,,,,0.21163271,,Right Foot,,"[71.0, 62.4]",,High Pass,,64.7445,,,Unknown,,Daniel Caligiuri,8521.0,,,,,,2,From Goal Kick,Diego Orlando Benaglio,4600.0,Goalkeeper,103,Wolfsburg,179,"['63859e93-456a-4827-b57a-429e5c9fa245', 'f86fd36e-6906-4aec-8ae7-edf3fa1f1fde']",52,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:52.294,Pass,True
,,,,,,,,,,,,,,,,,,1.875787,,,,,,,,,,,,,,bed82f90-34b9-44b5-a4ee-c3bd15a267af,2120,,"[66.3, 56.2]",3890298,51,,,,,1.4298923,,Left Foot,,"[68.3, 70.3]",,Ground Pass,,14.2411375,,,,,Christian Träsch,23266.0,,,,,Free Kick,2,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,104,Wolfsburg,179,['6d648b12-96ef-4391-a5a1-eb6ee732ff2c'],31,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:31.932,Pass,
,,,,,,,,,,,,,,,,,,0.785782,,,,,,,,,,,,,,41a1bfc1-d8b4-493c-9f0c-c3a7ba094d15,2123,,"[68.7, 70.3]",3890298,51,,,,,0.3607379,,Right Foot,,"[85.4, 76.6]",,Ground Pass,,17.84881,,,,,Daniel Caligiuri,8521.0,,,,,,2,From Free Kick,Christian Träsch,23266.0,Right Back,104,Wolfsburg,179,['9b1d151c-41a9-42ef-8a3a-6fe725b44b5a'],33,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:33.993,Pass,
,,,,,,,,,,,,,,,,,,1.772441,,,,,,,,,,,,,,d7c6a17d-ce36-463d-b6ec-8a4f740b5c3b,2126,,"[85.4, 76.6]",3890298,51,,,,,-2.777882,,Right Foot,,"[54.4, 64.8]",,Ground Pass,,33.169865,,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,2,From Free Kick,Daniel Caligiuri,8521.0,Right Midfield,104,Wolfsburg,179,['1218462a-04db-410e-9139-0b0b8c853078'],36,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:36.564,Pass,
,,,,,,,,,,,,,,,,,,1.539488,,,,,,,,,,,,,,800178fb-4566-40b3-941e-6660885887ae,2129,,"[53.9, 64.7]",3890298,51,,,,,0.47790328,,Left Foot,,"[73.4, 74.8]",,Ground Pass,,21.960419,,,,,Daniel Caligiuri,8521.0,,,,,,2,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,104,Wolfsburg,179,['a82f7f9e-7648-4559-be76-215e4d1bc94c'],39,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:39.595,Pass,
,,,,,,,,,,,,,,,,,,1.314657,,,,,,,,,,,,,,973a2a8d-5d3b-4f17-b276-239e10fde0ae,2132,,"[74.8, 75.2]",3890298,51,,,,,-1.3105322,,Right Foot,,"[79.7, 56.8]",,Ground Pass,,19.041271,,,,,Max Kruse,8386.0,,,,,,2,From Free Kick,Daniel Caligiuri,8521.0,Right Midfield,104,Wolfsburg,179,['ab51fbbd-dc23-49ff-8aec-1be5091ea706'],41,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:41.708,Pass,
,,,,,,,,,,,,,,,,,,1.503009,,,,,,,,,,,,,,055999ac-a373-4c3a-b3cf-dd5b7d7429bc,2136,,"[88.1, 58.8]",3890298,51,,,,,0.7615119,,Left Foot,,"[103.1, 73.1]",,Ground Pass,,20.72414,,,,,Christian Träsch,23266.0,,,,,,2,From Free Kick,Max Kruse,8386.0,Left Center Midfield,104,Wolfsburg,179,['a173b7d4-7214-402a-9998-e8f0eb959233'],45,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:45.626,Pass,
,,,,,,,,,,,,,,,,,,1.124729,,,,,,,,,,,,,,15a94dab-f929-4447-92da-5c85f491c06d,2139,,"[110.0, 72.7]",3890298,51,,,,,-1.4199245,,Right Foot,True,"[114.5, 43.1]",,High Pass,,29.940107,,,Incomplete,,Nicklas Bendtner,20200.0,,,,,,2,From Free Kick,Christian Träsch,23266.0,Right Back,104,Wolfsburg,179,"['0795d03e-1c61-4102-9ac6-2c86cbf18c7b', 'e8cc0d9e-a65c-4608-bb06-4ba6fb3a8683']",48,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:48.056,Pass,
,,,,,,,,,,,,,,,,,,1.414061,,,,,,,,,,,,,,7dbf9f3c-7692-45e0-925c-e3d1a7d4b0e7,2146,,"[97.1, 54.4]",3890298,51,,,,,2.7711003,,Left Foot,,"[85.0, 59.1]",,Ground Pass,,12.980755,,,,,Daniel Caligiuri,8521.0,,,,,,2,From Free Kick,Max Kruse,8386.0,Left Center Midfield,104,Wolfsburg,179,['de3da0b1-85ee-4553-a092-b6a54e4a2c01'],55,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:55.711,Pass,
,,,,,,,,,,,,,,,,,,1.654622,,,,,,,,,,,,,,434868af-bbe4-4867-a818-df32fad8d0b0,2149,,"[85.0, 59.1]",3890298,51,,,,,-1.7441139,,Right Foot,,"[79.1, 25.4]",,Ground Pass,,34.21257,,,,,Josuha Guilavogui,8230.0,,,,,,2,From Free Kick,Daniel Caligiuri,8521.0,Right Midfield,104,Wolfsburg,179,['cfcee0dd-113f-4b47-85cb-c93520dd27a6'],59,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:59.040,Pass,
,,,,,,,,,,,,,,,,,,1.495365,,,,,,,,,,,,,,77c56375-7c87-4ce7-b492-4d65c910e30b,2152,,"[79.1, 25.4]",3890298,52,,,,,-1.3115699,,Right Foot,,"[83.9, 7.3]",,Ground Pass,,18.72565,,,,,Marcel Schäfer,40469.0,,,,,,2,From Free Kick,Josuha Guilavogui,8230.0,Center Defensive Midfield,104,Wolfsburg,179,['72f51c87-510f-4f8f-ac53-90f411c0bb24'],1,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:01.598,Pass,
,,,,,,,,,,,,,,,,,,1.274965,,,,,,,,,,,,,,201d4c25-d369-42dc-9a69-d2ab385cebde,2155,,"[84.2, 5.1]",3890298,52,,,,,-0.1661947,,Left Foot,,"[99.7, 2.5]",,Ground Pass,,15.716552,,,,,André Schürrle,10281.0,,,,,,2,From Free Kick,Marcel Schäfer,40469.0,Left Back,104,Wolfsburg,179,['e79ba4d1-b67c-4416-92ba-60b5c0868e05'],3,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:03.791,Pass,
,,,,,,,,,,,,,,,,,,1.208102,,,,,,,,,,,,,,95c66c65-a9ce-475a-8a8a-bfde413a049e,2158,,"[89.5, 3.5]",3890298,52,,,,,1.5474088,,Right Foot,,"[89.9, 20.6]",,Ground Pass,,17.104677,,,,,Julian Draxler,3186.0,,,,,,2,From Free Kick,André Schürrle,10281.0,Left Midfield,104,Wolfsburg,179,['9a991740-5801-4e7a-8f6e-cdb607832419'],6,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:06.958,Pass,
,,,,,,,,,,,,,,,,,,2.680993,,,,,,,,,,,,,,039ddebf-6abd-4927-879f-a805eef79846,2161,,"[89.9, 20.8]",3890298,52,,,,,-0.6718984,,Right Foot,,"[111.4, 3.7]",,Ground Pass,,27.471075,,,,,Marcel Schäfer,40469.0,,,,,,2,From Free Kick,Julian Draxler,3186.0,Right Center Midfield,104,Wolfsburg,179,['1cfbfd13-c986-4c41-97c7-deb9e1bf0f92'],9,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:09.474,Pass,
,,,,,,,,,,,,,,,,,,0.149287,,,,,,,,,,,,,,7d2b2608-fcae-4bc7-9c7b-8eddc2d230e5,2164,,"[111.4, 3.7]",3890298,52,,,,,1.2555816,,Left Foot,,"[112.9, 8.3]",,Low Pass,,4.838388,,,Incomplete,,Nicklas Bendtner,20200.0,,,,,,2,From Free Kick,Marcel Schäfer,40469.0,Left Back,104,Wolfsburg,179,"['6636e515-74b5-48d6-80d4-6a5e6ffa8b8f', 'd62e9b32-ff7c-48e8-91a7-7c914b45a7b1']",13,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:13.055,Pass,
,,,,,,,,,,,,,,,,,,2.441148,,,,,,,,,,,,,,c066985f-6f46-40dc-a6b3-77668f5709d7,2167,,"[120.0, 0.1]",3890298,52,,,,,1.7869277,,Left Foot,,"[109.0, 50.2]",,High Pass,,51.293373,,,,True,Ronaldo Aparecido Rodrigues,8516.0,,True,Outswinging,,Corner,2,From Corner,Marcel Schäfer,40469.0,Left Back,105,Wolfsburg,179,['d605ef7a-694f-47c0-8df4-03a364138dac'],37,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:37.075,Pass,
,,,,,,,,,,,,,,,,,,1.523537,,,,,,,,,,,,,,085d9a76-bdb5-4252-b4a4-1bb570414bb4,2169,,"[109.0, 50.2]",3890298,52,,,,,-1.2469493,,Head,,"[113.8, 35.9]",,High Pass,,15.084098,,,Incomplete,,Josuha Guilavogui,8230.0,,,,,,2,From Corner,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,105,Wolfsburg,179,"['bc793d87-9501-4cad-840c-b5bcdbfdd099', 'e6685344-5c58-41f8-b957-ab4da227a672']",39,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:39.516,Pass,
,,,,,,,,,,,,,,,,,,3.247352,,,,,,,,,,,,,,f081b91a-b448-4877-b115-e89932cdca66,2174,,"[12.4, 46.4]",3890298,52,,,,,-0.92037493,,Keeper Arm,,"[33.4, 18.8]",,Ground Pass,,34.680832,,,,,Marvin Plattenhardt,5569.0,,,,,,2,From Keeper,Rune Almenning Jarstein,8577.0,Goalkeeper,106,Hertha Berlin,173,['32d150cf-bce2-4fe2-bb16-06f062689706'],48,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:07:48.016,Pass,
,,,,,,,,,,,,,,,,,,2.480818,,,,,,,,,,,,,,1d2db287-8c04-4396-bb7e-e4f1cd324bad,2177,,"[34.2, 19.2]",3890298,52,,,,,0.9031307,,Left Foot,,"[42.4, 29.6]",,Ground Pass,,13.243867,,,,,Tolga Ciğerci,30439.0,,,,,,2,From Keeper,Marvin Plattenhardt,5569.0,Left Back,106,Hertha Berlin,173,['6bb13af1-ff7a-45b6-8218-0a1e886b8232'],51,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:07:51.728,Pass,
,,,,,,,,,,,,,,,,,,1.756471,,,,,,,,,,,,,,a14aefa0-a3bf-493a-85c7-7e0af0cfdd65,2180,,"[41.1, 28.9]",3890298,52,,,,,1.1823133,,Right Foot,,"[50.8, 52.6]",,Ground Pass,,25.608202,,,,,Per Ciljan Skjelbred,8578.0,,,,,,2,From Keeper,Tolga Ciğerci,30439.0,Left Defensive Midfield,106,Hertha Berlin,173,['7f3a934a-8f95-418a-b2f5-bc1586ac618d'],54,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:07:54.635,Pass,
,,,,,,,,,,,,,,,,,,1.998823,,,,,,,,,,,,,,ccacb24b-eaa1-4b31-ba5d-71683d6c28f7,2182,,"[50.5, 55.8]",3890298,52,,,,,2.0199523,,Right Foot,,"[43.8, 69.7]",,Ground Pass,,15.43049,,,,,Niklas Stark,8570.0,,,,,,2,From Keeper,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,106,Hertha Berlin,173,['d77c1c8a-441d-4f3d-b398-9fd0e8adf569'],56,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:07:56.391,Pass,
,,,,,,,,,,,,,,,,,,1.193957,,,,,,,,,,,,,,cf7f5705-bc66-4c41-aed3-f7a17f22350f,2184,,"[43.5, 69.7]",3890298,52,,,,,0.65962875,,Right Foot,,"[53.3, 77.3]",,Ground Pass,,12.401613,,,,,Mitchell Weiser,8576.0,,,,,,2,From Keeper,Niklas Stark,8570.0,Right Center Back,106,Hertha Berlin,173,['7f0c91d0-a664-468e-a365-f6c806d185cf'],58,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:07:58.390,Pass,
,,,,,,,,,,,,,,,,,,1.802613,,,,,,,,,,,,,,ef371363-f0c9-4f0a-99f7-05a5377ca035,2186,,"[53.3, 77.3]",3890298,52,,,,,-0.860478,,Right Foot,,"[74.2, 53.0]",,Low Pass,,32.05152,,,Incomplete,,Per Ciljan Skjelbred,8578.0,,,,,,2,From Keeper,Mitchell Weiser,8576.0,Right Back,106,Hertha Berlin,173,"['3fd2e570-a925-484f-a463-3a72852f8112', 'd716d8f7-2d77-42f8-8b60-af29417764f5']",59,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:07:59.584,Pass,
,,,,,,,,,,,,,,,,,,0.830763,,,,,,,,,,,,,,5cbb71e3-50bd-4d74-8d6d-a242d66e82f7,2190,,"[54.4, 27.5]",3890298,53,,,,,2.179754,,Left Foot,,"[49.1, 35.1]",,Ground Pass,,9.265528,,,,,Josuha Guilavogui,8230.0,,,,,,2,Regular Play,Julian Draxler,3186.0,Right Center Midfield,107,Wolfsburg,179,['0e7ca667-5f01-429c-9453-297aca254774'],2,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:02.595,Pass,
,,,,,,,,,,,,,,,,,,1.088715,,,,,,,,,,,,,,d7a7cad3-3509-4f03-a88f-6124134bf935,2192,,"[48.0, 35.5]",3890298,53,,,,,-1.022247,,Right Foot,,"[60.1, 15.7]",,Ground Pass,,23.204525,,,,,Nicklas Bendtner,20200.0,,,,,,2,Regular Play,Josuha Guilavogui,8230.0,Center Defensive Midfield,107,Wolfsburg,179,['d3c3606e-4155-4513-9406-f134cd120fc5'],3,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:03.426,Pass,
,,,,,,,,,,,,,,,,,,1.19565,,,,,,,,,,,,,,b5c7c6fa-1263-4a16-80c7-39baeb0efb74,2197,,"[73.0, 35.1]",3890298,53,,,,,0.87824786,,Right Foot,,"[84.2, 48.6]",,Ground Pass,,17.541094,,,,,André Schürrle,10281.0,,,,,,2,Regular Play,Nicklas Bendtner,20200.0,Center Forward,107,Wolfsburg,179,"['046294d4-4b2e-4c11-8337-e32524b9ba48', '10825b0b-02a1-429b-96da-c250e77b6776']",10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:10.158,Pass,True
,,,,,,,,,,,,,,,,,,2.003279,,,,,,,,,,,,,,f7096511-5f1b-4797-bbc9-2e6a87037366,2199,,"[84.9, 50.5]",3890298,53,,,,,1.2407358,,Right Foot,,"[92.3, 72.1]",,Low Pass,,22.832434,,,,,Christian Träsch,23266.0,,,,,,2,Regular Play,André Schürrle,10281.0,Right Midfield,107,Wolfsburg,179,['3f55022e-5871-4d37-8f31-3044455af1cb'],11,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:11.353,Pass,
,,,,,,,,,,,,,,,,,,2.49198,,,,,,,,,,,,,,3b1a1b1a-9638-4a7a-8ffe-85cc79ae4337,2202,,"[91.9, 71.7]",3890298,53,,,,,-1.0374689,,Right Foot,True,"[112.8, 36.3]",,High Pass,,41.109245,,,Incomplete,,Nicklas Bendtner,20200.0,,,,,,2,Regular Play,Christian Träsch,23266.0,Right Back,107,Wolfsburg,179,"['5a545800-8703-40d2-bc4a-47115a6ad479', 'e889be8f-e15f-45f8-adcb-92727bfee2b6']",14,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:14.572,Pass,
,,,,,,,,,,,,,,,,,,1.162118,,,,,,,,,,,,,,a226689e-4ea1-45df-93bb-675f81418f1d,2209,,"[85.0, 75.3]",3890298,53,,True,,,-1.9954566,,Right Foot,,"[79.8, 63.8]",,Ground Pass,,12.621015,,,,,Josuha Guilavogui,8230.0,,,,,,2,Regular Play,Christian Träsch,23266.0,Right Back,108,Wolfsburg,179,['97bced16-7120-4458-8684-54238e268753'],24,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:24.661,Pass,
,,,,,,,,,,,,,,,,,,1.399772,,,,,,,,,,,,,,2f09389c-b577-468b-837b-77cc48cc94f7,2211,,"[79.8, 63.8]",3890298,53,,,,,0.5702911,,Right Foot,,"[94.3, 73.1]",,Ground Pass,,17.226143,,,,,Christian Träsch,23266.0,,,,,,2,Regular Play,Josuha Guilavogui,8230.0,Center Defensive Midfield,108,Wolfsburg,179,['0179f31c-bbcf-4d29-b02b-3d253e2f2ac8'],25,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:25.823,Pass,
,,,,,,,,,,,,,,,,,,0.214363,,,,,,,,,,,,,,4e43a77e-0a68-4fa2-a922-cf5196bb3ca9,2214,,"[106.3, 74.3]",3890298,53,,,,,-1.6951513,,Right Foot,,"[105.8, 70.3]",,Low Pass,,4.031129,,,Incomplete,,Nicklas Bendtner,20200.0,,,,,,2,Regular Play,Christian Träsch,23266.0,Right Back,108,Wolfsburg,179,"['1339e602-28ce-4fa4-b66e-c40e0fa02172', '79f19afe-2089-47df-93be-2308bc5a9405']",28,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:28.565,Pass,
,,,,,,,,,,,,,,,,,,0.655699,,,,,,,,,,,,,,e6228fa9-cf10-4dd5-b959-37e45d38f3e5,2217,,"[104.9, 80.0]",3890298,53,,True,,,-1.5707964,,,,"[104.9, 72.5]",,Low Pass,,7.5,,,,,André Schürrle,10281.0,,,,,Throw-in,2,From Throw In,Christian Träsch,23266.0,Right Back,109,Wolfsburg,179,['125a93b2-814c-4f9d-8be6-7fc87f6861c4'],36,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:36.896,Pass,
,,,,,,,,,,,,,,,,,,0.553022,,,,,,,,,,,,,,a5a61ee2-fead-4072-abdc-c388ec62aa77,2219,,"[109.0, 74.1]",3890298,53,,True,,,-2.1393209,,Right Foot,,"[104.4, 66.9]",,Ground Pass,,8.5440035,,,,,Christian Träsch,23266.0,,,,,,2,From Throw In,André Schürrle,10281.0,Right Midfield,109,Wolfsburg,179,['c8f3c69f-a5e4-41d8-ab5f-d0b744b878dc'],37,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:37.552,Pass,
,,,,,,,,,,,,,,,,,,1.197823,,,,,,,,,,,,,,da4c0f36-3d65-43f5-a72f-30ea48c60587,2221,,"[103.4, 74.3]",3890298,53,,,,,-1.5707964,,Right Foot,,"[103.4, 67.6]",,Ground Pass,,6.7,,,,,André Schürrle,10281.0,,,,,,2,From Throw In,Christian Träsch,23266.0,Right Back,109,Wolfsburg,179,['1121906d-c6d8-43ac-8e67-3c98e86bb6e3'],38,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:38.105,Pass,
,,,,,,,,,,,,,,,,,,1.119816,,,,,,,,,,,,,,1fc663f0-0a52-4e7d-a549-50d67be536ad,2224,,"[103.4, 67.6]",3890298,53,,,,,1.0666304,,Right Foot,,"[106.6, 73.4]",,Ground Pass,,6.624198,,,,,Christian Träsch,23266.0,,,,,,2,From Throw In,André Schürrle,10281.0,Right Midfield,109,Wolfsburg,179,['4d34070f-5a8f-40bc-85b4-08152047d5f2'],40,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:40.104,Pass,
,,,,,,,,,,,,,,,,,,1.129447,,,,,,,,,,,,,,d136ccd7-2002-47d2-8031-17f521a3549f,2228,,"[104.1, 70.1]",3890298,53,,,,,-2.282734,,Left Foot,,"[93.4, 57.7]",,Ground Pass,,16.37834,,,,,Julian Draxler,3186.0,,,,,,2,From Throw In,Christian Träsch,23266.0,Right Back,109,Wolfsburg,179,['cabd7ee6-3e75-47ab-aa6b-515647ff1731'],43,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:43.557,Pass,
