50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.897826,,,,,,,,,,,,,708cd8bf-7901-49ca-a654-9e69746217d7,2479,,,"[22.9, 30.0]",3890492,81,,,,,0.67100614,,Left Foot,,,,"[49.1, 50.8]",Low Pass,,33.452652,Incomplete,,Julian Brandt,5555.0,,,,,,Recovery,2,From Corner,Hakan Çalhanoğlu,7039.0,Left Midfield,175,Hamburger SV,171,"['43a9ae51-db4f-4ef3-b936-3280c90de7ea', 'bbe20d46-6a8b-42dc-99ef-9a8cba09a7ea', 'd139686b-4cd5-4df4-a67d-ee2d7071dd45']",12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:12.702,Pass,True
,,,,,,,,,,,,,,,,2.757241,,,,,,,,,,,,,dd75537d-b9ed-4316-b307-76882d70ceec,2483,,,"[67.5, 29.9]",3890492,81,,,,,2.65499,,Right Foot,,,,"[36.5, 46.3]",Ground Pass,,35.070786,,,René Adler,8560.0,,,,,,,2,From Corner,Matthias Ostrzolek,8547.0,Left Back,175,Hamburger SV,171,['9b992b37-46aa-4ed4-8294-0ed5026069bc'],15,,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:15.719,Pass,
,,,,,,,,,,,,,,,,3.318361,,,,,,,,,,,,,106baef2-4969-4b8c-90bb-b5dec045ecb3,2486,,,"[36.5, 46.3]",3890492,81,,,,,0.6560544,,Right Foot,,,,"[76.9, 77.4]",High Pass,,50.984016,,,Aaron Hunt,8308.0,,,,,,,2,From Corner,René Adler,8560.0,Goalkeeper,175,Hamburger SV,171,['240c8866-d40a-41f1-bb40-8ddc2c583518'],20,,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:20.084,Pass,
,,,,,,,,,,,,,,,,1.136468,,,,,,,,,,,,,7acfd74c-cda4-4b30-bc69-79016262c41d,2490,,,"[67.9, 75.6]",3890492,81,,,,,-1.4204249,,Left Foot,,,,"[70.4, 59.1]",Ground Pass,,16.68832,,,Nicolai Müller,8302.0,,,,,,,2,From Corner,Aaron Hunt,8308.0,Center Attacking Midfield,175,Hamburger SV,171,"['1b59bfe8-30ed-4520-a136-9b0e24d22923', '6dd0b342-07ea-43db-bfe5-17caadda3549']",26,,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:26.885,Pass,True
,,,,,,,,,,,,,,,,0.049626,,,,,,,,,,,,,66ff24b3-1a5f-479c-abbd-5fe3da3685fb,2494,,,"[71.3, 58.3]",3890492,81,,,,,-1.19029,,Right Foot,,,,"[72.3, 55.8]",Low Pass,,2.6925824,Incomplete,,Dennis Diekmeier,8316.0,,,,,,,2,From Corner,Nicolai Müller,8302.0,Right Center Midfield,175,Hamburger SV,171,"['b0939b20-9689-4045-ab6e-450fdfa3009b', 'e8c9a068-d185-40d2-85e3-e90ff0e5e4a9']",28,,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:28.827,Pass,
,,,,,,,,,,,,,,,,2.401709,,,,,,,,,,,,,158d76bb-f117-44e1-befc-3d347df6182d,2497,,,"[43.4, 5.1]",3890492,81,,,,,-0.07393904,,Left Foot,,,,"[62.3, 3.7]",Low Pass,,18.95178,,,Hakan Çalhanoğlu,7039.0,,,,,,Recovery,2,From Counter,Wendell Nascimento Borges,8212.0,Left Back,176,Bayer Leverkusen,904,['8e8ee9d9-a5e2-4c97-bd95-1379768f3a8f'],30,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:30.319,Pass,
,,,,,,,,,,,,,,,,1.610518,,,,,,,,,,,,,e73099cf-c4f9-443c-8016-92c407b01622,2501,,,"[64.4, 3.5]",3890492,81,,,,,1.2522407,,Right Foot,,,,"[67.5, 12.9]",Ground Pass,,9.89798,,,Stefan Kießling,11394.0,,,,,,,2,From Counter,Hakan Çalhanoğlu,7039.0,Left Midfield,176,Bayer Leverkusen,904,"['9a003173-b42e-4eb5-873e-76eaca2c5edc', 'f0d6e98c-347b-4ae1-8ca4-ad07d106f7cf']",33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:33.942,Pass,True
,,,,,,,,,,,,,,,,0.371823,,,,,,,,,,,,,e1bc3f0c-0dc4-4412-bda8-5f50776dec80,2504,,,"[69.3, 13.9]",3890492,81,,,,,0.98279375,,Right Foot,,,,"[73.9, 20.8]",Ground Pass,,8.292768,Incomplete,,Julian Brandt,5555.0,,,,,,,2,From Counter,Stefan Kießling,11394.0,Right Center Forward,176,Bayer Leverkusen,904,"['3d9abdee-882b-4861-9b79-490b042ce783', 'e35313aa-eea4-44ee-b506-fadcd855c0fd']",37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:37.178,Pass,
,,,,,,,,,,,,,,,,1.102347,,,,,,,,,,,,,995c6dc3-41e7-422c-b470-e3215a351864,2508,,,"[48.5, 47.4]",3890492,81,,,,,-1.5410432,,Right Foot,,,,"[49.0, 30.6]",Ground Pass,,16.807438,,,Josip Drmic,5835.0,,,,,,,2,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,177,Hamburger SV,171,['2f9adc7a-3432-4f01-a245-53403ed59d1e'],38,,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:38.959,Pass,
,,,,,,,,,,,,,,,,2.002089,,,,,,,,,,,,,73f2c398-972b-4b1a-87e5-e601be2a2229,2512,,,"[54.2, 38.7]",3890492,81,,,,,1.132172,,Right Foot,,,,"[70.9, 74.3]",High Pass,,39.322384,,,Nicolai Müller,8302.0,,,,,,,2,Regular Play,Josip Drmic,5835.0,Left Center Midfield,177,Hamburger SV,171,"['e3e2df86-05b1-4b51-9c46-1c41485d06f8', 'edf83b22-4efb-4398-877b-7cc40cf02df0']",42,,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:42.358,Pass,True
,,,,,,,,,,,,,,,,0.940973,,,,,,,,,,,,,3d06c7cd-566a-4efa-9368-c9fe2cdf5db6,2518,,,"[49.1, 0.1]",3890492,82,,True,,,1.5011418,,,,,,"[49.4, 4.4]",High Pass,,4.3104525,,,Stefan Kießling,11394.0,,,,,,Throw-in,2,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,178,Bayer Leverkusen,904,['1e2d3d6e-2c98-4318-b832-47cd01c54aec'],0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:37:00.688,Pass,
,,,,,,,,,,,,,,,,2.640113,,,,,,,,,,,,,e1e38841-965d-434c-aae9-d5ac3e6832ca,2521,,,"[45.3, 80.0]",3890492,82,,,,,-0.45205873,,,,,,"[69.6, 68.2]",High Pass,,27.013515,Incomplete,,Artoms Rudņevs,40473.0,,,,,,Throw-in,2,From Throw In,Nicolai Müller,8302.0,Right Center Midfield,179,Hamburger SV,171,"['028e151d-ac28-43a9-b506-0f480015cb4b', 'e8476384-36bc-4a2b-9162-6575631e83ca']",9,,,,,,,,,,,,,,,,,Hamburger SV,171,00:37:09.808,Pass,
,,,,,,,,,,,,,,,,0.972066,,,,,,,,,,,,,028e151d-ac28-43a9-b506-0f480015cb4b,2523,,,"[50.5, 11.9]",3890492,82,,,,,1.5526165,,Head,,,,"[50.6, 17.4]",High Pass,,5.500909,Incomplete,,Kyriakos Papadopoulos,8313.0,,,,,,Recovery,2,From Throw In,Ömer Toprak,8573.0,Left Center Back,179,Hamburger SV,171,"['3cbcc92f-7d19-406a-9d50-0b1e4130482a', '529459d6-53a1-41e7-b866-1679c9650d29', 'e1e38841-965d-434c-aae9-d5ac3e6832ca']",12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:37:12.448,Pass,
,,,,,,,,,,,,,,,,3.403449,,,,,,,,,,,,,c0966bbf-77b1-4a25-9209-59dad2755b90,2535,,,"[41.1, 33.1]",3890492,83,,,,,-0.6073624,,Right Foot,,,,"[81.1, 5.3]",High Pass,,48.711807,Incomplete,,Stefan Kießling,11394.0,,,,,,Free Kick,2,From Free Kick,Bernd Leno,15581.0,Goalkeeper,180,Bayer Leverkusen,904,"['7976d1f5-d7d2-4c26-8d05-03392cd8afbf', 'b2853082-898b-42b0-bd4d-38ab9c9dcfdf']",20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:20.334,Pass,
,,,,,,,,,,,,,,,,1.699545,,,,,,,,,,,,,a41b33df-08f7-4342-9040-38d7ba4179d4,2542,,,"[41.1, 71.5]",3890492,83,,,,,0.3851575,,Right Foot,,,,"[52.2, 76.0]",High Pass,,11.977479,,,Nicolai Müller,8302.0,,,,,,Recovery,2,From Free Kick,Albin Ekdal,5624.0,Center Defensive Midfield,180,Bayer Leverkusen,904,"['0dd45eb8-b7d7-4f25-b704-7616c4d8d1c3', 'ed1ebb9b-f4e7-4820-9e89-859ee2a0c902']",26,,,,,,,,,,,,,,,,,Hamburger SV,171,00:38:26.631,Pass,True
,,,,,,,,,,,,,,,,3.739207,,,,,,,,,,,,,14eb8cfe-b489-4411-bd2f-fe039517dfc4,2547,,,"[49.8, 7.6]",3890492,83,,,,,-0.031781204,,Left Foot,,,,"[84.4, 6.5]",High Pass,,34.61748,,,Stefan Kießling,11394.0,,,,,,Recovery,2,From Free Kick,Ömer Toprak,8573.0,Left Center Back,180,Bayer Leverkusen,904,"['5c1e1ab6-c03a-435b-980d-b42ce72c63a0', '6d48adfe-9e31-46f5-a7da-99622954e3bf']",30,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:30.133,Pass,True
,,,,,,,,,,,,,,,,2.109466,,,,,,,,,,,,,ba3a16f0-1990-4d8f-99f4-47122067cb33,2553,,,"[35.5, 75.3]",3890492,83,,,,,-0.67026335,,Right Foot,,,,"[51.9, 62.3]",High Pass,,20.927494,Incomplete,,Artoms Rudņevs,40473.0,,,,,,Recovery,2,From Free Kick,Dennis Diekmeier,8316.0,Right Back,180,Bayer Leverkusen,904,"['2ad75e6b-f8ce-4bc6-aed2-41e0d5ab65ea', '6db97d7a-6156-4fd3-a512-4f58b1d57075']",35,,,,,,,,,,,,,,,,,Hamburger SV,171,00:38:35.201,Pass,
,,,,,,,,,,,,,,,,1.204465,,,,,,,,,,,,,6db97d7a-6156-4fd3-a512-4f58b1d57075,2555,,,"[68.2, 17.8]",3890492,83,,,,,0.061148163,,Head,,,,"[87.8, 19.0]",High Pass,,19.6367,Incomplete,,Robbie Kruse,5494.0,,,,,,Recovery,2,From Free Kick,Kyriakos Papadopoulos,8313.0,Right Defensive Midfield,180,Bayer Leverkusen,904,"['2f59ef6e-cd48-4ef6-b61c-6f8d35613725', '7c68be24-3abb-4779-91d7-7cb0234bcc78', 'ba3a16f0-1990-4d8f-99f4-47122067cb33']",37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:37.310,Pass,
,,,,,,,,,,,,,,,,2.34191,,,,,,,,,,,,,2f59ef6e-cd48-4ef6-b61c-6f8d35613725,2558,,,"[32.3, 61.1]",3890492,83,,,,True,-1.7732809,,,,,,"[29.2, 46.0]",High Pass,,15.4149275,,,Cleber Janderson Pereira Reis,40468.0,,,,,,Recovery,2,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,181,Hamburger SV,171,"['00992198-1e0f-4a97-ae70-35a2da3e480c', '6db97d7a-6156-4fd3-a512-4f58b1d57075', 'f1e744ec-2bfd-430c-bb07-e9f78e2b1bdb']",38,,,,,,,,,,,,,,,,,Hamburger SV,171,00:38:38.515,Pass,True
,,,,,,,,,,,,,,,,1.902935,,,,,,,,,,,,,32243638-da22-4fb4-a9ea-d6d39e8cd961,2560,,,"[29.2, 46.0]",3890492,83,,,,,0.176311,,Head,,,,"[46.6, 49.1]",High Pass,,17.673992,,,Pierre-Michel Lasogga,8895.0,,,,,,,2,Regular Play,Cleber Janderson Pereira Reis,40468.0,Left Center Back,181,Hamburger SV,171,['69dfd6a1-092e-4832-a468-4c5daf387a33'],40,,,,,,,,,,,,,,,,,Hamburger SV,171,00:38:40.857,Pass,
,,,,,,,,,,,,,,,,2.045196,,,,,,,,,,,,,e1335193-792c-4085-b64f-97f5b3ba921d,2563,,,"[45.2, 49.2]",3890492,83,,,,True,-0.7853982,,,,,,"[49.4, 45.0]",High Pass,,5.939697,,,Artoms Rudņevs,40473.0,,,,,,,2,Regular Play,Pierre-Michel Lasogga,8895.0,Right Center Forward,181,Hamburger SV,171,"['3f0f09dd-f13f-4bf0-b02d-062f80950c4e', '69f2cf37-f3ea-4b39-8e95-4212aa5ddb0e']",42,,,,,,,,,,,,,,,,,Hamburger SV,171,00:38:42.760,Pass,True
,,,,,,,,,,,,,,,,3.045184,,,,,,,,,,,,,8b37a229-1578-467d-941b-4a45f0fc79f8,2567,,,"[48.7, 44.9]",3890492,83,,,,,-0.91434896,,Right Foot,,,,"[68.5, 19.2]",High Pass,,32.44272,,,Josip Drmic,5835.0,,,,,,,2,Regular Play,Artoms Rudņevs,40473.0,Left Center Forward,181,Hamburger SV,171,['8e797b27-8892-4c40-8db9-3226b7e083c5'],45,,,,,,,,,,,,,,,,,Hamburger SV,171,00:38:45.708,Pass,
,,,,,,,,,,,,,,,,1.361542,,,,,,,,,,,,,63acfe5d-07ca-4687-8e4b-6b48ee462f48,2570,,,"[70.9, 19.5]",3890492,83,,,,,0.16827758,,Left Foot,,,,"[96.8, 23.9]",Ground Pass,,26.271088,Incomplete,,Matthias Ostrzolek,8547.0,,,,,,,2,Regular Play,Josip Drmic,5835.0,Left Center Midfield,181,Hamburger SV,171,"['3b1fe81a-a5ef-436a-81aa-67d49f54bbb1', 'f9aefaaa-324f-49a1-b0b2-cb72fb591939']",49,,,,,,,,,,,,,,,,,Hamburger SV,171,00:38:49.992,Pass,
,,,,,,,,,,,,,,,,0.712185,,,,,,,,,,,,,1ff47b79-1f59-4208-8f5e-3c39fa4c8d92,2575,,,"[7.2, 71.5]",3890492,83,,,,,0.8248514,,Right Foot,,,,"[14.5, 79.4]",Low Pass,,10.756393,Out,,,,,,,,,,2,Regular Play,Tin Jedvaj,6309.0,Right Back,181,Hamburger SV,171,['9ff1a889-20bd-4f4c-8d7d-b3c9dcb89699'],54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:54.257,Pass,True
,,,,,,,,,,,,,,,,0.933746,,,,,,,,,,,,,6d34da32-4c7d-4350-b58e-af88bbe193a1,2576,,,"[105.6, 0.1]",3890492,84,,,,,1.5182133,,,,,,"[106.2, 11.5]",Low Pass,,11.415778,,,Aaron Hunt,8308.0,,,,,,Throw-in,2,From Throw In,Matthias Ostrzolek,8547.0,Left Back,182,Hamburger SV,171,['f79c0a4d-93d7-49e8-8cff-f561c1edb261'],12,,,,,,,,,,,,,,,,,Hamburger SV,171,00:39:12.574,Pass,
,,,,,,,,,,,,,,,,1.111221,,,,,,,,,,,,,e959d508-80c4-4404-b4b5-6e22c07ea5c8,2580,,,"[98.8, 10.0]",3890492,84,,,,,-3.0373962,,Left Foot,,,,"[83.5, 8.4]",Ground Pass,,15.383432,,,Cleber Janderson Pereira Reis,40468.0,,,,,,,2,From Throw In,Aaron Hunt,8308.0,Center Attacking Midfield,182,Hamburger SV,171,"['90bc15c2-50c4-4605-8b87-f618025b814f', 'bfbd6f5c-1dbd-4653-9963-6871102e6aa3']",15,,,,,,,,,,,,,,,,,Hamburger SV,171,00:39:15.298,Pass,True
,,,,,,,,,,,,,,,,0.688685,,,,,,,,,,,,,e72d73da-bd14-40ad-9bf5-007019b4f4b6,2584,,,"[84.9, 7.6]",3890492,84,,,,,1.0893991,,Right Foot,,,,"[88.4, 14.3]",Ground Pass,,7.5591006,Incomplete,,Aaron Hunt,8308.0,,,,,,,2,From Throw In,Cleber Janderson Pereira Reis,40468.0,Left Center Back,182,Hamburger SV,171,"['41bddde3-32ed-4769-8faa-20b02a28412e', 'a7012557-8979-4fe8-b4bb-aedbf95c0644']",17,,,,,,,,,,,,,,,,,Hamburger SV,171,00:39:17.360,Pass,
,,,,,,,,,,,,,,,,0.984344,,,,,,,,,,,,,41bddde3-32ed-4769-8faa-20b02a28412e,2586,,,"[31.7, 65.8]",3890492,84,,,,,1.9391452,,Right Foot,,,,"[29.5, 71.5]",Ground Pass,,6.109828,,,Julian Brandt,5555.0,,,,,,Recovery,2,Regular Play,Stefan Kießling,11394.0,Right Center Forward,183,Bayer Leverkusen,904,"['5fae049e-baa4-4227-86b3-85620523cf5c', 'e72d73da-bd14-40ad-9bf5-007019b4f4b6']",18,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:18.048,Pass,
,,,,,,,,,,,,,,,,0.637831,,,,,,,,,,,,,96ce8425-ea58-4a38-ae91-cf7f2fc7b67a,2589,,,"[40.0, 73.1]",3890492,84,,,,,-1.2924967,,Right Foot,,,,"[42.4, 64.7]",Ground Pass,,8.736132,,,Robbie Kruse,5494.0,,,,,,,2,Regular Play,Julian Brandt,5555.0,Right Midfield,183,Bayer Leverkusen,904,['c08c8816-4311-4238-8c41-19783d74a2e8'],19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:19.947,Pass,
,,,,,,,,,,,,,,,,2.861772,,,,,,,,,,,,,5ac5a27c-ea7b-4e24-bd7d-48a50bbf3da1,2595,,,"[49.4, 66.1]",3890492,84,,,,,-0.63202935,,Right Foot,,,,"[91.6, 35.2]",High Pass,,52.30344,,,Stefan Kießling,11394.0,,,,,,Free Kick,2,From Free Kick,Tin Jedvaj,6309.0,Right Back,184,Bayer Leverkusen,904,['c9752ea8-346f-4733-bd04-7f5e5d13d5fe'],49,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:49.124,Pass,
,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,b090828b-e3fd-4c84-949a-355f9b5d1bc4,2598,,,"[90.5, 34.9]",3890492,84,,,,True,0.0,,,,,,"[93.3, 34.9]",Low Pass,,2.8,Incomplete,,Robbie Kruse,5494.0,,,,,,,2,From Free Kick,Stefan Kießling,11394.0,Right Center Forward,184,Bayer Leverkusen,904,"['7c57d4ce-ccac-4b69-8ef8-c7054d95423d', 'e05b83b0-85dc-4705-acda-d3cdf79a9fa6', 'f94586b0-62d0-405e-905f-e0bc005dd557']",51,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:51.946,Pass,True
,,,,,,,,,,,,,,,,0.248517,,,,,,,,,,,,,1c79f7a9-d997-4873-ad93-d04e4a078454,2607,,,"[118.7, 55.3]",3890492,85,,,,,-2.1036403,,Right Foot,,,,"[116.4, 51.4]",Low Pass,,4.527693,Incomplete,,Robbie Kruse,5494.0,,,,,,,2,From Free Kick,Julian Brandt,5555.0,Right Midfield,184,Bayer Leverkusen,904,"['6e49e003-f7c3-4f6f-bdf7-1a447f13f21c', 'bc82ee1a-1659-42e0-9d88-314e9611add8']",3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:03.822,Pass,
,,,,,,,,,,,,,,,,3.314771,,,,,,,,,,,,,b689087f-ec59-4e94-a268-3e63039ebd00,2612,,,"[5.1, 26.1]",3890492,85,,,,,-0.2948512,,Left Foot,,,,"[59.1, 9.7]",High Pass,,56.43545,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,,2,From Free Kick,Cleber Janderson Pereira Reis,40468.0,Left Center Back,184,Bayer Leverkusen,904,"['4e31cdd4-c7c8-4e69-a4b4-35968a1f704f', '877ba952-13df-46f7-af6c-91d14c635003']",6,,,,,,,,,,,,,,,,,Hamburger SV,171,00:40:06.324,Pass,
,,,,,,,,,,,,,,,,1.67398,,,,,,,,,,,,,4e31cdd4-c7c8-4e69-a4b4-35968a1f704f,2615,,,"[61.0, 70.4]",3890492,85,,,,True,-0.5551077,,,,,,"[73.9, 62.4]",Low Pass,,15.179262,,,Tin Jedvaj,6309.0,,,,,,Recovery,2,From Free Kick,Jonathan Tah,8221.0,Right Center Back,184,Bayer Leverkusen,904,"['6251e506-2f15-48fa-89cb-1261403edb73', '8f479728-b28d-4744-b052-cfa18ff50edb', 'b689087f-ec59-4e94-a268-3e63039ebd00']",9,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:09.639,Pass,True
,,,,,,,,,,,,,,,,2.018763,,,,,,,,,,,,,ef7bf177-051c-486a-882e-5cbe35817b61,2618,,,"[76.3, 63.4]",3890492,85,,,,True,0.16977827,,,,,,"[86.8, 65.2]",High Pass,,10.653169,,,Robbie Kruse,5494.0,,,,,,,2,From Free Kick,Tin Jedvaj,6309.0,Right Back,184,Bayer Leverkusen,904,"['785610cd-1162-4045-829d-6e3b714ecb8b', 'a9c13818-da43-46e5-9ce4-745e07b07471']",12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:12.565,Pass,True
,,,,,,,,,,,,,,,,0.784204,,,,,,,,,,,,,4d0a5be9-02bd-4402-b77a-1b822758518c,2623,,,"[91.5, 66.5]",3890492,85,,,,,0.9272952,,Right Foot,,,,"[97.5, 74.5]",Ground Pass,,10.0,,,Tin Jedvaj,6309.0,,,,,,,2,From Free Kick,Robbie Kruse,5494.0,Left Center Forward,184,Bayer Leverkusen,904,"['545aa572-46f9-4115-b732-7f6560b58484', 'd2eb537a-c0f6-4061-a4e2-be45d9dab70f']",18,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:18.234,Pass,True
,,,,,,,,,,,,,,,,1.72659,,,,,,,,,,,,,96d5a3ee-0f8e-4b37-a3bf-54417f353ce4,2629,,,"[100.2, 80.0]",3890492,85,,,,,-1.0595657,,,,,,"[114.0, 55.4]",High Pass,,28.206383,Incomplete,,Stefan Kießling,11394.0,,,,,,Throw-in,2,From Throw In,Tin Jedvaj,6309.0,Right Back,185,Bayer Leverkusen,904,"['578e1640-c67e-4379-89a5-e9c4fce68b3f', '9b978143-932f-4b54-b8b1-b9aa0cff1be0']",37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:37.674,Pass,
,,,,,,,,,,,,,,,,1.572366,,,,,,,,,,,,,578e1640-c67e-4379-89a5-e9c4fce68b3f,2631,,,"[6.1, 24.7]",3890492,85,,,,,-0.91458404,,Head,,,,"[20.5, 6.0]",High Pass,,23.601906,Incomplete,,Josip Drmic,5835.0,,,,,,Interception,2,From Throw In,Albin Ekdal,5624.0,Center Defensive Midfield,185,Bayer Leverkusen,904,"['2be0e799-822f-42ef-8816-89c7a41f1c34', '96d5a3ee-0f8e-4b37-a3bf-54417f353ce4', '98d9da32-55c6-4424-967e-33550e28c2cb']",39,,,,,,,,,,,,,,,,,Hamburger SV,171,00:40:39.400,Pass,
,,,,,,,,,,,,,,,,1.559554,,,,,,,,,,,,,98d9da32-55c6-4424-967e-33550e28c2cb,2633,,,"[99.6, 74.1]",3890492,85,,,,,-1.2593244,,Head,,,,"[106.2, 53.6]",High Pass,,21.53625,,,Julian Brandt,5555.0,,,,,,Recovery,2,From Throw In,Tin Jedvaj,6309.0,Right Back,185,Bayer Leverkusen,904,"['578e1640-c67e-4379-89a5-e9c4fce68b3f', 'a67287c2-329d-4cfe-922d-58a13e720779']",40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:40.973,Pass,
,,,,,,,,,,,,,,,,0.587955,,,,,,,,,,,,,6378f9b6-8f08-4d06-9035-671794aa96f3,2636,,,"[104.1, 54.4]",3890492,85,,,,,0.37206775,,Right Foot,,,,"[108.2, 56.0]",High Pass,,4.4011364,,,Robbie Kruse,5494.0,,,,,,,2,From Throw In,Julian Brandt,5555.0,Right Midfield,185,Bayer Leverkusen,904,['f2607920-ce2b-4011-9a1f-7107bc96459d'],42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:42.774,Pass,
,,,,,,,,,,,,,,,,0.442435,,,,,,,,,,,,,af3bdc21-1503-4ddd-8418-d9dc7d8831e1,2640,,,"[107.2, 55.0]",3890492,85,,,,,-1.1071488,,Other,,,,"[108.2, 53.0]",Low Pass,,2.236068,,,Stefan Kießling,11394.0,,,,,,,2,From Throw In,Robbie Kruse,5494.0,Left Center Forward,185,Bayer Leverkusen,904,['3b8961de-1b44-4cca-9e62-ae496d3e024f'],43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:43.752,Pass,
,,,,,,,,,,,,,,,,3.085232,,,,,,,,,,,,,8dcb97c9-ae9c-47fe-847a-fc30e61ae5a0,2650,,,"[10.3, 27.1]",3890492,86,,,,,0.43662715,,Right Foot,,,,"[70.3, 55.1]",High Pass,,66.211784,Incomplete,,Artoms Rudņevs,40473.0,,,,,,Free Kick,2,From Free Kick,René Adler,8560.0,Goalkeeper,187,Hamburger SV,171,"['37faf893-93a6-4dcd-a0a0-55d5689907c3', '621192fd-f979-4e83-8a52-c8dce42ede89']",4,,,,,,,,,,,,,,,,,Hamburger SV,171,00:41:04.371,Pass,
,,,,,,,,,,,,,,,,2.745115,,,,,,,,,,,,,37faf893-93a6-4dcd-a0a0-55d5689907c3,2653,,,"[49.8, 25.0]",3890492,86,,,,True,-0.018179815,,,,,,"[66.3, 24.7]",High Pass,,16.502728,Incomplete,,Stefan Kießling,11394.0,,,,,,Recovery,2,From Free Kick,André Ramalho Silva,9363.0,Left Defensive Midfield,187,Hamburger SV,171,"['3f363b87-84e4-455b-b121-be50d1539c50', '719e484b-f1f4-4f68-9b98-27530bd53f44', '8959c528-912b-4815-9ae8-fe2787a7bde6', '8dcb97c9-ae9c-47fe-847a-fc30e61ae5a0']",7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:07.456,Pass,True
,,,,,,,,,,,,,,,,1.633275,,,,,,,,,,,,,8959c528-912b-4815-9ae8-fe2787a7bde6,2655,,,"[53.8, 55.4]",3890492,86,,,,,0.18751445,,Head,,,,"[73.3, 59.1]",High Pass,,19.847921,,,Pierre-Michel Lasogga,8895.0,,,,,,Recovery,2,From Free Kick,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,187,Hamburger SV,171,"['37faf893-93a6-4dcd-a0a0-55d5689907c3', 'b22f0d36-549a-4f21-ab87-ae8523db17ac']",10,,,,,,,,,,,,,,,,,Hamburger SV,171,00:41:10.201,Pass,
,,,,,,,,,,,,,,,,1.474367,,,,,,,,,,,,,336fe014-5e5b-4a03-8d28-bb5641842160,2657,,,"[73.3, 59.1]",3890492,86,,,,,0.7853982,,Head,,,,"[81.8, 67.6]",High Pass,,12.020815,Incomplete,,Nicolai Müller,8302.0,,,,,,,2,From Free Kick,Pierre-Michel Lasogga,8895.0,Right Center Forward,187,Hamburger SV,171,"['124f8a6b-505b-46af-aa34-ad4324f1c862', 'de5415c9-5e2b-4bc8-87dd-a42276ca1475']",11,,,,,,,,,,,,,,,,,Hamburger SV,171,00:41:11.834,Pass,
