ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[38.6, 42.6]",,,,,,,,,,,,1.962744,,,,,,,,,,,15eb7760-ee78-4424-9ea9-29110705f1f4,1236,,"[39.6, 41.2]",3890561,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roman Neustädter,16534.0,Left Center Back,56,Schalke 04,181,"['6416793a-d4d0-4500-bf6c-57dfbdfdd1d2', '6a6dad1d-c0a6-4b1b-bcab-901b12fea194', 'ee6fc8a1-6114-4458-bece-90b3da720463']",19,,,,,,,,,,,,,,,,,Schalke 04,181,00:28:19.878,Carry,True
,,,"[16.0, 44.6]",,,,,,,,,,,,4.867533,,,,,,,,,,,cc8b8d04-e8c6-45af-8fe8-06f3923a7517,1242,,"[13.3, 45.6]",3890561,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ralf Fährmann,8517.0,Goalkeeper,56,Schalke 04,181,"['ceba5cfa-78ff-44ae-95bb-e227f970f993', 'ead8e33c-3eaf-4099-bb61-7764e60e400d']",25,,,,,,,,,,,,,,,,,Schalke 04,181,00:28:25.898,Carry,
,,,"[46.0, 30.2]",,,,,,,,,,,,1.361581,,,,,,,,,,,359c5479-0f39-4fc7-aad4-09669248778c,1255,,"[46.0, 31.6]",3890561,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ermin Bičakčić,9396.0,Left Center Back,57,Hoffenheim,175,"['1f875f38-d124-4747-a890-3779d122edc5', '5c2c433e-9836-437f-9f80-a09fa0896136']",41,,,,,,,,,,,,,,,,,Hoffenheim,175,00:30:41.009,Carry,
,,,"[55.3, 10.1]",,,,,,,,,,,,1.605444,,,,,,,,,,,3d8d7342-b63f-47eb-8829-0b660842b707,1258,,"[57.1, 9.1]",3890561,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tobias Strobl,12321.0,Left Back,57,Hoffenheim,175,"['a09c684f-b86e-439f-8795-2bc85efc3d2f', 'f1a46b33-bbbc-4aca-9508-36e1ae2759a6']",43,,,,,,,,,,,,,,,,,Hoffenheim,175,00:30:43.941,Carry,
,,,"[45.0, 54.1]",,,,,,,,,,,,1.823904,,,,,,,,,,,7e0ec892-8dda-487d-b838-67b0342d10d9,1261,,"[41.3, 48.9]",3890561,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,57,Hoffenheim,175,"['105b86ea-21b1-4005-b7b3-0c4bf0134769', '23c4087e-eecb-41f6-a8f9-a23ebf614647', '5c18861c-3902-43f2-a1cb-14757dfbf6b8']",47,,,,,,,,,,,,,,,,,Hoffenheim,175,00:30:47.882,Carry,True
,,,"[51.5, 75.9]",,,,,,,,,,,,0.115311004,,,,,,,,,,,0b4c5e8d-d19c-471c-8c22-22d927b0c9d0,1265,,"[51.5, 75.9]",3890561,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pavel Kadeřábek,9397.0,Right Back,57,Hoffenheim,175,"['7934a39f-379b-4eba-927e-d31f679f57d9', '92f789bc-a4f9-4433-934b-e3e50874857f']",51,,,,,,,,,,,,,,,,,Hoffenheim,175,00:30:51.241,Carry,
,,,"[21.4, 51.9]",,,,,,,,,,,,0.987255,,,,,,,,,,,a5442226-69d4-4d0f-9eec-4638a6990007,1268,,"[21.0, 50.5]",3890561,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jens Grahl,37972.0,Goalkeeper,57,Hoffenheim,175,"['b7a5e309-4ad4-4f8d-92e5-9368082af115', 'ecced85c-658f-4ad5-981e-28617bd213fb']",54,,,,,,,,,,,,,,,,,Hoffenheim,175,00:30:54.345,Carry,
,,,"[35.7, 56.0]",,,,,,,,,,,,2.318189,,,,,,,,,,,d2c81c9e-9b9e-43fb-8aa7-cc6c9fa93d62,1272,,"[32.7, 55.5]",3890561,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,57,Hoffenheim,175,"['2445df3d-a126-4d01-9725-c7fe99302792', 'bf4e1fb6-47ac-493d-b502-5f2b61c73fef']",56,,,,,,,,,,,,,,,,,Hoffenheim,175,00:30:56.629,Carry,
,,,"[56.0, 77.0]",,,,,,,,,,,,0.866811,,,,,,,,,,,b31296ee-eb3b-411f-b4b9-31d7344685ce,1275,,"[57.4, 75.7]",3890561,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pavel Kadeřábek,9397.0,Right Back,57,Hoffenheim,175,"['40ff65ed-51de-41ae-99bd-842080c12ac5', 'c14da735-1595-4e4b-8998-c1713b308d4a', 'f0995bf7-4dad-4709-91e8-5172aa6268fc']",0,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:00.898,Carry,True
,,,"[75.0, 73.5]",,,,,,,,,,,,0.1775,,,,,,,,,,,91024a18-7c22-4380-a2e1-7013843bc895,1280,,"[75.0, 73.7]",3890561,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mark Uth,8387.0,Right Wing,57,Hoffenheim,175,"['5ad928d5-ab18-4ecf-bb67-242bd0db46bd', '75ed6f17-55e5-47e6-86d6-1b3369883f6e', '7d0cc64c-5268-4549-9f2c-7fc954011ae1']",3,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:03.029,Carry,True
,,,"[53.8, 7.2]",,,,,,,,,,,,1.853188,,,,,,,,,,,0a712d1b-a852-4b80-b89b-32b31c42ffa6,1283,,"[46.9, 7.2]",3890561,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sead Kolašinac,3510.0,Left Back,58,Schalke 04,181,"['3e5d28ca-3ec4-429d-998b-536debcc7d49', 'ec84b1cc-07f8-4c2d-98ed-b4dba96d5aa9']",4,,,,,,,,,,,,,,,,,Schalke 04,181,00:31:04.047,Carry,
,,,"[64.1, 2.0]",,,,,,,,,,,,1.073373,,,,,,,,,,,2d6aa7c6-35aa-425e-b1f4-041b99419d2c,1286,,"[62.7, 2.1]",3890561,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Midfield,58,Schalke 04,181,"['2bf9a543-f8a7-475a-8a29-4a16ba72c025', '98fd1f87-cc14-4ad4-ab3a-32d9b5a9466b']",6,,,,,,,,,,,,,,,,,Schalke 04,181,00:31:06.608,Carry,
,,,"[54.8, 15.1]",,,,,,,,,,,,0.555346,,,,,,,,,,,1c07a9e9-4d07-49b6-a7b9-742571944f83,1289,,"[53.8, 15.1]",3890561,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Younès Belhanda,5242.0,Left Center Midfield,58,Schalke 04,181,"['d8b26b78-dadc-4c66-9810-7496498397d9', 'fd2973b4-1786-417b-b0a6-7ddd8550b70c']",8,,,,,,,,,,,,,,,,,Schalke 04,181,00:31:08.776,Carry,
,,,"[48.4, 29.8]",,,,,,,,,,,,0.835062,,,,,,,,,,,cbb0c9b4-7707-4fad-88b4-09b9d3b38e12,1292,,"[48.3, 29.6]",3890561,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Center Defensive Midfield,58,Schalke 04,181,"['51589c31-ed4d-44c9-a64e-1e5156631f20', 'eace2e64-9a35-4aed-abf9-8081738128e3']",10,,,,,,,,,,,,,,,,,Schalke 04,181,00:31:10.473,Carry,
,,,"[9.0, 5.5]",,,,,,,,,,,,1.596042,,,,,,,,,,,c5db4835-4163-4ee5-8947-5346ef797f59,1297,,"[15.8, 5.5]",3890561,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobias Strobl,12321.0,Left Back,58,Schalke 04,181,"['11f87734-e012-43f7-bef2-5a6b4d4366a1', 'c20f5a35-29ee-4a12-bbf5-b81cc8a6ae16']",16,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:16.454,Carry,
,,,"[14.7, 21.1]",,,,,,,,,,,,0.816926,,,,,,,,,,,e61d5f89-7f10-4f86-bf0b-b1bd3472c8ee,1300,,"[13.5, 23.9]",3890561,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ermin Bičakčić,9396.0,Left Center Back,58,Schalke 04,181,"['57238855-2ee7-4a8a-bc49-255c7d5ef436', '58a63c04-6d4e-4e30-8acc-762915d977f3', '5f080f97-621e-4ba2-aee8-ba1149f5a5fc']",19,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:19.481,Carry,True
,,,"[82.6, 66.2]",,,,,,,,,,,,1.170572,,,,,,,,,,,b5b4d0c2-c6b8-4131-b699-cd12a4caf79d,1305,,"[81.9, 66.6]",3890561,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Midfield,58,Schalke 04,181,"['21d2ad9e-c94c-4a9e-a5a8-3090dd5927bb', '9d8459c0-42c1-4c38-aae1-27de0f48edeb']",22,,,,,,,,,,,,,,,,,Schalke 04,181,00:31:22.537,Carry,
,,,"[89.4, 66.2]",,,,,,,,,,,,0.308679,,,,,,,,,,,45530fbd-2d24-4985-94fb-4b668b8b983a,1308,,"[88.9, 64.9]",3890561,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Meyer,8508.0,Right Center Midfield,58,Schalke 04,181,"['117f6425-4dc7-4310-9e5a-6ff826690755', '6bfa7d1b-a51e-4e5c-bcc5-6089b3e8cad3', 'aebe5af6-338d-4635-8175-a6d9332563ad']",24,,,,,,,,,,,,,,,,,Schalke 04,181,00:31:24.641,Carry,True
,,,"[8.2, 11.1]",,,,,,,,,,,,0.420298,,,,,,,,,,,f6491f78-023e-47c7-941d-870b5d9de5cc,1322,,"[7.2, 12.0]",3890561,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tobias Strobl,12321.0,Left Back,59,Hoffenheim,175,"['3f7cd5e5-eaad-460f-a83a-f1daa9b69514', 'a8ab04c7-d89c-495e-9658-d597befcd770']",51,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:51.736,Carry,
,,,"[15.1, 28.2]",,,,,,,,,,,,1.856477,,,,,,,,,,,69175348-804f-4ab8-8ab8-0e6ab41288b8,1325,,"[11.8, 23.1]",3890561,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ermin Bičakčić,9396.0,Left Center Back,59,Hoffenheim,175,"['25d4bc54-028d-422e-84f7-27bb99ec0e64', 'c106fc52-0fd7-404d-8e67-46c8dd636216']",53,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:53.717,Carry,
,,,"[26.6, 57.8]",,,,,,,,,,,,0.93844,,,,,,,,,,,8063ea4b-30c7-492a-98ca-ce7347b5d795,1328,,"[25.5, 56.7]",3890561,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,59,Hoffenheim,175,"['296457d4-87d0-4d8b-841d-84e6c055a633', '69acd0dc-839c-46a6-8c6c-82a8ef3a70c0']",58,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:58.216,Carry,
,,,"[45.6, 76.7]",,,,,,,,,,,,1.179563,,,,,,,,,,,6b8f19b1-e673-467c-8d3e-4dd9d58d8d78,1331,,"[45.4, 76.7]",3890561,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pavel Kadeřábek,9397.0,Right Back,59,Hoffenheim,175,"['291cae9d-6f12-43a3-9616-91e98e1887e3', 'e4e9ae41-79f6-41fb-8fe6-6f323430e526']",0,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:00.750,Carry,
,,,"[32.6, 61.0]",,,,,,,,,,,,1.857329,,,,,,,,,,,84d8962d-8034-4784-86f6-514ece653840,1334,,"[27.5, 64.6]",3890561,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,59,Hoffenheim,175,"['63e17c57-1df7-4082-9190-1e3f64def158', 'aacfa3b3-1421-49e1-9a49-a5873b37e344']",3,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:03.811,Carry,
,,,"[36.8, 38.9]",,,,,,,,,,,,1.261828,,,,,,,,,,,988440e4-dc90-41c2-a1a6-8d575d02a35a,1337,,"[34.0, 39.7]",3890561,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pirmin Schwegler,8556.0,Center Defensive Midfield,59,Hoffenheim,175,"['81f578ea-c89c-4b39-b770-d446f27c50f7', 'd0de5596-41ea-44a1-8c70-4bd06204cce1']",7,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:07.209,Carry,
,,,"[44.6, 20.3]",,,,,,,,,,,,1.313813,,,,,,,,,,,844e0ac1-1d5b-4a8b-9fcf-40012eb8e665,1340,,"[44.6, 20.3]",3890561,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ermin Bičakčić,9396.0,Left Center Back,59,Hoffenheim,175,"['3280f415-f788-43bd-8caf-53d259da3ed3', 'b1f53110-1d1f-43cc-8054-8a238bf50c3e']",10,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:10.086,Carry,
,,,"[56.6, 6.9]",,,,,,,,,,,,1.11028,,,,,,,,,,,18b004ff-6706-4f7f-acde-60b7d5980207,1343,,"[58.5, 6.6]",3890561,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tobias Strobl,12321.0,Left Back,59,Hoffenheim,175,"['1e5d8685-d5db-42b0-b6df-3f98e1bd9c80', '939cef0d-3533-4df5-bd52-e370f793ce32']",12,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:12.959,Carry,
,,,"[37.5, 19.0]",,,,,,,,,,,,1.340048,,,,,,,,,,,c52d772c-95a2-41a1-9c18-dc542a565edf,1346,,"[37.8, 15.8]",3890561,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ermin Bičakčić,9396.0,Left Center Back,59,Hoffenheim,175,"['5101008f-f23a-4c39-a636-2d8cda96bdd4', 'c215e8f2-7604-4a56-a1a3-3c87d4d36205']",16,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:16.030,Carry,
,,,"[57.8, 58.2]",,,,,,,,,,,,3.766768,,,,,,,,,,,1ee9a28e-9493-4c1c-915c-b1b1e2e9e56a,1349,,"[39.9, 48.6]",3890561,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,59,Hoffenheim,175,"['59ea6e5a-5cbf-43b5-875d-0eff8571191c', '9518a118-0ba1-4d3d-89cb-e7ecdee48267', 'd12d73f0-f074-4d71-9f31-eea622d9845d']",19,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:19.260,Carry,True
,,,"[75.6, 62.3]",,,,,,,,,,,,1.080479,,,,,,,,,,,bc77fcb7-79f0-45d0-a314-5644ef9c2bf0,1354,,"[78.4, 57.7]",3890561,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tarik Elyounoussi,26832.0,Left Center Midfield,59,Hoffenheim,175,"['637b899d-ee43-4ccd-a2b0-130f760e9f4e', 'd08fb8f8-c1fb-4b32-b701-96edc3fd581f', 'd704702f-9869-43df-adfd-00d1e070d66c']",24,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:24.436,Carry,True
,,,"[88.6, 76.6]",,,,,,,,,,,,1.96731,,,,,,,,,,,a1fb6d0a-0cb8-4fd2-bae3-f8c3aafca531,1357,,"[87.5, 76.6]",3890561,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pavel Kadeřábek,9397.0,Right Back,59,Hoffenheim,175,"['16eaca94-5ead-473b-9fc1-9a30e3f96322', 'cc4f490b-8121-4fc4-b4d3-8440107eab2c', 'd34c4e02-3c58-46d8-8053-9014e98cd7ec']",25,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:25.760,Carry,True
,,,"[93.5, 77.3]",,,,,,,,,,,,1.913641,,,,,,,,,,,5cdcc515-0321-42c2-a0a1-c6eff75c08a2,1362,,"[85.1, 78.0]",3890561,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tarik Elyounoussi,26832.0,Left Center Midfield,59,Hoffenheim,175,"['1ad74e74-05a1-450e-b6ba-c3e3f0ee3933', '5588e72f-b7f5-42cc-acba-00c325fc14b1', 'c8224a29-1837-4681-9836-58021284e720']",28,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:28.753,Carry,True
,,,"[91.7, 75.2]",,,,,,,,,,,,1.102355,,,,,,,,,,,477c2968-095a-411f-a61c-dba74f3196ec,1369,,"[92.5, 77.6]",3890561,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin Volland,8215.0,Left Wing,60,Hoffenheim,175,"['b691e5fe-eb76-4268-81c2-d012d057d2e0', 'c3de5345-472e-4435-ae6b-c5538cd8064c']",14,,,,,,,,,,,,,,,,,Hoffenheim,175,00:33:14.491,Carry,
,,,"[73.3, 77.3]",,,,,,,,,,,,1.476781,,,,,,,,,,,fc12b170-0aa1-4603-aede-197acc3114fc,1374,,"[75.0, 77.1]",3890561,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin Volland,8215.0,Left Wing,60,Hoffenheim,175,"['2ef80022-0380-4438-83e7-3f7209b40ee2', 'd11a6f28-4046-4a7b-bc8c-70f16aac0429']",22,,,,,,,,,,,,,,,,,Hoffenheim,175,00:33:22.247,Carry,
,,,"[29.2, 48.5]",,,,,,,,,,,,1.649491,,,,,,,,,,,b207e9f4-d10d-4568-a960-51acd87392a5,1377,,"[28.8, 51.3]",3890561,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jens Grahl,37972.0,Goalkeeper,60,Hoffenheim,175,"['b1ffaeda-84a8-490b-bc93-13c8e2191eb0', 'd1e534c0-c7da-4d7d-9bd7-4023e423affa']",27,,,,,,,,,,,,,,,,,Hoffenheim,175,00:33:27.245,Carry,
,,,"[45.1, 41.7]",,,,,,,,,,,,4.104086,,,,,,,,,,,f0488741-25de-4368-a4e6-ac9ee7e32ea3,1380,,"[41.9, 38.9]",3890561,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sebastian Rudy,6039.0,Right Center Midfield,60,Hoffenheim,175,"['957f28bc-1285-4975-bc0e-2b45e7e00332', 'a12662ec-e036-4488-b1a8-9fe6a4bee99f']",30,,,,,,,,,,,,,,,,,Hoffenheim,175,00:33:30.412,Carry,
,,,"[47.2, 33.4]",,,,,,,,,,,,4.273668,,,,,,,,,,,f285687e-3153-4d9e-ae82-effc5bf56250,1383,,"[46.5, 30.4]",3890561,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,60,Hoffenheim,175,"['84aa237c-e879-40b4-9275-c0baf343280f', 'bdc976f6-6724-498d-b70a-39df0e2f983b']",35,,,,,,,,,,,,,,,,,Hoffenheim,175,00:33:35.771,Carry,
,,,"[61.2, 22.2]",,,,,,,,,,,,1.112298,,,,,,,,,,,9720c4c4-1c81-4811-995a-26bc3ae7b1da,1386,,"[57.0, 24.4]",3890561,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sebastian Rudy,6039.0,Right Center Midfield,60,Hoffenheim,175,"['6ea7f988-e7d9-489b-a1d5-814646c0f3d5', '99113a76-0475-49f9-8bdf-a2386777e79d']",41,,,,,,,,,,,,,,,,,Hoffenheim,175,00:33:41.235,Carry,
,,,"[71.0, 12.1]",,,,,,,,,,,,2.197107,,,,,,,,,,,07cf4951-8495-4364-9c52-0d9bd9efd352,1389,,"[71.0, 12.1]",3890561,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrej Kramarić,5460.0,Center Forward,60,Hoffenheim,175,"['b36b6592-2e57-46fa-a8e5-8959980eb9d8', 'ff0cf5e5-3f94-4d06-ab37-1c35de25672b']",43,,,,,,,,,,,,,,,,,Hoffenheim,175,00:33:43.426,Carry,
,,,"[51.9, 20.0]",,,,,,,,,,,,1.193025,,,,,,,,,,,bc3141b9-1cb5-4ea3-883c-1365d3244854,1392,,"[52.9, 19.6]",3890561,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ermin Bičakčić,9396.0,Left Center Back,60,Hoffenheim,175,"['53edcc16-a503-48c3-b7c6-9db6fa50c431', '6fa6503b-4caa-43be-bc01-19ccbdba8a6a']",47,,,,,,,,,,,,,,,,,Hoffenheim,175,00:33:47.164,Carry,
,,,"[57.0, 35.5]",,,,,,,,,,,,0.764734,,,,,,,,,,,b0c0d688-3a99-45e0-981b-9aded6dbb7f3,1395,,"[57.5, 35.7]",3890561,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pirmin Schwegler,8556.0,Center Defensive Midfield,60,Hoffenheim,175,"['414a409c-b33c-4da6-a6d5-982ff94c4428', 'f4fdee1f-c2ef-4564-be56-1a8e5f0bb1d4']",49,,,,,,,,,,,,,,,,,Hoffenheim,175,00:33:49.353,Carry,
,,,"[65.3, 23.9]",,,,,,,,,,,,0.04,,,,,,,,,,,e60d6bd8-8c7c-4e1a-8eb0-1b8ef404f0b7,1399,,"[63.9, 25.1]",3890561,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sebastian Rudy,6039.0,Right Center Midfield,60,Hoffenheim,175,"['66109d73-0a14-4fc4-913b-bde9f098b825', '6da7f660-0f3d-40a3-8da5-a2bcb8454627', '95a723c9-d403-472a-9145-6271b850196d']",50,,,,,,,,,,,,,,,,,Hoffenheim,175,00:33:50.782,Carry,True
,,,"[57.8, 22.1]",,,,,,,,,,,,0.08,,,,,,,,,,,f25f6bff-ebd9-4fed-b659-a7713b408fa9,1402,,"[58.5, 23.1]",3890561,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pirmin Schwegler,8556.0,Center Defensive Midfield,60,Hoffenheim,175,"['593e13df-4902-46c9-a159-ec691bf8a222', 'fee07dfd-24a5-4a58-866c-3a5e96d48991']",51,,,,,,,,,,,,,,,,,Hoffenheim,175,00:33:51.472,Carry,
,,,"[59.2, 8.3]",,,,,,,,,,,,5.653477,,,,,,,,,,,6c6a215f-b33b-483e-91af-cc5cd25f8833,1405,,"[70.4, 8.7]",3890561,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tobias Strobl,12321.0,Left Back,60,Hoffenheim,175,"['7d4d881a-8beb-446d-b566-2beb31b9f52e', '8d3daf69-dbf5-4538-9ab5-a590243a8ded', 'ae1d32b6-44f9-44d1-b71f-27cfedf7c056']",53,,,,,,,,,,,,,,,,,Hoffenheim,175,00:33:53.076,Carry,True
,,,"[38.6, 19.0]",,,,,,,,,,,,1.681978,,,,,,,,,,,b5591c7a-80dd-4e32-89f4-7d765ade359f,1409,,"[39.6, 17.2]",3890561,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ermin Bičakčić,9396.0,Left Center Back,60,Hoffenheim,175,"['48131181-934d-4c1a-845c-c0cda09ab789', '496652f9-1db2-4d28-a145-eccc99d53652']",0,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:00.530,Carry,
,,,"[14.9, 39.9]",,,,,,,,,,,,0.814204,,,,,,,,,,,619167ac-8e83-4032-9eb5-9398379339db,1412,,"[16.3, 41.4]",3890561,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jens Grahl,37972.0,Goalkeeper,60,Hoffenheim,175,"['0e61cc74-dc14-4d40-8f2b-1de7c96dcccf', 'a20670d4-2a5e-4fad-9d92-a66db972dd9b']",4,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:04.938,Carry,
,,,"[22.8, 42.1]",,,,,,,,,,,,1.399119,,,,,,,,,,,e4712578-fdc8-4618-b788-eaf0dfdb61f8,1415,,"[25.2, 38.9]",3890561,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,60,Hoffenheim,175,"['57d39592-5728-4087-b840-d9ef664b9fef', 'a1341c67-878a-4868-a0d9-4a3a86d30deb']",7,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:07.203,Carry,
,,,"[37.7, 38.8]",,,,,,,,,,,,0.040000003,,,,,,,,,,,c14dc5dc-8faf-44a5-beea-21b36aa9f52c,1419,,"[34.3, 39.7]",3890561,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pirmin Schwegler,8556.0,Center Defensive Midfield,60,Hoffenheim,175,"['cfdf02f6-f5d4-4ded-bcf5-07d0d60ef09e', 'd3a8b450-935f-4a79-8ad7-1835ac2261fa', 'efb5fa54-cdf6-48a9-802e-0057842f5cce']",9,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:09.692,Carry,True
,,,"[33.0, 51.3]",,,,,,,,,,,,2.758744,,,,,,,,,,,dbc9e89a-3d15-4ec7-88e9-07db40c2b371,1422,,"[26.5, 48.4]",3890561,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,60,Hoffenheim,175,"['9c2c9357-0c8a-4a2e-8ad7-77d1dd6ebf06', 'c42f894d-db5c-4377-a090-f772375ab132']",11,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:11.376,Carry,
,,,"[56.1, 18.0]",,,,,,,,,,,,3.447247,,,,,,,,,,,5f79207f-e37f-4afd-adca-56e4fa3ab38e,1425,,"[34.3, 26.5]",3890561,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ermin Bičakčić,9396.0,Left Center Back,60,Hoffenheim,175,"['11bee4cf-f49f-46c9-b487-2ed349c4535f', '565b6608-08ac-4217-aa51-3902901d428a']",16,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:16.412,Carry,
,,,"[73.6, 19.0]",,,,,,,,,,,,0.229769,,,,,,,,,,,22a20ea2-492d-490f-9b47-a735da21e177,1428,,"[73.6, 19.3]",3890561,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin Volland,8215.0,Left Wing,60,Hoffenheim,175,"['310f34fa-7aff-4457-9275-70e7ade709f6', 'a2f1476a-c3f9-4640-9247-2881dbb18291', 'c88af40b-d5d8-4660-acce-14a73131886f']",20,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:20.785,Carry,True
