50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,1.163308,,,,,,,,,,,,,,,5d554069-dd2c-47d3-b74b-b4d589bfe982,756,,"[73.2, 42.1]",3890487,21,,,,,-0.7469556,,Head,,,"[81.3, 34.6]",,Low Pass,,11.0390215,Incomplete,,Sandro Wagner,9723.0,,,,,1,From Free Kick,Tobias Kempe,9219.0,Right Midfield,41,Darmstadt 98,872,"['18ef78d1-1bde-42c4-b78f-de704657247f', 'bc3cb2c8-165a-4919-9cb8-172f01d45aa0']",28,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:21:28.075,Pass,
,,,,,,,,,,,,,,,,,,,,1.287935,,,,,,,,,,,,,,,86847435-7a58-420b-87dd-7e228c508fb1,760,,"[39.8, 50.2]",3890487,21,,,,,-1.9363146,,Right Foot,,,"[33.6, 34.0]",,Ground Pass,,17.345892,,,Ragnar Klavan,4174.0,,,,,1,Regular Play,Jeong-Ho Hong,40543.0,Right Center Back,42,Augsburg,172,['e611ceb2-f621-4035-9f5c-17b71923a509'],30,,,,,,,,,,,,,,,,,,Augsburg,172,00:21:30.108,Pass,
,,,,,,,,,,,,,,,,,,,,1.867516,,,,,,,,,,,,,,,c32179a9-2693-41c3-bea8-351c58acbe6e,763,,"[33.6, 31.8]",3890487,21,,,,,-1.0033107,,Right Foot,,,"[44.5, 14.7]",,Ground Pass,,20.27856,,,Konstantinos Stafylidis,4279.0,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,42,Augsburg,172,['2e0346f7-5e86-4a1e-a760-1a48abebc497'],32,,,,,,,,,,,,,,,,,,Augsburg,172,00:21:32.981,Pass,
,,,,,,,,,,,,,,,,,,,,1.01917,,,,,,,,,,,,,,,71b81d0b-38cb-46e7-a25e-cbbb975f7e16,767,,"[47.3, 10.9]",3890487,21,,,,,-0.19156133,,Left Foot,,,"[63.8, 7.7]",,Ground Pass,,16.807438,,,Caiuby Francisco da Silva,8303.0,,,,,1,Regular Play,Konstantinos Stafylidis,4279.0,Left Back,42,Augsburg,172,['0117e8d2-6a74-4bd3-b0d9-fc6cf36abb6f'],35,,,,,,,,,,,,,,,,,,Augsburg,172,00:21:35.095,Pass,
,,,,,,,,,,,,,,,,,,,,1.990697,,,,,,,,,,,,,,,fa952018-9a07-4be3-bd1f-2e44c5f8f121,774,,"[54.8, 0.1]",3890487,21,,,,,2.3881664,,,,,"[30.6, 22.8]",,Low Pass,,33.180264,,,Ragnar Klavan,4174.0,,,,Throw-in,1,From Throw In,Konstantinos Stafylidis,4279.0,Left Back,43,Augsburg,172,['2551046d-b460-4a1f-96ce-009aef3c9e51'],46,,,,,,,,,,,,,,,,,,Augsburg,172,00:21:46.687,Pass,
,,,,,,,,,,,,,,,,,,,,2.170921,,,,,,,,,,,,,,,836ec337-5337-4b34-a5b5-b34d9430b704,777,,"[31.9, 26.5]",3890487,21,,,,,1.5183967,,Left Foot,,,"[33.4, 55.1]",,Ground Pass,,28.639309,,,Jeong-Ho Hong,40543.0,,,,,1,From Throw In,Ragnar Klavan,4174.0,Left Center Back,43,Augsburg,172,['8c3ecd06-afce-4c97-89f3-3d16c1c80599'],49,,,,,,,,,,,,,,,,,,Augsburg,172,00:21:49.932,Pass,
,,,,,,,,,,,,,,,,,,,,1.45047,,,,,,,,,,,,,,,53c210c8-d14f-4208-bc40-41dab1867d4b,780,,"[36.6, 56.9]",3890487,21,,,,,-1.1006129,,Right Foot,,,"[42.8, 44.7]",,Ground Pass,,13.685028,,,Dominik Kohr,8207.0,,,,,1,From Throw In,Jeong-Ho Hong,40543.0,Right Center Back,43,Augsburg,172,['8b569542-fa2a-48ca-9c98-0f1095e9a796'],53,,,,,,,,,,,,,,,,,,Augsburg,172,00:21:53.496,Pass,
,,,,,,,,,,,,,,,,,,,,1.56399,,,,,,,,,,,,,,,c2b0bc04-0070-4df3-b4c9-96feadb0b123,783,,"[42.8, 44.7]",3890487,21,,,,,-1.3885411,,Right Foot,,,"[48.2, 15.4]",,Ground Pass,,29.793455,,,Daniel Baier,8317.0,,,,,1,From Throw In,Dominik Kohr,8207.0,Right Defensive Midfield,43,Augsburg,172,['0d859660-d7f4-4b9b-a3f6-1841bf471c80'],55,,,,,,,,,,,,,,,,,,Augsburg,172,00:21:55.947,Pass,
,,,,,,,,,,,,,,,,,,,,3.925524,,,,,,,,,,,,,,,3e1e3923-862e-4476-8ec2-d321277a3f70,786,,"[50.7, 16.9]",3890487,21,,,,,-0.16697016,,Right Foot,,,"[113.0, 6.4]",,High Pass,,63.178635,,,Konstantinos Stafylidis,4279.0,,,,,1,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,43,Augsburg,172,['db26cb5e-95ff-4e16-8535-549ef88f8369'],58,,,,,,,,,,,,,,,,,,Augsburg,172,00:21:58.482,Pass,
,,,,,,,,,,,,,,,,,,,,0.126992,,,,,,,,,,,,,,,c291c484-7df5-457d-8534-019e1e85dbe6,790,,"[113.6, 8.5]",3890487,22,,,,,1.380808,,Left Foot,,,"[114.1, 11.1]",,Low Pass,,2.6476405,Incomplete,,,,,,,,1,From Throw In,Konstantinos Stafylidis,4279.0,Left Back,43,Augsburg,172,['d7472e4f-6c4b-4c85-9f7c-f1e95b3ac386'],2,,,,,,,,,,,,,,,,,,Augsburg,172,00:22:02.775,Pass,
,,,,,,,,,,,,,,,,,,,,1.413681,,,,,,,,,,,,,,,03c71a5d-2b47-4d39-a8e2-a644a6d493dc,792,,"[120.0, 0.1]",3890487,22,,,,,1.7187585,,Right Foot,,,"[114.5, 37.0]",,High Pass,True,37.30764,Incomplete,,,,,,Inswinging,Corner,1,From Corner,Daniel Baier,8317.0,Left Defensive Midfield,44,Augsburg,172,['ddc6e82a-7668-441a-9c19-b884bce5e9dd'],26,,,,,,,,,,,,,,,,,,Augsburg,172,00:22:26.461,Pass,
,,,,,,,,,,,,,,,,,,,,2.203452,,,,,,,,,,,,,,,bed07d15-b225-436f-b333-c76a6d2fa5ef,795,,"[24.4, 51.7]",3890487,22,,,,True,1.5874615,,,,,"[24.2, 63.7]",,Low Pass,,12.001667,,,Jérôme Gondorf,8388.0,,,,Recovery,1,Regular Play,Marcel Heller,9401.0,Left Midfield,45,Darmstadt 98,872,"['12a05820-acab-479c-9ce3-c234c88859fe', 'fe75b80e-1b5d-43ed-9df7-2f7c93e93026']",30,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:30.205,Pass,True
,,,,,,,,,,,,,,,,,,,,1.984082,,,,,,,,,,,,,,,5322916d-9fa9-4c11-a329-9d588d4a0bb3,799,,"[26.6, 62.6]",3890487,22,,,,,0.37596095,,Right Foot,,,"[41.8, 68.6]",,Ground Pass,,16.341358,,,Marcel Heller,9401.0,,,,,1,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,45,Darmstadt 98,872,['02282f53-a874-4170-95e8-91d49b8d43a7'],32,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:32.422,Pass,
,,,,,,,,,,,,,,,,,,,,0.249538,,,,,,,,,,,,,,,ab622ab0-3dee-4e59-9ff0-37ad531a3681,807,,"[110.9, 76.5]",3890487,22,,,,,-1.5707964,,Right Foot,,,"[110.9, 71.6]",,High Pass,,4.9,Incomplete,,Sandro Wagner,9723.0,,,,,1,Regular Play,Marcel Heller,9401.0,Left Midfield,45,Darmstadt 98,872,"['5860dc1b-c17d-41ae-b90d-eb27718250e5', '5d390413-eb83-4024-ba9f-cfcc2aeb6e6b', 'a6f6dd72-08c0-4ab6-8a94-1ed7d0b4e615']",42,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:42.039,Pass,True
,,,,,,,,,,,,,,,,,,,,2.775607,,,,,,,,,,,,,,,25751a0b-cfc7-4eae-b3fb-9a4e71433e92,813,,"[76.6, 73.1]",3890487,22,,,,,-0.7958965,,Right Foot,,,"[114.3, 34.6]",,High Pass,,53.884506,Incomplete,,Mario Vrančić,13675.0,,,,,1,Regular Play,Florian Jungwirth,12383.0,Right Back,45,Darmstadt 98,872,"['57b15cdb-95a9-4299-84c2-f8cb15729c9d', '814984de-8c8a-47ec-933c-8986b6b2d12d']",49,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:49.327,Pass,
,,,,,,,,,,,,,,,,,,,,2.554345,,,,,,,,,,,,,,,2e5d97de-92ea-4c7a-9f7f-72a007f59bd0,821,,"[13.1, 47.9]",3890487,22,,True,,,-0.7047009,,Keeper Arm,,,"[55.2, 12.1]",,High Pass,,55.26346,,,Caiuby Francisco da Silva,8303.0,,,,,1,From Keeper,Marwin Hitz,8314.0,Goalkeeper,46,Augsburg,172,['ad645a10-7f56-41d9-bfc4-565233734682'],57,,,,,,,,,,,,,,,,,,Augsburg,172,00:22:57.167,Pass,
,,,,,,,,,,,,,,,,,,,,2.356422,,,,,,,,,,,,,,,4dc43962-50a0-40ad-b249-91ef732155f6,831,,"[90.5, 5.1]",3890487,23,,,,,0.9833965,,Right Foot,True,,"[116.0, 43.4]",,High Pass,,46.01239,Incomplete,,,,,,,Free Kick,1,From Free Kick,Daniel Baier,8317.0,Left Defensive Midfield,47,Augsburg,172,['f2a3d6e7-3c5a-4c15-bd75-6beb799ddd15'],42,,,,,,,,,,,,,,,,,,Augsburg,172,00:23:42.550,Pass,
,,,,,,,,,,,,,,,,,,,,3.86146,,,,,,,,,,,,,,,3f92f7b4-fe2d-45a0-abdb-1d8ebd880921,834,,"[14.4, 31.6]",3890487,24,,,,,-0.21615402,,Drop Kick,,,"[81.8, 16.8]",,High Pass,,69.0058,,,Sandro Wagner,9723.0,,,,,1,From Keeper,Christian Mathenia,8306.0,Goalkeeper,48,Darmstadt 98,872,['83303070-5e1d-41c0-bd75-3d556c46bfbe'],1,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:01.879,Pass,
,,,,,,,,,,,,,,,,,,,,1.913063,,,,,,,,,,,,,,,85fa7837-9b31-4196-8543-cfadcf19fd42,836,,"[82.0, 18.1]",3890487,24,,,,,0.6699715,,Head,,,"[97.4, 30.3]",,High Pass,,19.646883,Incomplete,,,,,,,,1,From Keeper,Sandro Wagner,9723.0,Center Forward,48,Darmstadt 98,872,['5e18bfde-1197-4c79-9623-31c69e1b527b'],5,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:05.831,Pass,
,,,,,,,,,,,,,,,,,,,,1.530473,,,,,,,,,,,,,,,5e18bfde-1197-4c79-9623-31c69e1b527b,837,,"[22.7, 49.8]",3890487,24,,,,,0.20084779,,Head,,,"[39.4, 53.2]",,High Pass,,17.042593,Incomplete,,,,,,,Recovery,1,From Keeper,Jeong-Ho Hong,40543.0,Right Center Back,48,Darmstadt 98,872,"['82dbdd7f-26ed-4bd0-9cd8-11e9bec25a1e', '85fa7837-9b31-4196-8543-cfadcf19fd42']",7,,,,,,,,,,,,,,,,,,Augsburg,172,00:24:07.744,Pass,
,,,,,,,,,,,,,,,,,,,,0.776996,,,,,,,,,,,,,,,82dbdd7f-26ed-4bd0-9cd8-11e9bec25a1e,838,,"[80.7, 26.9]",3890487,24,,,,,-0.5232783,,Head,,,"[83.3, 25.4]",,High Pass,,3.0016663,Incomplete,,Sandro Wagner,9723.0,,,,Recovery,1,From Keeper,Jérôme Gondorf,8388.0,Left Defensive Midfield,48,Darmstadt 98,872,"['46ccea46-86a4-42b8-9dee-de0f95f5f4ea', '5e18bfde-1197-4c79-9623-31c69e1b527b', 'ae233dc8-93a8-47c6-9298-43f4a41a22c8']",9,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:09.275,Pass,
,,,,,,,,,,,,,,,,,,,,1.975832,,,,,,,,,,,,,,,ae233dc8-93a8-47c6-9298-43f4a41a22c8,840,,"[36.8, 54.7]",3890487,24,,,,,-0.13370052,,Head,,,"[53.9, 52.4]",,High Pass,,17.253984,Incomplete,,Alfreð Finnbogason,5514.0,,,,Recovery,1,From Keeper,Dominik Kohr,8207.0,Right Defensive Midfield,48,Darmstadt 98,872,"['74ea72c6-64b0-4586-9eba-b72841552a5c', '82dbdd7f-26ed-4bd0-9cd8-11e9bec25a1e', 'c06ae2a7-f92a-4b52-8b54-3980d92bc6d4']",10,,,,,,,,,,,,,,,,,,Augsburg,172,00:24:10.052,Pass,
,,,,,,,,,,,,,,,,,,,,2.911253,,,,,,,,,,,,,,,f8214ded-d668-4062-a8c4-a77ac2743476,844,,"[52.5, 35.2]",3890487,24,,,,,-0.5260664,,Right Foot,,,"[89.7, 13.6]",,High Pass,,43.016277,Incomplete,,Tobias Kempe,9219.0,,,,Recovery,1,From Keeper,Aytac Sulu,9217.0,Right Center Back,48,Darmstadt 98,872,"['73ab14e5-0316-4f92-a823-19a7031358a8', 'abfcbf93-4fd3-498e-aebf-e3c81bda8b5a']",13,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:13.706,Pass,
,,,,,,,,,,,,,,,,,,,,1.181356,,,,,,,,,,,,,,,2a58f09e-29b3-42bf-9887-136aa1974096,847,,"[82.0, 0.1]",3890487,24,,,,,0.4419119,,,,,"[100.6, 8.9]",,High Pass,,20.576685,,,Sandro Wagner,9723.0,,,,Throw-in,1,From Throw In,Luca Caldirola,9404.0,Left Back,49,Darmstadt 98,872,['bfa171e4-aa6c-4b6c-b9c2-a271996302ae'],33,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:33.662,Pass,
,,,,,,,,,,,,,,,,,,,,2.362097,,,,,,,,,,,,,,,bc7544fd-2765-419c-9e91-8c06262dd8e6,849,,"[98.9, 14.9]",3890487,24,,,,,1.6030432,,Head,,,"[98.5, 27.3]",,High Pass,,12.40645,Incomplete,,Jérôme Gondorf,8388.0,,,,,1,From Throw In,Sandro Wagner,9723.0,Center Forward,49,Darmstadt 98,872,"['2a48c5f2-4e13-4cb6-aeb0-82c5d1582a37', 'aa89afbf-0364-408c-807e-fca084a5a958']",34,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:34.907,Pass,
,,,,,,,,,,,,,,,,,,,,1.595527,,,,,,,,,,,,,,,2a48c5f2-4e13-4cb6-aeb0-82c5d1582a37,852,,"[21.6, 52.8]",3890487,24,,,,True,0.47835243,,,,,"[27.0, 55.6]",,High Pass,,6.0827627,,,Dominik Kohr,8207.0,,,,Recovery,1,From Throw In,Caiuby Francisco da Silva,8303.0,Left Wing,49,Darmstadt 98,872,"['7d06e375-2a77-47da-91b8-f4700c278329', 'bc7544fd-2765-419c-9e91-8c06262dd8e6', 'efa15687-50ed-40f5-937c-88227b4a2e6a']",37,,,,,,,,,,,,,,,,,,Augsburg,172,00:24:37.269,Pass,True
,,,,,,,,,,,,,,,,,,,,1.933085,,,,,,,,,,,,,,,92ff4df6-43eb-43f5-a21f-32abcca1a313,855,,"[26.1, 54.7]",3890487,24,,,,,-0.20045833,,Left Foot,,,"[51.2, 49.6]",,Low Pass,,25.612886,Incomplete,,Alfreð Finnbogason,5514.0,,,,,1,From Throw In,Dominik Kohr,8207.0,Right Defensive Midfield,49,Darmstadt 98,872,"['1bc16266-4127-4aca-85a4-161e685fc07e', 'ea2f40ef-6bea-46f9-b7b0-7a694c096b79']",38,,,,,,,,,,,,,,,,,,Augsburg,172,00:24:38.927,Pass,
,,,,,,,,,,,,,,,,,,,,1.364239,,,,,,,,,,,,,,,631b9b85-183e-4b57-9b0e-4b1d1f506ab7,858,,"[80.1, 30.3]",3890487,24,,,,,-2.8706458,,Right Foot,,,"[53.1, 22.8]",,Ground Pass,,28.022312,,,Slobodan Rajković,35033.0,,,,Recovery,1,From Throw In,Peter Niemeyer,40467.0,Right Defensive Midfield,49,Darmstadt 98,872,['026d5246-9337-467f-b0f7-a6f5417b596f'],42,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:42.153,Pass,
,,,,,,,,,,,,,,,,,,,,2.703228,,,,,,,,,,,,,,,48bf3270-b37f-476e-8376-dcd6e441b617,861,,"[45.0, 16.2]",3890487,24,,,,,2.3524067,,Right Foot,,,"[18.7, 42.7]",,Ground Pass,,37.335506,,,Christian Mathenia,8306.0,,,,,1,From Throw In,Slobodan Rajković,35033.0,Left Center Back,49,Darmstadt 98,872,['731451b4-b1d3-42f6-9d8f-9334592c4b76'],45,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:45.639,Pass,
,,,,,,,,,,,,,,,,,,,,3.747886,,,,,,,,,,,,,,,6391d636-a61e-45bb-b293-c4c214c06459,864,,"[18.7, 42.7]",3890487,24,,,,,-0.34901246,,Right Foot,,,"[85.2, 18.5]",,High Pass,,70.76645,,,Sandro Wagner,9723.0,,,,,1,From Throw In,Christian Mathenia,8306.0,Goalkeeper,49,Darmstadt 98,872,['ef9f79d8-721e-481a-a294-7e69bad674d3'],56,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:56.054,Pass,
,,,,,,,,,,,,,,,,,,,,1.548848,,,,,,,,,,,,,,,a3673307-836c-4eed-a50b-83455f6eede8,866,,"[83.9, 17.9]",3890487,24,,,,True,0.7328151,,,,,"[102.9, 35.0]",,High Pass,,25.561886,Incomplete,,Mario Vrančić,13675.0,,,,,1,From Throw In,Sandro Wagner,9723.0,Center Forward,49,Darmstadt 98,872,"['181e6471-2918-401d-8bbd-dd5c4efc547c', '51734e57-9526-4858-873a-c52687011674', '6157f13f-80a9-4e67-8ea4-0fce5206c05a']",59,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:59.842,Pass,True
,,,,,,,,,,,,,,,,,,,,3.899478,,,,,,,,,,,,,,,a9fa507a-83c2-4cfd-960c-2db53738a6d2,872,,"[25.7, 42.9]",3890487,25,,,,,-0.08535362,,Right Foot,,,"[63.1, 39.7]",,High Pass,,37.536648,Unknown,,Alfreð Finnbogason,5514.0,,,,Recovery,1,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,49,Darmstadt 98,872,['0f1664f9-9dd5-47a7-8942-151281af0cd4'],4,,,,,,,,,,,,,,,,,,Augsburg,172,00:25:04.451,Pass,
,,,,,,,,,,,,,,,,,,,,2.246071,,,,,,,,,,,,,,,420eefd8-9c53-4266-94fc-5132f28a4cc2,876,,"[57.6, 43.4]",3890487,26,,,,,-0.4896834,,Right Foot,,,"[95.5, 23.2]",,High Pass,,42.94706,,,Sandro Wagner,9723.0,,,,Free Kick,1,From Free Kick,Aytac Sulu,9217.0,Right Center Back,50,Darmstadt 98,872,['ea243467-cd55-4e04-95f5-cb2fd0f18d9f'],11,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:11.131,Pass,
,,,,,,,,,,,,,,,,,,,,3.406239,,,,,,,,,,,,,,,1c98057a-f18a-49f0-8f27-33adcc45e58e,879,,"[98.0, 22.6]",3890487,26,,,,True,1.2590183,779a3512-d26e-4b2d-9633-95480372a36d,,,,"[108.7, 55.8]",,Low Pass,,34.881657,,,Marcel Heller,9401.0,True,,,,1,From Free Kick,Sandro Wagner,9723.0,Center Forward,50,Darmstadt 98,872,"['8e996a0a-c7cd-4ad6-9e6a-e4aab927ee36', '9de45962-88ad-4951-a452-0493041f7464']",13,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:13.431,Pass,True
,,,,,,,,,,,,,,,,,,,,3.517924,,,,,,,,,,,,,,,eaa3d884-3b56-4f79-a43f-463428c1c8b2,885,,"[13.1, 38.9]",3890487,26,,,,,0.2503018,,Drop Kick,,,"[74.9, 54.7]",,High Pass,,63.787773,Incomplete,,,,,,,,1,From Keeper,Marwin Hitz,8314.0,Goalkeeper,51,Augsburg,172,['fcc72351-f846-48f1-a74c-b0e0307e7bbe'],22,,,,,,,,,,,,,,,,,,Augsburg,172,00:26:22.422,Pass,
,,,,,,,,,,,,,,,,,,,,1.887411,,,,,,,,,,,,,,,e99b61ac-7b63-4aad-90d4-d468f8691055,888,,"[44.3, 21.8]",3890487,26,,,,,-1.5092304,,Left Foot,,,"[45.2, 7.2]",,Ground Pass,,14.627713,,,Luca Caldirola,9404.0,,,,,1,From Keeper,Slobodan Rajković,35033.0,Left Center Back,51,Augsburg,172,['17ad547a-d8fe-404a-a6f3-75040e0188c5'],27,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:27.035,Pass,
,,,,,,,,,,,,,,,,,,,,3.382358,,,,,,,,,,,,,,,38e002f2-a6b9-40a2-9f1f-6976f0cb15f9,891,,"[43.5, 8.3]",3890487,26,,,,,-0.04109834,,Left Foot,,,"[97.0, 6.1]",,Ground Pass,,53.545216,Incomplete,,Tobias Kempe,9219.0,,,,,1,From Keeper,Luca Caldirola,9404.0,Left Back,51,Augsburg,172,"['0d2497c4-c890-40bd-97df-19dbc4b19028', '0e86623f-137f-46e2-a06f-0a66f5ee7d26']",29,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:29.075,Pass,
,,,,,,,,,,,,,,,,,,,,1.155912,,,,,,,,,,,,,,,8703d481-49d1-4f39-b8b9-e4848e132db5,898,,"[27.2, 73.5]",3890487,26,,,,,-2.4227626,,Right Foot,,,"[18.4, 65.8]",,Ground Pass,,11.69316,,,Jeong-Ho Hong,40543.0,,,,Free Kick,1,From Free Kick,Markus Feulner,40480.0,Right Back,52,Augsburg,172,['3ecee9fa-c59f-467f-b94e-5fcf7254c586'],35,,,,,,,,,,,,,,,,,,Augsburg,172,00:26:35.647,Pass,
,,,,,,,,,,,,,,,,,,,,1.255274,,,,,,,,,,,,,,,3b29988d-8f7b-4f52-b1e7-6940bba2bb8a,901,,"[19.5, 64.8]",3890487,26,,,,,-1.3662885,,Left Foot,,,"[22.3, 51.3]",,Ground Pass,,13.787313,,,Daniel Baier,8317.0,,,,,1,From Free Kick,Jeong-Ho Hong,40543.0,Right Center Back,52,Augsburg,172,['f0a29544-f1ee-4cea-89b6-add370206dbe'],38,,,,,,,,,,,,,,,,,,Augsburg,172,00:26:38.478,Pass,
,,,,,,,,,,,,,,,,,,,,2.143564,,,,,,,,,,,,,,,a5fa9b93-8414-416d-b531-8bdbdac78758,904,,"[27.8, 54.3]",3890487,26,,,,,-1.4885083,,Right Foot,,,"[30.2, 25.2]",,Ground Pass,,29.198801,,,Ragnar Klavan,4174.0,,,,,1,From Free Kick,Daniel Baier,8317.0,Left Defensive Midfield,52,Augsburg,172,['216169fc-96c5-4cb9-837f-6ca449caf8f1'],42,,,,,,,,,,,,,,,,,,Augsburg,172,00:26:42.263,Pass,
,,,,,,,,,,,,,,,,,,,,1.524421,,,,,,,,,,,,,,,d79a5f20-ca62-43b0-9f11-1d2b6fed557b,907,,"[30.2, 24.3]",3890487,26,,,,,-0.8836721,,Left Foot,,,"[43.0, 8.7]",,Ground Pass,,20.179197,,,Konstantinos Stafylidis,4279.0,,,,,1,From Free Kick,Ragnar Klavan,4174.0,Left Center Back,52,Augsburg,172,['f224c9f0-f9ca-4f7f-91cc-2766df231278'],45,,,,,,,,,,,,,,,,,,Augsburg,172,00:26:45.085,Pass,
,,,,,,,,,,,,,,,,,,,,1.078002,,,,,,,,,,,,,,,e4c4d8cd-f538-4bb3-a850-c062c1fdbda4,910,,"[49.2, 4.7]",3890487,26,,,,,0.24378392,,Left Foot,,,"[68.9, 9.6]",,Ground Pass,,20.300247,,,Caiuby Francisco da Silva,8303.0,,,,,1,From Free Kick,Konstantinos Stafylidis,4279.0,Left Back,52,Augsburg,172,['0b3160ea-b240-454c-ac7a-7ad66f3c59e7'],47,,,,,,,,,,,,,,,,,,Augsburg,172,00:26:47.947,Pass,
,,,,,,,,,,,,,,,,,,,,1.486776,,,,,,,,,,,,,,,c47ba2a4-f67b-4ba2-9a8a-1b5c24d17958,915,,"[60.1, 15.6]",3890487,26,,,,,1.4922183,,Right Foot,,,"[62.1, 41.0]",,Ground Pass,,25.478619,,,Dominik Kohr,8207.0,,,,,1,From Free Kick,Caiuby Francisco da Silva,8303.0,Left Wing,52,Augsburg,172,"['32541de0-0a4b-4910-9217-4d6db300e9ee', '6a88e65d-be30-4b42-9d6e-17edee2826c3']",52,,,,,,,,,,,,,,,,,,Augsburg,172,00:26:52.106,Pass,True
,,,,,,,,,,,,,,,,,,,,1.500652,,,,,,,,,,,,,,,f4556504-3712-441d-8cb3-3d907a40f9d8,918,,"[55.7, 41.7]",3890487,26,,,,,2.1608028,,Right Foot,,,"[48.0, 53.2]",,Ground Pass,,13.839798,,,Jeong-Ho Hong,40543.0,,,,,1,From Free Kick,Dominik Kohr,8207.0,Right Defensive Midfield,52,Augsburg,172,['78e98cf8-8537-4e2f-a9af-4a63b173e33f'],54,,,,,,,,,,,,,,,,,,Augsburg,172,00:26:54.412,Pass,
,,,,,,,,,,,,,,,,,,,,2.428444,,,,,,,,,,,,,,,9eff21df-481e-49a0-bf43-29a22ca590c7,921,,"[50.3, 57.9]",3890487,26,,,,,0.7449889,,Right Foot,,,"[69.6, 75.7]",,Ground Pass,,26.255095,,,Markus Feulner,40480.0,,,,,1,From Free Kick,Jeong-Ho Hong,40543.0,Right Center Back,52,Augsburg,172,['61843f2b-67c4-420d-b0be-57536387972b'],57,,,,,,,,,,,,,,,,,,Augsburg,172,00:26:57.407,Pass,
,,,,,,,,,,,,,,,,,,,,1.096033,,,,,,,,,,,,,,,f13d0189-88bf-4fa3-88fa-ea5bff15189f,924,,"[87.7, 74.0]",3890487,27,,,,,-1.0836873,,Right Foot,,,"[99.3, 52.1]",,High Pass,,24.782454,,,Alfreð Finnbogason,5514.0,,,,,1,From Free Kick,Markus Feulner,40480.0,Right Back,52,Augsburg,172,['415f5b2b-6ecc-4eea-a81d-fd8d96501c92'],1,,,,,,,,,,,,,,,,,,Augsburg,172,00:27:01.576,Pass,
,,,,,,,,,,,,,,,,,,,,1.961003,,,,,,,,,,,,,,,fb016f04-f154-4237-91e7-608e5dd2b277,927,,"[99.1, 52.4]",3890487,27,,,,,0.61466295,,Right Foot,,,"[109.3, 59.6]",,Low Pass,,12.485191,Pass Offside,,Alexander Esswein,8574.0,,,,,1,From Free Kick,Alfreð Finnbogason,5514.0,Center Forward,52,Augsburg,172,['9f40e46f-fdca-494d-833b-f7ee20a1b2c2'],2,,,,,,,,,,,,,,,,,,Augsburg,172,00:27:02.680,Pass,
