50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.89759,,,,,,,,,,,,,,,bfb2b187-30a3-451e-82a3-73cc4df4f7fc,2250,,"[97.6, 59.3]",3890523,58,,,,,0.7742462,,Left Foot,,,"[111.2, 72.6]",,Ground Pass,,19.022356,,,Sambou Yatabaré,23660.0,,,,,,2,Regular Play,Clemens Fritz,20010.0,Right Defensive Midfield,139,Werder Bremen,176,['7325baeb-7a7b-4555-a947-4db5f89ff9f8'],13,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:13.827,Pass,
,,,,,,,,,,,,,,,,,0.344898,,,,,,,,,,,,,,,96fd9871-97f6-4a83-968c-cecd49f962ab,2253,,"[112.4, 73.8]",3890523,58,,,,,-1.55228,,Right Foot,,,"[112.6, 63.0]",,Ground Pass,,10.801851,Incomplete,,,,,,,,,2,Regular Play,Sambou Yatabaré,23660.0,Right Wing,139,Werder Bremen,176,['464aa7c5-bba1-4817-b8dc-18d513ae28bb'],15,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:15.915,Pass,
,,,,,,,,,,,,,,,,,1.227887,,,,,,,,,,,,,,,d6574833-28db-40ed-8a32-29f78a43434f,2255,,"[120.0, 80.0]",3890523,58,,,,,-2.1988845,,Right Foot,,,"[113.9, 71.6]",,Ground Pass,,10.381233,,,Zlatko Junuzović,8762.0,,,,,Corner,2,From Corner,Sambou Yatabaré,23660.0,Right Wing,140,Werder Bremen,176,['1fe108b9-b738-4d24-b0df-cfa18d78a002'],25,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:25.785,Pass,
,,,,,,,,,,,,,,,,,0.7617,,,,,,,,,,,,,,,c28d231b-e34c-444e-a779-6c5e1ebcb6cd,2258,,"[113.5, 72.6]",3890523,58,,,,,-3.0124454,,Right Foot,,,"[105.8, 71.6]",,Ground Pass,,7.7646637,,,Sambou Yatabaré,23660.0,,,,,,2,From Corner,Zlatko Junuzović,8762.0,Center Attacking Midfield,140,Werder Bremen,176,['3ba2d694-315b-4c93-9ec8-c1068d98c8cd'],28,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:28.025,Pass,
,,,,,,,,,,,,,,,,,1.069313,,,,,,,,,,,,,,,e6749dcc-d99c-4a0f-8a2f-fc4d12d01dee,2261,,"[106.2, 71.3]",3890523,58,,,,,-1.2476313,,Right Foot,,,"[113.3, 50.1]",,Low Pass,,22.357325,Incomplete,,,,,,,,,2,From Corner,Sambou Yatabaré,23660.0,Right Wing,140,Werder Bremen,176,['8189f7a5-a660-4888-ae41-079d42721382'],30,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:30.031,Pass,
,,,,,,,,,,,,,,,,,3.218027,,,,,,,,,,,,,,,f4362682-eae5-4dd1-83ab-1a91facbd0a2,2265,,"[75.1, 76.1]",3890523,58,,,,,-2.6665819,,Left Foot,,,"[33.1, 54.5]",,Ground Pass,,47.228806,,,Felix Wiedwald,23269.0,,,,,,2,From Corner,Clemens Fritz,20010.0,Right Defensive Midfield,140,Werder Bremen,176,['ce49a95d-9e50-47c6-904b-abce71473e3b'],36,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:36.237,Pass,
,,,,,,,,,,,,,,,,,1.645608,,,,,,,,,,,,,,,94b7de39-34dc-4dcb-bbd1-8e5b46ac26f3,2268,,"[33.1, 54.5]",3890523,58,,,,,-1.3747183,,Right Foot,,,"[38.9, 25.3]",,Ground Pass,,29.770454,,,Florian Grillitsch,11396.0,,,,,,2,From Corner,Felix Wiedwald,23269.0,Goalkeeper,140,Werder Bremen,176,['7c79bc2a-957c-4764-9f9f-4ea1d025e199'],39,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:39.495,Pass,
,,,,,,,,,,,,,,,,,3.685992,,,,,,,,,,,,,,,2ac1dc90-02ed-446d-ab55-1233b81702ce,2271,,"[40.1, 35.5]",3890523,58,,,,,0.4732936,,Right Foot,,,"[102.0, 67.2]",,High Pass,,69.54495,Incomplete,,,,,,,,,2,From Corner,Florian Grillitsch,11396.0,Left Defensive Midfield,140,Werder Bremen,176,['5d2702f0-81c2-4a89-b4d3-870b0a0939d4'],42,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:42.769,Pass,
,,,,,,,,,,,,,,,,,1.734064,,,,,,,,,,,,,,,5d2702f0-81c2-4a89-b4d3-870b0a0939d4,2272,,"[18.1, 12.9]",3890523,58,,,,,-0.45415422,,Head,,,"[30.8, 6.7]",,High Pass,,14.1325865,Incomplete,,,,,,,,Interception,2,From Corner,Ricardo Iván Rodríguez Araya,5544.0,Left Back,140,Werder Bremen,176,"['2ac1dc90-02ed-446d-ab55-1233b81702ce', '936d1e35-9460-47f7-9749-e7eeeda75e79']",46,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:46.455,Pass,
,,,,,,,,,,,,,,,,,2.199305,,,,,,,,,,,,,,,375d8c68-9145-43dc-b40f-2fb10626a076,2275,,"[38.7, 0.1]",3890523,59,,,,,0.734161,,,,,"[51.0, 11.2]",,High Pass,,16.56804,Unknown,,Bas Dost,10594.0,,,,,Throw-in,2,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,141,Wolfsburg,179,['196cf655-b32e-44d6-822b-44f9452baef3'],5,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:05.104,Pass,
,,,,,,,,,,,,,,,,,1.372362,,,,,,,,,,,,,,,ac682385-28c3-420a-a399-1c44a32c2da2,2279,,"[68.7, 67.6]",3890523,59,,,,,0.5743048,,Right Foot,,,"[80.6, 75.3]",,Ground Pass,,14.17392,,,Sambou Yatabaré,23660.0,,,,,Free Kick,2,From Free Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,142,Werder Bremen,176,['78f65596-bfa9-4149-8646-19cf35097bc7'],25,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:25.156,Pass,
,,,,,,,,,,,,,,,,,0.879999,,,,,,,,,,,,,,,b1086fb2-aa63-4ae9-9972-3008cbb7f13d,2281,,"[80.6, 75.3]",3890523,59,,,,,-2.767866,,Right Foot,,,"[70.4, 71.3]",,Ground Pass,,10.956277,,,Alejandro Gálvez Jimena,6924.0,,,,,,2,From Free Kick,Sambou Yatabaré,23660.0,Right Wing,142,Werder Bremen,176,['3b1c6153-7ae1-4eba-9a3b-e73b429b9a7b'],26,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:26.529,Pass,
,,,,,,,,,,,,,,,,,1.091606,,,,,,,,,,,,,,,ac172158-5f55-4adc-a877-8c7950360fa4,2284,,"[73.1, 71.3]",3890523,59,,,,,-0.5915445,,Right Foot,,,"[92.6, 58.2]",,Ground Pass,,23.491701,,,Clemens Fritz,20010.0,,,,,,2,From Free Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,142,Werder Bremen,176,['58f04f63-d19b-423a-9247-3ced465c26e1'],29,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:29.290,Pass,
,,,,,,,,,,,,,,,,,1.875493,,,,,,,,,,,,,,,8359e4d7-9f3c-45df-afa3-0afe41addd1a,2287,,"[92.6, 58.2]",3890523,59,,,,,0.90040004,,Right Foot,,,"[106.0, 75.1]",,Ground Pass,,21.5678,,,Sambou Yatabaré,23660.0,,,,,,2,From Free Kick,Clemens Fritz,20010.0,Right Defensive Midfield,142,Werder Bremen,176,['d4ad1871-41f7-4ba0-a4c3-8b577dbe478d'],30,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:30.782,Pass,
,,,,,,,,,,,,,,,,,0.338405,,,,,,,,,,,,,,,17a2edf5-1f08-4ccb-81d3-d97262edffae,2294,,"[112.8, 70.3]",3890523,59,,,,,-1.294469,,Right Foot,,,"[114.7, 63.6]",,High Pass,,6.9641943,Incomplete,,,,,,,,,2,From Free Kick,Sambou Yatabaré,23660.0,Right Wing,142,Werder Bremen,176,['4190145f-511d-430a-9dfa-c0bc6d743dff'],35,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:35.838,Pass,
,,,,,,,,,,,,,,,,,0.82902,,,,,,,,,,,,,,,2cad5182-2376-4ccb-94a8-e89905ab7fc3,2296,,"[103.7, 58.6]",3890523,59,,,,,-1.1276938,d0cea73e-b8e2-42a7-8f40-9143f4c5c42b,Right Foot,,,"[109.3, 46.8]",,High Pass,,13.061394,,,Zlatko Junuzović,8762.0,True,,,,Recovery,2,From Free Kick,Clemens Fritz,20010.0,Right Defensive Midfield,142,Werder Bremen,176,['0b57a794-eed5-4ed8-acf5-12600ccdc001'],38,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:38.558,Pass,
,,,,,,,,,,,,,,,,,3.938215,,,,,,,,,,,,,,,2ff5e6a8-3006-46f0-aa46-be98eca1389a,2300,,"[13.7, 45.2]",3890523,59,,,,,0.35805422,,Drop Kick,,,"[74.9, 68.1]",,High Pass,,65.344086,Incomplete,,Adelino André Vieira Freitas,10790.0,,,,,,2,From Keeper,Diego Orlando Benaglio,4600.0,Goalkeeper,144,Wolfsburg,179,"['6139dabc-2301-4789-9a8c-c451c9cf54fc', 'ab839d5a-96cb-47de-a75c-9e6e14291e3d']",52,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:52.701,Pass,
,,,,,,,,,,,,,,,,,1.067221,,,,,,,,,,,,,,,4f3f3917-e4b3-4b67-a333-43aadb0e6729,2304,,"[77.9, 80.0]",3890523,60,,,,,-0.7732037,,,,,"[86.2, 71.9]",,High Pass,,11.597413,,,Adelino André Vieira Freitas,10790.0,,,,,Throw-in,2,From Throw In,Christian Träsch,23266.0,Right Back,145,Wolfsburg,179,['933e67fc-60b6-44d6-95de-640fdaf8b1c4'],1,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:01.585,Pass,
,,,,,,,,,,,,,,,,,1.488193,,,,,,,,,,,,,,,faaebdd6-0828-43ff-8650-5e7768831172,2306,,"[86.2, 71.9]",3890523,60,,,,,2.6471329,,Head,,,"[74.7, 78.1]",,Low Pass,,13.064838,,,Christian Träsch,23266.0,,,,,,2,From Throw In,Adelino André Vieira Freitas,10790.0,Right Wing,145,Wolfsburg,179,['ef9347a7-e3d5-416b-8dde-60e8e12cb535'],2,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:02.652,Pass,
,,,,,,,,,,,,,,,,,1.050441,,,,,,,,,,,,,,,103ef9a8-3ac6-4857-aa7c-a97f1db26d35,2309,,"[74.7, 78.1]",3890523,60,,,,,-2.3906636,,Right Foot,,,"[68.7, 72.5]",,Ground Pass,,8.207314,,,Luiz Gustavo Dias,3545.0,,,,,,2,From Throw In,Christian Träsch,23266.0,Right Back,145,Wolfsburg,179,['d765dce4-7cec-481b-b0c3-ca229a70d8f1'],4,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:04.368,Pass,
,,,,,,,,,,,,,,,,,1.549705,,,,,,,,,,,,,,,9ee467a6-a675-44c1-aa46-39d6a705a692,2312,,"[68.7, 67.1]",3890523,60,,,,,-1.815775,,Left Foot,,,"[61.4, 37.9]",,Ground Pass,,30.098671,,,Robin Knoche,8239.0,,,,,,2,From Throw In,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,145,Wolfsburg,179,['9a1697bd-e219-4ba1-b45e-9d179a1d9818'],6,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:06.642,Pass,
,,,,,,,,,,,,,,,,,1.319529,,,,,,,,,,,,,,,15df8fae-b904-4ef3-a459-55336a8c757a,2315,,"[64.1, 36.5]",3890523,60,,,,,-1.4447082,,Right Foot,,,"[66.8, 15.2]",,Ground Pass,,21.470446,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,2,From Throw In,Robin Knoche,8239.0,Left Center Back,145,Wolfsburg,179,['ebdc58ac-2688-4eba-b395-a85e109afa6f'],9,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:09.050,Pass,
,,,,,,,,,,,,,,,,,0.925072,,,,,,,,,,,,,,,958bdd79-5ccf-4831-a04a-1a041cf11af5,2318,,"[67.0, 15.6]",3890523,60,,,,,-0.836899,,Left Foot,,,"[76.2, 5.4]",,Ground Pass,,13.736084,,,André Schürrle,10281.0,,,,,,2,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,145,Wolfsburg,179,['a10e8dc9-a43d-453c-8310-8111efbb6629'],11,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:11.224,Pass,
,,,,,,,,,,,,,,,,,1.200036,,,,,,,,,,,,,,,81aff6ed-7c3a-4e2f-8ea8-709870ae9d50,2322,,"[76.8, 3.8]",3890523,60,,,,,2.4552073,,Right Foot,,,"[68.5, 10.6]",,Ground Pass,,10.729865,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,2,From Throw In,André Schürrle,10281.0,Left Wing,145,Wolfsburg,179,"['e4a010fd-919a-48e6-a725-68c0450bd94e', 'f26ece51-35c8-4c65-a736-c5e92777824e']",12,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:12.885,Pass,True
,,,,,,,,,,,,,,,,,0.898607,,,,,,,,,,,,,,,8fe27f2f-5149-465d-8776-c50bc093134e,2325,,"[68.5, 10.6]",3890523,60,,,,,1.5893127,,Left Foot,,,"[68.3, 21.4]",,Ground Pass,,10.801851,,,Luiz Gustavo Dias,3545.0,,,,,,2,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,145,Wolfsburg,179,['dd179521-1594-4e2a-ba44-bde9f8261f9a'],14,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:14.457,Pass,
,,,,,,,,,,,,,,,,,1.772908,,,,,,,,,,,,,,,e466c449-1aa3-4713-af1d-ab951240bdf3,2328,,"[64.1, 29.6]",3890523,60,,,,,1.8264413,,Left Foot,,,"[57.2, 56.0]",,Ground Pass,,27.28681,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,2,From Throw In,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,145,Wolfsburg,179,['4a5fc1b0-31cd-4443-b9ad-e33ed53ffcab'],17,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:17.789,Pass,
,,,,,,,,,,,,,,,,,1.180552,,,,,,,,,,,,,,,ea42c188-39be-4420-bb47-e1cd4258e970,2331,,"[62.9, 61.7]",3890523,60,,,,,0.5321324,,Right Foot,,,"[84.3, 74.3]",,Ground Pass,,24.833847,Pass Offside,,Adelino André Vieira Freitas,10790.0,,,,,,2,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,145,Wolfsburg,179,['918f06ef-a50f-42fc-af68-a2ff2634a7ae'],21,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:21.551,Pass,
,,,,,,,,,,,,,,,,,5.329883,,,,,,,,,,,,,,,45d03a1a-9e2c-47e7-a86d-b2d9761b7c9a,2333,,"[35.8, 5.7]",3890523,60,,True,,,0.067242816,,Right Foot,,,"[114.5, 11.0]",,High Pass,,78.87826,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Felix Wiedwald,23269.0,Goalkeeper,146,Werder Bremen,176,['f7548257-9dfb-4d65-9388-a23bc0cc2655'],52,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:52.749,Pass,
,,,,,,,,,,,,,,,,,1.881273,,,,,,,,,,,,,,,5ec160ea-7134-4e86-8e5d-a85c5f8abec8,2337,,"[2.7, 72.1]",3890523,60,,,,,0.17162807,,Right Foot,,,"[32.7, 77.3]",,High Pass,,30.447332,Incomplete,,,,,,,,,2,From Free Kick,Christian Träsch,23266.0,Right Back,146,Werder Bremen,176,"['64701adb-434e-4624-b871-e16ff340003f', 'e68373d6-215b-402c-bc21-358e1ae9bf04']",58,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:58.462,Pass,True
,,,,,,,,,,,,,,,,,0.846266,,,,,,,,,,,,,,,e68373d6-215b-402c-bc21-358e1ae9bf04,2338,,"[87.4, 2.8]",3890523,61,,,,,0.13734128,,Other,,,"[99.7, 4.5]",,Low Pass,,12.4169235,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,Recovery,2,From Free Kick,Janek Sternberg,40479.0,Left Back,146,Werder Bremen,176,"['5ec160ea-7134-4e86-8e5d-a85c5f8abec8', 'c96f255f-14e5-48f8-9f8d-f9a56ffe3cce']",0,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:00.343,Pass,
,,,,,,,,,,,,,,,,,0.731543,,,,,,,,,,,,,,,a66f2a29-fb32-4b63-97c0-f1e3f90f20c4,2342,,"[91.8, 14.7]",3890523,61,,,,,2.7014012,,Right Foot,,,"[78.0, 21.2]",,Ground Pass,,15.25418,,,Florian Grillitsch,11396.0,,,,,,2,From Free Kick,Claudio Miguel Pizarro Bossio,11132.0,Center Forward,146,Werder Bremen,176,['4ef7df3a-6ef0-469e-b6ce-ceedbdc172cb'],6,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:06.557,Pass,
,,,,,,,,,,,,,,,,,1.3746,,,,,,,,,,,,,,,7d4236b1-51f6-47ce-a950-59d0171061b7,2345,,"[80.5, 25.3]",3890523,61,,,,,1.2593244,,Right Foot,,,"[93.7, 66.3]",,Ground Pass,,43.0725,,,Theodor Gebre Selassie,8396.0,,True,,,,2,From Free Kick,Florian Grillitsch,11396.0,Left Defensive Midfield,146,Werder Bremen,176,['6c360d72-4d1e-49f6-8c7f-4ec8a07d188a'],10,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:10.064,Pass,
,,,,,,,,,,,,,,,,,0.6952,,,,,,,,,,,,,,,4a9c4b4d-6b76-4dd9-9039-d8f526f7d2f9,2348,,"[93.9, 65.7]",3890523,61,,,,,-1.6506263,,Right Foot,,,"[93.3, 58.2]",,Ground Pass,,7.5239615,,,Zlatko Junuzović,8762.0,,,,,,2,From Free Kick,Theodor Gebre Selassie,8396.0,Right Back,146,Werder Bremen,176,['a7508643-192b-4ff1-a794-f0e768f61d03'],12,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:12.081,Pass,
,,,,,,,,,,,,,,,,,0.919618,,,,,,,,,,,,,,,ece74dc9-a430-44f3-a4e1-f99825dfde1c,2351,,"[93.3, 58.2]",3890523,61,,,,,-0.02531105,,Right Foot,,,"[101.2, 58.0]",,High Pass,,7.902531,Incomplete,,Theodor Gebre Selassie,8396.0,,,,,,2,From Free Kick,Zlatko Junuzović,8762.0,Center Attacking Midfield,146,Werder Bremen,176,"['1ccb6ad5-9c38-4d7b-985f-62107ef085c9', 'b44dfc6b-4486-4a16-b091-fca5841ffc12']",12,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:12.822,Pass,
,,,,,,,,,,,,,,,,,2.927286,,,,,,,,,,,,,,,0514e072-2fb4-42d0-b2c0-cd8b3b14af35,2355,,"[83.9, 69.1]",3890523,61,,,,,0.16670752,,Head,,,"[104.7, 72.6]",,Low Pass,,21.092415,Incomplete,,,,,,,,Recovery,2,From Free Kick,Zlatko Junuzović,8762.0,Center Attacking Midfield,146,Werder Bremen,176,"['4b51066d-7130-48d8-b661-5b279c55ca95', '7a487d77-508c-4093-bdf2-e639927e2e24']",16,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:16.425,Pass,True
,,,,,,,,,,,,,,,,,1.060867,,,,,,,,,,,,,,,91fb2c31-5af5-44b8-8017-17d752162ef6,2358,,"[13.7, 4.4]",3890523,61,,,,,1.8248041,,Left Foot,,,"[11.0, 14.8]",,Ground Pass,,10.744766,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,2,Regular Play,André Schürrle,10281.0,Left Wing,147,Wolfsburg,179,['0ac1ea26-3ab6-43d0-8447-45b14cca1633'],20,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:20.819,Pass,
,,,,,,,,,,,,,,,,,2.23072,,,,,,,,,,,,,,,de0d3e37-c115-48eb-97f6-29cf4c3f9a50,2361,,"[10.2, 8.3]",3890523,61,,,,,0.2258452,,Left Foot,,,"[48.5, 17.1]",,High Pass,,39.297966,,,Bas Dost,10594.0,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,147,Wolfsburg,179,['bd096792-b3b3-4171-954e-359f4a7718b6'],23,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:23.290,Pass,
,,,,,,,,,,,,,,,,,0.721324,,,,,,,,,,,,,,,2cc2af09-e58a-404f-aff9-acb47de86599,2364,,"[48.5, 17.1]",3890523,61,,,,True,-0.5220916,,,,,"[55.8, 12.9]",,High Pass,,8.421995,,,Maximilian Arnold,8235.0,,,,,,2,Regular Play,Bas Dost,10594.0,Center Forward,147,Wolfsburg,179,"['a07c2c09-f3c5-40b5-920c-7b100d8f7408', 'eaf69653-c4c6-4a45-bcf4-79770e43660c']",25,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:25.587,Pass,True
,,,,,,,,,,,,,,,,,1.552002,,,,,,,,,,,,,,,fac974af-a413-4982-89be-13eb416f3d47,2371,,"[56.4, 78.2]",3890523,61,,,,,-0.51142,,Right Foot,,,"[76.0, 67.2]",,High Pass,,22.475765,Incomplete,,,,,,,,,2,Regular Play,Alejandro Gálvez Jimena,6924.0,Right Center Back,147,Wolfsburg,179,['cc80744e-dfd9-4da5-b6ad-4fb7579b9fd8'],29,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:29.074,Pass,
,,,,,,,,,,,,,,,,,1.330346,,,,,,,,,,,,,,,4084c999-06fc-4212-8b10-b5695307e9e5,2379,,"[54.8, 3.3]",3890523,61,,,,,0.77257836,,Right Foot,,,"[62.7, 11.0]",,Ground Pass,,11.031773,,,Luiz Gustavo Dias,3545.0,,,,,,2,Regular Play,André Schürrle,10281.0,Left Wing,147,Wolfsburg,179,"['779f5ffe-2083-4f5f-a8e8-542c1ea276bc', 'bfb41af2-5324-48a7-b3bf-9023c66cc4f8']",34,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:34.874,Pass,True
,,,,,,,,,,,,,,,,,1.82887,,,,,,,,,,,,,,,9035faf1-df47-45a3-8367-333d9e0e288d,2386,,"[62.4, 35.9]",3890523,61,,,,,-1.4809104,,Right Foot,,,"[64.5, 12.6]",,Ground Pass,,23.394444,,,Janek Sternberg,40479.0,,,,,,2,Regular Play,Clemens Fritz,20010.0,Right Defensive Midfield,148,Werder Bremen,176,['05f2279c-fe71-4421-bc99-4470564c863f'],41,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:41.679,Pass,
,,,,,,,,,,,,,,,,,0.636907,,,,,,,,,,,,,,,8bcf6226-b565-4e7c-a37d-8a45645f0569,2389,,"[87.8, 7.4]",3890523,61,,,,,1.06447,,Left Foot,,,"[93.9, 18.4]",,Ground Pass,,12.5781555,,,Fin Bartels,8389.0,,,,,,2,Regular Play,Janek Sternberg,40479.0,Left Back,148,Werder Bremen,176,['42b73940-f7ab-4931-8fcb-79c58aadb751'],46,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:46.602,Pass,
,,,,,,,,,,,,,,,,,1.736803,,,,,,,,,,,,,,,b122210a-3177-42ea-af49-a5a65616a9ef,2402,,"[32.2, 22.0]",3890523,62,,True,,,1.3384055,,Right Foot,,,"[39.3, 52.0]",,Ground Pass,,30.82872,,,Zlatko Junuzović,8762.0,,,,,,2,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,148,Werder Bremen,176,['03dc4ac1-aebe-4d53-9fff-efe658cea597'],5,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:05.198,Pass,
,,,,,,,,,,,,,,,,,2.047139,,,,,,,,,,,,,,,10008b26-6ffb-4493-b325-9f4669b0eed1,2404,,"[57.4, 57.0]",3890523,62,,,,,0.64759105,,Right Foot,,,"[80.8, 74.7]",,Ground Pass,,29.340246,,,Sambou Yatabaré,23660.0,,,,,,2,Regular Play,Zlatko Junuzović,8762.0,Center Attacking Midfield,148,Werder Bremen,176,['40286240-4da2-403a-a15f-5b66425cde46'],9,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:09.479,Pass,
,,,,,,,,,,,,,,,,,0.132268,,,,,,,,,,,,,,,a3fb2abd-37bb-4606-8de8-f68bd16b53cd,2407,,"[110.7, 68.4]",3890523,62,,,,,-1.6575347,,Left Foot,,,"[110.3, 63.8]",,High Pass,,4.6173587,Incomplete,,,,,,,,,2,Regular Play,Sambou Yatabaré,23660.0,Right Wing,148,Werder Bremen,176,['889c8b33-ebb8-423d-a7b6-0717a0f19857'],18,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:18.099,Pass,
,,,,,,,,,,,,,,,,,1.484845,,,,,,,,,,,,,,,8db772a6-d96e-44fc-8f48-50b6a810116c,2411,,"[16.4, 44.2]",3890523,62,,,,,0.56263804,,Keeper Arm,,,"[27.5, 51.2]",,Ground Pass,,13.122881,,,Adelino André Vieira Freitas,10790.0,,,,,,2,From Keeper,Diego Orlando Benaglio,4600.0,Goalkeeper,149,Wolfsburg,179,['0161f98d-a6f4-484b-a0ab-dfb2aec70078'],22,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:22.372,Pass,
,,,,,,,,,,,,,,,,,2.062705,,,,,,,,,,,,,,,851650bc-32a7-4eee-a0df-08c755fe5350,2414,,"[55.2, 52.5]",3890523,62,,,,,1.3345511,,Left Foot,,,"[60.4, 74.1]",,Ground Pass,,22.21711,,,Christian Träsch,23266.0,,,,,,2,From Keeper,Adelino André Vieira Freitas,10790.0,Right Wing,149,Wolfsburg,179,['937543a4-2272-4e38-8254-361df2c90957'],29,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:29.740,Pass,
,,,,,,,,,,,,,,,,,0.806208,,,,,,,,,,,,,,,1fac9cc5-d464-42bd-aa82-6bec157d4020,2417,,"[81.6, 69.4]",3890523,62,,,,,1.4390341,,Right Foot,,,"[82.7, 77.7]",,Ground Pass,,8.372574,,,Adelino André Vieira Freitas,10790.0,,,,,,2,From Keeper,Christian Träsch,23266.0,Right Back,149,Wolfsburg,179,['62152269-6de1-4232-aa41-f8823c8d9a2d'],38,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:38.041,Pass,
