bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.942065,,,,,,,,,,,,,fdbfea98-14c9-4793-bb40-6176459d5544,89,,"[91.9, 4.1]",3890409,3,,,,,1.1774793,,Right Foot,,,,"[101.9, 28.2]",,High Pass,,26.092337,Incomplete,,,,,,,,,,1,From Corner,Hakan Çalhanoğlu,7039.0,Left Midfield,7,Bayer Leverkusen,904,['93c4a49e-cb37-48e0-8a7f-3ddbd4465aa7'],5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:05.694,Pass,
,,,,,,,,,,,,,,,1.0639,,,,,,,,,,,,,93c4a49e-cb37-48e0-8a7f-3ddbd4465aa7,90,,"[18.2, 51.9]",3890409,3,,,,,0.08611742,,Head,,,,"[32.1, 53.1]",,High Pass,,13.951702,,,Mathew Leckie,5481.0,,,,,,Recovery,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,8,Ingolstadt,189,"['4478fb29-ed97-48b4-8f69-0b40d85ccecb', 'fdbfea98-14c9-4793-bb40-6176459d5544']",6,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:06.636,Pass,
,,,,,,,,,,,,,,,0.932567,,,,,,,,,,,,,fbd24f98-d007-42c2-b70f-f4821deac8fd,92,,"[32.1, 53.3]",3890409,3,,,,,-1.4170887,,Other,,,,"[33.2, 46.2]",,Low Pass,,7.184706,,,Alfredo Morales,12304.0,,,,,,,1,Regular Play,Mathew Leckie,5481.0,Center Forward,8,Ingolstadt,189,['3a25ae99-9cac-4188-8e2f-e3a693e76f46'],7,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:07.699,Pass,
,,,,,,,,,,,,,,,3.179802,,,,,,,,,,,,,098b984c-f8b2-4a21-9cbe-11e2220096ac,95,,"[35.2, 48.5]",3890409,3,,,,,0.15927288,,Right Foot,,,,"[79.4, 55.6]",,High Pass,,44.766617,Incomplete,,Mathew Leckie,5481.0,,,,,,,1,Regular Play,Alfredo Morales,12304.0,Left Wing,8,Ingolstadt,189,"['45081beb-86c5-4f28-a659-50fb106db071', 'bc53a7ec-5e19-4a88-888f-9dc3f89f21ad']",9,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:09.911,Pass,
,,,,,,,,,,,,,,,3.140749,,,,,,,,,,,,,bc53a7ec-5e19-4a88-888f-9dc3f89f21ad,98,,"[40.7, 24.5]",3890409,3,,,,,2.9049356,,Right Foot,,,,"[6.7, 32.7]",,Ground Pass,,34.97485,,,Bernd Leno,15581.0,,,,,,Recovery,1,Regular Play,Giulio Donati,8549.0,Right Back,9,Bayer Leverkusen,904,"['000760aa-87ff-413d-bb16-b762a0f1a378', '0895d365-b1d6-4fe4-82c5-f20c9301defa', '098b984c-f8b2-4a21-9cbe-11e2220096ac']",13,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:13.091,Pass,True
,,,,,,,,,,,,,,,2.082661,,,,,,,,,,,,,e0ba9fcf-c32c-465a-b553-b2180bac98a2,100,,"[7.3, 33.6]",3890409,3,,,,,-1.2448704,,Right Foot,,,,"[17.0, 4.9]",,High Pass,,30.294884,,,Giulio Donati,8549.0,,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,9,Bayer Leverkusen,904,['49b4e4e3-74d7-4393-9305-9c3b116bcf7f'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:16.232,Pass,
,,,,,,,,,,,,,,,5.594572,,,,,,,,,,,,,b714c61b-a4e1-4b1e-a0ee-140fa5f53044,103,,"[30.6, 11.2]",3890409,3,,,,,-0.14735001,,Right Foot,,,,"[97.3, 1.3]",,High Pass,,67.4307,Incomplete,,Stefan Kießling,11394.0,,,,,,,1,Regular Play,Giulio Donati,8549.0,Right Back,9,Bayer Leverkusen,904,"['559cf809-cfa0-41b9-8050-40d537f9e522', 'ebe42635-bcd7-4383-9458-babe02efe906']",21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:21.010,Pass,
,,,,,,,,,,,,,,,2.555159,,,,,,,,,,,,,559cf809-cfa0-41b9-8050-40d537f9e522,105,,"[22.8, 78.8]",3890409,3,,,,,-2.0479364,,Left Foot,,,,"[9.1, 52.3]",,Ground Pass,,29.831861,,,Ørjan Håskjold Nyland,10483.0,,,,,,Recovery,1,Regular Play,Marvin Matip,9106.0,Right Center Back,10,Ingolstadt,189,"['078365cd-bc6d-4c23-978a-b629a162d550', 'b714c61b-a4e1-4b1e-a0ee-140fa5f53044']",26,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:26.604,Pass,
,,,,,,,,,,,,,,,3.663309,,,,,,,,,,,,,c36968e1-2f18-4a39-a76b-b288851bf482,108,,"[9.1, 51.6]",3890409,3,,,,,0.03804898,,Right Foot,,,,"[77.4, 54.2]",,High Pass,,68.34947,Incomplete,,Mathew Leckie,5481.0,,,,,,,1,Regular Play,Ørjan Håskjold Nyland,10483.0,Goalkeeper,10,Ingolstadt,189,"['6266b9bf-ed2b-43aa-8f3a-6ca6a402186e', '908ba42b-af38-423c-a16b-1d186b91425b']",31,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:31.224,Pass,
,,,,,,,,,,,,,,,1.632229,,,,,,,,,,,,,c25fd2c2-c0b4-4bbf-be1d-de36d618933f,112,,"[64.1, 55.6]",3890409,3,,,,,1.0166593,,Head,,,,"[76.6, 75.8]",,Low Pass,,23.75479,,,Pascal Groß,3097.0,,,,,,Recovery,1,Regular Play,Almog Cohen,20485.0,Left Center Midfield,10,Ingolstadt,189,['d8fb467b-f663-4a25-b4f2-064a26f26510'],36,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:36.376,Pass,
,,,,,,,,,,,,,,,0.257628,,,,,,,,,,,,,9c8df781-12b4-49f3-b5ef-f8196070ec0b,115,,"[76.6, 76.8]",3890409,3,,,,,0.05352027,,Right Foot,,,,"[82.2, 77.1]",,Ground Pass,,5.60803,Incomplete,,Mathew Leckie,5481.0,,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,10,Ingolstadt,189,"['35ec1079-cd5d-4450-9541-f19cb62bc263', 'c12042be-c006-43bc-85a4-fcebde15a64f']",39,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:39.350,Pass,
,,,,,,,,,,,,,,,1.055222,,,,,,,,,,,,,fdafdce2-22d2-40ec-9cc6-967b8c33fa9b,121,,"[87.3, 76.2]",3890409,3,,,,,-0.28177187,,Right Foot,,,,"[94.9, 74.0]",,Ground Pass,,7.9120164,Incomplete,,Mathew Leckie,5481.0,,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,10,Ingolstadt,189,"['c46c82a1-6544-47fc-9beb-09933985f983', 'f8da9e54-c6e9-47c5-ada4-51ea58208c4e']",42,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:42.262,Pass,
,,,,,,,,,,,,,,,0.551993,,,,,,,,,,,,,c46c82a1-6544-47fc-9beb-09933985f983,123,,"[25.2, 6.1]",3890409,3,,,,,-0.46834242,,Left Foot,,,,"[33.7, 1.8]",,Ground Pass,,9.525755,,,Hakan Çalhanoğlu,7039.0,,,,,,Recovery,1,Regular Play,Ömer Toprak,8573.0,Left Center Back,11,Bayer Leverkusen,904,"['d42864cf-8c7c-496c-a514-732569bd76d8', 'fdafdce2-22d2-40ec-9cc6-967b8c33fa9b']",43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:43.318,Pass,
,,,,,,,,,,,,,,,1.620249,,,,,,,,,,,,,58cde337-3463-47c6-af0b-d09c2325983e,126,,"[33.7, 1.8]",3890409,3,,,,,0.86301965,,Right Foot,,,,"[50.3, 21.2]",,Low Pass,,25.532724,,,Stefan Kießling,11394.0,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Midfield,11,Bayer Leverkusen,904,['ef8bf013-c843-41bf-9aec-c13d95733909'],45,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:45.040,Pass,
