ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.470033,,,,,,,,,,,,,,,86a62b09-0485-4e78-927b-aea88d3cc325,36,,"[46.7, 16.2]",3890484,0,,,,-0.48895866,,Right Foot,,,,"[62.3, 7.9]",,Ground Pass,,17.670597,,,,Salomon Armand Magloire Kalou,8575.0,,,,,,Recovery,1,From Throw In,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,4,Schalke 04,181,"['aa0ac18d-283d-4a6a-96a7-cc751681679a', 'b35cfa2b-0613-4f21-b079-e36e87bfa57c']",50,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:50.951,Pass,True
,,,,,,,,,,,,,,,,1.076285,,,,,,,,,,,,,,,4facaa47-e5fc-4288-97e3-8027bc6394b6,42,,"[45.8, 80.0]",3890484,1,,,,-1.2104384,,,,,,"[51.0, 66.2]",,High Pass,,14.747203,,,,Max Meyer,8508.0,,,,,,Throw-in,1,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,5,Schalke 04,181,['37ecc216-30d1-4555-80fc-91ed9fda5479'],1,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:01.023,Pass,
,,,,,,,,,,,,,,,,0.737456,,,,,,,,,,,,,,,bfb8bc1e-fb8e-46da-aa7b-ef761387ee26,46,,"[57.2, 70.9]",3890484,1,,,,0.7200707,,Right Foot,,,,"[62.9, 75.9]",,Ground Pass,,7.5822163,,,,Uilson de Souza Paula Júnior,30312.0,,,,,,,1,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,5,Schalke 04,181,"['31c9568f-d238-4ebb-a9af-55c88dd6ce5b', 'b4a533d2-7e3a-4d96-82a4-bef0df4a152d']",3,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:03.623,Pass,True
,,,,,,,,,,,,,,,,0.679025,,,,,,,,,,,,,,,0893f90b-1f08-4c57-bc7f-21be9f735dde,50,,"[69.2, 75.7]",3890484,1,,,,-1.098491,,Right Foot,,,,"[73.9, 66.5]",,Ground Pass,,10.331021,,,,Alessandro Schöpf,11281.0,,,,,,,1,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,5,Schalke 04,181,"['3b090e83-8940-46c9-b953-12fa222aa95c', 'ab37ae6a-3043-4dfd-813b-fce4f781a9a5']",5,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:05.211,Pass,True
,,,,,,,,,,,,,,,,1.440997,,,,,,,,,,,,,,,7d309d48-34e2-46e5-a5a6-2d7ad9855b05,54,,"[73.9, 67.5]",3890484,1,,,,-1.5707964,,Right Foot,,,,"[73.9, 64.1]",,Ground Pass,,3.4,True,Incomplete,,Max Meyer,8508.0,,,,,,,1,From Throw In,Alessandro Schöpf,11281.0,Right Wing,5,Schalke 04,181,"['87c171ae-0daa-4431-b597-7a68fdb07089', '9b0e53e8-4505-4f5a-92a1-35ab1bd3b6ff', 'a1980c02-a118-4440-84e0-9e53c4d125fe']",5,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:05.962,Pass,True
,,,,,,,,,,,,,,,,0.768897,,,,,,,,,,,,,,,9b0e53e8-4505-4f5a-92a1-35ab1bd3b6ff,56,,"[46.2, 16.0]",3890484,1,,,,0.14461444,,Right Foot,,,,"[56.5, 17.5]",,Ground Pass,,10.40865,,,,Vladimír Darida,8579.0,,,,,,Recovery,1,Regular Play,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,6,Hertha Berlin,173,"['1a0a00f5-0bac-4814-835f-fd98db2ac724', '7d309d48-34e2-46e5-a5a6-2d7ad9855b05']",7,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:07.403,Pass,
,,,,,,,,,,,,,,,,1.065841,,,,,,,,,,,,,,,26ca8e16-47c2-4b76-a951-9eed9a537607,58,,"[56.5, 17.5]",3890484,1,,,,2.3100734,,Right Foot,,,,"[50.3, 24.3]",,Ground Pass,,9.202173,,,,Tolga Ciğerci,30439.0,,,,,,,1,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,6,Hertha Berlin,173,['2b3ba942-e8ad-4ed5-95a3-bcf79aed8ec3'],8,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:08.172,Pass,
,,,,,,,,,,,,,,,,0.841515,,,,,,,,,,,,,,,4ac38b35-c935-4334-8db0-5feaa3412282,61,,"[74.9, 52.4]",3890484,1,,,,-0.5781604,,Right Foot,,,,"[86.7, 44.7]",,Ground Pass,,14.090068,,,,Vladimír Darida,8579.0,,,,,,,1,Regular Play,Tolga Ciğerci,30439.0,Left Defensive Midfield,6,Hertha Berlin,173,['377a2fd0-cd42-4898-86d5-c8cdf4df93f7'],13,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:13.299,Pass,
,,,,,,,,,,,,,,,,0.851097,,,,,,,,,,,,,,,406b427b-0126-4ef3-98d0-a171d4cd2239,64,,"[86.7, 44.7]",3890484,1,,,,-2.1045046,,Left Foot,,,,"[85.4, 42.5]",,Ground Pass,,2.5553865,,,,Tolga Ciğerci,30439.0,,,,,,,1,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,6,Hertha Berlin,173,['8ecb55d1-5423-45d8-9cce-a810c853f11c'],14,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:14.184,Pass,
,,,,,,,,,,,,,,,,1.336636,,,,,,,,,,,,,,,5a314a7b-080f-4041-b81c-e6bf07f9d6ea,68,,"[87.7, 42.5]",3890484,1,,,,-0.8232589,,Right Foot,,,,"[100.4, 28.8]",,Ground Pass,,18.681005,,Incomplete,,Salomon Armand Magloire Kalou,8575.0,,,,,,,1,Regular Play,Tolga Ciğerci,30439.0,Left Defensive Midfield,6,Hertha Berlin,173,"['8aa75197-4fc3-43a1-9d73-9ca2bbbbd716', 'df484ad7-6390-4e25-b77f-2ea141357cb1', 'ee9f911f-5c5b-4957-a1a9-457c87394f5e']",15,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:15.588,Pass,True
,,,,,,,,,,,,,,,,2.819132,,,,,,,,,,,,,,,b64c3fd0-b8dc-4e22-8ab2-7cf7fb6d70b6,71,,"[65.3, 50.0]",3890484,1,,,,-0.6240231,,Head,,,,"[82.8, 37.4]",,High Pass,,21.56409,,Incomplete,,Tolga Ciğerci,30439.0,,,,,,Recovery,1,Regular Play,Niklas Stark,8570.0,Right Center Back,6,Hertha Berlin,173,"['6ba43381-4d6e-42aa-b7e7-987a7d73f878', 'bf4d5adf-412e-444a-a481-2fcdd3ffeb04']",20,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:20.018,Pass,
,,,,,,,,,,,,,,,,5.076658,,,,,,,,,,,,,,,b55e32d5-dd5b-49f3-8297-c199c0972be8,80,,"[45.2, 49.8]",3890484,1,,,,-0.7467327,,Right Foot,,,,"[98.9, 0.1]",,High Pass,,73.16953,,Out,,Dennis Aogo,8958.0,,,True,,,Free Kick,1,From Free Kick,Roman Neustädter,16534.0,Left Center Back,7,Schalke 04,181,['f2fa75ce-b702-4846-8604-5c476e4a677b'],40,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:40.787,Pass,
,,,,,,,,,,,,,,,,1.511092,,,,,,,,,,,,,,,686c7309-2cb7-472d-b748-9908b303bb76,82,,"[23.6, 80.0]",3890484,1,,,,-0.21109334,,,,,,"[46.0, 75.2]",,High Pass,,22.908514,,,,Vladimír Darida,8579.0,,,,,,Throw-in,1,From Throw In,Mitchell Weiser,8576.0,Right Back,8,Hertha Berlin,173,['40328f63-ac84-4cc1-8420-4b0c9455a8eb'],48,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:48.691,Pass,
,,,,,,,,,,,,,,,,1.046022,,,,,,,,,,,,,,,846ac9ae-6bcd-4cc1-ba44-e38212f5f422,85,,"[32.1, 77.8]",3890484,1,,,,3.1415927,,Left Foot,,,,"[23.6, 77.8]",,Ground Pass,,8.5,,,,Mitchell Weiser,8576.0,,,,,,,1,From Throw In,Vladimír Darida,8579.0,Center Attacking Midfield,8,Hertha Berlin,173,['a003c8ea-6cb0-4e8f-a047-214deb7d5032'],50,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:50.768,Pass,
,,,,,,,,,,,,,,,,1.04404,,,,,,,,,,,,,,,f98a83c8-086e-4317-994b-52d5531b712a,88,,"[23.6, 77.8]",3890484,1,,,,-0.9304399,,Right Foot,,,,"[27.4, 72.7]",,Ground Pass,,6.3600316,,,,Per Ciljan Skjelbred,8578.0,,,,,,,1,From Throw In,Mitchell Weiser,8576.0,Right Back,8,Hertha Berlin,173,['b0a0a8b0-e44c-45f1-bbe4-50ab1a1025c0'],52,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:52.319,Pass,
,,,,,,,,,,,,,,,,0.92073,,,,,,,,,,,,,,,a1d386da-a517-4a91-8980-e9af6a3ef146,92,,"[28.1, 72.3]",3890484,1,,,,2.7898784,,Right Foot,,,,"[17.2, 76.3]",,Ground Pass,,11.610771,,,,Mitchell Weiser,8576.0,,,,,,,1,From Throw In,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,8,Hertha Berlin,173,"['1ca84588-c2b5-43e7-8bbf-917ceb737c89', '612fce7c-544f-4d57-bbc8-7bb675cd3ac5']",53,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:53.755,Pass,True
,,,,,,,,,,,,,,,,1.340907,,,,,,,,,,,,,,,8cf438e7-080e-40ab-9764-4b809cd1caa9,96,,"[16.5, 76.3]",3890484,1,,,,-3.056691,,Right Foot,,,,"[7.1, 75.5]",,Ground Pass,,9.433981,,,,Niklas Stark,8570.0,,,,,,,1,From Throw In,Mitchell Weiser,8576.0,Right Back,8,Hertha Berlin,173,"['7166ee53-13a4-4f04-9656-72ff727ede7c', 'b530e94d-2740-4e1f-9086-ae50b9996e89']",55,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:55.050,Pass,True
,,,,,,,,,,,,,,,,3.078765,,,,,,,,,,,,,,,41e5aa5c-b058-4e74-a71e-5c7c52949062,98,,"[7.3, 75.9]",3890484,1,,,,-0.0072200913,,Right Foot,,,,"[62.7, 75.5]",,High Pass,,55.401443,,Incomplete,,Vedad Ibišević,8571.0,,,,,,,1,From Throw In,Niklas Stark,8570.0,Right Center Back,8,Hertha Berlin,173,"['c3492fb1-f568-4712-89b1-ba201661961a', 'dbd44914-2ec9-4f64-9b01-96a27e74cd8b']",56,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:56.391,Pass,
,,,,,,,,,,,,,,,,2.247723,,,,,,,,,,,,,,,c2ad4907-e389-4c52-9d0a-d3ea92a95966,104,,"[63.6, 75.9]",3890484,2,True,,,-2.7173982,,Right Foot,,,,"[45.0, 67.5]",,Ground Pass,,20.408821,,,,Niklas Stark,8570.0,,,,,,Free Kick,1,From Free Kick,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,9,Hertha Berlin,173,['daed9b27-b262-4b02-84cd-9a3186992717'],10,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:10.899,Pass,
,,,,,,,,,,,,,,,,1.745236,,,,,,,,,,,,,,,1968236e-90d2-4840-90d0-4ed12ecd4fda,106,,"[44.7, 67.8]",3890484,2,,,,-1.686451,,Right Foot,,,,"[39.6, 23.9]",,Ground Pass,,44.195248,,,,John Anthony Brooks,12327.0,,,True,,,,1,From Free Kick,Niklas Stark,8570.0,Right Center Back,9,Hertha Berlin,173,['d11ec0e3-0d37-4a2e-9cf1-9fbc069b4a80'],15,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:15.008,Pass,
,,,,,,,,,,,,,,,,1.208681,,,,,,,,,,,,,,,3f21353d-a836-4e0e-ae20-66da0a0d0c1c,109,,"[39.6, 23.7]",3890484,2,,,,-0.51659346,,Left Foot,,,,"[56.5, 14.1]",,Ground Pass,,19.436306,,,,Marvin Plattenhardt,5569.0,,,,,,,1,From Free Kick,John Anthony Brooks,12327.0,Left Center Back,9,Hertha Berlin,173,['5c593875-e987-4a6b-8544-533223b41aa4'],17,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:17.685,Pass,
,,,,,,,,,,,,,,,,1.110923,,,,,,,,,,,,,,,936bcd0f-7d42-4e7a-a2d2-59584e8814c2,113,,"[56.5, 14.1]",3890484,2,,,,1.6169175,,Left Foot,,,,"[55.9, 27.1]",,Ground Pass,,13.013839,,,,Per Ciljan Skjelbred,8578.0,,,,,,,1,From Free Kick,Marvin Plattenhardt,5569.0,Left Back,9,Hertha Berlin,173,"['8ab8f4f3-cf36-450e-9539-530dd7bee756', 'd9ab9ed4-d81e-4589-b3e5-c567e3ba7e6a']",19,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:19.959,Pass,True
,,,,,,,,,,,,,,,,0.756104,,,,,,,,,,,,,,,50fc544f-5bc6-42b2-a550-9a57a4061026,116,,"[51.6, 30.5]",3890484,2,,,,-1.5102643,,Right Foot,,,,"[52.0, 23.9]",,Ground Pass,,6.61211,,,,Salomon Armand Magloire Kalou,8575.0,,,,,,,1,From Free Kick,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,9,Hertha Berlin,173,['baa9fd04-8e40-479d-9271-3c487ac5d83f'],21,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:21.740,Pass,
,,,,,,,,,,,,,,,,2.428198,,,,,,,,,,,,,,,35db79a4-9501-4178-92d0-32db7d62c113,118,,"[52.0, 23.9]",3890484,2,,,,1.9022212,,Right Foot,,,,"[40.3, 57.9]",,High Pass,,35.95678,,,,Niklas Stark,8570.0,,,,,,,1,From Free Kick,Salomon Armand Magloire Kalou,8575.0,Left Wing,9,Hertha Berlin,173,['329cb76b-fae6-488f-b359-560751e11a48'],22,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:22.496,Pass,
,,,,,,,,,,,,,,,,0.913362,,,,,,,,,,,,,,,4721b392-bf0b-435f-9913-3d5add1bf286,121,,"[66.8, 58.3]",3890484,2,,,,-0.7220683,,Right Foot,,,,"[77.7, 48.7]",,Ground Pass,,14.524806,,,,Vedad Ibišević,8571.0,,,,,,,1,From Free Kick,Niklas Stark,8570.0,Right Center Back,9,Hertha Berlin,173,['bbb66278-ba1c-4784-a828-c083c4176d91'],27,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:27.578,Pass,
