50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.423441,,,,,,,,,,,020f2de9-92ba-423d-9f68-5b27ff646f2d,2116,,"[91.3, 14.3]",3890478,55,,,,,1.2090079,,Right Foot,True,,,"[106.4, 54.2]",,High Pass,,42.661694,,,,Theodor Gebre Selassie,8396.0,,,,,,2,Regular Play,Clemens Fritz,20010.0,Right Defensive Midfield,136,Werder Bremen,176,['09170ce9-c2e0-4f34-8efd-c872ee73a295'],5,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:05.309,Pass,
,,,,,,,,,,,,,,,,,0.914896,,,,,,,,,,,bc7f63c0-48e4-4412-8067-41e9be0da318,2118,,"[106.4, 54.2]",3890478,55,,,,,-2.55359,,Right Foot,,,,"[101.0, 50.6]",,Low Pass,,6.489992,,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,2,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,136,Werder Bremen,176,['d39a84ec-6af2-465a-80ca-44d2f4830ac1'],7,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:07.733,Pass,
,,,,,,,,,,,,,,,,,0.93689,,,,,,,,,,,d06624da-f587-46b5-80e3-d9731e699683,2121,,"[101.5, 50.6]",3890478,55,,,,,0.69094324,f2a4b038-562a-4146-8aaa-7d62122365ee,Right Foot,,,True,"[106.7, 54.9]",True,Ground Pass,,6.747592,,,,Theodor Gebre Selassie,8396.0,,,,,,2,Regular Play,Claudio Miguel Pizarro Bossio,11132.0,Center Forward,136,Werder Bremen,176,['50fda941-dc80-4395-9887-70a8ec110954'],9,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:09.726,Pass,
,,,,,,,,,,,,,,,,,1.282046,,,,,,,,,,,5ca92dc3-7292-4268-8de5-c7ef21c6fdb5,2126,,"[61.0, 40.1]",3890478,56,,True,,,-2.5886312,,Right Foot,,,,"[35.4, 24.3]",,Ground Pass,,30.083218,,,,Ádám Szalai,8407.0,,,,,Kick Off,2,From Kick Off,Hiroshi Kiyotake,38524.0,Right Center Forward,137,Hannover 96,178,['5a855ac1-9889-49c1-a2d6-63324d8c8c93'],7,,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:07.555,Pass,
,,,,,,,,,,,,,,,,,2.085327,,,,,,,,,,,9c859783-8eea-42d7-98cf-ab9df209e20f,2128,,"[35.4, 24.3]",3890478,56,,True,,,-0.4514531,,Left Foot,,,,"[61.8, 11.5]",,Ground Pass,,29.339394,,,,Oliver Sorg,12316.0,,,,,,2,From Kick Off,Ádám Szalai,8407.0,Left Center Forward,137,Hannover 96,178,['1d7ae9fe-274e-414f-bdf1-9281b4b8bf52'],10,,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:10.900,Pass,
,,,,,,,,,,,,,,,,,1.604914,,,,,,,,,,,427371c0-89e1-47f5-bdcc-45c11d687503,2130,,"[86.2, 10.9]",3890478,56,,True,,,1.0701813,,Left Foot,,,,"[101.3, 38.5]",,Ground Pass,,31.46061,,Incomplete,,,,,,,,,2,From Kick Off,Oliver Sorg,12316.0,Left Back,137,Hannover 96,178,['4a77073d-9930-414e-a978-72b02afe3c3b'],14,,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:14.105,Pass,
,,,,,,,,,,,,,,,,,1.182822,,,,,,,,,,,9a02134c-253b-4a29-bd18-61d5760b5948,2132,,"[81.4, 0.1]",3890478,56,,,,,0.33298603,,,,,,"[94.7, 4.7]",,Low Pass,,14.073024,,,,Iver Tobias Rørvik Fossum,13125.0,,,,,Throw-in,2,From Throw In,Oliver Sorg,12316.0,Left Back,138,Hannover 96,178,['cbfe6618-65c0-41d8-aab0-1b12e9dad453'],23,,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:23.620,Pass,
,,,,,,,,,,,,,,,,,1.542843,,,,,,,,,,,3e3bff9a-59c6-49a1-b89a-594c61f90618,2137,,"[20.2, 80.0]",3890478,56,,,,,-0.23795772,,,,,,"[43.7, 74.3]",,High Pass,,24.181398,,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,Throw-in,2,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,139,Werder Bremen,176,"['b3c2b17b-3aaf-48a3-87fd-d07022c16935', 'd5008da0-08dc-46e3-ae50-ff135681f626']",41,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:11:41.424,Pass,
,,,,,,,,,,,,,,,,,1.39653,,,,,,,,,,,d5008da0-08dc-46e3-ae50-ff135681f626,2139,,"[76.4, 5.8]",3890478,56,,,,,0.14189705,,Head,,,,"[82.0, 6.6]",,Low Pass,,5.656854,,,,Salif Sané,5664.0,,,,,Recovery,2,Regular Play,Oliver Sorg,12316.0,Left Back,140,Hannover 96,178,"['020d48f8-4fcf-41bb-8019-95c65e08cae8', '3e3bff9a-59c6-49a1-b89a-594c61f90618']",42,,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:42.967,Pass,
,,,,,,,,,,,,,,,,,0.728494,,,,,,,,,,,eda94aab-8652-4189-a49b-7555a0a626ea,2141,,"[82.0, 6.6]",3890478,56,,,,,-0.38328415,,Right Foot,,,,"[88.2, 4.1]",,Ground Pass,,6.685058,,,,Iver Tobias Rørvik Fossum,13125.0,,,,,,2,Regular Play,Salif Sané,5664.0,Right Defensive Midfield,140,Hannover 96,178,['b99669b6-b1da-4ee4-81e8-76a5622114da'],44,,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:44.363,Pass,
,,,,,,,,,,,,,,,,,0.659993,,,,,,,,,,,5fa8a49a-d85a-42c0-88cd-061b41c57890,2145,,"[87.1, 6.0]",3890478,56,,,,,0.7684506,,Right Foot,,,,"[93.1, 11.8]",,High Pass,,8.345058,,,,Ádám Szalai,8407.0,,,,,,2,Regular Play,Iver Tobias Rørvik Fossum,13125.0,Left Midfield,140,Hannover 96,178,"['b9c852e6-cf1c-4499-a93e-9907a41ce4ea', 'd1d83919-3c60-49d7-8801-ad970b708148', 'e84c3122-a42e-45c3-972a-4e328d0be9e2']",45,,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:45.092,Pass,True
,,,,,,,,,,,,,,,,,1.235644,,,,,,,,,,,365a10f4-8e57-4ca9-8878-6d28c3e93595,2147,,"[93.1, 11.8]",3890478,56,,,,,1.9822526,,Head,,,,"[90.7, 17.3]",,High Pass,,6.0008335,,Incomplete,,,,,,,,,2,Regular Play,Ádám Szalai,8407.0,Left Center Forward,140,Hannover 96,178,['b29e61b7-da16-4d1b-84da-f5878470b371'],45,,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:45.827,Pass,
,,,,,,,,,,,,,,,,,3.963719,,,,,,,,,,,e70a0114-2baf-406d-aeff-edb5120cd3aa,2149,,"[56.4, 27.6]",3890478,56,,,,,1.2603376,,Head,,,,"[64.1, 51.6]",,Low Pass,,25.20496,,,,Hiroki Sakai,3530.0,,,,,Recovery,2,Regular Play,Alexander Milosevic,23341.0,Right Center Back,140,Hannover 96,178,['e6397671-ff78-4a88-80ed-d41a64b71e99'],50,,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:50.157,Pass,
,,,,,,,,,,,,,,,,,0.844503,,,,,,,,,,,e3718991-bbdd-49e0-aeaf-f2d731c45221,2154,,"[45.9, 0.1]",3890478,57,,,,,0.93804747,,,,,,"[51.4, 7.6]",,Low Pass,,9.300538,,,,Clemens Fritz,20010.0,,,,,Throw-in,2,From Throw In,Santiago García,26359.0,Left Back,141,Werder Bremen,176,['ab3d0f01-cb0e-4734-a1b8-0d4cf36911ac'],7,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:07.528,Pass,
,,,,,,,,,,,,,,,,,0.593199,,,,,,,,,,,aac063aa-9d9c-41ba-b97a-25bbc356020d,2157,,"[51.4, 7.6]",3890478,57,,,,,-1.9832067,,Right Foot,,,,"[48.6, 1.2]",,Low Pass,,6.9856997,,,,Santiago García,26359.0,,,,,,2,From Throw In,Clemens Fritz,20010.0,Right Defensive Midfield,141,Werder Bremen,176,['0c72eb5a-7aba-40da-8679-65bfa9510cda'],8,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:08.823,Pass,
,,,,,,,,,,,,,,,,,1.901196,,,,,,,,,,,15703260-b17f-4567-9c39-ca93570aaf6d,2159,,"[48.6, 1.2]",3890478,57,,,,,0.70102185,,Left Foot,,,,"[70.4, 19.6]",,High Pass,,28.52718,,Incomplete,,Zlatko Junuzović,8762.0,,,,,,2,From Throw In,Santiago García,26359.0,Left Back,141,Werder Bremen,176,"['91eb59cf-4c85-49d0-ac6e-14f3435e15c3', 'a3c2e5a0-3058-49aa-bd10-4232a2ebb6e6']",9,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:09.416,Pass,
,,,,,,,,,,,,,,,,,1.549012,,,,,,,,,,,91eb59cf-4c85-49d0-ac6e-14f3435e15c3,2162,,"[49.7, 60.5]",3890478,57,,,,True,-0.58235294,,,,,,"[57.9, 55.1]",,Low Pass,,9.81835,,,,Salif Sané,5664.0,,,,,Recovery,2,Regular Play,Christian Schulz,400614.0,Left Center Back,142,Hannover 96,178,"['15703260-b17f-4567-9c39-ca93570aaf6d', '7173a5ab-c44b-42b9-ba40-5879933a971a', 'dec8604e-3130-45e0-9bd1-ff87ed23bb76']",11,,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:11.317,Pass,True
,,,,,,,,,,,,,,,,,1.32215,,,,,,,,,,,5fe99509-6a76-4e34-8f44-de5fb0eca3e4,2164,,"[57.9, 55.1]",3890478,57,,,,,-0.6276294,,Left Foot,,,,"[68.1, 47.7]",,Ground Pass,,12.601587,,,,Iver Tobias Rørvik Fossum,13125.0,,,,,,2,Regular Play,Salif Sané,5664.0,Right Defensive Midfield,142,Hannover 96,178,['25f996e9-9276-4dc1-9e21-fc224084e177'],12,,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:12.866,Pass,
,,,,,,,,,,,,,,,,,0.827774,,,,,,,,,,,5fb676be-b807-40ed-9a6d-5486f3d1f960,2166,,"[68.1, 47.7]",3890478,57,,,,,-2.5337906,,Right Foot,,,,"[63.5, 44.5]",,Ground Pass,,5.6035705,,,,Salif Sané,5664.0,,,,,,2,Regular Play,Iver Tobias Rørvik Fossum,13125.0,Left Midfield,142,Hannover 96,178,['eb969cc4-ee4b-424e-9225-0a4b8dff7cde'],14,,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:14.188,Pass,
,,,,,,,,,,,,,,,,,1.426513,,,,,,,,,,,de46b20a-70e8-464e-9745-e2632e1dec1a,2169,,"[65.1, 46.4]",3890478,57,,,,,0.93283534,,Right Foot,,,,"[86.6, 75.4]",,Ground Pass,,36.100555,,,,Kenan Karaman,8541.0,,,,,,2,Regular Play,Salif Sané,5664.0,Right Defensive Midfield,142,Hannover 96,178,['faab8988-40a9-4134-bcb5-56f6973c814c'],16,,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:16.204,Pass,
,,,,,,,,,,,,,,,,,0.963592,,,,,,,,,,,fa596f6e-f054-46c5-ae3b-dcfc70a42282,2172,,"[89.9, 73.3]",3890478,57,,,,,0.5565993,,Right Foot,,,,"[94.4, 76.1]",,Low Pass,,5.3,,,,Ceyhun Gülselam,30287.0,,,,,,2,Regular Play,Kenan Karaman,8541.0,Right Midfield,142,Hannover 96,178,['baf5e720-c38d-45be-946a-29e7a8854f41'],19,,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:19.791,Pass,
,,,,,,,,,,,,,,,,,0.904694,,,,,,,,,,,4be7ac34-d5ad-4a36-8ae3-3d47ee0677b2,2175,,"[111.3, 75.1]",3890478,57,,,,,-1.8468933,,Right Foot,,,,"[106.2, 57.1]",,Low Pass,,18.708553,,Incomplete,,,,,,,,,2,Regular Play,Ceyhun Gülselam,30287.0,Left Defensive Midfield,142,Hannover 96,178,['84bbd6c5-6c58-48fd-b61f-b7e621907b0a'],22,,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:22.389,Pass,
,,,,,,,,,,,,,,,,,1.362626,,,,,,,,,,,84bbd6c5-6c58-48fd-b61f-b7e621907b0a,2176,,"[13.9, 23.0]",3890478,57,,,,,-0.69620454,,Right Foot,,,,"[20.6, 17.4]",,High Pass,,8.732124,,,,Zlatko Junuzović,8762.0,,,,,Recovery,2,Regular Play,Clemens Fritz,20010.0,Right Defensive Midfield,143,Werder Bremen,176,"['4067f547-3cc2-4fbb-9f68-ec85414e13a8', '4be7ac34-d5ad-4a36-8ae3-3d47ee0677b2']",23,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:23.294,Pass,
,,,,,,,,,,,,,,,,,1.616888,,,,,,,,,,,4887713d-7613-4fd1-82b6-7d4c0e9e0ccc,2179,,"[20.6, 17.4]",3890478,57,,,,,0.2705134,,Left Foot,,,,"[32.5, 20.7]",,Low Pass,,12.349089,,,,Fin Bartels,8389.0,,,,,,2,Regular Play,Zlatko Junuzović,8762.0,Center Attacking Midfield,143,Werder Bremen,176,['9de6a4d5-35db-4a58-ac70-6b2606b1e424'],24,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:24.973,Pass,
,,,,,,,,,,,,,,,,,0.829473,,,,,,,,,,,c8356739-7aad-4a31-8ac5-d29ec3871644,2182,,"[32.6, 21.4]",3890478,57,,,,,2.910502,,Right Foot,,,,"[25.8, 23.0]",,Low Pass,,6.9856997,,,,Clemens Fritz,20010.0,,,,,,2,Regular Play,Fin Bartels,8389.0,Left Wing,143,Werder Bremen,176,"['8748e89d-4a2a-478c-b70f-1fbb3cf948ea', 'e36ab285-4359-45e2-b812-d1227e7cd294']",26,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:26.590,Pass,True
,,,,,,,,,,,,,,,,,1.110505,,,,,,,,,,,971fb80c-9cbc-4435-8db2-86209d126d2a,2184,,"[25.8, 23.0]",3890478,57,,,,,-1.4150434,,Right Foot,,,,"[27.7, 10.9]",,Ground Pass,,12.248265,,,,Zlatko Junuzović,8762.0,,,,,,2,Regular Play,Clemens Fritz,20010.0,Right Defensive Midfield,143,Werder Bremen,176,['55f9dce2-8f4d-43c1-8cd0-c5e4f9ce42cb'],27,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:27.420,Pass,
,,,,,,,,,,,,,,,,,1.180076,,,,,,,,,,,bb3bb61b-82d3-4174-821e-4125e2238960,2187,,"[33.2, 9.6]",3890478,57,,,,,0.28204778,,Right Foot,,,,"[50.8, 14.7]",,Low Pass,,18.324028,,Incomplete,,Fin Bartels,8389.0,,,,,,2,Regular Play,Zlatko Junuzović,8762.0,Center Attacking Midfield,143,Werder Bremen,176,"['6fdfc5ac-2b20-447a-8f7e-749b9e6db81e', 'a6026a24-3740-4be9-88ac-3b55be8d836d']",29,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:29.877,Pass,
,,,,,,,,,,,,,,,,,0.941971,,,,,,,,,,,1997e4d0-ab44-46da-959d-5469b194325a,2191,,"[74.5, 75.7]",3890478,57,,,,,-2.0229502,,Right Foot,,,,"[69.4, 65.2]",,Ground Pass,,11.673046,,,,Salif Sané,5664.0,,,,,Recovery,2,Regular Play,Kenan Karaman,8541.0,Right Midfield,144,Hannover 96,178,"['56003f1a-3c64-4a97-baa2-2824f2c2aa75', '815ff9c5-defe-4936-a817-64e8fd098f6a']",32,,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:32.661,Pass,True
,,,,,,,,,,,,,,,,,1.193755,,,,,,,,,,,78112ed0-a3a9-48ca-b11e-fdca496f1cad,2194,,"[69.4, 65.2]",3890478,57,,,,,-0.67474097,,Right Foot,,,,"[81.4, 55.6]",,Ground Pass,,15.367498,,,,Iver Tobias Rørvik Fossum,13125.0,,,,,,2,Regular Play,Salif Sané,5664.0,Right Defensive Midfield,144,Hannover 96,178,['91161ebe-1d45-4c9c-8041-33dac4a6760e'],34,,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:34.593,Pass,
,,,,,,,,,,,,,,,,,1.251994,,,,,,,,,,,cd0d9cb7-7888-4e8b-a1e2-715a7dd45924,2198,,"[86.9, 63.3]",3890478,57,,,,,1.1471274,,Right Foot,,,,"[93.8, 78.6]",,Ground Pass,,16.78392,,,,Hiroshi Kiyotake,38524.0,,,,,,2,Regular Play,Iver Tobias Rørvik Fossum,13125.0,Left Midfield,144,Hannover 96,178,"['11bf75da-0d92-4df4-a09a-8d343ebe7d28', 'af900dd3-9511-45fd-9b1a-4f53b12b1575']",39,,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:39.233,Pass,True
,,,,,,,,,,,,,,,,,0.696055,,,,,,,,,,,0a6d936f-b0a6-4cd6-970d-0c2ae070e9cc,2201,,"[93.8, 78.6]",3890478,57,,,,,-1.8669115,,Right Foot,,,,"[92.0, 72.7]",,Ground Pass,,6.168468,,,,Kenan Karaman,8541.0,,,,,,2,Regular Play,Hiroshi Kiyotake,38524.0,Right Center Forward,144,Hannover 96,178,['a8db0190-e41e-47fc-81f8-dc1739b24a86'],41,,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:41.398,Pass,
,,,,,,,,,,,,,,,,,1.106598,,,,,,,,,,,dc1e2794-5e06-429a-a351-c0cc84bf3328,2204,,"[92.0, 72.7]",3890478,57,,,,,-2.4830267,,Right Foot,,,,"[83.6, 66.2]",,Ground Pass,,10.621205,,,,Salif Sané,5664.0,,,,,,2,Regular Play,Kenan Karaman,8541.0,Right Midfield,144,Hannover 96,178,['b47c1300-4b8a-4fe3-b0aa-afe8bf3d23d5'],42,,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:42.866,Pass,
,,,,,,,,,,,,,,,,,1.000168,,,,,,,,,,,145fc98e-0b04-4f68-bd2b-ace06e0bbde4,2208,,"[82.0, 65.4]",3890478,57,,,,,-0.5250361,,Right Foot,,,,"[98.4, 55.9]",,Ground Pass,,18.952837,,Incomplete,,Ádám Szalai,8407.0,,,,,,2,Regular Play,Salif Sané,5664.0,Right Defensive Midfield,144,Hannover 96,178,"['17f83c71-ca75-446b-8185-af8edaa8d7d5', '6d03c8d8-ceb7-4cd0-b529-3e32a6079fb4', 'bfc64896-af6c-4f5d-87a3-763835ca1aaa']",44,,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:44.590,Pass,True
,,,,,,,,,,,,,,,,,0.931943,,,,,,,,,,,5fed6619-d081-4c7a-9788-a5684c05762d,2214,,"[32.1, 19.6]",3890478,57,,,,,-1.012197,,Left Foot,,,,"[38.1, 10.0]",,Ground Pass,,11.320777,,,,Zlatko Junuzović,8762.0,,,,,,2,Regular Play,Fin Bartels,8389.0,Left Wing,144,Hannover 96,178,['1ab83ee1-0f18-4191-9c83-058ac57b929c'],49,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:49.098,Pass,
,,,,,,,,,,,,,,,,,0.9154,,,,,,,,,,,f480bc45-10c8-4136-a98d-00ff8a7e32f6,2221,,"[41.1, 13.9]",3890478,57,,,,,0.51325226,,Right Foot,,,,"[57.6, 23.2]",,Ground Pass,,18.940434,,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,Free Kick,2,From Free Kick,Fin Bartels,8389.0,Left Wing,145,Werder Bremen,176,"['0bee570f-7bbf-42ae-9698-9fc9eef056af', '250b4ef5-e857-4c70-a43d-72a8cf2b4ad5']",53,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:53.653,Pass,
,,,,,,,,,,,,,,,,,1.14025,,,,,,,,,,,12c14534-62ee-409d-8d33-9648a8904f3b,2225,,"[55.9, 53.2]",3890478,57,,,,,-2.1170442,,Left Foot,,,,"[45.2, 35.6]",,Ground Pass,,20.59733,,,,Christian Schulz,400614.0,,,,,,2,Regular Play,Alexander Milosevic,23341.0,Right Center Back,146,Hannover 96,178,['c910bb01-0ed2-4610-a379-df091456fc84'],55,,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:55.846,Pass,
,,,,,,,,,,,,,,,,,3.094219,,,,,,,,,,,55ca4b6f-d9bf-4220-8599-c4d0c1b48bd6,2227,,"[44.3, 35.1]",3890478,57,,,,,2.7291822,,Left Foot,,,,"[26.7, 42.8]",,Ground Pass,,19.210674,,,,Ron-Robert Zieler,8947.0,,,,,,2,Regular Play,Christian Schulz,400614.0,Left Center Back,146,Hannover 96,178,['9ea8034f-985c-494b-ba79-8ae97fad0a6d'],56,,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:56.987,Pass,
,,,,,,,,,,,,,,,,,3.775983,,,,,,,,,,,6103684a-3d34-4398-bdc8-7938e6ea394e,2230,,"[26.3, 42.2]",3890478,58,,,,,-0.77019465,,Right Foot,,,,"[69.7, 0.1]",,High Pass,,60.46462,,Out,,,,,True,,,,2,Regular Play,Ron-Robert Zieler,8947.0,Goalkeeper,146,Hannover 96,178,,0,,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:00.081,Pass,
,,,,,,,,,,,,,,,,,2.200499,,,,,,,,,,,0f3267d4-6080-418c-ae35-2aae9ab054b3,2231,,"[55.7, 80.0]",3890478,58,,,,,-0.21136981,,,,,,"[80.4, 74.7]",,High Pass,,25.262224,,,,Levin Mete Öztunali,8554.0,,,,,Throw-in,2,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,147,Werder Bremen,176,['1f911038-1a95-4395-9876-7c6321e446f3'],23,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:23.538,Pass,
,,,,,,,,,,,,,,,,,2.28501,,,,,,,,,,,e81f77ee-f8d0-4b61-a29c-a2514edb2930,2236,,"[28.3, 10.6]",3890478,58,,,,,2.1441212,,Left Foot,,,,"[11.9, 36.0]",,Ground Pass,,30.234417,,,,Ron-Robert Zieler,8947.0,,,,,Recovery,2,Regular Play,Christian Schulz,400614.0,Left Center Back,148,Hannover 96,178,"['24f69c34-282d-47c1-be16-d12a87942647', 'eefbb4ff-7b69-46ce-9712-ad671795688d']",27,,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:27.525,Pass,True
,,,,,,,,,,,,,,,,,2.345019,,,,,,,,,,,f984d6af-2d8d-4dcb-8946-041c27bfe1ab,2239,,"[14.2, 35.7]",3890478,58,,,,,-1.1976845,,Right Foot,,,,"[26.1, 5.3]",,Ground Pass,,32.646133,,,,Oliver Sorg,12316.0,,,,,,2,Regular Play,Ron-Robert Zieler,8947.0,Goalkeeper,148,Hannover 96,178,['cd28e64d-95e4-47a5-8fb1-4f3d34b9bf0a'],31,,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:31.869,Pass,
,,,,,,,,,,,,,,,,,0.919566,,,,,,,,,,,db0b613b-8987-4cdc-8368-5baad4a55d64,2242,,"[26.1, 5.3]",3890478,58,,,,,1.1830262,,Right Foot,,,,"[29.0, 12.4]",,Ground Pass,,7.66942,,,,Christian Schulz,400614.0,,,,,,2,Regular Play,Oliver Sorg,12316.0,Left Back,148,Hannover 96,178,['2852f4eb-dabc-43a9-99d8-20d9f2db39fd'],36,,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:36.747,Pass,
,,,,,,,,,,,,,,,,,0.868871,,,,,,,,,,,9feb0769-d5bb-42a7-9b47-e1529411eb8d,2245,,"[29.0, 12.4]",3890478,58,,,,,0.45967937,,Left Foot,,,,"[39.1, 17.4]",,Ground Pass,,11.269872,,,,Ceyhun Gülselam,30287.0,,,,,,2,Regular Play,Christian Schulz,400614.0,Left Center Back,148,Hannover 96,178,['fcb48df6-f54c-48f7-8f9f-e1b90db2f36e'],40,,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:40.550,Pass,
,,,,,,,,,,,,,,,,,1.139644,,,,,,,,,,,30809095-e897-423d-b3bf-6b65d401c7f2,2249,,"[40.1, 19.9]",3890478,58,,,,,-0.7853982,,Right Foot,,,,"[44.6, 15.4]",,Ground Pass,,6.363961,,,,Iver Tobias Rørvik Fossum,13125.0,,,,,,2,Regular Play,Ceyhun Gülselam,30287.0,Left Defensive Midfield,148,Hannover 96,178,"['15c9dc28-9bb7-41c1-bb9a-0a76323a9f7f', '7dbec991-f101-48cb-ae08-c17004352d3d']",42,,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:42.181,Pass,True
,,,,,,,,,,,,,,,,,1.991484,,,,,,,,,,,3da45f3f-c472-4bb5-8824-bf32edac19ed,2252,,"[44.6, 18.1]",3890478,58,,,,,1.1172348,08ff4b41-dba0-417d-8440-a1e91fb86778,Right Foot,,,,"[58.2, 46.0]",,High Pass,,31.038202,,,,Hiroshi Kiyotake,38524.0,True,,,,,2,Regular Play,Iver Tobias Rørvik Fossum,13125.0,Left Midfield,148,Hannover 96,178,"['31236b68-7e9a-4ddf-830b-08e24734c965', 'f190e2b7-f543-40df-9d77-b85f16aa6b17']",43,,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:43.321,Pass,True
,,,,,,,,,,,,,,,,,1.614318,,,,,,,,,,,a8158f22-a546-4c26-bd5a-94632bdb5295,2260,,"[104.4, 77.8]",3890478,58,,,,,-3.0433187,,Left Foot,,,,"[83.1, 75.7]",,Ground Pass,,21.40327,,,,Hiroki Sakai,3530.0,,,,,,2,Regular Play,Hiroshi Kiyotake,38524.0,Right Center Forward,148,Hannover 96,178,['53f7644d-4c19-453b-a335-4b424d10a0c2'],56,,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:56.430,Pass,
,,,,,,,,,,,,,,,,,1.893285,,,,,,,,,,,e15d4120-d60b-476f-bb49-8d2d5b234518,2263,,"[81.4, 75.0]",3890478,58,,,,,-2.406572,,Right Foot,,,,"[68.9, 63.7]",,Ground Pass,,16.85052,,,,Alexander Milosevic,23341.0,,,,,,2,Regular Play,Hiroki Sakai,3530.0,Right Back,148,Hannover 96,178,['d372355f-f858-4905-9384-111138f4755b'],59,,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:59.033,Pass,
,,,,,,,,,,,,,,,,,1.589496,,,,,,,,,,,eb8ccb49-865b-4f56-875a-958a4ba8d38a,2266,,"[68.9, 63.7]",3890478,59,,,,,-1.8346406,,Right Foot,,,,"[63.2, 42.6]",,Ground Pass,,21.85635,,,,Christian Schulz,400614.0,,,,,,2,Regular Play,Alexander Milosevic,23341.0,Right Center Back,148,Hannover 96,178,['ed80fe27-264b-40ec-92ca-dc8c2f42fff8'],2,,,,,,,,,,,,,,,,,,Hannover 96,178,00:14:02.287,Pass,
