50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb916a46-4cc8-426c-a57b-d25186ac03f7,980,,,"[85.2, 20.5]",3890525,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dario Lezcano,9113.0,Center Forward,69,Ingolstadt,189,['51bf4893-c024-4090-a42d-744ccc0a47f7'],41,,,,,,,,,,,,,,,,Ingolstadt,189,00:37:41.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78fc8fd2-955d-4f8f-81ce-6d6e45674208,985,,,"[84.8, 2.1]",3890525,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Konstantin Rausch,11134.0,Left Wing,70,Darmstadt 98,872,['663f1186-cb15-4ab5-8e87-9c6768335b79'],2,,,,,,,,,,,,,,,,Darmstadt 98,872,00:38:02.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d89c07f6-3497-4ad5-8efa-842a94729373,991,,,"[46.9, 79.5]",3890525,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Vieira da Costa,8676.0,Right Back,71,Ingolstadt,189,['e25a56c2-1344-4846-9890-d92945ece5fb'],8,,,,,,,,,,,,,,,,Ingolstadt,189,00:38:08.516,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a108b3da-4d8d-4784-b48e-32202605f6ee,994,,,"[30.8, 77.4]",3890525,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marvin Matip,9106.0,Right Center Back,71,Ingolstadt,189,['a39d104f-c020-4e7f-b730-6cc1ed68b9d9'],11,,,,,,,,,,,,,,,,Ingolstadt,189,00:38:11.431,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7656ca7a-6845-445b-a728-05cc4daf2996,997,,,"[70.6, 79.3]",3890525,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukas Hinterseer,9103.0,Right Wing,71,Ingolstadt,189,['fed58343-8778-483c-804d-d45b75a3e72d'],15,,,,,,,,,,,,,,,,Ingolstadt,189,00:38:15.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c61f319-75ad-4d5f-94f9-c23e4b81db21,999,,,"[57.8, 4.4]",3890525,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Konstantin Rausch,11134.0,Left Wing,72,Darmstadt 98,872,['4b48e204-0c87-4ffb-af47-407497ea870e'],16,,,,,,,,,,,,,,,,Darmstadt 98,872,00:38:16.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a371e332-4b91-4826-9ab8-99924bb94347,1004,,,"[70.0, 17.3]",3890525,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sandro Wagner,9723.0,Center Forward,72,Darmstadt 98,872,"['a36946d0-02fb-4a89-a8b9-304f73d0af79', 'af2db694-76ec-4605-8dbc-a0af402ee244']",19,,,,,,,,,,,,,,,,Darmstadt 98,872,00:38:19.403,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f1bcd63-a473-4680-b404-88628a105111,1008,,,"[64.0, 7.6]",3890525,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Konstantin Rausch,11134.0,Left Wing,72,Darmstadt 98,872,"['5590729a-f4a4-43a0-b2a8-b096ef2c4d06', '6df0955e-435c-42a8-8cab-d7220b4f6fdc']",21,,,,,,,,,,,,,,,,Darmstadt 98,872,00:38:21.400,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61cc3333-7b55-45d5-b28d-15deaf5ec54a,1013,,,"[37.5, 71.4]",3890525,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marvin Matip,9106.0,Right Center Back,73,Ingolstadt,189,['adb066bc-571b-4b7f-9e9a-f837f29f8c51'],23,,,,,,,,,,,,,,,,Ingolstadt,189,00:38:23.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570f923e-0d71-47ab-98d7-a4f7bc457228,1016,,,"[35.3, 55.4]",3890525,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Hübner,8405.0,Left Center Back,73,Ingolstadt,189,['9695fc87-f9d1-42af-9a7b-131bcf346a55'],26,,,,,,,,,,,,,,,,Ingolstadt,189,00:38:26.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6568dd13-e82f-4401-a206-295b08184ba9,1019,,,"[8.6, 43.2]",3890525,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramazan Özcan,12319.0,Goalkeeper,73,Ingolstadt,189,['5c269d1b-e4ce-43b4-ba34-ab94b3821201'],29,,,,,,,,,,,,,,,,Ingolstadt,189,00:38:29.261,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f192dc1-207e-45a3-9fb7-0b1b4dc662a6,1022,,,"[80.5, 32.7]",3890525,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moritz Hartmann,40464.0,Left Wing,73,Ingolstadt,189,['4fac6bc9-f19f-4982-a89b-270aac1a8dd1'],35,,,,,,,,,,,,,,,,Ingolstadt,189,00:38:35.316,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e72d951-84d4-429f-81fe-6f0a6723dc49,1025,,,"[50.1, 50.0]",3890525,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,73,Ingolstadt,189,"['6aca77f7-daf6-4c94-8ae0-2600b3a814da', 'cc505ff6-6d99-48ec-b58a-311d62d0455e']",36,,,,,,,,,,,,,,,,Darmstadt 98,872,00:38:36.428,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad22692e-6979-4826-ad5c-44b1c56dc4ae,1030,,,"[96.7, 29.9]",3890525,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sandro Wagner,9723.0,Center Forward,74,Darmstadt 98,872,['c47c7f22-b259-4102-98d1-c32478d674dc'],5,,,,,,,,,,,,,,,,Darmstadt 98,872,00:39:05.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8444841a-5c72-4160-9033-75e1c50840c7,1034,,,"[29.1, 57.5]",3890525,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,74,Darmstadt 98,872,['6952e6c7-3bd0-4ae8-b584-d6d6add0419e'],7,,,,,,,,,,,,,,,,Ingolstadt,189,00:39:07.346,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1adf2b2d-8967-4e33-9c27-de30df53e1ae,1041,,,"[102.1, 22.2]",3890525,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sandro Wagner,9723.0,Center Forward,74,Darmstadt 98,872,['d7367118-ad20-4e81-b08d-f9c3888011da'],9,,,,,,,,,,,,,,,,Darmstadt 98,872,00:39:09.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88258a8d-fcfc-4982-8997-b1adebff194c,1045,,,"[83.1, 8.5]",3890525,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Holland,9222.0,Left Back,74,Darmstadt 98,872,['14737e4e-9de5-49fa-a79b-39dc572fb8e1'],12,,,,,,,,,,,,,,,,Darmstadt 98,872,00:39:12.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf06c7db-b9c6-4988-99b6-e64017be6207,1048,,,"[98.0, 20.0]",3890525,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérôme Gondorf,8388.0,Left Defensive Midfield,74,Darmstadt 98,872,['30b70f4b-54cb-4561-abec-634a81676623'],14,,,,,,,,,,,,,,,,Darmstadt 98,872,00:39:14.323,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13dcefc0-72db-4137-95df-ab6d35da0d22,1052,,,"[101.2, 23.7]",3890525,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Vrančić,13675.0,Center Attacking Midfield,74,Darmstadt 98,872,"['461374bf-5880-46eb-a028-7414c967a729', 'eadbc7c4-d335-4218-880e-50f110cef042']",15,,,,,,,,,,,,,,,,Darmstadt 98,872,00:39:15.082,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df9c0a0d-23f1-4d23-90cc-57e209126206,1055,,,"[54.2, 46.8]",3890525,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moritz Hartmann,40464.0,Left Wing,74,Darmstadt 98,872,['a40589ba-512a-4f74-9b28-e79fa634e6d6'],20,,,,,,,,,,,,,,,,Ingolstadt,189,00:39:20.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fa03b41-cae7-41b3-8bd1-a9ff51161c31,1057,,,"[17.4, 38.9]",3890525,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Mathenia,8306.0,Goalkeeper,74,Darmstadt 98,872,['d4386c76-9ec7-4d2a-9b9e-262b75d0d2bc'],22,,,,,,,,,,,,,,,,Darmstadt 98,872,00:39:22.923,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8741e18-f242-42e9-850d-8f9a9676659a,1065,,,"[85.4, 34.2]",3890525,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sandro Wagner,9723.0,Center Forward,75,Darmstadt 98,872,['25df2101-55aa-4538-9c46-b0fbc3c9fafb'],6,,,,,,,,,,,,,,,,Darmstadt 98,872,00:40:06.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3af8c3eb-c184-4328-a756-024eb77e10cb,1070,,,"[14.6, 34.2]",3890525,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Mathenia,8306.0,Goalkeeper,75,Darmstadt 98,872,['8bf37e35-be88-4cee-b9ad-f2c6ebff0d5a'],13,,,,,,,,,,,,,,,,Darmstadt 98,872,00:40:13.328,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d0023ad-766b-4d57-9312-7341fe9a22bc,1074,,,"[72.4, 4.0]",3890525,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérôme Gondorf,8388.0,Left Defensive Midfield,75,Darmstadt 98,872,['22d428d2-85c7-489b-8d52-225fa9332b48'],17,,,,,,,,,,,,,,,,Darmstadt 98,872,00:40:17.976,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e63b3bd-4b02-4824-9915-46cfd9cb8aac,1078,,,"[62.7, 74.2]",3890525,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukas Hinterseer,9103.0,Right Wing,76,Ingolstadt,189,"['1b2b3e99-e9c4-4b87-83ec-9710a0fa3334', 'c4375a77-ca07-4620-8d20-432f9ecdac51']",18,,,,,,,,,,,,,,,,Ingolstadt,189,00:40:18.965,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a5070a3-c206-4bb9-97e2-3a347c19f461,1081,,,"[70.2, 79.3]",3890525,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,76,Ingolstadt,189,['b01ad36d-2188-48cd-a8ef-db2b41bb86fd'],22,,,,,,,,,,,,,,,,Ingolstadt,189,00:40:22.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82cc47b5-8268-4e80-9790-581cbd8fd94a,1086,,,"[9.3, 21.5]",3890525,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Mathenia,8306.0,Goalkeeper,76,Ingolstadt,189,['3d566da2-9142-41e2-b73b-3dde792e4188'],27,,,,,,,,,,,,,,,,Darmstadt 98,872,00:40:27.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f423c60e-520a-4b7b-964d-6d0b72845914,1089,,,"[74.1, 25.8]",3890525,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dario Lezcano,9113.0,Center Forward,76,Ingolstadt,189,['a386a375-b6f6-42d1-84ab-cdd65a45bfe5'],32,,,,,,,,,,,,,,,,Ingolstadt,189,00:40:32.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73c1e555-3a58-48dd-b3cb-92216004fb2e,1091,,,"[72.6, 34.2]",3890525,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,76,Ingolstadt,189,['076adfd6-9111-46a2-85b7-0a361347dff9'],34,,,,,,,,,,,,,,,,Ingolstadt,189,00:40:34.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0255ce5b-ea56-4eb9-9e47-c6f9dce636cf,1104,,,"[28.5, 7.2]",3890525,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Holland,9222.0,Left Back,78,Darmstadt 98,872,"['20346ade-85d6-4cee-ace0-0df5143c73cd', '465d2a21-c572-4d92-a131-63de78ec3cb5']",28,,,,,,,,,,,,,,,,Darmstadt 98,872,00:41:28.139,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822ee740-ee3d-44b9-a84a-b880d3fe8563,1107,,,"[63.2, 12.1]",3890525,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,78,Darmstadt 98,872,['9cdfd91a-a2af-4764-8d70-c47bbb09979d'],31,,,,,,,,,,,,,,,,Darmstadt 98,872,00:41:31.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48392497-c295-44df-a72a-942e4526bd4e,1112,,,"[69.8, 64.8]",3890525,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Christiansen,12551.0,Left Center Midfield,78,Darmstadt 98,872,['f21c8ef4-e85b-4adf-a151-ba35cdd7f0a5'],35,,,,,,,,,,,,,,,,Ingolstadt,189,00:41:35.117,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bf6e8ae-7cd0-4c78-b123-0e96bc1e98b9,1116,,,"[78.1, 69.0]",3890525,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukas Hinterseer,9103.0,Right Wing,78,Darmstadt 98,872,['d0473fdd-4b73-4225-b78d-687a1b63eb65'],37,,,,,,,,,,,,,,,,Ingolstadt,189,00:41:37.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8380099-1f3a-4857-b3b3-2d30b6e0d481,1121,,,"[48.2, 10.4]",3890525,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Vrančić,13675.0,Right Defensive Midfield,78,Darmstadt 98,872,['9453495a-aae0-46d3-b404-139ffcb85033'],40,,,,,,,,,,,,,,,,Darmstadt 98,872,00:41:40.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e39aacc8-9dcf-492a-bf1d-35a28b3bb77c,1127,,,"[111.3, 4.4]",3890525,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sandro Wagner,9723.0,Center Forward,79,Darmstadt 98,872,"['18b99bd2-45f5-4a0c-a377-a840b1164819', '6b22275e-ffb8-43ef-b3b3-08bc79c2e6d2']",14,,,,,,,,,,,,,,,,Darmstadt 98,872,00:42:14.528,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6245362-9f94-4fd6-9f69-d95b11dbf565,1133,,,"[111.7, 25.0]",3890525,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sandro Wagner,9723.0,Center Forward,80,Darmstadt 98,872,['34341394-18b0-47ee-ad69-b6c34fe9780f'],34,,,,,,,,,,,,,,,,Darmstadt 98,872,00:42:34.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b818657-b4e9-473f-b9bf-d03126dedc7c,1147,,,"[63.1, 16.2]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Moritz Hartmann,40464.0,Left Wing,81,Ingolstadt,189,"['72d160d7-bf88-4a6a-9b21-7dc145b011d6', 'ea0bb0ae-90a0-486e-9bca-112cea6acc46']",0,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:00.871,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46397562-0ee4-4519-bc24-218acaf0a754,1149,,,"[78.3, 1.9]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pascal Groß,3097.0,Right Center Midfield,81,Ingolstadt,189,['4eb55d9d-540c-473d-a9d5-6307cf131ecc'],3,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:03.211,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41af80be-360c-478c-897f-e17ce0b937d9,1154,,,"[89.2, 10.9]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Moritz Hartmann,40464.0,Left Wing,81,Ingolstadt,189,['1c0b2374-2c9f-4cd1-b7da-a9b866af3dca'],6,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:06.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61a8f0b1-5e6f-4ed6-afec-f4df8ab05ce7,1157,,,"[89.7, 15.1]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,82,Ingolstadt,189,['4236b149-0cb9-428c-8f02-7bcc51924d33'],25,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:25.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bad81dc2-f312-4e46-b568-d08837418425,1162,,,"[89.5, 3.6]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Bauer,8394.0,Left Back,82,Ingolstadt,189,"['319c757d-63ff-4d15-b824-c6201c8277f9', '4a1c857f-dcab-437a-b11d-cbd27ed4aec0']",27,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:27.119,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfd5d66d-691d-4a45-aa75-9f30c5b6dfb2,1168,,,"[62.7, 38.7]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marvin Matip,9106.0,Right Center Back,82,Ingolstadt,189,['071041ef-f854-4d07-9931-22288c1cf6dd'],31,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:31.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57ae80d1-4e8e-4e3f-a035-0b0c4686d0ab,1171,,,"[23.1, 42.1]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramazan Özcan,12319.0,Goalkeeper,82,Ingolstadt,189,['29a80821-a1ac-47f3-8815-e10d64c5884e'],36,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:36.328,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748ea7cb-eed4-4fbc-b469-698ebcbf13ae,1174,,,"[102.5, 17.3]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moritz Hartmann,40464.0,Left Wing,82,Ingolstadt,189,['f5bf3532-f170-4864-ae52-ee288aeec165'],43,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:43.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b34937c-31e7-4895-822b-96c977998568,1177,,,"[27.7, 58.3]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Gondorf,8388.0,Left Defensive Midfield,82,Ingolstadt,189,"['787d3529-bddc-4e6b-b561-4ed351abf9b4', 'd9c8ad3c-9085-4896-9fa9-e1e44b4361e0']",44,,,,,,,,,,,,,,,,Darmstadt 98,872,00:43:44.949,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050fc6db-01d2-45a8-a555-15659ab075ee,1180,,,"[42.4, 51.9]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tobias Kempe,9219.0,Center Attacking Midfield,82,Ingolstadt,189,['10256c2b-60bb-4977-bc8d-04823f76c248'],47,,,,,,,,,,,,,,,,Darmstadt 98,872,00:43:47.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5a8a854-4dd3-4134-8819-626409577e3f,1183,,,"[104.2, 14.5]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moritz Hartmann,40464.0,Left Wing,82,Ingolstadt,189,['aae2a939-fd72-4473-a1bb-f5c01ec29d49'],49,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:49.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ba024b1-f834-4e55-b2a6-de030d67f599,1187,,,"[107.8, 20.3]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dario Lezcano,9113.0,Center Forward,82,Ingolstadt,189,['3e695a52-f116-41ed-8628-2abdbde2d3f6'],51,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:51.148,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,035e1182-93db-4183-a7b6-bedc83f317e7,1191,,,"[100.4, 19.0]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Christiansen,12551.0,Left Center Midfield,82,Ingolstadt,189,['21792437-e641-4e06-bf8d-d8f8402906cb'],52,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:52.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9f0a1d7-ff7c-4542-9c68-5bbfb80ea2bf,1199,,,"[35.4, 69.2]",3890525,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobias Kempe,9219.0,Center Attacking Midfield,83,Darmstadt 98,872,['68ba410c-eb41-4530-a3d3-d9bf2a5399f8'],57,,,,,,,,,,,,,,,,Darmstadt 98,872,00:43:57.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba8834ea-a2d5-4b58-8bcb-213843d634b4,1212,,,"[9.7, 39.5]",3890525,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramazan Özcan,12319.0,Goalkeeper,84,Ingolstadt,189,['16d0135b-b785-4baf-9486-2c65309927a4'],6,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:06.492,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f79126da-3d92-4a0b-9bf1-abaad8c0bd8a,1220,,,"[77.3, 7.0]",3890525,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moritz Hartmann,40464.0,Left Wing,84,Ingolstadt,189,['3accc0fa-cc4a-4358-bf66-0860fce79ce3'],16,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:16.218,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bf8992a-cc78-4b98-af49-3693226c5424,1224,,,"[56.7, 7.7]",3890525,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Hübner,8405.0,Left Center Back,85,Ingolstadt,189,['7398e711-84b9-4917-b543-afef390203f9'],37,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:37.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4d54977-5efd-4ffc-b10f-0a423afec431,1226,,,"[56.5, 2.9]",3890525,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Bauer,8394.0,Left Back,85,Ingolstadt,189,['81f336ee-3e80-4685-8192-4de5e264d1ea'],38,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:38.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c3da7a4-314c-4d4a-82f4-e9abe32dde75,1229,,,"[21.4, 29.9]",3890525,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramazan Özcan,12319.0,Goalkeeper,85,Ingolstadt,189,['39f4ae26-801e-497a-9b53-602cec0d9c89'],43,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:43.446,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cf52a87-bc17-4b04-a188-cae3a70ec0f2,1232,,,"[104.0, 34.0]",3890525,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dario Lezcano,9113.0,Center Forward,85,Ingolstadt,189,['bfe39a1c-542a-4f43-bcd3-6a22fc8a1bd3'],55,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:55.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6f473f9-e179-405b-8671-77eea89b6221,1248,,,"[60.2, 40.9]",3890525,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sandro Wagner,9723.0,Center Forward,87,Darmstadt 98,872,['e510c533-1503-4947-ab6b-c862e20b1496'],2,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:02.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24f9851d-29b2-4a56-8179-8dc246be876e,1251,,,"[50.8, 40.2]",3890525,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mario Vrančić,13675.0,Right Defensive Midfield,87,Darmstadt 98,872,['f31d5f29-c691-49db-9b11-033e54331f5c'],4,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:04.249,Ball Receipt*,
