50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.272323,,,,,,,,,,,,,,7bca9a61-7750-4f63-8ad2-67219671e408,556,,"[71.3, 9.6]",3890287,12,,,,,-3.09995,,Left Foot,,"[56.9, 9.0]",,Ground Pass,,14.412495,,,,Jérôme Boateng,5578.0,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,29,Bayern Munich,169,['35cdf1ac-d5e5-4630-91ae-0e111abc8abe'],17,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:17.758,Pass,
,,,,,,,,,,,,,,,1.522221,,,,,,,,,,,,,,87ef6c7f-0404-4113-bc2e-8ccd5586ac20,559,,"[57.3, 9.6]",3890287,12,,,,,2.3147435,,Left Foot,,"[46.9, 20.9]",,Ground Pass,,15.357409,,,,Xabier Alonso Olano,20133.0,,,,,,,1,Regular Play,Jérôme Boateng,5578.0,Center Back,29,Bayern Munich,169,"['1ab28906-ca45-45d8-82d0-dffaebc4c99d', 'b07ed0d4-af97-4293-8bcb-554bfde7afa4']",19,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:19.030,Pass,True
,,,,,,,,,,,,,,,1.01732,,,,,,,,,,,,,,f995ba7e-a19b-4aaf-bbac-70e6d99cf07a,562,,"[46.6, 29.2]",3890287,12,,,,,0.6924986,,Right Foot,,"[55.4, 36.5]",,Ground Pass,,11.4337225,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,29,Bayern Munich,169,['b7976b04-b6ee-4019-bb12-f576ef3974f2'],22,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:22.573,Pass,
,,,,,,,,,,,,,,,1.416494,,,,,,,,,,,,,,bf370424-8f46-4da6-b734-2c39ed40f830,565,,"[55.2, 36.5]",3890287,12,,,,,1.7188756,,Right Foot,,"[52.5, 54.6]",,Ground Pass,,18.300274,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,29,Bayern Munich,169,['a59f28d2-d2cc-49a5-829c-2fe2fec667a5'],24,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:24.256,Pass,
,,,,,,,,,,,,,,,1.44762,,,,,,,,,,,,,,62232d3f-7b5c-4291-ac82-50c070cb8f50,568,,"[56.7, 62.7]",3890287,12,,,,,0.8248514,,Right Foot,,"[71.3, 78.5]",,Ground Pass,,21.512787,,,,Philipp Lahm,19295.0,,,,,,,1,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,29,Bayern Munich,169,['892c2997-766f-4e02-8dd1-fdf54ffc3272'],27,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:27.106,Pass,
,,,,,,,,,,,,,,,1.62503,,,,,,,,,,,,,,6984466e-e42e-48f7-809f-3c7e73a2ae32,570,,"[71.3, 78.5]",3890287,12,,,,,-2.692162,,Right Foot,,"[62.8, 74.4]",,Ground Pass,,9.4371605,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Wing Back,29,Bayern Munich,169,['46903645-a53a-4321-9bd7-131891184c5c'],28,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:28.554,Pass,
,,,,,,,,,,,,,,,1.003406,,,,,,,,,,,,,,d6484463-ea21-49f0-ad07-6675be83f03f,573,,"[70.2, 70.9]",3890287,12,,,,,0.7086263,,Left Foot,,"[77.9, 77.5]",,Ground Pass,,10.141499,,,,Thomas Müller,5562.0,,,,,,,1,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,29,Bayern Munich,169,['5b47cd8e-f091-4a8e-aa11-953a0638c375'],32,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:32.418,Pass,
,,,,,,,,,,,,,,,1.373964,,,,,,,,,,,,,,e116c618-8ddd-4339-81f1-53c9406c6390,576,,"[77.0, 77.5]",3890287,12,,,,,-2.598115,,Right Foot,,"[57.8, 65.9]",,Ground Pass,,22.43212,,,,Xabier Alonso Olano,20133.0,,,,,,,1,Regular Play,Thomas Müller,5562.0,Center Attacking Midfield,29,Bayern Munich,169,['74199eea-38df-45d1-8f93-dd3a78bb2e6a'],36,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:36.092,Pass,
,,,,,,,,,,,,,,,0.140237,,,,,,,,,,,,,,11550d5f-5dbc-4e0d-837f-372deccf662a,579,,"[62.3, 66.1]",3890287,12,,,,,-1.049362,,Right Foot,,"[65.0, 61.4]",,Low Pass,,5.420332,,Incomplete,,Douglas Costa de Souza,5837.0,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,29,Bayern Munich,169,"['543efb7f-31ca-4dce-85f2-d76870815d40', '9c3c0a22-4b78-44f0-8bcc-f0b50d5dfc70']",39,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:39.343,Pass,
,,,,,,,,,,,,,,,2.209218,,,,,,,,,,,,,,8720882c-2362-464a-bdb4-cfff32d09ad9,584,,"[70.7, 22.1]",3890287,12,,,,,1.1270466,,Right Foot,,"[90.0, 62.7]",,High Pass,,44.953865,,,,Philipp Lahm,19295.0,,,True,,,,1,Regular Play,Jérôme Boateng,5578.0,Center Back,29,Bayern Munich,169,['6650d7dc-9349-4fd5-9eaf-b112b36750ba'],46,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:46.783,Pass,
,,,,,,,,,,,,,,,1.123435,,,,,,,,,,,,,,90b349cd-e660-4c6d-8d40-128e0c3d8b79,586,,"[90.0, 62.7]",3890287,12,,,,,-1.357858,,Head,,"[94.0, 44.2]",,Low Pass,,18.927494,,Pass Offside,,Thomas Müller,5562.0,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Wing Back,29,Bayern Munich,169,['2321bb35-e5e5-4bbe-826f-697355c336ac'],49,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:49.080,Pass,
,,,,,,,,,,,,,,,2.981455,,,,,,,,,,,,,,d3422c36-354b-41e8-b064-9d81efc2c8c6,589,,"[20.8, 40.5]",3890287,13,,,,,0.5345164,,Right Foot,,"[70.8, 70.1]",,High Pass,,58.104733,,,,Alexander Esswein,8574.0,,,,,,Free Kick,1,From Free Kick,Marwin Hitz,8314.0,Goalkeeper,30,Augsburg,172,['fb38ded1-a387-41cb-ba8f-8a756e7055eb'],20,,,,,,,,,,,,,,,,,,Augsburg,172,00:13:20.380,Pass,
,,,,,,,,,,,,,,,1.631204,,,,,,,,,,,,,,185cba3f-1953-429f-99c3-486533c8f47d,591,,"[70.8, 70.1]",3890287,13,,,,True,-0.39884174,,,,"[84.8, 64.2]",,Low Pass,,15.192432,,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,,,1,From Free Kick,Alexander Esswein,8574.0,Right Wing,30,Augsburg,172,"['1ac895c6-781e-4951-a70a-c4b363ecaa92', '2c3bdfb6-84b5-4922-8117-1a8057917933', '53a23f80-9d10-4c5b-92d6-f5a93aca6426']",23,,,,,,,,,,,,,,,,,,Augsburg,172,00:13:23.402,Pass,True
,,,,,,,,,,,,,,,3.547801,,,,,,,,,,,,,,68bb736f-c554-403e-a5eb-f4aa189b49b6,600,,"[53.5, 42.1]",3890287,13,,,,,0.34210554,4626647a-92b1-4977-842d-8dece79e1968,Right Foot,,"[101.8, 59.3]",,High Pass,,51.27114,,,,Alexander Esswein,8574.0,True,,,,,,1,From Free Kick,Tobias Werner,400620.0,Left Wing,30,Augsburg,172,"['0977a170-fede-4ced-9af3-2a9c1fcb3df4', 'd0389068-7c41-430e-b534-82356b8d101b']",32,,,,,,,,,,,,,,,,,,Augsburg,172,00:13:32.809,Pass,True
,,,,,,,,,,,,,,,1.68035,,,,,,,,,,,,,,6f039cdb-a3f0-4a65-9a15-cc5c8162db3d,605,,"[7.0, 36.1]",3890287,13,,True,,,1.0265158,,Right Foot,,"[23.1, 62.7]",,Ground Pass,,31.092926,,,,Philipp Lahm,19295.0,,,,,,Goal Kick,1,From Goal Kick,Manuel Neuer,5570.0,Goalkeeper,31,Bayern Munich,169,['38e2d6d6-c126-4cad-8694-2815a44912bf'],42,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:42.453,Pass,
,,,,,,,,,,,,,,,1.280857,,,,,,,,,,,,,,bf1403c3-b70d-4b1a-9108-8a86a1dc9f9b,607,,"[42.4, 77.8]",3890287,13,,True,,,-1.7789185,,Right Foot,,"[39.0, 61.7]",,Ground Pass,,16.45509,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Goal Kick,Philipp Lahm,19295.0,Right Back,31,Bayern Munich,169,['2a910427-a73d-4633-b077-5d8ea1f45d7c'],45,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:45.583,Pass,
,,,,,,,,,,,,,,,0.998319,,,,,,,,,,,,,,0c857945-78a5-45a9-a22d-27a4fc131157,609,,"[44.5, 62.4]",3890287,13,,,,,1.1182184,,Left Foot,,"[49.8, 73.3]",,Ground Pass,,12.120231,,,,Philipp Lahm,19295.0,,,,,,,1,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,31,Bayern Munich,169,['32691528-7a45-458a-9940-9395c44c0a8a'],49,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:49.055,Pass,
,,,,,,,,,,,,,,,0.997003,,,,,,,,,,,,,,567b52ef-bf26-4735-bd60-1d58383fcfb2,612,,"[50.2, 73.3]",3890287,13,,,,,0.33250284,,Left Foot,,"[64.1, 78.1]",,Ground Pass,,14.705441,,,,Robert Lewandowski,5668.0,,,,,,,1,From Goal Kick,Philipp Lahm,19295.0,Right Back,31,Bayern Munich,169,['30ce754a-1915-4a3d-affa-4b32416a224e'],51,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:51.425,Pass,
,,,,,,,,,,,,,,,0.966648,,,,,,,,,,,,,,61d0cc0d-4dde-4fa8-9ff8-320b65efc4ae,614,,"[64.1, 78.1]",3890287,13,,,,,-2.6374266,,Right Foot,,"[52.5, 71.7]",,Ground Pass,,13.248396,,,,Philipp Lahm,19295.0,,,,,,,1,From Goal Kick,Robert Lewandowski,5668.0,Center Forward,31,Bayern Munich,169,['f47a8fde-8f59-4a35-8cde-bbd072b910d8'],52,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:52.422,Pass,
,,,,,,,,,,,,,,,1.415018,,,,,,,,,,,,,,17e9bde8-609a-4657-a97b-af5fa85b66c0,617,,"[56.7, 68.3]",3890287,13,,,,,-2.1441212,,Right Foot,,"[48.5, 55.6]",,Ground Pass,,15.1172085,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,From Goal Kick,Philipp Lahm,19295.0,Right Back,31,Bayern Munich,169,['a4f2a690-b817-4e99-a79d-a01bbe9b9161'],56,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:56.696,Pass,
,,,,,,,,,,,,,,,1.186103,,,,,,,,,,,,,,7da2cd5c-a2c4-47fc-8850-57257c44e298,619,,"[48.5, 54.8]",3890287,13,,,,,-1.5212187,,Right Foot,,"[49.8, 28.6]",,Ground Pass,,26.232231,,,,Jérôme Boateng,5578.0,,,,,,,1,From Goal Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,31,Bayern Munich,169,['b0179404-682c-423f-8a9c-75f2f571a8da'],58,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:58.111,Pass,
,,,,,,,,,,,,,,,1.492834,,,,,,,,,,,,,,501aa6f1-520b-49a3-8a95-715c0bcdac93,622,,"[55.4, 24.9]",3890287,14,,,,,-0.8281932,,Left Foot,,"[74.4, 4.2]",,Ground Pass,,28.097864,,,,David Olatukunbo Alaba,8220.0,,,,,,,1,From Goal Kick,Jérôme Boateng,5578.0,Left Center Back,31,Bayern Munich,169,['636479d8-7755-49d4-998e-cbe7d8b639a2'],0,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:00.897,Pass,
,,,,,,,,,,,,,,,0.971486,,,,,,,,,,,,,,a9264a43-d53e-462c-8678-f4d9b4ec5924,625,,"[74.4, 4.2]",3890287,14,,,,,1.2847449,,Left Foot,,"[79.4, 21.2]",,Ground Pass,,17.720045,,,,Thomas Müller,5562.0,,,,,,,1,From Goal Kick,David Olatukunbo Alaba,8220.0,Left Back,31,Bayern Munich,169,['7602e53b-8567-412e-8f8d-5a843639e493'],5,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:05.490,Pass,
,,,,,,,,,,,,,,,0.728099,,,,,,,,,,,,,,193a721f-fc08-4b5b-9c24-f961f69ee443,627,,"[79.4, 21.2]",3890287,14,,,,,-0.7853982,,Right Foot,,"[85.0, 15.6]",,Ground Pass,,7.9195957,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Goal Kick,Thomas Müller,5562.0,Center Attacking Midfield,31,Bayern Munich,169,['b49dcbc3-8940-4344-848b-8d0dbeb6e48c'],6,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:06.462,Pass,
,,,,,,,,,,,,,,,2.778418,,,,,,,,,,,,,,cba5d4e9-fa07-47cb-b8e1-73db1f8e0a28,631,,"[109.3, 23.8]",3890287,14,,,,,1.1830722,,Right Foot,,"[120.0, 50.0]",,Low Pass,,28.300707,,Out,,Robert Lewandowski,5668.0,,,,,,,1,From Goal Kick,Thiago Alcântara do Nascimento,5208.0,Left Midfield,31,Bayern Munich,169,"['0ba4a738-388e-4cbb-9ddc-6eb70c5f8eb7', '64bd9211-171a-43e5-8164-0061eae916a9']",12,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:12.116,Pass,True
,,,,,,,,,,,,,,,0.342879,,,,,,,,,,,,,,464793ea-e68d-4ec2-b8ac-865b2b97647e,633,,"[6.0, 44.0]",3890287,14,,True,,,-1.4898922,,Right Foot,,"[6.3, 40.3]",,Ground Pass,,3.7121422,,,,Marwin Hitz,8314.0,,,,,,Goal Kick,1,From Goal Kick,Ragnar Klavan,4174.0,Left Center Back,32,Augsburg,172,['a8c22b7a-7861-464e-bc73-7482ae6cf76b'],30,,,,,,,,,,,,,,,,,,Augsburg,172,00:14:30.068,Pass,
,,,,,,,,,,,,,,,1.167903,,,,,,,,,,,,,,aeabd4ee-9b8a-4689-ace1-c497dacba375,635,,"[6.6, 35.1]",3890287,14,,,,,-1.4273441,,Right Foot,,"[9.2, 17.1]",,Ground Pass,,18.186808,,,,Ragnar Klavan,4174.0,,,,,,,1,From Goal Kick,Marwin Hitz,8314.0,Goalkeeper,32,Augsburg,172,['99415fc4-4c79-42b8-96a4-beaf0901a45a'],33,,,,,,,,,,,,,,,,,,Augsburg,172,00:14:33.036,Pass,
,,,,,,,,,,,,,,,0.986845,,,,,,,,,,,,,,a18611d2-405b-4488-8643-2d18995067e3,639,,"[24.3, 1.6]",3890287,14,,,,,0.40436465,,Left Foot,,"[47.2, 11.4]",,Ground Pass,,24.908834,,,,Ja-Cheol Koo,5627.0,,,,,,,1,From Goal Kick,Ragnar Klavan,4174.0,Left Center Back,32,Augsburg,172,['3c8b5d8d-ca0e-4fcf-b721-578bbcc04b91'],37,,,,,,,,,,,,,,,,,,Augsburg,172,00:14:37.116,Pass,
,,,,,,,,,,,,,,,2.61806,,,,,,,,,,,,,,eb9366fc-5cc0-47c7-b955-62e7ba0a91ab,643,,"[46.8, 18.5]",3890287,14,,,,,1.1883098,,Right Foot,,"[57.3, 44.6]",,High Pass,,28.132898,,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,,,1,From Goal Kick,Ja-Cheol Koo,5627.0,Center Attacking Midfield,32,Augsburg,172,"['350045b9-8d68-48ca-b49d-a74a2898c456', 'dbf0da34-3c0a-439c-97f1-0fd3c2803f54', 'f894d1cb-7d66-42cf-be57-380a5945334a']",39,,,,,,,,,,,,,,,,,,Augsburg,172,00:14:39.370,Pass,True
,,,,,,,,,,,,,,,1.44397,,,,,,,,,,,,,,dbf0da34-3c0a-439c-97f1-0fd3c2803f54,645,,"[62.8, 35.5]",3890287,14,,,,,-3.0280929,,Head,,"[43.5, 33.3]",,Low Pass,,19.424984,,,,Jérôme Boateng,5578.0,,,,,,Recovery,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Midfield,33,Bayern Munich,169,"['c43e2fde-1a9b-4372-a927-074ad02eb0e2', 'eb9366fc-5cc0-47c7-b955-62e7ba0a91ab']",41,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:41.988,Pass,
,,,,,,,,,,,,,,,1.648092,,,,,,,,,,,,,,9f595e3f-e2a8-48b2-9c64-4714d3b236ab,648,,"[44.2, 44.4]",3890287,14,,,,,1.2128377,,Right Foot,,"[54.3, 71.4]",,Ground Pass,,28.827244,,,,Philipp Lahm,19295.0,,,,,,,1,Regular Play,Jérôme Boateng,5578.0,Left Center Back,33,Bayern Munich,169,['af9f00ed-235a-42da-be14-41bffe4b0e1d'],45,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:45.739,Pass,
,,,,,,,,,,,,,,,0.734566,,,,,,,,,,,,,,90fabdd2-a69a-4bc6-9047-bbaa67942e84,651,,"[61.7, 72.7]",3890287,14,,,,,-1.8559141,,Right Foot,,"[58.3, 61.1]",,Ground Pass,,12.088011,,,,Xabier Alonso Olano,20133.0,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,33,Bayern Munich,169,['8c6049c1-46be-4703-ac0f-875e166de7ec'],50,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:50.546,Pass,
,,,,,,,,,,,,,,,0.893487,,,,,,,,,,,,,,9f57212d-7bda-4b29-9812-b6e6c11c2ebf,653,,"[58.3, 61.1]",3890287,14,,,,,1.5323538,,Right Foot,,"[58.8, 74.1]",,Ground Pass,,13.009612,,,,Philipp Lahm,19295.0,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Left Defensive Midfield,33,Bayern Munich,169,['0f342321-8f77-44fc-a63a-e0967fe4ed78'],51,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:51.281,Pass,
,,,,,,,,,,,,,,,1.112901,,,,,,,,,,,,,,fb612583-fe28-463b-bd40-e48d56f7be7e,655,,"[58.8, 74.1]",3890287,14,,,,,-2.3203125,,Right Foot,,"[49.4, 64.0]",,Ground Pass,,13.797463,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,33,Bayern Munich,169,['9357435b-3258-42dd-93bf-5fdcd856d837'],52,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:52.174,Pass,
,,,,,,,,,,,,,,,1.687156,,,,,,,,,,,,,,acd9ae70-9063-4639-a1c9-88a65df2c9bc,658,,"[50.2, 57.7]",3890287,14,,,,,-1.405058,,Right Foot,,"[54.8, 30.2]",,Ground Pass,,27.882072,,,,Jérôme Boateng,5578.0,,,,,,,1,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,33,Bayern Munich,169,['51e26b8e-b894-4163-8793-6ed72bd1bf45'],54,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:54.948,Pass,
,,,,,,,,,,,,,,,1.388529,,,,,,,,,,,,,,1c0ffbc8-8ae4-4257-8c9c-50dc4c10b691,661,,"[63.5, 24.2]",3890287,14,,,,,2.070143,,Right Foot,,"[53.3, 42.9]",,Ground Pass,,21.30094,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,Regular Play,Jérôme Boateng,5578.0,Left Center Back,33,Bayern Munich,169,['6c045b7b-858d-43ee-a083-f41b469fec97'],59,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:59.874,Pass,
,,,,,,,,,,,,,,,1.240262,,,,,,,,,,,,,,de1a8edc-1802-43e9-8066-7d8b0f74afe3,664,,"[53.5, 45.2]",3890287,15,,,,,1.212917,,Right Foot,,"[62.7, 69.8]",,Ground Pass,,26.264044,,,,Philipp Lahm,19295.0,,,,,,,1,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,33,Bayern Munich,169,['e90303d5-26d6-4f2a-83c9-bd1b18c171b4'],2,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:02.259,Pass,
,,,,,,,,,,,,,,,1.180017,,,,,,,,,,,,,,456ee5b0-4c6f-4f06-8b03-fed7b106e67e,667,,"[63.5, 70.4]",3890287,15,,,,,0.73023945,,Left Foot,,"[72.1, 78.1]",,Ground Pass,,11.543396,,,,Douglas Costa de Souza,5837.0,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,33,Bayern Munich,169,['d2d53e7b-2b0b-4a82-b296-dc2a2d3677e8'],4,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:04.776,Pass,
,,,,,,,,,,,,,,,1.134073,,,,,,,,,,,,,,12c0554e-8bc7-409b-a698-2cb3c694a122,670,,"[72.1, 74.6]",3890287,15,,,,,-2.9217975,,Left Foot,,"[62.7, 72.5]",,Ground Pass,,9.631719,,,,Philipp Lahm,19295.0,,,,,,,1,Regular Play,Douglas Costa de Souza,5837.0,Right Midfield,33,Bayern Munich,169,['45d9350f-e2c4-42bb-b9d6-a1cd99f35dcd'],7,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:07.995,Pass,
,,,,,,,,,,,,,,,1.114594,,,,,,,,,,,,,,838160fc-b9a9-4973-b039-f5eebb298257,673,,"[70.0, 67.9]",3890287,15,,,,,0.99172205,,Left Foot,,"[76.8, 78.3]",,Ground Pass,,12.425779,,,,Douglas Costa de Souza,5837.0,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,33,Bayern Munich,169,['9345f44c-e35a-4680-afa5-2fee16658ae1'],11,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:11.734,Pass,
,,,,,,,,,,,,,,,2.036629,,,,,,,,,,,,,,aa278d71-4adc-4fc0-9496-fd09aab2a851,676,,"[74.9, 77.7]",3890287,15,,,,,-2.3615708,,Left Foot,,"[56.2, 59.2]",,Ground Pass,,26.304752,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,Regular Play,Douglas Costa de Souza,5837.0,Right Midfield,33,Bayern Munich,169,['bfb69c95-c733-473f-89be-516b6fe3a9e6'],16,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:16.369,Pass,
,,,,,,,,,,,,,,,1.52481,,,,,,,,,,,,,,80a03f16-b56a-49c7-a855-ab1b6e6734fb,679,,"[57.2, 57.3]",3890287,15,,,,,-1.5813223,,Right Foot,,"[56.9, 28.8]",,Ground Pass,,28.50158,,,,Jérôme Boateng,5578.0,,,,,,,1,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,33,Bayern Munich,169,['6e78cd1c-959e-47cb-89cb-70f77f17f7ea'],19,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:19.316,Pass,
,,,,,,,,,,,,,,,1.569635,,,,,,,,,,,,,,8c6abcce-3afe-4157-92c8-4a61c78d2034,682,,"[57.5, 28.4]",3890287,15,,,,,-1.541393,,Right Foot,,"[58.1, 8.0]",,Ground Pass,,20.408821,,,,David Olatukunbo Alaba,8220.0,,,,,,,1,Regular Play,Jérôme Boateng,5578.0,Left Center Back,33,Bayern Munich,169,['c21564b9-a069-4573-aad7-78e141d75d28'],22,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:22.588,Pass,
,,,,,,,,,,,,,,,1.968017,,,,,,,,,,,,,,0f9ba6f8-2f6c-447c-a7af-3dde14e7d0f5,686,,"[45.8, 11.9]",3890287,15,,,,,2.602616,,Left Foot,,"[15.2, 30.2]",,Ground Pass,,35.654594,,,,Manuel Neuer,5570.0,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,33,Bayern Munich,169,"['0bfed7da-d381-4b25-b277-7ca81087a126', '61e604e7-97fa-4554-b1f6-0839390cf42b']",25,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:25.547,Pass,True
,,,,,,,,,,,,,,,1.278944,,,,,,,,,,,,,,5b52f6bd-6725-480c-b3d8-b1383d9ee4b8,689,,"[16.3, 39.2]",3890287,15,,,,,1.1141908,,Right Foot,,"[24.7, 56.3]",,Ground Pass,,19.051771,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,33,Bayern Munich,169,['2a33a406-08dc-45fd-8ef0-e2fd901c4034'],29,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:29.762,Pass,
,,,,,,,,,,,,,,,1.639446,,,,,,,,,,,,,,e139fca1-705c-4cba-975a-155dec46ecc6,692,,"[29.0, 59.6]",3890287,15,,,,,0.7386004,,Right Foot,,"[48.0, 76.9]",,Ground Pass,,25.696108,,,,Philipp Lahm,19295.0,,,,,,,1,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,33,Bayern Munich,169,['f98b415b-1c65-4685-b0bc-20c72dc5c35f'],32,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:32.304,Pass,
,,,,,,,,,,,,,,,1.2713,,,,,,,,,,,,,,78e3ac80-fc62-4c90-a2b2-1b5dfee1cc0a,695,,"[47.1, 73.8]",3890287,15,,,,,-2.5552402,,Right Foot,,"[33.1, 64.5]",,Ground Pass,,16.807438,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,33,Bayern Munich,169,['78ded175-8216-4f63-84bf-c87ae1352b7f'],35,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:35.137,Pass,
,,,,,,,,,,,,,,,2.1727,,,,,,,,,,,,,,53ebe0dd-acbc-49f6-894e-b8a156a1029d,698,,"[40.8, 56.6]",3890287,15,,,,,-1.385165,,Right Foot,,"[48.8, 14.0]",,High Pass,,43.344666,,,,Xabier Alonso Olano,20133.0,,,True,,,,1,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,33,Bayern Munich,169,['599c2522-7231-48b1-914b-faf33c3fb94a'],38,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:38.600,Pass,
