50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.434501,,,,,,,,,,,,,,aed16a6a-e3d1-4088-9256-768ab45daec3,421,,,"[90.6, 38.7]",3890317,9,,,,0.18763977,,Right Foot,,,"[98.5, 40.2]",,High Pass,,8.041144,,,,Max Meyer,8508.0,,,,,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,21,Schalke 04,181,['f556d6db-288a-4c52-84f3-cb97e50a0900'],32,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:09:32.022,Pass,
,,,,,,,,,,,,,,,,,,,1.538595,,,,,,,,,,,,,,9652b709-ba06-4f00-b83e-41b83e4a5860,425,,,"[96.7, 38.0]",3890317,9,,,,-1.3341392,,Left Foot,,,"[100.8, 21.0]",,Low Pass,,17.487425,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,1,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,21,Schalke 04,181,['7bf03e40-3748-43a4-9f7a-af1215004bc7'],34,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:09:34.709,Pass,
,,,,,,,,,,,,,,,,,,,1.858731,,,,,,,,,,,,,,b06c33ed-8ba1-400f-b5cd-8074862694fc,428,,,"[101.9, 19.9]",3890317,9,,,,0.043450896,,Right Foot,,,"[115.7, 20.5]",,Ground Pass,,13.813037,,,,Dennis Aogo,8958.0,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,21,Schalke 04,181,['db64aa2f-2d70-46f9-8e8c-36b6bf0783f7'],37,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:09:37.598,Pass,
,,,,,,,,,,,,,,,,,,,0.984225,,,,,,,,,,,,,,f51d42fc-ee0d-4d80-8d5f-a98837696a6b,430,,,"[114.2, 21.6]",3890317,9,,,,1.9939677,,Left Foot,True,True,"[108.3, 34.7]",,Ground Pass,,14.367324,,Incomplete,,Max Meyer,8508.0,,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Back,21,Schalke 04,181,"['2fbedbed-095a-4ea4-bad3-c82310f1d7a9', 'ee2352a9-f1a6-4ba9-917b-70775212be12']",39,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:09:39.457,Pass,
,,,,,,,,,,,,,,,,,,,0.778572,,,,,,,,,,,,,,64858627-a954-4aff-be19-7a83f4365175,433,,,"[100.4, 0.1]",3890317,9,,,,1.4464413,,,,,"[101.5, 8.9]",,High Pass,,8.868484,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,Throw-in,1,From Throw In,Dennis Aogo,8958.0,Left Back,22,Schalke 04,181,['4ed5c306-42f9-4182-bd53-491e9ec09bb1'],55,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:09:55.158,Pass,
,,,,,,,,,,,,,,,,,,,0.869937,,,,,,,,,,,,,,86c7b781-d378-4360-b8bc-3523cba4abf5,436,,,"[101.9, 8.5]",3890317,9,,,,-1.5707964,,Left Foot,,,"[101.9, 2.0]",,Low Pass,,6.5,,,,Dennis Aogo,8958.0,,,,,,1,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,22,Schalke 04,181,['4182ca0c-cb2c-43e8-aeef-09f0793a6f97'],55,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:09:55.937,Pass,
,,,,,,,,,,,,,,,,,,,0.802968,,,,,,,,,,,,,,c4d9e671-f403-4e83-adb5-821308f71701,439,,,"[102.6, 2.8]",3890317,9,,,,1.3339475,,Left Foot,,,"[104.0, 8.6]",,High Pass,,5.9665737,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,1,From Throw In,Dennis Aogo,8958.0,Left Back,22,Schalke 04,181,"['0812b966-1087-4dfd-923f-80fe8194ef1a', 'debee1fe-da9d-4f0e-9fa4-bd0e048fd944']",56,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:09:56.807,Pass,True
,,,,,,,,,,,,,,,,,,,0.73073,,,,,,,,,,,,,,96f31099-f80c-4943-9ee5-65daf8db82fd,441,,,"[104.0, 9.0]",3890317,9,,,,-2.7716866,,Other,,,"[99.1, 7.1]",,Low Pass,,5.255473,,,,Dennis Aogo,8958.0,,,,,,1,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,22,Schalke 04,181,['43e21765-6c3b-4ad6-ade2-6e91cd09939d'],57,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:09:57.610,Pass,
,,,,,,,,,,,,,,,,,,,0.943516,,,,,,,,,,,,,,20c8cf4c-8856-4629-bbef-e8901434f174,444,,,"[99.5, 7.2]",3890317,9,,,,0.24958692,,Left Foot,,,"[104.6, 8.5]",,Ground Pass,,5.263079,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,1,From Throw In,Dennis Aogo,8958.0,Left Back,22,Schalke 04,181,"['23c98a22-e08e-4ed6-bc2f-a3bbc7a13aa0', '289f5f0e-477a-4b16-9e71-bf3a4407295c']",58,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:09:58.340,Pass,True
,,,,,,,,,,,,,,,,,,,2.929143,,,,,,,,,,,,,,ee97e519-f888-4c2b-9a10-e090062f1275,450,,,"[88.4, 0.1]",3890317,10,,,,2.1847773,,,,,"[68.1, 28.9]",,High Pass,,35.23535,,,,Johannes Geis,6717.0,,,,,Throw-in,1,From Throw In,Dennis Aogo,8958.0,Left Back,23,Schalke 04,181,['3fe5e102-97e0-4a92-a72b-4eeb8ce67389'],13,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:10:13.980,Pass,
,,,,,,,,,,,,,,,,,,,2.897753,,,,,,,,,,,,,,624dc4aa-9651-4b0f-81dd-47b882b8cbde,453,,,"[62.6, 38.4]",3890317,10,,,,1.9368528,,Right Foot,,,"[58.0, 50.4]",,Ground Pass,,12.8514595,,,,Joël Andre Job Matip,3502.0,,,,,,1,From Throw In,Johannes Geis,6717.0,Right Defensive Midfield,23,Schalke 04,181,['1406f19f-1874-4d10-84a0-2e067dcebe26'],18,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:10:18.037,Pass,
,,,,,,,,,,,,,,,,,,,4.293822,,,,,,,,,,,,,,192a0da8-e5bf-4c84-bf82-77f147bbcc68,457,,,"[75.1, 75.8]",3890317,10,,,,-0.1870955,,Right Foot,,,"[120.0, 67.3]",,High Pass,,45.697483,,Out,,Leroy Sané,3053.0,,,,,,1,From Throw In,Joël Andre Job Matip,3502.0,Right Center Back,23,Schalke 04,181,"['263d54c4-9bc7-49ea-a4e1-ac9226064dc7', '26e951db-9d3c-4845-92e3-c95d03d46dad']",25,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:10:25.243,Pass,True
,,,,,,,,,,,,,,,,,,,3.423276,,,,,,,,,,,,,,e19da211-492a-477f-990b-9224d13b52b5,459,,,"[7.0, 44.1]",3890317,10,,,,0.42217207,,Right Foot,,,"[68.0, 71.5]",,High Pass,,66.871216,,,,Michael Gregoritsch,8309.0,,,,,Goal Kick,1,From Goal Kick,Jaroslav Drobný,23499.0,Goalkeeper,24,Hamburger SV,171,['2cc270c4-0118-42fd-a3ea-b5b3c6973df4'],49,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:10:49.749,Pass,
,,,,,,,,,,,,,,,,,,,3.762258,,,,,,,,,,,,,,e012025c-ce89-4c65-827b-672a1e6b6ffe,462,,,"[68.6, 71.5]",3890317,10,,,True,0.31825814,,,,,"[94.4, 80.0]",,Low Pass,,27.164131,,Out,,Pierre-Michel Lasogga,8895.0,,,,,,1,From Goal Kick,Michael Gregoritsch,8309.0,Right Wing,24,Hamburger SV,171,"['a8466cdc-f062-4f73-aa90-3d761caacb56', 'bcfb33fa-eaca-4073-8e32-d1f7aea9654f']",53,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:10:53.212,Pass,True
,,,,,,,,,,,,,,,,,,,1.073595,,,,,,,,,,,,,,c66e3573-4424-49b6-a585-b8ec5e05acd6,464,,,"[36.3, 0.1]",3890317,11,,,,0.2617135,,,,,"[47.5, 3.1]",,High Pass,,11.594827,,,,Franco Matías Di Santo,8512.0,,,,,Throw-in,1,From Throw In,Dennis Aogo,8958.0,Left Back,25,Schalke 04,181,['a480e49b-c83e-4470-b1a9-08e9e24b8fc1'],12,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:12.422,Pass,
,,,,,,,,,,,,,,,,,,,4.316247,,,,,,,,,,,,,,80918ef4-7f90-40f3-8993-9a842a26e273,466,,,"[47.5, 3.1]",3890317,11,,,,1.1729875,,Head,,,"[55.4, 21.9]",,High Pass,,20.3924,,,,Max Meyer,8508.0,,,,,,1,From Throw In,Franco Matías Di Santo,8512.0,Center Forward,25,Schalke 04,181,['009401db-1930-45f1-9b6b-4a05f26a485a'],13,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:13.495,Pass,
,,,,,,,,,,,,,,,,,,,2.834894,,,,,,,,,,,,,,8ea44d37-a71b-4329-b45b-db735cb30328,470,,,"[57.0, 25.7]",3890317,11,,,,1.2595717,,Right Foot,,,"[66.2, 54.3]",,High Pass,,30.043303,,,,Leroy Sané,3053.0,,,,,,1,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,25,Schalke 04,181,"['a4d8b75c-1a72-4456-bfab-73346b8478b2', 'db090f65-9370-40ba-addc-363dd25fb831']",17,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:17.997,Pass,True
,,,,,,,,,,,,,,,,,,,1.377509,,,,,,,,,,,,,,6948d633-4e9e-4bee-85c1-e62a2bb2ed47,482,,,"[85.5, 80.0]",3890317,11,,,,-1.3383869,,,,,"[89.5, 63.1]",,High Pass,,17.366922,,Incomplete,,Max Meyer,8508.0,,,,,Throw-in,1,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,26,Schalke 04,181,"['1568e09c-b053-476c-94d3-c98d795fdd41', 'e49feeb3-1698-4712-b877-89b53172f0ab']",37,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:37.003,Pass,
,,,,,,,,,,,,,,,,,,,0.346836,,,,,,,,,,,,,,1568e09c-b053-476c-94d3-c98d795fdd41,484,,,"[30.6, 17.0]",3890317,11,,,,-1.7402093,,Right Foot,,,"[29.3, 9.4]",,Low Pass,,7.7103825,,,,Aaron Hunt,8308.0,,,,,Interception,1,From Throw In,Albin Ekdal,5624.0,Right Defensive Midfield,26,Schalke 04,181,"['6948d633-4e9e-4bee-85c1-e62a2bb2ed47', 'ec0b7e7e-2dc9-4cd8-847c-065c4269ea07']",38,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:11:38.381,Pass,
,,,,,,,,,,,,,,,,,,,0.693907,,,,,,,,,,,,,,bcffa03f-c4c3-40f4-bbc5-192674a6b6ee,488,,,"[34.6, 9.1]",3890317,11,,,,0.49666864,,Left Foot,,,"[47.7, 16.2]",,Low Pass,,14.900335,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,1,From Throw In,Aaron Hunt,8308.0,Left Wing,26,Schalke 04,181,"['22f7fc9a-99a3-4a26-a448-5206f34156ab', '3ecc9566-3a1c-44a5-8d52-562f77d68a8b', '62474b28-20a2-4c5f-9ff8-01627fb67923']",39,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:11:39.903,Pass,True
,,,,,,,,,,,,,,,,,,,0.76535,,,,,,,,,,,,,,293775b8-9b83-4b25-9654-c850cb3c2436,493,,,"[73.8, 68.0]",3890317,11,,,,0.10556635,,Right Foot,,,"[88.9, 69.6]",,Ground Pass,,15.184531,,,,Leroy Sané,3053.0,,,,,,1,From Throw In,Johannes Geis,6717.0,Right Defensive Midfield,26,Schalke 04,181,['9f25fe34-46e1-48ac-8cb4-a422fb90e9f2'],41,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:41.474,Pass,
,,,,,,,,,,,,,,,,,,,1.007366,,,,,,,,,,,,,,22625367-3d9a-4bf1-b872-d3e09c5eb036,498,,,"[36.1, 0.1]",3890317,11,True,,,0.8612756,,,,,"[44.0, 9.3]",,Low Pass,,12.126417,,,,Albin Ekdal,5624.0,,,,,Throw-in,1,From Throw In,Matthias Ostrzolek,8547.0,Left Back,27,Hamburger SV,171,['7c0e70b7-be3d-4bff-ae50-a70dd24e7a81'],54,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:11:54.218,Pass,
,,,,,,,,,,,,,,,,,,,1.237005,,,,,,,,,,,,,,d33f3ec7-2667-439c-843f-41e0f3237814,500,,,"[41.5, 8.4]",3890317,11,True,,,-2.6831534,,Right Foot,,,"[33.8, 4.6]",,Low Pass,,8.586617,,,,Matthias Ostrzolek,8547.0,,,,,,1,From Throw In,Albin Ekdal,5624.0,Right Defensive Midfield,27,Hamburger SV,171,['f2420a65-db27-467f-9bef-295c76aedbcf'],55,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:11:55.226,Pass,
,,,,,,,,,,,,,,,,,,,1.313017,,,,,,,,,,,,,,c6bad0a8-00e1-483f-bb40-e951a29e3436,503,,,"[32.6, 12.9]",3890317,11,,,,0.19175386,,Right Foot,,,"[59.9, 18.2]",,High Pass,,27.809711,,Incomplete,,Lewis Harry Holtby,8891.0,,,,,,1,From Throw In,Matthias Ostrzolek,8547.0,Left Back,27,Hamburger SV,171,"['75f481d2-3620-4b6c-a878-36c6ba98dcc6', '7dc7023f-7b2d-40b1-95c7-610ff40ea9c6', 'ec4cba83-124a-4039-b2c7-cf7e8a0876bc']",59,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:11:59.105,Pass,True
,,,,,,,,,,,,,,,,,,,1.815091,,,,,,,,,,,,,,7dc7023f-7b2d-40b1-95c7-610ff40ea9c6,505,,,"[60.2, 61.9]",3890317,12,,,,-1.1618885,,Head,,,"[64.1, 52.9]",,High Pass,,9.80867,,,,Leon Goretzka,6324.0,,,,,Recovery,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,28,Schalke 04,181,"['50dce6ba-f74a-4152-b9c7-9c62feeed18b', 'c6bad0a8-00e1-483f-bb40-e951a29e3436']",0,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:00.419,Pass,
,,,,,,,,,,,,,,,,,,,1.250484,,,,,,,,,,,,,,5a315402-0d0d-4e2a-bdd5-a6fc6d07893e,507,,,"[64.0, 54.2]",3890317,12,,,,1.3661546,,Right Foot,,,"[66.2, 64.8]",,Low Pass,,10.825895,,,,Uilson de Souza Paula Júnior,30312.0,,,,,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,28,Schalke 04,181,['9e458c9c-ebcb-45cb-bf75-f9f7406311e5'],2,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:02.234,Pass,
,,,,,,,,,,,,,,,,,,,3.161056,,,,,,,,,,,,,,0fa3fdf7-6c7a-4417-b6e4-98bec0d7ccce,509,,,"[66.2, 64.1]",3890317,12,,,,-0.7501187,,Left Foot,,,"[92.6, 39.5]",,High Pass,,36.0849,,Incomplete,,Franco Matías Di Santo,8512.0,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,28,Schalke 04,181,"['7225f188-425e-45a3-a957-63ea35dc38b2', 'b89eeea3-80bd-44db-9320-3ea8283e66af']",3,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:03.484,Pass,
,,,,,,,,,,,,,,,,,,,0.653113,,,,,,,,,,,,,,498bd001-55f0-4487-a865-1c0b90b91475,513,,,"[86.3, 40.9]",3890317,12,,,,0.40656683,,Right Foot,,,"[93.5, 44.0]",,Ground Pass,,7.839005,,Incomplete,,Max Meyer,8508.0,,,,,Recovery,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,28,Schalke 04,181,"['309d744b-97c5-4793-9769-ac61817dfe15', '493e5811-9468-46fb-a722-368e8a9dd607', '68268d62-f26a-440e-a5e0-2a9ffce6cd54']",8,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:08.553,Pass,True
,,,,,,,,,,,,,,,,,,,2.698545,,,,,,,,,,,,,,309d744b-97c5-4793-9769-ac61817dfe15,515,,,"[26.6, 36.1]",3890317,12,,,,1.4837155,,Right Foot,,,"[28.8, 61.3]",,Ground Pass,,25.295849,,,,Dennis Diekmeier,8316.0,,,,,Recovery,1,Regular Play,Emir Spahić,26791.0,Left Center Back,29,Hamburger SV,171,"['498bd001-55f0-4487-a865-1c0b90b91475', '5a40d4fe-7c56-4503-8d8f-82cf9a762209']",9,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:09.207,Pass,
,,,,,,,,,,,,,,,,,,,0.853202,,,,,,,,,,,,,,87c9174d-56b6-4b4b-b95e-3f1da4a4b80d,518,,,"[33.8, 65.6]",3890317,12,,,,-0.96380866,,Right Foot,,,"[41.3, 54.8]",,Low Pass,,13.148765,,,,Michael Gregoritsch,8309.0,,,,,,1,Regular Play,Dennis Diekmeier,8316.0,Right Back,29,Hamburger SV,171,"['618d9644-c67c-4ff4-b578-61dc8409d29d', 'aae2d753-8141-44d4-a82a-28a78cb1a746']",11,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:11.905,Pass,True
,,,,,,,,,,,,,,,,,,,1.104391,,,,,,,,,,,,,,9b6b6404-1959-4503-b0af-3dd6926013ba,521,,,"[40.1, 54.1]",3890317,12,,,,2.5914268,,Left Foot,,,"[32.6, 58.7]",,Ground Pass,,8.798295,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,1,Regular Play,Michael Gregoritsch,8309.0,Right Wing,29,Hamburger SV,171,['c1507d88-4071-4219-a2bf-36854a7028ac'],12,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:12.968,Pass,
,,,,,,,,,,,,,,,,,,,1.376755,,,,,,,,,,,,,,9bcc988a-7d16-4304-a77c-93c82d531d14,524,,,"[34.0, 58.8]",3890317,12,,,,-0.95825875,,Right Foot,,,"[49.6, 36.6]",,Ground Pass,,27.133005,,,,Albin Ekdal,5624.0,,,,,,1,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,29,Hamburger SV,171,['13e3876b-d50f-49ca-b64c-5069e2fbf338'],14,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:14.269,Pass,
,,,,,,,,,,,,,,,,,,,1.650297,,,,,,,,,,,,,,161cd5ab-7824-4582-bb52-b5ab65cde1f9,527,,,"[49.6, 33.4]",3890317,12,,,,-1.4829175,,Left Foot,,,"[51.6, 10.7]",,Ground Pass,,22.787935,,,,Matthias Ostrzolek,8547.0,,,,,,1,Regular Play,Albin Ekdal,5624.0,Right Defensive Midfield,29,Hamburger SV,171,['ec31232f-bc7a-42b2-88e1-05a518edf128'],17,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:17.035,Pass,
,,,,,,,,,,,,,,,,,,,0.948344,,,,,,,,,,,,,,255dc92a-2a0d-4737-8621-3a38a79031a9,530,,,"[54.3, 10.7]",3890317,12,,,,-0.32511756,,Left Foot,,,"[63.2, 7.7]",,Ground Pass,,9.392018,,,,Aaron Hunt,8308.0,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,29,Hamburger SV,171,['a07b2788-a28f-4be2-a954-bb4bc5b70ace'],19,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:19.343,Pass,
,,,,,,,,,,,,,,,,,,,1.262349,,,,,,,,,,,,,,6ba561da-044c-4fc2-a09c-7e61c5aa3bbe,533,,,"[59.4, 9.7]",3890317,12,,,,2.3380146,,Left Foot,,,"[43.2, 26.5]",,Ground Pass,,23.33838,,,,Emir Spahić,26791.0,,,,,,1,Regular Play,Aaron Hunt,8308.0,Left Wing,29,Hamburger SV,171,['caaae8ff-1bc7-4b59-bfb4-1805b9927d56'],21,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:21.790,Pass,
,,,,,,,,,,,,,,,,,,,5.510286,,,,,,,,,,,,,,de9698d3-7eb8-49b2-9376-eb0b08649681,537,,,"[43.6, 31.0]",3890317,12,,,,0.37982917,,Right Foot,,,"[120.0, 61.5]",,High Pass,,82.263054,,Out,,Pierre-Michel Lasogga,8895.0,,,,,,1,Regular Play,Emir Spahić,26791.0,Left Center Back,29,Hamburger SV,171,['5bf2dd25-eef9-4dc1-9ba0-e5c0f72fa817'],24,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:24.570,Pass,
,,,,,,,,,,,,,,,,,,,2.098831,,,,,,,,,,,,,,ae9fe22f-fb97-4e00-8a07-e57b766412cc,539,,,"[6.0, 36.0]",3890317,12,,,,-1.1767085,,Right Foot,,,"[14.4, 15.8]",,Ground Pass,,21.876928,,,,Roman Neustädter,16534.0,,,,,Goal Kick,1,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,30,Schalke 04,181,['98eb11c7-b0bd-4cf7-b71e-139791be8091'],38,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:38.233,Pass,
,,,,,,,,,,,,,,,,,,,2.079843,,,,,,,,,,,,,,608cc412-5085-4842-a0e3-aea4ebc36f69,542,,,"[13.2, 15.5]",3890317,12,,,,2.1034982,,Right Foot,,,"[5.3, 28.9]",,Ground Pass,,15.555385,,,,Ralf Fährmann,8517.0,,,,,,1,From Goal Kick,Roman Neustädter,16534.0,Left Center Back,30,Schalke 04,181,['9b1fa8b8-f0df-4dd6-83cf-a67b7575dfd5'],41,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:41.435,Pass,
,,,,,,,,,,,,,,,,,,,3.501109,,,,,,,,,,,,,,f8eabafd-4ad5-452e-9158-2e797fb5572c,546,,,"[5.7, 30.1]",3890317,12,,,,0.20383324,,Right Foot,,,"[59.4, 41.2]",,High Pass,,54.83521,,,,Max Meyer,8508.0,,,,,,1,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,30,Schalke 04,181,"['4de05068-526e-4ab2-afde-6ee7c57581f3', 'a00feeda-bdce-43c2-9064-b2cad19cfa3a']",44,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:44.295,Pass,True
,,,,,,,,,,,,,,,,,,,1.743253,,,,,,,,,,,,,,6c20c361-ecc6-4d93-8361-b9c406aa7018,550,,,"[82.3, 18.8]",3890317,12,,,,-0.9034902,,Right Foot,,,"[92.7, 5.6]",,Ground Pass,,16.804762,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,1,From Goal Kick,Max Meyer,8508.0,Center Attacking Midfield,30,Schalke 04,181,['a819e4af-e264-4daf-9a15-d2ce31ff4bf2'],51,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:51.746,Pass,
,,,,,,,,,,,,,,,,,,,0.02897,,,,,,,,,,,,,,e3a4a483-5b0e-4372-a28d-6a7e73d533ef,553,,,"[93.2, 5.6]",3890317,12,,,,0.19118446,,Left Foot,,,"[96.3, 6.2]",,Low Pass,,3.1575308,,Incomplete,,Franco Matías Di Santo,8512.0,,,,,,1,From Goal Kick,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,30,Schalke 04,181,"['95b672bd-9539-4412-a6ff-a78a30e40a08', 'fcd71da4-90ca-40df-9332-957f099fe4a0']",55,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:55.140,Pass,
,,,,,,,,,,,,,,,,,,,1.401151,,,,,,,,,,,,,,aea0f091-bd01-4217-83f5-8d2bfe2c52d4,556,,,"[108.7, 0.1]",3890317,13,,,,1.5590322,,,,,"[108.8, 8.6]",,High Pass,,8.500588,,,,Max Meyer,8508.0,,,,,Throw-in,1,From Throw In,Dennis Aogo,8958.0,Left Back,31,Schalke 04,181,['07fa89b4-8859-435d-8fe7-aa8eead30112'],15,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:15.864,Pass,
,,,,,,,,,,,,,,,,,,,0.128546,,,,,,,,,,,,,,bad17799-1c27-4eb5-96ea-17d1c9bc0932,560,,,"[99.9, 3.4]",3890317,13,,,,-0.30092025,,Left Foot,,,"[102.8, 2.5]",,Ground Pass,,3.0364454,,Incomplete,,Uilson de Souza Paula Júnior,30312.0,,,,,,1,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,31,Schalke 04,181,"['0139a093-e1ec-4c9e-804a-b2d9e992f103', '2b03b049-7137-4f56-8ab5-8a465ff1ef1d']",20,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:20.498,Pass,
,,,,,,,,,,,,,,,,,,,1.311358,,,,,,,,,,,,,,120f561b-95dd-4bff-9240-0f804ecfc8c2,563,,,"[101.8, 0.1]",3890317,13,,,,0.887087,,,,,"[108.4, 8.2]",,High Pass,,10.448445,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,Throw-in,1,From Throw In,Dennis Aogo,8958.0,Left Back,32,Schalke 04,181,['7da7ea87-e20b-4236-a4d5-00cf247177ad'],33,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:33.047,Pass,
,,,,,,,,,,,,,,,,,,,1.353019,,,,,,,,,,,,,,9d6617ef-55c3-40d3-8f0a-d94d689d81d6,566,,,"[108.3, 7.9]",3890317,13,,,,-2.7158415,,Right Foot,,,"[99.7, 4.0]",,Low Pass,,9.4429865,,,,Dennis Aogo,8958.0,,,,,,1,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,32,Schalke 04,181,['1b8d55ca-8ba4-486b-b961-0f348e72e31d'],34,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:34.509,Pass,
,,,,,,,,,,,,,,,,,,,1.876841,,,,,,,,,,,,,,7d10c630-8c69-44d9-8a54-18f70d82b438,568,,,"[100.1, 5.2]",3890317,13,,,,1.8681614,,Left Foot,,,"[96.3, 17.6]",,Ground Pass,,12.969194,,,,Leon Goretzka,6324.0,,,,,,1,From Throw In,Dennis Aogo,8958.0,Left Back,32,Schalke 04,181,['b3ffa6f2-5e20-41e6-9e40-3192a3fdc3e7'],35,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:35.862,Pass,
