bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.568292,,,,,,,,,,,,,863a6140-4637-4615-a4cc-4ff1f3497d0d,1716,,"[10.2, 43.4]",3890372,45,,,,,0.54687625,,Right Foot,,,"[46.5, 65.5]",,High Pass,,42.498234,Incomplete,,Florian Klein,9728.0,,,,,,2,Regular Play,Odisseas Vlachodimos,10332.0,Goalkeeper,108,VfB Stuttgart,174,"['80c2ab67-a5c6-4a6b-80ff-18b7f6420b7c', 'e4015979-78de-480d-a50d-4599a59a0697', 'ee4b9bd8-2ce4-408d-aa62-5bb0104f0fa0']",21,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:21.298,Pass,True
,,,,,,,,,,,,,,,,1.437181,,,,,,,,,,,,,46d177f2-07f4-4a52-a142-58a31650d94b,1720,,"[61.4, 0.1]",3890372,45,,,,,2.2655346,,,,,"[54.4, 8.5]",,Low Pass,,10.93435,,,Daniel Baier,8317.0,,,,,Throw-in,2,From Throw In,Philipp Max,8319.0,Left Back,109,Augsburg,172,['0507b58d-b2d4-4a54-bf4d-9cc00807e1d4'],31,,,,,,,,,,,,,,,,,Augsburg,172,00:00:31.045,Pass,
,,,,,,,,,,,,,,,,0.772127,,,,,,,,,,,,,6e2c775b-cd31-4bde-9909-43d72c1be55d,1724,,"[55.6, 8.1]",3890372,45,,,,,-0.04164258,,Right Foot,,,"[70.0, 7.5]",,Ground Pass,,14.412495,,,Caiuby Francisco da Silva,8303.0,,,,,,2,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,109,Augsburg,172,"['8639bb9b-a227-4124-960d-bf1b8bfc06ba', '8afb0eb1-bb7d-446e-a133-917248e06aa6']",33,,,,,,,,,,,,,,,,,Augsburg,172,00:00:33.272,Pass,True
,,,,,,,,,,,,,,,,0.888079,,,,,,,,,,,,,3b7098df-5166-45cd-8214-b4c3c756a289,1727,,"[72.5, 7.5]",3890372,45,,,,,-2.8288507,,Left Foot,,,"[55.8, 2.1]",,Ground Pass,,17.551353,,,Philipp Max,8319.0,,,,,,2,From Throw In,Caiuby Francisco da Silva,8303.0,Left Wing,109,Augsburg,172,['6f7057a3-9965-4e27-b936-4a805460c228'],34,,,,,,,,,,,,,,,,,Augsburg,172,00:00:34.742,Pass,
,,,,,,,,,,,,,,,,1.419385,,,,,,,,,,,,,e223157c-e152-4054-bfce-53567b8f3fa6,1731,,"[55.2, 3.8]",3890372,45,,,,,2.8646839,,Left Foot,,,"[36.2, 9.2]",,Ground Pass,,19.752468,,,Ragnar Klavan,4174.0,,,,,,2,From Throw In,Philipp Max,8319.0,Left Back,109,Augsburg,172,"['6cd99c42-a5a4-45d8-a171-2d92b0a748e7', '9f3370e9-2ab2-4c78-857b-e0929aedacf7']",36,,,,,,,,,,,,,,,,,Augsburg,172,00:00:36.763,Pass,True
,,,,,,,,,,,,,,,,2.647941,,,,,,,,,,,,,81d55eaf-137b-4e2a-96b2-faa5c9005302,1733,,"[36.2, 9.2]",3890372,45,,,,,0.057133324,,Left Foot,,,"[90.4, 12.3]",,High Pass,,54.28858,Incomplete,,Ja-Cheol Koo,5627.0,,,,,,2,From Throw In,Ragnar Klavan,4174.0,Left Center Back,109,Augsburg,172,"['1d34d805-b65b-45bd-9d57-21e097816e2a', 'dc645763-17fc-4f67-bcff-80db920bcd85']",38,,,,,,,,,,,,,,,,,Augsburg,172,00:00:38.183,Pass,
,,,,,,,,,,,,,,,,1.342782,,,,,,,,,,,,,dc645763-17fc-4f67-bcff-80db920bcd85,1735,,"[29.7, 67.8]",3890372,45,,,,,0.45975658,,Head,,,"[40.0, 72.9]",,High Pass,,11.493477,,,Florian Klein,9728.0,,,,,Recovery,2,Regular Play,Daniel Schwaab,8270.0,Right Center Back,110,VfB Stuttgart,174,"['81d55eaf-137b-4e2a-96b2-faa5c9005302', 'c58a11b6-d3a0-4ec3-9f7a-75d1ae0e451d']",40,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:40.830,Pass,
,,,,,,,,,,,,,,,,1.42401,,,,,,,,,,,,,3d00840d-d970-43bd-9c7a-89c321fef2e0,1737,,"[37.3, 72.4]",3890372,45,,,,,-1.19029,,Head,,,"[41.7, 61.4]",,Low Pass,,11.8473625,,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,,2,Regular Play,Florian Klein,9728.0,Right Back,110,VfB Stuttgart,174,['5ce35f9a-1a42-4316-ae4c-13050cba78dc'],42,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:42.173,Pass,
,,,,,,,,,,,,,,,,3.241054,,,,,,,,,,,,,4df7fcce-dcbc-458f-82c6-954728aff1f0,1741,,"[45.8, 62.8]",3890372,45,,,,,0.7654578,,Right Foot,,,"[63.7, 80.0]",,Ground Pass,,24.824383,Out,,Daniel Didavi,8243.0,,,,,,2,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Right Defensive Midfield,110,VfB Stuttgart,174,"['29fe33c1-9876-446c-ba65-975f3113eedf', '3c96e102-8fef-4ed4-9f3c-828af71984d2']",45,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:45.439,Pass,True
,,,,,,,,,,,,,,,,1.214371,,,,,,,,,,,,,1698db3b-91dd-4903-a459-2a56b5dc113c,1743,,"[60.1, 0.1]",3890372,45,,,,,0.194241,,,,,"[78.4, 3.7]",,High Pass,,18.650738,,,Caiuby Francisco da Silva,8303.0,,,,,Throw-in,2,From Throw In,Philipp Max,8319.0,Left Back,111,Augsburg,172,['97e087be-5edc-4405-b7b7-c681618d4d68'],58,,,,,,,,,,,,,,,,,Augsburg,172,00:00:58.067,Pass,
,,,,,,,,,,,,,,,,1.552469,,,,,,,,,,,,,b56317e1-a8b0-479c-a2ae-d6d1b7cd898c,1745,,"[78.4, 3.7]",3890372,45,,,,,0.5657015,,Left Foot,,,"[91.0, 11.7]",,High Pass,,14.925146,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,,2,From Throw In,Caiuby Francisco da Silva,8303.0,Left Wing,111,Augsburg,172,"['156235fa-0eb5-45dd-8703-1d7804aaa5e8', 'a9fa2458-00ba-4e65-a4ca-c72182c76bfa']",59,,,,,,,,,,,,,,,,,Augsburg,172,00:00:59.282,Pass,
,,,,,,,,,,,,,,,,1.829166,,,,,,,,,,,,,a9fa2458-00ba-4e65-a4ca-c72182c76bfa,1747,,"[29.1, 68.4]",3890372,46,,,,,0.34603727,,Head,,,"[43.8, 73.7]",,High Pass,,15.62626,Incomplete,,Daniel Didavi,8243.0,,,,,Recovery,2,From Throw In,Daniel Schwaab,8270.0,Right Center Back,111,Augsburg,172,"['b56317e1-a8b0-479c-a2ae-d6d1b7cd898c', 'f13dfbe4-120a-4311-9ae8-53d782076a41', 'f502fbb0-ff60-42a7-b2ae-6a04e84dfeb8']",0,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:00.834,Pass,
,,,,,,,,,,,,,,,,1.25591,,,,,,,,,,,,,f13dfbe4-120a-4311-9ae8-53d782076a41,1749,,"[76.3, 6.4]",3890372,46,,,,,0.33544832,,Head,,,"[87.2, 10.2]",,High Pass,,11.543396,,,Ja-Cheol Koo,5627.0,,,,,Recovery,2,From Throw In,Caiuby Francisco da Silva,8303.0,Left Wing,111,Augsburg,172,"['0014341b-08ce-47a7-a18d-1edc83d21108', 'a9fa2458-00ba-4e65-a4ca-c72182c76bfa']",2,,,,,,,,,,,,,,,,,Augsburg,172,00:01:02.663,Pass,
,,,,,,,,,,,,,,,,0.289614,,,,,,,,,,,,,7db09884-17cf-44e6-9574-07c918f1eb7d,1754,,"[30.9, 64.5]",3890372,46,,,,,0.18109265,,Right Foot,,,"[38.0, 65.8]",,Ground Pass,,7.218033,Incomplete,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,Recovery,2,From Throw In,Timo Baumgartl,8956.0,Left Center Back,111,Augsburg,172,"['3d3f75e4-d01c-4010-8c83-59f76e714f0e', '77777cd7-dd03-414f-9b21-509dee30f9b4']",5,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:05.071,Pass,
,,,,,,,,,,,,,,,,1.496993,,,,,,,,,,,,,aaf6f91d-41b9-4820-8cd3-1bd3ac41af0e,1757,,"[20.9, 54.3]",3890372,46,,,,,-2.72277,,Left Foot,,,"[5.4, 47.4]",,Ground Pass,,16.966438,,,Odisseas Vlachodimos,10332.0,,,,,Recovery,2,From Throw In,Filip Kostić,5591.0,Left Midfield,111,Augsburg,172,['109580e4-4792-48d8-b10f-f54e3ad229ec'],7,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:07.674,Pass,
,,,,,,,,,,,,,,,,3.000177,,,,,,,,,,,,,8cdca533-2f1f-422e-b3a3-6498d47840ff,1760,,"[8.4, 46.8]",3890372,46,,,,,-0.10811767,,Right Foot,,,"[64.6, 40.7]",,High Pass,,56.53008,Incomplete,,Timo Werner,5557.0,,,,,,2,From Throw In,Odisseas Vlachodimos,10332.0,Goalkeeper,111,Augsburg,172,"['77be4f5b-a374-4b45-aa57-c124a0408ea4', '9af79530-ee8d-466b-9841-751f84b3fb89']",9,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:09.194,Pass,
,,,,,,,,,,,,,,,,2.474391,,,,,,,,,,,,,77be4f5b-a374-4b45-aa57-c124a0408ea4,1763,,"[55.5, 39.4]",3890372,46,,,,True,0.63445157,,,,,"[73.3, 52.5]",,High Pass,,22.100904,,,Dominik Kohr,8207.0,,,,,Recovery,2,From Throw In,Jan-Ingwer Callsen-Bracker,22826.0,Right Center Back,111,Augsburg,172,"['3d3661e3-6b82-4512-98c1-0760b98bace6', '622a1684-0913-4f2b-9b28-ac6184f45db4', '8cdca533-2f1f-422e-b3a3-6498d47840ff']",12,,,,,,,,,,,,,,,,,Augsburg,172,00:01:12.195,Pass,True
,,,,,,,,,,,,,,,,0.571161,,,,,,,,,,,,,be4f239b-6671-4f20-adad-7d351b6cc31a,1776,,"[80.1, 51.6]",3890372,46,,,,,2.3357892,,Left Foot,,,"[72.9, 59.1]",,Ground Pass,,10.396634,,,Alexander Esswein,8574.0,,,,,Recovery,2,From Throw In,Ja-Cheol Koo,5627.0,Center Attacking Midfield,111,Augsburg,172,['062e206f-dbc3-4893-867b-50ef62667474'],20,,,,,,,,,,,,,,,,,Augsburg,172,00:01:20.108,Pass,
,,,,,,,,,,,,,,,,1.376554,,,,,,,,,,,,,41b42669-6829-4f91-a97c-f6a1202433f1,1782,,"[46.1, 26.4]",3890372,46,,,,,0.22229213,,Left Foot,,,"[75.3, 33.0]",,Ground Pass,,29.9366,,,Jan Kliment,35496.0,,,,,Recovery,2,Regular Play,Filip Kostić,5591.0,Left Midfield,112,VfB Stuttgart,174,['c38e2da3-f77e-48bb-aa9e-65193bd0505f'],25,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:25.801,Pass,
,,,,,,,,,,,,,,,,1.497242,,,,,,,,,,,,,33babdc8-cb1b-4a41-a708-0a3672231444,1789,,"[88.9, 0.1]",3890372,46,,,,,0.7899643,,,,,"[99.8, 11.1]",,Low Pass,,15.4858,,,Jan Kliment,35496.0,,,,,Throw-in,2,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,113,VfB Stuttgart,174,['81fabf31-3102-44cf-87e6-65a2f2e3742e'],42,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:42.693,Pass,
,,,,,,,,,,,,,,,,0.245224,,,,,,,,,,,,,feec10fc-fbc2-4e16-a4e0-4c712ef42482,1794,,"[97.8, 13.1]",3890372,46,,,,,1.786154,,Right Foot,,,"[97.1, 16.3]",,Ground Pass,,3.275668,Incomplete,,Christian Gentner,8959.0,,,,,,2,From Throw In,Jan Kliment,35496.0,Right Center Forward,113,VfB Stuttgart,174,"['24c1e79b-3620-4424-940f-96dfb9a46858', 'c9075944-38f1-4e3e-96ca-1430b5615589', 'e8a787f7-228c-41b5-ad49-28c0070372ca', 'fd4d447c-27e5-47a7-93d6-dd8e96d13cd0']",44,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:44.862,Pass,True
,,,,,,,,,,,,,,,,1.136167,,,,,,,,,,,,,1e6e60a3-15d6-4ddd-a152-2508cd619e97,1800,,"[27.4, 67.9]",3890372,46,,,,,-0.4775356,,Left Foot,,,"[41.7, 60.5]",,Ground Pass,,16.101242,,,Ja-Cheol Koo,5627.0,,,,,,2,Regular Play,Alexander Esswein,8574.0,Right Wing,114,Augsburg,172,"['33c984eb-b196-4cd6-a74f-a21848ec5b2c', 'b9eaf2f3-018d-48cd-82a5-0a3c47461b72']",46,,,,,,,,,,,,,,,,,Augsburg,172,00:01:46.704,Pass,True
,,,,,,,,,,,,,,,,0.800008,,,,,,,,,,,,,5813fb6e-82e7-4e25-8789-c9979b9e327e,1804,,"[40.0, 57.9]",3890372,46,,,,,-0.28997642,,Right Foot,,,"[52.4, 54.2]",,Ground Pass,,12.940248,,,Raúl Marcelo Bobadilla,8807.0,,,,,,2,Regular Play,Ja-Cheol Koo,5627.0,Center Attacking Midfield,114,Augsburg,172,['56d6e987-1d0d-44df-9ddd-553f8f50abc8'],49,,,,,,,,,,,,,,,,,Augsburg,172,00:01:49.473,Pass,
,,,,,,,,,,,,,,,,2.005072,,,,,,,,,,,,,c477d7c6-0b5e-4127-84cf-559988f2f35c,1807,,"[53.8, 53.0]",3890372,46,,,,,-2.128792,,Right Foot,,,"[44.5, 38.1]",,Ground Pass,,17.564169,Incomplete,,Dominik Kohr,8207.0,,,,,,2,Regular Play,Raúl Marcelo Bobadilla,8807.0,Center Forward,114,Augsburg,172,"['290d50e6-057f-4c6a-947a-fc7d7262d81c', '5ce2852f-ba75-4b05-940b-ab2e5f1ae84a']",50,,,,,,,,,,,,,,,,,Augsburg,172,00:01:50.609,Pass,
,,,,,,,,,,,,,,,,3.494028,,,,,,,,,,,,,0467e68e-86b3-4c05-b4ab-72eee981814a,1812,,"[77.9, 42.6]",3890372,46,,,,,-0.59357136,,Left Foot,,,"[106.8, 23.1]",,Low Pass,,34.86345,Incomplete,,Timo Werner,5557.0,,,,,,2,Regular Play,Daniel Didavi,8243.0,Right Midfield,114,Augsburg,172,"['14cd89ba-3d6e-4ece-839b-127f1590bc9c', '522bd1fe-b045-4058-8ebe-e19c38b05680', '5ee464b6-fb99-4409-9029-9f4482076587']",53,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:53.016,Pass,True
,,,,,,,,,,,,,,,,1.371535,,,,,,,,,,,,,522bd1fe-b045-4058-8ebe-e19c38b05680,1814,,"[13.3, 57.0]",3890372,46,,,,,-2.4255276,,Right Foot,,,"[5.6, 50.3]",,Ground Pass,,10.206861,,,Marwin Hitz,8314.0,,,,,Recovery,2,Regular Play,Paul Verhaegh,8237.0,Right Back,114,Augsburg,172,"['0467e68e-86b3-4c05-b4ab-72eee981814a', '76e3a127-4f39-4039-8066-3827ef37167a']",56,,,,,,,,,,,,,,,,,Augsburg,172,00:01:56.510,Pass,
,,,,,,,,,,,,,,,,3.154625,,,,,,,,,,,,,dba853a2-0d3b-4069-a85e-eb986cf02be3,1817,,"[5.6, 50.3]",3890372,46,,,,,0.07810168,,Right Foot,,,"[63.1, 54.8]",,High Pass,,57.67582,Incomplete,,Alexander Esswein,8574.0,,,,,,2,Regular Play,Marwin Hitz,8314.0,Goalkeeper,114,Augsburg,172,"['17c97975-39c7-48bf-ae58-d56bc346e9ac', '5de0a27a-287f-4c05-bf5b-c672c2efea1d']",58,,,,,,,,,,,,,,,,,Augsburg,172,00:01:58.109,Pass,
,,,,,,,,,,,,,,,,2.293718,,,,,,,,,,,,,5de0a27a-287f-4c05-bf5b-c672c2efea1d,1819,,"[57.0, 25.3]",3890372,47,,,,True,1.0765461,,,,,"[67.4, 44.6]",,High Pass,,21.92373,Incomplete,,Jan Kliment,35496.0,,,,,Recovery,2,Regular Play,Timo Baumgartl,8956.0,Left Center Back,114,Augsburg,172,"['11273070-8c37-489b-bd01-4ca0dc6c5aff', '34056d8a-6378-4846-9466-355c30be66e5', 'bfb9b629-e15b-4be3-928a-15071af1a636', 'dba853a2-0d3b-4069-a85e-eb986cf02be3']",1,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:01.264,Pass,True
,,,,,,,,,,,,,,,,1.56173,,,,,,,,,,,,,99442a78-928e-466e-aea9-211f4ac474fb,1825,,"[64.6, 25.6]",3890372,47,,,,,-1.357858,,Right Foot,,,"[69.4, 3.4]",,Ground Pass,,22.712992,,,Caiuby Francisco da Silva,8303.0,,,,,,2,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,114,Augsburg,172,"['8b130c74-a468-4aaf-add9-9b2a9c34cf65', 'efcd2263-536d-4a26-985b-b59f986c22dc']",5,,,,,,,,,,,,,,,,,Augsburg,172,00:02:05.723,Pass,True
,,,,,,,,,,,,,,,,3.143088,,,,,,,,,,,,,9667fc25-3667-44ec-8175-51f920e56c0b,1828,,"[79.6, 5.8]",3890372,47,,,,,0.94539803,,Left Foot,,,"[110.0, 47.9]",,High Pass,,51.92851,,,Raúl Marcelo Bobadilla,8807.0,,True,,,,2,Regular Play,Caiuby Francisco da Silva,8303.0,Left Wing,114,Augsburg,172,['3199c0e1-cb7a-403c-ab69-457bf23bdfd0'],9,,,,,,,,,,,,,,,,,Augsburg,172,00:02:09.400,Pass,
,,,,,,,,,,,,,,,,1.593723,,,,,,,,,,,,,61a48a30-39c9-4950-9edd-b879ceaaf496,1836,,"[110.6, 66.2]",3890372,47,,,,,-2.741352,,Right Foot,,,"[92.4, 58.5]",,Ground Pass,,19.761831,,,Paul Verhaegh,8237.0,,,,,,2,Regular Play,Ja-Cheol Koo,5627.0,Center Attacking Midfield,114,Augsburg,172,['7e30dee4-6aee-4ac3-bcf0-f8c8a6dc99ec'],22,,,,,,,,,,,,,,,,,Augsburg,172,00:02:22.017,Pass,
,,,,,,,,,,,,,,,,0.804688,,,,,,,,,,,,,b41d4ab0-0ca6-4df0-b2c0-5da3ac0aff37,1840,,"[91.3, 59.6]",3890372,47,,,,,0.8732543,,Right Foot,,,"[100.1, 70.1]",,Ground Pass,,13.7,,,Ja-Cheol Koo,5627.0,,,,,,2,Regular Play,Paul Verhaegh,8237.0,Right Back,114,Augsburg,172,"['6a6533b6-886d-421a-ad9f-43c0bcc13cda', 'e0f27cfe-3e9e-472f-9430-298527c5ef78']",25,,,,,,,,,,,,,,,,,Augsburg,172,00:02:25.444,Pass,True
,,,,,,,,,,,,,,,,1.430169,,,,,,,,,,,,,bcc08c0c-93fd-4cb1-a4f3-512382f9d07e,1845,,"[93.3, 57.0]",3890372,47,,,,,-1.0945971,,Left Foot,,,"[108.0, 28.5]",,High Pass,,32.06774,Incomplete,,Caiuby Francisco da Silva,8303.0,,,,,,2,Regular Play,Ja-Cheol Koo,5627.0,Center Attacking Midfield,114,Augsburg,172,"['7a115973-dcce-4057-987e-5b3b921fa0fb', '7bdb162e-8aff-440f-b504-699f690d54a3', '8d2d025f-d0d7-40b5-a505-e9f5e42686cd']",31,,,,,,,,,,,,,,,,,Augsburg,172,00:02:31.713,Pass,True
,,,,,,,,,,,,,,,,0.899915,,,,,,,,,,,,,8d2d025f-d0d7-40b5-a505-e9f5e42686cd,1847,,"[12.1, 51.6]",3890372,47,,,,,-1.2924967,,Head,,,"[15.9, 38.3]",,Low Pass,,13.832209,,,Daniel Schwaab,8270.0,,,,,Recovery,2,Regular Play,Florian Klein,9728.0,Right Back,115,VfB Stuttgart,174,"['a1330c4f-35ca-47c3-bc36-69fa88ef36fc', 'bcc08c0c-93fd-4cb1-a4f3-512382f9d07e']",33,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:33.143,Pass,
,,,,,,,,,,,,,,,,2.491932,,,,,,,,,,,,,f0457514-3a47-493c-9efa-cc475a2b3bc5,1850,,"[18.1, 41.2]",3890372,47,,,,,-0.4933216,,Right Foot,,,"[56.6, 20.5]",,High Pass,,43.712013,,,Timo Werner,5557.0,,,,,,2,Regular Play,Daniel Schwaab,8270.0,Right Center Back,115,VfB Stuttgart,174,['65f4272d-f9dd-49d1-8eff-d9ba9ab795bf'],35,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:35.329,Pass,
,,,,,,,,,,,,,,,,1.298282,,,,,,,,,,,,,83bd187f-afe2-40f1-9c4f-93374772d9ba,1852,,"[56.7, 21.9]",3890372,47,,,,,1.8417432,,Head,,,"[55.2, 27.3]",,High Pass,,5.6044626,,,Daniel Didavi,8243.0,,,,,,2,Regular Play,Timo Werner,5557.0,Left Center Forward,115,VfB Stuttgart,174,['294caa38-49c0-4d1d-a873-52f854fd66f8'],37,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:37.900,Pass,
,,,,,,,,,,,,,,,,1.593039,,,,,,,,,,,,,7264ec97-27de-4769-8bf6-92884e21f704,1858,,"[65.7, 29.2]",3890372,47,,,,,-1.9912016,,Left Foot,,,"[58.1, 12.2]",,Ground Pass,,18.621492,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,Free Kick,2,From Free Kick,Daniel Didavi,8243.0,Right Midfield,116,VfB Stuttgart,174,['c82cfaa2-b61e-4592-973e-d1512f8785d8'],51,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:51.069,Pass,
,,,,,,,,,,,,,,,,0.601632,,,,,,,,,,,,,d2cc1bfe-388c-40f0-8dc1-251a2f4eee55,1861,,"[60.6, 12.9]",3890372,47,,,,,0.49394137,,Left Foot,,,"[73.6, 19.9]",,Ground Pass,,14.764823,,,Timo Werner,5557.0,,,,,,2,From Free Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,116,VfB Stuttgart,174,['47bd84b5-e7b3-4ea0-86af-a3583121985c'],55,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:55.129,Pass,
,,,,,,,,,,,,,,,,1.028525,,,,,,,,,,,,,cd0d4a5c-bec4-4cd1-842b-1019da9c8baf,1865,,"[72.0, 21.0]",3890372,47,,,,,2.5020053,,Right Foot,,,"[63.8, 27.1]",,Ground Pass,,10.220078,,,Christian Gentner,8959.0,,,,,,2,From Free Kick,Timo Werner,5557.0,Left Center Forward,116,VfB Stuttgart,174,"['220a2a13-8ffe-4d95-9f2d-783473ab6934', '66b1554a-60a7-48e9-82ed-4e4a2a7d78cd']",55,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:55.810,Pass,True
,,,,,,,,,,,,,,,,1.153458,,,,,,,,,,,,,f28ce0bd-1c2d-441e-a478-249ec1bba066,1868,,"[68.3, 25.4]",3890372,47,,,,,-1.730348,,Right Foot,,,"[65.5, 8.0]",,Ground Pass,,17.623848,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,2,From Free Kick,Christian Gentner,8959.0,Left Defensive Midfield,116,VfB Stuttgart,174,['4d23915e-4a66-4f8e-bc43-1259f326eca9'],58,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:58.116,Pass,
,,,,,,,,,,,,,,,,1.723943,,,,,,,,,,,,,4a358ad4-cd7b-4718-ae03-ffbb6d3e5178,1871,,"[66.3, 6.8]",3890372,48,,,,,0.17446698,,Left Foot,,,"[94.1, 11.7]",,High Pass,,28.22853,Incomplete,,Timo Werner,5557.0,,,,,,2,From Free Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,116,VfB Stuttgart,174,"['0397b2be-3967-4dc0-9288-e6ee086203e1', 'e6e01e15-a668-4313-9a32-377f27f5bbf8']",0,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:00.520,Pass,
,,,,,,,,,,,,,,,,1.892057,,,,,,,,,,,,,0397b2be-3967-4dc0-9288-e6ee086203e1,1873,,"[26.0, 68.4]",3890372,48,,,,,-0.14693339,,Head,,,"[51.0, 64.7]",,High Pass,,25.272316,,,Ja-Cheol Koo,5627.0,,,,,Recovery,2,Regular Play,Paul Verhaegh,8237.0,Right Back,117,Augsburg,172,"['4a358ad4-cd7b-4718-ae03-ffbb6d3e5178', 'd4a5e853-14cd-4096-94c4-43e1c0069519']",2,,,,,,,,,,,,,,,,,Augsburg,172,00:03:02.244,Pass,
,,,,,,,,,,,,,,,,0.976498,,,,,,,,,,,,,53d7ccd6-2675-4811-9d13-a3071c2e784c,1877,,"[49.9, 61.3]",3890372,48,,,,,-2.0533097,,Right Foot,,,"[42.2, 46.6]",,Ground Pass,,16.594578,,,Daniel Baier,8317.0,,,,,,2,Regular Play,Ja-Cheol Koo,5627.0,Center Attacking Midfield,117,Augsburg,172,['8019a0c2-00bc-4d9b-ae00-1c230672884f'],4,,,,,,,,,,,,,,,,,Augsburg,172,00:03:04.799,Pass,
,,,,,,,,,,,,,,,,1.549971,,,,,,,,,,,,,9248be6d-8ddc-479a-98ab-c8a08b02ea98,1879,,"[43.6, 48.3]",3890372,48,,,,,-0.63438284,,Right Foot,,,"[64.8, 32.7]",,Ground Pass,,26.321095,Incomplete,,Caiuby Francisco da Silva,8303.0,,,,,,2,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,117,Augsburg,172,"['252c7584-e5db-4e29-ae89-a94d2cba6042', 'f4d4094a-7114-4328-8513-3c781134840a']",5,,,,,,,,,,,,,,,,,Augsburg,172,00:03:05.776,Pass,
,,,,,,,,,,,,,,,,1.26025,,,,,,,,,,,,,ceaa3498-9450-433b-b751-b14df383cb2e,1884,,"[54.3, 42.9]",3890372,48,,,,,-2.2585828,,Right Foot,,,"[39.1, 24.4]",,Ground Pass,,23.943476,,,Timo Baumgartl,8956.0,,,,,,2,Regular Play,Florian Klein,9728.0,Right Back,118,VfB Stuttgart,174,['9d84006b-071d-48b5-8a98-189795b2b4b4'],10,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:10.852,Pass,
,,,,,,,,,,,,,,,,2.022683,,,,,,,,,,,,,2654bb25-5a4e-4e2d-be64-b6750e2b8187,1888,,"[31.9, 21.9]",3890372,48,,,,,2.4464464,,Right Foot,,,"[7.8, 42.0]",,Ground Pass,,31.381842,,,Odisseas Vlachodimos,10332.0,,,,,,2,Regular Play,Timo Baumgartl,8956.0,Left Center Back,118,VfB Stuttgart,174,"['5c3c7535-e7dd-4c5d-adab-1a0a89a4a603', 'd4373fb6-87c4-447a-8b93-1634084d6c37']",14,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:14.309,Pass,True
