50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[56.7, 40.1]",,,,,,,,,,,,0.687682,,,,,,,,,,,,88fe883c-cb08-4b70-b1af-149126d8537e,372,,"[57.5, 40.3]",3890556,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josuha Guilavogui,8230.0,Center Defensive Midfield,16,Wolfsburg,179,"['02545533-40cf-401b-ad45-f816a61342ec', '5eb77924-8ec4-413d-8f80-cdef976604de', '7297a369-b663-4694-9a8f-837d9370dc76']",27,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:27.828,Carry,True
,,,,,"[69.1, 52.2]",,,,,,,,,,,,2.14326,,,,,,,,,,,,c5a4205c-85f4-4dfa-8639-37f02f293fc7,375,,"[57.5, 53.4]",3890556,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,16,Wolfsburg,179,"['449ae247-7b7b-44ab-b674-1c689e9b9c23', 'c596e438-e51f-4247-a930-f0a908dc5cc0', 'ead5f628-e9a4-4d4b-b53b-079666368836']",29,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:29.455,Carry,True
,,,,,"[89.1, 48.3]",,,,,,,,,,,,0.861725,,,,,,,,,,,,38b5817b-508a-432c-96a2-85a946a2583f,380,,"[86.7, 47.1]",3890556,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Schürrle,10281.0,Left Midfield,16,Wolfsburg,179,"['db7b16f1-f235-43af-bbfe-45f75465b52d', 'f39e5ffd-64df-41a2-a494-a24d65fa52bc', 'fdffbd8f-b0a3-439d-8d60-5297c3fca33c']",32,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:32.867,Carry,True
,,,,,"[38.0, 54.5]",,,,,,,,,,,,4.947948,,,,,,,,,,,,03446df6-1244-4aa6-bb20-03e8dadf3276,384,,"[27.2, 34.0]",3890556,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timo Baumgartl,8956.0,Left Center Back,16,Wolfsburg,179,"['0342d3f7-00a7-401b-b4ef-97e99878bf6b', 'dfc74a12-5108-409e-b350-9cbc4d0c3b2e', 'f168597e-c4b2-4d60-90b6-6cbdb54db5b3']",34,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:07:34.140,Carry,True
,,,,,"[89.1, 4.9]",,,,,,,,,,,,6.011825,,,,,,,,,,,,b72e0c47-9762-4f1a-8f91-a9669379e159,389,,"[71.5, 17.7]",3890556,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Schäfer,40469.0,Left Back,16,Wolfsburg,179,"['2c6d332f-0d4c-49cf-a877-0519f6c10ef9', 'ca43be3f-c44c-4f3d-86c5-b8accb41cfd2', 'd8cc6f1a-3b8b-491d-91a8-7a8e0c76c11e']",39,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:39.950,Carry,True
,,,,,"[76.8, 7.0]",,,,,,,,,,,,0.745972,,,,,,,,,,,,3a5b2474-6d61-401b-874f-bec262676ae8,395,,"[74.4, 7.8]",3890556,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximilian Arnold,8235.0,Left Center Midfield,16,Wolfsburg,179,"['1a33ec0d-df66-4369-8f9d-d61c911df87e', '1a664513-cfd7-4553-8355-f1eebd5671db']",46,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:46.877,Carry,
,,,,,"[76.8, 23.7]",,,,,,,,,,,,2.023447,,,,,,,,,,,,ed396586-f538-496c-94c9-a48cac523df6,398,,"[74.4, 28.0]",3890556,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josuha Guilavogui,8230.0,Center Defensive Midfield,16,Wolfsburg,179,"['9d7dd1fd-d608-4abf-998d-91776ee1b0e5', 'b3e22995-7522-4e4c-b569-b0a6e47e0e35', 'd6c16ca9-ab25-4715-801e-d03170c8d969']",48,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:48.736,Carry,True
,,,,,"[69.1, 53.1]",,,,,,,,,,,,3.656733,,,,,,,,,,,,b21353dd-c19b-4a2f-98b3-eec9aa470017,404,,"[63.7, 44.9]",3890556,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,16,Wolfsburg,179,"['932a435c-38b4-4d5a-a4ba-1534dfe48c42', 'ac45720e-c566-40f4-92ca-a57504eb75c5']",53,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:53.648,Carry,
,,,,,"[64.7, 73.4]",,,,,,,,,,,,2.598228,,,,,,,,,,,,2bc649a5-af5a-4aa7-b0be-ad6bb699fd70,408,,"[63.7, 72.4]",3890556,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adelino André Vieira Freitas,10790.0,Right Back,16,Wolfsburg,179,"['270c4d3e-bf3d-4096-9e31-131598a65d58', 'b154d656-0a3e-40ff-a265-eb1b0471fa4a']",59,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:07:59.360,Carry,
,,,,,"[30.3, 11.8]",,,,,,,,,,,,1.327028,,,,,,,,,,,,a228891b-1204-4d46-9704-7289c4cbd5e1,412,,"[30.1, 11.0]",3890556,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timo Baumgartl,8956.0,Left Center Back,16,Wolfsburg,179,"['8ee5c587-c8c7-415c-a6bd-2b79e7a3c5c7', 'cf0bacd9-91e3-4c23-ba7f-44552b31749e']",3,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:08:03.213,Carry,
,,,,,"[34.4, 1.4]",,,,,,,,,,,,1.096968,,,,,,,,,,,,f7f083d9-1260-40b9-945b-046ab5e1819c,415,,"[32.5, 0.9]",3890556,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,16,Wolfsburg,179,"['b4b3e275-e86d-403a-87d5-04428061ac65', 'be603e11-36ff-4117-be0e-82658699d4a8']",5,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:08:05.516,Carry,
,,,,,"[33.1, 68.6]",,,,,,,,,,,,1.196588,,,,,,,,,,,,415b1c93-269d-4356-8b9c-b224fcc1448e,419,,"[35.0, 63.3]",3890556,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,16,Wolfsburg,179,"['2c10731d-e55d-48ea-8073-8db128450314', '45f086ef-fb04-4cb6-bd11-014301192aa4', '63ad22c1-2690-4cc7-a936-9bb6d3680369']",10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:10.040,Carry,True
,,,,,"[39.4, 76.5]",,,,,,,,,,,,0.879403,,,,,,,,,,,,018343b4-c91a-43c1-85bc-16768d23c3a9,423,,"[41.3, 76.8]",3890556,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adelino André Vieira Freitas,10790.0,Right Back,16,Wolfsburg,179,"['97ab1ff4-8c9f-4ac8-a2fa-d8fca070a9dc', 'dabca9cc-0bc2-4cd1-98aa-8695310bb8bc', 'fc3ffe19-ef45-4095-94ce-916495f753d1']",12,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:12.136,Carry,True
,,,,,"[43.2, 10.7]",,,,,,,,,,,,1.437521,,,,,,,,,,,,9b673f07-8a0e-4b2c-8e77-a8698667e380,427,,"[51.4, 11.9]",3890556,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Schürrle,10281.0,Left Midfield,16,Wolfsburg,179,"['547d19b3-4a1e-4b42-a0f2-dd30be0d97f8', 'b54d44a7-3c03-4f1f-b3d5-28d91d6643b6', 'f7858137-cea3-4419-8227-1c1ed040eaff']",18,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:18.340,Carry,True
,,,,,"[27.1, 20.8]",,,,,,,,,,,,1.268139,,,,,,,,,,,,feac8df0-7b34-4e99-8719-85732a134274,431,,"[29.5, 13.8]",3890556,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Schäfer,40469.0,Left Back,16,Wolfsburg,179,"['7fb1809d-51bc-4d84-862b-2d9f5aa9acdd', 'f27a4dcc-37cc-40d4-a0d1-1e02924251db']",20,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:20.733,Carry,
,,,,,"[26.3, 31.2]",,,,,,,,,,,,0.969158,,,,,,,,,,,,be2f99a0-5f7b-479b-acfb-fbf13c4c2b90,434,,"[23.2, 31.4]",3890556,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dante Bonfim da Costa Santos,3197.0,Left Center Back,16,Wolfsburg,179,"['286f8f8e-0141-4640-a441-42665f18c6d9', 'c1b60822-2684-42ec-95e5-4feee470586c']",23,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:23.015,Carry,
,,,,,"[38.2, 45.4]",,,,,,,,,,,,1.054503,,,,,,,,,,,,f157ccd1-e159-4836-9b5e-994638ba467f,437,,"[37.7, 39.9]",3890556,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josuha Guilavogui,8230.0,Center Defensive Midfield,16,Wolfsburg,179,"['70890f60-c17c-42f6-8578-8e99f50c4f20', 'b821e030-c2a4-43a9-ac77-6511d4e1fdce']",25,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:25.211,Carry,
,,,,,"[84.0, 66.6]",,,,,,,,,,,,5.186592,,,,,,,,,,,,a893e17f-c4a9-478c-9450-3fc2a3d2b86d,440,,"[55.8, 77.5]",3890556,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adelino André Vieira Freitas,10790.0,Right Back,16,Wolfsburg,179,"['864c4624-ea3a-4ace-b0e6-7138e9af5719', 'edc923d9-08e8-4409-b866-8132b57cb782', 'f1e6b2c6-e479-457a-b037-14dc646190f2']",28,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:28.151,Carry,True
,,,,,"[105.7, 19.5]",,,,,,,,,,,,3.209854,,,,,,,,,,,,d7b77199-d117-45bd-9058-aa792ea6a946,444,,"[108.1, 9.2]",3890556,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Schürrle,10281.0,Left Midfield,16,Wolfsburg,179,"['4b81cc9f-ca51-401b-b201-0a12550edda1', 'f62e450f-2b1f-4d91-9245-7647a89f2605']",36,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:36.644,Carry,
,,,,,"[15.8, 65.1]",,,,,,,,,,,,1.12819,,,,,,,,,,,,c2e7071f-42ba-443d-bf73-21953765dbcd,449,,"[13.9, 62.0]",3890556,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timo Werner,5557.0,Right Wing,16,Wolfsburg,179,"['16aa9067-f52d-44be-9185-22a6d5cad2f3', '7a0dbe8e-d1d3-4455-b63a-7f8b7625cb91']",40,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:08:40.753,Carry,
,,,,,"[14.8, 56.2]",,,,,,,,,,,,0.073488005,,,,,,,,,,,,bb2e70a3-4ccb-4731-b4be-83b434d56f9e,452,,"[14.8, 56.2]",3890556,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthias Zimmermann,11370.0,Right Back,16,Wolfsburg,179,"['35b7cafc-70de-4fb8-87d9-d12044deb388', 'b3f406bc-6a14-42a5-b928-528649acac43']",42,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:08:42.542,Carry,
,,,,,"[52.4, 46.4]",,,,,,,,,,,,0.695633,,,,,,,,,,,,020304a5-9b0a-4de6-9f78-816eeeb91c6f,457,,"[52.4, 45.9]",3890556,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,16,Wolfsburg,179,"['25252611-9d6d-4cb0-92e4-16c45bec411b', '5c100869-567c-452b-af6e-aea190cba32a']",49,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:49.682,Carry,
,,,,,"[63.3, 64.5]",,,,,,,,,,,,1.071167,,,,,,,,,,,,4671bbee-c7af-40d0-be04-9b330f0affb6,460,,"[59.6, 61.6]",3890556,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paul Seguin,23267.0,Right Center Midfield,16,Wolfsburg,179,"['6439ac7e-8a69-4c8b-9f2f-067506537c9e', '99e5278b-a208-4a14-8ede-7aea782fb3a6']",51,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:51.723,Carry,
,,,,,"[64.7, 72.4]",,,,,,,,,,,,1.333912,,,,,,,,,,,,a78d1562-1494-4f5c-859c-6dca1852c0a8,463,,"[64.7, 72.4]",3890556,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adelino André Vieira Freitas,10790.0,Right Back,16,Wolfsburg,179,"['32417041-2bf8-43e0-af55-b0446e89f823', '51daaf4d-5197-4328-8b28-e7992e5b0f7c']",53,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:53.503,Carry,
,,,,,"[70.7, 65.2]",,,,,,,,,,,,1.652546,,,,,,,,,,,,03d51616-9095-423e-ad09-9723acb1ea55,467,,"[77.0, 76.8]",3890556,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Caligiuri,8521.0,Right Midfield,16,Wolfsburg,179,"['0a11fb52-c765-45d3-abeb-f5ca716f8dc0', '291be886-2715-4ba9-bd4d-e2d5cda0e04e', 'f2ba867e-c890-40fe-add1-3cb9e0083c75']",55,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:55.889,Carry,True
,,,,,"[77.5, 58.0]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,13c00597-5580-461c-9574-a75602c62f6c,471,,"[78.0, 57.5]",3890556,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Kruse,8386.0,Center Forward,16,Wolfsburg,179,"['0aeae712-81ca-473d-a71b-044bfa9f9e11', '45b2c432-32b2-431c-bb33-df0b310f2624', '5bcefb25-cb5a-4d14-a9da-caf2af0aaa74']",58,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:58.735,Carry,True
,,,,,"[76.5, 30.2]",,,,,,,,,,,,0.923066,,,,,,,,,,,,5cc23929-52cd-44e6-ba55-4524a9a1c490,476,,"[71.0, 28.8]",3890556,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximilian Arnold,8235.0,Left Center Midfield,16,Wolfsburg,179,"['6604a3c4-92df-4136-8ce9-80255a314628', 'd5f59f95-0208-410e-8241-64643060464d']",0,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:09:00.875,Carry,
,,,,,"[111.3, 22.2]",,,,,,,,,,,,2.142797,,,,,,,,,,,,85af0357-5ff2-4447-b1e9-3f444d4043ee,479,,"[98.7, 9.9]",3890556,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Schürrle,10281.0,Left Midfield,16,Wolfsburg,179,"['da69c0bd-8a75-4e2f-982f-88b43be305d9', 'f8bf6791-c279-4812-b93d-9f9f38c9789b']",3,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:09:03.566,Carry,
,,,,,"[120.0, 13.1]",,,,,,,,,,,,0.054053,,,,,,,,,,,,73ac75dd-3f49-4f4a-9276-c31d49382e6c,484,,"[120.0, 13.1]",3890556,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Schäfer,40469.0,Left Back,16,Wolfsburg,179,"['4338f437-2449-4f0a-baae-3531ec5c218b', '4404dddc-af6d-494c-ac8a-67e533de868c', '76f4d222-bba7-4a8e-876c-1e1797acf085']",8,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:09:08.760,Carry,True
,,,,,"[43.3, 19.7]",,,,,,,,,,,,0.99187,,,,,,,,,,,,ba3ab46a-7995-4aba-a10a-d7894a6e9555,493,,"[42.6, 20.7]",3890556,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Filip Kostić,5591.0,Left Wing,17,Wolfsburg,179,"['9dc64a74-9211-41f1-8202-021f62db0f69', 'b9f3df1a-902f-4463-8efb-dcb9f303f73c']",45,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:09:45.245,Carry,
,,,,,"[63.5, 55.3]",,,,,,,,,,,,2.272284,,,,,,,,,,,,a0b5fc90-dc75-49eb-a4f8-a2e43efe06d7,501,,"[65.4, 54.6]",3890556,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,17,Wolfsburg,179,"['10989f29-a8ed-40d5-b29f-a1bc5977acbf', '6e32b82b-c838-4413-8c4c-754e9bd155e2', 'd6701b19-0ce7-44e4-ae2f-599157cdc50f']",53,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:09:53.646,Carry,True
,,,,,"[71.5, 68.1]",,,,,,,,,,,,2.478487,,,,,,,,,,,,a874ed39-c065-4b09-aef6-50770691002c,505,,"[63.3, 61.3]",3890556,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Paul Seguin,23267.0,Right Center Midfield,17,Wolfsburg,179,"['02608cda-51e8-4b93-a50f-6bb156b8e19c', '2296681f-ac2b-46a9-ab96-3cf5cb5f9970', 'ac1e673d-5ee8-41ba-94f1-dc03ad68b58a']",56,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:09:56.460,Carry,True
,,,,,"[64.0, 76.8]",,,,,,,,,,,,1.137369,,,,,,,,,,,,f7fd1257-aa3d-4c40-bfad-3dec9ea92684,512,,"[67.8, 77.7]",3890556,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Paul Seguin,23267.0,Right Center Midfield,17,Wolfsburg,179,"['1caa7163-72dc-4939-934f-a5cf29f93bff', '2aef3474-b6ac-4664-a9da-d917d9bd6426', '7ce4790b-6e51-4746-8d82-04adb1f941a7', 'ab302f3c-bf10-4940-8bc7-6483d167bc04']",1,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:01.903,Carry,True
,,,,,"[57.7, 71.5]",,,,,,,,,,,,0.04,,,,,,,,,,,,2db2f379-7655-456c-8f9a-d9401b3ba96a,517,,"[56.7, 70.5]",3890556,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maximilian Arnold,8235.0,Left Center Midfield,17,Wolfsburg,179,"['2b8151ff-9bca-498f-9055-583ad6dee822', '65dc6799-8bcf-426f-82b3-aabe871fac6d', 'c3494ac2-0e74-45f8-aa4b-4fdf3f5e3c30']",3,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:03.954,Carry,True
,,,,,"[44.4, 69.3]",,,,,,,,,,,,0.987435,,,,,,,,,,,,e04434bd-4993-4201-bd1a-c23347c32058,520,,"[43.7, 74.4]",3890556,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adelino André Vieira Freitas,10790.0,Right Back,17,Wolfsburg,179,"['4498683b-e29b-46f9-a72d-419a61be615c', 'c71cc17b-10c8-4add-b4f4-e21da069db51']",5,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:05.480,Carry,
,,,,,"[41.8, 43.0]",,,,,,,,,,,,1.257425,,,,,,,,,,,,065a6f9c-69f5-484a-97d3-593a320bd3d6,523,,"[41.3, 45.9]",3890556,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dante Bonfim da Costa Santos,3197.0,Left Center Back,17,Wolfsburg,179,"['90f92ff8-c406-4d80-82cd-2436d13692a5', 'bdd2d2c6-253e-4af1-ba9a-e5c0b1900bc1']",7,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:07.742,Carry,
,,,,,"[77.7, 28.3]",,,,,,,,,,,,1.203835,,,,,,,,,,,,3853b70e-2b7d-49b7-ace6-862c87e8a43c,526,,"[68.8, 28.0]",3890556,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Caligiuri,8521.0,Right Midfield,17,Wolfsburg,179,"['50d2757f-97d0-4335-b24e-ad39b306caca', '9ce02593-43ac-407c-90b7-5d0669c8a6c8']",10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:10.775,Carry,
,,,,,"[97.8, 7.0]",,,,,,,,,,,,2.508575,,,,,,,,,,,,2c85460d-11de-4b55-9673-00c376252995,529,,"[83.8, 9.9]",3890556,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,André Schürrle,10281.0,Left Midfield,17,Wolfsburg,179,"['c7ed5a42-b72c-4e3b-a186-6116d12438be', 'd277ba10-b087-4f06-84c0-c5e664e666a9', 'd41d8bc6-6a58-4a1a-b24e-86b0ba9235aa']",13,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:13.652,Carry,True
,,,,,"[96.6, 16.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,2d90e736-5bff-4fb6-87ad-9e1e0e4e81ef,536,,"[96.1, 17.2]",3890556,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Caligiuri,8521.0,Right Midfield,18,Wolfsburg,179,"['1da78b28-33c6-4b2e-b747-a98977e8ac69', '4dc9b237-e96b-43aa-8655-11f6395b1452']",25,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:25.827,Carry,
,,,,,"[113.0, 8.0]",,,,,,,,,,,,0.184649,,,,,,,,,,,,82c54945-6fa9-490e-ac5c-48fa8e01429d,539,,"[113.0, 8.0]",3890556,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Schäfer,40469.0,Left Back,18,Wolfsburg,179,"['4c46c1c9-94df-46b1-8888-6fd6250238e8', 'f35a63e2-9b07-4c17-afb2-10146c4467fa']",27,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:27.698,Carry,
,,,,,"[40.2, 55.2]",,,,,,,,,,,,5.566648,,,,,,,,,,,,b2fbde87-7a64-4586-921f-02b71386e064,549,,"[22.1, 50.4]",3890556,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Schwaab,8270.0,Right Center Back,19,VfB Stuttgart,174,"['4c076a06-eb6f-494d-bec8-b133fe662962', 'fbbb33ee-57c8-4776-b1dd-622ea418dd76']",26,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:11:26.887,Carry,
,,,,,"[31.4, 3.4]",,,,,,,,,,,,1.518928,,,,,,,,,,,,97231983-9fb8-4732-ab8a-0f4499aba872,555,,"[31.4, 7.5]",3890556,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marcel Schäfer,40469.0,Left Back,19,VfB Stuttgart,174,"['52df2a74-eeb9-46f3-84c1-48a1abfa8ce1', '5ccbdf7a-afef-47c2-87e1-dd9d0e29322e', 'f978c60e-d705-4fe4-9363-7f3788e9597d']",38,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:38.201,Carry,True
,,,,,"[48.1, 49.2]",,,,,,,,,,,,3.04348,,,,,,,,,,,,63859dfe-046e-40ea-90cb-9b83de6894c1,562,,"[56.4, 42.9]",3890556,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Emiliano Adrián Insúa Zapata,12626.0,Left Back,19,VfB Stuttgart,174,"['7ad9b8a1-a475-473f-ab5d-1736fb90fe43', 'f2f73337-9555-49e9-be81-8ef11c843016']",43,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:11:43.129,Carry,
,,,,,"[58.5, 55.4]",,,,,,,,,,,,0.517475,,,,,,,,,,,,72c10dbb-612a-4044-bbc2-f3223fbb4af0,565,,"[56.8, 55.0]",3890556,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lukas Rupp,11395.0,Right Defensive Midfield,19,VfB Stuttgart,174,"['32cecd46-d44f-4982-b8e1-6c1801671cf2', '6555dec5-9110-4169-8c3f-d772e49876af', 'df2d2a3e-5c67-437d-9179-0a75c506d08b']",47,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:11:47.047,Carry,True
,,,,,"[68.2, 51.3]",,,,,,,,,,,,0.079999,,,,,,,,,,,,49d1706a-5752-4ccd-a459-e4c2174f88ed,569,,"[68.2, 51.3]",3890556,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Christian Gentner,8959.0,Left Defensive Midfield,19,VfB Stuttgart,174,"['9f0bc3e9-fccb-4ddb-a37f-451cffd5cb51', 'f477621e-44a6-4d17-bccb-2d938e7d9839']",48,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:11:48.082,Carry,
,,,,,"[116.2, 65.1]",,,,,,,,,,,,4.388,,,,,,,,,,,,48b3b6ab-fb21-4ee3-92f9-dac1bfd24548,572,,"[97.6, 69.9]",3890556,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Timo Werner,5557.0,Right Wing,19,VfB Stuttgart,174,"['27ae0508-d3b2-4d2a-9742-1dad6799e3b8', 'e73ef524-15f2-4b3f-9566-93466cd5ecf3']",51,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:11:51.498,Carry,
,,,,,"[3.3, 5.0]",,,,,,,,,,,,2.933513,,,,,,,,,,,,0c51d2d8-eae8-423d-826b-9b7ff6ac7597,583,,"[18.0, 5.7]",3890556,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,21,Wolfsburg,179,"['09d4ff0c-fa7e-4d31-96e6-4dd5862ec2db', 'ebbbee60-b506-4df1-a515-8b356cc30aa1']",48,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:48.281,Carry,
,,,,,"[85.5, 70.3]",,,,,,,,,,,,0.627375,,,,,,,,,,,,dbdc0cc0-04d4-4ad3-88e0-9ac3b42b2d8d,587,,"[86.2, 67.4]",3890556,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Schürrle,10281.0,Left Midfield,22,Wolfsburg,179,"['f1aa55a9-c823-44fb-91ec-48b7b51ac548', 'fe256953-4ebf-4ea0-95c2-ea574a5a8b29']",3,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:03.284,Carry,
