ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.261858,,,,,,,,,,,,,,2a1bc735-d6c5-482d-9bab-3cf91a6f893b,1873,,"[52.8, 22.3]",3890548,57,,,,,0.06885649,,Right Foot,,,"[64.4, 23.1]",,Ground Pass,,11.627554,,Incomplete,,Robert Lewandowski,5668.0,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Center Attacking Midfield,120,Bayern Munich,169,"['21b7fdeb-ab8b-4e0a-9dfa-56e1cbaab3cb', 'd9fb7ea9-e4b5-47c7-85f1-db773b039476']",27,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:27.331,Pass,
,,,,,,,,,,,,,,,,1.303282,,,,,,,,,,,,,,ba8dfd03-3b2b-4f18-88a3-ce438def2f58,1877,,"[63.2, 28.3]",3890548,57,,,,,1.6127884,,Right Foot,,,"[62.7, 40.2]",,Ground Pass,,11.9105,,,,Philipp Lahm,19295.0,,,,,,Recovery,2,From Throw In,Robert Lewandowski,5668.0,Center Forward,120,Bayern Munich,169,['13930e41-17cd-49ab-8b3a-ccb6befb4bbf'],29,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:29.687,Pass,
,,,,,,,,,,,,,,,,3.127539,,,,,,,,,,,,,,3ed79589-1ad0-4db0-aaf3-d82553afc0ba,1879,,"[63.2, 40.2]",3890548,57,,,,,0.6561787,,Right Foot,,,"[93.2, 63.3]",,Ground Pass,,37.86304,,,,Thomas Müller,5562.0,,,,,,,2,From Throw In,Philipp Lahm,19295.0,Right Defensive Midfield,120,Bayern Munich,169,['70168241-dcf8-4cc9-9515-8be7a1aee174'],30,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:30.990,Pass,
,,,,,,,,,,,,,,,,2.056556,,,,,,,,,,,,,,c7628e9d-4598-49ec-9861-b862f8695e88,1882,,"[105.7, 64.6]",3890548,57,,,,,-1.5935197,ee6f803e-da61-4872-aa21-3d475fe5b53c,Right Foot,True,,"[104.8, 25.0]",,High Pass,,39.610226,,,,Douglas Costa de Souza,5837.0,True,,,,,,2,From Throw In,Thomas Müller,5562.0,Right Wing,120,Bayern Munich,169,['57e64004-0717-44c8-8d01-677c8bfd5195'],35,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:35.553,Pass,
,,,,,,,,,,,,,,,,3.962139,,,,,,,,,,,,,,cd2983df-4e24-47ac-a878-7d2ec54f2acf,1886,,"[6.0, 44.0]",3890548,58,,,,,0.07645805,,Left Foot,,,"[79.1, 49.6]",,High Pass,,73.314186,,,,Moritz Hartmann,40464.0,,,,,,Goal Kick,2,From Goal Kick,Ramazan Özcan,12319.0,Goalkeeper,121,Ingolstadt,189,['82f901e4-909b-4b87-8a1d-43eda4c1430f'],4,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:04.596,Pass,
,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,84718c6a-69be-4416-aaf2-13962b621125,1889,,"[77.5, 49.9]",3890548,58,,,,True,0.0,,,,,"[79.4, 49.9]",,Low Pass,,1.9,,Incomplete,,Dario Lezcano,9113.0,,,,,,,2,From Goal Kick,Moritz Hartmann,40464.0,Left Wing,121,Ingolstadt,189,"['122fa6ae-46d1-4afc-921a-d52383908c81', '286726d5-7540-428a-82fe-cd328f81c993', '8be86d6d-70b2-49f2-b0d4-89b6c7ec9377']",8,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:08.558,Pass,True
,,,,,,,,,,,,,,,,1.122863,,,,,,,,,,,,,,1b34b547-681d-4815-a773-2ddcf20384f5,1897,,"[58.4, 48.2]",3890548,58,,,,,0.15063591,,Right Foot,,,"[80.8, 51.6]",,High Pass,,22.656567,,Incomplete,,Dario Lezcano,9113.0,,,,,,,2,From Goal Kick,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,121,Ingolstadt,189,"['5c887040-dd0d-4dee-a724-07630ba723bd', '995fa6b1-c78f-40cf-9e31-94226be6a95a', '9eeec899-03f4-46a6-a4b9-78fd96375ee4']",13,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:13.362,Pass,True
,,,,,,,,,,,,,,,,1.794774,,,,,,,,,,,,,,995fa6b1-c78f-40cf-9e31-94226be6a95a,1899,,"[39.3, 28.5]",3890548,58,,,,,-0.9713438,,Head,,,"[51.6, 10.5]",,High Pass,,21.801147,,,,Douglas Costa de Souza,5837.0,,,,,,Recovery,2,Regular Play,Javier Martínez Aginaga,9399.0,Left Center Back,122,Bayern Munich,169,"['1b34b547-681d-4815-a773-2ddcf20384f5', '576c1de6-bee8-4884-9169-fce15c29903b']",14,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:14.485,Pass,
,,,,,,,,,,,,,,,,0.703848,,,,,,,,,,,,,,c3a18ecb-9d08-4c7b-8327-8b8e440a9d36,1901,,"[51.6, 10.5]",3890548,58,,,,,1.938668,,Head,,,"[47.9, 20.1]",,Low Pass,,10.288342,,,,Joshua Kimmich,5579.0,,,,,,,2,Regular Play,Douglas Costa de Souza,5837.0,Left Wing,122,Bayern Munich,169,['e8c251e5-4684-442c-b20c-fe09e2f7058d'],16,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:16.280,Pass,
,,,,,,,,,,,,,,,,1.254749,,,,,,,,,,,,,,8546b398-1f9d-4c74-9b68-8f0397f4d469,1907,,"[49.8, 22.3]",3890548,58,,True,,,-3.0977612,,Left Foot,,,"[38.4, 21.8]",,Ground Pass,,11.410959,,,,Javier Martínez Aginaga,9399.0,,,,,,Free Kick,2,From Free Kick,Joshua Kimmich,5579.0,Left Defensive Midfield,123,Bayern Munich,169,['f273904b-3d14-4397-8084-a40883df7c84'],32,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:32.216,Pass,
,,,,,,,,,,,,,,,,1.769973,,,,,,,,,,,,,,bfdc0be5-8b8f-4758-beec-31004860871b,1909,,"[39.0, 25.5]",3890548,58,,,,,2.6321056,,Left Foot,,,"[17.7, 37.4]",,Ground Pass,,24.398771,,,,Manuel Neuer,5570.0,,,,,,,2,From Free Kick,Javier Martínez Aginaga,9399.0,Left Center Back,123,Bayern Munich,169,['8ca7e07d-fe3a-44f3-9d9c-3bbea7b64d93'],34,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:34.936,Pass,
,,,,,,,,,,,,,,,,2.863029,,,,,,,,,,,,,,81e40f47-80f2-415e-a3ef-3a38edbb3fc4,1913,,"[19.4, 44.2]",3890548,58,,,,,0.61212283,,Right Foot,,,"[67.4, 77.9]",,High Pass,,58.64887,,,,Thomas Müller,5562.0,,,,,,,2,From Free Kick,Manuel Neuer,5570.0,Goalkeeper,123,Bayern Munich,169,['b854f2e8-92f4-46f3-a263-6b6ed4000215'],38,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:38.740,Pass,
,,,,,,,,,,,,,,,,1.64121,,,,,,,,,,,,,,e9c7451d-ebaa-4d4f-be0f-4129939cc705,1915,,"[67.4, 77.9]",3890548,58,,,,,-3.0750246,,Left Foot,,,"[49.4, 76.7]",,Low Pass,,18.039955,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,2,From Free Kick,Thomas Müller,5562.0,Right Wing,123,Bayern Munich,169,['e15a135b-f3d8-4baa-bfda-e34cb366a614'],41,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:41.603,Pass,
,,,,,,,,,,,,,,,,2.26625,,,,,,,,,,,,,,8e66a71e-02fb-48fc-b234-f1820f003983,1918,,"[46.2, 77.6]",3890548,58,,,,,-2.6159637,,Left Foot,,,"[13.1, 58.4]",,Ground Pass,,38.26552,,,,Manuel Neuer,5570.0,,,,,,,2,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Back,123,Bayern Munich,169,['b530fccf-12ff-44a3-a26a-2360dd3eb15a'],44,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:44.547,Pass,
,,,,,,,,,,,,,,,,2.93875,,,,,,,,,,,,,,13ccc0d0-0be4-48ca-8f93-a41f5ee9c6af,1921,,"[13.1, 58.4]",3890548,58,,,,,-0.035643812,,Right Foot,,,"[77.6, 56.1]",,High Pass,,64.54099,,Incomplete,,,,,,,,,,2,From Free Kick,Manuel Neuer,5570.0,Goalkeeper,123,Bayern Munich,169,['c0105746-47c5-4009-8d10-4ad285b7f39b'],46,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:46.853,Pass,
,,,,,,,,,,,,,,,,3.133598,,,,,,,,,,,,,,c0105746-47c5-4009-8d10-4ad285b7f39b,1922,,"[42.5, 24.0]",3890548,58,,,,,0.40039238,,Head,,,"[64.0, 33.1]",,High Pass,,23.34652,,Incomplete,,Roger de Oliveira Bernardo,40459.0,,,,,,Recovery,2,From Free Kick,Benjamin Hübner,8405.0,Left Center Back,123,Bayern Munich,169,"['13ccc0d0-0be4-48ca-8f93-a41f5ee9c6af', '874b22a4-0b11-4626-a85d-bbdd38219f6c', 'a93aa6f1-8559-4a3d-8164-b7bff083b5ec']",49,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:49.792,Pass,
,,,,,,,,,,,,,,,,2.126948,,,,,,,,,,,,,,a93aa6f1-8559-4a3d-8164-b7bff083b5ec,1925,,"[56.1, 47.0]",3890548,58,,,,True,-1.3557814,,,,,"[58.0, 38.3]",,Low Pass,,8.905055,,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Center Attacking Midfield,123,Bayern Munich,169,"['5eb06054-7250-4370-a41a-9c1d5bd9bab1', '9601904a-2ca6-4c8f-b386-5b056cabeeb2', 'c0105746-47c5-4009-8d10-4ad285b7f39b']",52,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:52.925,Pass,True
,,,,,,,,,,,,,,,,3.94195,,,,,,,,,,,,,,5eb06054-7250-4370-a41a-9c1d5bd9bab1,1926,,"[62.1, 41.8]",3890548,58,,,,,3.0654514,,Right Foot,,,"[13.6, 45.5]",,Low Pass,,48.64093,,,,Ramazan Özcan,12319.0,,,,,,Recovery,2,From Free Kick,Mathew Leckie,5481.0,Right Wing,123,Bayern Munich,169,"['9f4dfb35-b29f-4950-a4dc-0d4720254df7', 'a93aa6f1-8559-4a3d-8164-b7bff083b5ec']",55,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:55.052,Pass,
,,,,,,,,,,,,,,,,3.787017,,,,,,,,,,,,,,9daa3e73-86a2-421e-8cbb-f0297fd73eec,1929,,"[13.1, 45.5]",3890548,59,,,,,0.056872908,,Left Foot,,,"[81.6, 49.4]",,High Pass,,68.61093,,Incomplete,,Moritz Hartmann,40464.0,,,,,,,2,From Free Kick,Ramazan Özcan,12319.0,Goalkeeper,123,Bayern Munich,169,"['506b1751-999a-444d-a17d-e736ee817c9f', 'd0b5f911-9f85-4b8a-9da9-e355e551f859']",6,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:06.372,Pass,
,,,,,,,,,,,,,,,,1.211537,,,,,,,,,,,,,,506b1751-999a-444d-a17d-e736ee817c9f,1932,,"[38.5, 30.7]",3890548,59,,,,True,-0.4943642,,,,,"[52.6, 23.1]",,Low Pass,,16.017803,,,,Douglas Costa de Souza,5837.0,,,,,,Recovery,2,From Free Kick,Javier Martínez Aginaga,9399.0,Left Center Back,123,Bayern Munich,169,"['29c37e66-d6be-4f97-ada8-6bf1edd36eef', '9daa3e73-86a2-421e-8cbb-f0297fd73eec', 'd296e4b2-8385-4a92-b9c0-2465619318c5']",10,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:10.159,Pass,True
,,,,,,,,,,,,,,,,1.480141,,,,,,,,,,,,,,39cd2097-9ba0-444a-9e86-01f1a5e09049,1938,,"[54.5, 19.2]",3890548,59,,True,,,0.69287956,,Right Foot,,,"[75.7, 36.8]",,Ground Pass,,27.553585,,,,Philipp Lahm,19295.0,,,,,,Free Kick,2,From Free Kick,Joshua Kimmich,5579.0,Left Defensive Midfield,124,Bayern Munich,169,['987919b9-aa0d-42d9-9385-79c8b0718589'],27,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:27.911,Pass,
,,,,,,,,,,,,,,,,1.534002,,,,,,,,,,,,,,0fae6c47-f9e5-40f9-a233-533380a5fa6e,1940,,"[79.4, 46.5]",3890548,59,,,,,0.9750897,,Right Foot,,,"[89.5, 61.4]",,Ground Pass,,18.000555,,,,Thomas Müller,5562.0,,,,,,,2,From Free Kick,Philipp Lahm,19295.0,Right Defensive Midfield,124,Bayern Munich,169,['268f4063-4001-4a50-acd3-5fa8ef0d5f0a'],30,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:30.567,Pass,
,,,,,,,,,,,,,,,,0.849259,,,,,,,,,,,,,,f771e70b-02fe-4971-975a-a64608a3ef96,1943,,"[100.8, 67.6]",3890548,59,,,,,-2.454095,,Right Foot,,,"[88.5, 57.5]",,Ground Pass,,15.915401,,,,Philipp Lahm,19295.0,,,,,,,2,From Free Kick,Thomas Müller,5562.0,Right Wing,124,Bayern Munich,169,['eb04d2c4-e060-48b2-b683-ce50f7d19e3f'],34,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:34.491,Pass,
,,,,,,,,,,,,,,,,1.283317,,,,,,,,,,,,,,de80c8d5-b818-485f-866f-fa770537ff49,1947,,"[87.8, 60.2]",3890548,59,,,,,0.82511234,,Right Foot,,,"[102.3, 75.9]",,Ground Pass,,21.371477,,,,Thomas Müller,5562.0,,,,,,,2,From Free Kick,Philipp Lahm,19295.0,Right Defensive Midfield,124,Bayern Munich,169,"['dd7881a6-7c1e-4583-a397-acdd209d373a', 'e623b569-375f-4500-90df-0108bc551771']",36,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:36.516,Pass,True
,,,,,,,,,,,,,,,,1.044948,,,,,,,,,,,,,,39cbe81c-cc2a-4c29-9558-82c6bd9aa761,1950,,"[102.3, 75.9]",3890548,59,,,,,-2.38183,,Right Foot,,,"[96.3, 70.2]",,Ground Pass,,8.275868,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,2,From Free Kick,Thomas Müller,5562.0,Right Wing,124,Bayern Munich,169,['7296740e-f847-4d3d-96eb-77e2182bbc9b'],38,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:38.089,Pass,
,,,,,,,,,,,,,,,,1.251977,,,,,,,,,,,,,,4df672ec-3ea0-4030-8824-cdcdbfe79a1f,1952,,"[96.3, 70.2]",3890548,59,,,,,2.1477292,,Right Foot,,,"[92.2, 76.5]",,Ground Pass,,7.5166483,,,,Thomas Müller,5562.0,,,,,,,2,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Back,124,Bayern Munich,169,['b703fceb-4a3a-4b9e-8666-434d62aa933e'],39,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:39.134,Pass,
,,,,,,,,,,,,,,,,1.648305,,,,,,,,,,,,,,15508429-8e4a-4653-b78d-b547eb646c3f,1954,,"[92.2, 76.5]",3890548,59,,,,,-2.4451895,,Left Foot,,,"[74.5, 61.7]",,Ground Pass,,23.072277,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,2,From Free Kick,Thomas Müller,5562.0,Right Wing,124,Bayern Munich,169,['9475b3a0-a38e-4a59-8d23-d6d09f938e79'],40,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:40.386,Pass,
,,,,,,,,,,,,,,,,1.52584,,,,,,,,,,,,,,e032d1de-bb13-4bac-9c7f-2bf09193d1ff,1957,,"[73.7, 57.5]",3890548,59,,,,,-1.9445231,,Right Foot,,,"[65.7, 37.1]",,Ground Pass,,21.912554,,,,Javier Martínez Aginaga,9399.0,,,,,,,2,From Free Kick,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,124,Bayern Munich,169,['f16baaab-edbc-49ea-aaa3-22a92d00f662'],43,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:43.532,Pass,
,,,,,,,,,,,,,,,,1.854875,,,,,,,,,,,,,,5d5958bb-8efd-4828-a9c4-e6f1a111aafc,1960,,"[76.5, 32.7]",3890548,59,,,,,1.9028558,,Left Foot,,,"[70.5, 50.1]",,Ground Pass,,18.405434,,,,Philipp Lahm,19295.0,,,,,,,2,From Free Kick,Javier Martínez Aginaga,9399.0,Left Center Back,124,Bayern Munich,169,['8322b008-06ed-4ea7-9f3c-be19bb9f1df6'],48,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:48.066,Pass,
,,,,,,,,,,,,,,,,1.640479,,,,,,,,,,,,,,ea09641b-3cbe-4f31-8084-ac662aa6e39b,1962,,"[70.5, 50.1]",3890548,59,,,,,1.5095522,,Right Foot,,,"[71.8, 71.3]",,Ground Pass,,21.23982,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,2,From Free Kick,Philipp Lahm,19295.0,Right Defensive Midfield,124,Bayern Munich,169,['7b1b7d38-9782-4100-8160-9dc3fb17f586'],49,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:49.921,Pass,
,,,,,,,,,,,,,,,,1.701191,,,,,,,,,,,,,,9088b89d-0961-43f7-896d-880093ecf784,1966,,"[70.1, 70.0]",3890548,59,,,,,-2.365658,,Right Foot,,,"[54.1, 54.3]",,Ground Pass,,22.416288,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,2,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Back,124,Bayern Munich,169,"['10eb56d9-2b82-4518-9fc4-721ecfb99aa6', 'ecef129c-11db-42d3-8215-d40ecfda2d23']",52,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:52.148,Pass,True
,,,,,,,,,,,,,,,,4.507084,,,,,,,,,,,,,,6493271a-d045-4c0b-8b1e-20dc4b31fcea,1970,,"[52.6, 46.2]",3890548,59,,,,,-0.72146773,,Left Foot,,,"[100.8, 3.8]",,High Pass,,64.195015,,,,Douglas Costa de Souza,5837.0,,,True,,,,2,From Free Kick,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,124,Bayern Munich,169,"['52a7dd69-3ac1-4fc0-922d-8530797b6d23', '66eca194-4178-4ad4-967d-e790d400e307']",55,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:55.584,Pass,True
,,,,,,,,,,,,,,,,1.289467,,,,,,,,,,,,,,e7fef3af-6834-4514-adc1-c8cdece21ddc,1976,,"[120.0, 0.1]",3890548,60,,,,,1.7839469,,Left Foot,,,"[112.1, 36.6]",,High Pass,,37.345146,,Incomplete,,,,,True,,Straight,,Corner,2,From Corner,Douglas Costa de Souza,5837.0,Left Wing,125,Bayern Munich,169,['d4963218-2bc6-47b2-bef0-4ef9fba451ec'],18,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:18.545,Pass,
,,,,,,,,,,,,,,,,1.020827,,,,,,,,,,,,,,a8a0d58d-9e2b-4aeb-9717-0fb9a3860e5c,1978,,"[98.0, 10.1]",3890548,60,,,,,2.6431997,,Head,,,"[83.3, 18.1]",,High Pass,,16.73589,,,,David Olatukunbo Alaba,8220.0,,,,,,Recovery,2,From Corner,Thiago Alcântara do Nascimento,5208.0,Center Attacking Midfield,125,Bayern Munich,169,['79a6ca83-df7b-4bb0-8d96-af047eb8895c'],22,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:22.708,Pass,
,,,,,,,,,,,,,,,,0.85843,,,,,,,,,,,,,,5004a414-8176-42e5-9ace-be76f032b5fe,1981,,"[82.0, 16.2]",3890548,60,,,,,-2.1625724,,Left Foot,,,"[77.9, 10.1]",,Ground Pass,,7.34983,,,,Joshua Kimmich,5579.0,,,,,,,2,From Corner,David Olatukunbo Alaba,8220.0,Left Back,125,Bayern Munich,169,['15370eb6-dd36-4514-a036-6c5d9b63c3c1'],24,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:24.484,Pass,
,,,,,,,,,,,,,,,,2.649074,,,,,,,,,,,,,,11ad2da1-12c2-4018-9efe-3146f75c3620,1984,,"[78.1, 12.5]",3890548,60,,,,,1.3040066,,Right Foot,,,"[91.0, 59.7]",,High Pass,,48.931072,,,,Thomas Müller,5562.0,,,True,,,,2,From Corner,Joshua Kimmich,5579.0,Left Defensive Midfield,125,Bayern Munich,169,['08b9895a-2cad-4f36-b1be-7bf835921369'],26,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:26.669,Pass,
,,,,,,,,,,,,,,,,1.254108,,,,,,,,,,,,,,07c53b64-f3f0-48cd-a3b3-33b65ce10ae2,1986,,"[91.0, 59.7]",3890548,60,,,,,-2.2535264,,Head,,,"[83.6, 50.6]",,Low Pass,,11.729024,,,,Philipp Lahm,19295.0,,,,,,,2,From Corner,Thomas Müller,5562.0,Right Wing,125,Bayern Munich,169,['2dbd6512-30a3-41b3-8bcb-016ee3fc3fed'],29,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:29.319,Pass,
,,,,,,,,,,,,,,,,0.97906,,,,,,,,,,,,,,22d98cb4-0cab-42f4-b5fa-00820dc3aa6f,1989,,"[87.2, 58.3]",3890548,60,,,,,0.85843873,,Right Foot,,,"[100.5, 73.7]",,Ground Pass,,20.348219,,,,Thomas Müller,5562.0,,,,,,,2,From Corner,Philipp Lahm,19295.0,Right Defensive Midfield,125,Bayern Munich,169,['fb895dbe-780d-4ed9-bda6-67742948505d'],32,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:32.820,Pass,
,,,,,,,,,,,,,,,,1.861852,,,,,,,,,,,,,,f4f61894-ddfe-455c-b4f9-63c847bac462,1993,,"[99.8, 73.0]",3890548,60,,,,,-2.2902112,,Right Foot,,,"[89.2, 60.9]",,Ground Pass,,16.08633,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,2,From Corner,Thomas Müller,5562.0,Right Wing,125,Bayern Munich,169,['049919eb-69af-4c17-be0a-a47f94d2a7ae'],35,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:35.637,Pass,
,,,,,,,,,,,,,,,,0.981233,,,,,,,,,,,,,,ef6d97af-3db2-4518-82b6-a5a993b8bd82,1995,,"[89.2, 60.9]",3890548,60,,,,,-1.693465,,Right Foot,,,"[88.3, 53.6]",,Ground Pass,,7.3552704,,,,Joshua Kimmich,5579.0,,,,,,,2,From Corner,Márcio Rafael Ferreira de Souza,8209.0,Right Back,125,Bayern Munich,169,['fca67235-bd29-40b8-bf02-3d6ebdb3eb23'],37,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:37.499,Pass,
,,,,,,,,,,,,,,,,0.889187,,,,,,,,,,,,,,1f3b908b-1e72-42cd-8800-089da2076f6c,1998,,"[87.8, 53.9]",3890548,60,,,,,2.1521766,,Left Foot,,,"[80.9, 64.4]",,Ground Pass,,12.564235,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,2,From Corner,Joshua Kimmich,5579.0,Left Defensive Midfield,125,Bayern Munich,169,"['3cc4f92b-08ea-4090-9d1b-29e1c007ffd4', '908199c1-c637-412d-9b3c-09c2e3c233fa']",38,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:38.480,Pass,True
,,,,,,,,,,,,,,,,1.417431,,,,,,,,,,,,,,40a621e4-57d3-430c-b71d-2099e8c50c57,2001,,"[80.9, 64.4]",3890548,60,,,,,-2.4545882,,Right Foot,,,"[68.1, 53.9]",,Ground Pass,,16.555664,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,2,From Corner,Márcio Rafael Ferreira de Souza,8209.0,Right Back,125,Bayern Munich,169,['202a3774-6fb1-44b7-8943-ba877934fffb'],39,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:39.410,Pass,
,,,,,,,,,,,,,,,,1.315789,,,,,,,,,,,,,,1529b2de-47c8-4eb3-bc88-490f35ceff6a,2004,,"[69.6, 52.3]",3890548,60,,,,,-1.7057731,,Right Foot,,,"[67.4, 36.1]",,Ground Pass,,16.3487,,,,Javier Martínez Aginaga,9399.0,,,,,,,2,From Corner,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,125,Bayern Munich,169,['b9177c3e-d7d5-48e7-8469-afd866715ad6'],41,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:41.424,Pass,
,,,,,,,,,,,,,,,,0.891136,,,,,,,,,,,,,,96f88461-f9ed-4bfb-a31a-d012d352e9c0,2007,,"[77.6, 34.6]",3890548,60,,,,,-0.45471928,,Right Foot,,,"[86.6, 30.2]",,Ground Pass,,10.017983,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,2,From Corner,Javier Martínez Aginaga,9399.0,Left Center Back,125,Bayern Munich,169,['e50e2de2-6495-4ad5-87ed-f29d417d3eaa'],45,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:45.356,Pass,
,,,,,,,,,,,,,,,,0.990827,,,,,,,,,,,,,,a64361a5-7503-41ae-b02d-03355e56c430,2011,,"[88.0, 39.6]",3890548,60,,,,,0.47984052,ca411c29-fe6e-4a82-b0ce-386aab0ac202,Right Foot,,,"[107.6, 49.8]",,Ground Pass,,22.09525,,,,Thomas Müller,5562.0,True,,,Through Ball,True,,2,From Corner,Thiago Alcântara do Nascimento,5208.0,Center Attacking Midfield,125,Bayern Munich,169,['e89d2033-1aea-44ac-b5f5-9eedeadab6b3'],47,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:47.916,Pass,
,,,,,,,,,,,,,,,,2.256844,,,,,,,,,,,,,,910b80ce-71e6-4329-99f4-b17b6882037b,2019,,"[13.4, 49.6]",3890548,60,,,,,-0.1535213,,Right Foot,,,"[65.1, 41.6]",,High Pass,,52.315292,,Incomplete,,Dario Lezcano,9113.0,,,,,,,2,From Corner,Moritz Hartmann,40464.0,Left Wing,125,Bayern Munich,169,"['b0ab692d-cacb-4629-9f8f-cfb69e4f4ce0', 'c39719af-40af-4600-a807-1b4c64319f32']",53,,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:53.576,Pass,
,,,,,,,,,,,,True,,,,2.243404,,,,,,,,,,,,,,c39719af-40af-4600-a807-1b4c64319f32,2021,,"[55.0, 38.5]",3890548,60,,,,,1.1502432,,Head,,,"[63.9, 58.4]",,High Pass,,21.799541,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,Interception,2,From Corner,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,125,Bayern Munich,169,"['78eae0f1-43cb-4e89-b8fa-c85cdf4c377f', '910b80ce-71e6-4329-99f4-b17b6882037b']",55,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:55.832,Pass,
