50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.578815,,,,,,,,,,,,,,522ca0c3-cadd-4289-b095-2a84cede599c,18,,"[14.8, 40.4]",3890293,0,,,,,-0.24977478,,Right Foot,,,"[73.6, 25.4]",,High Pass,,60.683113,,Incomplete,,,,,,,,,,1,From Kick Off,Loris Karius,3630.0,Goalkeeper,2,FSV Mainz 05,177,"['b131197f-4810-4aad-a88b-788875838829', 'fbf54e74-da9a-4a81-977b-f1754b8ede85']",7,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:07.845,Pass,True
,,,,,,,,,,,,,,,,,2.781847,,,,,,,,,,,,,,b709bcd2-e273-4902-822a-316acaf19e83,22,,"[26.1, 80.0]",3890293,0,,,,,-2.1395824,,Right Foot,,,"[2.0, 42.3]",,Ground Pass,,44.74483,,,,Ralf Fährmann,8517.0,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,3,Schalke 04,181,['694dfc9f-5723-44c3-bbcf-c6a5c5f5a6c8'],15,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:15.637,Pass,
,,,,,,,,,,,,,,,,,1.773936,,,,,,,,,,,,,,d675f2ad-2b8a-4233-bdb0-adc554b7aa5a,26,,"[4.3, 28.6]",3890293,0,,,,,-0.9296181,,Left Foot,,,"[24.9, 1.0]",,High Pass,,34.440094,,Out,,,,,,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,3,Schalke 04,181,['d25164d5-c38a-4910-ab47-8b09d1a8bea6'],20,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:20.497,Pass,True
,,,,,,,,,,,,,,,,,4.000536,,,,,,,,,,,,,,71481ea3-8f52-44c0-a96f-003a82ae633f,27,,"[93.5, 80.0]",3890293,0,,,,,-0.75806123,,,,,"[119.8, 55.1]",,High Pass,,36.2174,,Out,,Yunus Mallı,8679.0,,,,,,Throw-in,1,From Throw In,Daniel Brosinski,8548.0,Right Wing,4,FSV Mainz 05,177,['5f2c51d9-7ca5-4e1d-a2eb-4bb5df67773d'],27,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:27.592,Pass,
,,,,,,,,,,,,,,,,,3.132008,,,,,,,,,,,,,,11e579b1-b104-469c-b87d-1879c03d97f6,29,,"[7.0, 36.1]",3890293,0,,,,,-0.13331059,,Right Foot,,,"[67.4, 28.0]",,High Pass,,60.94071,,,,Franco Matías Di Santo,8512.0,,,,,,Goal Kick,1,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,5,Schalke 04,181,['88cd6741-d449-40eb-a2f7-c351182967b4'],48,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:48.440,Pass,
,,,,,,,,,,,,,,,,,1.006071,,,,,,,,,,,,,,cdd94096-3505-4dbc-8f7f-a778a73c4b3d,32,,"[67.4, 28.0]",3890293,0,,,,True,0.066568166,,,,,"[79.4, 28.8]",,High Pass,,12.026637,,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,,,1,From Goal Kick,Franco Matías Di Santo,8512.0,Right Center Forward,5,Schalke 04,181,"['03f3d522-b8b8-426d-9102-d7c047e3dec5', '310229db-db12-4586-96ed-404bb5efe977', '9dbab067-69ee-4234-921f-8ad4394147a3']",51,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:51.572,Pass,True
,,,,,,,,,,,,,,,,,1.348892,,,,,,,,,,,,,,9dbab067-69ee-4234-921f-8ad4394147a3,35,,"[40.7, 51.3]",3890293,0,,,,True,0.8773368,,,,,"[47.1, 59.0]",,Low Pass,,10.012492,,,,Daniel Brosinski,8548.0,,,,,,Recovery,1,Regular Play,Niko Bungert,13319.0,Right Center Back,6,FSV Mainz 05,177,"['b58aacf8-97cb-402e-847f-0d4c25d77ad7', 'cdd94096-3505-4dbc-8f7f-a778a73c4b3d', 'd4baf2f8-b5ed-4d99-90e8-43ed46b3d750']",52,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:52.578,Pass,True
,,,,,,,,,,,,,,,,,0.996825,,,,,,,,,,,,,,8b9dbfb0-766e-4f80-9b19-9cafaf6303f4,41,,"[40.3, 76.5]",3890293,0,,,,,-2.7882226,,Left Foot,,,"[28.1, 72.0]",,Ground Pass,,13.003461,,,,Leon Aderemi Balogun,5467.0,,,,,,,1,Regular Play,Daniel Brosinski,8548.0,Right Wing,6,FSV Mainz 05,177,"['639e88da-7d45-4bc5-8a08-ef6e22fc7519', '6b9e905a-3dea-465d-bdec-886e9b70c37a', 'bbd7c313-bc40-427c-bf4d-67a20a4edc22']",57,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:57.192,Pass,True
,,,,,,,,,,,,,,,,,1.815246,,,,,,,,,,,,,,f001f27c-b674-49bd-9b6e-2f5adf8d78ab,44,,"[27.4, 72.0]",3890293,0,,,,,0.09861897,,Right Foot,,,"[55.7, 74.8]",,Ground Pass,,28.438179,,Incomplete,,,,,,,,,,1,Regular Play,Leon Aderemi Balogun,5467.0,Right Back,6,FSV Mainz 05,177,['70d1523e-c6cc-405d-be77-c5b994dbb235'],58,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:58.200,Pass,
,,,,,,,,,,,,,,,,,1.239902,,,,,,,,,,,,,,a0aa2e57-61f0-4706-a698-b22194162b47,47,,"[57.2, 6.4]",3890293,1,,,,,2.6834903,,Left Foot,,,"[35.5, 17.1]",,Ground Pass,,24.194628,,,,Roman Neustädter,16534.0,,,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Back,7,Schalke 04,181,['feb6fcf8-f4a2-48a3-a5d2-2f1f9adfd5ad'],1,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:01.198,Pass,
,,,,,,,,,,,,,,,,,1.353638,,,,,,,,,,,,,,e6efcefd-24ad-43ab-976d-e4ce22c55f2c,50,,"[43.7, 13.4]",3890293,1,,,,,-0.37658176,,Right Foot,,,"[65.7, 4.7]",,Ground Pass,,23.657768,,,,Max Meyer,8508.0,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,7,Schalke 04,181,['0496e450-351a-45d8-bba7-d7c7b42c0e8e'],5,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:05.390,Pass,
,,,,,,,,,,,,,,,,,0.027598,,,,,,,,,,,,,,3d7c6afc-31bd-4943-8dec-6eeaf1e481e5,56,,"[76.8, 5.9]",3890293,1,,,,,0.7853982,,Right Foot,,,"[78.3, 7.4]",,Ground Pass,,2.1213202,,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,Through Ball,True,Recovery,1,Regular Play,Franco Matías Di Santo,8512.0,Right Center Forward,7,Schalke 04,181,"['071d337d-b7f0-43c7-9c11-50a129bb63af', '9c276288-d99b-481a-ae99-912820c51b33']",8,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:08.876,Pass,
,,,,,,,,,,,,,,,,,1.077833,,,,,,,,,,,,,,882ac98f-91b6-4732-a02f-30185ca11819,64,,"[75.8, 70.1]",3890293,1,,,,,0.73480844,,Right Foot,,,"[84.1, 77.6]",,Ground Pass,,11.186599,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,7,Schalke 04,181,"['14918c4b-f318-44a0-9bdc-943a81983620', 'ae7ed201-61e6-433b-829c-fa5bc0879d58']",16,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:16.664,Pass,True
,,,,,,,,,,,,,,,,,1.188569,,,,,,,,,,,,,,6817aa87-3593-4875-8d27-e747a2dfe204,68,,"[77.7, 74.8]",3890293,1,,,,,-0.06864199,,Right Foot,,,"[93.7, 73.7]",,High Pass,,16.037767,,Incomplete,,Uilson de Souza Paula Júnior,30312.0,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Right Midfield,7,Schalke 04,181,"['4f888898-4bc7-40f0-b72a-cc1ec8d7347a', '95a4c955-f63d-4465-b974-f873c7acece0']",22,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:22.380,Pass,
,,,,,,,,,,,,,,,,,0.803096,,,,,,,,,,,,,,95a4c955-f63d-4465-b974-f873c7acece0,70,,"[26.4, 6.4]",3890293,1,,,,,-0.37032342,,Right Foot,,,"[34.9, 3.1]",,Ground Pass,,9.1181135,,,,Christian Clemens,9098.0,,,,,,Recovery,1,Regular Play,Pierre Bengtsson,20871.0,Left Back,7,Schalke 04,181,"['6817aa87-3593-4875-8d27-e747a2dfe204', 'b9789d04-bf5d-4a66-ab58-429b10146752']",23,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:23.569,Pass,
,,,,,,,,,,,,,,,,,1.103528,,,,,,,,,,,,,,47d6cdc2-c4dc-44bb-9bfe-bcaae420b591,76,,"[36.4, 0.1]",3890293,1,,,,,0.37776667,,,,,"[49.0, 5.1]",,High Pass,,13.555811,,,,Yunus Mallı,8679.0,,,,,,Throw-in,1,From Throw In,Pierre Bengtsson,20871.0,Left Back,8,FSV Mainz 05,177,['7815db4b-162b-461a-a0f1-a030f2523189'],39,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:39.421,Pass,
,,,,,,,,,,,,,,,,,1.544146,,,,,,,,,,,,,,300f1702-10f4-438b-8dd9-194978a961c9,80,,"[68.7, 77.2]",3890293,1,,,,,-0.17073521,,Right Foot,,,"[80.3, 75.2]",,High Pass,,11.771152,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,Recovery,1,From Throw In,Johannes Geis,6717.0,Right Defensive Midfield,8,FSV Mainz 05,177,['fccf6c77-c176-4d90-8247-13078b9e3d14'],41,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:41.287,Pass,
,,,,,,,,,,,,,,,,,1.361382,,,,,,,,,,,,,,3b749953-aad7-4101-a2f8-7a61e39d1995,84,,"[33.0, 0.1]",3890293,1,,,,,0.4839494,,,,,"[48.6, 8.3]",,High Pass,,17.623848,,,,Yoshinori Muto,6337.0,,,,,,Throw-in,1,From Throw In,Pierre Bengtsson,20871.0,Left Back,9,FSV Mainz 05,177,['340204a2-4f4c-49ca-9230-ced4cc8ca327'],57,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:57.300,Pass,
,,,,,,,,,,,,,,,,,1.366781,,,,,,,,,,,,,,a776936e-7ece-4a8c-ab32-6c8f4f8aba15,86,,"[48.6, 8.3]",3890293,1,,,,,0.83516544,,Head,,,"[61.0, 22.0]",,Low Pass,,18.478365,,,,Yunus Mallı,8679.0,,,,,,,1,From Throw In,Yoshinori Muto,6337.0,Center Forward,9,FSV Mainz 05,177,['fc981e7d-e219-4c76-9323-c4889b5b0cdd'],58,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:58.661,Pass,
,,,,,,,,,,,,,,,,,0.070695,,,,,,,,,,,,,,e065113c-314b-4aec-aa66-df16ff208a23,98,,"[64.6, 49.4]",3890293,2,,,,,1.9467573,,Right Foot,,,"[63.1, 53.2]",,Ground Pass,,4.0853395,,Incomplete,,Leon Goretzka,6324.0,,,,,,,1,From Throw In,Max Meyer,8508.0,Left Midfield,9,FSV Mainz 05,177,"['d5abe467-ed1d-4548-bcf3-4cadca43c68c', 'ef358869-35be-4ea5-b1ed-e0ad022d6aa6']",3,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:03.618,Pass,
,,,,,,,,,,,,,,,,,2.192724,,,,,,,,,,,,,,640c1a0f-5e88-4c45-ae1b-69572362dd53,103,,"[55.7, 51.1]",3890293,2,,,,,0.62548506,,Right Foot,,,"[71.9, 62.8]",,Ground Pass,,19.983242,,,,Daniel Brosinski,8548.0,,,,,,,1,From Throw In,Yoshinori Muto,6337.0,Center Forward,9,FSV Mainz 05,177,['0d9d450e-290c-4f07-b6a4-8ee0b78e25c7'],6,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:06.868,Pass,
,,,,,,,,,,,,,,,,,1.26713,,,,,,,,,,,,,,e4b0dc28-1bb4-4854-941c-05aa05b24637,106,,"[101.0, 70.7]",3890293,2,,,,,0.3378782,,Right Foot,,,"[112.1, 74.6]",,Ground Pass,,11.7652025,,,,Leon Aderemi Balogun,5467.0,,,,,,,1,From Throw In,Daniel Brosinski,8548.0,Right Wing,9,FSV Mainz 05,177,['d21322d6-5a5d-4d59-829b-a1d3cb256fc9'],13,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:13.588,Pass,
,,,,,,,,,,,,,,,,,1.986886,,,,,,,,,,,,,,e9a7ff89-eeb4-48bb-af71-0d0cd1d60b7b,109,,"[116.4, 72.0]",3890293,2,,,,,-1.5489929,,Right Foot,True,,"[117.1, 39.9]",,Low Pass,,32.10763,,Incomplete,,,,,,,,,,1,From Throw In,Leon Aderemi Balogun,5467.0,Right Back,9,FSV Mainz 05,177,['462a320b-1028-4a6a-9a30-f4df25fc8e40'],15,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:15.150,Pass,
,,,,,,,,,,,,,,,,,1.769947,,,,,,,,,,,,,,79669c93-f3ae-4fb5-98e6-1cb31b63547b,112,,"[10.7, 39.7]",3890293,2,,,,,-1.1535289,,Keeper Arm,,,"[19.3, 20.3]",,Low Pass,,21.220745,,,,Roman Neustädter,16534.0,,,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,10,Schalke 04,181,['d71a6ed8-df84-4553-8882-95888aea6b56'],24,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:24.717,Pass,
,,,,,,,,,,,,,,,,,1.704212,,,,,,,,,,,,,,60d8e5f7-933c-4ce6-9efb-dcd466344def,115,,"[28.1, 17.1]",3890293,2,,,,,1.56038,,Left Foot,,,"[28.3, 36.3]",,Ground Pass,,19.201042,,,,Johannes Geis,6717.0,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,10,Schalke 04,181,['607b8d74-601b-40e8-bad6-b3a1a4d8636d'],29,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:29.327,Pass,
,,,,,,,,,,,,,,,,,1.922409,,,,,,,,,,,,,,d7ce8011-a373-40b3-b1a1-e010beab78ab,118,,"[27.4, 39.5]",3890293,2,,,,,1.3101939,,Right Foot,,,"[37.0, 75.5]",,Ground Pass,,37.25802,,,,Joël Andre Job Matip,3502.0,,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,10,Schalke 04,181,['a4d0c099-f5ee-48bc-b03b-1d4f9f2ebc43'],32,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:32.434,Pass,
,,,,,,,,,,,,,,,,,1.632928,,,,,,,,,,,,,,f08d8c38-c711-4c2a-ae01-1c7c8131cc31,120,,"[37.0, 75.5]",3890293,2,,,,,-1.881255,,Right Foot,,,"[29.3, 51.5]",,Ground Pass,,25.20496,,,,Johannes Geis,6717.0,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,10,Schalke 04,181,['042d0fb0-2d38-4027-b28e-b73dae3bbda6'],34,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:34.356,Pass,
,,,,,,,,,,,,,,,,,1.70183,,,,,,,,,,,,,,80fc5cf5-a8bd-47e7-9870-9280d6bc87be,123,,"[41.3, 51.1]",3890293,2,,,,,1.437618,,Left Foot,,,"[44.1, 72.0]",,Ground Pass,,21.086725,,,,Joël Andre Job Matip,3502.0,,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,10,Schalke 04,181,['d206841c-83f1-4269-b195-5790f931e904'],38,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:38.929,Pass,
,,,,,,,,,,,,,,,,,1.175087,,,,,,,,,,,,,,e0036f1d-077c-44f2-b428-08d1cc30f795,126,,"[49.2, 74.2]",3890293,2,,,,,0.2472183,,Right Foot,,,"[70.2, 79.5]",,Ground Pass,,21.658485,,,,Uilson de Souza Paula Júnior,30312.0,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,10,Schalke 04,181,['69eb4532-8026-40ae-9a14-9fcee9da46e4'],41,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:41.880,Pass,
,,,,,,,,,,,,,,,,,1.700394,,,,,,,,,,,,,,d579fe41-70c1-446f-a0d7-83b55720ddf6,132,,"[65.3, 73.5]",3890293,2,,True,,,2.927121,,Right Foot,,,"[55.2, 75.7]",,Ground Pass,,10.336827,,,,Joël Andre Job Matip,3502.0,,,,,,Free Kick,1,From Free Kick,Leon Goretzka,6324.0,Left Defensive Midfield,11,Schalke 04,181,['4744eb4b-881d-488f-8c72-8b81a1b55298'],50,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:50.761,Pass,
,,,,,,,,,,,,,,,,,0.957198,,,,,,,,,,,,,,9ed62a57-d423-4f90-8cd8-27d2036ab326,134,,"[51.8, 74.8]",3890293,2,,,,,-2.101473,,Right Foot,,,"[42.0, 58.1]",,Ground Pass,,19.36311,,,,Johannes Geis,6717.0,,,,,,,1,From Free Kick,Joël Andre Job Matip,3502.0,Right Center Back,11,Schalke 04,181,['148a9634-8f14-4f3a-aeb0-7161a5ff52e8'],54,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:54.046,Pass,
