50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc3f2a6-c9cc-401b-86cc-d2dde789955b,2962,,,"[62.1, 5.7]",3890514,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl Marcelo Bobadilla,8807.0,Center Forward,171,Werder Bremen,176,['b427b9c0-6065-4c53-9665-2ae1bd5622a6'],51,,,,,,,,,,,,,,,,,Augsburg,172,00:38:51.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea81b520-b74b-4eae-8c28-99e3882f8e8a,2967,,,"[85.2, 40.0]",3890514,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anthony Ujah,12624.0,Center Forward,171,Werder Bremen,176,"['51f19075-671f-4b9c-bbb7-de3b412348b4', 'bf5f2643-216c-4f7c-a5c8-06965b61a192']",59,,,,,,,,,,,,,,,,,Werder Bremen,176,00:38:59.241,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99e53fbe-74c2-4273-a5d6-2fed2efeea41,2969,,,"[78.5, 33.5]",3890514,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fin Bartels,8389.0,Left Midfield,171,Werder Bremen,176,['6b6bcc13-940b-4d05-9e6f-5b19b77d14da'],0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:39:00.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9627db42-9f65-469e-b5dd-1198ac580bf5,2972,,,"[76.5, 10.4]",3890514,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago García,26359.0,Left Back,171,Werder Bremen,176,['e469b9bb-de18-4cda-8b1d-6de996ba9ed0'],2,,,,,,,,,,,,,,,,,Werder Bremen,176,00:39:02.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80b9425a-acf2-4497-853e-7db7b70dd423,2975,,,"[73.1, 28.0]",3890514,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clemens Fritz,20010.0,Center Defensive Midfield,171,Werder Bremen,176,['403a5d69-4574-4389-968a-541106ac2817'],5,,,,,,,,,,,,,,,,,Werder Bremen,176,00:39:05.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1001ec3-6de5-4a81-bdcf-fa1ef13e9cec,2978,,,"[75.6, 11.2]",3890514,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago García,26359.0,Left Back,171,Werder Bremen,176,['dd0ce310-1a35-49be-bf66-3599110d57a6'],8,,,,,,,,,,,,,,,,,Werder Bremen,176,00:39:08.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f215a3f-5963-40ce-87b9-3b98ad45bc97,2980,,,"[87.4, 14.9]",3890514,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fin Bartels,8389.0,Left Midfield,171,Werder Bremen,176,['36743038-4ca5-47f2-a541-e69d50cccb65'],9,,,,,,,,,,,,,,,,,Werder Bremen,176,00:39:09.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695f0c36-13ab-43df-aaaf-62d30d762555,2982,,,"[85.7, 21.1]",3890514,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago García,26359.0,Left Back,171,Werder Bremen,176,['c457c6b0-2578-4e19-ae71-8a2a26d8b7f8'],10,,,,,,,,,,,,,,,,,Werder Bremen,176,00:39:10.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2de6d5d4-55a1-4f18-8c24-9c42ae98da75,2984,,,"[102.6, 10.9]",3890514,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fin Bartels,8389.0,Left Midfield,171,Werder Bremen,176,['421e4a7f-bee9-4138-9a96-aade26f9f47e'],12,,,,,,,,,,,,,,,,,Werder Bremen,176,00:39:12.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddd04029-021a-4ac4-9c72-51a4beef58b6,2995,,,"[102.2, 35.4]",3890514,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,László Kleinheisler,16502.0,Right Center Midfield,171,Werder Bremen,176,['1b0e51db-0aa2-4dee-b4bd-fa01b50cc7b9'],18,,,,,,,,,,,,,,,,,Werder Bremen,176,00:39:18.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cd6fd3d-2fb0-42b5-aea4-5bf120284c74,3005,,,"[83.4, 23.1]",3890514,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raúl Marcelo Bobadilla,8807.0,Center Forward,172,Augsburg,172,"['6d511f8c-7cd4-423c-9522-196184df7564', '8a370566-4143-4c2c-9e7e-ea290a36b746']",24,,,,,,,,,,,,,,,,,Augsburg,172,00:40:24.298,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df93b3ea-0e5d-423f-ac54-fa6155a77dae,3011,,,"[114.6, 45.1]",3890514,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeong-Ho Hong,40543.0,Right Defensive Midfield,173,Augsburg,172,['340b7e1b-995a-4e14-88f7-f97116e445e0'],59,,,,,,,,,,,,,,,,,Augsburg,172,00:40:59.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3e1aef5-3213-4f16-805b-7eb9f0ec40d4,3015,,,"[57.4, 37.0]",3890514,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Clemens Fritz,20010.0,Center Defensive Midfield,174,Werder Bremen,176,['909666d8-c9a5-4e72-af16-c8a8243e0e06'],54,,,,,,,,,,,,,,,,,Werder Bremen,176,00:41:54.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f797d9f3-d170-47df-93c2-3e7d543ea958,3017,,,"[69.4, 54.3]",3890514,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,László Kleinheisler,16502.0,Right Center Midfield,174,Werder Bremen,176,['898bb772-b0c3-49ca-a084-17dcf95cd76a'],57,,,,,,,,,,,,,,,,,Werder Bremen,176,00:41:57.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fda0ecee-f12e-4e77-aa5c-eeb017f06d67,3022,,,"[70.9, 73.6]",3890514,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Theodor Gebre Selassie,8396.0,Right Back,174,Werder Bremen,176,['cc15218b-e966-422f-88c6-5474ff35d8c4'],0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:42:00.172,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f64ed191-1202-476b-8c6e-8f18b9f5c21c,3024,,,"[80.8, 76.3]",3890514,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sambou Yatabaré,23660.0,Right Midfield,174,Werder Bremen,176,['76532b63-3a18-4f4c-9352-bc96fc911142'],1,,,,,,,,,,,,,,,,,Werder Bremen,176,00:42:01.412,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af0c2f6d-e22a-4d6b-ba04-06548611d506,3029,,,"[105.7, 74.0]",3890514,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,László Kleinheisler,16502.0,Right Center Midfield,174,Werder Bremen,176,['6b476364-b792-4307-9099-f35cdd2e6c4f'],5,,,,,,,,,,,,,,,,,Werder Bremen,176,00:42:05.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d44addf8-663f-489c-9b54-29e8b76feeb8,3034,,,"[94.6, 30.7]",3890514,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jannik Vestergaard,8815.0,Left Center Back,174,Werder Bremen,176,['b1195f73-df6f-41d2-9e83-eb0fc16d7e13'],12,,,,,,,,,,,,,,,,,Werder Bremen,176,00:42:12.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e325df9-8361-4464-a2ba-42a55cd5ada6,3037,,,"[98.5, 53.7]",3890514,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sambou Yatabaré,23660.0,Right Midfield,174,Werder Bremen,176,['09454387-1287-45ce-a9fd-43157eceaf01'],14,,,,,,,,,,,,,,,,,Werder Bremen,176,00:42:14.425,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cf15eb7-f227-40fc-bc85-32ed1d556921,3040,,,"[94.0, 44.8]",3890514,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Zlatko Junuzović,8762.0,Left Center Midfield,174,Werder Bremen,176,['f7926a3d-dc15-4fc9-932c-e3e5660e9718'],15,,,,,,,,,,,,,,,,,Werder Bremen,176,00:42:15.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d44da90d-db00-41bf-acb3-d63c1158a6c5,3042,,,"[95.9, 54.3]",3890514,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sambou Yatabaré,23660.0,Right Midfield,174,Werder Bremen,176,['7918997c-ef0b-4e92-80da-6613b291aaf4'],16,,,,,,,,,,,,,,,,,Werder Bremen,176,00:42:16.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d940dd1e-702c-46e3-a655-23c15e464963,3045,,,"[109.6, 35.2]",3890514,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jannik Vestergaard,8815.0,Left Center Back,174,Werder Bremen,176,['ca26fabd-3a32-491e-9926-3a1caffb45a7'],19,,,,,,,,,,,,,,,,,Werder Bremen,176,00:42:19.052,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e1ad4da-8783-40a3-a76e-4542e7b77ac9,3051,,,"[109.0, 39.8]",3890514,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Santiago García,26359.0,Left Back,175,Werder Bremen,176,['b44b52ae-b60f-47ef-a377-42dafa1529d4'],53,,,,,,,,,,,,,,,,,Werder Bremen,176,00:42:53.508,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959ed560-f741-4797-b2c6-d0b08afea32b,3054,,,"[113.3, 37.7]",3890514,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Melvyn Lorenzen,8369.0,Left Midfield,175,Werder Bremen,176,['0e90f0bb-d8f6-4fce-bd43-8506ff42c303'],55,,,,,,,,,,,,,,,,,Werder Bremen,176,00:42:55.390,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ed79736-c9ca-4ddb-a67d-75c966037f2f,3058,,,"[81.4, 13.6]",3890514,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl Marcelo Bobadilla,8807.0,Center Forward,176,Augsburg,172,['339a07a7-49a5-432e-a443-13fec15000f8'],41,,,,,,,,,,,,,,,,,Augsburg,172,00:43:41.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d744d2e0-6026-4143-b4cf-de307a5a0249,3061,,,"[51.7, 54.4]",3890514,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zlatko Junuzović,8762.0,Left Center Midfield,176,Augsburg,172,['caada1fb-5149-4638-84d5-a87943b7d4b4'],42,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:42.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470b1374-93d1-4f0c-b1a5-ac38714e796d,3067,,,"[19.9, 49.2]",3890514,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marwin Hitz,8314.0,Goalkeeper,177,Augsburg,172,['b61697e2-b905-46ec-9d91-e3fa6cc11a33'],14,,,,,,,,,,,,,,,,,Augsburg,172,00:44:14.367,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e20f81b-a4e8-457f-9082-8905180ff640,3070,,,"[84.3, 24.8]",3890514,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl Marcelo Bobadilla,8807.0,Center Forward,177,Augsburg,172,['46f5ae2d-c1c1-4ee6-963b-ca104bab5aed'],18,,,,,,,,,,,,,,,,,Augsburg,172,00:44:18.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798c77fe-84f5-4aef-a244-cab88e9c2593,3072,,,"[93.5, 29.4]",3890514,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,178,Werder Bremen,176,['28f24a84-6f76-4010-a187-c887b4ee21a7'],35,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:35.416,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f53dfb02-36e4-4a1f-8673-4ea34cdfaee8,3074,,,"[105.7, 38.3]",3890514,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anthony Ujah,12624.0,Center Forward,178,Werder Bremen,176,['bb056b09-bbd8-4a52-b904-3e892985feaf'],36,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:36.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ac37996-5d76-4151-a8ae-e5cc7e5a69d9,3080,,,"[105.9, 52.0]",3890514,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,179,Werder Bremen,176,['d8251a97-31e7-4657-a0eb-2c1ce45e6d91'],27,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:27.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7930c1ac-c9d1-4a5b-a63b-b04109b25d3b,3084,,,"[63.8, 8.8]",3890514,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Caiuby Francisco da Silva,8303.0,Left Midfield,180,Augsburg,172,['a81556cf-a1d2-45da-b4c8-d3e3b1ff487d'],56,,,,,,,,,,,,,,,,,Augsburg,172,00:45:56.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cff3c4a-dc1f-4b6f-b813-7aa2f5f558ca,3087,,,"[83.8, 11.7]",3890514,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raúl Marcelo Bobadilla,8807.0,Center Forward,180,Augsburg,172,"['81f2eba3-9c4f-47ce-94ca-144dce94d55a', 'bddb4fc5-b101-46be-a7a1-1472c2712198']",57,,,,,,,,,,,,,,,,,Augsburg,172,00:45:57.884,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05eb5fea-1b32-488d-84f8-f75dcf5f50f1,3092,,,"[109.7, 9.2]",3890514,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl Marcelo Bobadilla,8807.0,Center Forward,181,Augsburg,172,['4f9d8444-104c-4051-9cd1-6b5dba6cf17e'],17,,,,,,,,,,,,,,,,,Augsburg,172,00:46:17.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e051a62-160f-4f17-a2ae-ff98a7f39ff1,3095,,,"[7.6, 55.3]",3890514,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,182,Werder Bremen,176,['f601c993-fe71-435f-91e7-f642cd23172b'],20,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:20.155,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62822b5b-e71b-4574-a2a4-eb78f82b39e9,3098,,,"[76.0, 12.8]",3890514,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Ujah,12624.0,Center Forward,182,Werder Bremen,176,['8f3897ae-b863-431b-a426-0e288bae99f5'],27,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:27.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2667fa6-3b61-47dd-9f65-6ebaafc9b182,3102,,,"[60.7, 11.8]",3890514,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clemens Fritz,20010.0,Center Defensive Midfield,183,Werder Bremen,176,['b431d30a-8a5a-4277-bafa-ca1ba3ba1694'],35,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:35.809,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8176cc35-2a7e-47cb-a18c-74c06861d4fd,3105,,,"[110.0, 50.9]",3890514,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,183,Werder Bremen,176,['523980df-511c-4444-8c8c-25d6df4cfe78'],40,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:40.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b950b9a5-7ed7-49e1-acf8-269aa28dbe98,3108,,,"[111.1, 40.7]",3890514,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Felix Wiedwald,23269.0,Goalkeeper,184,Werder Bremen,176,['bc92a81e-bf00-4c07-b16e-0be4b30e6e4b'],4,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:04.838,Ball Receipt*,
,,,,,,,"[61.8, 41.3]",,,,,,,,,,,,,0.010949,,,,,,,,,,,,,67dfeccf-c7e0-4ffe-854a-c0ef143e629e,7,,,"[61.3, 40.9]",3890514,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Clemens Fritz,20010.0,Right Center Midfield,2,Werder Bremen,176,"['107393a6-b33e-4de3-97b4-b668ec3cb705', '4a8ce4a7-3a61-467f-a294-75f32b6e7ba9']",1,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:01.083,Carry,
,,,,,,,"[45.7, 40.3]",,,,,,,,,,,,,1.263331,,,,,,,,,,,,,b9448cfb-85f8-42d3-8f54-3890a090cd6e,10,,,"[45.9, 40.1]",3890514,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Florian Grillitsch,11396.0,Center Defensive Midfield,2,Werder Bremen,176,"['3f212d23-08d4-48cc-a244-e0a9d1638757', '8df2695a-3bdf-40d8-adbc-7960be69a218']",2,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:02.151,Carry,
,,,,,,,"[63.8, 74.3]",,,,,,,,,,,,,2.983586,,,,,,,,,,,,,6bddc599-79b6-4329-b8c9-3671e63cb79e,13,,,"[51.1, 72.4]",3890514,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Theodor Gebre Selassie,8396.0,Right Back,2,Werder Bremen,176,"['16d9f504-0264-45a9-aa4e-5fb3e4c1a5dd', '640ab704-65a4-46e6-8ae2-b87fea334734']",4,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:04.853,Carry,
,,,,,,,"[52.6, 66.8]",,,,,,,,,,,,,3.261758,,,,,,,,,,,,,eefb5bc7-3e53-4dc8-a573-037ee2fe18a8,16,,,"[47.4, 66.8]",3890514,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alejandro Gálvez Jimena,6924.0,Right Center Back,2,Werder Bremen,176,"['10e3b5c0-a937-4f0d-9689-9a79508cb9f7', '28dfacaa-7d5b-4e9b-b228-723e1a55b568']",9,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:09.950,Carry,
,,,,,,,"[46.5, 54.0]",,,,,,,,,,,,,0.641931,,,,,,,,,,,,,98e81d66-e1fa-4525-bddf-cab0f3083cba,19,,,"[48.4, 52.9]",3890514,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Florian Grillitsch,11396.0,Center Defensive Midfield,2,Werder Bremen,176,"['40a69935-b36c-46e3-8073-571988049911', '8c0963d1-b04b-4569-8ad8-7187cf655ec0']",14,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:14.829,Carry,
,,,,,,,"[35.4, 71.8]",,,,,,,,,,,,,0.077281,,,,,,,,,,,,,d25c0e7a-7ca4-4510-b5df-9ec108ed83f4,22,,,"[37.1, 73.4]",3890514,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alejandro Gálvez Jimena,6924.0,Right Center Back,2,Werder Bremen,176,"['9606c787-1de2-4063-a0bf-daed2771d1e5', 'fe80f62a-2405-41a9-a194-44c9516b8c6d']",17,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:17.496,Carry,
,,,,,,,"[49.4, 68.2]",,,,,,,,,,,,,0.391367,,,,,,,,,,,,,6da12ce5-6550-4291-9d91-6f9acaa3ba37,32,,,"[49.4, 68.0]",3890514,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Clemens Fritz,20010.0,Right Center Midfield,2,Werder Bremen,176,"['9b646d82-16b6-4005-ac02-384a68b029e7', 'be4e33d3-485f-4ea5-b2a2-78eebf36f11b', 'd056166b-921d-49f9-97d2-b0e52628f7d3']",25,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:25.958,Carry,True
,,,,,,,"[53.8, 76.4]",,,,,,,,,,,,,1.906953,,,,,,,,,,,,,c2f47e88-24c1-4aa0-9f25-dba1de1f90b9,36,,,"[50.9, 76.1]",3890514,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Theodor Gebre Selassie,8396.0,Right Back,2,Werder Bremen,176,"['329f51b8-de8f-4e68-9ae2-5e4e8d24f648', 'aca6fc7b-9477-4cbd-bc11-6b12ad9e5f0e', 'e686ab3e-f358-4825-92c8-c32a50922a9b']",27,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:27.844,Carry,True
,,,,,,,"[35.2, 8.9]",,,,,,,,,,,,,0.422758,,,,,,,,,,,,,e9218309-e0ae-47a7-ae09-dd64a9bc2f00,49,,,"[40.2, 9.5]",3890514,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,3,Werder Bremen,176,"['c0df13d1-276c-4fba-92f2-05abe4206e52', 'c21be5d7-7092-40bc-a67b-f0f1c88fada3']",58,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:58.839,Carry,
,,,,,,,"[12.9, 36.7]",,,,,,,,,,,,,0.23449901,,,,,,,,,,,,,ec3702ea-b9eb-4b00-ac22-6816fb5938b4,52,,,"[12.6, 35.8]",3890514,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felix Wiedwald,23269.0,Goalkeeper,3,Werder Bremen,176,"['d1e2d80c-a480-4a13-b24e-cbb80784d249', 'd2a177d0-c613-4f0c-ab52-0d137cbf0ea0']",2,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:02.323,Carry,
,,,,,,,"[41.3, 52.3]",,,,,,,,,,,,,1.63395,,,,,,,,,,,,,62a219b9-420e-43e7-a52f-87a00d9f3a0f,67,,,"[38.8, 56.5]",3890514,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clemens Fritz,20010.0,Right Center Midfield,5,Werder Bremen,176,"['9ee02013-4a6b-4fd4-9b87-a84e68671c52', 'b4905ebf-3690-4852-b378-f1377a0dd3e7', 'e54c613a-7533-4dd7-8825-c03d58e4ee96']",33,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:33.778,Carry,True
,,,,,,,"[64.9, 1.2]",,,,,,,,,,,,,4.175335,,,,,,,,,,,,,d598bab9-71a2-4827-9cd8-3b77c0fdb7dc,71,,,"[45.1, 7.6]",3890514,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago García,26359.0,Left Back,5,Werder Bremen,176,"['bbda2bf5-753b-490a-8b28-47e1340369d9', 'cf0ab2e4-0989-4a0d-9da8-82f1bcedca1b']",37,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:37.874,Carry,
,,,,,,,"[96.6, 1.8]",,,,,,,,,,,,,0.217919,,,,,,,,,,,,,be5520fe-355c-431a-9f6f-684870f5f7b2,74,,,"[95.8, 1.6]",3890514,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fin Bartels,8389.0,Left Midfield,5,Werder Bremen,176,"['37294b26-e832-401c-86f4-48fdb0100b90', 'd65c20e6-1543-404a-82b4-165d5df73d3e']",43,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:43.944,Carry,
,,,,,,,"[10.9, 78.5]",,,,,,,,,,,,,2.535841,,,,,,,,,,,,,b91ed3fa-4a82-4f62-a038-b41837142747,78,,,"[7.4, 73.3]",3890514,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Tawiah Opare,9400.0,Right Back,6,Augsburg,172,"['81d0b406-a53a-433c-8d9d-d32ceed51b95', 'b8bfaa12-c8ec-40c6-9561-f3a2b1d41bf8', 'de41d7b2-24fc-489c-b717-73bc4992d7f5']",46,,,,,,,,,,,,,,,,,Augsburg,172,00:01:46.335,Carry,True
,,,,,,,"[53.6, 40.9]",,,,,,,,,,,,,2.126253,,,,,,,,,,,,,e0c446a5-2c02-4bc4-8472-6bab5e0773c3,82,,,"[50.8, 47.0]",3890514,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,6,Augsburg,172,"['0785e53a-a3f2-4dae-997d-59bd3a5ba70b', '1b53c9e6-adf7-41d7-9079-ef1bff3fa0cf', '54fdcb59-2204-4fff-9dac-7eb66dbd3be2']",50,,,,,,,,,,,,,,,,,Augsburg,172,00:01:50.813,Carry,True
,,,,,,,"[80.1, 4.2]",,,,,,,,,,,,,1.659563,,,,,,,,,,,,,525b1112-4e91-4daa-a48e-8e732d5e7be5,85,,,"[63.2, 8.9]",3890514,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Max,8319.0,Left Back,6,Augsburg,172,"['5a5bfc98-4b9b-465b-9076-aec2d4bab643', 'd340e3ab-3da2-4af5-9973-f87f64a5ffab']",55,,,,,,,,,,,,,,,,,Augsburg,172,00:01:55.761,Carry,
