50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d0d7752-9566-49ff-995a-cde0305718d3,1582,,,"[32.1, 22.2]",3890283,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Stroh-Engel,40481.0,Center Forward,97,Darmstadt 98,872,['c30a913a-67c8-4c43-b504-7563d2da2f0c'],54,,,,,,,,,,,,,,,Darmstadt 98,872,00:05:54.518,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447c804b-312e-470c-a187-0ef0da84e6a7,1590,,,"[79.4, 50.8]",3890283,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dominik Stroh-Engel,40481.0,Center Forward,100,Darmstadt 98,872,['5be14632-8e45-4881-830a-114ff5922239'],53,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:53.563,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418fef83-a6b1-48a3-9cb7-e606dedc16bb,1598,,,"[103.0, 42.3]",3890283,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominik Stroh-Engel,40481.0,Center Forward,101,Darmstadt 98,872,['bffda9d4-e472-492b-b0e2-bca32e430255'],29,,,,,,,,,,,,,,,Darmstadt 98,872,00:08:29.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095217c-0ea8-4ef3-b527-233596f80f20,1606,,,"[68.6, 10.7]",3890283,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jin-Su Kim,40538.0,Left Back,103,Hoffenheim,175,['cf1c5fd9-6ff6-4bb2-a8bd-50f24b5f3d59'],6,,,,,,,,,,,,,,,Hoffenheim,175,00:09:06.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c05758bc-b01c-4677-aff5-d3c6e51592ed,1608,,,"[64.1, 14.4]",3890283,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pirmin Schwegler,8556.0,Left Defensive Midfield,103,Hoffenheim,175,['a8913c7a-7160-426e-a3d9-3c40e0b72df6'],8,,,,,,,,,,,,,,,Hoffenheim,175,00:09:08.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000f30e9-f7e8-4cab-b1e9-f34e1affd5d2,1612,,,"[49.1, 25.5]",3890283,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Niklas Süle,6322.0,Left Center Back,103,Hoffenheim,175,['27280fde-b3e1-40e0-9674-9ded0fd30a53'],10,,,,,,,,,,,,,,,Hoffenheim,175,00:09:10.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c729a63-471c-4fd2-bc54-fa7cb9e4fe67,1616,,,"[51.0, 57.4]",3890283,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,103,Hoffenheim,175,['d4ac9357-19aa-4890-87fe-7c1f8454e58e'],13,,,,,,,,,,,,,,,Hoffenheim,175,00:09:13.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c370bca-b951-40e5-b002-e224d0b19c77,1619,,,"[27.4, 46.6]",3890283,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oliver Baumann,8393.0,Goalkeeper,103,Hoffenheim,175,['2c58bc44-9582-4929-820a-0e0b744ee937'],16,,,,,,,,,,,,,,,Hoffenheim,175,00:09:16.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09c25bc5-45f2-47df-94e6-cbb43443aa5f,1622,,,"[34.6, 38.8]",3890283,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Niklas Süle,6322.0,Left Center Back,103,Hoffenheim,175,['5f9d19a0-280f-40b7-9e64-f3b31b156474'],20,,,,,,,,,,,,,,,Hoffenheim,175,00:09:20.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125f152d-7d8d-467a-b998-9b06372cbb41,1625,,,"[53.4, 7.6]",3890283,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pirmin Schwegler,8556.0,Left Defensive Midfield,103,Hoffenheim,175,['e795b0cb-3c9b-4ec9-a800-ab2fdf468250'],23,,,,,,,,,,,,,,,Hoffenheim,175,00:09:23.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2eb6b410-2369-4264-bb97-76b00778f0bb,1628,,,"[39.3, 20.1]",3890283,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Niklas Süle,6322.0,Left Center Back,103,Hoffenheim,175,['c9a250a9-fd6f-4115-b94a-9a58970b19b3'],25,,,,,,,,,,,,,,,Hoffenheim,175,00:09:25.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99dad041-1880-4766-8633-16847ff06c99,1633,,,"[87.5, 6.8]",3890283,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jin-Su Kim,40538.0,Left Back,103,Hoffenheim,175,"['09453a25-0513-4ef6-8bd3-af430866408e', '410e600d-a37b-462d-9f4a-2c9d3e5bf90b']",33,,,,,,,,,,,,,,,Hoffenheim,175,00:09:33.282,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c71bb043-8c2b-428d-86cd-fdad6a31b550,1636,,,"[70.1, 7.8]",3890283,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pirmin Schwegler,8556.0,Left Defensive Midfield,103,Hoffenheim,175,['930604fc-ac12-4258-bee8-4f8685900c6b'],36,,,,,,,,,,,,,,,Hoffenheim,175,00:09:36.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33291a10-59ab-4b55-ab8a-9834b7e3b99c,1639,,,"[92.6, 14.6]",3890283,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin Volland,8215.0,Center Attacking Midfield,103,Hoffenheim,175,['be11e689-06ac-4789-b30c-7ce6d1f60f2b'],39,,,,,,,,,,,,,,,Hoffenheim,175,00:09:39.191,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cc828a9-04ff-4cc8-a17d-5ef7a9b3ec28,1642,,,"[100.9, 23.6]",3890283,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven Zuber,5548.0,Left Midfield,103,Hoffenheim,175,['eb794146-f47d-4b7f-add6-165b48f32407'],41,,,,,,,,,,,,,,,Hoffenheim,175,00:09:41.213,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4502260f-81e8-4657-a907-2d3c13d3910e,1645,,,"[89.7, 5.3]",3890283,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Kuranyi,19836.0,Center Forward,104,Hoffenheim,175,['c9bef40f-3bbc-4cec-a635-1f3b4e51d5fb'],55,,,,,,,,,,,,,,,Hoffenheim,175,00:09:55.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998e15f7-5eef-40dc-82dd-263156a2e245,1650,,,"[102.0, 10.7]",3890283,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Kuranyi,19836.0,Center Forward,105,Hoffenheim,175,"['3f93db47-518f-4e73-9d68-9e567e64e072', 'b286976e-d8f4-46c0-9705-f310d3c0a239']",9,,,,,,,,,,,,,,,Hoffenheim,175,00:10:09.388,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca0fa69c-236f-4415-b73d-78401078cace,1653,,,"[97.8, 2.8]",3890283,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Zuber,5548.0,Left Midfield,105,Hoffenheim,175,['04a6bfd6-67de-46ec-9573-b97e80b892bf'],11,,,,,,,,,,,,,,,Hoffenheim,175,00:10:11.614,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f9902fd-2c5e-48de-b7cf-87c1f4570011,1655,,,"[58.9, 67.5]",3890283,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Stroh-Engel,40481.0,Center Forward,106,Darmstadt 98,872,['33511569-f0cb-42fc-88ee-dbdcfa76ce0c'],27,,,,,,,,,,,,,,,Darmstadt 98,872,00:10:27.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a18fc2e6-a7b6-49cc-b78f-1d0cf72d6ce4,1657,,,"[54.7, 21.7]",3890283,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pirmin Schwegler,8556.0,Left Defensive Midfield,107,Hoffenheim,175,['d927e726-0940-4029-8e67-77929a7c4c39'],29,,,,,,,,,,,,,,,Hoffenheim,175,00:10:29.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8441cd54-0824-4962-81d0-decfb8380e63,1660,,,"[47.3, 48.2]",3890283,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pavel Kadeřábek,9397.0,Right Back,107,Hoffenheim,175,['59fa9a84-aeae-4bd9-a7c4-447e04077077'],32,,,,,,,,,,,,,,,Hoffenheim,175,00:10:32.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a165e61d-ac2a-4825-95dc-40b2c0e306b9,1664,,,"[38.9, 41.3]",3890283,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,107,Hoffenheim,175,"['32b01f8d-549f-4d05-b8ae-637cd4dc8a63', '571ff3d2-1fb7-482e-8e7c-bbb03c1306a9']",34,,,,,,,,,,,,,,,Hoffenheim,175,00:10:34.898,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b6403b9-3417-4966-9cfa-3945a984148f,1667,,,"[90.8, 52.3]",3890283,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Volland,8215.0,Center Attacking Midfield,107,Hoffenheim,175,['a3c80ac0-e5cd-44e9-a9b7-7b379a293bf4'],37,,,,,,,,,,,,,,,Hoffenheim,175,00:10:37.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00740b02-0301-40ea-8bb6-8316adada29f,1670,,,"[43.9, 23.8]",3890283,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,107,Hoffenheim,175,"['4e576e6c-2338-4e90-abb1-0bcf260c76be', '80a9cc8d-5fc1-4751-9b62-7f1d6cad6aaf']",38,,,,,,,,,,,,,,,Darmstadt 98,872,00:10:38.867,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863cff96-185d-4af3-a663-8e9f8404794e,1673,,,"[65.2, 33.3]",3890283,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Sailer,400612.0,Center Attacking Midfield,107,Hoffenheim,175,['f4fd35d9-b956-4f68-872c-8df6fe667c90'],41,,,,,,,,,,,,,,,Darmstadt 98,872,00:10:41.511,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ae9f1a6-5f2c-4ae6-b330-d03a4dd65b9e,1675,,,"[64.3, 41.0]",3890283,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eugen Polanski,8404.0,Right Defensive Midfield,107,Hoffenheim,175,['c120838f-7fb3-4f26-b29b-c077ade424ab'],42,,,,,,,,,,,,,,,Hoffenheim,175,00:10:42.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c34a1acc-a5a0-4772-b24e-646b5e33f2a0,1680,,,"[77.3, 9.4]",3890283,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jin-Su Kim,40538.0,Left Back,107,Hoffenheim,175,['9b24a398-276c-4e49-b199-5f2daea21525'],49,,,,,,,,,,,,,,,Hoffenheim,175,00:10:49.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb65df44-e5d6-4cef-9c39-83637079e704,1683,,,"[87.3, 5.3]",3890283,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Zuber,5548.0,Left Midfield,107,Hoffenheim,175,['4b194fcd-557f-406a-9f57-9382728d507d'],51,,,,,,,,,,,,,,,Hoffenheim,175,00:10:51.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07c935e8-aa7f-405b-a531-7a3b491cf4a1,1686,,,"[91.2, 13.7]",3890283,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Kuranyi,19836.0,Center Forward,107,Hoffenheim,175,['c68d20ce-b489-4971-906c-bfb157f2a220'],52,,,,,,,,,,,,,,,Hoffenheim,175,00:10:52.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0dbc8a6-06c8-424b-a525-2dfdf6376ced,1691,,,"[88.0, 5.9]",3890283,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jin-Su Kim,40538.0,Left Back,107,Hoffenheim,175,['5b04fe12-a481-4a42-b90b-11e3a33033f9'],56,,,,,,,,,,,,,,,Hoffenheim,175,00:10:56.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a580ffce-555b-4db4-b291-d589ae466207,1694,,,"[86.2, 15.6]",3890283,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Kuranyi,19836.0,Center Forward,107,Hoffenheim,175,['830f4d48-f02a-40de-a022-beb11b714290'],57,,,,,,,,,,,,,,,Hoffenheim,175,00:10:57.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f73e5bac-22fe-4acc-95e6-9e341d155dbd,1697,,,"[85.9, 75.1]",3890283,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pavel Kadeřábek,9397.0,Right Back,107,Hoffenheim,175,['6ca20fb3-4304-4f26-9ea2-7ce746069c2a'],2,,,,,,,,,,,,,,,Hoffenheim,175,00:11:02.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ca645ce-110c-4cee-ab23-be5e09deeb8a,1700,,,"[83.0, 70.8]",3890283,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Volland,8215.0,Center Attacking Midfield,107,Hoffenheim,175,['51b0bcc6-6178-42c4-9437-d0a60226ecc5'],4,,,,,,,,,,,,,,,Hoffenheim,175,00:11:04.613,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d193682-e467-4d9f-83bd-041ce4f03862,1703,,,"[113.5, 37.0]",3890283,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Kuranyi,19836.0,Center Forward,107,Hoffenheim,175,['5dbbf717-5473-451a-bed7-b4b1c52beb3f'],9,,,,,,,,,,,,,,,Hoffenheim,175,00:11:09.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4672b8db-ade5-4335-90de-cbd8f3221998,1705,,,"[44.5, 6.1]",3890283,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Holland,9222.0,Left Back,108,Darmstadt 98,872,['bde1a5ba-bde6-4a7f-8211-28d76ed23d0b'],37,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:37.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07a85654-83f7-4f11-ad17-aac3738e0a84,1707,,,"[91.8, 6.8]",3890283,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Sailer,400612.0,Center Attacking Midfield,108,Darmstadt 98,872,['4217a67e-cf7a-42f8-8236-6b43bf12ee14'],43,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:43.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f74f384b-a414-4e43-85bf-04bba9f5410f,1715,,,"[13.0, 79.1]",3890283,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pavel Kadeřábek,9397.0,Right Back,109,Hoffenheim,175,['dc9584ca-3f4f-47ac-92ae-ee416b56d465'],49,,,,,,,,,,,,,,,Hoffenheim,175,00:11:49.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f1a4606-9989-4cc8-99ea-63d1b1ea1d6f,1719,,,"[72.4, 74.9]",3890283,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Volland,8215.0,Center Attacking Midfield,109,Hoffenheim,175,['26c09741-00b5-43e0-b73b-a2fb918fe50e'],54,,,,,,,,,,,,,,,Hoffenheim,175,00:11:54.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02b5e7f2-1d91-4928-8876-e8e7e0b12ff7,1727,,,"[96.5, 46.6]",3890283,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcel Heller,9401.0,Right Midfield,111,Darmstadt 98,872,['74d6039e-b4e2-40b0-8057-0ffc00e5dccf'],44,,,,,,,,,,,,,,,Darmstadt 98,872,00:12:44.528,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8de1ed7-db5d-4184-8b3c-081054474d6b,1734,,,"[93.4, 58.4]",3890283,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcel Heller,9401.0,Right Midfield,111,Darmstadt 98,872,['461a19d1-d554-439d-8fcb-b033b5029fbf'],50,,,,,,,,,,,,,,,Darmstadt 98,872,00:12:50.658,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d783161-497f-4e51-9d06-8b920cd0d130,1736,,,"[53.9, 22.1]",3890283,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin Kuranyi,19836.0,Center Forward,111,Darmstadt 98,872,['f9572a8b-18bc-4f25-b240-86ef125dec8c'],52,,,,,,,,,,,,,,,Hoffenheim,175,00:12:52.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d60ed89-e7f3-43ee-9b3b-cf7e1faf8d52,1740,,,"[56.9, 28.1]",3890283,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Zuber,5548.0,Left Midfield,112,Hoffenheim,175,['3da7ad28-a09e-4e0c-b6d0-f87f79cbfd3b'],55,,,,,,,,,,,,,,,Hoffenheim,175,00:12:55.181,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75c51ab1-ed47-472d-bfda-4e90708bb875,1747,,,"[94.4, 15.3]",3890283,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Kuranyi,19836.0,Center Forward,112,Hoffenheim,175,['cb2d8071-6f19-42fd-a8b7-2cd2917a4b9f'],59,,,,,,,,,,,,,,,Hoffenheim,175,00:12:59.805,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ca16829-73ee-476f-83fa-d3b686ee1aa2,1749,,,"[79.2, 60.6]",3890283,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominik Stroh-Engel,40481.0,Center Forward,113,Darmstadt 98,872,['a9cf607b-ce18-4fe2-9dbd-d975ea90435a'],30,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:30.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e35d586-f30f-47d4-9fff-1fbc0ad81dc5,1753,,,"[46.6, 17.5]",3890283,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Zuber,5548.0,Left Midfield,114,Hoffenheim,175,"['81932d20-3214-4dfb-a2da-df9df85d2d6f', 'bb372f44-7de4-49d0-a625-b4b04aeef432']",32,,,,,,,,,,,,,,,Hoffenheim,175,00:13:32.149,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5695e6c-a6b1-406c-87ba-fe72a6b819bf,1755,,,"[52.9, 16.5]",3890283,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Kuranyi,19836.0,Center Forward,114,Hoffenheim,175,['9ba19e43-775c-4134-a883-8bc8f246fce1'],33,,,,,,,,,,,,,,,Hoffenheim,175,00:13:33.025,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4817b3da-f152-4377-8301-10097cff50ba,1759,,,"[49.2, 23.8]",3890283,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pirmin Schwegler,8556.0,Left Defensive Midfield,114,Hoffenheim,175,['ef903f70-ed5f-4cc5-b90e-70aa8b883eb8'],35,,,,,,,,,,,,,,,Hoffenheim,175,00:13:35.172,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539f8952-2241-405f-ba2d-e7478fe83e2d,1761,,,"[94.4, 38.5]",3890283,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Sailer,400612.0,Center Attacking Midfield,114,Hoffenheim,175,['7dceadab-0f2c-4c99-8223-fbe3b037f0ea'],38,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:38.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfc9036e-35e7-4e90-bc25-f1afa58895d0,1765,,,"[23.1, 52.9]",3890283,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,114,Hoffenheim,175,['a01ca686-0be9-4ea8-897d-6ef68822fb41'],41,,,,,,,,,,,,,,,Hoffenheim,175,00:13:41.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293a4034-1bd2-49f3-9e35-b4ebae3a4d20,1768,,,"[38.0, 44.8]",3890283,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pirmin Schwegler,8556.0,Left Defensive Midfield,114,Hoffenheim,175,['3c57b9be-95cc-48eb-8ef9-367050c3647e'],44,,,,,,,,,,,,,,,Hoffenheim,175,00:13:44.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18731d82-4529-457e-9b04-83afbf3e8ada,1771,,,"[42.1, 25.5]",3890283,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niklas Süle,6322.0,Left Center Back,114,Hoffenheim,175,['d6f75ba2-bbf6-4d76-9aff-4a211dd7d905'],48,,,,,,,,,,,,,,,Hoffenheim,175,00:13:48.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8dcafef-e270-4b41-9282-07217a41fa67,1774,,,"[39.9, 57.4]",3890283,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,114,Hoffenheim,175,['4c406c3c-a266-430b-99d8-6134f90a6509'],51,,,,,,,,,,,,,,,Hoffenheim,175,00:13:51.389,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f7482c3-c56f-498c-8a19-064a4cd65fad,1778,,,"[94.4, 34.9]",3890283,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Zuber,5548.0,Left Midfield,114,Hoffenheim,175,['239e1f16-7fd5-4fe5-b0c6-8cf4cafa44f4'],56,,,,,,,,,,,,,,,Hoffenheim,175,00:13:56.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5c86d37-3d13-454b-851c-44c265a40039,1780,,,"[8.7, 40.0]",3890283,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Mathenia,8306.0,Goalkeeper,115,Darmstadt 98,872,['bd6ef0cb-0e6c-4c22-874e-2d60598f4633'],59,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:59.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02f13336-a116-4def-a0a4-a9a01d4bc7bc,1783,,,"[116.4, 68.1]",3890283,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Heller,9401.0,Right Midfield,115,Darmstadt 98,872,"['498d98eb-f947-43a4-ad46-0f52cf420053', '7a1155e7-7c09-4949-9d62-507388adb57b']",23,,,,,,,,,,,,,,,Darmstadt 98,872,00:14:23.196,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b5870f9-54ed-489c-9ec0-9f5f1a650b3f,1787,,,"[27.2, 37.3]",3890283,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pirmin Schwegler,8556.0,Left Defensive Midfield,116,Hoffenheim,175,['a040f85a-bbe9-4826-a40d-c332f0a706b2'],35,,,,,,,,,,,,,,,Hoffenheim,175,00:14:35.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0c4b537-cff5-4b2d-8248-1f7298c5a35a,1794,,,"[22.4, 29.7]",3890283,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Niklas Süle,6322.0,Left Center Back,116,Hoffenheim,175,"['8ffbeedd-0efe-4159-b3b6-f841f18b79d1', 'ac45c4b0-c825-4626-b1e6-873bc5671393']",39,,,,,,,,,,,,,,,Hoffenheim,175,00:14:39.917,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fc50f0f-22b4-422d-80e4-dffa92fdf82b,1797,,,"[27.7, 23.1]",3890283,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kevin Kuranyi,19836.0,Center Forward,116,Hoffenheim,175,['37f3f509-1b70-4912-928d-efffac9e1635'],40,,,,,,,,,,,,,,,Hoffenheim,175,00:14:40.234,Ball Receipt*,
