50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.167518,,,,,,,,,,dacb5639-0f1d-4142-8d48-d8e5c7713797,16,,,"[37.0, 3.4]",3890343,0,,,,,2.2142975,,Left Foot,,,,"[28.0, 15.4]",Ground Pass,15.0,,,,,Fabian Lustenberger,8965.0,,,,,,1,From Kick Off,Marvin Plattenhardt,5569.0,Left Back,2,Hertha Berlin,173,['4c36bdb9-7d4d-49ca-a6da-337b64ac1c55'],6,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:06.387,Pass,
,,,,,,,,,,,,,,,,,3.378249,,,,,,,,,,10b07d0b-b84a-412a-8bb5-445474ab716d,19,,,"[21.6, 17.1]",3890343,0,,,,,1.5934682,,Right Foot,,,,"[20.6, 61.2]",Ground Pass,44.111336,,,,,Sebastian Langkamp,8580.0,,True,,,,1,From Kick Off,Fabian Lustenberger,8965.0,Left Center Back,2,Hertha Berlin,173,['0a66ceae-6a2f-4e22-80b2-f46d991d26be'],8,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:08.768,Pass,
,,,,,,,,,,,,,,,,,2.01108,,,,,,,,,,9c8dc2ac-7d23-4a47-b485-218d60320884,22,,,"[23.5, 62.4]",3890343,0,,,,,-2.609619,,Right Foot,,,,"[6.0, 52.1]",Ground Pass,20.306156,,,,,Rune Almenning Jarstein,8577.0,,,,,,1,From Kick Off,Sebastian Langkamp,8580.0,Right Center Back,2,Hertha Berlin,173,['12e45142-410d-4b57-b1e5-fc4c99ba2f4b'],12,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:12.230,Pass,
,,,,,,,,,,,,,,,,,3.195001,,,,,,,,,,96140041-830c-40e0-8eae-54c965c811ab,26,,,"[7.7, 55.2]",3890343,0,,,,,-0.1480061,,Right Foot,,,,"[74.1, 45.3]",High Pass,67.13397,,,Incomplete,,Genki Haraguchi,5697.0,,,,,,1,From Kick Off,Rune Almenning Jarstein,8577.0,Goalkeeper,2,Hertha Berlin,173,"['543c295f-60ae-4575-89e2-6596583842e5', '6ff3c939-5fee-4498-8ccd-7d0f55eaf1ce', 'ac458730-7b20-43f3-9cb0-9577d8ff253d']",16,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:16.221,Pass,True
,,,,,,,,,,,,,,,,,1.659002,,,,,,,,,,ac458730-7b20-43f3-9cb0-9577d8ff253d,28,,,"[46.0, 34.8]",3890343,0,,,,,-0.06103521,,Head,,,,"[64.0, 33.7]",High Pass,18.033579,,,Incomplete,,Pascal Groß,3097.0,,,,,Interception,1,From Kick Off,Romain Brégerie,13332.0,Center Defensive Midfield,2,Hertha Berlin,173,"['96140041-830c-40e0-8eae-54c965c811ab', 'db503807-dd07-4e09-b56d-7394eec4cc1f', 'ead941ab-fd83-429c-a671-2050f3f3f7bb']",19,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:19.416,Pass,
,,,,,,,,,,,,,,,,,1.645549,,,,,,,,,,ead941ab-fd83-429c-a671-2050f3f3f7bb,31,,,"[56.1, 46.4]",3890343,0,,,,,-1.6678357,,Right Foot,,,,"[55.0, 35.1]",Low Pass,11.353414,,,,,Vladimír Darida,8579.0,,,,,Recovery,1,From Kick Off,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,2,Hertha Berlin,173,"['ac458730-7b20-43f3-9cb0-9577d8ff253d', 'b3fc9dc0-d2fb-44ec-9a23-e5688f67925f', 'c1601739-af0c-4e4d-b475-7b3b9f7db4b3']",21,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:21.075,Pass,True
,,,,,,,,,,,,,,,,,1.630062,,,,,,,,,,af999bbe-ac45-4178-85bd-9fefe6210e7b,33,,,"[55.0, 34.6]",3890343,0,,,,,-1.5807627,,Right Foot,,,,"[54.7, 4.5]",Ground Pass,30.101496,,,,,Marvin Plattenhardt,5569.0,,,,,,1,From Kick Off,Vladimír Darida,8579.0,Left Defensive Midfield,2,Hertha Berlin,173,['08a6ef7f-010f-468e-ba34-b69ccf488b2a'],22,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:22.721,Pass,
,,,,,,,,,,,,,,,,,1.326316,,,,,,,,,,810ab9a9-d1e6-4e13-a2e2-acb900e357df,36,,,"[57.5, 5.3]",3890343,0,,,,,0.37683263,,Left Foot,,,,"[81.0, 14.6]",Ground Pass,25.273306,,,,,Valentin Stocker,9721.0,,,,,,1,From Kick Off,Marvin Plattenhardt,5569.0,Left Back,2,Hertha Berlin,173,['f30d9316-28c6-4822-bfbd-52d67d474b7b'],25,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:25.791,Pass,
,,,,,,,,,,,,,,,,,0.904174,,,,,,,,,,cdf3f427-d862-4882-8294-babeaeead577,38,,,"[81.4, 14.6]",3890343,0,,,,,-3.0143764,,Left Foot,,,,"[72.8, 13.5]",Ground Pass,8.670063,,,,,Vladimír Darida,8579.0,,,,,,1,From Kick Off,Valentin Stocker,9721.0,Left Wing,2,Hertha Berlin,173,['95dc7b18-91ca-4b67-8685-7587c6534746'],27,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:27.118,Pass,
,,,,,,,,,,,,,,,,,1.151606,,,,,,,,,,d474c143-cbe1-42a7-86de-8e66e68427de,42,,,"[81.8, 17.6]",3890343,0,,,,,1.6430387,,Right Foot,,,,"[79.6, 48.0]",Ground Pass,30.479502,,,,,Salomon Armand Magloire Kalou,8575.0,,,,,,1,From Kick Off,Vladimír Darida,8579.0,Left Defensive Midfield,2,Hertha Berlin,173,"['6d223389-752f-4598-aadb-2429b169b270', 'd849b5d9-1f99-42e4-b280-647d1ec210bb']",29,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:29.492,Pass,True
,,,,,,,,,,,,,,,,,0.940874,,,,,,,,,,125f65f9-f94f-4680-9341-962b9f62c4d1,45,,,"[79.1, 43.6]",3890343,0,,,,,-2.7728968,,Right Foot,,,,"[65.9, 38.5]",Ground Pass,14.150971,,,,,Per Ciljan Skjelbred,8578.0,,,,,,1,From Kick Off,Salomon Armand Magloire Kalou,8575.0,Right Wing,2,Hertha Berlin,173,['c06d7fc4-1467-4071-b594-77fbba23009f'],32,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:32.414,Pass,
,,,,,,,,,,,,,,,,,2.473099,,,,,,,,,,40f956aa-271c-43f1-8d31-8913bda31267,48,,,"[61.7, 38.5]",3890343,0,,,,,1.5381548,,Right Foot,,,,"[62.5, 63.0]",Ground Pass,24.513058,,,,,Sebastian Langkamp,8580.0,,,,,,1,From Kick Off,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,2,Hertha Berlin,173,['7c2e4b2b-3a8d-47dc-9b76-d086ee27c09e'],35,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:35.463,Pass,
,,,,,,,,,,,,,,,,,1.279624,,,,,,,,,,8bb322b0-9b61-40a5-a764-95ffb343188b,51,,,"[62.5, 63.0]",3890343,0,,,,,0.7274427,,Right Foot,,,,"[78.0, 76.8]",Ground Pass,20.753073,,,,,Mitchell Weiser,8576.0,,,,,,1,From Kick Off,Sebastian Langkamp,8580.0,Right Center Back,2,Hertha Berlin,173,['f8133db1-4e8e-430a-a4a4-285e4d42b068'],38,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:38.698,Pass,
,,,,,,,,,,,,,,,,,0.728336,,,,,,,,,,285ba583-1bcb-43cc-9695-b9754c61a724,57,,,"[48.1, 13.2]",3890343,0,,,,,-1.4085975,,Right Foot,,,,"[49.0, 7.7]",Ground Pass,5.5731497,,,,,Markus Suttner,3221.0,,,,,Recovery,1,Regular Play,Alfredo Morales,12304.0,Left Center Midfield,3,Ingolstadt,189,['55a41c85-796e-47af-b42b-ebf4a7da22d2'],42,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:42.782,Pass,
,,,,,,,,,,,,,,,,,1.146195,,,,,,,,,,714b2243-a947-4b9a-b2d4-5ff259a59a79,60,,,"[49.0, 7.7]",3890343,0,,,,,-0.49248576,,Left Foot,,,,"[57.2, 3.3]",Ground Pass,9.305912,,,,,Mathew Leckie,5481.0,,,,,,1,Regular Play,Markus Suttner,3221.0,Left Back,3,Ingolstadt,189,['459bb828-7be9-4d4e-ac0b-a424393cde9b'],43,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:43.775,Pass,
,,,,,,,,,,,,,,,,,0.584195,,,,,,,,,,35cbdcc8-1c1a-4833-a4f7-bd8cfa9582b7,63,,,"[65.1, 4.4]",3890343,0,,,,,1.610775,,Right Foot,,,,"[64.8, 11.9]",Ground Pass,7.5059977,,,Incomplete,,Alfredo Morales,12304.0,,,,,,1,Regular Play,Mathew Leckie,5481.0,Left Center Forward,3,Ingolstadt,189,"['83831e53-7f12-4b51-b6d7-61acef666486', 'f5170f07-754f-4d91-a922-6a03128b504b']",45,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:45.944,Pass,
,,,,,,,,,,,,,,,,,1.669242,,,,,,,,,,83831e53-7f12-4b51-b6d7-61acef666486,65,,,"[55.3, 68.2]",3890343,0,,,,,-2.5520632,,Left Foot,,,,"[40.2, 58.1]",Ground Pass,18.166452,,,,,Fabian Lustenberger,8965.0,,,,,Recovery,1,Regular Play,Vladimír Darida,8579.0,Left Defensive Midfield,4,Hertha Berlin,173,"['35cbdcc8-1c1a-4833-a4f7-bd8cfa9582b7', 'cc662620-c22d-43dd-8cf5-5d506819be8c']",46,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:46.528,Pass,
,,,,,,,,,,,,,,,,,2.291458,,,,,,,,,,df067ea5-7b51-449b-885e-d768c918cd28,68,,,"[40.2, 58.1]",3890343,0,,,,,-1.4016951,,Right Foot,,,,"[47.9, 13.0]",Ground Pass,45.752594,,,,,Marvin Plattenhardt,5569.0,,True,,,,1,Regular Play,Fabian Lustenberger,8965.0,Left Center Back,4,Hertha Berlin,173,['bd86e1b9-2217-4c42-a8f1-d2c51557a5ae'],48,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:48.330,Pass,
,,,,,,,,,,,,,,,,,1.031995,,,,,,,,,,d34eef63-908e-4f14-b4b0-d7e3e4e0a45e,71,,,"[78.0, 2.0]",3890343,0,,,,,0.34691685,,Left Foot,,,,"[91.0, 6.7]",Ground Pass,13.82353,,,,,Alexander Baumjohann,33459.0,,,,,,1,Regular Play,Marvin Plattenhardt,5569.0,Left Back,4,Hertha Berlin,173,['0f9753cf-deca-49d5-85d8-f8f6c58e323b'],55,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:55.105,Pass,
,,,,,,,,,,,,,,,,,1.133833,,,,,,,,,,cb61b919-48b6-4482-a1a3-cd8e443d33c5,75,,,"[88.8, 6.7]",3890343,0,,,,,3.1415927,,Right Foot,,,,"[73.1, 6.7]",Ground Pass,15.7,,,,,Valentin Stocker,9721.0,,,,,,1,Regular Play,Alexander Baumjohann,33459.0,Center Attacking Midfield,4,Hertha Berlin,173,"['4f0fe0f5-90a4-4aa5-bd73-8de191e12db0', '86d0694f-754c-4be0-84a2-377c4833d849']",56,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:56.423,Pass,True
,,,,,,,,,,,,,,,,,1.625417,,,,,,,,,,a58d8c2c-1dc7-4304-8930-90deb48da6d2,78,,,"[72.5, 6.7]",3890343,0,,,,,2.9941204,,Left Foot,,,,"[44.9, 10.8]",Ground Pass,27.902866,,,,,Fabian Lustenberger,8965.0,,,,,,1,Regular Play,Valentin Stocker,9721.0,Left Wing,4,Hertha Berlin,173,['d6c0f3e2-72fd-4b48-b8f9-2cfe3f0ff6bd'],58,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:58.537,Pass,
,,,,,,,,,,,,,,,,,3.529029,,,,,,,,,,9a4db0d1-4a82-4a70-a1bb-e153c77f9e97,81,,,"[46.0, 10.8]",3890343,1,,,,,2.108081,,Left Foot,,,,"[29.2, 39.0]",Ground Pass,32.82499,,,,,Sebastian Langkamp,8580.0,,,,,,1,Regular Play,Fabian Lustenberger,8965.0,Left Center Back,4,Hertha Berlin,173,['9faa62e5-d2f5-4a87-8329-e9f9177237b3'],1,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:01.640,Pass,
,,,,,,,,,,,,,,,,,1.162913,,,,,,,,,,9d98b6eb-2b4e-43e1-8bb1-e72fd1570482,84,,,"[34.5, 39.7]",3890343,1,,,,,-0.028769039,,Right Foot,,,,"[48.4, 39.3]",Ground Pass,13.905754,,,,,Vladimír Darida,8579.0,,,,,,1,Regular Play,Sebastian Langkamp,8580.0,Right Center Back,4,Hertha Berlin,173,['549a2b59-b2b9-4a91-a82b-6525d04402be'],9,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:09.788,Pass,
,,,,,,,,,,,,,,,,,1.398069,,,,,,,,,,2e0c8b57-a3ae-4e66-84c1-00bfa6705d0e,86,,,"[48.4, 39.3]",3890343,1,,,,,2.0369253,,Right Foot,,,,"[40.3, 55.4]",Ground Pass,18.022764,,,,,Sebastian Langkamp,8580.0,,,,,,1,Regular Play,Vladimír Darida,8579.0,Left Defensive Midfield,4,Hertha Berlin,173,['78c3d206-526b-4288-a144-dc80973451ca'],10,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:10.951,Pass,
,,,,,,,,,,,,,,,,,2.256069,,,,,,,,,,26b7dd7d-bfd6-4822-8977-da96b70dc116,89,,,"[39.7, 56.8]",3890343,1,,,,,-2.5365062,,Right Foot,,,,"[17.0, 41.1]",Ground Pass,27.600363,,,,,Rune Almenning Jarstein,8577.0,,,,,,1,Regular Play,Sebastian Langkamp,8580.0,Right Center Back,4,Hertha Berlin,173,['d462783a-366f-4b3b-8af9-938cb9fbb5a6'],15,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:15.177,Pass,
,,,,,,,,,,,,,,,,,3.464206,,,,,,,,,,27ea3cb4-676a-4bcb-a0c0-ca68b1a3cdc6,93,,,"[16.9, 37.3]",3890343,1,,,,,-0.13821092,,Right Foot,,,,"[70.1, 29.9]",High Pass,53.712196,,,Incomplete,,Alexander Baumjohann,33459.0,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,4,Hertha Berlin,173,"['2235c78d-a1ea-4541-8448-c62adfdac83f', '3ad960f0-b7ed-451d-b6f5-9ec7dcab68a7', 'ca01ee88-ac10-405c-9d53-c22dabd8dcd5']",19,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:19.337,Pass,True
,,,,,,,,,,,,,,,,,2.212631,,,,,,,,,,3ad960f0-b7ed-451d-b6f5-9ec7dcab68a7,95,,,"[50.0, 50.2]",3890343,1,,,,,1.0759553,,Head,,,,"[64.3, 76.7]",High Pass,30.112123,,,,,Max Christiansen,12551.0,,,,,Interception,1,Regular Play,Romain Brégerie,13332.0,Center Defensive Midfield,5,Ingolstadt,189,"['27ea3cb4-676a-4bcb-a0c0-ca68b1a3cdc6', 'fa172acd-f7f8-454b-b12e-fd9e7d4ed161']",22,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:22.801,Pass,
,,,,,,,,,,,,,,,,,0.239416,,,,,,,,,,d24a6aa6-ddcb-4498-8bef-b3cc4131cd9e,99,,,"[56.3, 79.1]",3890343,1,,,,,-0.13255154,,Right Foot,,,,"[57.8, 78.9]",Ground Pass,1.5132746,,,Incomplete,,Pascal Groß,3097.0,,,,,,1,Regular Play,Max Christiansen,12551.0,Right Center Midfield,5,Ingolstadt,189,"['453fcb66-44c9-4d49-8180-c51aca590ed9', 'a298a2b1-b4f7-4a60-8d9c-2e6197f77d9c', 'c3c1f170-02cf-4b60-be89-661804ae7f4a']",27,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:27.194,Pass,True
,,,,,,,,,,,,,,,,,1.333242,,,,,,,,,,8797a520-e552-41a1-8e19-bdb5cd3a1b9b,102,,,"[57.2, 80.0]",3890343,1,,,,,-0.8052631,,,,,,"[64.6, 72.3]",Low Pass,10.6794195,,,,,Max Christiansen,12551.0,,,,,Throw-in,1,From Throw In,Tobias Levels,40460.0,Right Back,6,Ingolstadt,189,['11a7cd11-aac2-4dae-93a5-b20d3b72b67a'],35,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:35.495,Pass,
,,,,,,,,,,,,,,,,,1.349264,,,,,,,,,,c778e219-441d-4a19-b308-d46f68a40862,106,,,"[64.6, 72.3]",3890343,1,,,,,2.8049178,,Right Foot,,,,"[48.6, 77.9]",Ground Pass,16.951696,,,,,Tobias Levels,40460.0,,,,,,1,From Throw In,Max Christiansen,12551.0,Right Center Midfield,6,Ingolstadt,189,['b3e89c51-ac69-41d6-a4bb-bddd34175b0d'],36,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:36.856,Pass,
,,,,,,,,,,,,,,,,,2.79652,,,,,,,,,,25d0244f-6050-42c0-ad7e-335ae23fa99c,110,,,"[47.0, 77.3]",3890343,1,,,,,-1.8718958,,Right Foot,,,,"[36.1, 42.2]",Ground Pass,36.7535,,,,,Benjamin Hübner,8405.0,,,,,,1,From Throw In,Tobias Levels,40460.0,Right Back,6,Ingolstadt,189,"['332c7eba-cc9c-46d0-bf25-fa59b3e11e11', 'a30314b0-a993-41c1-ab16-46f144cd5bae']",39,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:39.109,Pass,True
,,,,,,,,,,,,,,,,,2.779978,,,,,,,,,,34e53f2d-af42-4b6d-ae9a-2d127e82b288,113,,,"[42.4, 33.2]",3890343,1,,,,,-0.4048918,,Left Foot,,,,"[87.9, 13.7]",High Pass,49.502525,,,,,Alfredo Morales,12304.0,,,,,,1,From Throw In,Benjamin Hübner,8405.0,Left Center Back,6,Ingolstadt,189,['5c12a151-d812-4ef3-aea4-7ed99480df8e'],43,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:43.507,Pass,
