50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675e5059-a24c-4b09-8071-2ee9a9037a85,1655,,"[90.2, 56.0]",3890532,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dario Lezcano,9113.0,Center Forward,118,Ingolstadt,189,['38eb179f-5de4-4ac8-8066-907c49da3b5a'],4,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:04.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c22d9b64-5455-4beb-a71b-92108c927156,1659,,"[41.8, 33.4]",3890532,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroshi Kiyotake,38524.0,Right Center Midfield,119,Hannover 96,178,['1e91399a-8b19-42cc-a68d-41cb0bd6d34d'],12,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:12.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288aaeaa-7704-4e9a-893c-dd62936d634b,1663,,"[68.4, 32.8]",3890532,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Schmiedebach,8543.0,Center Defensive Midfield,119,Hannover 96,178,['2e75f4ee-d0dd-4c3f-9b2f-fb1a4b180a4f'],21,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:21.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdadf6f6-dc07-4c85-9160-a84d0e1d2daf,1665,,"[64.9, 28.2]",3890532,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroshi Kiyotake,38524.0,Right Center Midfield,119,Hannover 96,178,['912cfa11-b2fc-4b7c-bff8-5863edba5b98'],22,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:22.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835ba40f-b086-46ae-8ef8-b3d89aadaf6a,1670,,"[31.0, 67.6]",3890532,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathew Leckie,5481.0,Right Wing,120,Ingolstadt,189,['1fedab75-2a17-4e11-83b6-cf08449093c1'],25,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:25.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85291599-11db-407f-ac82-8e58ee0f7c4d,1674,,"[50.2, 69.8]",3890532,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Defensive Midfield,120,Ingolstadt,189,"['dad69807-11c9-4506-aaa1-94315d6f7abd', 'feb33245-824f-408e-b564-230ced24c08b']",27,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:27.069,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b4440ae-f658-4c91-b885-64e2c8b06d09,1677,,"[50.5, 57.5]",3890532,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathew Leckie,5481.0,Right Wing,120,Ingolstadt,189,"['4228fe2c-afec-4a77-ab7b-397b87b776ec', 'feb33245-824f-408e-b564-230ced24c08b']",27,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:27.344,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6aee44a-7dcc-4d38-800f-2c850d5c6361,1688,,"[112.6, 29.1]",3890532,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ádám Szalai,8407.0,Center Forward,121,Hannover 96,178,['33c206cf-dd57-487f-9b8d-c652128f1454'],36,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:36.770,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49114eb4-253c-4b5a-a86d-9862dc944ab7,1693,,"[92.8, 33.7]",3890532,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dario Lezcano,9113.0,Center Forward,121,Hannover 96,178,['805df635-089b-4de1-abe5-eb038067ceaf'],56,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:56.735,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4368f7bc-b710-4529-ad12-f3214cd605c2,1697,,"[22.8, 19.8]",3890532,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Salif Sané,5664.0,Left Center Back,122,Hannover 96,178,['5c047c89-1041-4853-8fba-f244a51a0ed7'],1,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:01.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef0e4832-dbe0-4e5c-b6b0-2d27149ed2ac,1700,,"[37.3, 44.0]",3890532,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Manuel Schmiedebach,8543.0,Center Defensive Midfield,122,Hannover 96,178,['0b5e5da0-0b70-43df-b5bd-819ca8c4c2a9'],6,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:06.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256a507-e810-4692-a3c4-f8d09fd3ed44,1704,,"[56.9, 56.7]",3890532,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Waldemar Anton,8538.0,Right Center Back,122,Hannover 96,178,['ab4fa8b0-b7e5-4393-b08e-66213f197b70'],15,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:15.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8140e6b2-3ee2-46ab-afe2-ecb25e040302,1707,,"[69.0, 43.8]",3890532,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Iver Tobias Rørvik Fossum,13125.0,Left Center Midfield,122,Hannover 96,178,['3e7b6bf6-aa32-46e3-8236-ae1853f35d23'],18,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:18.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb5cce39-2d50-45bf-bef1-e7d6f3388e99,1710,,"[69.6, 15.5]",3890532,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Salif Sané,5664.0,Left Center Back,122,Hannover 96,178,['3292e6ea-9ead-4be5-8431-56c8ca0129f6'],20,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:20.855,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de58d441-a535-420a-833b-52352fd69182,1713,,"[97.5, 20.3]",3890532,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Felix Klaus,8551.0,Left Wing,122,Hannover 96,178,['9f9abfff-fbb8-43b3-b101-72630c73e552'],25,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:25.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88349408-7df6-4ee9-9784-ab96e2a0be26,1717,,"[89.5, 30.0]",3890532,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hiroshi Kiyotake,38524.0,Right Center Midfield,122,Hannover 96,178,['0eff0515-50e7-4813-a920-255c09740be3'],26,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:26.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752265a8-e735-4fc6-b769-5e9ba0198d43,1719,,"[85.6, 13.6]",3890532,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Salif Sané,5664.0,Left Center Back,122,Hannover 96,178,['39a37604-3a3a-4629-b5d4-b75e972aeaac'],28,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:28.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86626110-f5e4-4818-a9aa-811f040b32fb,1723,,"[70.7, 28.0]",3890532,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Iver Tobias Rørvik Fossum,13125.0,Left Center Midfield,122,Hannover 96,178,['2e47cb4b-1b15-4c21-b30d-9898892ab112'],31,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:31.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88ca455c-e33b-43d5-a052-cf9108084004,1726,,"[64.0, 41.0]",3890532,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Waldemar Anton,8538.0,Right Center Back,122,Hannover 96,178,['12df931b-97bb-452d-8b3c-5dcf12a9c88a'],33,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:33.215,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3ceac0b-5792-48e3-b837-c95f39eaad6f,1730,,"[79.8, 34.5]",3890532,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hiroshi Kiyotake,38524.0,Right Center Midfield,122,Hannover 96,178,['71115bf9-5a10-4ab4-909b-7a94080e1ca5'],34,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:34.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2417da4-3a07-48c1-ab8c-b0ce9645d38b,1732,,"[71.8, 30.6]",3890532,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Iver Tobias Rørvik Fossum,13125.0,Left Center Midfield,122,Hannover 96,178,['3f35fecd-fb87-4d6d-8802-1e557da71969'],35,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:35.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464e7172-27d3-43d7-b778-1a81dd4d98cd,1736,,"[106.4, 6.9]",3890532,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Miiko Martín Albornoz Inola,13126.0,Left Back,122,Hannover 96,178,"['061fafae-5066-443b-90c7-1a3e7c12271c', '7eea430b-1f14-49ca-b347-8cbbb407f53e']",40,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:40.735,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0d35b9a-b8ff-459a-b70a-e9d82132e978,1738,,"[115.6, 76.2]",3890532,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hiroki Sakai,3530.0,Right Back,122,Hannover 96,178,['08ada16e-d531-4040-bda7-e0dd2a0d300f'],41,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:41.854,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3266c6e8-b881-4831-8b67-1eae403f602b,1742,,"[113.7, 55.2]",3890532,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Noah-Joel Sarenren-Bazee,21311.0,Right Wing,122,Hannover 96,178,['f90300ce-dfec-4437-91f2-8b8452c39ead'],48,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:48.358,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d26ebdd-8939-4fc8-b5b4-4fc5ab6ec8c4,1749,,"[95.6, 58.6]",3890532,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mathew Leckie,5481.0,Right Wing,123,Ingolstadt,189,['cbe3136f-ce9a-402a-9ead-f2ce5404394a'],21,,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:21.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9446c182-046e-477f-a8a2-2f9c2bb9c658,1751,,"[53.9, 12.3]",3890532,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ádám Szalai,8407.0,Center Forward,124,Hannover 96,178,['d103a1b0-f2bc-427b-ab85-5956c02a4447'],25,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:25.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bc40072-b018-4818-99ef-6d0ac871eb61,1754,,"[59.9, 23.9]",3890532,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Hiroshi Kiyotake,38524.0,Right Center Midfield,124,Hannover 96,178,['546e5292-1d72-498c-8dce-24b16d77465d'],26,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:26.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97529104-70a3-432d-b4c4-1b861a418913,1758,,"[64.5, 28.7]",3890532,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Manuel Schmiedebach,8543.0,Center Defensive Midfield,124,Hannover 96,178,"['0dff3f36-02f1-48c8-8e71-09462b9f0baf', 'bcbf1632-1e49-4f93-9b62-72902dbf1017']",28,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:28.311,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f384bf8-a75a-4c60-893f-c070e9daf07c,1763,,"[71.2, 30.0]",3890532,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroshi Kiyotake,38524.0,Right Center Midfield,125,Hannover 96,178,['eab3f4dc-8387-414a-bd5f-b4b27b70853e'],42,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:42.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8d07413-cc80-4b04-a6ec-60718e2052cd,1766,,"[85.0, 34.5]",3890532,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iver Tobias Rørvik Fossum,13125.0,Left Center Midfield,125,Hannover 96,178,['48efbad6-5b03-4937-bb69-7f222fee7315'],45,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:45.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011e1863-29e9-4649-af16-328c10651800,1768,,"[82.2, 28.2]",3890532,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroshi Kiyotake,38524.0,Right Center Midfield,125,Hannover 96,178,['90a4bb35-2e56-4506-b957-a378aa3064e4'],46,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:46.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d9a03a1-35ce-40df-a3fa-e1f52ca3e8cd,1770,,"[88.4, 7.5]",3890532,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Miiko Martín Albornoz Inola,13126.0,Left Back,125,Hannover 96,178,['6735945d-e89c-4b67-a57d-913bbb50a205'],47,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:47.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594e6129-a7a2-4512-8723-91622ba57cb8,1774,,"[105.9, 9.2]",3890532,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iver Tobias Rørvik Fossum,13125.0,Left Center Midfield,125,Hannover 96,178,['3665fa6c-84d6-418d-8b47-f4b48d78c2c3'],50,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:50.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42a13252-427f-4822-b8fb-21c6a255c9cc,1776,,"[93.8, 9.7]",3890532,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Miiko Martín Albornoz Inola,13126.0,Left Back,125,Hannover 96,178,['e972661f-63fc-4eda-948e-e66a5232461b'],51,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:51.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738a109c-8e03-48d6-975f-7ed82d8991e4,1780,,"[99.2, 5.8]",3890532,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iver Tobias Rørvik Fossum,13125.0,Left Center Midfield,125,Hannover 96,178,['9a816c3b-5531-4d20-9bd4-9eeea68f3737'],53,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:53.215,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d7b04a1-f56d-4349-9b22-374850771c1c,1782,,"[92.1, 19.0]",3890532,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroshi Kiyotake,38524.0,Right Center Midfield,125,Hannover 96,178,['9601e3be-e4bd-4597-af95-144018bde005'],54,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:54.255,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d1aedbc-b87e-4eab-b9ec-f8df57fe4c6f,1786,,"[105.9, 24.6]",3890532,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iver Tobias Rørvik Fossum,13125.0,Left Center Midfield,125,Hannover 96,178,['1b4d2d1f-30c0-4f46-ad89-68c91072a214'],58,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:58.055,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67fa9e2c-f62a-4cbc-b5e9-11414c9fad20,1788,,"[82.0, 54.7]",3890532,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dario Lezcano,9113.0,Center Forward,126,Ingolstadt,189,['97e24004-685d-4f21-8cda-93850e7c00c3'],22,,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:22.842,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe921af1-67d9-4452-bfee-f0c81d490a28,1792,,"[51.7, 22.6]",3890532,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Iver Tobias Rørvik Fossum,13125.0,Left Center Midfield,126,Ingolstadt,189,['2fc09a4b-474e-4dce-8271-f523eb2e087e'],25,,,,,,,,,,,,,,,,,Hannover 96,178,00:07:25.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1200d9e-203e-4752-a6c4-569bf8e815af,1794,,"[69.9, 75.2]",3890532,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mathew Leckie,5481.0,Right Wing,126,Ingolstadt,189,['b2563676-3737-4a05-8262-a3a07f96a2e4'],26,,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:26.981,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7be94b92-84b6-44fe-80ab-9d101c99a62a,1802,,"[48.9, 26.3]",3890532,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Schmiedebach,8543.0,Center Defensive Midfield,127,Hannover 96,178,['63dae5b2-08c5-4f61-8c93-f9b2170f61b0'],29,,,,,,,,,,,,,,,,,Hannover 96,178,00:07:29.761,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba7e0fad-57d4-4b40-9b2e-5d9e980d65f9,1805,,"[42.7, 14.0]",3890532,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miiko Martín Albornoz Inola,13126.0,Left Back,127,Hannover 96,178,['1103827f-98f4-437f-9fbc-7c7e77b68ddc'],31,,,,,,,,,,,,,,,,,Hannover 96,178,00:07:31.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749a7ae4-300d-4d96-a54a-d3bf195f2453,1808,,"[44.0, 71.9]",3890532,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hiroki Sakai,3530.0,Right Back,127,Hannover 96,178,['08116201-c0fb-4920-b57c-b02e936fffb8'],35,,,,,,,,,,,,,,,,,Hannover 96,178,00:07:35.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593ef4bb-8f74-4b73-9a2b-a8117f27b4d9,1813,,"[36.8, 61.3]",3890532,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Waldemar Anton,8538.0,Right Center Back,127,Hannover 96,178,"['1c583259-5324-45a1-9569-7e72edda8031', '5c837e88-6bf9-4c92-8bdb-9f4fea11c481']",37,,,,,,,,,,,,,,,,,Hannover 96,178,00:07:37.521,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48c02842-fb09-4a43-8072-faee8a30cf0d,1815,,"[51.3, 51.1]",3890532,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Schmiedebach,8543.0,Center Defensive Midfield,127,Hannover 96,178,['aef846c9-b03f-4f27-a2e2-b4e3818ca9e2'],38,,,,,,,,,,,,,,,,,Hannover 96,178,00:07:38.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50eaf23b-8782-4722-bc9d-e37588712900,1819,,"[76.8, 61.3]",3890532,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Noah-Joel Sarenren-Bazee,21311.0,Right Wing,127,Hannover 96,178,"['905ea550-fd85-4864-87ed-34bb3c6c9d24', 'd00688ce-bfd7-419b-b50c-64edf83085c7']",41,,,,,,,,,,,,,,,,,Hannover 96,178,00:07:41.921,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58dcbd2b-9774-48bd-8063-4d0c6d19446e,1822,,"[73.3, 69.5]",3890532,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hiroshi Kiyotake,38524.0,Right Center Midfield,127,Hannover 96,178,['a7678e22-9aac-428c-922c-d783c74a3378'],43,,,,,,,,,,,,,,,,,Hannover 96,178,00:07:43.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5715f041-ff94-49c8-9efe-690de5361f3e,1827,,"[74.0, 76.6]",3890532,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hiroshi Kiyotake,38524.0,Right Center Midfield,127,Hannover 96,178,['afb59567-384d-47b9-bf04-abbb563ad53e'],46,,,,,,,,,,,,,,,,,Hannover 96,178,00:07:46.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ece1b21-eec9-4841-b8a8-57f2413a9d9c,1833,,"[58.8, 72.9]",3890532,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Waldemar Anton,8538.0,Right Center Back,128,Hannover 96,178,['9ec1e5b9-fe91-433b-9d43-5681ab389ee2'],2,,,,,,,,,,,,,,,,,Hannover 96,178,00:08:02.063,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a79f31dc-7410-4b53-8379-d10349fae684,1836,,"[56.7, 47.5]",3890532,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Salif Sané,5664.0,Left Center Back,128,Hannover 96,178,['78bda5d6-d6dd-4107-975e-a33537f23e0f'],4,,,,,,,,,,,,,,,,,Hannover 96,178,00:08:04.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b595fc54-4e07-4d5c-967f-8ad85dbc52df,1839,,"[91.7, 44.4]",3890532,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felix Klaus,8551.0,Left Wing,128,Hannover 96,178,['b1cf685d-ffda-4bcc-9924-f3eb31b3a192'],8,,,,,,,,,,,,,,,,,Hannover 96,178,00:08:08.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34581ed3-7f04-4df6-b4af-cee89b896636,1843,,"[88.4, 55.9]",3890532,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hiroshi Kiyotake,38524.0,Right Center Midfield,128,Hannover 96,178,['f1ded0c4-2fc1-409e-9695-4911ac7ba15b'],9,,,,,,,,,,,,,,,,,Hannover 96,178,00:08:09.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94ee7ff3-dd6d-432a-8994-f4c9fa973fd5,1847,,"[115.4, 60.0]",3890532,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Noah-Joel Sarenren-Bazee,21311.0,Right Wing,128,Hannover 96,178,"['3399eefa-7105-4eb7-9e34-4af885f302ba', '3a0d1955-82d8-4615-8da2-264cd6346c73']",12,,,,,,,,,,,,,,,,,Hannover 96,178,00:08:12.783,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6ceeed2-d7b7-4016-a30c-e49b3b4302b0,1850,,"[113.3, 42.7]",3890532,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ádám Szalai,8407.0,Center Forward,128,Hannover 96,178,['9b116041-292b-422e-b649-3dd46aae2cd5'],12,,,,,,,,,,,,,,,,,Hannover 96,178,00:08:12.941,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e5a0360-49c6-4950-b5cb-d1a793ee3b28,1853,,"[113.3, 39.3]",3890532,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Salif Sané,5664.0,Left Center Back,129,Hannover 96,178,['e537a927-9198-40aa-b5b7-d090002f3344'],40,,,,,,,,,,,,,,,,,Hannover 96,178,00:08:40.624,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f382dac3-5297-4239-b40e-6ccb3f3f36ac,1863,,"[93.4, 76.8]",3890532,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Hiroshi Kiyotake,38524.0,Right Center Midfield,129,Hannover 96,178,['ac740dad-912b-4d4d-9fe8-7e6cf0aa3852'],48,,,,,,,,,,,,,,,,,Hannover 96,178,00:08:48.252,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34d2da79-8b5a-4bdd-906d-b7bab4b8a815,1866,,"[109.6, 37.5]",3890532,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ádám Szalai,8407.0,Center Forward,129,Hannover 96,178,['48044fbe-5000-4114-9f77-6b5f380f4fe2'],51,,,,,,,,,,,,,,,,,Hannover 96,178,00:08:51.044,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c11f96f-610e-462a-aa7c-2c32a38b1890,1869,,"[86.5, 72.9]",3890532,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Waldemar Anton,8538.0,Right Center Back,130,Hannover 96,178,['eec40048-1434-4c9e-b44e-e7f28d0f5184'],3,,,,,,,,,,,,,,,,,Hannover 96,178,00:09:03.680,Ball Receipt*,
