50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900260b3-c7ee-42ff-82ef-970658ee23ac,2544,,"[83.1, 52.1]",3890387,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,131,Bayern Munich,169,['5e40f21e-04b7-4e21-aac5-8becb11c8a12'],21,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:21.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b901c4c5-c34a-4f7f-aa9e-bda8b0d941f0,2548,,"[71.5, 55.1]",3890387,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérôme Boateng,5578.0,Right Center Back,131,Bayern Munich,169,['3f1417e5-99ff-4bca-93ba-517ccf80cb84'],22,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:22.732,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b5b6852-1582-4c94-888c-98111662448c,2552,,"[96.5, 18.3]",3890387,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Müller,5562.0,Left Wing,131,Bayern Munich,169,['a07bce53-d5ff-4206-bc62-9e39e94b3a6b'],26,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:26.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3f2b016-d21d-4d7a-b72b-19eb5c4c422c,2558,,"[75.4, 18.8]",3890387,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Márcio Rafael Ferreira de Souza,8209.0,Left Back,131,Bayern Munich,169,['6f3de8e2-649a-4564-a150-a1100e1c4a80'],30,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:30.378,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b9b172c-ca64-46e7-9cad-60d8e2187735,2561,,"[89.9, 2.7]",3890387,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Müller,5562.0,Left Wing,131,Bayern Munich,169,['50edea3e-cdf3-4aae-b1df-6514bc4b622c'],32,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:32.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8404976-7504-42d0-b004-51519fcd40c8,2563,,"[87.3, 7.6]",3890387,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Lewandowski,5668.0,Center Forward,131,Bayern Munich,169,['754ce562-7c3e-4bd5-80c8-8761420df0a0'],32,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:32.897,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6b1f15e-c32f-4a26-a3e6-6c628dd27633,2569,,"[107.9, 36.1]",3890387,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robert Lewandowski,5668.0,Center Forward,132,Bayern Munich,169,['4362a7f3-3c4a-40ce-899c-b5a6f4760a58'],7,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:07.791,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aac54c48-dc93-4602-8c44-0422c7660a40,2573,,"[23.1, 57.9]",3890387,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Korb,8545.0,Right Wing Back,132,Bayern Munich,169,['0dee6024-67b5-4cdb-ad29-9afbb24374f6'],12,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:15:12.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dace739-7e1f-42c4-85a1-b6c93f0d13a9,2578,,"[109.6, 48.9]",3890387,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Martínez Aginaga,9399.0,Left Center Midfield,132,Bayern Munich,169,['8b1dd7bd-ba25-4712-bba1-7b4bf01b1bb9'],15,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:15.584,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb5341fa-5f34-41b1-a601-318bf3071642,2580,,"[110.2, 40.4]",3890387,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Müller,5562.0,Left Wing,132,Bayern Munich,169,['1272157c-a9f9-4850-b9d3-ab6c8836e6d4'],16,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:16.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117065f7-ad77-4500-ba8d-a9653aac07d8,2588,,"[84.1, 74.2]",3890387,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kingsley Coman,8217.0,Right Wing,132,Bayern Munich,169,['b4db93f5-a90c-4909-9a3d-81e5d996324b'],24,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:24.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8258d25-9ef7-4f81-bca3-6af0fa460839,2599,,"[84.5, 59.0]",3890387,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lars Edi Stindl,8806.0,Left Center Forward,133,Borussia Mönchengladbach,185,['db0fdc89-1ad3-4dc0-9bde-33bc3a47db42'],15,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:15.908,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371a2614-c168-4814-b557-33cbdf419f66,2605,,"[62.3, 37.2]",3890387,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oscar Wendt,8809.0,Left Wing Back,133,Borussia Mönchengladbach,185,['eb5979c6-410d-40a3-b627-e5c4156a4955'],22,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:22.571,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224b0449-cfba-492d-8e3a-53e9d61c7752,2608,,"[74.3, 39.9]",3890387,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robert Lewandowski,5668.0,Center Forward,133,Borussia Mönchengladbach,185,['a906d103-0c64-4d5d-a3d5-933a20d29415'],23,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:23.809,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c3e3d2f-c210-484c-8845-2b4c653b4efa,2610,,"[79.8, 38.2]",3890387,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raffael Caetano de Araújo,8810.0,Right Center Forward,133,Borussia Mönchengladbach,185,['09910b90-89ec-4411-97b6-c8b4f71872d7'],27,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:27.694,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42246183-119a-4a87-830a-5e52b8e0452a,2614,,"[8.2, 35.0]",3890387,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,134,Bayern Munich,169,['c8a6056e-9e78-4d72-8780-4ce6d121dbcc'],31,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:31.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26e60ac2-308d-45c7-a94a-a1cca99606d8,2618,,"[64.2, 5.5]",3890387,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Müller,5562.0,Left Wing,134,Bayern Munich,169,['3049db0e-031c-4806-aa18-8efcaefee73f'],37,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:37.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5c4d1e7-13e9-4176-b0d6-2f4c1225a02a,2622,,"[50.7, 75.5]",3890387,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nico Elvedi,8814.0,Right Center Back,135,Borussia Mönchengladbach,185,['483775cd-ded0-4c35-8901-817dc8ba8bb1'],39,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:39.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a53d78e-29d8-4b77-a58c-c0840d77ce6f,2625,,"[60.8, 78.0]",3890387,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Korb,8545.0,Right Wing Back,135,Borussia Mönchengladbach,185,['24054690-94a8-4d7b-b15b-419be896e9fb'],40,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:40.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c664a5c-25da-49b6-b496-b21bdc157173,2628,,"[71.5, 75.9]",3890387,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raffael Caetano de Araújo,8810.0,Right Center Forward,135,Borussia Mönchengladbach,185,['508f87a4-a21d-4e88-a0db-8611a4216546'],41,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:41.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525dff2c-323e-4b8e-af5a-bfeb67c1368c,2632,,"[74.9, 63.9]",3890387,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mahmoud Dahoud,8238.0,Right Center Midfield,135,Borussia Mönchengladbach,185,['5fb9d50e-d402-44bf-a102-32d46b8263e2'],44,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:44.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549cbf72-9408-4370-9db6-b51e3d00439f,2639,,"[54.6, 36.3]",3890387,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Martínez Aginaga,9399.0,Left Center Midfield,136,Bayern Munich,169,['902f6955-414b-4bd6-aefc-5179284eab8c'],48,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:48.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347e7095-be54-4f3a-905d-a37dc9b55432,2642,,"[80.7, 69.7]",3890387,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kingsley Coman,8217.0,Right Wing,136,Bayern Munich,169,['5140bb3c-b970-41dc-95e4-a3dee0b21537'],51,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:51.358,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef46b106-9d30-4b1f-94a4-e533a413e740,2648,,"[82.6, 68.8]",3890387,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Back,136,Bayern Munich,169,['aad1f7a5-0128-46d8-bbfa-c49588f8a59e'],59,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:59.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a6080c0-c67b-44f5-9d07-568347ee9c0d,2651,,"[94.2, 70.7]",3890387,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kingsley Coman,8217.0,Right Wing,136,Bayern Munich,169,['84afccb4-472b-453f-89ea-01355d172c4a'],1,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:01.695,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bad6ae0c-100e-4631-8fb8-7011dccd24f2,2654,,"[110.6, 41.2]",3890387,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,136,Bayern Munich,169,['24ab74c5-5ee9-46d5-98ee-f7f043c0feb3'],9,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:09.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2af8368-24ea-4eeb-baea-1033b9a28b5e,2656,,"[8.8, 19.6]",3890387,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Johnson,11283.0,Left Center Midfield,137,Borussia Mönchengladbach,185,['01a6b459-6257-4c8e-84cd-0da5d44cd676'],10,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:17:10.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90aa360c-9cee-463c-a61b-c28c5743723b,2660,,"[30.4, 12.4]",3890387,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Left Center Forward,137,Borussia Mönchengladbach,185,['2f5eb687-db44-466b-ac9e-99005152df97'],14,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:17:14.378,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ba1d4f5-6a4b-4d99-bdc2-3f1c5cae358a,2663,,"[38.1, 5.7]",3890387,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Johnson,11283.0,Left Center Midfield,137,Borussia Mönchengladbach,185,['ef685b73-5d25-4347-ab25-0aeaa92317b5'],15,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:17:15.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae044036-6acd-446a-b1fd-f0800fe2a032,2666,,"[53.3, 27.5]",3890387,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mahmoud Dahoud,8238.0,Right Center Midfield,137,Borussia Mönchengladbach,185,['b36f1a35-9fb3-4551-9232-dc8406c495d8'],18,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:17:18.691,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974e9b3-18eb-475a-b1b2-89fb31978e4c,2669,,"[91.6, 24.1]",3890387,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raffael Caetano de Araújo,8810.0,Right Center Forward,137,Borussia Mönchengladbach,185,['7169a0e1-4766-4416-9f59-74b1db9c3855'],24,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:17:24.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a86bc9b-59e8-4db6-872e-72b884c54281,2672,,"[104.2, 16.2]",3890387,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lars Edi Stindl,8806.0,Left Center Forward,138,Borussia Mönchengladbach,185,['48fbd5fd-394d-4298-a543-b04645c2d795'],6,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:06.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd42af83-1bf4-46be-8062-541b34680486,2675,,"[111.9, 4.7]",3890387,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oscar Wendt,8809.0,Left Wing Back,138,Borussia Mönchengladbach,185,['f2d99e0b-8306-4700-ae0a-7941df59bc8a'],8,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:08.636,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df9f0b20-5d0d-49e0-8e65-c8515b919451,2679,,"[105.7, 42.9]",3890387,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mahmoud Dahoud,8238.0,Right Center Midfield,138,Borussia Mönchengladbach,185,['6d9b741a-3346-47bf-aa04-f7f229191786'],13,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:13.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0e87c94-54a7-4720-b9b0-e6f6699eb56b,2684,,"[90.5, 4.7]",3890387,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oscar Wendt,8809.0,Left Wing Back,138,Borussia Mönchengladbach,185,['ea87c8a7-6138-4ead-bf86-d768e389ad19'],18,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:18.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3215ad96-a384-4e8f-a121-5d6cfa987e14,2687,,"[69.3, 5.3]",3890387,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Håvard Nordtveit,8395.0,Left Center Back,138,Borussia Mönchengladbach,185,['07a2fa58-2b31-4c57-8ca0-5d3b798b7223'],20,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:20.152,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d9b45f4-0965-41cd-990a-431484d3f0b9,2690,,"[83.2, 5.5]",3890387,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oscar Wendt,8809.0,Left Wing Back,138,Borussia Mönchengladbach,185,['18b2ab7e-224b-4632-98da-c76377cc634f'],20,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:20.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ac48246-f68b-4d24-b3df-1f446f98ac30,2694,,"[55.5, 45.7]",3890387,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Müller,5562.0,Left Wing,139,Bayern Munich,169,['b276827f-3d1b-4d97-a82d-6cefaadecbe5'],23,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:23.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2e129ff-def2-4341-bdc4-d47e9ab9812f,2697,,"[75.4, 56.0]",3890387,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Center Forward,139,Bayern Munich,169,['f813317e-0246-4fe0-8cbc-7c79e98a265a'],24,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:24.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,074f60f6-7ef8-43d8-8588-5a0c8e4d1f97,2701,,"[84.3, 16.9]",3890387,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Left Center Forward,140,Borussia Mönchengladbach,185,['a20f67de-4643-49e3-8219-97d61647fb46'],28,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:28.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5792c5f6-91e3-4a3e-849e-4051997f915a,2704,,"[101.9, 37.0]",3890387,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raffael Caetano de Araújo,8810.0,Right Center Forward,140,Borussia Mönchengladbach,185,['2760db1b-99f9-4fc4-ab8b-421c77bf1b51'],33,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:33.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4327819-5c0f-490d-b5ca-3d1c4444c588,2708,,"[106.8, 31.6]",3890387,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Left Center Forward,140,Borussia Mönchengladbach,185,['bf39d645-91c0-4a06-9486-d577c7967441'],35,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:35.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9190eb5-0e30-42fc-97dc-30b88e25dcca,2711,,"[106.6, 47.0]",3890387,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Korb,8545.0,Right Wing Back,140,Borussia Mönchengladbach,185,['bd13488a-102d-4df2-946b-05a6c139b2e4'],37,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:37.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b5d0dec-2fb0-4303-ae04-793bdad151e6,2716,,"[97.2, 17.3]",3890387,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Oscar Wendt,8809.0,Left Wing Back,141,Borussia Mönchengladbach,185,['9700fed6-30af-4213-8c06-b1edb90a1ecc'],2,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:02.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005a58d5-17bd-4caf-9ebd-4652741d2596,2718,,"[99.7, 6.6]",3890387,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Raffael Caetano de Araújo,8810.0,Right Center Forward,141,Borussia Mönchengladbach,185,['dcd86aae-4dd3-4241-9ee0-c4dd15b6ab12'],3,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:03.686,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dd8fc51-8bcf-41e9-9a01-476d699e3a50,2724,,"[109.3, 37.6]",3890387,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nico Elvedi,8814.0,Right Center Back,142,Borussia Mönchengladbach,185,['357954f0-1677-4a1a-a40b-3962a47ec0a1'],56,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:56.697,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005e9661-0ebf-4d94-8fb9-82fe8bacead7,2729,,"[105.1, 35.5]",3890387,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nico Elvedi,8814.0,Right Center Back,142,Borussia Mönchengladbach,185,['6c473c24-6372-4afc-a682-5fdd5d550377'],1,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:20:01.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00d9f0ef-a1f2-49f8-a1aa-12fdc75a56e1,2732,,"[109.3, 42.9]",3890387,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lars Edi Stindl,8806.0,Left Center Forward,142,Borussia Mönchengladbach,185,"['202c5161-34e8-46ae-abae-608af23e1748', '58a7cab1-7cde-4683-a3cd-91b117ea326d']",3,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:20:03.421,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed772da1-0894-4938-bdcc-8762bfd5c958,2738,,"[43.7, 38.2]",3890387,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Thomas Müller,5562.0,Right Center Forward,143,Bayern Munich,169,['d1e7a323-d25e-42e0-8887-7f75e3479bb1'],6,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:06.346,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b808d3f3-1b19-4bfe-94f9-f2cd470adf46,2740,,"[47.8, 8.3]",3890387,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Márcio Rafael Ferreira de Souza,8209.0,Left Back,143,Bayern Munich,169,['5ed29081-e42e-4510-9fda-75fbcffda826'],7,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:07.992,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86c90a9b-af72-435c-a518-15a6a864627c,2742,,"[66.2, 2.9]",3890387,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kingsley Coman,8217.0,Left Midfield,143,Bayern Munich,169,['b155172d-a14b-4ffe-84eb-6930a198792a'],8,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:08.782,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f1c71fb-85bb-4a20-8f35-0edfe1a7f988,2745,,"[80.1, 4.6]",3890387,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javier Martínez Aginaga,9399.0,Right Defensive Midfield,143,Bayern Munich,169,['99a2e348-5758-41aa-8438-6d0b7d2c81cc'],11,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:11.614,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca55b947-7a17-4927-a276-66f629ea27dc,2748,,"[95.9, 15.3]",3890387,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Robert Lewandowski,5668.0,Left Center Forward,143,Bayern Munich,169,['347d220f-cb2d-4cb1-bb13-2004ec1ea69d'],12,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:12.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70f72df1-7b99-4be5-b591-d85dde4b518b,2751,,"[111.5, 38.7]",3890387,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Javier Martínez Aginaga,9399.0,Right Defensive Midfield,144,Bayern Munich,169,['64a5dfdb-885f-4041-974d-6ec254055d5a'],35,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:35.791,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8f314fc-0abd-4498-81c4-34bf8f1fbd90,2759,,"[26.6, 25.0]",3890387,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Raffael Caetano de Araújo,8810.0,Right Center Forward,144,Bayern Munich,169,['5a72c19e-8e1e-4485-b3d1-f1b55741b4ea'],42,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:42.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f86ecf7-6337-46be-98c8-a9d99f2937a7,2761,,"[29.8, 46.6]",3890387,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Manuel Neuer,5570.0,Goalkeeper,144,Bayern Munich,169,['af603d47-4a2d-4e67-9704-8dadf8754ed0'],45,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:45.347,Ball Receipt*,
