50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.075377,,,,,,,,,,,,,0aa0fe8d-0308-48b8-8950-f4e541d8eacb,2995,,,"[46.4, 57.7]",3890456,90,,,,True,0.0,,,,,,"[49.6, 57.7]",,Low Pass,,3.2,,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Jonathan Tah,8221.0,Right Center Back,174,Borussia Dortmund,180,"['0e78a7f0-fbbd-4784-8272-9972d9e7c997', '869a98cb-8d4a-462e-ab2b-a241b6d61a46', 'ae0544fc-a087-4dbb-8c0a-2152db017aca']",54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:54.590,Pass,True
,,,,,,,,,,,,,,,,,,,0.645171,,,,,,,,,,,,,330e62d7-5059-4e02-94b0-37f6febdc02f,3000,,,"[45.1, 57.1]",3890456,90,,,,,0.17137912,,Right Foot,,,,"[50.3, 58.0]",,Ground Pass,,5.27731,,,,André Ramalho Silva,9363.0,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,175,Bayer Leverkusen,904,['7d6af06b-96cc-48c5-a1b9-cd50eacb055b'],58,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:58.683,Pass,
,,,,,,,,,,,,,,,,,,,1.293508,,,,,,,,,,,,,f2453153-fd64-4f87-a867-0af930549b41,3003,,,"[50.3, 58.0]",3890456,90,,,,,2.1364977,,Right Foot,,,,"[42.3, 70.6]",,Ground Pass,,14.925146,,,,Roberto Hilbert,8918.0,,,,,,,2,Regular Play,André Ramalho Silva,9363.0,Left Defensive Midfield,175,Bayer Leverkusen,904,['60da26bd-025d-4d85-9294-1a95e9aa1396'],59,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:59.693,Pass,
,,,,,,,,,,,,,,,,,,,6.505369,,,,,,,,,,,,,8ea9a09c-f376-4723-9431-a3dcf33db419,3006,,,"[47.6, 71.9]",3890456,91,,,,,-0.81997555,,Right Foot,,,,"[109.0, 6.1]",,High Pass,,89.99778,,Incomplete,,Stefan Kießling,11394.0,,,True,,,,2,Regular Play,Roberto Hilbert,8918.0,Right Back,175,Bayer Leverkusen,904,"['2610e264-69c2-44c5-879a-1266f5c08c89', '7eee6ede-47d8-4a69-a435-5161ea10b31f']",2,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:02.052,Pass,
,,,,,,,,,,,,,,,,,,,0.820567,,,,,,,,,,,,,fa69d67d-706d-4302-ab78-75c32a3ce7be,3010,,,"[17.0, 74.8]",3890456,91,,,,,-0.22970371,,Right Foot,,,,"[37.1, 70.1]",,Ground Pass,,20.642189,,,,Henrikh Mkhitaryan,3275.0,,,,,,,2,Regular Play,Łukasz Piszczek,5658.0,Right Back,175,Bayer Leverkusen,904,['f5b47eb4-bc20-4aae-9176-79e095196738'],9,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:46:09.950,Pass,
,,,,,,,,,,,,,,,,,,,1.305293,,,,,,,,,,,,,9369cd2f-890b-4cb2-8391-47766d321eef,3019,,,"[57.2, 5.5]",3890456,91,,,,,2.2325678,,Right Foot,,,,"[49.8, 15.0]",,Ground Pass,,12.042009,,,,Kyriakos Papadopoulos,8313.0,,,,,,,2,Regular Play,Christoph Kramer,8805.0,Right Defensive Midfield,175,Bayer Leverkusen,904,"['04cab2f9-13d8-41a9-a15b-74b631e67a89', '1474dabe-be78-40b4-9d55-54fe0a617bb5']",16,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:16.463,Pass,True
,,,,,,,,,,,,,,,,,,,0.966875,,,,,,,,,,,,,a1ae0ddf-1836-4c9a-9b1c-8a208ce03951,3021,,,"[49.8, 15.0]",3890456,91,,,,,0.6689067,,Right Foot,,,,"[60.3, 23.3]",,Ground Pass,,13.384319,,,,André Ramalho Silva,9363.0,,,,,,,2,Regular Play,Kyriakos Papadopoulos,8313.0,Left Center Back,175,Bayer Leverkusen,904,['f047b39f-7124-4c51-905b-52ce9708bb50'],17,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:17.768,Pass,
,,,,,,,,,,,,,,,,,,,1.650989,,,,,,,,,,,,,28f0aee2-bf40-43ba-8c34-faaa309d0e93,3023,,,"[59.7, 22.1]",3890456,91,,,,,-1.1235406,,Right Foot,,,,"[65.6, 9.8]",,Ground Pass,,13.641848,,,,Wendell Nascimento Borges,8212.0,,,,,,,2,Regular Play,André Ramalho Silva,9363.0,Left Defensive Midfield,175,Bayer Leverkusen,904,['af6988a2-4d66-46b1-b0f3-9704098e0a03'],18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:18.735,Pass,
,,,,,,,,,,,,,,,,,,,2.015275,,,,,,,,,,,,,5438372c-0657-424d-a103-752ca9ead7b5,3029,,,"[66.2, 0.1]",3890456,91,,,,,1.6386167,,,,,,"[64.4, 26.6]",,High Pass,,26.561062,,,,André Ramalho Silva,9363.0,,,,,,Throw-in,2,From Throw In,Admir Mehmedi,8219.0,Right Midfield,176,Bayer Leverkusen,904,['2bc52d25-70c2-4663-bc31-e718be827e8c'],24,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:24.334,Pass,
,,,,,,,,,,,,,,,,,,,1.568126,,,,,,,,,,,,,54b71ffa-7810-4b4f-8fe8-9b58d42b77bb,3033,,,"[64.4, 26.6]",3890456,91,,,,,-1.6847582,,Right Foot,,,,"[62.5, 10.0]",,Low Pass,,16.708382,,,,Wendell Nascimento Borges,8212.0,,,,,,,2,From Throw In,André Ramalho Silva,9363.0,Left Defensive Midfield,176,Bayer Leverkusen,904,"['4fc64abb-7313-4cf2-87bf-cbfd9136947c', 'cc6e28c5-303f-4a33-b818-fa7828c5ebce']",26,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:26.869,Pass,True
,,,,,,,,,,,,,,,,,,,0.220717,,,,,,,,,,,,,c07e2c55-8fc6-46c9-afe9-1b8d312607fe,3038,,,"[65.6, 4.1]",3890456,91,,,,,0.0,,Left Foot,,,,"[65.6, 4.1]",,Low Pass,,0.0,,Incomplete,,Admir Mehmedi,8219.0,,,,,,,2,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,176,Bayer Leverkusen,904,"['7166dda6-5efc-4dd8-b383-01aa45951280', '7938fe20-95f8-4b7b-8cbc-b101dcd080b6', '84deb779-1ac7-4d72-af90-2d783d7f0e5f']",32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:32.307,Pass,True
,,,,,,,,,,,,,,,,,,,1.106776,,,,,,,,,,,,,d19ddc93-3180-4866-9ab7-98c6c514b68e,3041,,,"[68.1, 0.1]",3890456,91,,True,,,1.4126455,,,,,,"[71.8, 23.3]",,Low Pass,,23.49319,,,,André Ramalho Silva,9363.0,,,,,,Throw-in,2,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,177,Bayer Leverkusen,904,['85a40f04-bfc5-4dbf-a9dd-864cae015ab8'],46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:46.099,Pass,
,,,,,,,,,,,,,,,,,,,1.816326,,,,,,,,,,,,,7eabd1f1-7c84-4c38-808c-50a59e2ca100,3043,,,"[81.4, 32.8]",3890456,91,,,,,1.205709,,Left Foot,,,,"[90.0, 55.3]",,Low Pass,,24.08755,,,,Karim Bellarabi,8213.0,,,,,,,2,From Throw In,André Ramalho Silva,9363.0,Left Defensive Midfield,177,Bayer Leverkusen,904,['538e1532-13ed-4fed-ae30-ebb6e7345bbc'],48,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:48.922,Pass,
,,,,,,,,,,,,,,,,,,,0.068376,,,,,,,,,,,,,1030ab09-f262-43e0-833a-3e593b697714,3052,,,"[116.6, 58.6]",3890456,91,,,,,-1.6856729,,Right Foot,,,,"[116.0, 53.4]",,Low Pass,,5.234501,,Incomplete,,André Ramalho Silva,9363.0,,,,,,,2,From Throw In,Karim Bellarabi,8213.0,Left Midfield,177,Bayer Leverkusen,904,"['bb226de9-4321-4809-b0a3-52b792a2199a', 'c90835de-f176-4814-b95f-90a99a412f0d']",57,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:57.562,Pass,
,,,,,,,,,,,,,,,,,,,1.470568,,,,,,,,,,,,,54c22709-570d-44b4-adc6-c90a0f21b28d,3055,,,"[120.0, 80.0]",3890456,92,,,,,-1.8498843,,Right Foot,,,,"[110.4, 46.5]",,High Pass,,34.848385,,Incomplete,True,Stefan Kießling,11394.0,,,,Outswinging,,Corner,2,From Corner,Admir Mehmedi,8219.0,Right Midfield,178,Bayer Leverkusen,904,"['29e6ae89-bc42-4101-b5cd-b2e4716073c6', 'b53e8543-34cc-4a42-923a-49d4626e10c5']",22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:22.388,Pass,
,,,,,,,,,,,,,,,,,,,0.356936,,,,,,,,,,,,,38bf7804-532f-45fb-b05d-e01a6ad75af5,3058,,,"[86.1, 80.0]",3890456,92,,True,,,-1.5248517,,,,,,"[86.5, 71.3]",,Low Pass,,8.70919,,,,Christoph Kramer,8805.0,,,,,,Throw-in,2,From Throw In,Roberto Hilbert,8918.0,Right Back,179,Bayer Leverkusen,904,['6fd627d1-3507-422d-a12e-71edb441d437'],35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:35.935,Pass,
,,,,,,,,,,,,,,,,,,,2.294759,,,,,,,,,,,,,1f205828-c995-4bde-8302-53c051e5ffc1,3061,,,"[91.0, 69.4]",3890456,92,,,,,-2.0659297,,Right Foot,,,,"[77.5, 44.4]",,Ground Pass,,28.412146,,,,Wendell Nascimento Borges,8212.0,,,,,,,2,From Throw In,Christoph Kramer,8805.0,Right Defensive Midfield,179,Bayer Leverkusen,904,['02955650-cda3-4f31-bc1f-674667deba02'],40,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:40.088,Pass,
,,,,,,,,,,,,,,,,,,,1.850292,,,,,,,,,,,,,fd07ddc2-a637-481d-857e-09b8ed92ab38,3064,,,"[77.9, 34.0]",3890456,92,,,,,-0.03729613,,Left Foot,,,,"[104.7, 33.0]",,High Pass,,26.81865,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,,,2,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,179,Bayer Leverkusen,904,"['4c113f26-f9ae-4ac1-8536-3d37bdbd800f', '89e8564f-01e8-488f-bf4f-e0c7c92b5860']",43,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:43.815,Pass,
,,,,,,,,,,,,,,,,,,,1.774098,,,,,,,,,,,,,ea2a317c-d319-4313-8f0e-88b36b4a1d2c,3068,,,"[100.2, 0.1]",3890456,92,,,,,2.4198203,,,,,,"[81.0, 17.0]",,Low Pass,,25.578312,,,,André Ramalho Silva,9363.0,,,,,,Throw-in,2,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,180,Bayer Leverkusen,904,['b7891e2d-168d-418d-a2d6-89fc08b48e01'],55,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:55.891,Pass,
,,,,,,,,,,,,,,,,,,,1.972735,,,,,,,,,,,,,2a1b045e-aeae-47b8-b69d-826e888bd7c8,3071,,,"[76.5, 20.9]",3890456,92,,,,,2.1343193,,Right Foot,,,,"[65.0, 39.1]",,Ground Pass,,21.528818,,,,Jonathan Tah,8221.0,,,,,,,2,From Throw In,André Ramalho Silva,9363.0,Left Defensive Midfield,180,Bayer Leverkusen,904,['5470aef9-1a65-4cb0-88bf-6da5982f4744'],59,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:59.280,Pass,
,,,,,,,,,,,,,,,,,,,3.628023,,,,,,,,,,,,,2b0df656-03be-476c-8076-d6597bac26b9,3075,,,"[65.4, 45.1]",3890456,93,,,,,0.2657402,,Right Foot,,,,"[115.0, 58.6]",,High Pass,,51.404377,,Incomplete,,Karim Bellarabi,8213.0,,,,,,,2,From Throw In,Jonathan Tah,8221.0,Right Center Back,180,Bayer Leverkusen,904,"['323803cc-811e-461f-b587-89cd71b114f8', '89980763-8bb2-45bf-a3f5-41e8660e59d4', 'fbfaf90f-b739-4378-ba83-b1ee46dfe03c']",2,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:48:02.174,Pass,True
,,,,,,,,,,,,,,,,,,,3.150253,,,,,,,,,,,,,da4d6922-62fd-419e-b20b-f72fa7e8ee67,3080,,,"[16.0, 37.5]",3890456,93,,,,,0.5193415,,Drop Kick,,,,"[71.1, 69.0]",,High Pass,,63.468575,,,,Henrikh Mkhitaryan,3275.0,,,,,,,2,Regular Play,Roman Bürki,8225.0,Goalkeeper,181,Borussia Dortmund,180,['9f236796-389d-49f9-a606-1e412f605a76'],18,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:48:18.791,Pass,
,,,,,,,,,,,,,,,,,,,1.866755,,,,,,,,,,,,,668b11c1-1444-49ef-9194-bedb9f68d790,3082,,,"[70.5, 70.9]",3890456,93,,,,True,-0.62548506,,,,,,"[81.3, 63.1]",,High Pass,,13.322162,,Incomplete,,Moritz Leitner,9475.0,,,,,,,2,Regular Play,Henrikh Mkhitaryan,3275.0,Right Wing,181,Borussia Dortmund,180,"['41a18170-683d-4fea-a5b2-85e392b191b5', '5a11c947-b17f-4e45-8cbb-769d77c94af1', '9ad7bd22-ae1a-48d5-b7ce-0e0dcb54ab03']",21,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:48:21.942,Pass,True
,,,,,,,,,,,,,,,,,,,1.808904,,,,,,,,,,,,,5a11c947-b17f-4e45-8cbb-769d77c94af1,3085,,,"[38.8, 17.0]",3890456,93,,,,,0.08823187,,Left Foot,,,,"[64.8, 19.3]",,High Pass,,26.101532,,Incomplete,,Stefan Kießling,11394.0,,,,,,Recovery,2,Regular Play,Kyriakos Papadopoulos,8313.0,Left Center Back,181,Borussia Dortmund,180,"['5e8f8d2e-92b0-4937-bc89-01e4b7567f1a', '668b11c1-1444-49ef-9194-bedb9f68d790', 'bd4063e3-54ae-4087-a442-ae3ea35e0c59']",23,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:48:23.808,Pass,
,,,,,,,,,,,,,,,,,,,1.898717,,,,,,,,,,,,,5e8f8d2e-92b0-4937-bc89-01e4b7567f1a,3088,,,"[55.3, 60.8]",3890456,93,,,,True,-0.6799704,,,,,,"[76.2, 43.9]",,High Pass,,26.877872,,,,Marco Reus,5559.0,,,,,,Recovery,2,Regular Play,Łukasz Piszczek,5658.0,Right Back,181,Borussia Dortmund,180,"['55378132-d509-4265-893a-b067466a995d', '5a11c947-b17f-4e45-8cbb-769d77c94af1', 'cd631a99-6277-43b5-977e-f1d2755990e9']",25,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:48:25.617,Pass,True
,,,,,,,,,,,,,,,,,,,1.971456,,,,,,,,,,,,,d752ef76-3a68-4ced-97bf-19c40c64522e,3093,,,"[45.3, 25.4]",3890456,93,,,,,1.4717834,,Left Foot,,,,"[46.8, 40.5]",,Ground Pass,,15.17432,,,,André Ramalho Silva,9363.0,,,,,,Recovery,2,Regular Play,Kyriakos Papadopoulos,8313.0,Left Center Back,181,Borussia Dortmund,180,"['1ceb287d-b1b4-4116-8fe8-bf2dcf903d20', 'e3492d00-796e-448f-89c0-69d3df620d41']",29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:48:29.101,Pass,True
,,,,,,,,,,,,,,,,,,,1.479519,,,,,,,,,,,,,da01f855-01fa-49fb-870b-79c261b18d2d,3097,,,"[46.8, 40.5]",3890456,93,,,,,0.451962,,Right Foot,,,,"[70.9, 52.2]",,Low Pass,,26.789923,,Incomplete,,Karim Bellarabi,8213.0,,,,,,,2,Regular Play,André Ramalho Silva,9363.0,Left Defensive Midfield,181,Borussia Dortmund,180,"['88bb2177-a2ff-4356-8fa2-f7d7015af213', 'cccc4b2b-27d7-4c5a-ad99-6bdeb441a51f']",31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:48:31.147,Pass,
,,,,,,,,,,,,,,,,,,,0.523899,,,,,,,,,,,,,b29917c8-de18-4be2-b40e-92bb29dc1e28,3101,,,"[80.7, 36.1]",3890456,93,,,,,0.61881477,,Right Foot,,,,"[87.3, 40.8]",,Ground Pass,,8.1024685,,,,Moritz Leitner,9475.0,,,,,,,2,Regular Play,Erik Durm,13206.0,Left Back,181,Borussia Dortmund,180,['27bc7d96-aa21-495a-af64-f6df26894abe'],38,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:48:38.303,Pass,
,,,,,,,,,,,,,,,,,,,1.986685,,,,,,,,,,,,,aa0f2926-caf2-4d4b-b2d8-e8e72f5daa8d,3105,,,"[86.0, 43.4]",3890456,93,,,,,1.2287678,,Right Foot,,,,"[92.8, 62.5]",,Ground Pass,,20.274368,,,,Henrikh Mkhitaryan,3275.0,,,,,,,2,Regular Play,Moritz Leitner,9475.0,Left Center Midfield,181,Borussia Dortmund,180,"['819a1ea6-87da-455a-868e-930368bf44c9', 'e8244f6f-5f5d-4083-8ca9-8831287b276a']",40,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:48:40.213,Pass,True
,,,,,,,,,,,,,,,,,,,1.969002,,,,,,,,,,,,,df038bde-9993-4eca-8602-1d37a109924d,3110,,,"[87.7, 38.1]",3890456,94,,True,,,-1.9832067,,Right Foot,,,,"[80.7, 22.1]",,Low Pass,,17.464249,,Unknown,,Erik Durm,13206.0,,,,,,Recovery,2,Other,Henrikh Mkhitaryan,3275.0,Right Wing,182,Borussia Dortmund,180,['20158ab9-a2ea-40c2-bb77-6524aa3a2ce0'],25,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:49:25.804,Pass,
,,,,,,,,,,,,,,,,,,,0.73027,,,,,,,,,,,,,44e767a9-0c8a-49a0-a700-a291e11442be,3114,,,"[81.3, 22.1]",3890456,95,,,,,-2.799977,,Right Foot,,,,"[72.3, 18.9]",,Ground Pass,,9.551963,,,,Matthias Ginter,8808.0,,,,,,Free Kick,2,From Free Kick,Marco Reus,5559.0,Left Wing,183,Borussia Dortmund,180,['22f545cb-aedc-4544-a1bf-e4dedfe090d7'],4,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:50:04.649,Pass,
,,,,,,,,,,,,,,,,,,,0.456194,,,,,,,,,,,,,d0d6c8c6-14f9-464b-a292-b5a155f7157b,3117,,,"[72.3, 18.9]",3890456,95,,,,,2.5952327,,Right Foot,,,,"[64.9, 23.4]",,Ground Pass,,8.660831,,,,Mats Hummels,5572.0,,,,,,,2,From Free Kick,Matthias Ginter,8808.0,Right Center Midfield,183,Borussia Dortmund,180,['d6354874-2f13-4b5a-b966-b61161cf592c'],6,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:50:06.513,Pass,
,,,,,,,,,,,,,,,,,,,1.149659,,,,,,,,,,,,,9d21295c-7b62-4e77-869a-e9037f6667a3,3120,,,"[65.5, 23.6]",3890456,95,,,,,-0.37066257,,Right Foot,,,,"[86.6, 15.4]",,Ground Pass,,22.637358,,Incomplete,,Marco Reus,5559.0,,,,,,,2,From Free Kick,Mats Hummels,5572.0,Left Center Back,183,Borussia Dortmund,180,"['189eb945-5fbd-4b69-ad77-6eab1ab96261', 'c8ba4e2e-9466-462d-aa2f-3bb213538970']",8,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:50:08.337,Pass,
,,,,,,,,,,,,,,,,,,,0.666426,,,,,,,,,,,,,b1ea9d65-fef0-4823-8bd8-e28fbb4e1bb6,3125,,,"[38.6, 79.2]",3890456,95,,,,,-0.07736466,,Right Foot,,,,"[51.5, 78.2]",,Ground Pass,,12.938702,,,,Karim Bellarabi,8213.0,,,,,,,2,Regular Play,Roberto Hilbert,8918.0,Right Back,184,Bayer Leverkusen,904,['9e8fcfd3-0d69-4ac9-ae49-c04690b15a6d'],11,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:50:11.310,Pass,
,,,,,,,,,,,,,,,,,,,1.711271,,,,,,,,,,,,,5ce6120b-95f4-4fe5-9454-88b28b20234e,3131,,,"[51.5, 78.2]",3890456,95,,True,,,-1.8622531,,Right Foot,,,,"[48.8, 69.2]",,Ground Pass,,9.3962755,,,,Christoph Kramer,8805.0,,,,,,Free Kick,2,From Free Kick,Roberto Hilbert,8918.0,Right Back,185,Bayer Leverkusen,904,['f91c6b1b-c3c9-4b00-b6a4-9c1651552500'],33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:50:33.826,Pass,
,,,,,,,,,,,,,,,,,,,1.608741,,,,,,,,,,,,,5eb5e110-b727-43fd-811a-aadbe7148334,3133,,,"[49.0, 67.4]",3890456,95,,,,,-2.2794225,,Right Foot,,,,"[37.6, 54.1]",,Ground Pass,,17.517134,,,,Jonathan Tah,8221.0,,,,,,,2,From Free Kick,Christoph Kramer,8805.0,Right Defensive Midfield,185,Bayer Leverkusen,904,['4c2c594a-3ad0-46d3-a8db-bf4f4be0ffae'],36,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:50:36.977,Pass,
,,,,,,,,,,,,,,,,,,,1.614164,,,,,,,,,,,,,8cdbfb97-3ef9-461b-b521-9343cbaabeca,3136,,,"[37.6, 53.4]",3890456,95,,,,,-1.6013545,,Right Foot,,,,"[36.9, 30.5]",,Ground Pass,,22.910696,,,,André Ramalho Silva,9363.0,,,,,,,2,From Free Kick,Jonathan Tah,8221.0,Right Center Back,185,Bayer Leverkusen,904,['69ec8df3-e775-4fe1-a96c-58ce4d98175d'],39,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:50:39.364,Pass,
,,,,,,,,,,,,,,,,,,,2.787961,,,,,,,,,,,,,79ab7339-676e-495b-ba3c-68579d974f63,3139,,,"[30.4, 29.7]",3890456,95,,,,,2.4503775,,Right Foot,,,,"[13.6, 43.6]",,Ground Pass,,21.804815,,,,Bernd Leno,15581.0,,,,,,,2,From Free Kick,André Ramalho Silva,9363.0,Left Defensive Midfield,185,Bayer Leverkusen,904,['fc9a2beb-abe6-457f-994c-f208353db7bb'],42,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:50:42.463,Pass,
,,,,,,,,,,,,,,,,,,,2.28802,,,,,,,,,,,,,afc5e4de-6b65-4922-befc-ba9caa0d4a9c,3142,,,"[15.7, 37.5]",3890456,95,,,,,-1.1195594,,Right Foot,,,,"[26.7, 14.8]",,Ground Pass,,25.224789,,,,André Ramalho Silva,9363.0,,,,,,,2,From Free Kick,Bernd Leno,15581.0,Goalkeeper,185,Bayer Leverkusen,904,['233a73c2-0156-4e24-9d64-6a1ca9d6fb78'],46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:50:46.241,Pass,
,,,,,,,,,,,,,,,,,,,1.903171,,,,,,,,,,,,,2940dcc1-4972-41b2-a537-2aac27fbd0d4,3145,,,"[29.2, 15.8]",3890456,95,,,,,0.38622564,,Left Foot,,,,"[68.3, 31.7]",,High Pass,,42.20924,,Incomplete,,Stefan Kießling,11394.0,,,,,,,2,From Free Kick,André Ramalho Silva,9363.0,Left Defensive Midfield,185,Bayer Leverkusen,904,"['75ffc70d-5c4c-423a-b5ce-7109621e5746', 'af4de1b4-7a39-48f0-b5d0-4333fa373322']",50,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:50:50.185,Pass,
,,,,,,,,,,,,,,,,,,,1.09093,,,,,,,,,,,,,75ffc70d-5c4c-423a-b5ce-7109621e5746,3147,,,"[51.8, 48.4]",3890456,95,,,,,0.7396784,,Right Foot,,,,"[59.8, 55.7]",,Low Pass,,10.83005,,,,Julian Weigl,8816.0,,,,,,Recovery,2,From Counter,Mats Hummels,5572.0,Left Center Back,186,Borussia Dortmund,180,"['2940dcc1-4972-41b2-a537-2aac27fbd0d4', '9e2aba3c-d67a-49e4-8f05-59cddcf1e6f1']",52,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:50:52.088,Pass,
,,,,,,,,,,,,,,,,,,,0.7832,,,,,,,,,,,,,4184d8f4-3e4d-4e76-8802-e64eda12511f,3150,,,"[59.8, 55.7]",3890456,95,,,,,-1.1214335,,Right Foot,,,,"[66.6, 41.6]",,Ground Pass,,15.654073,,,,Matthias Ginter,8808.0,,,,,,,2,From Counter,Julian Weigl,8816.0,Center Defensive Midfield,186,Borussia Dortmund,180,['ad8366d8-60a7-42d0-9e9c-4e92ac370a39'],54,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:50:54.068,Pass,
,,,,,,,,,,,,,,,,,,,1.387494,,,,,,,,,,,,,d09e21a0-7096-4b7e-9add-b4746945e183,3153,,,"[71.7, 41.4]",3890456,95,,,,,-0.16610242,fd6b85f0-1665-4cd0-8c75-1fe7a04e4a4a,Right Foot,,,,"[105.7, 35.7]",,Ground Pass,,34.474483,,,,Marco Reus,5559.0,True,,,Through Ball,True,,2,From Counter,Matthias Ginter,8808.0,Right Center Midfield,186,Borussia Dortmund,180,['fe6be993-ace2-4faf-a5f9-9dbf59c71d37'],56,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:50:56.091,Pass,
,,,,,,,,,,,,,,,,,,,1.433268,,,,,,,,,,,,,425d46d3-ad9b-4d14-aa1b-1654551834ae,3159,,,"[35.5, 66.1]",3890456,96,,,,,-0.07187597,,Right Foot,,,,"[60.5, 64.3]",,Ground Pass,,25.064716,,,,Javier Hernández Balcázar,3058.0,,,,,,,2,From Counter,Jonathan Tah,8221.0,Right Center Back,187,Bayer Leverkusen,904,['eea61cf1-f8ff-4fc7-8e41-01c1255d87b0'],5,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:51:05.636,Pass,
,,,,,,,,,,,,,,,,,,,0.895652,,,,,,,,,,,,,2836741d-85eb-424c-a275-0750048cf51e,3165,,,"[69.3, 80.0]",3890456,96,,,,,-1.620139,,,,,,"[68.9, 71.9]",,Low Pass,,8.109871,,,,Christoph Kramer,8805.0,,,,,,Throw-in,2,From Throw In,Karim Bellarabi,8213.0,Left Midfield,188,Bayer Leverkusen,904,['dc33c965-ddde-4ab4-af49-54b0c4313f82'],11,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:51:11.706,Pass,
