50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.412637,,,,,,,,,,,,,d533d673-c04c-417c-9f7c-38f607a4fac1,3379,,,"[87.6, 36.4]",3890439,89,,,True,0.82384074,,,,,,"[97.6, 47.2]",,Low Pass,,14.718696,,,Incomplete,,Joël Andre Job Matip,3502.0,,,,,,2,From Throw In,Klaas-Jan Huntelaar,8060.0,Right Center Forward,192,Schalke 04,181,"['4b846a4b-2a18-4001-87e7-a874a1b40b7d', '6df0acd9-f0c1-4b5c-b6e9-d718f4190c0d', 'd9f80ceb-47ba-49d6-a32d-28e02950ebf7']",59,,,,,,,,,,,,,,,,,,Schalke 04,181,00:44:59.036,Pass,True
,,,,,,,,,,,,,,,,,,1.570058,,,,,,,,,,,,,3d6cd761-e640-44c8-aa03-8a74476fb001,3382,,,"[63.4, 19.8]",3890439,90,,,True,0.3686959,,,,,,"[76.6, 24.9]",,High Pass,,14.150971,,,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,Recovery,2,From Throw In,Sead Kolašinac,3510.0,Left Center Back,192,Schalke 04,181,"['3bbf0f04-73e1-434c-aa2e-dbbf56214276', '5b3fa61e-70ba-405d-86f2-6a56a8726de7', 'c42a4022-cb08-4cfd-bc42-5bcaddb27999']",3,,,,,,,,,,,,,,,,,,Schalke 04,181,00:45:03.261,Pass,True
,,,,,,,,,,,,,,,,,,1.705912,,,,,,,,,,,,,e38aa40c-3213-4642-a034-3ac2adafeb25,3387,,,"[54.7, 63.9]",3890439,90,,,,-0.79873073,,Right Foot,,,,"[69.5, 48.7]",,Ground Pass,,21.21509,,,,,Fabian Frei,8561.0,,,,,,2,Regular Play,Danny Latza,8539.0,Left Defensive Midfield,193,FSV Mainz 05,177,['3f411200-ea64-48f1-a798-23325700b0b6'],7,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:45:07.414,Pass,
,,,,,,,,,,,,,,,,,,1.866204,,,,,,,,,,,,,278f2a0a-9d09-4614-9dc2-ec800cd59586,3391,,,"[84.4, 43.0]",3890439,90,,,,-0.8562964,eb0dc040-d43b-40ab-91da-10ab472a4a68,Right Foot,,,,"[108.6, 15.1]",,Low Pass,,36.93305,,,,,Pablo Ezequiel De Blasis,8555.0,True,,,,,2,Regular Play,Fabian Frei,8561.0,Center Attacking Midfield,193,FSV Mainz 05,177,"['4bb4a6db-0d17-4eb6-afd7-a8841f037be9', 'd680a073-a5e0-49d7-8d8d-69088127982c']",11,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:45:11.486,Pass,True
,,,,,,,,,,,,,,,,,,0.730623,,,,,,,,,,,,,fe9a6e63-1cd8-4265-98bb-708dc86e1d92,3403,,,"[10.0, 77.7]",3890439,90,,,,-2.7367008,,Left Foot,,,,"[5.8, 75.9]",,Ground Pass,,4.5694637,,,,,Sascha Riether,25003.0,,,,,Recovery,2,Regular Play,Alessandro Schöpf,11281.0,Right Wing Back,194,Schalke 04,181,['c7b4b888-b36d-4177-bbc5-09bd33bcef3e'],25,,,,,,,,,,,,,,,,,,Schalke 04,181,00:45:25.717,Pass,
,,,,,,,,,,,,,,,,,,1.394993,,,,,,,,,,,,,557039f5-8a61-4729-b9aa-9a9fa6059ccd,3406,,,"[5.1, 74.2]",3890439,90,,,,-1.4341532,,Right Foot,,,,"[7.3, 58.2]",,Ground Pass,,16.150541,,,,,Roman Neustädter,16534.0,,,,,,2,Regular Play,Sascha Riether,25003.0,Right Center Back,194,Schalke 04,181,['57a201f8-d4d3-417d-9866-19970a907559'],27,,,,,,,,,,,,,,,,,,Schalke 04,181,00:45:27.029,Pass,
,,,,,,,,,,,,,,,,,,3.466895,,,,,,,,,,,,,c3a6e271-b93d-472b-a974-460d0ef42e17,3409,,,"[7.3, 58.2]",3890439,90,,,,-0.24837177,,Right Foot,,,,"[55.8, 45.9]",,High Pass,,50.03539,,,Incomplete,,Joël Andre Job Matip,3502.0,,,,,,2,Regular Play,Roman Neustädter,16534.0,Center Back,194,Schalke 04,181,"['5ec964d5-7b32-4aec-a63e-6068567c3bd5', '7fb1451e-b8f3-4049-8228-2d9a83befbb3']",29,,,,,,,,,,,,,,,,,,Schalke 04,181,00:45:29.921,Pass,
,,,,,,,,,,,,,,,,,,2.562697,,,,,,,,,,,,,5ec964d5-7b32-4aec-a63e-6068567c3bd5,3411,,,"[64.3, 34.2]",3890439,90,,,,0.9167136,,Head,,,,"[75.8, 49.2]",,High Pass,,18.901058,,,Incomplete,,Christian Clemens,9098.0,,,,,Recovery,2,Regular Play,Danny Latza,8539.0,Left Defensive Midfield,194,Schalke 04,181,"['755bb8c1-f5c0-4c2d-94f7-46d7e95c10b5', '9bb23fe3-80b2-48da-aa7a-4a58ac50878e', 'c3a6e271-b93d-472b-a974-460d0ef42e17']",33,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:45:33.388,Pass,
,,,,,,,,,,,,,,,,,,1.157175,,,,,,,,,,,,,755bb8c1-f5c0-4c2d-94f7-46d7e95c10b5,3413,,,"[44.3, 30.9]",3890439,90,,,,-0.79501325,,Head,,,,"[54.6, 20.4]",,Low Pass,,14.708501,,,Incomplete,,Max Meyer,8508.0,,,,,Recovery,2,Regular Play,Younès Belhanda,5242.0,Left Center Midfield,194,Schalke 04,181,"['1f798ec0-4bb1-4d05-b739-8d7aace1e4b0', '5ec964d5-7b32-4aec-a63e-6068567c3bd5', 'f69d930c-11d6-4b70-ac31-00cb511a86d9']",35,,,,,,,,,,,,,,,,,,Schalke 04,181,00:45:35.950,Pass,
,,,,,,,,,,,,,,,,,,0.626879,,,,,,,,,,,,,f69d930c-11d6-4b70-ac31-00cb511a86d9,3415,,,"[65.5, 59.7]",3890439,90,,,,-0.18873776,,Right Foot,,,,"[74.4, 58.0]",,Low Pass,,9.060905,,,,,Christian Clemens,9098.0,,,,,Recovery,2,Regular Play,Giulio Donati,8549.0,Right Back,194,Schalke 04,181,"['755bb8c1-f5c0-4c2d-94f7-46d7e95c10b5', 'e5b2a1a5-5d6d-43b0-ac52-f4fd7cc61381']",37,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:45:37.107,Pass,
,,,,,,,,,,,,,,,,,,1.775135,,,,,,,,,,,,,7fe71335-5d44-4d50-b5dc-91071c123a9c,3426,,,"[83.6, 47.9]",3890439,90,,,,1.219238,,Right Foot,,,,"[93.1, 73.8]",,Ground Pass,,27.587317,,,,,Giulio Donati,8549.0,,,,,,2,Regular Play,Jhon Andrés Córdoba Copete,8817.0,Center Forward,194,Schalke 04,181,['38154de3-b672-4f16-a141-234f64bbbc23'],41,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:45:41.922,Pass,
,,,,,,,,,,,,,,,,,,1.661137,,,,,,,,,,,,,6e4838ec-d018-4dfe-a460-8632afc5cb33,3434,,,"[21.6, 28.9]",3890439,90,,,,-1.1377069,,Right Foot,,,,"[30.2, 10.3]",,Ground Pass,,20.49195,,,,,Max Meyer,8508.0,,,,,,2,Regular Play,Leon Goretzka,6324.0,Center Defensive Midfield,194,Schalke 04,181,['aeac84e0-80c0-4a1d-9c4c-c576e54ae109'],51,,,,,,,,,,,,,,,,,,Schalke 04,181,00:45:51.285,Pass,
,,,,,,,,,,,,,,,,,,1.391118,,,,,,,,,,,,,4bf5a52a-534b-4501-83bf-2d8467ba6d24,3443,,,"[97.3, 74.8]",3890439,90,,,,-2.059916,,Right Foot,,,,"[87.4, 56.2]",,Ground Pass,,21.070595,,,,,Jhon Andrés Córdoba Copete,8817.0,,,,,,2,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,195,FSV Mainz 05,177,['432a87f9-afa6-45cd-bfe1-b35849fd0edc'],56,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:45:56.397,Pass,
,,,,,,,,,,,,,,,,,,1.252112,,,,,,,,,,,,,ae444789-7f5b-4d7d-9798-8703cedc9492,3446,,,"[78.6, 59.9]",3890439,90,,,,2.3844357,,Right Foot,,,,"[69.5, 68.5]",,Ground Pass,,12.520782,,,,,Christian Clemens,9098.0,,,,,,2,Regular Play,Jhon Andrés Córdoba Copete,8817.0,Center Forward,195,FSV Mainz 05,177,['cfb691ed-0895-4cf6-a0f2-204beed05a7e'],59,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:45:59.563,Pass,
,,,,,,,,,,,,,,,,,,1.156651,,,,,,,,,,,,,8afd4e71-f034-4415-bfa5-28bbec8aa989,3449,,,"[70.9, 68.5]",3890439,91,,,,0.66194165,,Right Foot,,,,"[78.6, 74.5]",,Ground Pass,,9.76166,,,,,Giulio Donati,8549.0,,,,,,2,Regular Play,Christian Clemens,9098.0,Right Wing,195,FSV Mainz 05,177,['2756593d-62aa-4b93-b18b-8990dc8cae30'],1,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:46:01.277,Pass,
,,,,,,,,,,,,,,,,,,1.212432,,,,,,,,,,,,,89b7c2e4-b7bd-4327-bdef-ff937a352508,3452,,,"[82.1, 74.1]",3890439,91,,,,-0.40249944,,Right Foot,,,,"[92.2, 69.8]",,Ground Pass,,10.977249,,,,,Christian Clemens,9098.0,,,,,,2,Regular Play,Giulio Donati,8549.0,Right Back,195,FSV Mainz 05,177,['ef4684ab-a67d-4895-99ef-e98e19498e3c'],4,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:46:04.534,Pass,
,,,,,,,,,,,,,,,,,,1.098661,,,,,,,,,,,,,1c07b0c7-57a8-463a-bd54-6fbc5f99bcce,3459,,,"[25.6, 0.1]",3890439,91,,,,2.0377996,,,,,,"[19.6, 12.0]",,Low Pass,,13.32704,,,,,Roman Neustädter,16534.0,,,,,Throw-in,2,From Throw In,Sead Kolašinac,3510.0,Left Center Back,196,Schalke 04,181,['b5d96580-8ed9-480b-b697-06f98b7fb885'],17,,,,,,,,,,,,,,,,,,Schalke 04,181,00:46:17.503,Pass,
,,,,,,,,,,,,,,,,,,3.053888,,,,,,,,,,,,,615b11f6-0e67-44f9-b9c4-8378d3268f51,3462,,,"[25.9, 16.1]",3890439,91,,,,0.31767726,,Right Foot,,,,"[84.9, 35.5]",,High Pass,,62.107647,,,,,Joël Andre Job Matip,3502.0,,,,,,2,From Throw In,Roman Neustädter,16534.0,Center Back,196,Schalke 04,181,['abf82b1f-bd44-4ef7-a187-c034a3096a4d'],23,,,,,,,,,,,,,,,,,,Schalke 04,181,00:46:23.035,Pass,
,,,,,,,,,,,,,,,,,,1.858514,,,,,,,,,,,,,83e365c5-cc60-48db-8b71-459de4c07364,3464,,,"[85.1, 35.5]",3890439,91,,,True,-2.9147937,,,,,,"[72.1, 32.5]",,High Pass,,13.341664,,,Incomplete,,Leon Goretzka,6324.0,,,,,,2,From Throw In,Joël Andre Job Matip,3502.0,Left Center Forward,196,Schalke 04,181,"['09778bbc-0a79-4043-a425-aa19a5d6a0a6', '47c46637-5199-469f-8e37-2bad1a8da0bc', '4c59e963-64f4-46a2-bc74-67cf5a3d5e66']",26,,,,,,,,,,,,,,,,,,Schalke 04,181,00:46:26.089,Pass,True
,,,,,,,,,,,,,,,,,,0.456678,,,,,,,,,,,,,7c493db2-7849-45d4-931c-81a8e4e8c670,3469,,,"[47.6, 50.8]",3890439,91,,,,2.485897,,Right Foot,,,,"[42.4, 54.8]",,Ground Pass,,6.5604877,,,,,Christian Clemens,9098.0,,,,,,2,From Throw In,Fabian Frei,8561.0,Center Attacking Midfield,196,Schalke 04,181,['253d6cc0-94d9-41ab-b261-c593bf5ffcb5'],29,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:46:29.309,Pass,
,,,,,,,,,,,,,,,,,,0.181415,,,,,,,,,,,,,afde735c-34bb-4b3e-9fcd-d5df41f10909,3471,,,"[42.4, 55.1]",3890439,91,,,,-1.3491467,,Right Foot,,,,"[44.0, 48.0]",,Low Pass,,7.278049,,,Incomplete,,Pablo Ezequiel De Blasis,8555.0,,,,,,2,From Throw In,Christian Clemens,9098.0,Right Wing,196,Schalke 04,181,"['5bbb7450-490f-4497-8a2f-19ae96cb3153', 'f98a6231-6816-4d8e-a2fc-85f439887dc1']",29,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:46:29.765,Pass,
,,,,,,,,,,,,,,,,,,2.690752,,,,,,,,,,,,,589a085f-6aaa-4830-a88c-3fa378dfc312,3475,,,"[44.2, 54.8]",3890439,91,,,,0.119942665,,Right Foot,,,,"[74.9, 58.5]",,High Pass,,30.922161,,,Incomplete,,Jhon Andrés Córdoba Copete,8817.0,,,,,Recovery,2,From Throw In,Christian Clemens,9098.0,Right Wing,196,Schalke 04,181,"['124bf44b-8170-4b6b-a45f-4ede69b1e482', '3a1286dc-0983-4aaa-b1d0-9d84448201a5']",31,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:46:31.666,Pass,
,,,,,,,,,,,,,,,,,,2.485103,,,,,,,,,,,,,124bf44b-8170-4b6b-a45f-4ede69b1e482,3477,,,"[45.2, 21.6]",3890439,91,,,,-0.59874207,,Head,,,,"[64.4, 8.5]",,Low Pass,,23.243279,,,,,Younès Belhanda,5242.0,,,,,Recovery,2,From Throw In,Sead Kolašinac,3510.0,Left Center Back,196,Schalke 04,181,"['0cf849d1-23d3-4860-8c78-bbe6cca30c60', '589a085f-6aaa-4830-a88c-3fa378dfc312']",34,,,,,,,,,,,,,,,,,,Schalke 04,181,00:46:34.357,Pass,
,,,,,,,,,,,,,,,,,,1.010383,,,,,,,,,,,,,65c2c54e-5bff-40a3-9339-1804d2a39bd9,3480,,,"[64.8, 8.5]",3890439,91,,,,1.6977692,,Right Foot,,,,"[63.0, 22.6]",,Ground Pass,,14.214429,,,,,Leon Goretzka,6324.0,,,,,,2,From Throw In,Younès Belhanda,5242.0,Left Center Midfield,196,Schalke 04,181,"['049c0ee2-c183-4a27-b0f4-9c5efc77b1e6', '4b7f30ab-4575-4dd8-bfb2-cbadc7568b6f']",36,,,,,,,,,,,,,,,,,,Schalke 04,181,00:46:36.842,Pass,True
,,,,,,,,,,,,,,,,,,1.5253,,,,,,,,,,,,,a3e58469-dbd7-4850-abc2-d4921963cc21,3484,,,"[56.7, 21.6]",3890439,91,,,,1.7636807,,Right Foot,,,,"[51.7, 47.2]",,Ground Pass,,26.083712,,,,,Sascha Riether,25003.0,,,,,,2,From Throw In,Leon Goretzka,6324.0,Center Defensive Midfield,196,Schalke 04,181,"['450f740e-58f7-4b3e-92f9-e9ad2b1c07a9', '9e4dc6a7-1d0d-496b-9183-198f0e52be30']",39,,,,,,,,,,,,,,,,,,Schalke 04,181,00:46:39.148,Pass,True
,,,,,,,,,,,,,,,,,,2.841269,,,,,,,,,,,,,f07f3794-67b6-483d-acff-9e7daa7c6b3a,3487,,,"[51.7, 47.2]",3890439,91,,,,0.85399264,,Right Foot,,,,"[70.0, 68.2]",,Ground Pass,,27.854801,,,,,Alessandro Schöpf,11281.0,,,,,,2,From Throw In,Sascha Riether,25003.0,Right Center Back,196,Schalke 04,181,['912fae13-8de0-4cc8-988d-9dffe346a4fa'],40,,,,,,,,,,,,,,,,,,Schalke 04,181,00:46:40.723,Pass,
,,,,,,,,,,,,,,,,,,1.161726,,,,,,,,,,,,,ee4a364d-829d-48f4-ba5c-8adf1769fa01,3490,,,"[97.2, 75.5]",3890439,91,,,,-1.1832725,9ae4fac2-42ce-4cbb-8060-148a18e52f23,Right Foot,True,,,"[109.2, 46.1]",,High Pass,,31.754684,,,,,Franco Matías Di Santo,8512.0,True,,,,,2,From Throw In,Alessandro Schöpf,11281.0,Right Wing Back,196,Schalke 04,181,['6f6ee9d7-b659-43aa-a9c2-68f2a4a28a83'],48,,,,,,,,,,,,,,,,,,Schalke 04,181,00:46:48.275,Pass,
,,,,,,,,,,,,,,,,,,1.095026,,,,,,,,,,,,,9dbc997b-f993-4d74-85a7-9b70b3e529f2,3494,,,"[10.1, 42.1]",3890439,91,,,,0.47862777,,Head,,,,"[20.7, 47.6]",,Low Pass,,11.941943,,,,,Christian Clemens,9098.0,,,,,Recovery,2,From Counter,Leon Aderemi Balogun,5467.0,Right Center Back,197,FSV Mainz 05,177,['3146b742-f121-42a3-bebd-94561738f959'],50,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:46:50.281,Pass,
,,,,,,,,,,,,,,,,,,1.170954,,,,,,,,,,,,,cc2fe8ca-4e5e-490b-81dc-b020ff3649a8,3497,,,"[39.2, 55.2]",3890439,91,,,,-0.14855728,,Right Foot,,,,"[53.9, 53.0]",,Ground Pass,,14.863714,,,,,Jhon Andrés Córdoba Copete,8817.0,,,,,,2,From Counter,Christian Clemens,9098.0,Right Wing,197,FSV Mainz 05,177,['b72d4307-3b7e-4052-8aa5-125a58535b10'],55,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:46:55.203,Pass,
,,,,,,,,,,,,,,,,,,1.112772,,,,,,,,,,,,,71794b81-3a82-49f1-866e-7567d0f53bfe,3504,,,"[83.0, 28.6]",3890439,92,,,,0.3660565,,Right Foot,,,,"[95.0, 33.2]",,Ground Pass,,12.8514595,,,,,Klaas-Jan Huntelaar,8060.0,,,,,,2,From Counter,Roman Neustädter,16534.0,Center Back,198,Schalke 04,181,['fb6c5a9f-e3bd-4525-8fd9-8531b2d1f9c9'],0,,,,,,,,,,,,,,,,,,Schalke 04,181,00:47:00.670,Pass,
,,,,,,,,,,,,,,,,,,0.18594,,,,,,,,,,,,,2cf5b9f0-89b5-40b0-8d69-32eb08c93d66,3506,,,"[95.0, 33.2]",3890439,92,,,,-1.2102304,,Right Foot,,,,"[97.3, 27.1]",,Ground Pass,,6.519202,,,Unknown,,Max Meyer,8508.0,,,,,,2,From Counter,Klaas-Jan Huntelaar,8060.0,Right Center Forward,198,Schalke 04,181,['ee960312-b20d-4fa9-a41d-512db7d36315'],1,,,,,,,,,,,,,,,,,,Schalke 04,181,00:47:01.782,Pass,
,,,,,,,,,,,,,,,,,,3.940458,,,,,,,,,,,,,c7294c6d-bf6a-4d98-8ed9-62aa43459f9d,3513,,,"[6.0, 44.0]",3890439,93,True,,,0.23338607,,Right Foot,,,,"[69.1, 59.0]",,High Pass,,64.85838,,,,,Fabian Frei,8561.0,,,,,Goal Kick,2,From Goal Kick,Loris Karius,3630.0,Goalkeeper,200,FSV Mainz 05,177,['4106fce3-2cd7-4117-8dc9-8d68c3ac5956'],59,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:48:59.277,Pass,
,,,,,,,,,,,,,,,,,,1.937727,,,,,,,,,,,,,0c64b3a2-8910-4bc0-9949-da18d8201e5b,3516,,,"[69.9, 58.7]",3890439,94,,,True,-0.38858002,,,,,,"[84.8, 52.6]",,High Pass,,16.100311,,,,,Pablo Ezequiel De Blasis,8555.0,,,,,,2,From Goal Kick,Fabian Frei,8561.0,Center Attacking Midfield,200,FSV Mainz 05,177,"['8a0a9a06-a956-440c-b887-bd5bb8a6d983', 'aae44d13-6937-47e0-9292-650572fa83da']",3,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:49:03.217,Pass,True
,,,,,,,,,,,,,,,,,,0.725211,,,,,,,,,,,,,f05756ca-27fa-4520-a76d-d8dab6fa9aef,3520,,,"[35.3, 0.1]",3890439,94,True,,,1.8582596,,,,,,"[31.9, 11.6]",,Low Pass,,11.992081,,,,,Roman Neustädter,16534.0,,,,,Throw-in,2,From Throw In,Sead Kolašinac,3510.0,Left Center Back,201,Schalke 04,181,['7a6e475b-ec8d-4221-be78-747151afa248'],11,,,,,,,,,,,,,,,,,,Schalke 04,181,00:49:11.854,Pass,
,,,,,,,,,,,,,,,,,,2.970634,,,,,,,,,,,,,23561c5a-4f48-46d0-ab3a-cb60927cd3d3,3522,,,"[29.3, 10.8]",3890439,94,,,,0.5657265,,Right Foot,,,,"[74.5, 39.5]",,High Pass,,53.54185,,,,,Franco Matías Di Santo,8512.0,,,,,,2,From Throw In,Roman Neustädter,16534.0,Center Back,201,Schalke 04,181,['9e53279f-99ff-4f6c-ad7d-871d83b1cd48'],13,,,,,,,,,,,,,,,,,,Schalke 04,181,00:49:13.360,Pass,
,,,,,,,,,,,,,,,,,,1.006703,,,,,,,,,,,,,2c7facd8-d33f-462b-b304-e173abdbed51,3526,,,"[51.6, 48.4]",3890439,94,,,,-0.48447794,,Right Foot,,,,"[64.9, 41.4]",,High Pass,,15.029637,,,,,Fabian Frei,8561.0,,,,,Recovery,2,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,202,FSV Mainz 05,177,"['e5344c0a-fa20-4a35-ad9a-ada74de23001', 'fdf81ffa-da0e-403b-8079-c95aed3b984c']",17,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:49:17.923,Pass,True
,,,,,,,,,,,,,,,,,,0.820354,,,,,,,,,,,,,63be861c-1cef-4533-b654-5d032bd3348c,3529,,,"[69.1, 37.8]",3890439,94,,,,-0.34114847,,Right Foot,,,,"[86.0, 31.8]",,Ground Pass,,17.933489,,,,,Pablo Ezequiel De Blasis,8555.0,,,,,,2,Regular Play,Fabian Frei,8561.0,Center Attacking Midfield,202,FSV Mainz 05,177,['f7557064-1d11-427b-b19d-14b7832f1f70'],20,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:49:20.290,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3786a6f2-e11b-4a11-b4e1-3c73b4b7363f,6,,,"[61.3, 42.6]",3890439,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yunus Mallı,8679.0,Center Attacking Midfield,2,FSV Mainz 05,177,['00c730c5-bbf4-493e-9bb6-5e283236b42b'],0,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:00.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a11b183-1240-438e-849c-aa26e2a7003b,9,,,"[38.2, 70.6]",3890439,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Leon Aderemi Balogun,5467.0,Right Center Back,2,FSV Mainz 05,177,['e2688a48-ce6e-4b41-861b-018f6a88326f'],3,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:03.713,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63bf1b18-94ca-4e37-b459-5dd488a20cb2,12,,,"[92.1, 71.7]",3890439,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jhon Andrés Córdoba Copete,8817.0,Center Forward,2,FSV Mainz 05,177,['3f0bc2bd-6733-41d8-bcd9-afbeabb68bfe'],7,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:07.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba4fc0b5-cfe6-4ceb-9b8e-61d8d6304216,14,,,"[26.9, 2.2]",3890439,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sead Kolašinac,3510.0,Left Back,3,Schalke 04,181,['c893e71f-0d5e-4677-8780-c4584d7131d4'],9,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:09.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38f4296a-1601-481e-90a3-682b7e31e1c5,18,,,"[35.9, 14.9]",3890439,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,3,Schalke 04,181,"['82bc9514-012c-4848-ac7d-07a4aec51a32', 'db5e6ba5-eaa6-44f4-b631-d7045b53d720']",11,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:11.237,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03702edb-bbda-4824-a8af-0bde93620251,22,,,"[41.8, 62.1]",3890439,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,3,Schalke 04,181,['bb0a72a3-93d9-422f-9e63-88282fe72ab3'],16,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:16.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7760d4e7-ee2e-444c-a384-0b5c44539283,25,,,"[57.7, 75.0]",3890439,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Wing,3,Schalke 04,181,['32e61af5-07a8-4efe-b080-e238e311e11a'],18,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:18.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761068dd-a08e-4cb8-8b74-04176ed20161,28,,,"[48.9, 52.7]",3890439,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,3,Schalke 04,181,['7606cb28-30a8-4789-b64d-1d44d0e82797'],21,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:21.436,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93ca96f5-a074-4d70-bbe0-41d27d315071,32,,,"[72.6, 40.5]",3890439,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Klaas-Jan Huntelaar,8060.0,Center Forward,3,Schalke 04,181,['7b300795-7944-4ba3-a202-f031700a65e7'],26,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:26.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69fd8f2e-b3ca-46c8-9917-837f6e8f0f54,36,,,"[28.0, 22.1]",3890439,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Bell,8559.0,Left Center Back,4,FSV Mainz 05,177,['a9e6277d-38a2-4b6b-b0e2-e2f9320695a9'],29,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:29.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7015bfe5-9f3d-4175-8dc4-91551f5d1f2d,39,,,"[26.9, 62.6]",3890439,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Aderemi Balogun,5467.0,Right Center Back,4,FSV Mainz 05,177,['6a508279-18b1-4970-94cc-13d923c485d6'],34,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:34.903,Ball Receipt*,
