50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[56.9, 23.8]",,,,,,,,,,,0.671413,,,,,,,,,,,,,,,577aff84-2721-49ec-896e-7ebe1cb9ae32,1808,,"[56.9, 23.8]",3890416,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Bell,8559.0,Left Center Back,119,FSV Mainz 05,177,"['26391a50-948f-43f3-826c-40f230a536bb', '47f929e8-b0e0-4139-84b9-f91210b88b51']",50,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:50.354,Carry,
,,,,,"[63.9, 28.9]",,,,,,,,,,,0.693952,,,,,,,,,,,,,,,474f8d15-756a-4f14-93b5-1eb011ef64f7,1811,,"[62.5, 28.3]",3890416,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,119,FSV Mainz 05,177,"['2b2f3e25-d52e-4a90-b4c8-1c07ea7f771b', 'fcb7a69b-b28c-42e7-b5f0-daf907a79d18']",51,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:51.789,Carry,
,,,,,"[51.2, 52.7]",,,,,,,,,,,0.293953,,,,,,,,,,,,,,,7869ea4f-0f1e-4569-9ff8-ffa79b8aca57,1814,,"[50.4, 50.2]",3890416,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leon Aderemi Balogun,5467.0,Right Center Back,119,FSV Mainz 05,177,"['13d937cf-1606-4b76-9386-58e1efd9f201', '7d7de0ba-d66b-4112-bfce-3815bfd2f50c']",54,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:54.925,Carry,
,,,,,"[56.1, 45.3]",,,,,,,,,,,1.293208,,,,,,,,,,,,,,,440bcf9e-69db-4002-9bde-3d2a9c2f74a9,1817,,"[56.1, 45.3]",3890416,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,119,FSV Mainz 05,177,"['2928659f-f63d-4f58-a751-03905b3a2214', 'f2259cb7-bfe5-4048-8415-4713241a34de']",56,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:56.117,Carry,
,,,,,"[56.3, 24.3]",,,,,,,,,,,2.4,,,,,,,,,,,,,,,f2d67bdc-b70b-4c4f-93e5-ec243f20be16,1820,,"[55.8, 24.4]",3890416,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Bell,8559.0,Left Center Back,119,FSV Mainz 05,177,"['9067156a-6260-441e-9c4e-9b7e523058f5', 'c1c3c67e-2e72-41de-b5c6-cb1190e8f501']",59,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:59.179,Carry,
,,,,,"[50.7, 49.8]",,,,,,,,,,,0.747824,,,,,,,,,,,,,,,56f504cb-8476-4495-aadf-3d2aa45681e1,1823,,"[48.9, 51.9]",3890416,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leon Aderemi Balogun,5467.0,Right Center Back,119,FSV Mainz 05,177,"['1dee0801-d102-4079-84c4-60bbe613cbbd', '57b728a3-ae2e-4ff7-ba09-9162fe5dfb66', '8bd711d7-ff1b-42bd-95c5-bd49f4cb6fd5']",3,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:03.672,Carry,True
,,,,,"[58.0, 46.6]",,,,,,,,,,,0.907856,,,,,,,,,,,,,,,b7f6682a-8bd5-4ff4-b60c-7fb2ed61e0a8,1827,,"[57.2, 45.2]",3890416,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Bell,8559.0,Left Center Back,119,FSV Mainz 05,177,"['0108d946-865e-4636-b4fd-49ca630124cc', '7377a790-570f-41e4-a751-fd87de145b52', 'aa7c5a47-1334-4834-b3b0-ea0cf36ef6d9']",5,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:05.487,Carry,True
,,,,,"[56.7, 75.8]",,,,,,,,,,,0.658565,,,,,,,,,,,,,,,6cdbb9bc-af43-4689-9fd2-44ce976aa509,1831,,"[57.9, 75.1]",3890416,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Brosinski,8548.0,Right Back,119,FSV Mainz 05,177,"['dcfaecba-4f1b-4f7a-87d3-91a3c8750857', 'faa276e5-5a07-4241-b76d-072210d1941d']",8,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:08.303,Carry,
,,,,,"[63.3, 72.4]",,,,,,,,,,,3.70838,,,,,,,,,,,,,,,1a1f5f49-c5ee-4ffe-8cac-d4431d5d5a5b,1834,,"[42.0, 71.9]",3890416,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leon Aderemi Balogun,5467.0,Right Center Back,119,FSV Mainz 05,177,"['18d2bb01-19e7-4e66-a7b8-9ee0fc14ea6f', '35921ba0-2948-40eb-8976-441554b2b685', '40968d6b-793c-4087-8908-500a4d88b73b']",10,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:10.803,Carry,True
,,,,,"[23.6, 60.7]",,,,,,,,,,,1.960068,,,,,,,,,,,,,,,cd2d1ff0-a27e-4073-a9c8-49d7d999e220,1840,,"[22.6, 60.7]",3890416,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Loris Karius,3630.0,Goalkeeper,119,FSV Mainz 05,177,"['0c7e2358-8948-4204-b6a6-3e2e7c7f833b', 'f2dbe5a4-ee64-4a45-b44c-271eaaa27980']",19,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:19.365,Carry,
,,,,,"[44.6, 48.9]",,,,,,,,,,,3.725836,,,,,,,,,,,,,,,2cd248fa-827c-4265-9f03-fe36381124f8,1843,,"[33.8, 57.7]",3890416,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,119,FSV Mainz 05,177,"['7240185b-48b0-484f-8f77-e81301f2943b', 'a410a8e9-9581-4efb-88dc-f6664ec93833']",22,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:22.272,Carry,
,,,,,"[35.7, 24.4]",,,,,,,,,,,2.11692,,,,,,,,,,,,,,,3decd0d9-63aa-4e19-ae34-0afaac20936d,1846,,"[35.7, 24.4]",3890416,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Bell,8559.0,Left Center Back,119,FSV Mainz 05,177,"['82a526ba-9c0e-4460-b130-6ef455c4cd7d', '8ac293ab-397f-46e4-9245-168a404af9cc']",27,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:27.766,Carry,
,,,,,"[52.0, 26.4]",,,,,,,,,,,1.107432,,,,,,,,,,,,,,,fb7fe130-a44d-462d-b39f-1d830cf86d7b,1849,,"[52.0, 26.4]",3890416,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,119,FSV Mainz 05,177,"['22dcb10e-49cc-4499-bfb5-65b8b175c654', 'f43984a3-6489-4f49-b44e-a76cf8f4fa4c']",30,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:30.991,Carry,
,,,,,"[57.5, 6.8]",,,,,,,,,,,1.159999,,,,,,,,,,,,,,,6e6feeb5-d11a-4baa-95fd-ed2122e80e5e,1852,,"[56.9, 10.0]",3890416,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gaëtan Bussmann,18399.0,Left Back,119,FSV Mainz 05,177,"['5d387963-2cb9-458e-91dd-9b6496203e9e', 'd92a0973-1a1d-473e-88ba-7a2968738873']",34,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:34.177,Carry,
,,,,,"[42.2, 18.9]",,,,,,,,,,,1.087166,,,,,,,,,,,,,,,49451ed4-1695-44ae-8ae2-5add5df38c1b,1855,,"[42.2, 18.9]",3890416,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Bell,8559.0,Left Center Back,119,FSV Mainz 05,177,"['90ea6fe0-7d8e-4e24-83af-945049d06efb', 'a2a1d8d7-ecfd-4b17-9932-760149469a10']",36,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:36.404,Carry,
,,,,,"[54.1, 20.2]",,,,,,,,,,,0.7963,,,,,,,,,,,,,,,0801c78a-fd5a-4dd1-98ce-1100aaed0bd8,1858,,"[55.2, 22.1]",3890416,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,119,FSV Mainz 05,177,"['0a20a0ba-6b01-42c5-8dc3-dd6a697411d7', 'cf702678-e56a-4d3e-b23b-72a32e36dcaa', 'f1f41140-5818-4302-826f-ef3b4cee657b']",38,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:38.577,Carry,True
,,,,,"[36.9, 48.9]",,,,,,,,,,,4.545816,,,,,,,,,,,,,,,2d2ccf73-a154-4a89-9237-023b93ddd06a,1862,,"[28.1, 39.4]",3890416,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Loris Karius,3630.0,Goalkeeper,119,FSV Mainz 05,177,"['651c5045-9b17-4fe3-a2c8-9014bb572957', 'b7a013f5-3435-4483-a39c-3de777bf96f5']",42,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:42.070,Carry,
,,,,,"[51.6, 24.4]",,,,,,,,,,,7.079198,,,,,,,,,,,,,,,f384161c-9561-47c7-9a43-3276e139d103,1865,,"[37.6, 27.8]",3890416,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Bell,8559.0,Left Center Back,119,FSV Mainz 05,177,"['8fc52ec0-da0a-4f97-ac56-cb4a6559cc03', '96a1f9c4-693b-4957-8b9c-96ad187e10c7', '9d6eb6b9-65ee-4f8c-ad7a-766c30644aae']",48,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:48.681,Carry,True
,,,,,"[58.7, 68.6]",,,,,,,,,,,0.270104,,,,,,,,,,,,,,,33be92b1-7b26-452a-949c-d964abb0c725,1874,,"[56.9, 69.6]",3890416,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,119,FSV Mainz 05,177,"['1e4c1904-79e0-4670-aaf3-f8cae05e1c4c', '435c26a3-3315-4b38-afda-2a09e60c6d70']",0,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:00.314,Carry,
,,,,,"[50.8, 19.9]",,,,,,,,,,,0.949527,,,,,,,,,,,,,,,5f43bb92-e913-4122-bf0b-bfc1c065b955,1878,,"[47.3, 22.9]",3890416,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Bell,8559.0,Left Center Back,119,FSV Mainz 05,177,"['7197ede9-a83d-4d49-862a-e9f16441e4b0', 'a92d8bd4-5f30-4a32-9a01-b490d6f152f7', 'f26fc5a1-3516-4652-92a3-a66a973848c9']",1,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:01.785,Carry,True
,,,,,"[55.7, 7.4]",,,,,,,,,,,0.079998,,,,,,,,,,,,,,,48df32f9-a8d2-4caf-852e-41daa0999d3c,1883,,"[55.7, 7.8]",3890416,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gaëtan Bussmann,18399.0,Left Back,119,FSV Mainz 05,177,"['101356de-2918-466a-9eec-bd36de1dae1c', '3b395cfe-5d3b-4c3e-9e2f-cb96cac2cce1', '6a6dc99e-ee69-441b-b7c7-1b0796cf49c3']",5,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:05.949,Carry,True
,,,,,"[50.1, 62.5]",,,,,,,,,,,0.816047,,,,,,,,,,,,,,,8d2671d4-458c-4965-b4ee-3d700d00e9cf,1887,,"[48.5, 60.3]",3890416,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,119,FSV Mainz 05,177,"['1df1d9d9-ff99-4786-bbc4-bf1af068523c', '6e03acad-10aa-4b10-b17a-a151090013e7']",7,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:07.304,Carry,
,,,,,"[65.0, 21.3]",,,,,,,,,,,1.749344,,,,,,,,,,,,,,,27a275fe-285f-4839-bd86-4c1dc0233709,1892,,"[62.9, 20.9]",3890416,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,119,FSV Mainz 05,177,"['21d42b66-32ab-4459-a1bd-597dae7b82de', '96edd40d-8ea8-4c3a-a351-6893e149ab06']",11,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:11.967,Carry,
,,,,,"[57.6, 27.8]",,,,,,,,,,,0.162282,,,,,,,,,,,,,,,24647d91-b595-40d7-ab1d-601c0dbac021,1896,,"[56.9, 27.9]",3890416,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,119,FSV Mainz 05,177,"['0c228afe-0a61-46aa-a417-4a87cc183437', '6fa0545b-1394-4e3e-a285-23ad8ce0983b', 'a61707e5-883e-49d8-a71a-4654071efd82']",15,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:15.220,Carry,True
,,,,,"[44.1, 37.2]",,,,,,,,,,,3.274511,,,,,,,,,,,,,,,ee01276f-415a-42d1-af84-54009fdc18c8,1899,,"[44.1, 37.2]",3890416,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leon Aderemi Balogun,5467.0,Right Center Back,119,FSV Mainz 05,177,"['8e86b722-ecb3-4d3b-a882-118401f7fa1d', '9ec01276-bf85-412e-9455-487ce1cb70bd']",17,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:17.450,Carry,
,,,,,"[62.5, 75.8]",,,,,,,,,,,2.152119,,,,,,,,,,,,,,,55b06dcb-9ff8-46cd-8c37-b802e490c171,1902,,"[51.2, 75.6]",3890416,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Brosinski,8548.0,Right Back,119,FSV Mainz 05,177,"['15800d9a-0dd7-4e3b-aa8e-372dc375cebd', '7f485dd4-987c-483e-95a0-3de0a5b68e63']",22,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:22.898,Carry,
,,,,,"[65.1, 78.1]",,,,,,,,,,,0.922074,,,,,,,,,,,,,,,77d5f8d8-dc11-429d-812a-78a09446e8d4,1906,,"[71.2, 78.3]",3890416,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Clemens,9098.0,Right Wing,119,FSV Mainz 05,177,"['2cf9ab34-9d3b-4f7f-b836-57bf6d2a000a', '7ba20151-9e31-4b41-951f-fc098e2c2bce', 'c8e58fee-79fa-488a-84fa-d10ac4e99b67']",25,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:25.905,Carry,True
,,,,,"[66.7, 68.1]",,,,,,,,,,,1.024064,,,,,,,,,,,,,,,8fa4c79c-7e96-4467-9b3e-6f34fd9854bd,1910,,"[64.3, 71.6]",3890416,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Brosinski,8548.0,Right Back,119,FSV Mainz 05,177,"['62c1faf6-1236-4335-bfc4-90b00471ca03', '83c3e785-8139-4db9-b67d-ca74312eeebd', 'ec15d83c-e732-4d1a-a860-77e00e5d5635']",27,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:27.395,Carry,True
,,,,,"[65.4, 58.5]",,,,,,,,,,,1.626421,,,,,,,,,,,,,,,0b7fe3c7-0a23-48d7-b8c8-52b319cba0c1,1913,,"[64.1, 62.6]",3890416,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,119,FSV Mainz 05,177,"['1f14327f-5a96-4cad-a264-01c2a8bcc649', 'bb944c8d-225b-4fc7-b592-d6d394d050fa']",29,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:29.126,Carry,
,,,,,"[64.1, 42.1]",,,,,,,,,,,0.834848,,,,,,,,,,,,,,,4213ccf1-032e-402e-984e-3151fed8abc7,1916,,"[63.9, 44.8]",3890416,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,119,FSV Mainz 05,177,"['1c25e3ab-dcd6-4e98-a6b2-ad310f16114d', '86bedc29-153c-4a34-aff8-1d2f9356d7b6']",31,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:31.783,Carry,
,,,,,"[64.7, 7.4]",,,,,,,,,,,1.18586,,,,,,,,,,,,,,,7518bef9-c5d7-4189-a790-c66aff302310,1919,,"[64.3, 9.7]",3890416,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gaëtan Bussmann,18399.0,Left Back,119,FSV Mainz 05,177,"['1e64d48f-de9e-4022-aaf6-56287821887b', 'd877e665-a864-41a8-97cd-cd4835d5cc60']",34,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:34.474,Carry,
,,,,,"[98.0, 16.6]",,,,,,,,,,,1.169794,,,,,,,,,,,,,,,2c31b13c-10b0-4e43-bf3b-54d2a3356684,1925,,"[89.9, 17.2]",3890416,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jairo Samperio Bustara,6925.0,Left Wing,119,FSV Mainz 05,177,"['3dbb22f9-6770-4f89-ab62-4c66278dfb53', '44d9c33c-73f4-4fd6-b4ea-547762a8b673', 'c39ffcaf-4e68-4111-8025-1b9aa54fe87f']",38,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:38.960,Carry,True
,,,,,"[71.2, 46.2]",,,,,,,,,,,0.9738,,,,,,,,,,,,,,,f59be7c1-17ed-4c79-8fe7-3b44bf0fe32d,1932,,"[71.4, 29.3]",3890416,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,119,FSV Mainz 05,177,"['305b1148-4d40-4c8c-a7b2-75bf73237eae', '920f1923-80fa-4b26-8cb2-851e9380b4c1', 'b45b6b87-de84-423c-9cc9-fda6ff2a25eb']",46,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:46.835,Carry,True
,,,,,"[99.2, 20.4]",,,,,,,,,,,1.410466,,,,,,,,,,,,,,,25c97baa-a364-437f-a5e4-0a71b21b3076,1944,,"[96.8, 18.4]",3890416,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jairo Samperio Bustara,6925.0,Left Wing,119,FSV Mainz 05,177,"['097667c0-8e83-47d4-a6ab-bd13316b6947', 'c1af4f97-2a89-462f-aefd-923ada2d21f2']",53,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:53.425,Carry,
,,,,,"[11.3, 53.0]",,,,,,,,,,,0.825998,,,,,,,,,,,,,,,de276b03-1f36-4681-80e1-bf710592f477,1948,,"[12.1, 49.9]",3890416,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin Hübner,8405.0,Left Center Back,119,FSV Mainz 05,177,"['18738c05-8b01-494a-9fd5-0251e818ad2b', '61fb6662-3475-4230-8a60-891ecde91067', '6f2f9ab4-0793-4980-9d84-da4db31fe682']",56,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:56.109,Carry,True
,,,,,"[68.8, 19.8]",,,,,,,,,,,0.200636,,,,,,,,,,,,,,,3f6960e4-3913-4587-a811-4e76155db50f,1953,,"[68.1, 18.8]",3890416,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Bell,8559.0,Left Center Back,120,FSV Mainz 05,177,"['103cd89c-a24c-4b55-9502-db61a87909c7', '866afcf7-4723-43c2-ad61-abb17635efd5']",4,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:04.223,Carry,
,,,,,"[71.9, 21.9]",,,,,,,,,,,0.423796,,,,,,,,,,,,,,,ebb46ad3-28cf-4b2a-a01a-8a4cf79fb6cb,1957,,"[70.9, 29.2]",3890416,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Latza,8539.0,Left Defensive Midfield,120,FSV Mainz 05,177,"['0e0b733f-79ce-4a52-8fb7-336435110ea6', '753c0313-495f-4365-a4f9-93991c0c1cfa', '8912dd68-41c4-4c42-9682-a90715ffbe37']",5,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:05.382,Carry,True
,,,,,"[70.4, 27.5]",,,,,,,,,,,1.317675,,,,,,,,,,,,,,,6c16a29b-6c54-49a2-9dd6-b598118d356f,1960,,"[69.2, 31.9]",3890416,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Baumgartlinger,20037.0,Right Defensive Midfield,120,FSV Mainz 05,177,"['07030a51-f977-4bdc-9ca5-aa9566ef759e', '1684f055-14b2-46aa-b354-ddb8936d85c7', '1f9750a9-d0b2-4fbf-aa05-2d5df762354e']",7,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:07.050,Carry,True
,,,,,"[87.0, 27.5]",,,,,,,,,,,2.527933,,,,,,,,,,,,,,,425ad7c2-e1e6-4ec9-bacd-ece2e8800d40,1964,,"[83.9, 22.9]",3890416,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yunus Mallı,8679.0,Center Attacking Midfield,120,FSV Mainz 05,177,"['06262d19-0151-4542-a6f7-dec7b20b6659', '07821089-943f-4b4c-999c-be6d5105a545', '335fe7f3-ad8f-4e6b-94c2-66fd957cdc0c']",9,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:09.157,Carry,True
,,,,,"[86.5, 33.2]",,,,,,,,,,,1.414588,,,,,,,,,,,,,,,253d311d-3548-431d-a401-64fec2e2458d,1969,,"[87.0, 27.5]",3890416,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yunus Mallı,8679.0,Center Attacking Midfield,120,FSV Mainz 05,177,"['06262d19-0151-4542-a6f7-dec7b20b6659', '335fe7f3-ad8f-4e6b-94c2-66fd957cdc0c', '4d565c28-dd7e-4105-815b-420f08e98672', '90ee88ef-3f86-4ffe-baf4-07b0240e9a0e']",11,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:11.685,Carry,True
,,,,,"[10.5, 44.3]",,,,,,,,,,,12.591564,,,,,,,,,,,,,,,1dd55cbb-0186-4e9e-aeff-25e0da1c3077,1973,,"[4.7, 40.2]",3890416,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramazan Özcan,12319.0,Goalkeeper,120,FSV Mainz 05,177,"['081e33cb-c8e7-4076-94db-efcdad4f3388', '165f0f1c-12c6-4b7a-9030-4d737e65a911']",14,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:14.993,Carry,
,,,,,"[44.6, 6.6]",,,,,,,,,,,0.08,,,,,,,,,,,,,,,371b1340-7d49-4f8f-ad5c-3e845093feda,1980,,"[45.8, 6.4]",3890416,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaëtan Bussmann,18399.0,Left Back,120,FSV Mainz 05,177,"['4c5895b6-1b85-4e22-b2f8-c48583b84718', '69012e57-ac00-4ad5-a04a-b85146826fa2']",33,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:33.936,Carry,
,,,,,"[74.2, 58.2]",,,,,,,,,,,0.404004,,,,,,,,,,,,,,,6f2f1dd2-af5c-403a-8108-c5c4f9d4949b,1989,,"[75.4, 56.8]",3890416,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Elias Kachunga,2968.0,Center Forward,121,Ingolstadt,189,"['6bb1fda8-d376-4c17-9954-b91a4e8d1f71', '6c95c00a-7b22-4755-895e-2d0710ce7b47', 'ee7cc3dc-5f74-4644-af45-6818c023e276']",40,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:40.226,Carry,True
,,,,,"[9.4, 3.3]",,,,,,,,,,,5.072974,,,,,,,,,,,,,,,fa531265-0b56-4c25-bf59-6ba07f4204d9,1998,,"[8.9, 32.7]",3890416,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhon Andrés Córdoba Copete,8817.0,Center Forward,123,FSV Mainz 05,177,"['6ffa0d02-9c1a-4549-8f8a-4b8a42fa0da6', 'f0d94b59-e728-4d96-a030-356a5bb4ecff', 'f1f6ef35-73f3-44e8-9301-738b9b30354e']",25,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:06:25.570,Carry,True
,,,,,"[36.9, 25.3]",,,,,,,,,,,1.446919,,,,,,,,,,,,,,,6fd0c6ef-4bdf-43f9-8a23-e7e2663472d6,2004,,"[30.7, 22.9]",3890416,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yunus Mallı,8679.0,Center Attacking Midfield,123,FSV Mainz 05,177,"['911ad5e5-1bcc-423f-8ac0-e5077568248a', 'b038196b-26e1-4c55-8c8c-88952e437c2e', 'c472b3d7-2c17-4b5a-8c31-6e49f15651a4']",32,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:06:32.850,Carry,True
,,,,,"[56.7, 15.4]",,,,,,,,,,,1.281649,,,,,,,,,,,,,,,1a9511ff-0e56-4637-99f2-7614fc9e04d1,2010,,"[50.3, 17.7]",3890416,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,124,FSV Mainz 05,177,"['7436003c-f212-4fb8-8bf3-68f48a110457', '758bd58d-8e73-4e4e-92cd-478069abc960', '8dff097d-ee9d-4b22-a89d-4e3736aef6c7']",2,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:07:02.104,Carry,True
,,,,,"[77.1, 23.4]",,,,,,,,,,,0.466091,,,,,,,,,,,,,,,66a02b72-5332-4f20-95ee-a3f593df2544,2015,,"[77.5, 21.7]",3890416,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jairo Samperio Bustara,6925.0,Left Wing,124,FSV Mainz 05,177,"['11c635f7-8f98-41c9-ba46-67686bb4eaed', '6ad0ea9e-b767-48a3-b723-79fa5e792b13', '7a45def0-baf1-4cb5-9180-33694e2e773c']",4,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:07:04.547,Carry,True
