50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.143779,,,,,,,,,,,,,,e78bf915-aa65-4928-9e1e-de85b5bb64e7,2716,,"[67.7, 24.7]",3890296,70,,,,-1.6410323,,Right Foot,,,"[66.3, 4.8]",,Ground Pass,,19.949186,,,,Juan Bernat Velasco,15651.0,,,,,,2,From Free Kick,Joshua Kimmich,5579.0,Center Defensive Midfield,124,Bayern Munich,169,['47f5986b-c405-4885-bb05-924017e57c7a'],50,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:50.644,Pass,
,,,,,,,,,,,,,,,1.538513,,,,,,,,,,,,,,6f9d1af7-6814-4143-8ff4-b3df304d9b11,2719,,"[66.3, 4.8]",3890296,70,,,,2.6536672,,Left Foot,,,"[48.4, 14.3]",,Ground Pass,,20.264748,,,,David Olatukunbo Alaba,8220.0,,,,,,2,From Free Kick,Juan Bernat Velasco,15651.0,Left Back,124,Bayern Munich,169,['3c09de58-a240-4598-bc64-b5e4342ce23f'],53,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:53.420,Pass,
,,,,,,,,,,,,,,,1.352843,,,,,,,,,,,,,,31c5530c-b4d6-4edf-a7e6-9e6a7d768845,2722,,"[48.4, 14.1]",3890296,70,,,,1.8846906,,Left Foot,,,"[39.7, 40.9]",,Ground Pass,,28.176764,,,,Jérôme Boateng,5578.0,,,,,,2,From Free Kick,David Olatukunbo Alaba,8220.0,Left Center Back,124,Bayern Munich,169,['462e1ae1-c4eb-411e-b3d2-1336019cff0a'],55,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:55.665,Pass,
,,,,,,,,,,,,,,,1.757813,,,,,,,,,,,,,,c7e012be-d4de-4945-8411-5881680e9386,2726,,"[46.5, 45.3]",3890296,70,,,,-1.4095111,,Right Foot,,,"[50.6, 20.1]",,Ground Pass,,25.531353,,,,David Olatukunbo Alaba,8220.0,,,,,,2,From Free Kick,Jérôme Boateng,5578.0,Right Center Back,124,Bayern Munich,169,"['307f17ab-5286-4665-90a6-8f5823377c4c', '6d2d8e21-d6d8-4a37-8c20-a86577d553fc']",59,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:59.759,Pass,True
,,,,,,,,,,,,,,,1.271677,,,,,,,,,,,,,,bba44e39-4ee6-4347-b81c-23fbb57c019e,2729,,"[59.1, 17.0]",3890296,71,,,,1.7602764,,Left Foot,,,"[56.3, 31.6]",,Ground Pass,,14.866069,,,,Javier Martínez Aginaga,9399.0,,,,,,2,From Free Kick,David Olatukunbo Alaba,8220.0,Left Center Back,124,Bayern Munich,169,['6470dbf8-7f89-4ac7-bb3f-42348fd91f2c'],3,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:03.817,Pass,
,,,,,,,,,,,,,,,0.856031,,,,,,,,,,,,,,b2ac4ab0-9622-4316-baf5-db3c989bf44f,2732,,"[63.8, 33.3]",3890296,71,,,,-0.79074574,,Right Foot,,,"[73.1, 23.9]",,Ground Pass,,13.223085,,,,Juan Bernat Velasco,15651.0,,,,,,2,From Free Kick,Javier Martínez Aginaga,9399.0,Left Center Midfield,124,Bayern Munich,169,['5a8fcd9d-f0ce-4e77-aa5e-5c5dcb807497'],6,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:06.584,Pass,
,,,,,,,,,,,,,,,0.988729,,,,,,,,,,,,,,2f497d8b-a7d8-47f6-af0e-47040c0fff2a,2736,,"[73.1, 23.9]",3890296,71,,,,-1.4478245,,Left Foot,,,"[75.3, 6.1]",,Ground Pass,,17.93544,,,,David Olatukunbo Alaba,8220.0,,,,,,2,From Free Kick,Juan Bernat Velasco,15651.0,Left Back,124,Bayern Munich,169,"['6166ced3-e317-4dd9-a83c-12221c5498ae', 'e9514663-d5d6-425d-ae2f-1039dcace802']",10,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:10.457,Pass,True
,,,,,,,,,,,,,,,2.485078,,,,,,,,,,,,,,efba3a1d-14a3-4ec1-a4b2-47239a722d38,2740,,"[77.8, 3.1]",3890296,71,,,,0.010344459,,Left Foot,,,"[106.8, 3.4]",,High Pass,,29.001553,,,,Juan Bernat Velasco,15651.0,,,,,,2,From Free Kick,David Olatukunbo Alaba,8220.0,Left Center Back,124,Bayern Munich,169,['1731c016-34fa-45a9-ac5f-0ecc17d98bae'],13,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:13.714,Pass,
,,,,,,,,,,,,,,,1.635525,,,,,,,,,,,,,,50c5ef4c-14c5-4f53-96eb-0e02e7f0e1f7,2744,,"[94.2, 10.0]",3890296,71,,,,2.3364341,,Left Foot,,,"[81.8, 22.9]",,Ground Pass,,17.893295,,,,Sebastian Rode,22824.0,,,,,,2,From Free Kick,Juan Bernat Velasco,15651.0,Left Back,124,Bayern Munich,169,['f60d6cb0-2e8c-455c-9d30-940d9cd2037d'],20,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:20.776,Pass,
,,,,,,,,,,,,,,,1.504431,,,,,,,,,,,,,,f78c2c8d-f01e-44ca-920d-ee61a277a5ce,2747,,"[81.8, 23.1]",3890296,71,,,,1.3049415,,Right Foot,,,"[87.6, 44.4]",,Ground Pass,,22.075552,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,2,From Free Kick,Sebastian Rode,22824.0,Right Center Midfield,124,Bayern Munich,169,['9b51ccdd-61a2-442d-adb6-83d91d8e183f'],23,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:23.180,Pass,
,,,,,,,,,,,,,,,2.045195,,,,,,,,,,,,,,23d73cd0-1e15-45ca-938a-2eafae86f16b,2750,,"[90.4, 47.4]",3890296,71,,,,0.7737708,,Right Foot,,,"[107.8, 64.4]",,Ground Pass,,24.326118,,,,Kingsley Coman,8217.0,,,,,,2,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Back,124,Bayern Munich,169,['3e08ed2c-8701-4d3b-a2fb-d5e907e06597'],25,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:25.978,Pass,
,,,,,,,,,,,,,,,2.69656,,,,,,,,,,,,,,b9755fec-dbb3-4b0b-a434-5040f58e251e,2753,,"[110.1, 65.3]",3890296,71,,,,-1.3383597,,Right Foot,True,,"[119.9, 23.9]",,High Pass,,42.544094,,Out,,Joshua Kimmich,5579.0,,True,,,,2,From Free Kick,Kingsley Coman,8217.0,Left Wing,124,Bayern Munich,169,['ef377b11-3414-4f44-8d71-41ba10cfbe40'],28,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:28.050,Pass,
,,,,,,,,,,,,,,,3.600594,,,,,,,,,,,,,,f266d2c1-c102-4bf8-a7d1-0c58d76acb49,2757,,"[7.0, 44.1]",3890296,72,,,,0.15603985,,Right Foot,,,"[80.1, 55.6]",,High Pass,,73.999054,,Incomplete,,Sandro Wagner,9723.0,,,,,Goal Kick,2,From Goal Kick,Christian Mathenia,8306.0,Goalkeeper,125,Darmstadt 98,872,"['68bb3183-2293-421f-94f5-ab67731ddb44', 'bed47a25-5a79-4e20-927f-578f25664e54']",2,,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:02.621,Pass,
,,,,,,,,,,,,,,,1.995035,,,,,,,,,,,,,,68bb3183-2293-421f-94f5-ab67731ddb44,2760,,"[40.0, 24.5]",3890296,72,,,True,0.6495494,,,,,"[63.7, 42.5]",,High Pass,,29.760544,,,,Kingsley Coman,8217.0,,,,,Recovery,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,126,Bayern Munich,169,"['3594203f-62d8-4213-95d6-6673da14ca4b', 'c6dc3ad7-350d-41da-aa7f-16bb118f6813', 'f266d2c1-c102-4bf8-a7d1-0c58d76acb49']",6,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:27:06.221,Pass,True
,,,,,,,,,,,,,,,1.173497,,,,,,,,,,,,,,53da1709-3d1b-43fd-902b-90c97f05dff4,2762,,"[63.7, 42.5]",3890296,72,,,,-1.2053717,,Head,,,"[68.1, 31.0]",,High Pass,,12.313002,,Incomplete,,Thomas Müller,5562.0,,,,,,2,Regular Play,Kingsley Coman,8217.0,Right Wing,126,Bayern Munich,169,"['447acfe4-a997-4c8c-9927-be90b531a584', 'f0272963-89ac-491a-b3fa-15818aa85303']",8,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:27:08.216,Pass,
,,,,,,,,,,,,,,,2.973227,,,,,,,,,,,,,,f0272963-89ac-491a-b3fa-15818aa85303,2764,,"[52.0, 49.1]",3890296,72,,,,-0.019799393,,Head,,,"[82.3, 48.5]",,High Pass,,30.30594,,Unknown,,Sandro Wagner,9723.0,,,,,Recovery,2,Regular Play,Aytac Sulu,9217.0,Right Center Back,126,Bayern Munich,169,"['53da1709-3d1b-43fd-902b-90c97f05dff4', '9c1a2dd7-a161-425a-a8f0-175c1402f266']",9,,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:09.390,Pass,
,,,,,,,,,,,,,,,1.978429,,,,,,,,,,,,,,66a90dea-de0e-423d-be33-590567a2a3a7,2768,,"[38.6, 31.1]",3890296,73,,,,1.3956193,,Left Foot,,,"[44.6, 65.0]",,Ground Pass,,34.42688,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,Free Kick,2,From Free Kick,Manuel Neuer,5570.0,Goalkeeper,127,Bayern Munich,169,['6dc84281-867e-4ec7-bf44-e3ed4ef8ead2'],16,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:16.818,Pass,
,,,,,,,,,,,,,,,1.252203,,,,,,,,,,,,,,7af1355c-17bc-4bae-97c7-bdfe51229199,2771,,"[47.0, 65.8]",3890296,73,,,,-0.20892048,,Right Foot,,,"[75.3, 59.8]",,Ground Pass,,28.92905,,,,Sebastian Rode,22824.0,,,,,,2,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Back,127,Bayern Munich,169,['929c1e90-9489-4196-b44d-351bc9a79dfc'],21,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:21.017,Pass,
,,,,,,,,,,,,,,,0.729026,,,,,,,,,,,,,,5849c9b7-7b19-45c8-a7cb-8920f34c473b,2775,,"[76.3, 62.4]",3890296,73,,,,1.4989203,,Left Foot,,,"[77.2, 74.9]",,Low Pass,,12.532358,,,,Kingsley Coman,8217.0,,,,,,2,From Free Kick,Sebastian Rode,22824.0,Right Center Midfield,127,Bayern Munich,169,"['37702d94-6eee-4a45-8fed-520851291c1c', 'd82b0d31-80fb-4f83-a0e9-e1489be08235']",22,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:22.379,Pass,True
,,,,,,,,,,,,,,,1.615639,,,,,,,,,,,,,,00ad0c97-6fe8-4d20-939d-a18a2b252c5d,2778,,"[76.9, 74.6]",3890296,73,,,,-2.8771043,,Right Foot,,,"[57.7, 69.4]",,Ground Pass,,19.891706,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,2,From Free Kick,Kingsley Coman,8217.0,Right Wing,127,Bayern Munich,169,['2a79bf72-d8d4-490d-bfc6-e0f2dec590b4'],23,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:23.923,Pass,
,,,,,,,,,,,,,,,2.785614,,,,,,,,,,,,,,dd409c06-fa05-41ed-bd0a-549f1a3a9944,2781,,"[56.1, 68.8]",3890296,73,,,,-1.7640078,,Right Foot,,,"[47.1, 22.8]",,High Pass,,46.872166,,,,David Olatukunbo Alaba,8220.0,,True,,,,2,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Back,127,Bayern Munich,169,['b00ae021-4ee1-46a5-bbad-d7b7a5fe0665'],26,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:26.061,Pass,
,,,,,,,,,,,,,,,1.614188,,,,,,,,,,,,,,c5129d06-2aac-40ec-b1cf-999c8aab9525,2784,,"[48.7, 22.8]",3890296,73,,,,-1.5355169,,Right Foot,,,"[49.3, 5.8]",,Ground Pass,,17.010586,,,,Juan Bernat Velasco,15651.0,,,,,,2,From Free Kick,David Olatukunbo Alaba,8220.0,Left Center Back,127,Bayern Munich,169,['a57c4578-2b54-4062-b861-7c6475ec4200'],30,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:30.343,Pass,
,,,,,,,,,,,,,,,1.339754,,,,,,,,,,,,,,9f772410-434e-4432-ac02-ce32abce000a,2787,,"[51.2, 5.0]",3890296,73,,,,0.20250873,,Left Foot,,,"[77.5, 10.4]",,Ground Pass,,26.84865,,,,Mario Götze,8227.0,,,,,,2,From Free Kick,Juan Bernat Velasco,15651.0,Left Back,127,Bayern Munich,169,['d3672aea-a488-4f4e-ba38-1614a6c1e486'],33,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:33.244,Pass,
,,,,,,,,,,,,,,,1.690542,,,,,,,,,,,,,,cdacc82e-6167-405e-b86d-9159200b3966,2791,,"[81.8, 14.8]",3890296,73,,,,2.0963802,,Left Foot,,,"[67.3, 39.8]",,Ground Pass,,28.900692,,,,Sebastian Rode,22824.0,,,,,,2,From Free Kick,Mario Götze,8227.0,Left Wing,127,Bayern Munich,169,"['101a2806-5660-4529-bb97-64177a39db4c', '51a02bbd-dcbd-4af8-b285-2c3e6c231fb2']",35,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:35.905,Pass,True
,,,,,,,,,,,,,,,2.107455,,,,,,,,,,,,,,7adac466-b875-495c-adc9-d728ae48db13,2794,,"[74.2, 54.3]",3890296,73,,,,0.66881216,,Right Foot,,,"[92.8, 69.0]",,Ground Pass,,23.707594,,,,Kingsley Coman,8217.0,,,,,,2,From Free Kick,Sebastian Rode,22824.0,Right Center Midfield,127,Bayern Munich,169,['b00083d9-f9cf-49e3-8425-dec6f8d32520'],39,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:39.035,Pass,
,,,,,,,,,,,,,,,1.198522,,,,,,,,,,,,,,999b3621-a4c9-44b7-8f9d-ac20d6fe6114,2797,,"[101.0, 71.9]",3890296,73,,,,-0.095362045,,Right Foot,,,"[112.5, 70.8]",,Ground Pass,,11.552489,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,2,From Free Kick,Kingsley Coman,8217.0,Right Wing,127,Bayern Munich,169,['7bae1860-e9e7-4367-8cbd-3898a8607a0a'],43,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:43.373,Pass,
,,,,,,,,,,,,,,,1.754861,,,,,,,,,,,,,,f9ff92c7-04d6-4c6a-b616-16f761961719,2799,,"[112.8, 70.8]",3890296,73,,,,-1.6380265,,Right Foot,True,,"[110.1, 30.7]",,High Pass,,40.190796,,Incomplete,,Thomas Müller,5562.0,,True,,,,2,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Back,127,Bayern Munich,169,"['6b08042a-c82b-423c-86a9-278ea995f72f', '758fe86b-11d2-46c2-8087-739f2b6c34fb']",44,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:44.571,Pass,
,,,,,,,,,,,,,,,4.926928,,,,,,,,,,,,,,3e36db37-ee7b-48af-a3eb-ecf1e84cb922,2805,,"[8.1, 7.4]",3890296,73,,,,0.36758175,,Left Foot,,,"[73.8, 32.7]",,High Pass,,70.402985,,Incomplete,,Sandro Wagner,9723.0,,,,,,2,From Free Kick,Fabian Holland,9222.0,Left Back,127,Bayern Munich,169,"['891a1600-7dc7-4eda-a04a-bca44b6132d9', 'd37e40f9-8a2f-468b-b912-0f73308236c8', 'fb1c0896-81f6-407e-8866-cbb22363318b']",51,,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:51.754,Pass,True
,,,,,,,,,,,,,,,3.115803,,,,,,,,,,,,,,fb1c0896-81f6-407e-8866-cbb22363318b,2808,,"[46.3, 47.4]",3890296,73,,,,-2.7645295,,Left Foot,,,"[11.2, 33.5]",,Low Pass,,37.752087,,,,Manuel Neuer,5570.0,,,,,Recovery,2,From Free Kick,David Olatukunbo Alaba,8220.0,Left Center Back,127,Bayern Munich,169,"['33caf22a-c57d-4707-b52d-cc4bdcc1ed05', '3e36db37-ee7b-48af-a3eb-ecf1e84cb922', '94b6089c-25a6-411f-9ab6-b37b231f510b']",56,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:56.681,Pass,True
,,,,,,,,,,,,,,,2.249541,,,,,,,,,,,,,,5491c8e7-0319-46db-a963-a8b86776835e,2811,,"[15.4, 35.3]",3890296,74,,,,0.7404125,,Right Foot,,,"[47.9, 65.0]",,Ground Pass,,44.026585,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,2,From Free Kick,Manuel Neuer,5570.0,Goalkeeper,127,Bayern Munich,169,['5c4df62d-3a88-4844-aa70-19883b4fb4d5'],2,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:02.326,Pass,
,,,,,,,,,,,,,,,1.159421,,,,,,,,,,,,,,6d12d462-f497-4a9d-b828-5235792e695c,2814,,"[47.1, 64.4]",3890296,74,,,,0.028838158,,Left Foot,,,"[67.9, 65.0]",,Ground Pass,,20.808653,,,,Sebastian Rode,22824.0,,,,,,2,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Back,127,Bayern Munich,169,['13af8304-ee02-488e-b0f1-84775372b44d'],5,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:05.902,Pass,
,,,,,,,,,,,,,,,1.391371,,,,,,,,,,,,,,bee7c641-1459-424d-b4ef-fbf07e1aa09f,2816,,"[67.9, 65.0]",3890296,74,,,,3.0951145,,Right Foot,,,"[55.0, 65.6]",,Ground Pass,,12.913946,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,2,From Free Kick,Sebastian Rode,22824.0,Right Center Midfield,127,Bayern Munich,169,['180392a9-9dbe-44aa-8e75-e2d7f24b3ea5'],7,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:07.062,Pass,
,,,,,,,,,,,,,,,1.262909,,,,,,,,,,,,,,f4c49467-02ac-4f04-b478-7fb90092276c,2819,,"[55.0, 65.6]",3890296,74,,,,0.8825275,,Right Foot,,,"[63.8, 76.3]",,Ground Pass,,13.85388,,,,Kingsley Coman,8217.0,,,,,,2,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Back,127,Bayern Munich,169,"['03533203-3638-4523-9ae6-55893b96be2d', '7fc79596-4c66-4ec4-81e3-7d5c5fcc97df']",8,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:08.453,Pass,True
,,,,,,,,,,,,,,,1.812312,,,,,,,,,,,,,,27eda44b-73ca-484b-bd9b-8f166dbcf8ad,2822,,"[57.5, 76.3]",3890296,74,,,,-2.679515,,Left Foot,,,"[32.0, 63.6]",,Ground Pass,,28.487541,,,,Javier Martínez Aginaga,9399.0,,,,,,2,From Free Kick,Kingsley Coman,8217.0,Right Wing,127,Bayern Munich,169,['e70936bb-2615-4940-9999-5db4eebcbd76'],9,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:09.796,Pass,
,,,,,,,,,,,,,,,1.848224,,,,,,,,,,,,,,2dd3bf9a-5dd0-4b34-9947-60d91fa95de1,2825,,"[31.0, 63.4]",3890296,74,,,,-1.3902643,,Right Foot,,,"[38.1, 24.5]",,Ground Pass,,39.542637,,,,David Olatukunbo Alaba,8220.0,,,,,,2,From Free Kick,Javier Martínez Aginaga,9399.0,Right Center Back,127,Bayern Munich,169,['d936baab-b23b-41e3-a4af-8ec077b5f98d'],13,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:13.773,Pass,
,,,,,,,,,,,,,,,1.554998,,,,,,,,,,,,,,ade09704-4423-448f-88f8-f9d979c411fb,2828,,"[38.3, 23.6]",3890296,74,,,,-0.89770555,,Left Foot,,,"[50.1, 8.8]",,Ground Pass,,18.928286,,,,Joshua Kimmich,5579.0,,,,,,2,From Free Kick,David Olatukunbo Alaba,8220.0,Left Center Back,127,Bayern Munich,169,['22cad5ae-f915-4312-bc6b-96fad9dc3eea'],17,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:17.385,Pass,
,,,,,,,,,,,,,,,3.413874,,,,,,,,,,,,,,3b7e1e6b-d088-4711-af7b-5e53aa92ea8c,2831,,"[66.7, 9.7]",3890296,74,,,,-0.17228873,,Right Foot,,,"[109.8, 2.2]",,High Pass,,43.747684,,,,Mario Götze,8227.0,,,,,,2,From Free Kick,Joshua Kimmich,5579.0,Left Center Midfield,127,Bayern Munich,169,['d0b350d0-4f4c-430f-b71a-3aa6ff57bd39'],21,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:21.095,Pass,
,,,,,,,,,,,,,,,1.394662,,,,,,,,,,,,,,97eb27df-735a-4355-baea-c2feb6d37857,2838,,"[10.3, 80.0]",3890296,74,True,,,-0.09212975,,,,,"[28.7, 78.3]",,High Pass,,18.478365,,,,Marcel Heller,9401.0,,,,,Throw-in,2,From Throw In,György Garics,20522.0,Right Back,128,Darmstadt 98,872,['81b9c884-5b9d-4613-b5a0-a7b17e46391c'],42,,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:42.097,Pass,
,,,,,,,,,,,,,,,1.036698,,,,,,,,,,,,,,c2201445-11ad-4c3a-8a3d-69a7e4960435,2843,,"[56.6, 80.0]",3890296,74,,,,-0.58427125,,,,,"[62.8, 75.9]",,Low Pass,,7.4330344,,,,Jan Rosenthal,40477.0,,,,,Throw-in,2,From Throw In,György Garics,20522.0,Right Back,129,Darmstadt 98,872,['e44e875b-04e1-409d-932e-22fb79467298'],57,,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:57.778,Pass,
,,,,,,,,,,,,,,,0.984957,,,,,,,,,,,,,,145bcecd-3ac7-4c01-a1e3-1a255240fc18,2846,,"[62.9, 75.7]",3890296,74,,,,0.7853982,,Right Foot,,,"[65.0, 77.8]",,Ground Pass,,2.9698484,,,,György Garics,20522.0,,,,,,2,From Throw In,Jan Rosenthal,40477.0,Center Attacking Midfield,129,Darmstadt 98,872,['29c2b091-f225-4d5d-b0bc-95032e286e2d'],58,,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:58.855,Pass,
,,,,,,,,,,,,,,,0.67142,,,,,,,,,,,,,,09adf993-9a1f-4fcd-9e05-a1d576365c7f,2848,,"[65.0, 77.8]",3890296,74,,,,-1.0366137,,Right Foot,,,"[69.2, 70.7]",,Low Pass,,8.249243,,Incomplete,,Jan Rosenthal,40477.0,,,,,,2,From Throw In,György Garics,20522.0,Right Back,129,Darmstadt 98,872,"['adfe2b08-0efd-46b5-b771-fff6ee59992c', 'c0398aa1-1e71-40f7-b954-b7532ab7f96e']",59,,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:59.840,Pass,
,,,,,,,,,,,,,,,1.537482,,,,,,,,,,,,,,adfe2b08-0efd-46b5-b771-fff6ee59992c,2850,,"[50.9, 9.4]",3890296,75,,,,-1.4464413,,Right Foot,,,"[51.7, 3.0]",,High Pass,,6.449806,,,,Joshua Kimmich,5579.0,,,,,Recovery,2,Regular Play,Sebastian Rode,22824.0,Right Center Midfield,130,Bayern Munich,169,"['09adf993-9a1f-4fcd-9e05-a1d576365c7f', '0bbf8d40-3ba0-401e-8a3e-7853aa33a228']",0,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:00.511,Pass,
,,,,,,,,,,,,,,,1.021937,,,,,,,,,,,,,,f8191c61-6d3f-4c9a-8027-b150716335d6,2854,,"[51.7, 3.0]",3890296,75,,,,-0.09184612,,Right Foot,,,"[59.3, 2.3]",,Ground Pass,,7.632169,,,,Mario Götze,8227.0,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Left Center Midfield,130,Bayern Munich,169,['d6c8aa38-f814-4355-9943-f2c763e0f4e8'],2,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:02.456,Pass,
,,,,,,,,,,,,,,,0.905588,,,,,,,,,,,,,,b0346088-932b-4049-9152-c02acd0a7a15,2856,,"[57.5, 2.3]",3890296,75,,,,1.8998461,,Right Foot,,,"[56.1, 6.4]",,Ground Pass,,4.3324356,,,,Joshua Kimmich,5579.0,,,,,,2,Regular Play,Mario Götze,8227.0,Left Wing,130,Bayern Munich,169,['a253fc3d-faae-4f41-a372-3644cec0b9a0'],3,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:03.478,Pass,
,,,,,,,,,,,,,,,1.176927,,,,,,,,,,,,,,29fe36c4-e469-4ec3-9fed-9137835bcb29,2860,,"[46.8, 27.3]",3890296,75,,,,1.8216486,,Right Foot,,,"[42.7, 43.3]",,Ground Pass,,16.51696,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Left Center Midfield,130,Bayern Munich,169,['3b2a7ed6-653a-44ac-ab01-45ca5bdcd0fc'],7,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:07.240,Pass,
,,,,,,,,,,,,,,,1.602101,,,,,,,,,,,,,,51660248-60a4-4fde-9c7f-98088ae816f8,2863,,"[42.7, 45.6]",3890296,75,,,,-1.3459077,,Right Foot,,,"[46.2, 30.3]",,Ground Pass,,15.695222,,,,Xabier Alonso Olano,20133.0,,,,,,2,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Back,130,Bayern Munich,169,['a55fe12b-93ed-44ea-be15-7f45c662bc5a'],13,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:13.102,Pass,
,,,,,,,,,,,,,,,0.968805,,,,,,,,,,,,,,8b030ce2-c7a7-4130-af2d-2c0a89a283b4,2866,,"[56.1, 47.2]",3890296,75,,,,-0.83620185,,Right Foot,,,"[64.5, 37.9]",,Ground Pass,,12.53196,,,,Joshua Kimmich,5579.0,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,130,Bayern Munich,169,['f49f4afd-7f36-43dd-ae87-c2184c412e28'],16,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:16.159,Pass,
