50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.689504,,,,,,,,,,,,,,5f9335e4-6dc4-4fff-be82-999371675172,2898,,"[42.4, 31.6]",3890303,79,,,,3.0672617,,Right Foot,,,"[14.2, 33.7]",,Ground Pass,,28.278084,,,Ralf Fährmann,8517.0,,,,,Recovery,2,From Corner,Max Meyer,8508.0,Left Midfield,179,Schalke 04,181,"['6aa200fc-a1fe-48bd-bffe-d96d62ac945a', 'fceb63eb-7290-4c35-876f-39f23b043216']",34,,,,,,,,,,,,,,,,,,Schalke 04,181,00:34:34.517,Pass,
,,,,,,,,,,,,,,,,,,,2.863371,,,,,,,,,,,,,,b63e9e87-ebe7-41b1-afaf-fba0cf967d04,2902,,"[11.2, 37.2]",3890303,79,,,,0.39234015,,Right Foot,,,"[63.4, 58.8]",,High Pass,,56.492477,,,Johannes Geis,6717.0,,,,,,2,From Corner,Ralf Fährmann,8517.0,Goalkeeper,179,Schalke 04,181,"['81373afe-6591-4584-9f2a-c39181fc5523', '966a0e91-27f9-44e5-a217-e6206aa6a421']",39,,,,,,,,,,,,,,,,,,Schalke 04,181,00:34:39.236,Pass,True
,,,,,,,,,,,,,,,,,,,2.609252,,,,,,,,,,,,,,02ae5b91-35bf-4fb2-b6de-356f0520f9ba,2904,,"[65.1, 59.4]",3890303,79,,,True,0.12970254,,,,,"[83.5, 61.8]",,High Pass,,18.555862,Incomplete,,Roman Neustädter,16534.0,,,,,,2,From Corner,Johannes Geis,6717.0,Right Defensive Midfield,179,Schalke 04,181,"['28e0cf59-32eb-42d3-9906-fc5527ec6b33', '787a41ba-223c-431b-8079-61c5f9c3d7dc', 'bb86cb99-d753-472c-9ebc-60025ff0470b']",42,,,,,,,,,,,,,,,,,,Schalke 04,181,00:34:42.099,Pass,True
,,,,,,,,,,,,,,,,,,,0.450847,,,,,,,,,,,,,,4bc1b160-21bc-4cba-9e37-5ae4018e3d44,2911,,"[65.1, 18.6]",3890303,79,,,,0.67114383,,Right Foot,,,"[68.5, 21.3]",,Ground Pass,,4.3416586,,,Christian Gentner,8959.0,,,,,Free Kick,2,From Free Kick,Timo Baumgartl,8956.0,Left Center Back,180,VfB Stuttgart,174,['d80f06dc-a7ca-4ceb-a767-f14bfa4fd3f1'],56,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:34:56.851,Pass,
,,,,,,,,,,,,,,,,,,,0.749023,,,,,,,,,,,,,,cebcc4e6-fb17-4e51-9f5f-a276f9e1d3ee,2913,,"[68.9, 24.1]",3890303,79,,,,-2.109171,,Left Foot,,,"[64.6, 16.9]",,Ground Pass,,8.386298,,,Timo Baumgartl,8956.0,,,,,,2,From Free Kick,Christian Gentner,8959.0,Left Defensive Midfield,180,VfB Stuttgart,174,['ef2fffe4-7dc5-4fe3-b698-a70a520ec27e'],57,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:34:57.302,Pass,
,,,,,,,,,,,,,,,,,,,1.029824,,,,,,,,,,,,,,eabccf92-65e3-4f0d-bb14-7d47c2baae64,2916,,"[57.4, 18.1]",3890303,80,,,,-0.43087247,,Right Foot,,,"[69.8, 12.4]",,Ground Pass,,13.647344,,,Daniel Didavi,8243.0,,,,,,2,From Free Kick,Timo Baumgartl,8956.0,Left Center Back,180,VfB Stuttgart,174,['0f32290a-6095-43e2-ab3c-885b1bfe72f1'],0,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:00.515,Pass,
,,,,,,,,,,,,,,,,,,,0.74457,,,,,,,,,,,,,,738dd165-49c6-4c6a-8c5b-32412422599e,2920,,"[84.1, 14.5]",3890303,80,,,,1.3378171,,Left Foot,,,"[86.9, 26.3]",,Ground Pass,,12.127654,,,Christian Gentner,8959.0,,,,,,2,From Free Kick,Daniel Didavi,8243.0,Right Midfield,180,VfB Stuttgart,174,"['b974fce7-e58f-4f16-9cd8-fca24330554c', 'e126e945-7147-4a4f-8311-86939d485de5']",4,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:04.423,Pass,True
,,,,,,,,,,,,,,,,,,,1.041288,,,,,,,,,,,,,,d18f70d9-fa69-476c-b273-cacc983d804e,2924,,"[88.8, 22.8]",3890303,80,,,,-0.17909478,,Right Foot,,,"[100.4, 20.7]",,Ground Pass,,11.788554,Incomplete,,Daniel Didavi,8243.0,,,,,,2,From Free Kick,Christian Gentner,8959.0,Left Defensive Midfield,180,VfB Stuttgart,174,"['6af52ea7-ab9f-451e-95fc-aa5131cd1b30', 'c8f50635-e071-4d46-98d4-9cbdd12d5839', 'e154be02-9ea9-48e6-bab4-808bc6961093']",5,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:05.901,Pass,True
,,,,,,,,,,,,,,,,,,,0.678123,,,,,,,,,,,,,,e154be02-9ea9-48e6-bab4-808bc6961093,2926,,"[19.7, 59.4]",3890303,80,,,,0.14955974,,Right Foot,,,"[27.0, 60.5]",,Ground Pass,,7.3824115,Incomplete,,Johannes Geis,6717.0,,,,,Recovery,2,From Free Kick,Uilson de Souza Paula Júnior,30312.0,Right Back,180,VfB Stuttgart,174,"['1ddc3a3c-6814-4e84-a4af-9cf1ebf50495', 'b2e05fd0-cf1f-49f5-8598-7bdcc3d986a5', 'd18f70d9-fa69-476c-b273-cacc983d804e']",6,,,,,,,,,,,,,,,,,,Schalke 04,181,00:35:06.942,Pass,
,,,,,,,,,,,,,,,,,,,1.845402,,,,,,,,,,,,,,4527860a-cfb4-4a80-a5c7-58e785a837a9,2930,,"[95.9, 18.1]",3890303,80,,,,-0.47853485,,Right Foot,,,"[111.9, 9.8]",,Ground Pass,,18.024706,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,2,From Free Kick,Christian Gentner,8959.0,Left Defensive Midfield,180,VfB Stuttgart,174,['f92f2644-0548-4996-8425-848a3a6f4a9c'],8,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:08.031,Pass,
,,,,,,,,,,,,,,,,,,,1.764827,,,,,,,,,,,,,,c8b7b753-d193-46dd-a770-f69d392e69e7,2933,,"[111.9, 10.0]",3890303,80,,,,1.6758215,a2c52326-4734-493f-bf8b-70940449965f,Left Foot,True,,"[108.2, 45.1]",,High Pass,,35.294476,,,Florian Klein,9728.0,True,,,,,2,From Free Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,180,VfB Stuttgart,174,['2d2dae83-0498-45b5-9b96-970947d35b8e'],9,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:09.916,Pass,
,,,,,,,,,,,,,,,,,,,4.561701,,,,,,,,,,,,,,b1263f42-0318-4526-9411-cd3bfb19394f,2937,,"[11.4, 9.6]",3890303,80,,,,-0.13045488,,Left Foot,,,"[73.9, 1.4]",,High Pass,,63.035625,Incomplete,,Franco Matías Di Santo,8512.0,,,,,Recovery,2,From Free Kick,Max Meyer,8508.0,Left Midfield,180,VfB Stuttgart,174,"['741bc0e6-ecd4-4d5c-9187-f0e895aa0cd3', '996928e8-9daf-4099-a55e-97833c3ddea0']",16,,,,,,,,,,,,,,,,,,Schalke 04,181,00:35:16.019,Pass,
,,,,,,,,,,,,,,,,,,,1.900339,,,,,,,,,,,,,,c9af1f41-a9eb-4b08-a1f5-2499dacbfc12,2941,,"[77.3, 0.1]",3890303,80,True,,,3.018879,,,,,"[47.3, 3.8]",,Low Pass,,30.227306,,,Roman Neustädter,16534.0,,,,,Throw-in,2,From Throw In,Dennis Aogo,8958.0,Left Back,181,Schalke 04,181,['cf5dda95-5f22-4b3e-a2ce-20fbfcd5ca85'],44,,,,,,,,,,,,,,,,,,Schalke 04,181,00:35:44.393,Pass,
,,,,,,,,,,,,,,,,,,,1.592854,,,,,,,,,,,,,,0cec21e7-57d9-4fa3-94d5-07f09cfef4b4,2944,,"[56.5, 0.6]",3890303,80,,,,0.40637472,,Left Foot,,,"[80.9, 11.1]",,High Pass,,26.56332,Incomplete,,Pierre-Emile Højbjerg,3570.0,,,,,,2,From Throw In,Roman Neustädter,16534.0,Left Center Back,181,Schalke 04,181,"['0f0ef05f-c1fc-4003-bd22-aeea17293914', '21514888-58f9-484a-8dd4-61b48af85b4c', '36aede12-8d12-4bc5-8af2-0c573ca97f85']",46,,,,,,,,,,,,,,,,,,Schalke 04,181,00:35:46.705,Pass,True
,,,,,,,,,,,,,,,,,,,1.899434,,,,,,,,,,,,,,0f0ef05f-c1fc-4003-bd22-aeea17293914,2946,,"[39.2, 69.0]",3890303,80,,,,-0.48344702,,Right Foot,,,"[67.2, 54.3]",,High Pass,,31.624199,,,Daniel Ginczek,9409.0,,,,,Recovery,2,Regular Play,Christian Gentner,8959.0,Left Defensive Midfield,182,VfB Stuttgart,174,"['0cec21e7-57d9-4fa3-94d5-07f09cfef4b4', 'b6fd7e42-6076-4b8a-bf83-ed570980453c']",48,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:48.298,Pass,
,,,,,,,,,,,,,,,,,,,1.564828,,,,,,,,,,,,,,7d4baf3f-772d-4eba-b036-52b05683d523,2948,,"[68.3, 54.7]",3890303,80,,,True,1.3551546,,,,,"[70.6, 65.2]",,High Pass,,10.748954,Incomplete,,Martin Harnik,8557.0,,,,,,2,Regular Play,Daniel Ginczek,9409.0,Left Center Forward,182,VfB Stuttgart,174,"['7620af8b-42da-4e2e-bbc5-67f20a403ea4', '9174182c-f27b-4ab5-bd4b-6ba19c7b0ad3', 'e75f50b4-7352-42a7-87f8-19962ccae606']",50,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:50.198,Pass,True
,,,,,,,,,,,,,,,,,,,4.731611,,,,,,,,,,,,,,e75f50b4-7352-42a7-87f8-19962ccae606,2951,,"[49.5, 14.9]",3890303,80,,,,0.54699993,,Right Foot,,,"[109.6, 51.5]",,High Pass,,70.36739,Incomplete,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,Recovery,2,Regular Play,Roman Neustädter,16534.0,Left Center Back,182,VfB Stuttgart,174,"['007da5aa-a7c4-4774-ae24-eac882763748', '48997ee3-a7b2-4005-9cf8-22001f04fc4d', '7d4baf3f-772d-4eba-b036-52b05683d523']",51,,,,,,,,,,,,,,,,,,Schalke 04,181,00:35:51.763,Pass,
,,,,,,,,,,,,,,,,,,,0.73401,,,,,,,,,,,,,,759b527f-d21d-4cde-91ac-0be5c8d310d9,2955,,"[16.5, 30.3]",3890303,80,,,,-0.4012288,,Keeper Arm,,,"[23.1, 27.5]",,Ground Pass,,7.169379,,,Timo Baumgartl,8956.0,,,,,,2,Regular Play,Przemysław Tytoń,9082.0,Goalkeeper,182,VfB Stuttgart,174,['fabb57f7-2ee1-4302-ad9f-82ba22bdb0ce'],59,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:59.078,Pass,
,,,,,,,,,,,,,,,,,,,1.512399,,,,,,,,,,,,,,aee7e945-934e-474b-a146-3a0c0d55a383,2958,,"[22.5, 29.0]",3890303,81,,,,2.674942,,Left Foot,,,"[9.2, 35.7]",,Ground Pass,,14.89228,,,Przemysław Tytoń,9082.0,,,,,,2,Regular Play,Timo Baumgartl,8956.0,Left Center Back,182,VfB Stuttgart,174,['77bae3cf-e1a0-405a-b59d-1f2d350d4489'],1,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:01.746,Pass,
,,,,,,,,,,,,,,,,,,,1.820361,,,,,,,,,,,,,,e984c05d-1c0b-4fbc-bf8c-fdee3a8f5d4d,2962,,"[10.5, 40.8]",3890303,81,,,,1.0855694,,Right Foot,,,"[22.1, 62.8]",,Ground Pass,,24.870867,,,Toni Šunjić,38172.0,,,,,,2,Regular Play,Przemysław Tytoń,9082.0,Goalkeeper,182,VfB Stuttgart,174,"['419de102-c043-4ba8-8b6c-5b876958b9d3', '5f473182-c14c-49ad-b999-ae06a48dacdb']",3,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:03.515,Pass,True
,,,,,,,,,,,,,,,,,,,1.353315,,,,,,,,,,,,,,8eed180a-b3b9-462e-a77f-71ed482ac891,2969,,"[19.9, 65.4]",3890303,81,,,,-0.60916346,,Right Foot,,,"[32.8, 56.4]",,Ground Pass,,15.729272,,,Christian Gentner,8959.0,,,,,,2,Regular Play,Toni Šunjić,38172.0,Right Center Back,182,VfB Stuttgart,174,['886f9e77-4e11-4d59-ab89-740fa237deb9'],9,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:09.608,Pass,
,,,,,,,,,,,,,,,,,,,1.37181,,,,,,,,,,,,,,714bc0cf-c23e-4c8f-9d10-0391b7ac0c8b,2972,,"[33.0, 56.0]",3890303,81,,,,0.8944528,,Right Foot,,,"[45.2, 71.2]",,Ground Pass,,19.49051,,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,,2,Regular Play,Christian Gentner,8959.0,Left Defensive Midfield,182,VfB Stuttgart,174,['36fe1718-26b1-4dd6-8bd3-bb49da8b3c8f'],12,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:12.648,Pass,
,,,,,,,,,,,,,,,,,,,1.837364,,,,,,,,,,,,,,fc32b2a7-e087-45bb-9b72-6a5fbfdd1034,2975,,"[60.8, 71.0]",3890303,81,,,,-1.7823955,,Right Foot,,,"[55.0, 44.0]",,Ground Pass,,27.615938,,,Christian Gentner,8959.0,,,,,,2,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Right Defensive Midfield,182,VfB Stuttgart,174,['f0c21e83-02f3-416d-9b6c-345f262ac4a8'],17,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:17.800,Pass,
,,,,,,,,,,,,,,,,,,,2.86294,,,,,,,,,,,,,,f06286b8-0036-44c0-8e3c-de937985c0c9,2978,,"[67.4, 37.6]",3890303,81,,,,-0.905781,,Right Foot,,,"[89.2, 9.8]",,High Pass,,35.328175,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,2,Regular Play,Christian Gentner,8959.0,Left Defensive Midfield,182,VfB Stuttgart,174,['92317bd3-2e6c-4919-8d2a-5b2fb24b3f07'],21,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:21.372,Pass,
,,,,,,,,,,,,,,,,,,,0.778645,,,,,,,,,,,,,,fedb43ad-c588-43a9-b9a8-00f3d9ba4fea,2980,,"[91.6, 8.1]",3890303,81,,,,1.3581514,,Head,,,"[93.5, 16.9]",,Low Pass,,9.002777,Incomplete,,Filip Kostić,5591.0,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,182,VfB Stuttgart,174,"['dba5c8d8-c65c-4a04-86a0-6ad057536f8e', 'dceb9fd7-1d40-450f-a48d-3e8cee005104']",24,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:24.235,Pass,
,,,,,,,,,,,,,,,,,,,0.973586,,,,,,,,,,,,,,dba5c8d8-c65c-4a04-86a0-6ad057536f8e,2982,,"[26.6, 63.2]",3890303,81,,,,2.2886283,,Right Foot,,,"[20.4, 70.3]",,Ground Pass,,9.426028,,,Uilson de Souza Paula Júnior,30312.0,,,,,Interception,2,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Right Midfield,182,VfB Stuttgart,174,"['95902b0a-abdc-40ea-bc24-fe1ee3b8300d', 'fedb43ad-c588-43a9-b9a8-00f3d9ba4fea']",25,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:25.013,Pass,
,,,,,,,,,,,,,,,,,,,4.378933,,,,,,,,,,,,,,cb0eb8e4-bb03-4815-8495-58fe442e884d,2984,,"[18.2, 71.6]",3890303,81,,,,-0.418517,,Left Foot,,,"[49.9, 57.5]",,High Pass,,34.69438,Incomplete,,Pierre-Emile Højbjerg,3570.0,,,,,,2,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,182,VfB Stuttgart,174,"['8f89cf2c-67d7-49ff-b6ce-a55e5a1f6058', 'da2d55a5-467c-4a6c-8e04-cdd9c94bb4d3']",25,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:25.987,Pass,
,,,,,,,,,,,,,,,,,,,0.724029,,,,,,,,,,,,,,da2d55a5-467c-4a6c-8e04-cdd9c94bb4d3,2987,,"[70.2, 22.6]",3890303,81,,,,-2.3100734,,Right Foot,,,"[64.0, 15.8]",,Ground Pass,,9.202173,,,Timo Baumgartl,8956.0,,,,,Recovery,2,Regular Play,Christian Gentner,8959.0,Left Defensive Midfield,182,VfB Stuttgart,174,"['a8cd4123-e69d-468f-9966-6638206573d4', 'cb0eb8e4-bb03-4815-8495-58fe442e884d', 'e985a7de-26da-4016-aae5-33d5e5e6f239']",30,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:30.366,Pass,True
,,,,,,,,,,,,,,,,,,,0.739526,,,,,,,,,,,,,,974b845e-a174-47f9-8936-179b1e66347f,2993,,"[74.7, 3.2]",3890303,81,,,,1.3664805,,Right Foot,,,"[77.0, 14.3]",,Ground Pass,,11.335784,,,Daniel Ginczek,9409.0,,,,,Free Kick,2,From Free Kick,Timo Baumgartl,8956.0,Left Center Back,183,VfB Stuttgart,174,['488ad1f2-8264-411d-b2aa-b1216329e420'],38,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:38.857,Pass,
,,,,,,,,,,,,,,,,,,,1.15758,,,,,,,,,,,,,,0451fbe0-3df2-4b14-87ad-213505d11eb5,2996,,"[77.0, 14.5]",3890303,81,,,,1.9071978,,Right Foot,,,"[71.3, 30.8]",,Ground Pass,,17.267889,,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,,2,From Free Kick,Daniel Ginczek,9409.0,Left Center Forward,183,VfB Stuttgart,174,['73d2243b-dd75-4f2a-88a1-dc5f6dbe95d1'],41,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:41.451,Pass,
,,,,,,,,,,,,,,,,,,,0.755548,,,,,,,,,,,,,,c828e919-da74-4919-afa7-f9f81605f727,2999,,"[79.6, 40.4]",3890303,81,,,,0.18668933,,Right Foot,,,"[88.6, 42.1]",,Ground Pass,,9.159148,Incomplete,,Daniel Ginczek,9409.0,,,,,,2,From Free Kick,Sereso Geoffroy Gonzaroua Dié,34558.0,Right Defensive Midfield,183,VfB Stuttgart,174,"['925c590d-25f4-4a85-8933-6b2223ef354e', 'c242c07f-e981-45ff-aa24-473cfe0509e6']",44,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:44.083,Pass,
,,,,,,,,,,,,True,,,,,,,1.701792,,,,,,,,,,,,,,c242c07f-e981-45ff-aa24-473cfe0509e6,3001,,"[31.5, 38.0]",3890303,81,,,,-1.0980992,,Right Foot,,,"[36.0, 29.2]",,Ground Pass,,9.883825,,,Max Meyer,8508.0,,,,,Interception,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,184,Schalke 04,181,"['97eec554-80cc-4169-8e25-fc1ebcaf1ef8', 'c828e919-da74-4919-afa7-f9f81605f727']",44,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:44.839,Pass,
,,,,,,,,,,,,,,,,,,,1.351212,,,,,,,,,,,,,,b388bcbc-4b2f-4049-8372-29ebcdf967c9,3004,,"[37.7, 22.6]",3890303,81,,,,-2.9121299,,Right Foot,,,"[24.0, 19.4]",,Ground Pass,,14.06876,,,Dennis Aogo,8958.0,,,,,,2,Regular Play,Max Meyer,8508.0,Left Midfield,184,Schalke 04,181,['c1199260-59b2-42ca-b6f6-9f92fa3a8c78'],46,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:46.719,Pass,
,,,,,,,,,,,,,,,,,,,2.320744,,,,,,,,,,,,,,0ca6c9f5-8f37-46c8-b6a5-df774525c5c3,3007,,"[24.0, 19.4]",3890303,81,,,,-0.6074446,,Left Foot,,,"[48.6, 2.3]",,High Pass,,29.959473,,,Max Meyer,8508.0,,,,,,2,Regular Play,Dennis Aogo,8958.0,Left Back,184,Schalke 04,181,['f7a45dec-4ff2-4875-8c21-3d3fa3efb89b'],48,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:48.612,Pass,
,,,,,,,,,,,,,,,,,,,1.559077,,,,,,,,,,,,,,1ff31807-1142-4a5e-8d13-4d7f689fa693,3014,,"[80.9, 73.5]",3890303,81,,,,-1.8703283,,Right Foot,,,"[78.8, 66.7]",,Ground Pass,,7.1168814,,,Daniel Didavi,8243.0,,,,,,2,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Right Defensive Midfield,185,VfB Stuttgart,174,['1b1ffa61-013b-486f-81a9-2e0a8ddbb477'],57,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:57.084,Pass,
,,,,,,,,,,,,,,,,,,,1.19372,,,,,,,,,,,,,,b6af692a-2029-45ea-a4cd-be0157b46d7c,3018,,"[89.9, 66.5]",3890303,82,,,,0.13213694,,Left Foot,,,"[105.7, 68.6]",,Ground Pass,,15.938946,,,Florian Klein,9728.0,,,,,,2,Regular Play,Daniel Didavi,8243.0,Right Midfield,185,VfB Stuttgart,174,['14c520b9-fc5c-4e91-8879-f111ac8d87ce'],2,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:37:02.071,Pass,
,,,,,,,,,,,,,,,,,,,3.025436,,,,,,,,,,,,,,ab7cc844-c61e-4c79-9caa-1f7709ed5777,3021,,"[111.5, 68.4]",3890303,82,,,,-1.5830808,c1e302cc-648c-44fa-8c7a-0a99fd6d8c4a,Right Foot,True,,"[111.0, 27.7]",,High Pass,,40.70307,,,Filip Kostić,5591.0,True,True,,,,2,Regular Play,Florian Klein,9728.0,Right Back,185,VfB Stuttgart,174,['183c7494-ebf8-4bdf-b28e-e8c3320e71ab'],4,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:37:04.809,Pass,
,,,,,,,,,,,,,,,,,,,3.394576,,,,,,,,,,,,,,1910dab2-b5d6-4645-83a3-04db78e666e1,3029,,"[6.0, 44.0]",3890303,82,,,,0.4908959,,Right Foot,,,"[66.8, 76.5]",,High Pass,,68.94121,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,Goal Kick,2,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,186,Schalke 04,181,['4bb4e065-97f8-4891-8d38-9ed019916329'],41,,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:41.574,Pass,
,,,,,,,,,,,,,,,,,,,2.026068,,,,,,,,,,,,,,27b3fc18-2938-40a0-b476-00c416068c64,3031,,"[67.2, 73.7]",3890303,82,,,,0.08130187,,Head,,,"[80.7, 74.8]",,High Pass,,13.544741,,,Franco Matías Di Santo,8512.0,,,,,,2,From Goal Kick,Jean-Eric Maxim Choupo-Moting,3499.0,Right Midfield,186,Schalke 04,181,['2b6aac8d-c5ee-452a-b323-82657bff9413'],44,,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:44.969,Pass,
,,,,,,,,,,,,,,,,,,,0.583094,,,,,,,,,,,,,,a1f44bdb-ece8-40b6-8190-6ac9f5bd195a,3036,,"[79.4, 75.9]",3890303,82,,,,-0.071307465,,Right Foot,,,"[82.2, 75.7]",,Low Pass,,2.8071337,Incomplete,,,,,,,,,2,From Goal Kick,Franco Matías Di Santo,8512.0,Right Center Forward,186,Schalke 04,181,['218ce05e-6ab8-4735-b680-a553ef1a5678'],47,,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:47.764,Pass,
,,,,,,,,,,,,,,,,,,,1.004153,,,,,,,,,,,,,,5c64a400-3acf-4346-ba43-480071b5735d,3039,,"[36.8, 13.9]",3890303,82,,,,-0.48126695,,Right Foot,,,"[45.8, 9.2]",,Ground Pass,,10.153324,,,Filip Kostić,5591.0,,,,,,2,From Goal Kick,Timo Baumgartl,8956.0,Left Center Back,186,Schalke 04,181,['55a35bc1-a096-4625-aa0e-7b7e6de617fa'],49,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:37:49.595,Pass,
,,,,,,,,,,,,,,,,,,,1.661642,,,,,,,,,,,,,,bde63745-2a88-4df4-9c87-2833a7d8044a,3054,,"[19.5, 21.3]",3890303,82,,,,1.5896028,,Right Foot,,,"[18.9, 53.2]",,Ground Pass,,31.905642,,,Florian Klein,9728.0,,,,,,2,Regular Play,Toni Šunjić,38172.0,Right Center Back,187,VfB Stuttgart,174,['7f6535d2-e35a-4f83-9c39-266aec9079b7'],57,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:37:57.161,Pass,
,,,,,,,,,,,,,,,,,,,1.286366,,,,,,,,,,,,,,d0c9e593-ce26-4858-b5ab-b80640913564,3057,,"[34.5, 66.0]",3890303,83,,,,-0.9473655,,Right Foot,,,"[40.9, 57.1]",,Ground Pass,,10.962208,,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,,2,Regular Play,Florian Klein,9728.0,Right Back,187,VfB Stuttgart,174,['2942369b-88bb-4456-9a34-fc3da5f400d4'],2,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:38:02.302,Pass,
,,,,,,,,,,,,,,,,,,,1.308928,,,,,,,,,,,,,,29344e99-9726-432c-83e2-461297340398,3060,,"[55.0, 61.1]",3890303,83,,,,-0.91170627,,Right Foot,,,"[77.0, 32.7]",,Ground Pass,,35.924366,,,Christian Gentner,8959.0,,,,,,2,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Right Defensive Midfield,187,VfB Stuttgart,174,['0054dba5-0a80-4e50-9737-30157d2f5d4d'],8,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:38:08.570,Pass,
,,,,,,,,,,,,,,,,,,,1.411026,,,,,,,,,,,,,,08373b96-b25f-4d34-b083-7193ec50dd48,3067,,"[81.5, 39.5]",3890303,83,,,,1.6255802,,Right Foot,,,"[79.8, 70.5]",,Ground Pass,,31.046577,,,Florian Klein,9728.0,,,,,,2,Regular Play,Christian Gentner,8959.0,Left Defensive Midfield,187,VfB Stuttgart,174,['f8da6f9d-5e70-4837-ab76-9b72d689947f'],13,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:38:13.116,Pass,
