50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.14561,,,,,,,,,,,,,,,90884ca8-0251-40b0-8e30-7ff0a4224590,17,,"[30.0, 25.7]",3890413,0,,,,,1.5380977,,Right Foot,,,,"[31.4, 68.5]",,Ground Pass,,42.82289,,,,Daniel Schwaab,8270.0,,True,,,,1,From Kick Off,Georg Niedermeier,40470.0,Left Center Back,2,VfB Stuttgart,174,['d1d51799-1f04-4a51-89f6-1299e23395a3'],10,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:10.069,Pass,
,,,,,,,,,,,,,,,,,,1.800657,,,,,,,,,,,,,,,c182ef77-4d2b-4c7d-a3c2-c3030cb52535,20,,"[33.2, 64.0]",3890413,0,,,,,-1.6397777,,Right Foot,,,,"[31.3, 36.5]",,Ground Pass,,27.565557,,,,Georg Niedermeier,40470.0,,,,,,1,From Kick Off,Daniel Schwaab,8270.0,Right Center Back,2,VfB Stuttgart,174,['8a418b89-3579-4932-ac59-21a3993b6903'],13,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:13.757,Pass,
,,,,,,,,,,,,,,,,,,2.41138,,,,,,,,,,,,,,,4909e749-2500-4d61-a05d-3aa0abd58dfc,23,,"[31.3, 36.5]",3890413,0,,,,,2.519855,,Left Foot,,,,"[5.9, 54.7]",,Ground Pass,,31.2474,,,,Przemysław Tytoń,9082.0,,,,,,1,From Kick Off,Georg Niedermeier,40470.0,Left Center Back,2,VfB Stuttgart,174,['454ce5bc-6626-4c42-8040-c28662b4bbe3'],15,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:15.687,Pass,
,,,,,,,,,,,,,,,,,,1.441785,,,,,,,,,,,,,,,df8d0c73-3521-4ac8-8ad5-60382bc69d0f,26,,"[6.2, 55.6]",3890413,0,,,,,0.8173872,,Right Foot,,,,"[18.3, 68.5]",,Ground Pass,,17.686718,,,,Daniel Schwaab,8270.0,,,,,,1,From Kick Off,Przemysław Tytoń,9082.0,Goalkeeper,2,VfB Stuttgart,174,['50bd3118-aaae-4198-9c44-31a537a8c45c'],18,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:18.551,Pass,
,,,,,,,,,,,,,,,,,,2.461838,,,,,,,,,,,,,,,dad6e7ae-8134-4aad-9606-e491ba29c620,29,,"[22.0, 70.7]",3890413,0,,,,,-1.4024062,,Right Foot,,,,"[30.5, 20.7]",,Ground Pass,,50.717354,,,,Georg Niedermeier,40470.0,,True,,,,1,From Kick Off,Daniel Schwaab,8270.0,Right Center Back,2,VfB Stuttgart,174,['9149221b-c0ef-4ce7-87bb-11008d01ad90'],22,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:22.512,Pass,
,,,,,,,,,,,,,,,,,,1.27275,,,,,,,,,,,,,,,2c9bd811-abc2-4dc5-96b9-7954525d11a5,32,,"[33.2, 20.6]",3890413,0,,,,,-0.6607284,,Right Foot,,,,"[55.2, 3.5]",,Ground Pass,,27.864134,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,1,From Kick Off,Georg Niedermeier,40470.0,Left Center Back,2,VfB Stuttgart,174,['ef51b2a4-7bec-480b-aa06-28f4ab4d11f1'],26,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:26.314,Pass,
,,,,,,,,,,,,,,,,,,1.165331,,,,,,,,,,,,,,,f170c7af-aa39-41e5-af9e-deb3d0e2175b,36,,"[49.2, 0.8]",3890413,0,,,,,2.819842,,Left Foot,,,,"[25.8, 8.6]",,Ground Pass,,24.665766,,,,Georg Niedermeier,40470.0,,,,,,1,From Kick Off,Emiliano Adrián Insúa Zapata,12626.0,Left Back,2,VfB Stuttgart,174,['45d0cc8e-8193-4200-b1e1-f045f46b8c68'],29,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:29.693,Pass,
,,,,,,,,,,,,,,,,,,2.309462,,,,,,,,,,,,,,,b4a1b322-4d34-4104-8fa5-05720801c444,39,,"[23.6, 13.2]",3890413,0,,,,,1.6111784,,Right Foot,,,,"[22.4, 42.9]",,Ground Pass,,29.724232,,,,Daniel Schwaab,8270.0,,,,,,1,From Kick Off,Georg Niedermeier,40470.0,Left Center Back,2,VfB Stuttgart,174,['7ef13dfb-b79c-41c7-aa04-62d9f08502bf'],32,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:32.899,Pass,
,,,,,,,,,,,,,,,,,,0.777738,,,,,,,,,,,,,,,3bec4cf5-41bd-4e93-b3fb-647e7bdc523d,42,,"[53.7, 74.8]",3890413,0,,,,,-0.73079014,,Right Foot,,,,"[70.1, 60.1]",,Ground Pass,,22.023851,,,,Timo Werner,5557.0,,,,,,1,From Kick Off,Daniel Schwaab,8270.0,Right Center Back,2,VfB Stuttgart,174,['f2088e33-d82d-4a80-9678-3d39faa39862'],39,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:39.246,Pass,
,,,,,,,,,,,,,,,,,,2.238711,,,,,,,,,,,,,,,f7a34776-2a92-40a0-9ea8-0b46623304c6,53,,"[59.9, 12.8]",3890413,0,,True,,,2.0178995,,Right Foot,,,,"[41.2, 51.8]",,Ground Pass,,43.251472,,,,Dominik Maroh,11286.0,,,,,Free Kick,1,From Free Kick,Kevin Vogt,8397.0,Left Defensive Midfield,4,FC Köln,186,['77dfc1a5-ddd2-4310-922b-2024c50dac5a'],56,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:56.044,Pass,
,,,,,,,,,,,,,,,,,,1.881007,,,,,,,,,,,,,,,d7ed8b8f-f4a0-41cf-8e6f-aa6f77a916bd,55,,"[41.6, 55.3]",3890413,0,,,,,1.1003151,,Right Foot,,,,"[50.5, 72.8]",,Ground Pass,,19.633135,,,,Paweł Olkowski,9459.0,,,,,,1,From Free Kick,Dominik Maroh,11286.0,Right Center Back,4,FC Köln,186,['ffbbcb15-4fc0-40e2-9ffa-0891c5cc8c07'],59,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:59.637,Pass,
,,,,,,,,,,,,,,,,,,1.378939,,,,,,,,,,,,,,,e42429dd-ff75-44a0-be44-9d38c01c4f17,58,,"[50.5, 75.8]",3890413,1,,,,,-2.0854201,,Right Foot,,,,"[39.7, 56.7]",,Ground Pass,,21.941969,,,,Dominik Maroh,11286.0,,,,,,1,From Free Kick,Paweł Olkowski,9459.0,Right Back,4,FC Köln,186,['f23efc9f-a720-4d66-9d7d-3c9919ca4011'],2,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:02.745,Pass,
,,,,,,,,,,,,,,,,,,1.409279,,,,,,,,,,,,,,,8579d635-5ddc-4017-814f-d2f863a3efe8,61,,"[44.9, 56.1]",3890413,1,,,,,1.6005495,,Right Foot,,,,"[44.4, 72.9]",,Ground Pass,,16.807438,,,,Matthias Lehmann,8827.0,,,,,,1,From Free Kick,Dominik Maroh,11286.0,Right Center Back,4,FC Köln,186,['db8605c3-18d2-410c-a57a-05340cfa1d0c'],9,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:09.640,Pass,
,,,,,,,,,,,,,,,,,,0.960809,,,,,,,,,,,,,,,c7cdec26-c754-48da-a43d-4e6424b44934,64,,"[47.3, 72.9]",3890413,1,,,,,0.0,,Right Foot,,,,"[72.5, 72.9]",,Ground Pass,,25.2,,,,Yūya Ōsako,5679.0,,,,,,1,From Free Kick,Matthias Lehmann,8827.0,Right Defensive Midfield,4,FC Köln,186,['96a26097-74ce-43a0-a5c4-5686090677de'],12,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:12.509,Pass,
,,,,,,,,,,,,,,,,,,0.736415,,,,,,,,,,,,,,,850b254c-ace6-45a4-91b7-640ce365f08b,68,,"[72.9, 72.9]",3890413,1,,,,,0.9713438,,Right Foot,,,,"[77.0, 78.9]",,Ground Pass,,7.267049,,,,Marcel Risse,8823.0,,,,,,1,From Free Kick,Yūya Ōsako,5679.0,Right Center Forward,4,FC Köln,186,['7a563a59-f74f-4dc3-82a7-106f499a3422'],14,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:14.470,Pass,
,,,,,,,,,,,,,,,,,,0.121921,,,,,,,,,,,,,,,da906382-6c19-47f1-ae11-49e2749de6ce,72,,"[77.0, 78.9]",3890413,1,,,,,-0.96299434,,Right Foot,,,,"[78.6, 76.6]",,Ground Pass,,2.8017852,,Incomplete,,Yūya Ōsako,5679.0,,,,,,1,From Free Kick,Marcel Risse,8823.0,Right Midfield,4,FC Köln,186,"['5c2e99c1-4edd-4c3f-8178-d600daa5aaee', 'eb989806-9fba-460f-9b61-165698d4f72f']",15,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:15.857,Pass,
,,,,,,,,,,,,,,,,,,1.358476,,,,,,,,,,,,,,,7beaee7c-a31a-47eb-9200-2bbf505cae0c,77,,"[39.7, 2.6]",3890413,1,,,,,2.2468064,,Left Foot,,,,"[32.0, 12.2]",,Ground Pass,,12.306502,,,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,Recovery,1,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,5,VfB Stuttgart,174,"['586d9f6d-187a-4e54-bd60-bea45e7b2cf7', '5b4eff42-0338-41c3-be96-3446d661d312']",17,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:17.837,Pass,True
,,,,,,,,,,,,,,,,,,1.148645,,,,,,,,,,,,,,,b7019c6f-20e4-47ea-a242-62156a2c3eba,81,,"[32.8, 12.2]",3890413,1,,,,,2.8613937,,Right Foot,,,,"[18.9, 16.2]",,Ground Pass,,14.464093,,,,Georg Niedermeier,40470.0,,,,,,1,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,5,VfB Stuttgart,174,['0301920c-ff9e-4f64-ac5a-2905b80a4a53'],20,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:20.177,Pass,
,,,,,,,,,,,,,,,,,,1.913954,,,,,,,,,,,,,,,b350c904-f9a6-4df2-8e03-e842342dd578,84,,"[19.2, 27.3]",3890413,1,,,,,1.5131679,,Left Foot,,,,"[20.7, 53.3]",,Ground Pass,,26.043234,,,,Daniel Schwaab,8270.0,,,,,,1,Regular Play,Georg Niedermeier,40470.0,Left Center Back,5,VfB Stuttgart,174,['b889436d-51e1-4950-9439-0d41c21460f0'],24,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:24.357,Pass,
,,,,,,,,,,,,,,,,,,1.356875,,,,,,,,,,,,,,,9eee3998-ce61-4aee-a714-74090590344d,87,,"[26.7, 60.1]",3890413,1,,,,,0.8329813,,Right Foot,,,,"[40.7, 75.5]",,Ground Pass,,20.812496,,,,Kevin Großkreutz,20665.0,,,,,,1,Regular Play,Daniel Schwaab,8270.0,Right Center Back,5,VfB Stuttgart,174,['45df380d-09af-4339-8723-8db84744c6ca'],27,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:27.518,Pass,
,,,,,,,,,,,,,,,,,,1.086131,,,,,,,,,,,,,,,e9f01050-89ad-4e72-9f7e-aff734e12318,90,,"[39.7, 75.5]",3890413,1,,,,,-2.7676508,,Right Foot,,,,"[23.9, 69.3]",,Ground Pass,,16.97292,,,,Daniel Schwaab,8270.0,,,,,,1,Regular Play,Kevin Großkreutz,20665.0,Right Back,5,VfB Stuttgart,174,['532153da-c75a-4585-bf54-653b0c98f576'],28,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:28.991,Pass,
,,,,,,,,,,,,,,,,,,2.011646,,,,,,,,,,,,,,,d7aa1ca6-7ed3-4eb3-a193-02e909fa3b45,93,,"[23.9, 68.3]",3890413,1,,,,,-2.2003994,,Right Foot,,,,"[7.8, 46.2]",,Ground Pass,,27.34264,,,,Przemysław Tytoń,9082.0,,,,,,1,Regular Play,Daniel Schwaab,8270.0,Right Center Back,5,VfB Stuttgart,174,['033686bd-66dd-40bb-a929-52b3e6367d18'],31,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:31.034,Pass,
,,,,,,,,,,,,,,,,,,2.623296,,,,,,,,,,,,,,,dd0d6abc-8e94-4fe6-aaf5-49549f7067c9,96,,"[9.9, 42.5]",3890413,1,,,,,-1.2872378,,Right Foot,,,,"[19.4, 9.9]",,Ground Pass,,33.956,,,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,,1,Regular Play,Przemysław Tytoń,9082.0,Goalkeeper,5,VfB Stuttgart,174,['ce770d19-56b7-42b5-966a-1f2cf6b434bd'],35,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:35.194,Pass,
,,,,,,,,,,,,,,,,,,1.632882,,,,,,,,,,,,,,,15b739b5-a88b-46e6-9c2a-35f9f51355a4,99,,"[41.6, 12.7]",3890413,1,,,,,-0.25944942,,Right Foot,,,,"[74.0, 4.1]",,Ground Pass,,33.521935,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,1,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,5,VfB Stuttgart,174,['fe96508f-0085-4ebd-8196-0116ba884627'],42,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:42.245,Pass,
,,,,,,,,,,,,,,,,,,1.646203,,,,,,,,,,,,,,,87288362-2c90-4536-b059-2cff3c0d8624,103,,"[78.8, 3.8]",3890413,1,,,,,0.111167684,,Left Foot,,,,"[100.3, 6.2]",,Ground Pass,,21.63354,,Incomplete,,Daniel Didavi,8243.0,,,,,,1,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,5,VfB Stuttgart,174,"['022b605e-401d-4f9c-bb65-cc04958de71f', '773fc2ed-8d05-4843-8f66-71735e0d4386']",44,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:44.941,Pass,
,,,,,,,,,,,,,,,,,,0.986967,,,,,,,,,,,,,,,d01e184d-1649-43de-99de-e0c1eda5faca,106,,"[90.1, 0.1]",3890413,1,,,,,2.3652031,,,,,,"[84.5, 5.6]",,Low Pass,,7.8492036,,,,Christian Gentner,8959.0,,,,,Throw-in,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,6,VfB Stuttgart,174,['d46e8f50-089e-4427-af6e-d6291c86c8a1'],51,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:51.721,Pass,
,,,,,,,,,,,,,,,,,,0.819698,,,,,,,,,,,,,,,ce60487d-d1ed-4328-8f6b-4eaa3071faae,110,,"[84.5, 5.6]",3890413,1,,,,,-2.317253,,Right Foot,,,,"[80.8, 1.6]",,Ground Pass,,5.448853,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,1,From Throw In,Christian Gentner,8959.0,Center Attacking Midfield,6,VfB Stuttgart,174,"['7531613f-82ec-431a-bed0-161567864fa6', 'a0c4289f-d44f-41c8-b50c-7cc99ee823d1']",54,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:54.056,Pass,True
,,,,,,,,,,,,,,,,,,0.903955,,,,,,,,,,,,,,,b43f9889-80be-4ea9-a68e-2fb39f150741,114,,"[79.1, 2.6]",3890413,1,,,,,2.7352984,,Left Foot,,,,"[70.5, 6.3]",,Ground Pass,,9.362158,,,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,6,VfB Stuttgart,174,['cf027925-5b1c-4e3c-8d96-c572b756e14f'],56,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:56.454,Pass,
,,,,,,,,,,,,,,,,,,1.060115,,,,,,,,,,,,,,,58ba0a72-1950-44c3-b717-acf45b8b3381,117,,"[70.7, 24.3]",3890413,2,,,,,1.0838971,,Right Foot,,,,"[76.1, 34.5]",,Ground Pass,,11.54123,,,,Lukas Rupp,11395.0,,,,,,1,From Throw In,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,6,VfB Stuttgart,174,['13a21f11-ef09-4d51-b11c-62e881010023'],0,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:00.479,Pass,
,,,,,,,,,,,,,,,,,,1.565365,,,,,,,,,,,,,,,1cf25dd2-7c7f-4afd-9ea3-bf6140898ca3,121,,"[78.9, 35.2]",3890413,2,,,,,1.544017,,Right Foot,,,,"[79.8, 68.8]",,Ground Pass,,33.612053,,,,Kevin Großkreutz,20665.0,,,,,,1,From Throw In,Lukas Rupp,11395.0,Right Center Midfield,6,VfB Stuttgart,174,"['156ac45c-7dba-4061-a92e-d93da465c5d3', 'c000f2af-5048-4e53-a205-ef34a5d39435']",2,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:02.055,Pass,True
,,,,,,,,,,,,,,,,,,0.862461,,,,,,,,,,,,,,,14a6b7c5-768d-4ee1-87ca-80662ea34e16,131,,"[39.2, 0.1]",3890413,2,,,,,1.5067813,,,,,,"[39.7, 7.9]",,Low Pass,,7.816009,,,,Matthias Lehmann,8827.0,,,,,Throw-in,1,From Throw In,Jonas Hector,6040.0,Left Back,8,FC Köln,186,['27822e1c-8a51-4e92-abf8-4b7009b83dd1'],36,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:36.885,Pass,
