50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.73716,,,,,,,,,,,c1e79370-8b16-44ae-a5ab-230e06fbaf3f,2346,,,"[89.0, 18.5]",3890344,59,,,,,-0.1630953,,Left Foot,,,"[96.9, 17.2]",,Ground Pass,,8.0062475,,,Jairo Samperio Bustara,6925.0,,,,,,2,From Throw In,Yunus Mallı,8679.0,Center Attacking Midfield,127,FSV Mainz 05,177,['fdd6231f-5141-4f92-97cc-34c4945d5afc'],23,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:14:23.843,Pass,
,,,,,,,,,,,,,,,,,0.583435,,,,,,,,,,,b758fda5-70c0-4cfb-b6d2-7aea3e7d3263,2359,,,"[94.1, 21.8]",3890344,59,,,,,1.0608243,,Left Foot,,,"[97.4, 27.7]",,Ground Pass,,6.7601776,,,Yoshinori Muto,6337.0,,,,,,2,From Throw In,Jairo Samperio Bustara,6925.0,Left Wing,127,FSV Mainz 05,177,['9be7c024-b8ad-4591-a1c1-94ec798d7eac'],31,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:14:31.075,Pass,
,,,,,,,,,,,,,,,,,3.252689,,,,,,,,,,,0bdbf634-8ab0-4a0e-bfcb-6b8ce504490c,2380,,,"[30.9, 43.7]",3890344,60,,,,,0.09283582,,Right Foot,,,"[88.9, 49.1]",,High Pass,,58.250835,,,Anthony Ujah,12624.0,,,,,Free Kick,2,From Free Kick,Felix Wiedwald,23269.0,Goalkeeper,129,Werder Bremen,176,['ed3f3ef0-722f-410e-9f90-b8cd39caea4d'],13,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:13.716,Pass,
,,,,,,,,,,,,,,,,,1.174864,,,,,,,,,,,d620a313-b0ec-4181-9336-f4c7ef3950a8,2382,,,"[89.2, 49.1]",3890344,60,,,,True,-0.76101273,,,,,"[97.6, 41.1]",,High Pass,,11.6,Incomplete,,Fin Bartels,8389.0,,,,,,2,From Free Kick,Anthony Ujah,12624.0,Center Forward,129,Werder Bremen,176,"['7c2a47fd-e7f0-475f-9fbb-e93f1109d88d', 'dfb10a66-0f78-436f-954a-4250b4559836', 'e2388cf7-2a82-4eda-b7a7-e69ce20f0351']",17,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:17.009,Pass,True
,,,,,,,,,,,,,,,,,1.558275,,,,,,,,,,,7c2a47fd-e7f0-475f-9fbb-e93f1109d88d,2385,,,"[22.5, 39.0]",3890344,60,,,,,-0.101215445,,Head,,,"[35.3, 37.7]",,High Pass,,12.865847,,,Julian Baumgartlinger,20037.0,,,,,Recovery,2,Regular Play,Niko Bungert,13319.0,Right Center Back,130,FSV Mainz 05,177,"['1a166dda-e50d-458b-88f0-3da990691fc5', 'd620a313-b0ec-4181-9336-f4c7ef3950a8']",18,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:18.184,Pass,
,,,,,,,,,,,,,,,,,2.310338,,,,,,,,,,,16bb0479-b841-4fba-a205-a05fc4307964,2387,,,"[35.3, 37.7]",3890344,60,,,,,-2.0580616,,Head,,,"[22.0, 12.6]",,High Pass,,28.405985,,,Gonzalo Alejandro Jara Reyes,30551.0,,,,,,2,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,130,FSV Mainz 05,177,['2eeda1ba-4325-43d1-88d1-4bc7117dc177'],19,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:19.742,Pass,
,,,,,,,,,,,,,,,,,1.76199,,,,,,,,,,,2dc117d9-b20f-40c4-bff2-076223ee6bfd,2390,,,"[29.1, 6.7]",3890344,60,,,,,0.36846682,,Right Foot,,,"[55.0, 16.7]",,High Pass,,27.763466,Incomplete,,Yunus Mallı,8679.0,,,,,,2,Regular Play,Gonzalo Alejandro Jara Reyes,30551.0,Left Back,130,FSV Mainz 05,177,"['46806ad0-f6ca-41b6-9a0f-ffef0ff3e6c5', 'a5b618b7-62ac-4372-8ad5-699c90e3971b']",26,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:26.577,Pass,
,,,,,,,,,,,,,,,,,1.961048,,,,,,,,,,,46806ad0-f6ca-41b6-9a0f-ffef0ff3e6c5,2392,,,"[65.1, 63.4]",3890344,60,,,,True,-0.46169448,,,,,"[85.6, 53.2]",,High Pass,,22.897379,Incomplete,,Anthony Ujah,12624.0,,,,,Recovery,2,Regular Play,Philipp Bargfrede,8390.0,Center Defensive Midfield,130,FSV Mainz 05,177,"['2dc117d9-b20f-40c4-bff2-076223ee6bfd', '59a8d796-4ebf-4280-b40f-227b5aff2438', '63ce73e8-8430-4177-9d94-a50fb5cf2cb7', 'c6f76ab4-70a8-4b8f-86e2-a0eeb7e7a02f']",28,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:28.339,Pass,True
,,,,,,,,,,,,,,,,,1.343158,,,,,,,,,,,59a8d796-4ebf-4280-b40f-227b5aff2438,2395,,,"[34.5, 26.9]",3890344,60,,,,,-0.20675859,,Head,,,"[55.0, 22.6]",,High Pass,,20.946121,Incomplete,,Yoshinori Muto,6337.0,,,,,Recovery,2,Regular Play,Stefan Bell,8559.0,Left Center Back,130,FSV Mainz 05,177,"['46806ad0-f6ca-41b6-9a0f-ffef0ff3e6c5', '78b23bfb-99be-44e0-a2b3-72e310e358ce', 'faa80bba-6c2a-4d77-ac31-4ee661eff0e1']",30,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:30.300,Pass,
,,,,,,,,,,,,,,,,,1.012356,,,,,,,,,,,78b23bfb-99be-44e0-a2b3-72e310e358ce,2397,,,"[65.1, 57.5]",3890344,60,,,,,-0.4636476,,Head,,,"[77.9, 51.1]",,Low Pass,,14.310835,,,Anthony Ujah,12624.0,,,,,Recovery,2,Regular Play,Philipp Bargfrede,8390.0,Center Defensive Midfield,130,FSV Mainz 05,177,"['59a8d796-4ebf-4280-b40f-227b5aff2438', '803f8cdb-086f-478b-81fd-81279ee20952']",31,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:31.643,Pass,
,,,,,,,,,,,,,,,,,1.673274,,,,,,,,,,,cb790277-8b86-47f3-a6eb-22ea1e4cf818,2405,,,"[50.1, 30.3]",3890344,60,,,,,-0.25255427,,Right Foot,,,"[53.2, 29.5]",,Ground Pass,,3.2015622,Incomplete,,Yoshinori Muto,6337.0,,,,,,2,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,130,FSV Mainz 05,177,"['5a6e536c-1125-4294-859e-bdeef5914a17', 'a7b955f0-4e6b-4d25-b85e-08bc7463f9b8', 'ce272c01-660d-461c-857f-de12b0522a90']",35,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:35.135,Pass,True
,,,,,,,,,,,,,,,,,1.033419,,,,,,,,,,,ce272c01-660d-461c-857f-de12b0522a90,2407,,,"[66.9, 50.6]",3890344,60,,,,,3.0524676,,Right Foot,,,"[43.4, 52.7]",,Ground Pass,,23.593643,,,Alejandro Gálvez Jimena,6924.0,,,,,Recovery,2,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,131,Werder Bremen,176,"['205e9270-705f-4880-8062-fcb6994b45a2', 'cb790277-8b86-47f3-a6eb-22ea1e4cf818']",36,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:36.808,Pass,
,,,,,,,,,,,,,,,,,1.859685,,,,,,,,,,,dfd2dc9a-cf17-40c9-93af-af657c960871,2410,,,"[41.6, 52.7]",3890344,60,,,,,-2.8943884,,Right Foot,,,"[9.9, 44.7]",,Ground Pass,,32.693882,,,Felix Wiedwald,23269.0,,,,,,2,Regular Play,Alejandro Gálvez Jimena,6924.0,Right Center Back,131,Werder Bremen,176,['8d91457b-1b0d-48df-92ab-e15b5399a770'],38,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:38.815,Pass,
,,,,,,,,,,,,,,,,,2.053504,,,,,,,,,,,f106e817-4460-4b85-833c-edf4f29c331e,2414,,,"[8.1, 44.7]",3890344,60,,,,,-0.1258027,,Left Foot,,,"[42.1, 40.4]",,High Pass,,34.270832,,,Philipp Bargfrede,8390.0,,,,,,2,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,131,Werder Bremen,176,"['2a589dc4-92aa-44bc-84ab-e189c1d90928', '5df09ec2-2aca-41b3-94a5-c1a48340085b']",43,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:43.641,Pass,True
,,,,,,,,,,,,,,,,,1.750498,,,,,,,,,,,68265787-95c3-4f46-9e13-fd5a94d9653f,2416,,,"[42.1, 40.4]",3890344,60,,,,,-0.7407352,,Head,,,"[60.8, 23.3]",,High Pass,,25.339693,Incomplete,,Zlatko Junuzović,8762.0,,,,,,2,Regular Play,Philipp Bargfrede,8390.0,Center Defensive Midfield,131,Werder Bremen,176,"['08973b2b-5416-463e-9529-b99ec90b2b05', '10b1fcbc-30ee-4fa6-9e99-05c8c67b9371']",45,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:45.694,Pass,
,,,,,,,,,,,,,,,,,1.243434,,,,,,,,,,,08973b2b-5416-463e-9529-b99ec90b2b05,2418,,,"[59.3, 56.8]",3890344,60,,,,,-0.93226206,,Head,,,"[66.5, 47.1]",,High Pass,,12.080149,Incomplete,,Julian Baumgartlinger,20037.0,,,,,Recovery,2,Regular Play,Leon Aderemi Balogun,5467.0,Right Back,131,Werder Bremen,176,"['1c1b048d-941b-42c0-8417-8d1452e281f9', '68265787-95c3-4f46-9e13-fd5a94d9653f', 'fb451da6-ad57-45b9-93e1-aef2b9664885']",47,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:47.445,Pass,
,,,,,,,,,,,,,,,,,1.595359,,,,,,,,,,,fb451da6-ad57-45b9-93e1-aef2b9664885,2420,,,"[53.6, 33.0]",3890344,60,,,,,0.7272627,,Right Foot,,,"[63.6, 41.9]",,Low Pass,,13.386934,,,Anthony Ujah,12624.0,,,,,Interception,2,Regular Play,Florian Grillitsch,11396.0,Left Center Midfield,131,Werder Bremen,176,"['08973b2b-5416-463e-9529-b99ec90b2b05', 'f35a1e19-e47d-4d74-a3a8-4482298d28c1']",48,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:48.688,Pass,
,,,,,,,,,,,,,,,,,1.704724,,,,,,,,,,,dbad4441-f6b3-49f2-b838-0e912949d74f,2425,,,"[63.1, 42.2]",3890344,60,,,,,-2.429592,,Left Foot,,,"[48.5, 29.6]",,Ground Pass,,19.285227,,,Philipp Bargfrede,8390.0,,,,,,2,Regular Play,Anthony Ujah,12624.0,Center Forward,131,Werder Bremen,176,"['bca9f84f-137c-4db3-9be5-7d0bdf5339b9', 'dd4e890b-5558-46fa-90f1-053d10ac4f01']",50,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:50.737,Pass,True
,,,,,,,,,,,,,,,,,1.74324,,,,,,,,,,,931b179c-1656-42f9-88d7-b3172318d63b,2427,,,"[48.5, 29.6]",3890344,60,,,,,-0.87605804,,Right Foot,,,"[70.0, 3.8]",,Ground Pass,,33.584072,,,Zlatko Junuzović,8762.0,,,,,,2,Regular Play,Philipp Bargfrede,8390.0,Center Defensive Midfield,131,Werder Bremen,176,['0682cc2c-3914-4d21-b25e-be46e3a3887c'],52,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:52.442,Pass,
,,,,,,,,,,,,,,,,,0.132355,,,,,,,,,,,92c85860-8ea5-496e-806e-04a0a8663e33,2431,,,"[75.1, 7.7]",3890344,60,,,,,1.3101939,,Right Foot,,,"[75.9, 10.7]",,Low Pass,,3.104835,Incomplete,,Florian Grillitsch,11396.0,,,,,,2,Regular Play,Zlatko Junuzović,8762.0,Left Midfield,131,Werder Bremen,176,"['25b906ae-ab88-4665-a7ab-1f946a987f4c', '73c821c8-4ed1-4a29-acf0-760a9f3ddf63', '9d9d6e4e-62a3-49db-a110-22e4a83d2120']",56,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:56.665,Pass,True
,,,,,,,,,,,,,,,,,2.833165,,,,,,,,,,,6c765a52-5778-42be-a18d-38be99bd117f,2435,,,"[75.1, 39.4]",3890344,60,,,,,-0.8732937,,Right Foot,,,"[98.9, 11.0]",,High Pass,,37.054016,,,Zlatko Junuzović,8762.0,,,,,Recovery,2,Regular Play,Clemens Fritz,20010.0,Right Center Midfield,131,Werder Bremen,176,"['6419e6f6-e436-4b5c-9c67-cc054be4ad35', '9d031dc3-6830-4df3-93f1-8ca89b334b79']",58,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:58.953,Pass,True
,,,,,,,,,,,,,,,,,1.886521,,,,,,,,,,,20185a67-7273-4fdd-acd7-596d77867a07,2441,,,"[109.4, 8.2]",3890344,61,,,,,1.3899373,,Right Foot,True,,"[115.8, 43.2]",,High Pass,,35.58033,Incomplete,,Jannik Vestergaard,8815.0,,,,,Free Kick,2,From Free Kick,Zlatko Junuzović,8762.0,Left Midfield,132,Werder Bremen,176,"['54da34af-3d95-4043-8dad-a61aa1ced399', 'bfba7d3d-f871-4ad5-9d44-84cbb576936e']",54,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:54.086,Pass,
,,,,,,,,,,,,,,,,,1.224609,,,,,,,,,,,6f935fd8-04be-42a8-84e7-5322fbaa527b,2445,,,"[98.4, 48.0]",3890344,61,,,,,-2.126667,7a6515a4-88f1-40ac-a752-63394dbdee57,Right Foot,,,"[94.3, 41.4]",,Ground Pass,,7.7698135,,,Philipp Bargfrede,8390.0,True,,,,Recovery,2,From Free Kick,Fin Bartels,8389.0,Right Midfield,132,Werder Bremen,176,"['8ade5a24-cb1d-4ffb-b61b-e3969717dc2b', 'bbbf85ee-6542-4316-ba9b-a5e9ddde05de']",58,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:58.148,Pass,True
,,,,,,,,,,,,,,,,,2.505611,,,,,,,,,,,b5cb9da2-adda-4375-8084-8c74c2cc3fe2,2451,,,"[6.0, 44.0]",3890344,62,,,,,0.06209623,,Right Foot,,,"[63.9, 47.6]",,High Pass,,58.01181,Incomplete,,Yoshinori Muto,6337.0,,,,,Goal Kick,2,From Goal Kick,Loris Karius,3630.0,Goalkeeper,133,FSV Mainz 05,177,"['07ee8e9e-4b9e-4a0a-a40b-b77a82051030', '3b7dcf96-ce67-4494-94d1-ac1bf872cae8']",20,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:17:20.449,Pass,
,,,,,,,,,,,,,,,,,1.477361,,,,,,,,,,,07ee8e9e-4b9e-4a0a-a40b-b77a82051030,2453,,,"[56.2, 32.5]",3890344,62,,,,,0.26896206,,Head,,,"[71.8, 36.8]",,Low Pass,,16.18178,Incomplete,,Anthony Ujah,12624.0,,,,,Recovery,2,From Goal Kick,Philipp Bargfrede,8390.0,Center Defensive Midfield,133,FSV Mainz 05,177,"['233d4fcf-d33c-4306-85da-174b55e1abd3', '4bb4877f-5570-411d-a4c3-9de143a748e1', 'b5cb9da2-adda-4375-8084-8c74c2cc3fe2']",22,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:22.955,Pass,
,,,,,,,,,,,,,,,,,1.384331,,,,,,,,,,,4bb4877f-5570-411d-a4c3-9de143a748e1,2455,,,"[48.3, 43.3]",3890344,62,,,,,2.2844944,,Right Foot,,,"[39.9, 53.0]",,Low Pass,,12.831601,,,Niko Bungert,13319.0,,,,,Interception,2,From Goal Kick,Christoph Moritz,8890.0,Left Defensive Midfield,133,FSV Mainz 05,177,"['07ee8e9e-4b9e-4a0a-a40b-b77a82051030', '69fbb680-2585-4d2c-88f3-c82f58890816']",24,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:17:24.432,Pass,
,,,,,,,,,,,,,,,,,2.378943,,,,,,,,,,,1c3ea937-bf17-4941-bd07-18451495af6c,2458,,,"[39.9, 53.0]",3890344,62,,,,,-2.7959013,,Right Foot,,,"[13.8, 43.6]",,Low Pass,,27.741125,,,Loris Karius,3630.0,,,,,,2,From Goal Kick,Niko Bungert,13319.0,Right Center Back,133,FSV Mainz 05,177,['a9b826ee-5d83-410f-9aa2-101cb794b13d'],25,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:17:25.897,Pass,
,,,,,,,,,,,,,,,,,2.06299,,,,,,,,,,,3a8d8590-2582-464e-b030-5c4b7b178ba0,2461,,,"[18.9, 43.6]",3890344,62,,,,,-1.2584922,,Right Foot,,,"[26.1, 21.3]",,Ground Pass,,23.433523,,,Stefan Bell,8559.0,,,,,,2,From Goal Kick,Loris Karius,3630.0,Goalkeeper,133,FSV Mainz 05,177,['55123424-5b2a-49a2-9e42-1eb82dacc77d'],30,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:17:30.377,Pass,
,,,,,,,,,,,,,,,,,1.340663,,,,,,,,,,,d2ca2721-623e-4198-9daf-acde4b309b7f,2465,,,"[53.2, 18.2]",3890344,62,,,,,-0.7678561,,Right Foot,,,"[70.6, 1.4]",,Ground Pass,,24.186773,,,Gonzalo Alejandro Jara Reyes,30551.0,,,,,,2,From Goal Kick,Stefan Bell,8559.0,Left Center Back,133,FSV Mainz 05,177,"['91c3e36e-779e-499c-ab40-50476e1a6d2d', 'e7ac4dd4-9e3b-4e99-83de-0f09459a1167']",37,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:17:37.919,Pass,True
,,,,,,,,,,,,,,,,,1.404129,,,,,,,,,,,86740d24-98ad-467c-be6c-cf2d9df6b856,2469,,,"[70.3, 1.1]",3890344,62,,,,,3.1415927,,Left Foot,,,"[56.5, 1.1]",,Ground Pass,,13.8,,,Christoph Moritz,8890.0,,,,,,2,From Goal Kick,Gonzalo Alejandro Jara Reyes,30551.0,Left Back,133,FSV Mainz 05,177,"['4f347110-55fd-4afa-a66b-647a0e17401d', 'f2623769-a508-4f5d-aff3-162edd1f57ea']",40,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:17:40.004,Pass,True
,,,,,,,,,,,,,,,,,1.610015,,,,,,,,,,,b63f47af-9c96-4cdc-b29f-9636d30e91a5,2472,,,"[56.0, 5.5]",3890344,62,,,,,0.7266424,,Right Foot,,,"[76.7, 23.9]",,Ground Pass,,27.695667,Incomplete,,Yunus Mallı,8679.0,,,,,,2,From Goal Kick,Christoph Moritz,8890.0,Left Defensive Midfield,133,FSV Mainz 05,177,"['44de35b2-28fd-4306-8d7f-b416ad22508d', 'aa6f70cf-e48f-4f34-be3c-c29752bdf3f7']",42,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:17:42.106,Pass,
,,,,,,,,,,,,,,,,,1.706042,,,,,,,,,,,aa6f70cf-e48f-4f34-be3c-c29752bdf3f7,2474,,,"[43.4, 56.2]",3890344,62,,,,,0.039583273,,Right Foot,,,"[63.6, 57.0]",,Ground Pass,,20.215836,,,Florian Grillitsch,11396.0,,,,,Recovery,2,From Counter,Philipp Bargfrede,8390.0,Center Defensive Midfield,134,Werder Bremen,176,"['6e3349c2-f572-4c73-9416-5f347d4baf7f', 'b63f47af-9c96-4cdc-b29f-9636d30e91a5']",43,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:43.716,Pass,
,,,,,,,,,,,,,,,,,2.676029,,,,,,,,,,,0442c60d-0f3e-44c3-8e5a-f85b71a4d802,2480,,,"[67.4, 55.2]",3890344,63,,,,,-0.967047,,Right Foot,,,"[101.4, 5.9]",,High Pass,,59.88731,,,Santiago García,26359.0,,True,,,Free Kick,2,From Free Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,135,Werder Bremen,176,['d66d75da-f623-4ffc-b443-fe450030b703'],24,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:18:24.421,Pass,
,,,,,,,,,,,,,,,,,3.32518,,,,,,,,,,,5379dc6b-d039-4a3d-b081-84447ca15d18,2483,,,"[108.1, 8.2]",3890344,63,,,,,1.4233241,,Left Foot,True,,"[116.3, 63.4]",,High Pass,,55.805733,Incomplete,,Anthony Ujah,12624.0,,True,,,,2,From Free Kick,Santiago García,26359.0,Left Back,135,Werder Bremen,176,"['56ede58c-723b-4f5b-baa4-f5b818e56057', 'ebf53417-a86c-4bbc-a868-a411d53a6456']",28,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:18:28.830,Pass,
,,,,,,,,,,,,,,,,,1.833344,,,,,,,,,,,7921253e-a66f-44fb-9402-00f0cf00b3f2,2487,,,"[2.3, 9.3]",3890344,63,,,,,-0.0391956,,Left Foot,,,"[22.7, 8.5]",,High Pass,,20.41568,,,Jairo Samperio Bustara,6925.0,,,,,,2,Regular Play,Gonzalo Alejandro Jara Reyes,30551.0,Left Back,136,FSV Mainz 05,177,['f9eab116-e95a-4a74-87ce-be3e64957465'],33,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:18:33.796,Pass,
,,,,,,,,,,,,,,,,,1.17809,,,,,,,,,,,aeed6ec6-8d72-49ca-aaac-77e5ef69317b,2490,,,"[24.0, 8.0]",3890344,63,,,,,-0.43413588,,Head,,,"[35.0, 2.9]",,Low Pass,,12.124768,,,Yunus Mallı,8679.0,,,,,,2,Regular Play,Jairo Samperio Bustara,6925.0,Left Wing,136,FSV Mainz 05,177,"['47896dbc-fd14-41ad-ba64-093dcb90434b', 'c7d92792-536b-4486-8893-58f4fbce13e5']",36,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:18:36.047,Pass,True
,,,,,,,,,,,,,,,,,1.733402,,,,,,,,,,,051bd7da-24e6-4674-a086-1f9f2e910099,2492,,,"[35.0, 3.7]",3890344,63,,,,,0.8130591,,Right Foot,,,"[47.3, 16.7]",,High Pass,,17.896648,Incomplete,,Jairo Samperio Bustara,6925.0,,,,,,2,Regular Play,Yunus Mallı,8679.0,Center Attacking Midfield,136,FSV Mainz 05,177,"['4f4e7eaf-38a7-4dbc-8b53-6c1a7ce62dd7', '6fb4a07c-428d-44ee-8a40-860a6908ed94']",37,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:18:37.225,Pass,
,,,,,,,,,,,,,,,,,0.597243,,,,,,,,,,,6fb4a07c-428d-44ee-8a40-860a6908ed94,2495,,,"[72.8, 63.4]",3890344,63,,,,,-0.06320683,,Right Foot,,,"[80.7, 62.9]",,Ground Pass,,7.915807,,,Fin Bartels,8389.0,,,,,Recovery,2,Regular Play,Philipp Bargfrede,8390.0,Center Defensive Midfield,137,Werder Bremen,176,"['051bd7da-24e6-4674-a086-1f9f2e910099', '5f9721a2-d8ef-4ea5-ae66-c681af7f9a8e', 'd9ddcc78-bc5a-454e-9728-7f84a361e7c8']",38,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:18:38.958,Pass,True
,,,,,,,,,,,,,,,,,0.894794,,,,,,,,,,,cf2e22f7-900c-4462-9f8f-16fcaef4f471,2499,,,"[81.2, 65.9]",3890344,63,,,,,0.7853982,,Right Foot,,,"[89.9, 74.6]",,Ground Pass,,12.303658,,,Theodor Gebre Selassie,8396.0,,,,,,2,Regular Play,Fin Bartels,8389.0,Right Midfield,137,Werder Bremen,176,"['5edb628e-f2c8-43ac-a3c3-f7c823a454ec', 'f3deb99e-97a2-48a7-8702-6a19daf89213']",40,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:18:40.492,Pass,True
,,,,,,,,,,,,,,,,,0.698406,,,,,,,,,,,989a204a-64de-409e-8781-142544d40624,2501,,,"[89.9, 73.9]",3890344,63,,,,,2.927532,,Right Foot,,,"[83.0, 75.4]",,Ground Pass,,7.0611615,,,Anthony Ujah,12624.0,,,,,,2,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,137,Werder Bremen,176,['15ad065a-3e6f-4221-aaa4-350329b4801b'],41,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:18:41.387,Pass,
,,,,,,,,,,,,,,,,,0.970549,,,,,,,,,,,316865ee-0d92-4279-b82e-650645c99805,2504,,,"[89.9, 75.1]",3890344,63,,,,,-0.6505433,,Right Foot,,,"[101.2, 66.5]",,Ground Pass,,14.200352,,,Fin Bartels,8389.0,,,,,,2,Regular Play,Anthony Ujah,12624.0,Center Forward,137,Werder Bremen,176,['635d7c25-1b85-48e4-9452-48eeb924f2b2'],43,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:18:43.612,Pass,
,,,,,,,,,,,,,,,,,1.478312,,,,,,,,,,,d62bc8c0-5f3a-41fb-9a20-25108a53792c,2510,,,"[101.4, 67.0]",3890344,64,,,,,-1.1211447,169eb2d2-3189-4a4a-bb4c-f13347b7ab4e,Right Foot,True,,"[113.9, 41.1]",,High Pass,,28.758652,,,Theodor Gebre Selassie,8396.0,True,,,,Free Kick,2,From Free Kick,Zlatko Junuzović,8762.0,Left Midfield,138,Werder Bremen,176,['add1a1cc-8e98-437c-86a6-547f14e85ed0'],27,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:19:27.512,Pass,
,,,,,,,,,,,,,,,,,1.901298,,,,,,,,,,,9bf42751-9d78-4f69-b51d-3894055ad71c,2520,,,"[13.3, 0.1]",3890344,64,,True,,,2.7935324,,,,,"[2.0, 4.2]",,Low Pass,,12.020815,,,Gonzalo Alejandro Jara Reyes,30551.0,,,,,Throw-in,2,From Throw In,Yunus Mallı,8679.0,Center Attacking Midfield,139,FSV Mainz 05,177,['7324fff5-1481-4d2c-b751-ae9a803bfa2c'],39,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:19:39.745,Pass,
,,,,,,,,,,,,,,,,,2.962006,,,,,,,,,,,4433e9cf-8ef6-4c98-a0d0-81e0cdfd0b64,2522,,,"[3.1, 4.4]",3890344,64,,,,,-0.11416803,,Left Foot,,,"[40.6, 0.1]",,High Pass,,37.745728,Out,,Jairo Samperio Bustara,6925.0,,,,,,2,From Throw In,Gonzalo Alejandro Jara Reyes,30551.0,Left Back,139,FSV Mainz 05,177,['e0577130-4bc4-43e2-93e1-dc84b270ade3'],42,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:19:42.376,Pass,
,,,,,,,,,,,,,,,,,1.415174,,,,,,,,,,,eea8cb8d-0e64-40c0-8737-1270f01d16d1,2524,,,"[89.4, 80.0]",3890344,65,,,,,-0.18889718,,,,,"[103.0, 77.4]",,High Pass,,13.846299,,,Clemens Fritz,20010.0,,,,,Throw-in,2,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,140,Werder Bremen,176,['d426d64a-084e-458f-b521-16853ad2bbca'],5,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:05.649,Pass,
