ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[94.0, 67.9]",,,,,,,,,,,,2.810575,,,,,,,,,,,,a3d3f309-b009-4493-a82d-c81d5dfde9d9,853,,"[100.1, 75.6]",3890328,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Uilson de Souza Paula Júnior,30312.0,Right Back,49,Schalke 04,181,"['72601d2f-758f-48c9-952a-8ccd9de35296', '96e6dca2-3d04-461c-a147-4d5b136aff37', '9868730a-636c-426f-976b-2dde9aaed3da']",8,,,,,,,,,,,,,,,,,,Schalke 04,181,00:22:08.010,Carry,True
,,,,"[86.4, 51.5]",,,,,,,,,,,,2.416068,,,,,,,,,,,,0d204c68-29cd-443a-9fd2-70c035eb5663,866,,"[86.1, 53.7]",3890328,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leroy Sané,3053.0,Right Midfield,49,Schalke 04,181,"['1c8efe6d-f7d4-4d09-acc9-adbf4c22883a', '25d691be-a280-492b-889a-8ed6a8d9974d', '98e632dd-1d35-4117-ba74-915d3ad32d2f', 'c16e0890-a639-46fa-8951-0904d562b86b']",17,,,,,,,,,,,,,,,,,,Schalke 04,181,00:22:17.136,Carry,True
,,,,"[68.3, 42.4]",,,,,,,,,,,,1.248425,,,,,,,,,,,,98bf4757-d6f0-443a-ac63-b230b710b76f,875,,"[75.3, 46.8]",3890328,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,49,Schalke 04,181,"['25969003-e7e3-44d2-a4dd-f04da75000f1', '2b1955ff-5941-4dde-b64c-4059d57ee4a9']",22,,,,,,,,,,,,,,,,,,Schalke 04,181,00:22:22.428,Carry,
,,,,"[84.5, 22.3]",,,,,,,,,,,,2.935926,,,,,,,,,,,,87c94958-a5f2-430d-ad59-f56a24b208e8,878,,"[72.2, 27.4]",3890328,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roman Neustädter,16534.0,Left Center Back,49,Schalke 04,181,"['ab0c45fe-eeaf-4c31-8ee3-280460bad26e', 'd1b472e2-34a3-4c98-b0f7-9f5190ac55ea']",25,,,,,,,,,,,,,,,,,,Schalke 04,181,00:22:25.766,Carry,
,,,,"[6.3, 31.6]",,,,,,,,,,,,2.803239,,,,,,,,,,,,7a1d2382-30a5-4bc4-b2f1-de84c67fdd4e,881,,"[2.8, 33.3]",3890328,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Timo Horn,8821.0,Goalkeeper,49,Schalke 04,181,"['2c607543-c1ff-4aca-97ba-9f2b74f2cd7d', 'be016797-4100-49e2-ba40-5c57a847a56b']",31,,,,,,,,,,,,,,,,,,FC Köln,186,00:22:31.015,Carry,
,,,,"[62.6, 32.3]",,,,,,,,,,,,10.047138,,,,,,,,,,,,0d3e8ab2-5e4d-4f79-ac31-43152993a953,886,,"[43.7, 21.7]",3890328,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roman Neustädter,16534.0,Left Center Back,50,Schalke 04,181,"['35b9dd3a-1dc3-4098-81a6-fde2c9f5002f', 'edbeaf0a-b944-4001-8042-eb17a0c81914']",2,,,,,,,,,,,,,,,,,,Schalke 04,181,00:23:02.721,Carry,
,,,,"[79.9, 28.7]",,,,,,,,,,,,0.68184,,,,,,,,,,,,d8fbd984-dfe5-492d-994c-fd2deb7d3bb0,889,,"[79.1, 24.7]",3890328,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Max Meyer,8508.0,Left Midfield,50,Schalke 04,181,"['4286c1b2-ac83-43c5-9d42-ea7ddcb66939', '47092b0c-5857-4098-8a85-b812df613c1d', 'dd2b2159-bacb-407b-abf7-2e0a78878114']",13,,,,,,,,,,,,,,,,,,Schalke 04,181,00:23:13.727,Carry,True
,,,,"[70.9, 77.5]",,,,,,,,,,,,2.899925,,,,,,,,,,,,42d6564f-88e6-4dc7-9247-191161601a09,904,,"[70.0, 75.7]",3890328,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,52,Schalke 04,181,"['0288093c-6709-4152-9d3b-ca62084134db', '6080ee8f-12a5-4015-bbea-9ac4c4a448df', 'ea514597-4613-4d82-83c3-60fd77e3f407']",14,,,,,,,,,,,,,,,,,,Schalke 04,181,00:24:14.709,Carry,True
,,,,"[61.0, 63.9]",,,,,,,,,,,,2.841486,,,,,,,,,,,,5e81eb82-fcf4-48ab-bfc8-c7e00cbc090c,908,,"[59.8, 72.3]",3890328,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joël Andre Job Matip,3502.0,Right Center Back,52,Schalke 04,181,"['237a142b-72e4-49b1-a1dd-c7fb10bf99e0', '6a240edd-9089-4222-94b4-6b305df8d2b0']",19,,,,,,,,,,,,,,,,,,Schalke 04,181,00:24:19.032,Carry,
,,,,"[64.6, 18.9]",,,,,,,,,,,,1.645455,,,,,,,,,,,,3bcbc4bb-c460-4057-adf8-60c20af0415d,911,,"[57.2, 20.7]",3890328,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roman Neustädter,16534.0,Left Center Back,52,Schalke 04,181,"['2ce6daed-2e21-4854-9f7b-5d15cb860f75', 'f91de420-7d97-4f5c-b799-f05a30f5637b']",23,,,,,,,,,,,,,,,,,,Schalke 04,181,00:24:23.610,Carry,
,,,,"[83.7, 23.7]",,,,,,,,,,,,0.115272,,,,,,,,,,,,f7ae2533-9763-40ad-a8e8-076a11d40574,914,,"[78.5, 20.1]",3890328,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dennis Aogo,8958.0,Left Back,52,Schalke 04,181,"['8f83ab41-912d-4011-adcb-271f04918f00', '94f3e72c-a750-4a8a-bba1-92db864e4b8b']",26,,,,,,,,,,,,,,,,,,Schalke 04,181,00:24:26.122,Carry,
,,,,"[71.7, 22.8]",,,,,,,,,,,,3.32413,,,,,,,,,,,,fa140278-4895-455d-9aaa-7654461f0747,917,,"[71.7, 22.8]",3890328,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roman Neustädter,16534.0,Left Center Back,52,Schalke 04,181,"['a591626a-ad26-4c98-91ad-5b4b58aa7601', 'bc805d73-36be-4221-af29-2cdcd33a4bef']",27,,,,,,,,,,,,,,,,,,Schalke 04,181,00:24:27.504,Carry,
,,,,"[25.7, 57.4]",,,,,,,,,,,,0.533825,,,,,,,,,,,,b19fc415-36fe-461e-94e7-d9bfebed49b6,925,,"[28.4, 56.6]",3890328,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthias Lehmann,8827.0,Right Defensive Midfield,53,FC Köln,186,"['36f118fd-5e68-4fbf-9620-5c760793e609', '748fde5c-c68e-4ea8-bd8f-ad716877b0a0', 'b0fd1277-77f2-4946-9f4d-eec8a705614c']",33,,,,,,,,,,,,,,,,,,FC Köln,186,00:24:33.554,Carry,True
,,,,"[57.3, 59.4]",,,,,,,,,,,,2.93635,,,,,,,,,,,,f1b2edae-c390-4403-8865-19fe7a9c8c71,931,,"[37.0, 54.6]",3890328,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yūya Ōsako,5679.0,Center Attacking Midfield,53,FC Köln,186,"['48f2591e-29ae-4cf2-bc60-6df4c338f302', '66f50a7d-8d9b-4907-8106-03a3df467619']",35,,,,,,,,,,,,,,,,,,FC Köln,186,00:24:35.690,Carry,
,,,,"[72.0, 74.0]",,,,,,,,,,,,0.131102,,,,,,,,,,,,e7605dcf-94ae-41e8-b869-69e6e1ea1c57,934,,"[71.1, 69.4]",3890328,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Modeste,23486.0,Center Forward,53,FC Köln,186,"['9ccc8b52-51c0-495c-83d5-a6f31f8b1d4d', 'c010ccf1-5d2d-4e53-ba5b-e8c4d6124625']",39,,,,,,,,,,,,,,,,,,FC Köln,186,00:24:39.756,Carry,
,,,,"[59.9, 7.2]",,,,,,,,,,,,1.900064,,,,,,,,,,,,ac22cf3c-90bf-4d10-ab74-e5a9664b9cfb,939,,"[54.9, 9.3]",3890328,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Back,54,Schalke 04,181,"['17904fd2-6914-4507-9b20-aaaae8ec655c', '8d05767d-3e69-461e-8d7a-1deffe84227d', 'b0a1a395-8dbe-44b6-b303-3008c06f60af']",42,,,,,,,,,,,,,,,,,,Schalke 04,181,00:24:42.350,Carry,True
,,,,"[55.0, 22.3]",,,,,,,,,,,,1.501871,,,,,,,,,,,,05388a50-6347-468b-bd90-18a23549fb9e,942,,"[54.1, 18.5]",3890328,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,54,Schalke 04,181,"['a5fcc8d1-4e2c-4055-aa4f-22ea9ea079b9', 'cf84299d-290d-4b80-889e-c30573400e69']",45,,,,,,,,,,,,,,,,,,Schalke 04,181,00:24:45.198,Carry,
,,,,"[74.7, 69.9]",,,,,,,,,,,,1.955116,,,,,,,,,,,,0765ccb1-a885-4a50-9009-64da5ac9b268,945,,"[74.4, 68.5]",3890328,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Midfield,54,Schalke 04,181,"['7d8c5f92-a318-495f-9377-c87e10b7499e', '8598d234-2d80-4f2b-b6fd-b9ef77d88ecc']",48,,,,,,,,,,,,,,,,,,Schalke 04,181,00:24:48.131,Carry,
,,,,"[92.1, 74.5]",,,,,,,,,,,,1.539656,,,,,,,,,,,,0aab4218-05fe-4a58-a55d-3d1631e43a6f,948,,"[80.7, 72.9]",3890328,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,54,Schalke 04,181,"['2c297275-082f-4e3f-85d3-764c71ad67d9', '7726aa2b-aca6-4f82-9ad9-b7e6c8b607ff']",51,,,,,,,,,,,,,,,,,,Schalke 04,181,00:24:51.974,Carry,
,,,,"[29.0, 20.7]",,,,,,,,,,,,2.394356,,,,,,,,,,,,29eb001b-510d-4a55-98b9-8cbc3fc19b68,954,,"[25.0, 22.5]",3890328,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Gerhardt,8231.0,Left Defensive Midfield,55,FC Köln,186,"['36e78e47-72be-448f-9b15-19ac9b05b2ee', 'aee15e34-7ea3-4d7c-9651-ab419acd4f3e']",56,,,,,,,,,,,,,,,,,,FC Köln,186,00:24:56.965,Carry,
,,,,"[43.8, 4.8]",,,,,,,,,,,,0.15199,,,,,,,,,,,,66c6f3af-06f9-4812-a75f-4c74349faab0,957,,"[43.3, 4.8]",3890328,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Hector,6040.0,Left Back,55,FC Köln,186,"['59cd08e0-fdf0-4681-b5fa-5c20172e7b1d', '6867cc36-c378-4e9f-a7a5-87e8eaf77442']",1,,,,,,,,,,,,,,,,,,FC Köln,186,00:25:01.151,Carry,
,,,,"[44.9, 5.8]",,,,,,,,,,,,1.079458,,,,,,,,,,,,88991c73-bebd-4261-9cad-390d2c779f69,960,,"[39.7, 18.1]",3890328,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Gerhardt,8231.0,Left Defensive Midfield,55,FC Köln,186,"['9ae9c672-ad34-48ee-919c-c70f7f05220e', 'de4fa98e-d972-4f1a-935b-fd3fb8542ba2', 'e2efdf18-a793-4b74-9472-76aa5701fda5']",2,,,,,,,,,,,,,,,,,,FC Köln,186,00:25:02.196,Carry,True
,,,,"[66.7, 11.9]",,,,,,,,,,,,0.627297,,,,,,,,,,,,f6b1b2a6-21e7-4ed9-adb8-9b756f73e891,964,,"[63.3, 12.1]",3890328,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Hector,6040.0,Left Back,55,FC Köln,186,"['7c879c98-5092-499a-916e-5e69d19f15cc', '85f12c17-8c7a-4bae-b7d9-0a4b4bc4a396']",4,,,,,,,,,,,,,,,,,,FC Köln,186,00:25:04.159,Carry,
,,,,"[104.3, 25.5]",,,,,,,,,,,,1.958431,,,,,,,,,,,,49206d80-a2eb-46ba-9a1e-efae36d98433,967,,"[89.6, 13.5]",3890328,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Modeste,23486.0,Center Forward,55,FC Köln,186,"['21bdf8c5-82e8-4b98-9867-9f6f620413b3', '3839c345-c5bd-437f-8765-827ce10a1de9', 'ee51d810-4786-4502-94ae-af54bc606f5f']",6,,,,,,,,,,,,,,,,,,FC Köln,186,00:25:06.332,Carry,True
,,,,"[21.5, 58.7]",,,,,,,,,,,,0.888224,,,,,,,,,,,,c602882d-01b5-40f6-9dd2-9215711167ee,974,,"[21.5, 60.2]",3890328,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,55,FC Köln,186,"['b82e4f9e-8d40-4d58-a8c0-11b2322f1f21', 'de4b39e7-4fcb-4063-9ec8-046b0a6b20d9', 'e9cae85a-bfc0-47af-9de9-c3a4a6e18b63']",11,,,,,,,,,,,,,,,,,,Schalke 04,181,00:25:11.372,Carry,True
,,,,"[63.8, 10.5]",,,,,,,,,,,,4.927633,,,,,,,,,,,,fdad721b-0afd-428c-964a-5631670fa6a7,984,,"[61.3, 27.1]",3890328,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannick Gerhardt,8231.0,Left Defensive Midfield,56,FC Köln,186,"['43fe7e78-e68d-4fdb-99f7-053be744a4e8', 'a500c4ae-c339-43d4-9418-53d0827a1f4d']",36,,,,,,,,,,,,,,,,,,FC Köln,186,00:25:36.909,Carry,
,,,,"[28.7, 30.1]",,,,,,,,,,,,0.577153,,,,,,,,,,,,05c9a1aa-b7e4-412b-b9cf-47e0ee6271db,987,,"[49.0, 17.9]",3890328,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominique Heintz,8828.0,Left Center Back,56,FC Köln,186,"['05e926cd-ddf5-469f-916d-4ab7367dbd7e', '85533f4a-4e73-4b43-86aa-9277965baded']",45,,,,,,,,,,,,,,,,,,FC Köln,186,00:25:45.559,Carry,
,,,,"[35.2, 44.7]",,,,,,,,,,,,1.217785,,,,,,,,,,,,a04f2a20-f18c-4914-9fe6-404f4cde17a5,990,,"[34.2, 41.7]",3890328,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frederik Hillesborg Sørensen,8829.0,Right Center Back,56,FC Köln,186,"['14dc3ee4-df59-48e7-b1ca-e2f70cf43cf6', 'a9300cf8-35d0-4536-9dba-d5c095a9ae44']",47,,,,,,,,,,,,,,,,,,FC Köln,186,00:25:47.595,Carry,
,,,,"[29.6, 33.7]",,,,,,,,,,,,1.253876,,,,,,,,,,,,46beeea9-d4f1-42a8-8673-4e51087e576f,993,,"[31.4, 34.1]",3890328,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominique Heintz,8828.0,Left Center Back,56,FC Köln,186,"['72483a54-aa89-49e7-b90e-4acc6819fc62', '76f0b800-66de-4567-9149-28f70e8d3762']",50,,,,,,,,,,,,,,,,,,FC Köln,186,00:25:50.464,Carry,
,,,,"[65.9, 5.0]",,,,,,,,,,,,3.379378,,,,,,,,,,,,55b29e84-c141-44a0-9275-aae2784fa480,996,,"[43.3, 4.5]",3890328,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannick Gerhardt,8231.0,Left Defensive Midfield,56,FC Köln,186,"['23deab16-66a5-4deb-8cfb-63c90effb68e', '7ebbed4d-c65a-4e7f-a7e8-d30d3c1ae3ff']",53,,,,,,,,,,,,,,,,,,FC Köln,186,00:25:53.243,Carry,
,,,,"[69.5, 7.8]",,,,,,,,,,,,3.184365,,,,,,,,,,,,ccb7a579-cd71-42fd-bfb9-d4432a507b7e,999,,"[75.8, 2.6]",3890328,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonas Hector,6040.0,Left Back,56,FC Köln,186,"['cd942c9a-5c23-4a46-84c7-2c877fd78b70', 'e1973e90-f114-44b6-843c-af98be67bcda']",57,,,,,,,,,,,,,,,,,,FC Köln,186,00:25:57.369,Carry,
,,,,"[35.9, 49.4]",,,,,,,,,,,,1.304656,,,,,,,,,,,,8d41ad48-7296-4768-b3b7-267a090c942a,1004,,"[42.5, 47.7]",3890328,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frederik Hillesborg Sørensen,8829.0,Right Center Back,56,FC Köln,186,"['74304500-ee98-494a-885d-7dd4d75d93b8', 'd493f56b-a614-4ee7-88cb-d85b06e68f78']",4,,,,,,,,,,,,,,,,,,FC Köln,186,00:26:04.368,Carry,
,,,,"[68.5, 6.0]",,,,,,,,,,,,6.643285,,,,,,,,,,,,1e2e6c81-f8f3-488f-a0cf-56e1024effbb,1009,,"[28.2, 11.1]",3890328,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominique Heintz,8828.0,Left Center Back,56,FC Köln,186,"['52faa90f-a4d7-483a-b0c7-f25fcc4e23a0', '65bbe090-3bf7-46ab-8a19-85e01e999884', 'e1aa26c9-5b42-4233-a5e1-c62c9ada7c28']",11,,,,,,,,,,,,,,,,,,FC Köln,186,00:26:11.588,Carry,True
,,,,"[83.5, 20.7]",,,,,,,,,,,,1.12383,,,,,,,,,,,,40bb5592-bbcb-4e00-903b-cfb4e474166d,1013,,"[83.0, 20.9]",3890328,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Bittencourt,8826.0,Left Midfield,56,FC Köln,186,"['03731c36-c896-49fb-b902-539304349016', '41a38c05-512f-4a16-afae-592a86855f29', '6b4129c9-3d9a-4bd0-abfd-dec0f1687244']",18,,,,,,,,,,,,,,,,,,FC Köln,186,00:26:18.968,Carry,True
,,,,"[66.0, 26.3]",,,,,,,,,,,,1.966148,,,,,,,,,,,,6bd7995a-d763-4ee7-afbf-f0670a943014,1020,,"[63.5, 24.3]",3890328,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannick Gerhardt,8231.0,Left Defensive Midfield,56,FC Köln,186,"['356307d8-10aa-4a84-a5d6-8aa719f4ce96', 'd53caa15-16d2-4628-a311-47c227331cbc']",22,,,,,,,,,,,,,,,,,,FC Köln,186,00:26:22.603,Carry,
,,,,"[73.3, 73.4]",,,,,,,,,,,,2.633357,,,,,,,,,,,,f936034f-a860-4f32-b0fa-c41afd9f45e2,1023,,"[67.9, 67.8]",3890328,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paweł Olkowski,9459.0,Right Back,56,FC Köln,186,"['b6043ac8-664c-4950-be13-8174e622f389', 'b845c225-1182-4e33-a3f3-3ab44fa1a9b3']",26,,,,,,,,,,,,,,,,,,FC Köln,186,00:26:26.372,Carry,
,,,,"[76.9, 63.0]",,,,,,,,,,,,1.819298,,,,,,,,,,,,54e089b8-ad2c-415c-ba32-c03bd038269b,1026,,"[78.0, 60.8]",3890328,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Risse,8823.0,Right Midfield,56,FC Köln,186,"['2969e4c1-a77f-40e4-b2a6-03591ce95ba2', 'ee2fbdd9-2834-40fd-9505-820eef09d48e']",29,,,,,,,,,,,,,,,,,,FC Köln,186,00:26:29.747,Carry,
,,,,"[82.9, 76.5]",,,,,,,,,,,,0.937945,,,,,,,,,,,,2c8639fc-f514-4e87-803e-ac1e2dec8202,1029,,"[82.9, 76.8]",3890328,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paweł Olkowski,9459.0,Right Back,56,FC Köln,186,"['237146d7-118a-4653-9948-366cef1dd5a7', '6459c009-96e0-4979-ac6d-7ad65c6efcd2']",32,,,,,,,,,,,,,,,,,,FC Köln,186,00:26:32.291,Carry,
,,,,"[89.8, 58.1]",,,,,,,,,,,,0.06331,,,,,,,,,,,,cda5e58b-94f9-4a4a-ba63-7b376b8d3c71,1033,,"[90.4, 56.8]",3890328,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthias Lehmann,8827.0,Right Defensive Midfield,56,FC Köln,186,"['2d4bd4c0-3e95-4589-8654-c10a1771edf3', '383d800b-9f0b-4b86-a342-7b76ce0aeab7', '605bfd65-8c0b-48b7-98f8-a54f0dffc95d']",34,,,,,,,,,,,,,,,,,,FC Köln,186,00:26:34.111,Carry,True
,,,,"[109.3, 71.8]",,,,,,,,,,,,2.997767,,,,,,,,,,,,9f261a2c-d906-493f-a539-d222fcc3ffb1,1036,,"[93.8, 68.0]",3890328,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paweł Olkowski,9459.0,Right Back,56,FC Köln,186,"['5a5b8dc1-ced6-4b06-8635-5a7b2c15495b', 'a04ae998-265a-4f2c-9a2c-1d8e2fa10abc']",34,,,,,,,,,,,,,,,,,,FC Köln,186,00:26:34.725,Carry,
,,,,"[67.0, 55.6]",,,,,,,,,,,,3.362203,,,,,,,,,,,,78934845-ee6d-4e68-acb1-6126589fd22c,1049,,"[44.0, 55.1]",3890328,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joël Andre Job Matip,3502.0,Right Center Back,57,Schalke 04,181,"['5e648fa5-be66-4178-95b9-c0768dc4bef5', 'ee5c3171-3fb6-4c4f-ae85-3c3db2497988']",7,,,,,,,,,,,,,,,,,,Schalke 04,181,00:27:07.452,Carry,
,,,,"[65.4, 22.0]",,,,,,,,,,,,3.282377,,,,,,,,,,,,23f3fb76-5112-4f45-afef-af6959e1957d,1054,,"[55.4, 15.3]",3890328,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roman Neustädter,16534.0,Left Center Back,57,Schalke 04,181,"['9193095c-9741-4e80-84ac-97cf1e39c231', 'aab16b13-b10d-4356-bfca-617ded74fe73']",15,,,,,,,,,,,,,,,,,,Schalke 04,181,00:27:15.441,Carry,
,,,,"[72.5, 59.2]",,,,,,,,,,,,5.173536,,,,,,,,,,,,591ad1b0-d9ef-4c1d-a177-7ba0890e79f8,1057,,"[65.4, 55.6]",3890328,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joël Andre Job Matip,3502.0,Right Center Back,57,Schalke 04,181,"['01ab094e-4e0c-4d61-91ab-f12464f8f106', '11947f1b-2510-4df4-97be-ea012f7f5d12', 'dd4f70ff-36bc-4db1-bcfb-096eef48d9b6']",20,,,,,,,,,,,,,,,,,,Schalke 04,181,00:27:20.548,Carry,True
,,,,"[107.5, 70.7]",,,,,,,,,,,,5.389954,,,,,,,,,,,,6b9c22ae-9a71-431a-864b-896ecacd3d48,1061,,"[107.8, 76.5]",3890328,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Uilson de Souza Paula Júnior,30312.0,Right Back,57,Schalke 04,181,"['3d1704b6-63ae-476b-9280-58baf8a74c1f', '64352bc7-4031-4690-b61b-624c61dc580d']",28,,,,,,,,,,,,,,,,,,Schalke 04,181,00:27:28.035,Carry,
,,,,"[102.9, 74.1]",,,,,,,,,,,,0.86878103,,,,,,,,,,,,b983fe56-e5ce-48f7-9b19-58416c128c87,1064,,"[100.9, 70.5]",3890328,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leroy Sané,3053.0,Right Midfield,57,Schalke 04,181,"['39b6aed6-9005-4a54-8940-1ee70aad399c', '48eb81d9-cc7a-49ac-8ebd-b2b7fff83d0e', '600fa401-51da-43af-8049-cc4b67243afa']",33,,,,,,,,,,,,,,,,,,Schalke 04,181,00:27:33.939,Carry,True
,,,,"[107.3, 59.5]",,,,,,,,,,,,0.946486,,,,,,,,,,,,565e31e6-c754-4eed-bc91-03931740835b,1071,,"[107.8, 60.0]",3890328,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Klaas-Jan Huntelaar,8060.0,Left Center Forward,58,Schalke 04,181,"['43452ee6-ca37-41bf-8472-c4851cf6dfda', 'a8df61e1-225d-47ce-9894-906f71187043', 'e24fc504-ccd5-414f-94e3-cbc8f7b68d41', 'f7f0dc6a-5363-4963-96be-4acd88750b6c']",47,,,,,,,,,,,,,,,,,,Schalke 04,181,00:27:47.587,Carry,True
,,,,"[107.8, 53.0]",,,,,,,,,,,,0.914263,,,,,,,,,,,,ef2b437c-83dc-4bb2-a0a0-2037d8e78150,1076,,"[107.3, 59.5]",3890328,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leroy Sané,3053.0,Right Midfield,58,Schalke 04,181,"['1137acb4-28fc-401e-a81a-fdf5385c1675', '1151010f-c8f4-4dab-8428-b93c37167825', '5e3a8596-c16f-45f7-9acf-8f1005cf122c', 'b7216c6e-cac8-479d-9f52-39c5acb7540e']",49,,,,,,,,,,,,,,,,,,Schalke 04,181,00:27:49.008,Carry,True
,,,,"[106.7, 33.2]",,,,,,,,,,,,2.081851,,,,,,,,,,,,b4b0ea7d-2255-4e4c-bb8c-452bf3554c26,1081,,"[107.8, 53.0]",3890328,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leroy Sané,3053.0,Right Midfield,58,Schalke 04,181,"['1137acb4-28fc-401e-a81a-fdf5385c1675', '173a7a15-f03b-4c73-8f44-3516ddb3cc61', '4fd66958-c9f8-46e3-bed0-5fc243b9d6de', '5be2d157-087e-42e0-9669-fbe247f16122', '6b24e59f-c180-47c3-bb89-de97cf4a8645', 'b7216c6e-cac8-479d-9f52-39c5acb7540e']",49,,,,,,,,,,,,,,,,,,Schalke 04,181,00:27:49.923,Carry,True
,,,,"[13.7, 48.0]",,,,,,,,,,,,0.876467,,,,,,,,,,,,2c2b0a6f-0209-4405-a38c-cfcc1d0c420f,1086,,"[13.4, 46.9]",3890328,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paweł Olkowski,9459.0,Right Back,58,Schalke 04,181,"['1179f30f-0489-4502-92af-ace2aae2c533', '3d58cd6c-ad32-4405-8f10-d9998a34f2fd']",52,,,,,,,,,,,,,,,,,,FC Köln,186,00:27:52.004,Carry,
