50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.213101,,,,,,,,,,,,,,3c6e77c9-0e1b-4fe9-b6cb-83822a1b5d56,18,,"[44.6, 4.7]",3890555,0,,,,0.11242713,,Left Foot,,,"[50.8, 5.4]",,High Pass,,6.239391,,Incomplete,,Mitchell Weiser,8576.0,,,,,,1,Regular Play,Per Ciljan Skjelbred,8578.0,Left Center Midfield,3,Hertha Berlin,173,"['13e7ca56-4398-4a66-865e-753f17aff647', 'ea0082f0-ef59-4b02-8393-af0d48f05fe2']",8,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:08.702,Pass,
,,,,,,,,,,,,,,,,,,0.959015,,,,,,,,,,,,,,21f04ace-c06a-4229-88c1-94999ab942b5,21,,"[47.3, 0.1]",3890555,0,,,,0.5928452,,,,,"[56.8, 6.5]",,Low Pass,,11.454694,,,,Per Ciljan Skjelbred,8578.0,,,,,Throw-in,1,From Throw In,Maximilian Mittelstädt,12407.0,Left Back,4,Hertha Berlin,173,['291bc827-73be-42ab-a866-ee8b4a7160c9'],16,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:16.716,Pass,
,,,,,,,,,,,,,,,,,,0.628064,,,,,,,,,,,,,,7a192628-062e-43d8-8bcd-5e7c03a4c07b,26,,"[52.7, 5.7]",3890555,0,,,,-2.3923233,,Right Foot,,,"[48.4, 1.7]",,Ground Pass,,5.872819,,,,Maximilian Mittelstädt,12407.0,,,,,,1,From Throw In,Per Ciljan Skjelbred,8578.0,Left Center Midfield,4,Hertha Berlin,173,"['7f51d922-7692-4434-8b04-019feb9b33ce', '84432f4d-edc1-4277-895a-fb32e08056b6', '89d0a81e-d2bb-43cf-bce8-31c7cc836641']",18,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:18.291,Pass,True
,,,,,,,,,,,,,,,,,,0.266185,,,,,,,,,,,,,,e205cacc-bc60-4265-a41c-caf21e53872a,29,,"[48.4, 2.0]",3890555,0,,,,0.4081491,,Left Foot,,,"[52.1, 3.6]",,Ground Pass,,4.031129,,Incomplete,,Fabian Lustenberger,8965.0,,,,,,1,From Throw In,Maximilian Mittelstädt,12407.0,Left Back,4,Hertha Berlin,173,"['0430acac-c6d5-4b67-a618-f7cd57eda200', 'b2f3eacf-e7a3-4b36-ac24-d341f83c8248', 'f2ca7953-ba90-4369-a530-295d788dab71']",18,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:18.919,Pass,True
,,,,,,,,,,,,,,,,,,2.643566,,,,,,,,,,,,,,b2f8150b-6a74-40ff-9820-87b433ecec2d,34,,"[71.0, 75.7]",3890555,0,,,,0.02040533,,Right Foot,,,"[85.7, 76.0]",,Ground Pass,,14.703061,,Incomplete,,Mario Vrančić,13675.0,,,,,,1,Regular Play,Marcel Heller,9401.0,Right Wing,5,Darmstadt 98,872,"['370b39cd-bd23-45ba-a5f1-308d50a71a43', 'd0a0fcb6-e3db-43f4-a4de-426db0816250', 'd1e0c850-4e5b-478d-a13b-85058e29da41']",20,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:20.042,Pass,True
,,,,,,,,,,,,,,,,,,3.045274,,,,,,,,,,,,,,d1e0c850-4e5b-478d-a13b-85058e29da41,36,,"[34.4, 4.1]",3890555,0,,,,0.091508426,,Left Foot,,,"[76.9, 8.0]",,High Pass,,42.678566,,Incomplete,,Vedad Ibišević,8571.0,,,,,Recovery,1,Regular Play,John Anthony Brooks,12327.0,Left Center Back,5,Darmstadt 98,872,"['09fc4793-b19b-4ad6-b7fe-889916f69b45', '89f4d16c-d532-40bd-9f59-99c5e317867e', 'b2f8150b-6a74-40ff-9820-87b433ecec2d']",22,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:22.685,Pass,
,,,,,,,,,,,,,,,,,,2.014299,,,,,,,,,,,,,,89f4d16c-d532-40bd-9f59-99c5e317867e,39,,"[43.2, 72.1]",3890555,0,,,True,0.18234882,,,,,"[57.3, 74.7]",,High Pass,,14.337712,,,,Peter Niemeyer,40467.0,,,,,Recovery,1,Regular Play,Aytac Sulu,9217.0,Right Center Back,5,Darmstadt 98,872,"['4799aa32-2f38-4860-acad-4d727801baa4', '6f416daa-192a-4ea8-b0a4-dddb5f7fd7cc', 'd1e0c850-4e5b-478d-a13b-85058e29da41']",25,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:25.730,Pass,True
,,,,,,,,,,,,,,,,,,0.274867,,,,,,,,,,,,,,b502fcac-cd15-4d6f-8a8e-6c09bead9215,42,,"[57.3, 74.7]",3890555,0,,,,-0.28177187,,Right Foot,,,"[61.1, 73.6]",,Low Pass,,3.9560082,,Incomplete,,,,,,,,,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,5,Darmstadt 98,872,['619eee01-1a65-497e-84ad-3c6b23e75dd8'],27,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:27.852,Pass,
,,,,,,,,,,,,,,,,,,1.449845,,,,,,,,,,,,,,f993e52c-0629-4005-98b2-c80e840fb224,44,,"[58.4, 80.0]",3890555,0,,,,-0.22070423,,,,,"[74.0, 76.5]",,High Pass,,15.987808,,,,Sandro Wagner,9723.0,,,,,Throw-in,1,From Throw In,György Garics,20522.0,Right Back,6,Darmstadt 98,872,['cb23fe7c-dcd5-4325-be45-cae9fc898dce'],40,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:40.780,Pass,
,,,,,,,,,,,,,,,,,,0.159613,,,,,,,,,,,,,,315f6e76-9cf4-4cd2-9a28-e6b4fb93eeaf,47,,"[73.7, 75.7]",3890555,0,,,True,-0.21866895,,,,,"[76.4, 75.1]",,Low Pass,,2.7658634,,Incomplete,,Mario Vrančić,13675.0,,,,,,1,From Throw In,Sandro Wagner,9723.0,Center Forward,6,Darmstadt 98,872,"['145bb197-3947-4a2d-a5b6-5d41360a7b4e', '19d211e6-1bfc-4748-9dae-d4ec04ffb848', '1a335b4f-01e1-48a4-8755-ebb30b809e09']",42,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:42.230,Pass,True
,,,,,,,,,,,,,,,,,,5.30056,,,,,,,,,,,,,,a611357a-c00a-4ec2-b070-c8fe77973214,51,,"[45.7, 10.1]",3890555,0,,,,0.33289498,,Right Foot,,,"[104.7, 30.5]",,High Pass,,62.42724,,Incomplete,,,,,,,,Recovery,1,From Throw In,Fabian Lustenberger,8965.0,Center Defensive Midfield,6,Darmstadt 98,872,['ea9af591-124a-40fe-b9c5-657ad07f23bc'],43,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:43.628,Pass,
,,,,,,,,,,,,,,,,,,3.456394,,,,,,,,,,,,,,892ffb98-8496-4d7c-acd8-1ede49aa3791,54,,"[24.5, 51.3]",3890555,0,,,,-0.33631262,,Right Foot,,,"[73.7, 34.1]",,High Pass,,52.11986,,Incomplete,,Mario Vrančić,13675.0,,,,,,1,From Throw In,Christian Mathenia,8306.0,Goalkeeper,6,Darmstadt 98,872,"['cde88f82-8259-4627-8c38-dd57919a934e', 'ef6ab004-d6a4-434a-96f6-289668355fcf']",59,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:59.007,Pass,
,,,,,,,,,,,,,,,,,,1.913653,,,,,,,,,,,,,,cde88f82-8259-4627-8c38-dd57919a934e,56,,"[46.4, 46.0]",3890555,1,,,,0.36717382,,Head,,,"[56.8, 50.0]",,High Pass,,11.142711,,Incomplete,,Vedad Ibišević,8571.0,,,,,Recovery,1,From Throw In,Niklas Stark,8570.0,Right Center Back,6,Darmstadt 98,872,"['317fccef-6873-4a43-8f1c-55a2d6cb5316', '3fd9eca5-c12f-46e0-887a-355fa12caac4', '892ffb98-8496-4d7c-acd8-1ede49aa3791']",2,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:02.464,Pass,
,,,,,,,,,,,,,,,,,,1.977379,,,,,,,,,,,,,,c6f22500-2a60-438b-8a88-f3fd6da0edc6,59,,"[63.8, 29.5]",3890555,1,,,,0.7711134,,Head,,,"[85.1, 50.2]",,High Pass,,29.701515,,Incomplete,,,,,,,,,1,From Throw In,Peter Niemeyer,40467.0,Right Defensive Midfield,6,Darmstadt 98,872,['3aa23f47-51fa-4101-9796-2934a016262c'],6,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:06.737,Pass,
,,,,,,,,,,,,,,,,,,2.07059,,,,,,,,,,,,,,3aa23f47-51fa-4101-9796-2934a016262c,61,,"[35.0, 29.9]",3890555,1,,,True,-0.7853982,,,,,"[46.4, 18.5]",,High Pass,,16.122034,,,,Salomon Armand Magloire Kalou,8575.0,,,,,Recovery,1,From Throw In,John Anthony Brooks,12327.0,Left Center Back,6,Darmstadt 98,872,"['412a49b1-4148-403f-aa2a-d475d1e0f307', '9b88a1e2-60c4-4755-ae63-ff6d98b879c4', 'c6f22500-2a60-438b-8a88-f3fd6da0edc6']",8,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:08.714,Pass,True
,,,,,,,,,,,,,,,,,,2.293657,,,,,,,,,,,,,,82041760-e046-4baa-8c2d-20f2fe3cba3e,68,,"[73.7, 58.3]",3890555,1,True,,,0.61483514,,Right Foot,,,"[96.5, 74.4]",,Ground Pass,,27.911467,,,,György Garics,20522.0,,,,,Free Kick,1,From Free Kick,Peter Niemeyer,40467.0,Right Defensive Midfield,7,Darmstadt 98,872,['930ed9ec-0875-479a-9748-240916701a01'],26,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:26.103,Pass,
,,,,,,,,,,,,,,,,,,3.446022,,,,,,,,,,,,,,cbab58e6-b3c2-4850-97d7-72ce4f02c9e0,70,,"[98.2, 74.1]",3890555,1,,,,-1.2722974,,Right Foot,True,,"[116.6, 14.3]",,Low Pass,,62.566765,,,,Konstantin Rausch,11134.0,,True,,,,1,From Free Kick,György Garics,20522.0,Right Back,7,Darmstadt 98,872,['530db3b3-d5b0-46b0-bcb4-e145a76d6a4c'],28,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:28.400,Pass,
,,,,,,,,,,,,,,,,,,1.424672,,,,,,,,,,,,,,de4cd3d8-ca72-47d2-96a7-8a9bfd94517d,73,,"[108.4, 6.3]",3890555,1,,,,2.8692057,,Right Foot,,,"[90.5, 11.3]",,Ground Pass,,18.585209,,,,Fabian Holland,9222.0,,,,,,1,From Free Kick,Konstantin Rausch,11134.0,Left Wing,7,Darmstadt 98,872,['13a485c6-7ca9-4951-bd7d-1e43e13279cc'],34,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:34.130,Pass,
,,,,,,,,,,,,,,,,,,3.046609,,,,,,,,,,,,,,9fe71215-69d3-4958-9277-901672e0e872,76,,"[87.5, 15.8]",3890555,1,,,,0.2522725,,Right Foot,,,"[119.7, 24.1]",,Ground Pass,,33.252518,,Out,,Jérôme Gondorf,8388.0,,,,,,1,From Free Kick,Fabian Holland,9222.0,Left Back,7,Darmstadt 98,872,['4166297e-0df0-414c-9eee-ebd452a33d78'],36,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:36.448,Pass,
,,,,,,,,,,,,,,,,,,3.554951,,,,,,,,,,,,,,005e2980-3191-40c9-a975-c6f13648c672,79,,"[6.0, 44.0]",3890555,2,,,,0.004291819,,Right Foot,,,"[75.9, 44.3]",,High Pass,,69.90064,,,,Vedad Ibišević,8571.0,,,,,Goal Kick,1,From Goal Kick,Rune Almenning Jarstein,8577.0,Goalkeeper,8,Hertha Berlin,173,['d82f4240-4433-41e8-bd8d-93d8b3f48fe4'],10,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:10.799,Pass,
,,,,,,,,,,,,,,,,,,0.549405,,,,,,,,,,,,,,ec38ad90-66ca-4f16-8755-1644446dc28d,82,,"[75.2, 44.3]",3890555,2,,,True,-0.3893167,,,,,"[86.9, 39.5]",,Low Pass,,12.646343,,Incomplete,,,,,,,,,1,From Goal Kick,Vedad Ibišević,8571.0,Center Forward,8,Hertha Berlin,173,"['0ae69125-6280-4d19-8b54-8de99999508c', 'a37ccbfb-c980-4344-9a2b-289272411f8d']",14,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:14.354,Pass,True
,,,,,,,,,,,,,,,,,,2.82239,,,,,,,,,,,,,,a37ccbfb-c980-4344-9a2b-289272411f8d,83,,"[33.2, 40.6]",3890555,2,,,,-0.69473827,,Right Foot,,,"[59.0, 19.1]",,High Pass,,33.584072,,Incomplete,,Konstantin Rausch,11134.0,,,,,Recovery,1,From Goal Kick,Aytac Sulu,9217.0,Right Center Back,8,Hertha Berlin,173,"['370ffc1f-24f2-439b-8253-d4d7f73c2fcf', '40e65eec-2069-43aa-862b-7bd2e4debd90', 'ec38ad90-66ca-4f16-8755-1644446dc28d']",14,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:14.904,Pass,
,,,,,,,,,,,,,,,,,,1.447563,,,,,,,,,,,,,,06908458-9b0a-4dee-ac02-c8ba04ede707,88,,"[62.2, 59.0]",3890555,2,,,,-0.5434776,,Right Foot,,,"[76.6, 50.3]",,High Pass,,16.82409,,Incomplete,,Vedad Ibišević,8571.0,,,,,,1,From Goal Kick,Mitchell Weiser,8576.0,Right Back,8,Hertha Berlin,173,"['3665756c-4828-4087-b9a1-87dd1503fbc2', '63ce0c03-47f7-4c50-9fb8-7a33a5707e51', '6679e569-de19-4136-96cc-676a4de7a26d']",18,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:18.495,Pass,True
,,,,,,,,,,,,,,,,,,3.578029,,,,,,,,,,,,,,63ce0c03-47f7-4c50-9fb8-7a33a5707e51,90,,"[43.5, 29.8]",3890555,2,,,,-2.1942778,,Left Foot,,,"[22.5, 0.6]",,Ground Pass,,35.96721,,Out,,Fabian Holland,9222.0,,,,,Recovery,1,From Goal Kick,Peter Niemeyer,40467.0,Right Defensive Midfield,8,Hertha Berlin,173,"['06908458-9b0a-4dee-ac02-c8ba04ede707', '269b1580-05fb-434d-bbef-894ce4c3f666']",19,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:19.942,Pass,
,,,,,,,,,,,,,,,,,,0.868924,,,,,,,,,,,,,,8084ed06-b746-41b0-a062-194c4f45c0c8,92,,"[91.9, 80.0]",3890555,2,,,,-1.9851013,,,,,"[84.6, 63.4]",,Low Pass,,18.134222,,,,Fabian Lustenberger,8965.0,,,,,Throw-in,1,From Throw In,Mitchell Weiser,8576.0,Right Back,9,Hertha Berlin,173,['1f9b2b85-d1ad-402a-ba94-ce0a275cb026'],29,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:29.205,Pass,
,,,,,,,,,,,,,,,,,,0.922108,,,,,,,,,,,,,,87c29a6a-429d-45ad-b608-afd65908cbb3,96,,"[87.2, 67.0]",3890555,2,,,,1.6124389,,Right Foot,,,"[86.9, 74.2]",,Ground Pass,,7.2062473,,,,Mitchell Weiser,8576.0,,,,,,1,From Throw In,Fabian Lustenberger,8965.0,Center Defensive Midfield,9,Hertha Berlin,173,"['c830b197-b590-4591-9e15-60fe3991382e', 'd5921bb9-8961-4ad6-9475-29a5c668d21d']",31,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:31.271,Pass,True
,,,,,,,,,,,,,,,,,,1.543064,,,,,,,,,,,,,,c7626288-a3ba-4732-b498-f6c4c40a7449,100,,"[35.9, 0.1]",3890555,2,,,,0.23684876,,,,,"[62.0, 6.4]",,Low Pass,,26.84958,,,,Sandro Wagner,9723.0,,,,,Throw-in,1,From Throw In,Fabian Holland,9222.0,Left Back,10,Darmstadt 98,872,['b236f77f-9d0d-4033-975e-d6637a793c00'],45,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:45.639,Pass,
,,,,,,,,,,,,,,,,,,1.690295,,,,,,,,,,,,,,4d97c70d-819b-4382-a117-4290e459211a,104,,"[50.8, 80.0]",3890555,3,,,,-0.47145995,,,,,"[76.3, 67.0]",,High Pass,,28.622543,,,,Vedad Ibišević,8571.0,,,,,Throw-in,1,From Throw In,Mitchell Weiser,8576.0,Right Back,11,Hertha Berlin,173,['d95096e4-f3dc-4b8e-b0b3-5c93f40e40ea'],1,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:01.591,Pass,
,,,,,,,,,,,,,,,,,,1.526074,,,,,,,,,,,,,,794c18ef-ea0f-476e-b3f6-d737e8b232a9,111,,"[77.5, 64.3]",3890555,3,,,,-2.8286915,,Left Foot,,,"[57.1, 57.7]",,Ground Pass,,21.441082,,,,Niklas Stark,8570.0,,,,,Free Kick,1,From Free Kick,Vladimír Darida,8579.0,Right Center Midfield,12,Hertha Berlin,173,['820ca5e0-5558-455b-b6ef-a07631b3b7e3'],21,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:21.949,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,57fdf3e2-e8f8-4589-a535-31f85b3838fc,114,,"[57.1, 57.7]",3890555,3,,,,-1.73495,,Right Foot,,,"[51.7, 25.1]",,Ground Pass,,33.044212,,,,John Anthony Brooks,12327.0,,,,,,1,From Free Kick,Niklas Stark,8570.0,Right Center Back,12,Hertha Berlin,173,['286ab84a-6b2d-4ad0-94c1-715358a5f70f'],24,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:24.869,Pass,
