50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.510948,,,,,,,,,,,,,,,0cfc757c-c5c7-437f-8574-e73ca97fc45b,409,,,"[55.8, 32.2]",3890330,9,,,,,-0.59656405,,Head,,,,"[69.2, 23.1]",Low Pass,,16.19784,,,Karim Bellarabi,8213.0,,,,,,1,From Free Kick,Kyriakos Papadopoulos,8313.0,Left Center Back,22,Bayer Leverkusen,904,['df3bd6f8-54e6-474b-9934-b41a2a3d5d6f'],10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:09:10.485,Pass,
,,,,,,,,,,,,,,,,,,,1.619443,,,,,,,,,,,,,,,82a1c90f-ee95-4aa4-80d0-be8fe650c8b4,417,,,"[32.2, 59.5]",3890330,9,,,,,1.0961602,,Right Foot,,,,"[41.5, 77.6]",Ground Pass,,20.349447,,,Paul Verhaegh,8237.0,,,,,,1,Regular Play,Jan-Ingwer Callsen-Bracker,22826.0,Right Center Back,23,Augsburg,172,['3e5f906a-f1c8-4a6e-979f-6e00c29489a2'],17,,,,,,,,,,,,,,,,,,Augsburg,172,00:09:17.468,Pass,
,,,,,,,,,,,,,,,,,,,1.053619,,,,,,,,,,,,,,,e28fb91c-0973-443c-9801-6d18c8ac2057,420,,,"[41.9, 77.3]",3890330,9,,,,,-1.3148532,,Right Foot,,,,"[44.7, 66.6]",Ground Pass,,11.060289,,,Dominik Kohr,8207.0,,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,23,Augsburg,172,['10a15c70-9ebf-48a3-814c-317c41115baa'],19,,,,,,,,,,,,,,,,,,Augsburg,172,00:09:19.561,Pass,
,,,,,,,,,,,,,,,,,,,0.222824,,,,,,,,,,,,,,,e1878bbd-76ca-496e-9ffc-7bede5eeec5c,425,,,"[43.3, 66.4]",3890330,9,,,,,-2.3561945,,Right Foot,,,,"[42.2, 65.3]",Ground Pass,,1.555635,Incomplete,,,,,,,,,1,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,23,Augsburg,172,"['791f887e-0303-4302-9191-89228c459207', '84d8a802-cf5d-42fb-9eca-c9a2316f49ec']",21,,,,,,,,,,,,,,,,,,Augsburg,172,00:09:21.435,Pass,True
,,,,,,,,,,,,,,,,,,,1.475534,,,,,,,,,,,,,,,b77025d8-54f6-4416-aa1b-07654625732b,429,,,"[86.7, 25.5]",3890330,9,,,,,1.679213,,Right Foot,,,,"[85.1, 40.2]",Ground Pass,,14.7868185,,,Christoph Kramer,8805.0,,,,,,1,Regular Play,Javier Hernández Balcázar,3058.0,Left Center Forward,24,Bayer Leverkusen,904,['0af36bbf-22c2-4fde-9842-c05a216cf4ce'],25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:09:25.362,Pass,
,,,,,,,,,,,,,,,,,,,1.467627,,,,,,,,,,,,,,,e07070fd-50a4-4e1e-a304-84a8f67b26bf,436,,,"[83.3, 39.5]",3890330,9,,,,,-1.250995,,Right Foot,,,,"[88.4, 24.1]",Ground Pass,,16.222515,,,Lars Bender,8969.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Left Defensive Midfield,24,Bayer Leverkusen,904,['fd07de58-4ab5-4bd1-a303-2b4fd0d0c376'],29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:09:29.532,Pass,
,,,,,,,,,,,,,,,,,,,0.735479,,,,,,,,,,,,,,,d1d28afe-26ce-47d6-b92d-88097e9a533d,440,,,"[87.9, 24.3]",3890330,9,,,,,1.5454211,,Right Foot,,,,"[88.4, 44.0]",Ground Pass,,19.706345,,,Kevin Kampl,8222.0,,,,,,1,Regular Play,Lars Bender,8969.0,Right Defensive Midfield,24,Bayer Leverkusen,904,['5b758631-e146-48a2-967b-5c5bd1102fb8'],31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:09:31.841,Pass,
,,,,,,,,,,,,,,,,,,,2.525949,,,,,,,,,,,,,,,754ed415-54c1-4df3-818e-767437c05947,443,,,"[88.5, 46.0]",3890330,9,,,,,0.68788236,,Right Foot,,,,"[108.7, 62.6]",Ground Pass,,26.145746,,,Karim Bellarabi,8213.0,,,,,,1,Regular Play,Kevin Kampl,8222.0,Right Midfield,24,Bayer Leverkusen,904,['9028c354-ff1e-4ed2-9075-b3b15ed0d60f'],33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:09:33.757,Pass,
,,,,,,,,,,,,,,,,,,,0.755739,,,,,,,,,,,,,,,70e95889-d667-4b5b-a907-c3c8099bf10a,451,,,"[2.2, 11.7]",3890330,9,,,,,1.009633,,Right Foot,,,,"[4.4, 15.2]",Ground Pass,,4.1340055,,,Ragnar Klavan,4174.0,,,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Right Wing,25,Augsburg,172,['7d21bc0e-6877-4968-9d25-f5bd87a82eb8'],40,,,,,,,,,,,,,,,,,,Augsburg,172,00:09:40.235,Pass,
,,,,,,,,,,,,,,,,,,,0.848772,,,,,,,,,,,,,,,0afcd408-2490-4926-9989-8d00a011c632,454,,,"[4.4, 15.2]",3890330,9,,,,,0.028161567,,Right Foot,,,,"[18.6, 15.6]",Low Pass,,14.205632,,,Daniel Baier,8317.0,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,25,Augsburg,172,['8ab65b4c-1627-4cf3-b7c0-ad813c93e9b5'],41,,,,,,,,,,,,,,,,,,Augsburg,172,00:09:41.954,Pass,
,,,,,,,,,,,,,,,,,,,0.975119,,,,,,,,,,,,,,,cce71e97-b417-400d-bc31-03a193aed592,458,,,"[18.6, 15.6]",3890330,9,,,,,0.21866895,,Right Foot,,,,"[31.2, 18.4]",Ground Pass,,12.907362,,,Halil Altıntop,40462.0,,,,,,1,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,25,Augsburg,172,['2edba1ed-c242-41bb-aae5-9f2d847712bc'],44,,,,,,,,,,,,,,,,,,Augsburg,172,00:09:44.403,Pass,
,,,,,,,,,,,,,,,,,,,0.432824,,,,,,,,,,,,,,,9e6c2430-41ec-4fc4-a391-1d4acd0e912c,463,,,"[31.3, 13.1]",3890330,9,,,,,-1.3734008,,Right Foot,,,,"[32.6, 6.6]",Ground Pass,,6.6287255,,,Ja-Cheol Koo,5627.0,,,,,,1,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,25,Augsburg,172,"['4bed2ed2-668b-493f-a3d6-54c092e742ce', 'de491389-e2c8-4814-9926-3ba63eaf179a']",47,,,,,,,,,,,,,,,,,,Augsburg,172,00:09:47.510,Pass,True
,,,,,,,,,,,,,,,,,,,1.998475,,,,,,,,,,,,,,,d595c5d5-e1cc-46ba-b4c2-e813c166b50b,470,,,"[26.5, 6.9]",3890330,9,,,,,2.6656,,Right Foot,,,,"[10.4, 15.2]",Ground Pass,,18.113531,,,Ragnar Klavan,4174.0,,,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Right Wing,25,Augsburg,172,['687ad822-8008-4d56-ad6b-98716ab79ada'],49,,,,,,,,,,,,,,,,,,Augsburg,172,00:09:49.619,Pass,
,,,,,,,,,,,,,,,,,,,2.110538,,,,,,,,,,,,,,,345b1848-3847-44c5-9b00-04915ed79ad2,474,,,"[2.7, 24.4]",3890330,9,,,,,-0.8128754,,Left Foot,,,,"[25.7, 0.1]",High Pass,,33.458782,Out,,,,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,25,Augsburg,172,,54,,,,,,,,,,,,,,,,,,Augsburg,172,00:09:54.155,Pass,
,,,,,,,,,,,,,,,,,,,1.230845,,,,,,,,,,,,,,,3542bf51-f99c-467e-a9f2-099e18fa2237,476,,,"[32.2, 0.1]",3890330,10,,,,,0.42896122,,,,,,"[45.1, 6.0]",High Pass,,14.185204,,,Ja-Cheol Koo,5627.0,,,,,Throw-in,1,From Throw In,Konstantinos Stafylidis,4279.0,Left Back,26,Augsburg,172,['5ba5d230-d5c8-43bc-a664-b80a6f308754'],16,,,,,,,,,,,,,,,,,,Augsburg,172,00:10:16.355,Pass,
,,,,,,,,,,,,,,,,,,,1.625086,,,,,,,,,,,,,,,41af211c-999f-4f04-a389-91a9500cd9dd,483,,,"[40.1, 0.1]",3890330,10,,,,,0.21729343,,,,,,"[63.2, 5.2]",High Pass,,23.656288,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,Throw-in,1,From Throw In,Konstantinos Stafylidis,4279.0,Left Back,27,Augsburg,172,"['6165a254-6713-4ee5-84e9-3115d6e07a53', '7dad6267-7bcf-4768-ad9b-5000f8fa4330']",27,,,,,,,,,,,,,,,,,,Augsburg,172,00:10:27.371,Pass,
,,,,,,,,,,,,,,,,,,,2.085917,,,,,,,,,,,,,,,7299851a-0198-4790-b777-b9fc7aff1580,488,,,"[64.1, 76.9]",3890330,10,,,,,-0.5623672,,Right Foot,,,,"[87.9, 61.9]",High Pass,,28.132544,Incomplete,,Karim Bellarabi,8213.0,,,,,,1,From Throw In,Giulio Donati,8549.0,Right Back,27,Augsburg,172,"['ad6938f6-7725-45a4-b9b7-5caa9f57a967', 'ae64e49e-5cfb-41ab-b3ec-ce732fcd4ba3', 'ee90375d-dd96-40ae-95a5-c282ce5bb5f8']",30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:30.699,Pass,True
,,,,,,,,,,,,,,,,,,,0.920527,,,,,,,,,,,,,,,ad6938f6-7725-45a4-b9b7-5caa9f57a967,490,,,"[32.2, 18.2]",3890330,10,,,,,-0.92898154,,Other,,,,"[39.3, 8.7]",Low Pass,,11.860017,Unknown,,Konstantinos Stafylidis,4279.0,,,,,Recovery,1,From Throw In,Ragnar Klavan,4174.0,Left Center Back,27,Augsburg,172,"['70150da0-cf7a-46c8-92b9-673ef4085c30', '7299851a-0198-4790-b777-b9fc7aff1580']",32,,,,,,,,,,,,,,,,,,Augsburg,172,00:10:32.785,Pass,
,,,,,,,,,,,,,,,,,,,2.943295,,,,,,,,,,,,,,,cebb752c-4c5d-438d-9b81-25361e41c4f5,495,,,"[39.3, 9.3]",3890330,10,,,,,0.15278232,,Left Foot,,,,"[95.8, 18.0]",High Pass,,57.165897,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Konstantinos Stafylidis,4279.0,Left Back,28,Augsburg,172,['c7e10409-8b76-4c14-ade0-a081b579182f'],53,,,,,,,,,,,,,,,,,,Augsburg,172,00:10:53.766,Pass,
,,,,,,,,,,,,,,,,,,,1.6355,,,,,,,,,,,,,,,c7e10409-8b76-4c14-ade0-a081b579182f,496,,,"[24.3, 62.1]",3890330,10,,,,,0.24044868,,Head,,,,"[45.1, 67.2]",High Pass,,21.416115,Incomplete,,Kevin Kampl,8222.0,,,,,Recovery,1,From Free Kick,Giulio Donati,8549.0,Right Back,28,Augsburg,172,"['27df550d-b49b-42bf-9d48-eaa1dd20643b', 'cebb752c-4c5d-438d-9b81-25361e41c4f5', 'e64105a7-ca5d-484a-aa6b-6abb2d401af6']",56,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:56.709,Pass,
,,,,,,,,,,,,,,,,,,,1.915914,,,,,,,,,,,,,,,27df550d-b49b-42bf-9d48-eaa1dd20643b,498,,,"[75.0, 12.9]",3890330,10,,,,,0.34407935,,Head,,,,"[87.0, 17.2]",High Pass,,12.747156,,,Alexander Esswein,8574.0,,,,,Recovery,1,From Free Kick,Daniel Baier,8317.0,Left Defensive Midfield,28,Augsburg,172,"['bb2f9b47-0d51-4161-9297-681f59d47182', 'c7e10409-8b76-4c14-ade0-a081b579182f']",58,,,,,,,,,,,,,,,,,,Augsburg,172,00:10:58.345,Pass,
,,,,,,,,,,,,,,,,,,,2.712376,,,,,,,,,,,,,,,67559b03-3f78-47e7-88da-27bcb97c74d5,500,,,"[87.0, 17.2]",3890330,11,,,,,0.34247297,,Head,,,,"[98.5, 21.3]",High Pass,,12.209013,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,,1,From Free Kick,Alexander Esswein,8574.0,Left Wing,28,Augsburg,172,"['7fc2b2f9-6810-4cfb-a20a-d24012ec06f4', 'b60fac99-5ee6-42e4-b752-c1be98ea70ff']",0,,,,,,,,,,,,,,,,,,Augsburg,172,00:11:00.331,Pass,
,,,,,,,,,,,,,,,,,,,1.7881,,,,,,,,,,,,,,,1ef9e21d-1bcd-4c1e-9aac-5f15615f0f8d,504,,,"[20.6, 59.0]",3890330,11,,,,,-2.4068756,,Right Foot,,,,"[6.1, 45.9]",Ground Pass,,19.541239,,,Bernd Leno,15581.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,29,Bayer Leverkusen,904,['7a3f19a2-4aed-4fdc-8ed6-92610f297dec'],3,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:03.244,Pass,
,,,,,,,,,,,,,,,,,,,1.105619,,,,,,,,,,,,,,,f017d8ca-f2d7-4367-9dd8-98def5afdeec,509,,,"[60.0, 40.0]",3890330,12,,True,,,-3.1223643,,Right Foot,,,,"[54.8, 39.9]",Ground Pass,,5.2009616,,,Christoph Kramer,8805.0,,,,,Kick Off,1,From Kick Off,Javier Hernández Balcázar,3058.0,Left Center Forward,30,Bayer Leverkusen,904,['3838e16b-7ee6-4840-a16d-1fd3fc9a6219'],1,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:01.198,Pass,
,,,,,,,,,,,,,,,,,,,2.729827,,,,,,,,,,,,,,,097cc81c-84ad-4824-830a-12094341f568,511,,,"[54.8, 40.2]",3890330,12,,True,,,-0.015236916,,Right Foot,,,,"[107.3, 39.4]",High Pass,,52.506096,Incomplete,,,,,,,,,1,From Kick Off,Christoph Kramer,8805.0,Left Defensive Midfield,30,Bayer Leverkusen,904,['8e838f54-c526-4cea-811d-5e063b2bd646'],3,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:03.223,Pass,
,,,,,,,,,,,,,,,,,,,2.553146,,,,,,,,,,,,,,,4f8c50da-6598-4efb-bb5f-b60431c31983,513,,,"[17.8, 42.6]",3890330,12,,,,,0.26400307,,Drop Kick,,,,"[81.8, 59.9]",High Pass,,66.29698,,,Raúl Marcelo Bobadilla,8807.0,,,,,,1,Regular Play,Marwin Hitz,8314.0,Goalkeeper,31,Augsburg,172,['1fb248f3-d7d5-412f-b876-4594993e8439'],9,,,,,,,,,,,,,,,,,,Augsburg,172,00:12:09.006,Pass,
,,,,,,,,,,,,,,,,,,,1.892541,,,,,,,,,,,,,,,3cb1e983-fc14-4789-a352-2cac59f7dbaa,517,,,"[81.8, 59.9]",3890330,12,,,,,2.0036054,,Other,,,,"[74.5, 75.7]",High Pass,,17.404884,,,Ja-Cheol Koo,5627.0,,,,,,1,Regular Play,Raúl Marcelo Bobadilla,8807.0,Center Forward,31,Augsburg,172,"['a16d88a1-5688-4587-b2d7-f4a843e11700', 'decdaba3-0877-4395-8fb6-f947280a1c27']",11,,,,,,,,,,,,,,,,,,Augsburg,172,00:12:11.599,Pass,True
,,,,,,,,,,,,,,,,,,,1.276979,,,,,,,,,,,,,,,d9e65849-46ae-4839-a37a-a779bc341f68,520,,,"[74.5, 75.7]",3890330,12,,,,,-3.115283,,Right Foot,,,,"[63.1, 75.4]",Low Pass,,11.403947,,,Paul Verhaegh,8237.0,,,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Right Wing,31,Augsburg,172,['67e77758-8de1-401c-bf0b-929477a8e418'],14,,,,,,,,,,,,,,,,,,Augsburg,172,00:12:14.150,Pass,
,,,,,,,,,,,,,,,,,,,1.127328,,,,,,,,,,,,,,,09014228-927b-42ef-9857-8887a1f69627,524,,,"[62.6, 75.7]",3890330,12,,,,,-0.45458442,,Right Foot,,,,"[75.9, 69.2]",Ground Pass,,14.803378,,,Raúl Marcelo Bobadilla,8807.0,,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,31,Augsburg,172,"['8005f46b-b179-476b-8891-3ed1ddfd1322', 'd673c9ea-c0fb-4edb-ac30-e60a2a644057']",16,,,,,,,,,,,,,,,,,,Augsburg,172,00:12:16.364,Pass,True
,,,,,,,,,,,,,,,,,,,0.781696,,,,,,,,,,,,,,,b9da09bb-5f10-4109-8aef-3e7f3a2e4c5b,528,,,"[76.0, 69.2]",3890330,12,,,,,1.5337762,,Left Foot,,,,"[76.3, 77.3]",Ground Pass,,8.105554,,,Ja-Cheol Koo,5627.0,,,,,,1,Regular Play,Raúl Marcelo Bobadilla,8807.0,Center Forward,31,Augsburg,172,"['93e71e12-504e-4f14-8cbc-fad399626782', 'a676240a-75df-4904-b5cf-26080c46ca08']",18,,,,,,,,,,,,,,,,,,Augsburg,172,00:12:18.369,Pass,True
,,,,,,,,,,,,,,,,,,,1.138657,,,,,,,,,,,,,,,7056cea6-bce4-4168-9b5f-4f7769d5253d,530,,,"[76.3, 77.3]",3890330,12,,,,,-2.1644063,,Right Foot,,,,"[68.0, 65.0]",Ground Pass,,14.838464,,,Dominik Kohr,8207.0,,,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Right Wing,31,Augsburg,172,['202637b0-adb3-475b-9c29-7050206eb6e3'],19,,,,,,,,,,,,,,,,,,Augsburg,172,00:12:19.151,Pass,
,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1b2de54f-b021-43f6-aab2-709f90ffb6e0,533,,,"[68.0, 65.0]",3890330,12,,,,,1.7115265,,Right Foot,,,,"[66.3, 77.0]",Ground Pass,,12.119819,,,Paul Verhaegh,8237.0,,,,,,1,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,31,Augsburg,172,['88da9c57-3bdb-4147-b11f-4eb248db1ca0'],20,,,,,,,,,,,,,,,,,,Augsburg,172,00:12:20.250,Pass,
,,,,,,,,,,,,,,,,,,,1.19202,,,,,,,,,,,,,,,940a3097-d99a-4921-9f35-923714c43dfb,536,,,"[66.3, 77.0]",3890330,12,,,,,-2.6239436,,Right Foot,,,,"[44.7, 64.7]",Low Pass,,24.856588,,,Jan-Ingwer Callsen-Bracker,22826.0,,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,31,Augsburg,172,['339959de-0ccf-4e7c-94dd-2cff22142653'],22,,,,,,,,,,,,,,,,,,Augsburg,172,00:12:22.193,Pass,
,,,,,,,,,,,,,,,,,,,1.682934,,,,,,,,,,,,,,,1f8b6fdf-5b45-4325-8dc3-c9dab8fd7cba,539,,,"[44.7, 64.7]",3890330,12,,,,,-1.7419449,,Right Foot,,,,"[39.1, 32.3]",Ground Pass,,32.88039,,,Ragnar Klavan,4174.0,,,,,,1,Regular Play,Jan-Ingwer Callsen-Bracker,22826.0,Right Center Back,31,Augsburg,172,['b74df4e5-8ec0-4638-bbe0-1527978e45b1'],24,,,,,,,,,,,,,,,,,,Augsburg,172,00:12:24.525,Pass,
,,,,,,,,,,,,,,,,,,,3.684755,,,,,,,,,,,,,,,04aaa6ea-e64f-4e22-ae58-c13bdfb9e667,543,,,"[45.6, 31.8]",3890330,12,,,,,0.26454848,,Left Foot,,,,"[110.2, 49.3]",High Pass,,66.9284,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,31,Augsburg,172,"['2a72f00c-ae3e-48c0-97ca-dd80624a8aba', '5aca4a8e-d5c5-4066-8551-6de88bab21dc', '9dfddaf0-09af-4e8b-a110-1c8aecaabf6c']",28,,,,,,,,,,,,,,,,,,Augsburg,172,00:12:28.361,Pass,True
,,,,,,,,,,,,,,,,,,,1.560116,,,,,,,,,,,,,,,3249d1de-dd3c-4e38-ba78-d3f859f043a1,546,,,"[12.6, 29.8]",3890330,12,,True,,,-0.4636476,,Keeper Arm,,,,"[24.6, 23.8]",Ground Pass,,13.416408,,,Christoph Kramer,8805.0,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,32,Bayer Leverkusen,904,['d632dd40-63ac-4967-9f58-b7d55e30ed55'],39,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:39.579,Pass,
,,,,,,,,,,,,,,,,,,,1.282899,,,,,,,,,,,,,,,515006f0-4983-4e75-bf17-126ac98dc96b,549,,,"[25.6, 22.7]",3890330,12,,,,,0.62430626,,Right Foot,,,,"[34.9, 29.4]",Ground Pass,,11.462111,,,Kyriakos Papadopoulos,8313.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Left Defensive Midfield,32,Bayer Leverkusen,904,"['0fe572dd-8c3d-4642-b85b-98d07dc3f458', '13568734-2ba6-4378-b453-65d964b498b5']",42,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:42.124,Pass,True
,,,,,,,,,,,,,,,,,,,2.444626,,,,,,,,,,,,,,,476405a9-8b74-4c69-bc46-ed7c440d5a5a,551,,,"[34.9, 29.4]",3890330,12,,,,,2.595363,,Right Foot,,,,"[12.2, 43.2]",Ground Pass,,26.565578,,,Bernd Leno,15581.0,,,,,,1,Regular Play,Kyriakos Papadopoulos,8313.0,Left Center Back,32,Bayer Leverkusen,904,['53ef254a-0550-4670-8e4a-7379599d90a4'],43,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:43.407,Pass,
,,,,,,,,,,,,,,,,,,,1.168944,,,,,,,,,,,,,,,bd950dc3-bcc7-4b12-a8ad-328dc26a674b,553,,,"[12.2, 43.2]",3890330,12,,,,,0.78106916,,Left Foot,,,,"[23.8, 54.7]",Ground Pass,,16.33432,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,32,Bayer Leverkusen,904,['acaf2b1d-7eb6-4fac-8bf7-677e80897164'],45,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:45.852,Pass,
,,,,,,,,,,,,,,,,,,,2.440229,,,,,,,,,,,,,,,55e5fce2-ae4e-48fb-a483-a043491aba7f,556,,,"[28.4, 56.4]",3890330,12,,,,,-0.85296434,,Right Foot,,,,"[40.8, 42.2]",Ground Pass,,18.852057,,,Christoph Kramer,8805.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,32,Bayer Leverkusen,904,['2808539a-e1ef-456d-ad7d-d184047b1b70'],51,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:51.421,Pass,
,,,,,,,,,,,,,,,,,,,2.429115,,,,,,,,,,,,,,,55bf43f7-b2c4-4aef-a192-86ff9434ed24,560,,,"[44.5, 41.9]",3890330,12,,,,,-1.8538921,,Right Foot,,,,"[38.1, 19.9]",Ground Pass,,22.912006,,,Kyriakos Papadopoulos,8313.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Left Defensive Midfield,32,Bayer Leverkusen,904,"['0415f691-4b4b-48d4-8816-1fb14d0078f9', '20b739bd-b800-42b5-8711-1e9e53370bae']",53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:53.919,Pass,True
,,,,,,,,,,,,,,,,,,,1.677758,,,,,,,,,,,,,,,8456c682-7e23-47ee-b24e-4901b358e869,563,,,"[39.4, 19.5]",3890330,12,,,,,-1.0060792,,Right Foot,,,,"[49.6, 3.4]",Ground Pass,,19.059118,,,Wendell Nascimento Borges,8212.0,,,,,,1,Regular Play,Kyriakos Papadopoulos,8313.0,Left Center Back,32,Bayer Leverkusen,904,['0d6bb2f1-dc11-48c0-bd11-b79f151a9608'],57,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:57.662,Pass,
,,,,,,,,,,,,,,,,,,,1.320218,,,,,,,,,,,,,,,309aaaa5-9cc9-4b34-9b14-6491ecadaa38,566,,,"[49.6, 3.4]",3890330,12,,,,,1.4382448,,Left Foot,,,,"[51.8, 19.9]",Ground Pass,,16.64602,,,Christoph Kramer,8805.0,,,,,,1,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,32,Bayer Leverkusen,904,['c3500ac7-ccbd-48cc-aa34-0ab5babd8446'],59,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:59.970,Pass,
,,,,,,,,,,,,,,,,,,,0.591217,,,,,,,,,,,,,,,239d8cff-991f-4ea1-be91-774017c1ded3,580,,,"[43.6, 15.5]",3890330,13,,,,,-1.4749372,,Right Foot,,,,"[44.1, 10.3]",Ground Pass,,5.2239833,,,Christoph Kramer,8805.0,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Midfield,32,Bayer Leverkusen,904,['63da2dc9-4fd1-4444-b5f7-4bfc30081f7b'],5,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:05.489,Pass,
,,,,,,,,,,,,,,,,,,,0.85769,,,,,,,,,,,,,,,5cbd357a-5b97-4541-a709-cd871a831396,583,,,"[44.1, 10.3]",3890330,13,,,,,-3.0191317,,Right Foot,,,,"[37.6, 9.5]",Ground Pass,,6.5490456,,,Wendell Nascimento Borges,8212.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Left Defensive Midfield,32,Bayer Leverkusen,904,['b43b684c-1915-4eb7-b83d-10edaae5d23e'],7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:07.090,Pass,
,,,,,,,,,,,,,,,,,,,2.711556,,,,,,,,,,,,,,,b58ade50-d3d5-4213-8f12-8dd3898926ae,587,,,"[35.7, 9.5]",3890330,13,,,,,2.4602258,,Left Foot,,,,"[11.9, 28.8]",Ground Pass,,30.641964,,,Bernd Leno,15581.0,,,,,,1,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,32,Bayer Leverkusen,904,"['4abc786d-5fc0-419a-9f8f-9fece2e00a23', '5ce60392-366e-4904-bd30-ff6c905fbd90']",8,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:08.403,Pass,True
,,,,,,,,,,,,,,,,,,,1.361867,,,,,,,,,,,,,,,9aab44d9-c837-48fb-a426-4a379d89cc33,590,,,"[13.3, 29.4]",3890330,13,,,,,1.136843,,Left Foot,,,,"[22.8, 49.9]",Ground Pass,,22.594248,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,32,Bayer Leverkusen,904,['169b99a4-f68d-49de-8464-5b0cca72e650'],12,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:12.955,Pass,
