50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.258209,,,,,,,,,,,b55b4874-a184-4479-9559-c8978adcd88a,29,,,"[54.7, 7.5]",3890273,0,,,,,2.7262535,,Right Foot,,,,"[38.6, 14.6]",Ground Pass,,17.596022,,,,,Christian Schulz,400614.0,,,,,,,1,From Free Kick,Oliver Sorg,12316.0,Left Back,3,Hannover 96,178,['96537fbf-a89f-4975-9084-e9decd174fbd'],25,,,,,,,,,,,,,,,,Hannover 96,178,00:00:25.426,Pass,
,,,,,,,,,,,,,,,,,1.790274,,,,,,,,,,,bdc1ed01-629e-49e6-8fc1-1188c9a16608,32,,,"[38.6, 19.2]",3890273,0,,,,,1.6002784,,Left Foot,,,,"[37.5, 56.5]",Ground Pass,,37.316216,,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,,1,From Free Kick,Christian Schulz,400614.0,Left Center Back,3,Hannover 96,178,['699b6d55-fd6a-49a1-a569-ad09ee500215'],28,,,,,,,,,,,,,,,,Hannover 96,178,00:00:28.267,Pass,
,,,,,,,,,,,,,,,,,2.28031,,,,,,,,,,,da66ab79-bfe3-450f-91f1-9da22a63ad7c,35,,,"[40.7, 60.8]",3890273,0,,,,,-2.3759289,,Right Foot,,,,"[25.2, 45.9]",Ground Pass,,21.500233,,,,,Ron-Robert Zieler,8947.0,,,,,,,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,3,Hannover 96,178,['dbf4a5f3-b933-4abe-be2d-8969b2f27cb5'],33,,,,,,,,,,,,,,,,Hannover 96,178,00:00:33.889,Pass,
,,,,,,,,,,,,,,,,,4.997896,,,,,,,,,,,27c2745f-40e4-4e30-92fc-61b9f37a5914,38,,,"[26.9, 47.5]",3890273,0,,,,,0.20646423,,Right Foot,,,,"[90.4, 60.8]",High Pass,,64.877884,,,Incomplete,,,,,,,,,,1,From Free Kick,Ron-Robert Zieler,8947.0,Goalkeeper,3,Hannover 96,178,['7f1a8ded-acbb-4dcf-ad88-edc6212ad92b'],40,,,,,,,,,,,,,,,,Hannover 96,178,00:00:40.510,Pass,
,,,,,,,,,,,,,,,,,1.84152,,,,,,,,,,,051c9695-1188-4e4a-87fd-cdeec91e488b,42,,,"[25.8, 18.6]",3890273,0,,,,,0.22311336,,Left Foot,,,,"[49.6, 24.0]",High Pass,,24.404917,,,Incomplete,,Stefan Kießling,11394.0,,,,,,,1,From Free Kick,Wendell Nascimento Borges,8212.0,Left Back,3,Hannover 96,178,"['c05c9346-74dc-454c-91fd-b6bda8a23e77', 'ed3de05e-dcb8-4f9c-870c-a5f4a2afd68c']",46,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:46.196,Pass,
,,,,,,,,,,,,,,,,,0.149354,,,,,,,,,,,5839aa91-3196-422e-b13d-67cb4b5d3671,47,,,"[70.9, 55.9]",3890273,0,,,,,0.45215386,,Left Foot,,,,"[74.4, 57.6]",Ground Pass,,3.8910153,,,Incomplete,,,,,,,,,,1,From Free Kick,Salif Sané,5664.0,Left Defensive Midfield,3,Hannover 96,178,['157e6ce5-a3c8-4d87-812d-a3706d1b0f08'],48,,,,,,,,,,,,,,,,Hannover 96,178,00:00:48.970,Pass,
,,,,,,,,,,,,,,,,,2.275298,,,,,,,,,,,121707df-67f7-4d4e-8cf4-b6564a98a76d,51,,,"[75.5, 75.3]",3890273,0,,,,,-2.987365,,Left Foot,,,,"[51.7, 71.6]",Low Pass,,24.085888,,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,Recovery,1,From Free Kick,Hiroki Sakai,3530.0,Right Back,3,Hannover 96,178,"['314a5e2c-48d6-4a57-a66f-c7274f2d29a2', '6b7101a3-26b3-4166-ba80-566214a66279']",51,,,,,,,,,,,,,,,,Hannover 96,178,00:00:51.224,Pass,True
,,,,,,,,,,,,,,,,,0.800953,,,,,,,,,,,5101f376-0e63-4e85-a799-ffaea41b48cc,54,,,"[47.2, 70.1]",3890273,0,,,,,0.24828991,,Right Foot,,,,"[54.3, 71.9]",Ground Pass,,7.324616,,,,,Manuel Schmiedebach,8543.0,,,,,,,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,3,Hannover 96,178,['6e2c1565-df31-4066-b2d0-6e1efa3a60c1'],55,,,,,,,,,,,,,,,,Hannover 96,178,00:00:55.080,Pass,
,,,,,,,,,,,,,,,,,1.129069,,,,,,,,,,,c287a521-b696-470c-a68e-68d7603c4736,58,,,"[55.4, 71.4]",3890273,0,,,,,-3.125846,,Left Foot,,,,"[42.7, 71.2]",Ground Pass,,12.701574,,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,,1,From Free Kick,Manuel Schmiedebach,8543.0,Right Defensive Midfield,3,Hannover 96,178,"['a9a373ae-7337-4c9e-9e21-730442067f91', 'f9693c25-4d97-4283-9140-39e8ad71ae06']",55,,,,,,,,,,,,,,,,Hannover 96,178,00:00:55.921,Pass,True
,,,,,,,,,,,,,,,,,2.162145,,,,,,,,,,,9039854d-0244-4bde-b76c-30c39ffcf40d,61,,,"[33.8, 66.0]",3890273,0,,,,,-2.1298215,,Right Foot,,,,"[20.6, 44.9]",Ground Pass,,24.888752,,,,,Ron-Robert Zieler,8947.0,,,,,,,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,3,Hannover 96,178,['2f909917-6edc-40c0-86db-e297831b4f43'],58,,,,,,,,,,,,,,,,Hannover 96,178,00:00:58.759,Pass,
,,,,,,,,,,,,,,,,,1.54297,,,,,,,,,,,1da7c005-6e64-4e2a-bf95-8bc7a66f73d0,64,,,"[20.4, 43.8]",3890273,1,,,,,-1.4229469,,Right Foot,,,,"[23.9, 20.3]",Ground Pass,,23.759209,,,,,Christian Schulz,400614.0,,,,,,,1,From Free Kick,Ron-Robert Zieler,8947.0,Goalkeeper,3,Hannover 96,178,['4387378c-d85e-4753-bb22-a04e357c4e0d'],1,,,,,,,,,,,,,,,,Hannover 96,178,00:01:01.161,Pass,
,,,,,,,,,,,,,,,,,2.705716,,,,,,,,,,,3c57c1a8-066b-431e-94d0-1a831e34629d,67,,,"[24.5, 15.3]",3890273,1,,,,,-0.08527974,,Left Foot,,,,"[74.8, 11.0]",High Pass,,50.483463,,,Incomplete,,Edgar Prib,24914.0,,,,,,,1,From Free Kick,Christian Schulz,400614.0,Left Center Back,3,Hannover 96,178,"['d97d2dbc-cdad-4b33-a2ae-26242b8fb7a1', 'fb29144e-1a63-45c2-9ba1-84d0e646b20b']",4,,,,,,,,,,,,,,,,Hannover 96,178,00:01:04.419,Pass,
,,,,,,,,,,,,,,,,,1.583045,,,,,,,,,,,fb29144e-1a63-45c2-9ba1-84d0e646b20b,69,,,"[45.3, 69.1]",3890273,1,,,,,-1.9588702,,Head,,,,"[38.8, 53.2]",Low Pass,,17.17731,,,,,André Ramalho Silva,9363.0,,,,,,Recovery,1,Regular Play,Roberto Hilbert,8918.0,Right Back,4,Bayer Leverkusen,904,"['3c57c1a8-066b-431e-94d0-1a831e34629d', 'df904a14-2d1e-4635-b0bd-bee9775d7926']",7,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:07.125,Pass,
,,,,,,,,,,,,,,,,,0.855296,,,,,,,,,,,e21e245e-e8fb-41b7-96db-748c3c1fb082,73,,,"[38.1, 54.5]",3890273,1,,,,,-0.13188308,,Right Foot,,,,"[47.9, 53.2]",Ground Pass,,9.885848,,,,,Lars Bender,8969.0,,,,,,,1,Regular Play,André Ramalho Silva,9363.0,Left Center Back,4,Bayer Leverkusen,904,"['1f475c76-1a9c-4cf6-b43f-6baf18998fb7', 'fbc2357c-8349-426f-957b-42fc75e8b9a5']",9,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:09.110,Pass,True
,,,,,,,,,,,,,,,,,0.848448,,,,,,,,,,,fcb0ebd0-f905-4740-aedf-d4f58ed974be,76,,,"[49.4, 54.9]",3890273,1,,,,,0.9324765,,Right Foot,,,,"[56.3, 64.2]",Ground Pass,,11.580155,,,,,Hakan Çalhanoğlu,7039.0,,,,,,,1,Regular Play,Lars Bender,8969.0,Left Defensive Midfield,4,Bayer Leverkusen,904,['4ffbc809-7a12-4bc2-9b61-645a5532c813'],10,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:10.951,Pass,
,,,,,,,,,,,,,,,,,0.616523,,,,,,,,,,,898cd53a-e1b6-4bbb-8188-8052d8da2d09,81,,,"[82.0, 65.9]",3890273,1,,,,,1.3258177,,Right Foot,,,,"[83.9, 73.5]",Ground Pass,,7.8339005,,,,,Admir Mehmedi,8219.0,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Right Wing,4,Bayer Leverkusen,904,"['15b281ae-c03f-4e6f-a892-f617d0dbc932', 'a3def35d-7718-491a-8428-1012b2155417']",15,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:15.532,Pass,True
,,,,,,,,,,,,,,,,,0.607394,,,,,,,,,,,89350000-78bf-4a7c-a7dd-b00a6bec54f8,84,,,"[83.9, 73.5]",3890273,1,,,,,-1.8757887,,Right Foot,,,,"[82.2, 68.1]",Ground Pass,,5.661272,,,,,Hakan Çalhanoğlu,7039.0,,,,,,,1,Regular Play,Admir Mehmedi,8219.0,Center Attacking Midfield,4,Bayer Leverkusen,904,['61e8c18d-8456-4cc9-b8e7-86669370f30f'],16,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:16.269,Pass,
,,,,,,,,,,,,,,,,,1.104447,,,,,,,,,,,601cbe15-8860-46db-a97f-875f3842ef59,88,,,"[81.8, 66.1]",3890273,1,,,,,-1.5578939,,Right Foot,,,,"[82.0, 50.6]",Ground Pass,,15.50129,,,,,Lars Bender,8969.0,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Right Wing,4,Bayer Leverkusen,904,"['0e94d6af-1f7a-4167-b5dc-47d6ee3ee2e1', '68b5d6b8-7450-4875-b80e-41d3b4f130ae']",18,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:18.194,Pass,True
,,,,,,,,,,,,,,,,,0.742078,,,,,,,,,,,247ef4a3-a573-4d1b-860f-ff0d65c74ea9,91,,,"[82.0, 50.6]",3890273,1,,,,,1.0262446,,Right Foot,,,,"[86.3, 57.7]",Ground Pass,,8.300602,,,,,Hakan Çalhanoğlu,7039.0,,,,,,,1,Regular Play,Lars Bender,8969.0,Left Defensive Midfield,4,Bayer Leverkusen,904,['0eb2b472-fec6-4c70-b91b-d2c7826c0823'],19,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:19.549,Pass,
,,,,,,,,,,,,,,,,,1.141185,,,,,,,,,,,94d57041-952b-49f4-bee8-d0a1bf931272,95,,,"[93.4, 61.8]",3890273,1,,,,,1.5878887,,Right Foot,,,,"[93.2, 73.5]",Ground Pass,,11.70171,,,,,Admir Mehmedi,8219.0,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Right Wing,4,Bayer Leverkusen,904,"['0596da7c-65cb-4dc4-ab5c-fdd136ce0917', '9463633a-1e3e-4196-8f24-1091a08f2428']",22,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:22.786,Pass,True
,,,,,,,,,,,,,,,,,1.141229,,,,,,,,,,,97bce538-3d97-4684-850e-2efa9c9b75bf,98,,,"[93.4, 73.5]",3890273,1,,,,,-3.09191,,Right Foot,,,,"[75.3, 72.6]",Ground Pass,,18.122362,,,,,Roberto Hilbert,8918.0,,,,,,,1,Regular Play,Admir Mehmedi,8219.0,Center Attacking Midfield,4,Bayer Leverkusen,904,['094e2c8e-e751-46f8-8395-608bc91a56a1'],24,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:24.952,Pass,
,,,,,,,,,,,,,,,,,0.651349,,,,,,,,,,,27273121-05d7-4fd3-a51c-dd54848e12a9,101,,,"[76.4, 68.1]",3890273,1,,,,,-0.5119372,,Left Foot,,,,"[86.9, 62.2]",Ground Pass,,12.0440855,,,,,Lars Bender,8969.0,,,,,,,1,Regular Play,Roberto Hilbert,8918.0,Right Back,4,Bayer Leverkusen,904,['62f3adef-1cbf-406a-b0e2-fb973d0e2ffe'],28,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:28.686,Pass,
,,,,,,,,,,,,,,,,,0.228258,,,,,,,,,,,cadd7db3-4270-4191-b4d3-d8250d969736,104,,,"[87.4, 62.0]",3890273,1,,,,,2.9123607,,Left Foot,,,,"[84.4, 62.7]",Ground Pass,,3.0805843,,,,,Hakan Çalhanoğlu,7039.0,,,,,,,1,Regular Play,Lars Bender,8969.0,Left Defensive Midfield,4,Bayer Leverkusen,904,['6b4d02e1-8413-4b37-a4d5-b1ee2c836562'],29,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:29.362,Pass,
,,,,,,,,,,,,,,,,,0.729634,,,,,,,,,,,decabdd3-c694-44e8-b4f0-49265019c31d,110,,,"[29.5, 16.8]",3890273,1,,,,,-1.9770906,,Left Foot,,,,"[25.8, 8.2]",Ground Pass,,9.362158,,,,,Oliver Sorg,12316.0,,,,,,Recovery,1,Regular Play,Christian Schulz,400614.0,Left Center Back,4,Bayer Leverkusen,904,['3db1f87b-0edc-4624-b7e2-58a21ea1729d'],31,,,,,,,,,,,,,,,,Hannover 96,178,00:01:31.501,Pass,
,,,,,,,,,,,,,,,,,2.529249,,,,,,,,,,,3c25c9eb-2d4e-4d07-8a27-6b15d2151b41,113,,,"[25.8, 8.2]",3890273,1,,,,,0.49079025,,Right Foot,,,,"[69.4, 31.5]",High Pass,,49.43531,,,Incomplete,,,,,,,,,,1,Regular Play,Oliver Sorg,12316.0,Left Back,4,Bayer Leverkusen,904,['43b6a285-787f-47bb-a1cb-5839f90a5b20'],32,,,,,,,,,,,,,,,,Hannover 96,178,00:01:32.270,Pass,
,,,,,,,,,,,,,,,,,0.9725,,,,,,,,,,,43b6a285-787f-47bb-a1cb-5839f90a5b20,114,,,"[50.7, 48.6]",3890273,1,,,,,1.857331,,Head,,,,"[47.4, 59.8]",Low Pass,,11.6760435,,,,,Jonathan Tah,8221.0,,,,,,Recovery,1,Regular Play,André Ramalho Silva,9363.0,Left Center Back,4,Bayer Leverkusen,904,"['3c25c9eb-2d4e-4d07-8a27-6b15d2151b41', 'fce9acc7-4238-4d10-a5ec-21aaaec83af4']",34,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:34.799,Pass,
,,,,,,,,,,,,,,,,,1.717112,,,,,,,,,,,543f9a2e-2674-4c25-8632-1ffc9c850c30,117,,,"[44.4, 58.1]",3890273,1,,,,,-1.6204244,,Right Foot,,,,"[42.9, 27.9]",Ground Pass,,30.237228,,,,,Wendell Nascimento Borges,8212.0,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,4,Bayer Leverkusen,904,['cc01eb0a-5b67-4852-8fe0-16dc93171618'],40,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:40.510,Pass,
,,,,,,,,,,,,,,,,,1.910213,,,,,,,,,,,08fe40b4-eeba-4172-a94c-f1f222de2ad2,120,,,"[44.2, 27.2]",3890273,1,,,,,0.9714914,,Left Foot,,,,"[70.5, 65.7]",High Pass,,46.62553,,,,,Hakan Çalhanoğlu,7039.0,,,,,,,1,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,4,Bayer Leverkusen,904,['167ef9f3-e554-40a4-b48f-e245f0ed46bc'],42,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:42.323,Pass,
,,,,,,,,,,,,,,,,,0.614421,,,,,,,,,,,ee318dc5-68cd-42a8-a9b1-6c11f4fb8911,123,,,"[76.4, 63.3]",3890273,1,,,,,-1.0014831,,Right Foot,,,,"[79.6, 58.3]",Ground Pass,,5.936329,,,,,Admir Mehmedi,8219.0,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Right Wing,4,Bayer Leverkusen,904,['33916d66-29a3-4e32-8095-c412b5833b31'],45,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:45.284,Pass,
