50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.147931,,,,,,,,,,,,,,,94752693-9c20-4f89-b9ec-e152a9f5dc3d,1173,,"[63.4, 2.9]",3890544,31,,,,1.1964628,,Left Foot,,,,"[68.9, 16.9]",,High Pass,,15.041609,,,,Andrej Kramarić,5460.0,,,,,,1,From Throw In,Kevin Volland,8215.0,Left Wing,72,Hoffenheim,175,['13e20afb-c3cf-49f9-ac33-074080753d58'],17,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:17.658,Pass,
,,,,,,,,,,,,,,,,,,2.957692,,,,,,,,,,,,,,,be9999eb-0361-4d7c-834a-dfed653d4ef1,1177,,"[70.4, 2.9]",3890544,31,,,,1.3354529,,Left Foot,,,,"[83.9, 59.2]",,High Pass,,57.895943,,,,Sebastian Rudy,6039.0,,True,,,,1,From Throw In,Andrej Kramarić,5460.0,Center Forward,72,Hoffenheim,175,['b6064c34-6203-413b-87bd-f3648a2b9dca'],22,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:22.398,Pass,
,,,,,,,,,,,,,,,,,,1.128463,,,,,,,,,,,,,,,f9344356-55b8-4ce5-bd00-358abeede77c,1182,,"[29.2, 24.2]",3890544,31,,,,0.836899,,Right Foot,,,,"[33.8, 29.3]",,Ground Pass,,6.868042,,,,Stefan Lex,40463.0,,,,,Recovery,1,Regular Play,Robert Bauer,8394.0,Left Back,73,Ingolstadt,189,"['1cdd5fb4-4b54-444f-aacf-ee37c96459c6', '299bda45-3880-4c16-bef7-8ea187a96c51']",26,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:26.222,Pass,True
,,,,,,,,,,,,,,,,,,1.886537,,,,,,,,,,,,,,,89965721-17f4-4fb4-89f5-864ce6917e71,1185,,"[33.8, 29.3]",3890544,31,,,,-1.2718161,,Left Foot,,,,"[38.3, 14.7]",,Ground Pass,,15.277761,,,,Robert Bauer,8394.0,,,,,,1,Regular Play,Stefan Lex,40463.0,Left Wing,73,Ingolstadt,189,['a3e5cde4-4b8b-4c6d-a57e-b78b1ed93a21'],27,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:27.431,Pass,
,,,,,,,,,,,,,,,,,,1.605885,,,,,,,,,,,,,,,e5828b6d-1ccb-48c2-a127-ccb4861dd0f8,1189,,"[40.8, 15.8]",3890544,31,,,,1.3425603,,Right Foot,,,,"[52.6, 66.6]",,Low Pass,,52.15247,,,,Pascal Groß,3097.0,,True,,,,1,Regular Play,Robert Bauer,8394.0,Left Back,73,Ingolstadt,189,"['2d667c0c-6980-4bf3-ac1e-a4bf10383696', '5dfbd6f4-15a9-4a69-82ea-a3fa45e48bb7']",30,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:30.414,Pass,True
,,,,,,,,,,,,,,,,,,2.557734,,,,,,,,,,,,,,,499a747f-ab9b-400f-b5bf-3f7595524088,1192,,"[57.5, 62.8]",3890544,31,,,,0.3439691,,Right Foot,,,,"[91.0, 74.8]",,Ground Pass,,35.584408,,,,Moritz Hartmann,40464.0,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,73,Ingolstadt,189,['1699d156-8917-4fcc-9370-347488f6d398'],33,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:33.224,Pass,
,,,,,,,,,,,,,,,,,,1.189736,,,,,,,,,,,,,,,6cf6affc-0b0d-4ac6-b6c4-9fecf6973d52,1195,,"[99.3, 72.5]",3890544,31,,,,-1.2204821,,Right Foot,True,,,"[108.8, 46.5]",,Ground Pass,,27.681221,,Incomplete,,Dario Lezcano,9113.0,,,,,,1,Regular Play,Moritz Hartmann,40464.0,Right Wing,73,Ingolstadt,189,"['527f572a-3ec4-455e-a76d-c028dc319e65', 'f670fafd-863e-458d-b559-194bba8881ac']",36,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:36.797,Pass,
,,,,,,,,,,,,,,,,,,1.563215,,,,,,,,,,,,,,,760feb97-1787-473e-bd0b-dbbe23e05d72,1198,,"[89.5, 63.0]",3890544,31,,,,-2.3887033,,Right Foot,,,,"[76.8, 51.1]",,Ground Pass,,17.404022,,,,Roger de Oliveira Bernardo,40459.0,,,,,Recovery,1,Regular Play,Moritz Hartmann,40464.0,Right Wing,73,Ingolstadt,189,['0dbae62d-dd19-4c06-8da5-6f0834b50be0'],40,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:40.818,Pass,
,,,,,,,,,,,,,,,,,,2.34501,,,,,,,,,,,,,,,5fa2facf-269d-491e-b051-8a390f9e7a51,1201,,"[75.5, 50.5]",3890544,31,,,,-2.4781666,,Right Foot,,,,"[58.1, 36.9]",,Ground Pass,,22.084383,,,,Benjamin Hübner,8405.0,,,,,,1,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,73,Ingolstadt,189,['6240762e-99cf-490e-be64-885fa84a63a5'],43,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:43.062,Pass,
,,,,,,,,,,,,,,,,,,3.346424,,,,,,,,,,,,,,,2ff5e216-882d-4967-826a-8769033cf28d,1205,,"[50.6, 21.3]",3890544,31,,,,3.0146198,,Right Foot,,,,"[22.4, 24.9]",,Ground Pass,,28.428858,,,,Ørjan Håskjold Nyland,10483.0,,,,,,1,Regular Play,Benjamin Hübner,8405.0,Left Center Back,73,Ingolstadt,189,"['01b4195e-391f-48c8-aa37-8d455fcb0707', '4be85e63-699b-425c-a5b6-e46fe4177c2e']",48,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:48.996,Pass,True
,,,,,,,,,,,,,,,,,,1.562331,,,,,,,,,,,,,,,3eaff013-b2b1-4567-8483-7680a9a82951,1208,,"[22.4, 24.9]",3890544,31,,,,-0.7476802,,Right Foot,,,,"[38.9, 9.6]",,Ground Pass,,22.502,,,,Benjamin Hübner,8405.0,,,,,,1,Regular Play,Ørjan Håskjold Nyland,10483.0,Goalkeeper,73,Ingolstadt,189,['e4acd40c-f9de-4531-ad0d-62e18ebacf48'],53,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:53.446,Pass,
,,,,,,,,,,,,,,,,,,2.600129,,,,,,,,,,,,,,,f2345d1a-0f1c-4046-9762-25e6bbbd055d,1211,,"[46.5, 2.7]",3890544,31,,,,-0.06348426,,Left Foot,,,,"[87.4, 0.1]",,High Pass,,40.982555,,Out,,Dario Lezcano,9113.0,,,,,,1,Regular Play,Benjamin Hübner,8405.0,Left Center Back,73,Ingolstadt,189,['d755ed00-297a-4f45-8376-4a8678e790ba'],57,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:57.272,Pass,
,,,,,,,,,,,,,,,,,,1.608937,,,,,,,,,,,,,,,c20821ae-c235-4153-81c5-d78d4198672b,1213,,"[33.3, 80.0]",3890544,32,,,,-0.11984181,,,,,,"[52.4, 77.7]",,Low Pass,,19.237984,,,,Mark Uth,8387.0,,,,,Throw-in,1,From Throw In,Sebastian Rudy,6039.0,Right Back,74,Hoffenheim,175,['2348dfc0-1f60-4b18-af23-57288bcca293'],6,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:06.600,Pass,
,,,,,,,,,,,,,,,,,,1.357687,,,,,,,,,,,,,,,ee6a0882-4e29-43e6-b9eb-360a9b86652d,1217,,"[44.8, 77.0]",3890544,32,,,,3.0263166,,Left Foot,,,,"[35.3, 78.1]",,Ground Pass,,9.563472,,,,Sebastian Rudy,6039.0,,,,,,1,From Throw In,Mark Uth,8387.0,Right Wing,74,Hoffenheim,175,"['7b63af6a-7994-4673-80eb-c46f833eba8e', 'b12fc3f2-6550-408e-b6c2-f919c6b1e80b']",8,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:08.799,Pass,True
,,,,,,,,,,,,,,,,,,1.419056,,,,,,,,,,,,,,,aadd6579-f11b-4e9d-a22c-db775bb6fab6,1220,,"[35.3, 78.1]",3890544,32,,,,-0.9218008,,Right Foot,,,,"[39.7, 72.3]",,Ground Pass,,7.28011,,,,Eugen Polanski,8404.0,,,,,,1,From Throw In,Sebastian Rudy,6039.0,Right Back,74,Hoffenheim,175,['59d27fa8-0db1-4057-9e84-01d2a3f934d9'],10,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:10.534,Pass,
,,,,,,,,,,,,,,,,,,1.099399,,,,,,,,,,,,,,,019688b0-052f-42e4-9e97-d496656cd57e,1224,,"[40.1, 72.1]",3890544,32,,,,0.4029116,,Right Foot,,,,"[46.2, 74.7]",,Ground Pass,,6.6309876,,,,Mark Uth,8387.0,,,,,,1,From Throw In,Eugen Polanski,8404.0,Left Defensive Midfield,74,Hoffenheim,175,"['634754df-84f1-45eb-8c40-717b9cbb997a', 'f74aa5d2-a2df-4d5f-b215-bc2c7f696f28']",12,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:12.406,Pass,True
,,,,,,,,,,,,,,,,,,2.285855,,,,,,,,,,,,,,,11374076-9c53-4924-aec8-ebe8e153f0e6,1228,,"[50.7, 64.9]",3890544,32,,,,-1.0346503,,Left Foot,,,,"[75.3, 23.5]",,Ground Pass,,48.15724,,,,Jeremy Toljan,8392.0,,True,,,,1,From Throw In,Mark Uth,8387.0,Right Wing,74,Hoffenheim,175,['2d6f1d57-84df-4842-a3f3-36bd1044e6fa'],15,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:15.257,Pass,
,,,,,,,,,,,,,,,,,,0.044547,,,,,,,,,,,,,,,c38ef12b-2ab4-4b3a-9084-9d2aa2ada255,1234,,"[95.6, 42.1]",3890544,32,,,,1.0164888,,Right Foot,,,,"[96.9, 44.2]",,Low Pass,,2.4698179,,Incomplete,,Andrej Kramarić,5460.0,,,,,,1,From Throw In,Jeremy Toljan,8392.0,Left Back,74,Hoffenheim,175,"['d22fb20c-c378-499a-871e-df7c456c9d69', 'f439ef70-52e4-4dc1-936f-303956a492e2']",21,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:21.770,Pass,
,,,,,,,,,,,,,,,,,,2.116184,,,,,,,,,,,,,,,604da3bd-d132-4492-9c07-e1f9ce873372,1237,,"[20.7, 42.2]",3890544,32,,,,-2.873482,,Head,,,,"[2.5, 37.2]",,High Pass,,18.874321,,,,Ørjan Håskjold Nyland,10483.0,,,,,Recovery,1,Regular Play,Marvin Matip,9106.0,Right Center Back,75,Ingolstadt,189,['5e310720-c41c-4a39-9260-2613e2e4e8bc'],23,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:23.363,Pass,
,,,,,,,,,,,,,,,,,,2.316704,,,,,,,,,,,,,,,e1825981-2188-4116-9376-f0954b5bc707,1241,,"[6.5, 39.7]",3890544,32,True,,,0.88964176,,Keeper Arm,,,,"[24.9, 62.4]",,Ground Pass,,29.220713,,,,Marvin Matip,9106.0,,,,,,1,Regular Play,Ørjan Håskjold Nyland,10483.0,Goalkeeper,75,Ingolstadt,189,['429a47ad-85c9-49cd-ba52-a516c9c04227'],32,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:32.083,Pass,
,,,,,,,,,,,,,,,,,,1.87449,,,,,,,,,,,,,,,2c9f295f-3533-42cc-a31a-1f5774b89153,1244,,"[45.7, 68.5]",3890544,32,,,,-0.060424574,,Right Foot,,,,"[73.8, 66.8]",,Ground Pass,,28.151377,,Incomplete,,Pascal Groß,3097.0,,,,,,1,Regular Play,Marvin Matip,9106.0,Right Center Back,75,Ingolstadt,189,"['23bcfc16-37e5-46f4-8b6d-374c88810c22', '71f1b00b-f251-4863-b442-1ad6b5c28311', 'a51e5f03-f157-427e-8686-c2ecf097ff79']",40,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:40.219,Pass,True
,,,,,,,,,,,,,,,,,,1.422099,,,,,,,,,,,,,,,ab776860-0d00-4158-99f1-e0fb46a9267f,1248,,"[46.7, 14.4]",3890544,32,,,,1.3410099,,Right Foot,,,,"[50.7, 31.5]",,Ground Pass,,17.561605,,,,Tobias Strobl,12321.0,,,,,,1,From Counter,Jeremy Toljan,8392.0,Left Back,76,Hoffenheim,175,['bd0df9d3-b70b-43a8-aaa5-bedc0d1a3845'],42,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:42.830,Pass,
,,,,,,,,,,,,,,,,,,2.021471,,,,,,,,,,,,,,,b5ab3887-f6cd-43c8-a27b-80903b71180c,1252,,"[51.1, 31.7]",3890544,32,,,,0.048186023,,Right Foot,,,,"[90.5, 33.6]",,High Pass,,39.445786,,,,Andrej Kramarić,5460.0,,,,,,1,From Counter,Tobias Strobl,12321.0,Right Defensive Midfield,76,Hoffenheim,175,"['99bee4dd-7193-4bff-8d55-0d98367ca600', 'f459e367-c96c-4920-9378-55b90e6aec99']",45,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:45.119,Pass,True
,,,,,,,,,,,,,,,,,,2.270918,,,,,,,,,,,,,,,891c0867-86ff-414f-a4f4-198e94bb510e,1259,,"[11.0, 38.9]",3890544,32,,,,1.0827137,,Keeper Arm,,,,"[21.3, 58.3]",,Ground Pass,,21.964745,,,,Marvin Matip,9106.0,,,,,,1,Regular Play,Ørjan Håskjold Nyland,10483.0,Goalkeeper,77,Ingolstadt,189,['2e3edd52-4eba-47ce-a322-20f841a26cc5'],55,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:55.816,Pass,
,,,,,,,,,,,,,,,,,,1.349237,,,,,,,,,,,,,,,d3f67308-4081-4802-af86-1ebaa5234c8c,1262,,"[27.7, 58.8]",3890544,32,,,,0.8234421,,Right Foot,,,,"[41.6, 73.8]",,Ground Pass,,20.450184,,,,Pascal Groß,3097.0,,,,,,1,Regular Play,Marvin Matip,9106.0,Right Center Back,77,Ingolstadt,189,['f32473d7-c6a7-4a61-8dd9-4184e18cdae5'],59,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:59.396,Pass,
,,,,,,,,,,,,,,,,,,1.530002,,,,,,,,,,,,,,,0f605760-0220-44c5-9e79-65c932584f88,1265,,"[42.7, 74.4]",3890544,33,,,,-2.1910458,,Left Foot,,,,"[32.7, 60.4]",,Ground Pass,,17.20465,,,,Marvin Matip,9106.0,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,77,Ingolstadt,189,['04d84c15-c735-4b7f-a1c8-73627f4bbdf3'],3,,,,,,,,,,,,,,,,,Ingolstadt,189,00:33:03.970,Pass,
,,,,,,,,,,,,,,,,,,1.937007,,,,,,,,,,,,,,,26e184f4-3f2f-439a-b3b1-ede5becd2dd5,1268,,"[32.7, 60.4]",3890544,33,,,,-2.4426835,,Right Foot,,,,"[13.9, 44.6]",,Ground Pass,,24.557688,,,,Ørjan Håskjold Nyland,10483.0,,,,,,1,Regular Play,Marvin Matip,9106.0,Right Center Back,77,Ingolstadt,189,['fde5190a-264b-49fd-9abe-22871e2cb3e9'],6,,,,,,,,,,,,,,,,,Ingolstadt,189,00:33:06.989,Pass,
,,,,,,,,,,,,,,,,,,3.697837,,,,,,,,,,,,,,,60183b27-68ff-4770-b4c6-2900978deb9e,1271,,"[14.1, 34.4]",3890544,33,,,,0.16390675,,Left Foot,,,,"[79.4, 45.2]",,High Pass,,66.18708,,,,Dario Lezcano,9113.0,,,,,,1,Regular Play,Ørjan Håskjold Nyland,10483.0,Goalkeeper,77,Ingolstadt,189,['9ee1c8e7-ccbc-4a75-bfaf-9e41b138f7c7'],12,,,,,,,,,,,,,,,,,Ingolstadt,189,00:33:12.237,Pass,
,,,,,,,,,,,,,,,,,,3.158749,,,,,,,,,,,,,,,bb2f6d34-5f95-49ea-a103-7db75a7ba3b8,1273,,"[79.4, 45.2]",3890544,33,,,True,-0.10635869,,,,,,"[107.5, 42.2]",,Low Pass,,28.25969,,Incomplete,,Stefan Lex,40463.0,,,,,,1,Regular Play,Dario Lezcano,9113.0,Center Forward,77,Ingolstadt,189,"['033f14cf-a33b-456c-9c10-94dcb84d3910', '507f75c8-a4c8-4c46-8de5-9c82fe03b9de', 'cb405d89-8647-42e2-8d89-11f941175ed1']",15,,,,,,,,,,,,,,,,,Ingolstadt,189,00:33:15.975,Pass,True
,,,,,,,,,,,,,,,,,,2.632876,,,,,,,,,,,,,,,9ebe640a-a732-4be0-b042-bde5feabeedc,1278,,"[12.8, 40.2]",3890544,33,,,,0.97258997,,Keeper Arm,,,,"[32.7, 69.4]",,High Pass,,35.336243,,,,Sebastian Rudy,6039.0,,,,,,1,Regular Play,Oliver Baumann,8393.0,Goalkeeper,78,Hoffenheim,175,['9d223891-e0f8-407b-92ad-b2b15d2be55b'],20,,,,,,,,,,,,,,,,,Hoffenheim,175,00:33:20.633,Pass,
,,,,,,,,,,,,,,,,,,1.939524,,,,,,,,,,,,,,,29ecdec6-3d48-47c4-92b7-533032886eb0,1281,,"[32.7, 69.4]",3890544,33,,,,0.20265867,,Right Foot,,,,"[47.3, 72.4]",,Ground Pass,,14.905033,,,,Tobias Strobl,12321.0,,,,,,1,Regular Play,Sebastian Rudy,6039.0,Right Back,78,Hoffenheim,175,['20a4ace3-024d-4835-88a4-2ebff0bfbf8d'],24,,,,,,,,,,,,,,,,,Hoffenheim,175,00:33:24.779,Pass,
,,,,,,,,,,,,,,,,,,1.805842,,,,,,,,,,,,,,,60183b7c-e2f5-44f4-ab36-6a1451184740,1288,,"[71.2, 77.5]",3890544,34,,,,-0.8309507,,Right Foot,,,,"[104.7, 40.8]",,High Pass,,49.69044,,Incomplete,,Mark Uth,8387.0,,,,,Free Kick,1,From Free Kick,Sebastian Rudy,6039.0,Right Back,79,Hoffenheim,175,"['66f2966c-51e3-4c29-9bc9-8f62c780b396', 'deddec21-a0e0-4134-bbc3-2ba268244b48']",20,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:20.609,Pass,
,,,,,,,,,,,,,,,,,,1.064875,,,,,,,,,,,,,,,c53507bd-e407-4807-804e-41e057324dde,1292,,"[73.6, 32.0]",3890544,34,,,,0.07304057,,Head,,,,"[81.8, 32.6]",,High Pass,,8.221922,,,,Eugen Polanski,8404.0,,,,,Recovery,1,From Free Kick,Jeremy Toljan,8392.0,Left Back,79,Hoffenheim,175,"['f5e41c61-b670-4e74-a570-376581fff597', 'f628ead9-4544-4361-9a2a-7b53f2a914eb']",24,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:24.965,Pass,True
,,,,,,,,,,,,,,,,,,2.43815,,,,,,,,,,,,,,,5e1bf3d7-90ee-4854-a76f-efa2ef3bf770,1296,,"[78.0, 30.5]",3890544,34,,,,2.8086693,,Right Foot,,,,"[56.6, 37.9]",,Low Pass,,22.643322,,,,Ermin Bičakčić,9396.0,,,,,,1,From Free Kick,Eugen Polanski,8404.0,Left Defensive Midfield,79,Hoffenheim,175,"['6b21ddab-bf64-4f06-8638-ce3c09f5efb4', 'a22ee0d8-019d-46c0-b372-420deefcf388']",26,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:26.228,Pass,True
,,,,,,,,,,,,,,,,,,2.39042,,,,,,,,,,,,,,,3fca2247-c662-436a-a9f3-01ee7ae83e3e,1300,,"[55.8, 37.2]",3890544,34,,,,0.7772683,,Right Foot,,,,"[80.6, 61.6]",,High Pass,,34.790802,,Incomplete,,Mark Uth,8387.0,,,,,,1,From Free Kick,Ermin Bičakčić,9396.0,Left Center Back,79,Hoffenheim,175,"['2207efca-23e2-4eac-880c-71823b4f6a8e', '360bce41-5fea-42c0-9f4d-1914403e648f', 'a955211f-33d5-4efd-b25e-6551e2b6f0cf']",28,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:28.746,Pass,True
,,,,,,,,,,,,,,,,,,1.194947,,,,,,,,,,,,,,,2207efca-23e2-4eac-880c-71823b4f6a8e,1302,,"[39.5, 18.5]",3890544,34,,,,-0.23941286,,Head,,,,"[52.2, 15.4]",,Low Pass,,13.072873,,,,Stefan Lex,40463.0,,,,,Recovery,1,From Free Kick,Alfredo Morales,12304.0,Left Center Midfield,79,Hoffenheim,175,"['1a56c586-64f8-489f-9a3e-2d5227143ce6', '3fca2247-c662-436a-a9f3-01ee7ae83e3e']",31,,,,,,,,,,,,,,,,,Ingolstadt,189,00:34:31.136,Pass,
,,,,,,,,,,,,,,,,,,0.38709,,,,,,,,,,,,,,,2ace4700-507e-4ec8-b4c9-5ecf287b4c63,1306,,"[51.2, 17.0]",3890544,34,,,,0.4636476,,Right Foot,,,,"[52.2, 17.5]",,Low Pass,,1.118034,,Incomplete,,Dario Lezcano,9113.0,,,,,,1,From Free Kick,Stefan Lex,40463.0,Left Wing,79,Hoffenheim,175,"['942e5e39-46a6-41ce-98a2-d336129fe627', 'e9382175-7a8c-4a01-9537-2d52a7225597', 'f65dc6d7-e9c1-452a-bf25-45c74f9952a5']",33,,,,,,,,,,,,,,,,,Ingolstadt,189,00:34:33.001,Pass,True
,,,,,,,,,,,,,,,,,,1.781663,,,,,,,,,,,,,,,97080bc1-6bf8-4aaf-8862-2444182d9aac,1311,,"[75.1, 28.9]",3890544,34,,,,-0.87090343,,Left Foot,,,,"[94.3, 6.1]",,Ground Pass,,29.807383,,,,Andrej Kramarić,5460.0,,,,,,1,From Free Kick,Eugen Polanski,8404.0,Left Defensive Midfield,79,Hoffenheim,175,['2e4c2078-ec14-4c5c-b1b9-fc713098295a'],37,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:37.304,Pass,
,,,,,,,,,,,,,,,,,,1.155595,,,,,,,,,,,,,,,c69c123d-5168-4c23-b246-5f3858ecf79a,1314,,"[101.5, 15.8]",3890544,34,,,,0.93070817,,Right Foot,,,,"[108.5, 25.2]",,Ground Pass,,11.720068,,Unknown,,Eugen Polanski,8404.0,,,,,,1,From Free Kick,Andrej Kramarić,5460.0,Center Forward,79,Hoffenheim,175,['1667cb07-ba98-4166-82f5-ebe1239feec2'],45,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:45.655,Pass,
,,,,,,,,,,,,,,,,,,3.518669,,,,,,,,,,,,,,,69f97b54-b5c6-4ae1-8293-512b75e64213,1319,,"[19.0, 51.6]",3890544,35,,,,0.07371236,,Right Foot,,,,"[84.0, 56.4]",,High Pass,,65.17699,,Incomplete,,Dario Lezcano,9113.0,,,,,Free Kick,1,From Free Kick,Ørjan Håskjold Nyland,10483.0,Goalkeeper,80,Ingolstadt,189,"['39d59421-f61b-4ae4-8c63-7e4ae93e3da8', 'd67a8203-36dd-4277-8107-2e849b8e4898']",18,,,,,,,,,,,,,,,,,Ingolstadt,189,00:35:18.242,Pass,
,,,,,,,,,,,,,,,,,,1.220045,,,,,,,,,,,,,,,d67a8203-36dd-4277-8107-2e849b8e4898,1321,,"[36.1, 23.7]",3890544,35,,,,-2.9584818,,Head,,,,"[25.3, 21.7]",,High Pass,,10.983624,,,,Jeremy Toljan,8392.0,,,,,Recovery,1,From Free Kick,Ermin Bičakčić,9396.0,Left Center Back,80,Ingolstadt,189,"['3a5c9a6d-2419-407a-88e3-dae549fe1c76', '69f97b54-b5c6-4ae1-8293-512b75e64213']",21,,,,,,,,,,,,,,,,,Hoffenheim,175,00:35:21.760,Pass,
,,,,,,,,,,,,,,,,,,3.334985,,,,,,,,,,,,,,,8c1ec133-eb55-42f1-94a6-50b98487ffea,1324,,"[26.5, 20.9]",3890544,35,,,,0.09570671,,Right Foot,,,,"[64.0, 24.5]",,High Pass,,37.672405,,Incomplete,,Andrej Kramarić,5460.0,,,,,,1,From Free Kick,Jeremy Toljan,8392.0,Left Back,80,Ingolstadt,189,"['15860f66-94a0-48d7-b69a-066992ce0361', '26cfc81b-7da4-468f-95e8-93a019154420']",23,,,,,,,,,,,,,,,,,Hoffenheim,175,00:35:23.140,Pass,
,,,,,,,,,,,,,,,,,,2.052506,,,,,,,,,,,,,,,25d75294-ca28-4ba0-837c-8eb0ed03ca08,1332,,"[60.7, 52.8]",3890544,35,,,,0.43240777,,Right Foot,,,,"[98.4, 70.2]",,High Pass,,41.521683,,,,Dario Lezcano,9113.0,,,,,Free Kick,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,81,Ingolstadt,189,['f7133b0c-a20d-4c37-b917-5c533060d538'],54,,,,,,,,,,,,,,,,,Ingolstadt,189,00:35:54.872,Pass,
,,,,,,,,,,,,,,,,,,1.467492,,,,,,,,,,,,,,,e05a4ad3-c4fd-4ef5-b467-34c0aee92724,1335,,"[99.7, 67.2]",3890544,35,,,,-1.1071488,,Right Foot,,,True,"[105.6, 55.4]",,Ground Pass,,13.192801,,,,Stefan Lex,40463.0,,,,,,1,From Free Kick,Dario Lezcano,9113.0,Center Forward,81,Ingolstadt,189,['ad127353-9c13-4c6f-9c93-66dc436bb5c1'],58,,,,,,,,,,,,,,,,,Ingolstadt,189,00:35:58.722,Pass,
,,,,,,,,,,,,,,,,,,0.568926,,,,,,,,,,,,,,,c9a38b3d-bef6-4353-9fad-813bb4fdddf1,1338,,"[107.9, 52.8]",3890544,36,,,,-1.4831097,d04d4a28-4484-499b-aa5a-9caa1de3c13b,Right Foot,,,,"[108.7, 43.7]",,Ground Pass,,9.1350975,,,,Moritz Hartmann,40464.0,True,,,,,1,From Free Kick,Stefan Lex,40463.0,Left Wing,81,Ingolstadt,189,['e0985b1d-fc3e-4473-9537-7f53bd64801f'],0,,,,,,,,,,,,,,,,,Ingolstadt,189,00:36:00.355,Pass,
,,,,,,,,,,,,,,,,,,4.353286,,,,,,,,,,,,,,,06156dee-e14c-43ea-a638-5a584d326838,1349,,"[16.2, 45.1]",3890544,36,,,,-0.41466722,,Drop Kick,,,,"[78.9, 17.5]",,High Pass,,68.50584,,Incomplete,,Mark Uth,8387.0,,,,,,1,Regular Play,Oliver Baumann,8393.0,Goalkeeper,82,Hoffenheim,175,"['30c4a93f-a199-4fa5-a8d1-8a555710768f', 'a23d93e0-820f-4851-bb1f-36b005a52713']",9,,,,,,,,,,,,,,,,,Hoffenheim,175,00:36:09.155,Pass,
,,,,,,,,,,,,,,,,,,0.700891,,,,,,,,,,,,,,,dcd330b4-0895-4ae5-9738-f43a8c41064d,1354,,"[69.5, 15.4]",3890544,36,,,,0.9530406,,Right Foot,,,,"[74.9, 23.0]",,Ground Pass,,9.32309,,,,Andrej Kramarić,5460.0,,,,,,1,Regular Play,Eugen Polanski,8404.0,Left Defensive Midfield,82,Hoffenheim,175,['624cc4f2-c20e-4823-b353-e8fd2ff5f494'],15,,,,,,,,,,,,,,,,,Hoffenheim,175,00:36:15.571,Pass,
