50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.981538,,,,,,,,,,,,,,,,125214af-d3e9-4c87-9229-ad6e9076c33c,17,,"[42.2, 6.3]",3890534,0,,,,2.093501,,Left Foot,,,,"[33.5, 21.4]",,Ground Pass,,17.42699,,,,,Ömer Toprak,8573.0,,,,,,1,From Kick Off,Wendell Nascimento Borges,8212.0,Left Back,2,Bayer Leverkusen,904,['11162f5a-9271-4c8b-8398-ef4b1531e7d5'],9,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:09.523,Pass,
,,,,,,,,,,,,,,,,,1.652466,,,,,,,,,,,,,,,,0c79c8ab-2602-4874-914b-a2c9c45c6667,20,,"[36.3, 35.5]",3890534,0,,,,1.3661546,,Right Foot,,,,"[42.9, 67.3]",,Ground Pass,,32.477684,,,,,Jonathan Tah,8221.0,,,,,,1,From Kick Off,Ömer Toprak,8573.0,Left Center Back,2,Bayer Leverkusen,904,['8fbc7270-0269-49e1-9770-cba9cb569d26'],14,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:14.594,Pass,
,,,,,,,,,,,,,,,,,1.980033,,,,,,,,,,,,,,,,af785f8b-c6ab-4999-95f9-4725d11c2ca3,23,,"[42.0, 65.9]",3890534,0,,,,-1.7059959,,Right Foot,,,,"[38.3, 38.7]",,Ground Pass,,27.4505,,,,,Ömer Toprak,8573.0,,,,,,1,From Kick Off,Jonathan Tah,8221.0,Right Center Back,2,Bayer Leverkusen,904,['bace9aa1-3e88-4348-b66f-3f88e00c452e'],19,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:19.303,Pass,
,,,,,,,,,,,,,,,,,2.044337,,,,,,,,,,,,,,,,e399ed39-3e0e-4c68-94ba-656c20ec7917,26,,"[38.3, 38.7]",3890534,0,,,,-1.6579536,,Right Foot,,,,"[35.6, 7.8]",,Ground Pass,,31.017736,,,,,Wendell Nascimento Borges,8212.0,,,,,,1,From Kick Off,Ömer Toprak,8573.0,Left Center Back,2,Bayer Leverkusen,904,['cd0ade20-24fa-4038-b423-ec7dcc6b726a'],23,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:23.021,Pass,
,,,,,,,,,,,,,,,,,4.403641,,,,,,,,,,,,,,,,133e1921-192f-4430-889c-e582e7c42c5a,29,,"[35.6, 7.8]",3890534,0,,,,0.24234796,,Left Foot,,,,"[107.2, 25.5]",,High Pass,,73.75534,,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,,1,From Kick Off,Wendell Nascimento Borges,8212.0,Left Back,2,Bayer Leverkusen,904,"['4c2c25a3-7bf6-4da3-beae-20cb257641fa', 'fe36dca1-6992-4104-b6df-939a83690cd6']",26,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:26.602,Pass,
,,,,,,,,,,,,,,,,,1.740848,,,,,,,,,,,,,,,,83228f31-3085-4e29-981f-6a9bbf863464,33,,"[12.2, 51.0]",3890534,0,,,,0.62253433,,Keeper Arm,,,,"[24.6, 59.9]",,Ground Pass,,15.263355,,,,,Joël Andre Job Matip,3502.0,,,,,,1,From Kick Off,Ralf Fährmann,8517.0,Goalkeeper,2,Bayer Leverkusen,904,['6b174412-3020-43d4-9789-7326ba0aa328'],32,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:32.684,Pass,
,,,,,,,,,,,,,,,,,0.792154,,,,,,,,,,,,,,,,da9ccfd5-4fcd-4822-8393-1dc1a37c9dc9,37,,"[29.0, 65.1]",3890534,0,,,,0.02524716,,Right Foot,,,,"[48.8, 65.6]",,Ground Pass,,19.806313,,,Incomplete,,Max Meyer,8508.0,,,,,,1,From Kick Off,Joël Andre Job Matip,3502.0,Right Center Back,2,Bayer Leverkusen,904,"['0e523abb-5aa6-4245-886e-d0fba27b0fa1', 'b2c4150a-0fb3-495e-897f-75b8660419ce']",36,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:36.471,Pass,
,,,,,,,,,,,True,,,,,,1.730581,,,,,,,,,,,,,,,,0e523abb-5aa6-4245-886e-d0fba27b0fa1,39,,"[71.3, 14.5]",3890534,0,,,,-0.67651874,,Left Foot,,,,"[85.0, 3.5]",,Ground Pass,,17.569576,,,,,Kevin Kampl,8222.0,,,,,Interception,1,From Kick Off,Charles Mariano Aránguiz Sandoval,8210.0,Left Defensive Midfield,2,Bayer Leverkusen,904,"['819720a0-3722-46b5-b90f-82fcc7790cc9', 'da9ccfd5-4fcd-4822-8393-1dc1a37c9dc9']",37,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:37.263,Pass,
,,,,,,,,,,,,,,,,,1.278422,,,,,,,,,,,,,,,,cd9da3a8-9ba8-4ec8-b481-919313b7ae1b,42,,"[98.3, 12.2]",3890534,0,,,,-0.04234755,,Right Foot,,,,"[110.1, 11.7]",,Ground Pass,,11.810589,,,Pass Offside,,Julian Brandt,5555.0,,,,,,1,From Kick Off,Kevin Kampl,8222.0,Center Attacking Midfield,2,Bayer Leverkusen,904,['6fc71b4c-e06e-46f0-b977-58324a148322'],41,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:41.980,Pass,
,,,,,,,,,,,,,,,,,1.857144,,,,,,,,,,,,,,,,74344acc-d2e7-4dc3-bd6e-61eb4aac5451,44,,"[15.0, 65.4]",3890534,0,,,,-2.0720606,,Right Foot,,,,"[7.0, 50.8]",,Ground Pass,,16.648123,,,,,Ralf Fährmann,8517.0,,,,,Free Kick,1,From Free Kick,Joël Andre Job Matip,3502.0,Right Center Back,3,Schalke 04,181,['d56b9f03-23cf-4c9c-be13-c26f5304a551'],58,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:58.646,Pass,
,,,,,,,,,,,,,,,,,3.496307,,,,,,,,,,,,,,,,44700c43-ebec-4aec-ab65-508e01b4b146,47,,"[8.6, 50.8]",3890534,1,,,,-0.40550116,,Right Foot,,,,"[68.0, 25.3]",,High Pass,,64.642166,,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,1,From Free Kick,Ralf Fährmann,8517.0,Goalkeeper,3,Schalke 04,181,['677b3433-00d7-412c-ba36-d6795ee6bc6d'],2,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:02.196,Pass,
,,,,,,,,,,,,,,,,,3.584541,,,,,,,,,,,,,,,,7b2608c7-eee5-4414-ab43-756a9700d51d,50,,"[68.0, 25.3]",3890534,1,,,True,-0.6654942,,,,,,"[86.6, 10.7]",,Low Pass,,23.645718,,,Incomplete,,,,,,,,,1,From Free Kick,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,3,Schalke 04,181,"['14612ace-e1eb-4102-8c62-9dcfe443f897', '38a486c5-1143-4b76-b021-a99b11997ec3']",5,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:05.692,Pass,True
,,,,,,,,,,,,,,,,,2.523267,,,,,,,,,,,,,,,,0c147527-f0ee-4f93-a775-6df54bfe4951,53,,"[33.5, 69.4]",3890534,1,,,,-2.3851397,,Right Foot,,,,"[10.4, 47.6]",,Ground Pass,,31.7624,,,,,Bernd Leno,15581.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,4,Bayer Leverkusen,904,['9b15833c-a679-4256-ac97-081e2a8f8d49'],11,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:11.866,Pass,
,,,,,,,,,,,,,,,,,1.413418,,,,,,,,,,,,,,,,bbda1af6-511a-44ee-835f-e8c1ae3a5e6c,56,,"[13.4, 47.2]",3890534,1,,,,1.0069947,,Left Foot,,,,"[23.2, 62.7]",,Ground Pass,,18.338211,,,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,4,Bayer Leverkusen,904,['65f9f182-7036-41bc-9a3c-b8312d8b1970'],16,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:16.215,Pass,
,,,,,,,,,,,,,,,,,1.910345,,,,,,,,,,,,,,,,1e122f2c-9147-45f9-bfa3-399af1d132df,59,,"[24.4, 60.5]",3890534,1,,,,-1.4777001,,Right Foot,,,,"[28.2, 19.8]",,Ground Pass,,40.87701,,,,,Ömer Toprak,8573.0,,True,,,,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,4,Bayer Leverkusen,904,['9bf288ff-397a-4597-ab3d-47c540e3906c'],18,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:18.916,Pass,
,,,,,,,,,,,,,,,,,1.045527,,,,,,,,,,,,,,,,137b19f4-5035-479e-bd14-fc3be8c5dd39,63,,"[54.1, 6.2]",3890534,1,,,,-0.23703182,,Left Foot,,,,"[71.9, 1.9]",,Ground Pass,,18.312017,,,,,Wendell Nascimento Borges,8212.0,,,,,,1,Regular Play,Ömer Toprak,8573.0,Left Center Back,4,Bayer Leverkusen,904,"['0a2aa37c-d0a4-4c08-82d1-d8d506df9ff9', '0f8d0dc0-99de-4266-b3dc-d99c60aab2da']",25,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:25.497,Pass,True
,,,,,,,,,,,,,,,,,1.731219,,,,,,,,,,,,,,,,386687c7-18ee-434b-9e03-b13f30f06e3a,66,,"[72.2, 2.6]",3890534,1,,,,1.3977861,,Left Foot,,,,"[75.8, 23.2]",,High Pass,,20.912197,,,Incomplete,,Kevin Kampl,8222.0,,,,,,1,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,4,Bayer Leverkusen,904,"['5b212517-2360-4819-b509-61f502946619', '948238ef-7e37-4966-8dc0-0706f476c9e9', 'd65cc9e2-5000-4b41-ace4-e9ca18e9e4c9']",26,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:26.542,Pass,True
,,,,,,,,,,,,,,,,,4.014831,,,,,,,,,,,,,,,,13753202-4614-4b5d-a3b4-85662aa20b8a,70,,"[45.2, 60.1]",3890534,1,,,,0.14810115,,Right Foot,,,,"[94.8, 67.5]",,High Pass,,50.14898,,,Incomplete,,Leroy Sané,3053.0,,,,,,1,Regular Play,Johannes Geis,6717.0,Left Defensive Midfield,4,Bayer Leverkusen,904,"['0f1672c5-64c7-4239-af2e-47087b51b914', 'ff3b775e-eef3-4c4c-8309-7b2d361974cc']",29,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:29.432,Pass,
,,,,,,,,,,,,,,,,,2.546176,,,,,,,,,,,,,,,,0f1672c5-64c7-4239-af2e-47087b51b914,73,,"[25.3, 12.6]",3890534,1,,,,2.2694561,,Right Foot,,,,"[4.3, 37.6]",,Ground Pass,,32.649654,,,,,Bernd Leno,15581.0,,,,,Recovery,1,Regular Play,Ömer Toprak,8573.0,Left Center Back,4,Bayer Leverkusen,904,"['13753202-4614-4b5d-a3b4-85662aa20b8a', '47c54cf6-3186-4897-b5d7-896952d1db82']",33,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:33.446,Pass,
,,,,,,,,,,,,,,,,,2.019557,,,,,,,,,,,,,,,,48bacfc5-32d3-49f8-9c01-716a4b0e9d79,76,,"[9.0, 40.6]",3890534,1,,,,0.984376,,Left Foot,,,,"[18.7, 55.2]",,Ground Pass,,17.528547,,,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,4,Bayer Leverkusen,904,['3a2ca7bc-c079-4da0-80c5-fba0f02bc2a6'],41,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:41.166,Pass,
,,,,,,,,,,,,,,,,,1.192169,,,,,,,,,,,,,,,,85246a90-e650-4a2d-9207-af551a26ad4e,79,,"[22.1, 56.4]",3890534,1,,,,0.7419473,,Right Foot,,,,"[36.5, 69.6]",,Ground Pass,,19.534584,,,,,Charles Mariano Aránguiz Sandoval,8210.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,4,Bayer Leverkusen,904,['c4b0ef33-a314-45fa-8b79-a46ef9104fe9'],44,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:44.140,Pass,
,,,,,,,,,,,,,,,,,1.808703,,,,,,,,,,,,,,,,f8fe9afb-30c9-4d33-b5b9-11c7afde31c9,82,,"[33.7, 58.6]",3890534,1,,,,-1.8025131,,Right Foot,,,,"[25.3, 23.0]",,Ground Pass,,36.577587,,,,,Ömer Toprak,8573.0,,,,,,1,Regular Play,Charles Mariano Aránguiz Sandoval,8210.0,Left Defensive Midfield,4,Bayer Leverkusen,904,['e9ad6028-2815-472c-b7a2-7d08dbb37c23'],49,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:49.091,Pass,
,,,,,,,,,,,,,,,,,1.816361,,,,,,,,,,,,,,,,e7eb9c69-1c85-48f9-9151-bffa85d9c4cb,85,,"[34.6, 25.7]",3890534,1,,,,-1.0586878,,Right Foot,,,,"[44.1, 8.8]",,Ground Pass,,19.38711,,,,,Kevin Kampl,8222.0,,,,,,1,Regular Play,Ömer Toprak,8573.0,Left Center Back,4,Bayer Leverkusen,904,['cd12a4eb-3c8f-4fbc-9b46-0267f7e246bc'],57,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:57.189,Pass,
,,,,,,,,,,,,,,,,,1.959517,,,,,,,,,,,,,,,,80b641ac-d09b-4bec-a830-8411da1f457c,88,,"[59.4, 14.7]",3890534,2,,,,-0.43240777,,Right Foot,,,,"[84.1, 3.3]",,High Pass,,27.20386,,,,,Wendell Nascimento Borges,8212.0,,,,,,1,Regular Play,Kevin Kampl,8222.0,Center Attacking Midfield,4,Bayer Leverkusen,904,['833f5ba2-24c8-43ae-848e-e2e95e783e0a'],2,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:02.984,Pass,
,,,,,,,,,,,,,,,,,0.655273,,,,,,,,,,,,,,,,e4250e9a-8dc3-4594-adcf-8068c1319316,90,,"[84.1, 3.3]",3890534,2,,,,1.6779116,,Head,,,,"[83.1, 12.6]",,Low Pass,,9.353609,,,,,Julian Brandt,5555.0,,,,,,1,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,4,Bayer Leverkusen,904,['474fcf34-8105-452e-8322-205076af16ed'],4,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:04.944,Pass,
,,,,,,,,,,,,,,,,,0.747156,,,,,,,,,,,,,,,,60f368f0-7462-4f73-923e-7a509c234885,93,,"[90.7, 9.4]",3890534,2,,,,1.5056711,,Left Foot,,,,"[91.6, 23.2]",,Ground Pass,,13.829317,,,,,Charles Mariano Aránguiz Sandoval,8210.0,,,,,,1,Regular Play,Julian Brandt,5555.0,Left Wing,4,Bayer Leverkusen,904,['a453aadf-1435-4dec-b89a-227529ae2b13'],6,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:06.819,Pass,
,,,,,,,,,,,,,,,,,3.748841,,,,,,,,,,,,,,,,f25a3eed-3e3c-4390-a01b-214bab803744,95,,"[91.6, 23.2]",3890534,2,,,,0.031679537,,Right Foot,,,,"[120.0, 24.1]",,Ground Pass,,28.414257,,,Out,,Javier Hernández Balcázar,3058.0,,,,,,1,Regular Play,Charles Mariano Aránguiz Sandoval,8210.0,Left Defensive Midfield,4,Bayer Leverkusen,904,['7c054af1-7841-4dfb-be52-0f1ba2ba71aa'],7,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:07.567,Pass,
,,,,,,,,,,,,,,,,,1.848907,,,,,,,,,,,,,,,,4fe3659a-f27d-440b-8d95-27a0343109dd,99,,"[7.0, 44.1]",3890534,2,,,,1.6080132,,Left Foot,,,,"[6.3, 62.9]",,Ground Pass,,18.813028,,,,,Joël Andre Job Matip,3502.0,,,,,Goal Kick,1,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,5,Schalke 04,181,['63505128-1891-4fdf-bd54-83345596e01e'],26,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:26.510,Pass,
,,,,,,,,,,,,,,,,,3.515724,,,,,,,,,,,,,,,,ab498ade-bcf8-4c5b-aaaf-32d9e21e8cc7,103,,"[9.3, 69.7]",3890534,2,,,,-0.006144316,,Right Foot,,,,"[74.4, 69.3]",,High Pass,,65.10123,,,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,,1,From Goal Kick,Joël Andre Job Matip,3502.0,Right Center Back,5,Schalke 04,181,"['5d40719b-e730-496e-8329-4c6c97dee1b7', 'c6c30d04-667d-4eda-a393-00466dc3a7ef']",30,,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:30.201,Pass,
,,,,,,,,,,,,,,,,,1.70804,,,,,,,,,,,,,,,,5d40719b-e730-496e-8329-4c6c97dee1b7,105,,"[45.7, 10.8]",3890534,2,,,,-0.097591095,,Right Foot,,,,"[60.0, 9.4]",,High Pass,,14.368368,,,Unknown,,Charles Mariano Aránguiz Sandoval,8210.0,,,,,Interception,1,From Goal Kick,Ömer Toprak,8573.0,Left Center Back,5,Schalke 04,181,"['817ffada-5b5c-4fa5-bb3e-fcad3820c466', 'ab498ade-bcf8-4c5b-aaaf-32d9e21e8cc7']",33,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:33.717,Pass,
