50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fd7aba7-5b13-421b-a326-2a14adf1a894,1840,,"[82.2, 70.8]",3890340,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Center Attacking Midfield,123,Hamburger SV,171,['f46ec3b4-13fe-4b9f-aa51-f856dae5569d'],55,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:04:55.928,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0d427d97-66d7-4e48-8989-5bb042b7fa81,1851,,"[45.7, 9.3]",3890340,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eugen Polanski,8404.0,Right Defensive Midfield,123,Hamburger SV,171,['b8392879-069b-48a4-9bdb-64b5def1c160'],0,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:00.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9316be26-8df3-460f-a3ee-2260a5e68a83,1859,,"[104.6, 75.9]",3890340,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Diekmeier,8316.0,Right Back,123,Hamburger SV,171,['96bc24ad-b534-45bf-be56-0ac0a42a459e'],4,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:04.756,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2234f9c9-c9df-4d19-8bd5-27a8d0860dd3,1862,,"[102.8, 41.5]",3890340,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,123,Hamburger SV,171,['957b52b8-17f8-4ea2-bcbf-89215819fb1d'],9,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:09.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4daee748-4459-481f-9550-f52e842827d0,1870,,"[112.0, 72.1]",3890340,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Diekmeier,8316.0,Right Back,123,Hamburger SV,171,['3c8080c5-0c38-4c9b-9421-719e6e81069b'],21,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:21.106,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bd808c0-2203-4594-832f-52df9f94046f,1873,,"[94.0, 64.3]",3890340,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolai Müller,8302.0,Right Wing,123,Hamburger SV,171,['1d1907f0-bf11-49f6-bd13-4b3622dd405c'],24,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:24.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,653671be-765f-4afc-a85c-ff55426e93be,1876,,"[103.6, 75.7]",3890340,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Diekmeier,8316.0,Right Back,123,Hamburger SV,171,['fd8a189e-71a4-4cda-b0b8-7afb07886abc'],29,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:29.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,739648bf-ac9e-4678-8c99-49504586d08d,1879,,"[80.1, 71.6]",3890340,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Albin Ekdal,5624.0,Right Defensive Midfield,123,Hamburger SV,171,['dfbf7a13-5996-421b-a05a-6a7ce7533807'],32,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:32.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91e7c3a1-6a9e-4aa4-97a7-8c701becfea8,1882,,"[86.5, 61.7]",3890340,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,123,Hamburger SV,171,['35b424d3-b6a8-448b-a43b-714ea96a28e9'],36,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:36.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fa5b610-5c92-4009-8df5-72b5665f3442,1885,,"[87.5, 50.6]",3890340,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Michel Lasogga,8895.0,Center Forward,123,Hamburger SV,171,['14f309e2-2801-4fe3-a28d-fe8e21b750dd'],37,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:37.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdf322ce-0908-44b2-9c8f-35fc08702169,1889,,"[89.9, 17.2]",3890340,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ostrzolek,8547.0,Left Back,123,Hamburger SV,171,['37444427-5fd1-4690-a265-7eaf5ec35459'],42,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:42.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,32cbb0ed-8ed4-452a-bc62-8cfa30f2a60e,1893,,"[97.3, 30.6]",3890340,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Center Attacking Midfield,123,Hamburger SV,171,['f25ec28f-f755-4f85-9752-3b214664b271'],44,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:44.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4591f10-28d3-41fb-a5f4-e6e56544f94d,1895,,"[114.6, 24.7]",3890340,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Michel Lasogga,8895.0,Center Forward,123,Hamburger SV,171,['8b4d502b-7306-49cf-9693-e6844aed6eb1'],47,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:47.320,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b7b4f6cf-39a9-4d90-8ba0-af402133c037,1898,,"[112.8, 41.5]",3890340,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Center Attacking Midfield,123,Hamburger SV,171,['e259a575-7ae7-4f91-9a28-78a089e5930d'],48,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:48.264,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d6bab38d-8da3-48be-9fed-a6d52ab1db2e,1904,,"[73.0, 55.8]",3890340,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ádám Szalai,8407.0,Right Center Forward,124,Hoffenheim,175,['db4bda0f-fd77-4384-bba5-9d69c527e5e5'],21,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:06:21.377,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ab38714-651c-4b8c-8d7c-ed9a28f3dc6d,1908,,"[51.2, 18.2]",3890340,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivo Iličević,24740.0,Left Wing,124,Hoffenheim,175,"['be1d1767-9a19-4d33-b418-a62dc4b0663c', 'c6933777-c5e0-415d-b783-c660e7587e84']",22,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:06:22.718,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0773c67b-03c6-4b65-a6a0-1d7da3c444dd,1912,,"[55.9, 28.8]",3890340,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nicolai Müller,8302.0,Right Wing,124,Hoffenheim,175,['a402f943-3783-46b0-9fea-bd2805045b3f'],24,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:06:24.544,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f247707a-63f5-4629-9250-ebc34cdb0a64,1916,,"[76.5, 51.9]",3890340,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ádám Szalai,8407.0,Right Center Forward,124,Hoffenheim,175,['8fe9f4be-2f2f-4706-987f-f04b82cc9748'],26,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:06:26.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5566cdb-f4cb-496c-b573-4573a83b2cb2,1919,,"[80.5, 37.2]",3890340,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eduardo Jesús Vargas Rojas,27317.0,Left Center Forward,124,Hoffenheim,175,"['b45a71dd-c3ad-423c-8888-464b8f90ee4b', 'b4af5b4a-8323-4ed1-8b48-8690b5e8e1a2']",28,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:06:28.244,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c579a93f-2e32-44b4-91d4-3bc8eb56957e,1922,,"[98.7, 5.8]",3890340,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jeremy Toljan,8392.0,Left Back,124,Hoffenheim,175,['faf50cb5-3d3b-48ac-bf83-c5dfc565a515'],32,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:06:32.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ab6662f-b898-4bc1-8323-fc7fdc224b86,1925,,"[88.7, 12.1]",3890340,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eduardo Jesús Vargas Rojas,27317.0,Left Center Forward,124,Hoffenheim,175,['bbfa4319-cdd7-4df8-9709-41038cc87816'],35,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:06:35.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b8c61ae-fea5-45d0-a258-9e6d1a4aba20,1928,,"[110.5, 28.2]",3890340,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ádám Szalai,8407.0,Right Center Forward,124,Hoffenheim,175,['33c7ecdc-51af-4522-ae4c-db08565ff6a2'],37,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:06:37.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c43009f7-9e38-442a-90c2-7431de65f518,1935,,"[104.4, 7.2]",3890340,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eugen Polanski,8404.0,Right Defensive Midfield,125,Hoffenheim,175,['303a2045-12e8-4f6c-8d07-a7b2332f24ae'],54,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:06:54.563,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a657fa9b-e7c3-41df-a5e8-740169c0fa27,1938,,"[110.9, 2.9]",3890340,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeremy Toljan,8392.0,Left Back,125,Hoffenheim,175,['91287dda-ac58-4746-8408-358738297cd1'],55,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:06:55.464,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,270bf791-5699-4c45-bc63-76993c424d29,1942,,"[109.7, 29.5]",3890340,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Schmid,8311.0,Left Midfield,125,Hoffenheim,175,['60f01b7e-503e-415c-9c96-d3c2eeab9212'],58,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:06:58.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a164f4f4-58c5-4123-92b5-36856699984f,1945,,"[100.9, 9.3]",3890340,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eugen Polanski,8404.0,Right Defensive Midfield,126,Hoffenheim,175,['d3d89b03-6c92-4261-ac03-caee07bcc793'],7,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:07:07.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,53bdc94b-0f45-41a5-aaad-4ffc6ab32965,1953,,"[72.4, 55.5]",3890340,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michael Gregoritsch,8309.0,Center Attacking Midfield,128,Hamburger SV,171,['1c239397-0c13-4565-ab4b-6d2151cd407d'],35,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:07:35.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c4f7b94-49b8-4ed6-bd2c-391f98092e64,1956,,"[81.4, 57.6]",3890340,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pierre-Michel Lasogga,8895.0,Center Forward,128,Hamburger SV,171,['b9e08b91-1755-447d-9521-fffa9b5d8753'],36,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:07:36.606,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fd4cd2ef-c885-4bd7-b9c2-9a095f4135be,1960,,"[91.4, 64.9]",3890340,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nicolai Müller,8302.0,Right Wing,128,Hamburger SV,171,"['5e63f181-7799-4f77-b57f-9044a98d37a3', 'fbd67291-faf0-4d95-b58f-76a5c4dee37b']",37,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:07:37.936,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156d9fe-e070-435d-b351-8b39750e32a6,1966,,"[62.6, 27.6]",3890340,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo Jesús Vargas Rojas,27317.0,Left Center Forward,129,Hoffenheim,175,['ffe0d21e-23cb-4239-b0cc-4d5918f9b149'],41,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:07:41.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0d620bc-48e0-464e-b499-e7d0fb396b38,1970,,"[53.6, 6.6]",3890340,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremy Toljan,8392.0,Left Back,129,Hoffenheim,175,['c7eb2e27-d4fe-4c42-9ebd-e437578fba77'],44,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:07:44.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,439e90ae-3ddb-4281-a326-794316abbfef,1974,,"[78.7, 12.5]",3890340,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Volland,8215.0,Right Midfield,129,Hoffenheim,175,"['9d445f03-a668-4d02-879f-a1a3b746f1ba', 'a9928984-013b-426f-ba07-2d976ef33059']",46,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:07:46.879,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1a181f0-0ceb-43b8-96e8-b670fe8594a1,1977,,"[70.6, 17.6]",3890340,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo Jesús Vargas Rojas,27317.0,Left Center Forward,129,Hoffenheim,175,['f6c4c58a-99ad-436f-b525-52bb2d138900'],47,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:07:47.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dca70c6-efd7-4748-a405-762f6e855e0f,1980,,"[90.3, 51.9]",3890340,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eugen Polanski,8404.0,Right Defensive Midfield,129,Hoffenheim,175,['cb16f24c-a806-4532-b24d-2a13946a7d43'],51,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:07:51.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a804970-4c4f-404e-a068-224944073ab2,1989,,"[88.7, 21.5]",3890340,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremy Toljan,8392.0,Left Back,129,Hoffenheim,175,['8a19bb27-ff5f-4486-aff6-3f57be0eadfd'],58,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:07:58.588,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c81a469c-3a1b-4a6c-b1f9-a34af80402ad,1991,,"[101.0, 35.8]",3890340,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Volland,8215.0,Right Midfield,129,Hoffenheim,175,['04655339-7bdc-4106-be50-2c465ba800c2'],59,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:07:59.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,29bbd676-4aa0-4bde-ad6d-9950c8142a40,1997,,"[76.5, 72.5]",3890340,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michael Gregoritsch,8309.0,Center Attacking Midfield,130,Hamburger SV,171,['8ea84b3f-6e7a-4cbb-a237-f8ca2b13304c'],36,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:08:36.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,56a4f96d-7095-4702-a9c6-6aed85a6b892,1999,,"[78.9, 68.8]",3890340,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pierre-Michel Lasogga,8895.0,Center Forward,130,Hamburger SV,171,['db514167-5546-4b1e-8191-e40b6fbe7a40'],37,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:08:37.076,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0f3ed513-ba8b-4311-afce-195d184cb1c4,2008,,"[59.7, 59.5]",3890340,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tobias Strobl,12321.0,Right Back,131,Hoffenheim,175,['73888a5d-bd71-4056-9c18-74b40cd11070'],15,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:09:15.678,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d71bc6e7-6443-4854-a8a9-ecc2f9ffc2dd,2011,,"[66.9, 13.1]",3890340,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michael Gregoritsch,8309.0,Center Attacking Midfield,131,Hoffenheim,175,['54591a24-342b-407d-b725-a6e94adf30f9'],18,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:09:18.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30d93cc7-19ae-4b78-98d6-9021c587591e,2013,,"[60.6, 62.1]",3890340,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eugen Polanski,8404.0,Right Defensive Midfield,132,Hoffenheim,175,['20d68a84-43d7-4533-a5a4-f85739f48673'],31,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:09:31.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4ba5f18-aec1-497a-818d-f1f4f9b3cf54,2020,,"[113.2, 61.9]",3890340,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Volland,8215.0,Right Midfield,133,Hoffenheim,175,['a7668ca5-c46a-414f-b1f2-9861b69510d4'],52,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:09:52.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,60598c87-833d-43c5-9e10-fbfdc3c3db99,2026,,"[15.7, 8.4]",3890340,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lewis Harry Holtby,8891.0,Left Defensive Midfield,134,Hamburger SV,171,['98d0b75f-212a-4da4-adfe-c4828111dfdd'],3,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:10:03.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,016b2c06-129f-40aa-98bf-606ca589a7b6,2029,,"[52.8, 10.7]",3890340,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pierre-Michel Lasogga,8895.0,Center Forward,134,Hamburger SV,171,['05e7d182-08fd-429e-a245-472407f14d1d'],6,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:10:06.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,77aed88e-396a-4cd7-b3ab-cc0839e4aa8a,2032,,"[53.8, 18.6]",3890340,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Gregoritsch,8309.0,Center Attacking Midfield,134,Hamburger SV,171,['6bbe6e36-32f1-4f2e-92f7-45fdc917ed3c'],6,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:10:06.937,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,70627eee-5bb5-4444-9ba9-ec0f597cfec4,2040,,"[103.4, 43.1]",3890340,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolai Müller,8302.0,Right Wing,134,Hamburger SV,171,['cfb84ca9-4434-467c-888a-1ef5bb19fea6'],13,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:10:13.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7765e586-7351-42f6-bad5-e783ebc3981d,2044,,"[114.2, 36.1]",3890340,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Cleber Janderson Pereira Reis,40468.0,Left Center Back,135,Hamburger SV,171,['2ff3e43b-bea3-4c30-a500-bedf2a1732ee'],42,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:10:42.936,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6033f442-a53a-472f-9bdd-b2640905d4f5,2049,,"[70.6, 56.2]",3890340,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ádám Szalai,8407.0,Right Center Forward,136,Hoffenheim,175,['eb143bae-ca37-4262-a3d0-e69579444550'],14,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:11:14.598,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c53f7390-17cf-4337-9b8b-0c5c7fe6a38f,2053,,"[49.7, 33.7]",3890340,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lewis Harry Holtby,8891.0,Left Defensive Midfield,136,Hoffenheim,175,['caff3565-7850-4182-a017-ee46ea82bbed'],18,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:11:18.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9125646-66aa-44b1-8b43-120868c1eded,2055,,"[84.8, 55.2]",3890340,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ádám Szalai,8407.0,Right Center Forward,136,Hoffenheim,175,['1c30b970-968d-4fb7-a76f-692105be261d'],19,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:11:19.559,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9d0bd0da-f74d-42e4-8bd9-529a6d5f42d7,2060,,"[75.5, 46.1]",3890340,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Michael Gregoritsch,8309.0,Center Attacking Midfield,138,Hamburger SV,171,['ec98d1e3-ac0a-401f-9c39-89625c76d3e5'],28,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:11:28.613,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,15272fbc-b9cc-486e-a7cb-604227f15cee,2063,,"[65.5, 33.1]",3890340,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pirmin Schwegler,8556.0,Left Defensive Midfield,138,Hamburger SV,171,['30ff6728-8193-4efe-8e00-d02357fd7296'],30,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:11:30.616,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ca902e1f-ed1c-43ef-8ba3-bc688b04181b,2071,,"[81.8, 69.0]",3890340,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Volland,8215.0,Right Midfield,139,Hoffenheim,175,['81f64d3e-074f-470a-9eb8-e6bf38930e16'],34,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:11:34.262,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d993ff84-744d-4462-86d6-9115ea0f232a,2083,,"[43.6, 75.1]",3890340,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lewis Harry Holtby,8891.0,Left Defensive Midfield,140,Hoffenheim,175,['de1daf4b-89da-40f5-8341-70f4577d44fc'],25,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:25.691,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,76ce3fd3-d017-4564-b50d-6d255244095d,2086,,"[99.9, 64.3]",3890340,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dennis Diekmeier,8316.0,Right Back,140,Hoffenheim,175,['3a294007-984a-410c-82b1-3906df40e64c'],31,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:31.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fda73d2-6ccf-43b7-aab6-a1d0fd9de2c1,2093,,"[81.2, 49.5]",3890340,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ádám Szalai,8407.0,Right Center Forward,141,Hoffenheim,175,['83bafc20-2063-4f4c-87bc-ef9f108f1a84'],56,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:56.942,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,24d892c7-9395-443e-a9da-e1d9249b3c59,2095,,"[90.1, 53.9]",3890340,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin Volland,8215.0,Right Midfield,141,Hoffenheim,175,['ae03c264-513e-4d9e-af75-7271abd26b09'],57,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:57.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,92a00190-7880-414a-a3b2-1ae8f3ad1700,2097,,"[39.6, 18.4]",3890340,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivo Iličević,24740.0,Left Wing,142,Hamburger SV,171,['fbd4e354-4062-498a-aa41-73a62074b118'],59,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:59.193,Ball Receipt*,
