50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,"[52.0, 6.1]",,,,,,,,,,,,1.279999,,,,,,,,,,,,c5ab364a-1b92-43bd-9730-9f162574f533,2616,,,"[52.0, 4.9]",3890396,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josuha Guilavogui,8230.0,Center Defensive Midfield,148,Wolfsburg,179,"['01b03267-4f53-4a6d-ad99-2c5227193369', '9dad06c8-9886-437a-a48e-d49026c02b7a']",17,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:17.901,Carry,
,,,,,,,"[44.3, 34.4]",,,,,,,,,,,,0.839999,,,,,,,,,,,,06912820-8ffe-4881-9277-6342401991b1,2619,,,"[42.6, 31.3]",3890396,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,148,Wolfsburg,179,"['46dd7218-792f-49dd-a266-c98d369a8670', 'cf92f7e4-9c5d-48aa-9e9c-15c35da08062']",20,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:20.868,Carry,
,,,,,,,"[54.3, 60.6]",,,,,,,,,,,,1.439997,,,,,,,,,,,,ec3cfee6-57f5-4600-a8e5-9e6dbb7aba29,2622,,,"[52.0, 59.7]",3890396,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adelino André Vieira Freitas,10790.0,Right Back,148,Wolfsburg,179,"['80d88698-abea-495f-8a50-9176f925a8fc', '9990ae9f-9f5a-45eb-bf13-3e22503acd8f']",23,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:23.095,Carry,
,,,,,,,"[82.0, 75.3]",,,,,,,,,,,,1.641963,,,,,,,,,,,,e0f36534-5106-4324-a1c3-ecc3dbce6994,2625,,,"[67.6, 74.4]",3890396,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Draxler,3186.0,Right Center Midfield,148,Wolfsburg,179,"['af5679ee-2552-4288-9c2b-2dadb42cd507', 'c7140d04-17f1-45c4-8eaf-23029fc90f0a', 'fa7dd040-f7e6-411f-82fa-f4af21a4bf4c']",25,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:25.784,Carry,True
,,,,,,,"[106.5, 74.2]",,,,,,,,,,,,3.564034,,,,,,,,,,,,7d0cafaa-8620-4caa-994e-c51e16bbaca7,2629,,,"[82.0, 75.3]",3890396,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Draxler,3186.0,Right Center Midfield,148,Wolfsburg,179,"['72bcdc25-c3f2-45de-a1aa-187112f34266', 'c66bc088-e801-4277-a5d3-34e56bf76a64', 'c7140d04-17f1-45c4-8eaf-23029fc90f0a']",27,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:27.426,Carry,True
,,,,,,,"[117.3, 25.2]",,,,,,,,,,,,0.039999,,,,,,,,,,,,b4f22c31-4155-411e-a17c-038f34113329,2632,,,"[116.5, 25.5]",3890396,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Schürrle,10281.0,Left Center Midfield,148,Wolfsburg,179,"['5fb34100-283a-4314-bc09-3afbbf02164b', 'c08a54d9-89e1-4c5a-8afe-02830b20e2ad']",33,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:33.996,Carry,
,,,,,,,"[106.1, 2.5]",,,,,,,,,,,,0.04,,,,,,,,,,,,2c89b861-4f15-4cd5-a623-1006a98fd2c9,2639,,,"[102.0, 3.3]",3890396,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Schäfer,40469.0,Left Back,149,Wolfsburg,179,"['51ec659e-3c1b-4f24-8263-860030ea983b', '5abb20ff-74eb-4314-9111-c4dcbe21062c']",46,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:46.113,Carry,
,,,,,,,"[103.6, 14.2]",,,,,,,,,,,,2.37185,,,,,,,,,,,,a2747e22-d598-41ed-89eb-f44a8fddb06e,2647,,,"[101.8, 14.4]",3890396,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,André Schürrle,10281.0,Left Center Midfield,150,Wolfsburg,179,"['787d0bb5-8b0f-407f-8d87-b39ebdaf2737', '83dc8bbd-67e9-4a56-b40f-0ffb6b37d607', 'fd0a541b-7363-4be1-a1a4-6cc3cd9e1737']",13,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:13.490,Carry,True
,,,,,,,"[111.8, 6.3]",,,,,,,,,,,,0.856613,,,,,,,,,,,,dd6ad4b6-1055-4a08-8b34-7d397354176c,2651,,,"[109.0, 8.5]",3890396,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcel Schäfer,40469.0,Left Back,150,Wolfsburg,179,"['757e333b-37d9-4f40-8910-78c7106ea585', 'e5a6741f-8988-4c55-a149-70506d06b604']",17,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:17.642,Carry,
,,,,,,,"[87.3, 15.1]",,,,,,,,,,,,1.575068,,,,,,,,,,,,62451f19-7cee-4918-97e7-69bc352800b2,2657,,,"[80.9, 14.4]",3890396,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Maximilian Arnold,8235.0,Center Attacking Midfield,150,Wolfsburg,179,"['644e3fa9-0dca-40cf-b540-73afa61e1e79', 'fa87bf14-8413-4939-b62c-0ac9fd2aa365']",22,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:22.150,Carry,
,,,,,,,"[9.8, 33.0]",,,,,,,,,,,,2.679926,,,,,,,,,,,,77b4d379-6b62-46cf-b5d7-c851acb835b3,2670,,,"[7.5, 31.0]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Orlando Benaglio,4600.0,Goalkeeper,152,Wolfsburg,179,"['11f54ca3-1c40-4ce5-9f37-a8cc2977e0ae', '2da21c1b-151f-45f8-a796-241dfeaca549']",12,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:12.138,Carry,
,,,,,,,"[20.0, 50.3]",,,,,,,,,,,,1.913286,,,,,,,,,,,,2d724022-bdcb-4e5d-8a44-72ed71899db0,2673,,,"[13.9, 46.1]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,152,Wolfsburg,179,"['5f8935ba-4277-4d2a-b436-1d23022e7d8b', '800ceb04-4bcc-4cbc-9bfc-dfd3ed3f9e8c', '81ca8026-e0fd-4e83-8e30-3da05f0cc378']",16,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:16.354,Carry,True
,,,,,,,"[53.2, 56.1]",,,,,,,,,,,,0.999593,,,,,,,,,,,,de209991-5c40-4943-8fc0-b92d42db9f22,2677,,,"[48.6, 53.5]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximilian Arnold,8235.0,Center Attacking Midfield,152,Wolfsburg,179,"['a8ec1503-6a78-43c7-8826-0877cf76dcef', 'fc6747db-ccfc-4d1d-9959-3b3d8d8b9f2f']",19,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:19.652,Carry,
,,,,,,,"[65.9, 74.1]",,,,,,,,,,,,0.88,,,,,,,,,,,,a629e0d4-adbd-4e48-94b7-ab0e60620b5f,2680,,,"[64.8, 72.5]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Draxler,3186.0,Right Center Midfield,152,Wolfsburg,179,"['6817f5c2-fa0a-4796-85af-a656205f77d0', '7670a299-fea0-4ffb-8157-00a5231aed25']",21,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:21.568,Carry,
,,,,,,,"[44.7, 71.0]",,,,,,,,,,,,2.413535,,,,,,,,,,,,8ca87064-4b90-4086-b5c4-39d864ad85ef,2683,,,"[53.2, 71.4]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,152,Wolfsburg,179,"['6bee4324-49f5-4e74-90a2-156c691fd4aa', '74958ae5-6c39-4591-81fd-ca49c3856ebc', 'c9a94313-714a-441d-a15a-b180eb90aa6f']",23,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:23.598,Carry,True
,,,,,,,"[34.7, 46.6]",,,,,,,,,,,,0.04,,,,,,,,,,,,8684c382-5688-4477-b97f-5aca4352c1f4,2688,,,"[33.7, 49.9]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,152,Wolfsburg,179,"['2c449682-83d5-4f0d-9abf-e63d8524139e', '7d0d125a-405c-4dd0-bc88-4649cc2b3747']",27,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:27.288,Carry,
,,,,,,,"[50.9, 24.1]",,,,,,,,,,,,4.233651,,,,,,,,,,,,8954a02b-88b1-42ef-817b-c39ad6294690,2691,,,"[33.6, 29.4]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,152,Wolfsburg,179,"['00cb7149-9173-4e63-9dc2-cab05dd1e0ae', '18fef1a0-c2d6-4cc1-8174-bf553274ed4c', '9ae50fdb-936b-4a37-827e-ba9529504999']",29,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:29.545,Carry,True
,,,,,,,"[74.8, 18.0]",,,,,,,,,,,,0.058431,,,,,,,,,,,,fe469c8e-f1fb-4343-ad94-dddf70f2c154,2695,,,"[72.6, 17.5]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Kruse,8386.0,Left Center Forward,152,Wolfsburg,179,"['6c464003-22a7-4cdb-bc66-f0e225c351b7', 'ea8dee7e-542b-40c4-ab25-7fc3970bd476']",34,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:34.849,Carry,
,,,,,,,"[78.7, 3.1]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,6fc6f2e3-7067-4982-b678-34f836b0d8ef,2698,,,"[76.5, 2.4]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Schäfer,40469.0,Left Back,152,Wolfsburg,179,"['8eb8300d-208f-49d6-9a39-7f2d62933682', 'a73a1f2b-e8b0-408b-bc74-279d488726e4']",37,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:37.096,Carry,
,,,,,,,"[71.8, 14.4]",,,,,,,,,,,,0.84,,,,,,,,,,,,5a669f87-9457-4a07-9d0c-edad3efea02a,2701,,,"[74.5, 9.4]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Kruse,8386.0,Left Center Forward,152,Wolfsburg,179,"['112b85de-1fdf-4175-be06-57cb3d7713b4', 'efb7da85-9220-493b-a6fd-95f734a96074']",38,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:38.379,Carry,
,,,,,,,"[56.2, 35.5]",,,,,,,,,,,,1.273782,,,,,,,,,,,,a4687727-d814-4f28-88d0-1c0aad489ec9,2704,,,"[56.8, 34.2]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josuha Guilavogui,8230.0,Center Defensive Midfield,152,Wolfsburg,179,"['ea677cfd-9461-4bf5-81de-51468466642a', 'efb8a86d-7b83-4560-8930-94e28a61dcdf']",40,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:40.507,Carry,
,,,,,,,"[77.9, 73.0]",,,,,,,,,,,,0.654779,,,,,,,,,,,,be0b560f-0298-4fda-8671-91a29135aecf,2707,,,"[74.0, 73.8]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,152,Wolfsburg,179,"['27ede9c2-40a2-430f-998e-776d6d10fe66', 'ef97e31f-fac2-4c25-a062-9b2318d4c925']",43,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:43.720,Carry,
,,,,,,,"[89.7, 74.9]",,,,,,,,,,,,1.839997,,,,,,,,,,,,2aaf6801-9cc5-406d-8d2f-59ad310db156,2710,,,"[88.1, 74.1]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Draxler,3186.0,Right Center Midfield,152,Wolfsburg,179,"['2f3cc769-1fd5-4986-a3d5-1264cc814277', '6cc73d3d-ed45-4ced-a8bb-62296f90efda']",45,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:45.107,Carry,
,,,,,,,"[71.2, 69.2]",,,,,,,,,,,,1.075132,,,,,,,,,,,,a045dfba-1cf6-4294-b7f0-e361e39da290,2713,,,"[70.9, 69.2]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximilian Arnold,8235.0,Center Attacking Midfield,152,Wolfsburg,179,"['138cd700-718f-4e74-9cd8-74c5de1b8c25', '14eb145a-5f95-4134-a93f-90f9a7f5f061', '97ed7c00-ef00-4259-bbf6-14a3d7edbc13']",47,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:47.859,Carry,True
,,,,,,,"[62.2, 51.0]",,,,,,,,,,,,2.196495,,,,,,,,,,,,2c309002-514a-40da-9df6-a6bf168f21bc,2717,,,"[55.0, 51.0]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,152,Wolfsburg,179,"['2a607879-d3e8-43c9-b2ca-c78fa6f8b7cc', '720bdcf8-8f6f-488b-b029-87b02f455d2e']",50,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:50.369,Carry,
,,,,,,,"[70.6, 66.3]",,,,,,,,,,,,1.009862,,,,,,,,,,,,569cdbc0-46e3-4b0c-8a65-06ddef98d79e,2720,,,"[70.1, 66.3]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximilian Arnold,8235.0,Center Attacking Midfield,152,Wolfsburg,179,"['108fa4c4-b957-468f-8ac7-ce2e5d516fae', '553f7deb-302e-47bc-8c11-609380948241']",53,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:53.573,Carry,
,,,,,,,"[89.2, 75.8]",,,,,,,,,,,,1.779893,,,,,,,,,,,,fd3b91ae-b4c0-4ed6-9ddb-da483baf90af,2723,,,"[80.6, 75.8]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Draxler,3186.0,Right Center Midfield,152,Wolfsburg,179,"['380ac409-2a3b-4e31-911d-a56ca6832150', '9fae7b8b-5362-4dfd-9179-eb69d17ed85f', 'cc6b2aac-3465-4574-81c2-44e5e8e75674']",55,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:55.732,Carry,True
,,,,,,,"[112.5, 66.3]",,,,,,,,,,,,4.495519,,,,,,,,,,,,cb6661b1-10e2-4b3e-bb22-c29237d9a4a4,2727,,,"[89.2, 75.8]",3890396,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Draxler,3186.0,Right Center Midfield,152,Wolfsburg,179,"['380ac409-2a3b-4e31-911d-a56ca6832150', '67d0f251-4ec0-4683-89d3-789a6a49c326', '83950add-607b-4dfc-8d08-6c9082371bc1', '9fae7b8b-5362-4dfd-9179-eb69d17ed85f', 'a8f1db4e-f7ca-4c9a-a6a8-52f78e44715e']",57,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:57.512,Carry,True
,,,,,,,"[23.9, 34.0]",,,,,,,,,,,,1.899083,,,,,,,,,,,,af761e13-90fe-4f15-a5c7-c2d78af217c6,2731,,,"[18.7, 30.7]",3890396,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gideon Jung,8323.0,Right Defensive Midfield,152,Wolfsburg,179,"['9b945fe3-657e-4972-8c16-b34427dd894b', 'b7245e40-5eb8-49e0-8179-fe4fd6889537']",3,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:19:03.010,Carry,
,,,,,,,"[45.3, 38.5]",,,,,,,,,,,,0.04,,,,,,,,,,,,ee567a56-c334-46dc-90ad-065d92852d61,2735,,,"[43.7, 38.4]",3890396,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Michel Lasogga,8895.0,Center Forward,152,Wolfsburg,179,"['7ad956d5-ed2f-4226-8622-b8c5131f42e6', 'c2da1101-24d1-429a-8339-48b40c5ee039', 'f1e1ae4d-699f-4664-9689-9bac77d3fe86']",6,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:19:06.005,Carry,True
,,,,,,,"[95.9, 34.1]",,,,,,,,,,,,1.606243,,,,,,,,,,,,b6b4c927-7ca0-448f-85a3-aeadb6561d8d,2739,,,"[87.5, 38.3]",3890396,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Kruse,8386.0,Left Center Forward,152,Wolfsburg,179,"['14352fea-de23-4b96-b1d0-39ce22325670', '3761ae17-6865-4fa2-a97e-81108ba1f980']",7,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:07.263,Carry,
,,,,,,,"[80.4, 18.6]",,,,,,,,,,,,1.114783,,,,,,,,,,,,50fdf524-fa83-42b5-ab94-799d7af1f0f1,2744,,,"[80.4, 24.9]",3890396,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Schäfer,40469.0,Left Back,152,Wolfsburg,179,"['0e302ce9-ac50-40c5-8c57-f64c551c4b1a', '4f443210-b42d-47a9-8a4f-566b7cd75ecf', 'dfb566f1-19db-4bc7-afa6-a41824b8bb76']",10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:10.248,Carry,True
,,,,,,,"[92.9, 16.1]",,,,,,,,,,,,2.728959,,,,,,,,,,,,5b498d2a-751e-4231-8ab6-a9cc06c8bc78,2749,,,"[94.2, 13.3]",3890396,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Caligiuri,8521.0,Left Center Midfield,152,Wolfsburg,179,"['23ad8bc7-3f1e-40eb-8dea-5130ee290d2f', '63950b1e-9d42-42bc-8582-83cf4672870f', 'f1497267-4001-4d2b-ab67-a5cb1131c448']",12,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:12.390,Carry,True
,,,,,,,"[97.5, 23.9]",,,,,,,,,,,,1.319998,,,,,,,,,,,,570b1ed7-ca2e-4148-8278-d14328423563,2752,,,"[95.4, 25.3]",3890396,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Kruse,8386.0,Left Center Forward,152,Wolfsburg,179,"['24c48847-a010-40fc-b778-55b38ea7a1bf', 'a8ee3c4b-52fb-4a1f-a562-eefbc5a69ab9']",15,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:15.848,Carry,
,,,,,,,"[114.5, 2.5]",,,,,,,,,,,,1.153695,,,,,,,,,,,,b748aecc-b1e3-4d33-aa21-255e25941068,2755,,,"[111.1, 3.6]",3890396,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Schäfer,40469.0,Left Back,152,Wolfsburg,179,"['4eb5d213-60a8-4d7d-ac3c-2857b7093a67', 'a658aab8-0ba8-4150-beb5-12021cf372ca']",19,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:19.657,Carry,
,,,,,,,"[94.7, 29.4]",,,,,,,,,,,,1.550331,,,,,,,,,,,,b5886cee-5487-4847-ab9f-163c0d835143,2760,,,"[99.3, 29.2]",3890396,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Kruse,8386.0,Left Center Forward,152,Wolfsburg,179,"['60196207-a036-41b5-b0b2-1293a34dc9aa', '7368c75a-6d3c-4270-8adf-9b792339e0ec', 'ce709e31-933a-4040-8362-45c89dd700db']",22,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:22.977,Carry,True
,,,,,,,"[90.1, 41.7]",,,,,,,,,,,,0.994344,,,,,,,,,,,,2536a937-10ed-4d2b-8c9e-6e4099451d67,2765,,,"[87.0, 40.5]",3890396,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josuha Guilavogui,8230.0,Center Defensive Midfield,152,Wolfsburg,179,"['28646d1f-553e-45b6-9a6b-8421922e9aae', '9ed0f071-6a45-4d1e-8916-605ac466fc2a', 'a4611f78-1c89-4920-ae2d-cd03a4248933']",25,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:25.787,Carry,True
,,,,,,,"[117.0, 10.5]",,,,,,,,,,,,0.919999,,,,,,,,,,,,b16b52f7-6019-4eeb-a24e-fcbe717b2361,2774,,,"[115.0, 10.8]",3890396,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcel Schäfer,40469.0,Left Back,153,Wolfsburg,179,"['50302aca-13cd-4ce7-bf16-3a6e4428b608', '610e6c11-bb12-448b-ac9e-9c0398140106', 'b2d7bdb2-af9e-4ec0-bdfc-edf35e2bca33']",53,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:53.271,Carry,True
,,,,,,,"[37.3, 6.9]",,,,,,,,,,,,0.335524,,,,,,,,,,,,73fda0ec-7018-4bad-ae7f-de2f3e554ab8,2793,,,"[38.9, 8.8]",3890396,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximilian Arnold,8235.0,Center Attacking Midfield,157,Wolfsburg,179,"['1a5b6110-5e68-4d92-a887-882e7ac42271', '766d0b13-f83a-45f4-ac55-06b6e39a6b4f', '78d31064-cdf4-4c42-af9e-8f5e36ff2f98', 'b7227780-968f-4aa8-b07c-1e7c8987cb1a']",51,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:20:51.775,Carry,True
,,,,,,,"[34.2, 4.9]",,,,,,,,,,,,1.40468,,,,,,,,,,,,7b80f671-165b-4933-adba-f3d7c31ae4dc,2796,,,"[37.3, 6.9]",3890396,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximilian Arnold,8235.0,Center Attacking Midfield,157,Wolfsburg,179,"['766d0b13-f83a-45f4-ac55-06b6e39a6b4f', '78d31064-cdf4-4c42-af9e-8f5e36ff2f98', '8af10dff-12b2-4b33-a568-c68c24f1ff6a', 'b7227780-968f-4aa8-b07c-1e7c8987cb1a']",52,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:20:52.110,Carry,True
,,,,,,,"[33.6, 6.3]",,,,,,,,,,,,0.659769,,,,,,,,,,,,d910f52e-3248-4fe1-a49b-eb4e14225657,2798,,,"[34.2, 4.9]",3890396,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Schäfer,40469.0,Left Back,157,Wolfsburg,179,"['041ae32e-1556-44e4-bc0b-84f878f32ba3', '8af10dff-12b2-4b33-a568-c68c24f1ff6a']",53,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:20:53.515,Carry,
,,,,,,,"[26.4, 2.5]",,,,,,,,,,,,1.997521,,,,,,,,,,,,e990ca31-cb1c-4d45-95e0-05054a3aeb77,2801,,,"[24.3, 7.2]",3890396,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,157,Wolfsburg,179,"['ccc0d7c4-0555-4cf7-bd7d-b7da950fde2b', 'd70112d5-12ae-4a9b-958b-5a9438d105c0', 'de405ee9-a6f2-463e-8142-a68ec3a852ca']",54,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:20:54.987,Carry,True
,,,,,,,"[37.2, 64.8]",,,,,,,,,,,,1.146904,,,,,,,,,,,,eda5cedf-4836-40f8-b900-98800f25e506,2807,,,"[35.9, 67.4]",3890396,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cleber Janderson Pereira Reis,40468.0,Right Center Back,158,Hamburger SV,171,"['057501d5-22db-49f5-95fd-0c5f9423dd3e', '8f78e609-d9b9-4ec2-abbb-5ec4ed836185']",1,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:21:01.227,Carry,
,,,,,,,"[30.6, 43.7]",,,,,,,,,,,,3.489974,,,,,,,,,,,,7de4d640-a522-4b68-a39a-5ee0b0b98722,2810,,,"[33.9, 44.9]",3890396,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emir Spahić,26791.0,Left Center Back,158,Hamburger SV,171,"['2fedbbf0-7704-407c-ac1e-5886b44f289d', '752118ce-3969-43cd-bea8-812d37d9eff3', 'fd0f12e6-0b6f-492c-a6a8-36348cc04e24']",3,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:21:03.545,Carry,True
,,,,,,,"[39.5, 41.3]",,,,,,,,,,,,2.720808,,,,,,,,,,,,b5ea4794-e3ee-4627-9f6d-d9acb8bb7df8,2814,,,"[30.6, 43.7]",3890396,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emir Spahić,26791.0,Left Center Back,158,Hamburger SV,171,"['2fedbbf0-7704-407c-ac1e-5886b44f289d', '3965210c-e6fa-4486-978c-d9a57fb6cc0a', '502a6aee-87ed-4153-ab4b-23611c04b8ff', 'f791760c-0285-4386-887b-cfdae5e901ad']",7,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:21:07.035,Carry,True
,,,,,,,"[22.5, 48.8]",,,,,,,,,,,,1.76,,,,,,,,,,,,7454fda7-d87d-4ec3-9298-93029448074f,2819,,,"[15.1, 48.8]",3890396,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Orlando Benaglio,4600.0,Goalkeeper,159,Wolfsburg,179,"['5b360e0d-e368-471b-9f5f-21324e8dd0f7', 'f8b1e8db-b957-48a4-9c62-322aa829d56a']",13,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:21:13.596,Carry,
,,,,,,,"[35.4, 62.5]",,,,,,,,,,,,3.10166,,,,,,,,,,,,17480973-eacf-407b-b5a8-5de63a27e2d8,2822,,,"[27.8, 59.9]",3890396,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,159,Wolfsburg,179,"['8472335d-a85b-44b8-bc8d-6948a2e95775', 'f48dadef-4e9d-41ea-ad5e-6fa10291f5ad']",16,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:21:16.747,Carry,
