50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.259341,,,,,,,,,,,,,343081da-9a28-42ca-9a07-c5873eccf24c,1638,,"[9.0, 32.6]",3890282,41,,,,,0.6424941,,Right Foot,,,,"[56.7, 68.3]",,High Pass,,59.58003,,,,Leon Aderemi Balogun,5467.0,,,,,,1,Regular Play,Loris Karius,3630.0,Goalkeeper,88,FSV Mainz 05,177,"['d7cd26a4-3840-4f62-b8cf-2ee7066e3b28', 'de82be79-2239-4d33-93e6-160e991a532a']",53,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:41:53.862,Pass,True
,,,,,,,,,,,,,,,,,2.949278,,,,,,,,,,,,,837fdf10-6021-4ee3-bf58-c276e1294409,1640,,"[58.9, 70.3]",3890282,41,,,,True,-0.39440724,,,,,,"[77.4, 62.6]",,High Pass,,20.038464,,Incomplete,,Christian Clemens,9098.0,,,,,,1,Regular Play,Leon Aderemi Balogun,5467.0,Right Back,88,FSV Mainz 05,177,"['639d2bff-eb88-4369-a6a0-129cd6e6b3d3', '95bc5f8f-a259-4257-b280-59833d4ce709', 'b7950daf-a8b0-4f19-a3ff-3f25c687d6c9']",57,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:41:57.121,Pass,True
,,,,,,,,,,,,,,,,,1.045594,,,,,,,,,,,,,c61ed4fa-0d32-4ebf-bc58-b715d8d43265,1645,,"[50.0, 21.0]",3890282,42,,,,,2.1185362,,Left Foot,,,,"[43.9, 31.0]",,Ground Pass,,11.713667,,,,Salif Sané,5664.0,,,,,,1,Regular Play,Oliver Sorg,12316.0,Left Back,88,FSV Mainz 05,177,['a8137946-bba8-4087-979e-eff42a1a6b19'],3,,,,,,,,,,,,,,,,,,Hannover 96,178,00:42:03.081,Pass,
,,,,,,,,,,,,,,,,,2.326367,,,,,,,,,,,,,1406d068-b384-42b0-a63d-f658e9650a5e,1648,,"[48.8, 32.9]",3890282,42,,,,,0.41537595,,Right Foot,,,,"[91.2, 51.6]",,High Pass,,46.340588,,Incomplete,,Uffe Manich Bech,24244.0,,,,,,1,Regular Play,Salif Sané,5664.0,Center Defensive Midfield,88,FSV Mainz 05,177,"['86db4774-36f2-45d0-95d3-57880f749bf1', 'fa0c88e0-7e9e-4fb1-b0f4-1d75dec4a701']",5,,,,,,,,,,,,,,,,,,Hannover 96,178,00:42:05.751,Pass,
,,,,,,,,,,,,,,,,,0.875779,,,,,,,,,,,,,86db4774-36f2-45d0-95d3-57880f749bf1,1651,,"[28.9, 28.5]",3890282,42,,,,True,-0.4388593,,,,,,"[33.8, 26.2]",,Low Pass,,5.4129477,,,,Stefan Bell,8559.0,,,,,Recovery,1,Regular Play,Pierre Bengtsson,20871.0,Left Back,88,FSV Mainz 05,177,"['1406d068-b384-42b0-a63d-f658e9650a5e', '920ed455-e7a4-4f06-a1ed-7d17e05434c7', '9e3e38ee-2a61-49c6-8ef4-0e4f3d47ab98']",8,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:42:08.078,Pass,True
,,,,,,,,,,,,,,,,,1.441542,,,,,,,,,,,,,9ea04bea-9095-4149-9b9f-8bf42cb75d1c,1654,,"[48.5, 18.1]",3890282,42,,,,,-0.17257796,,Left Foot,,,,"[70.3, 14.3]",,Ground Pass,,22.128714,,,,Yoshinori Muto,6337.0,,,,,,1,Regular Play,Stefan Bell,8559.0,Left Center Back,88,FSV Mainz 05,177,['c4f1e4fe-0a7c-4bc6-8bc3-ab93b05bae21'],12,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:42:12.107,Pass,
,,,,,,,,,,,,,,,,,4.580655,,,,,,,,,,,,,8989773f-0ca1-42ac-b3d9-4704a3a867c7,1657,,"[63.5, 15.9]",3890282,42,,,,,0.836288,,Right Foot,,,,"[119.4, 77.8]",,High Pass,,83.40516,,Out,,Christian Clemens,9098.0,,True,,,,1,Regular Play,Yoshinori Muto,6337.0,Left Center Forward,88,FSV Mainz 05,177,['42af05b3-856c-48b1-9a2c-cc4522861893'],15,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:42:15.914,Pass,
,,,,,,,,,,,,,,,,,1.767611,,,,,,,,,,,,,bf0b818a-5812-48c2-a66b-826687415d29,1659,,"[7.0, 36.1]",3890282,42,,True,,,1.0892935,,Left Foot,,,,"[18.6, 58.3]",,Ground Pass,,25.047955,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,Goal Kick,1,From Goal Kick,Ron-Robert Zieler,8947.0,Goalkeeper,89,Hannover 96,178,['ab85e750-74c3-4a50-b90d-c9f6ec204df8'],30,,,,,,,,,,,,,,,,,,Hannover 96,178,00:42:30.438,Pass,
,,,,,,,,,,,,,,,,,1.445461,,,,,,,,,,,,,9c860582-5b01-4aa1-9c78-3cf349afb582,1661,,"[21.5, 59.9]",3890282,42,,,,,-0.9533904,,Right Foot,,,,"[28.6, 49.9]",,Ground Pass,,12.264175,,,,Salif Sané,5664.0,,,,,,1,From Goal Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,89,Hannover 96,178,['a069e072-783f-438b-b8ad-4b5eed94d241'],33,,,,,,,,,,,,,,,,,,Hannover 96,178,00:42:33.274,Pass,
,,,,,,,,,,,,,,,,,0.820785,,,,,,,,,,,,,91355f2e-279a-4eea-b60f-3de4cd335b8c,1664,,"[35.6, 45.5]",3890282,42,,,,,-0.3109983,,Right Foot,,,,"[44.0, 42.8]",,Ground Pass,,8.823265,,,,Edgar Prib,24914.0,,,,,,1,From Goal Kick,Salif Sané,5664.0,Center Defensive Midfield,89,Hannover 96,178,['c024f07a-bfff-48c3-aaa2-6d7b20e9c5cc'],36,,,,,,,,,,,,,,,,,,Hannover 96,178,00:42:36.342,Pass,
,,,,,,,,,,,,,,,,,0.956266,,,,,,,,,,,,,407fe353-2afc-4b71-8b50-910f6b35b0c9,1667,,"[43.5, 41.6]",3890282,42,,,,,2.48751,,Left Foot,,,,"[31.5, 50.8]",,Ground Pass,,15.120847,,,,Salif Sané,5664.0,,,,,,1,From Goal Kick,Edgar Prib,24914.0,Left Center Midfield,89,Hannover 96,178,"['0939cc74-b273-4d44-a265-54763c43bc29', '6c16dfde-0ef3-4485-a2f2-f10f946421e1']",37,,,,,,,,,,,,,,,,,,Hannover 96,178,00:42:37.163,Pass,True
,,,,,,,,,,,,,,,,,1.920606,,,,,,,,,,,,,3a4fedb5-2005-440e-8939-e49ef4dfddbf,1670,,"[34.3, 49.9]",3890282,42,,,,,0.9648423,,Right Foot,,,,"[51.9, 75.3]",,Ground Pass,,30.90178,,,,Hiroki Sakai,3530.0,,,,,,1,From Goal Kick,Salif Sané,5664.0,Center Defensive Midfield,89,Hannover 96,178,['48e62a53-7e13-4a62-b778-4fb6c6383d44'],39,,,,,,,,,,,,,,,,,,Hannover 96,178,00:42:39.446,Pass,
,,,,,,,,,,,,,,,,,0.945808,,,,,,,,,,,,,3394a29d-45b1-406d-af2c-b2063f8fcedb,1672,,"[51.7, 75.1]",3890282,42,,,,,-1.6396528,,Right Foot,,,,"[51.3, 69.3]",,Low Pass,,5.813777,,,,Manuel Schmiedebach,8543.0,,,,,,1,From Goal Kick,Hiroki Sakai,3530.0,Right Back,89,Hannover 96,178,['b9007608-d77d-4ffd-abd1-84b3bf9e799a'],41,,,,,,,,,,,,,,,,,,Hannover 96,178,00:42:41.367,Pass,
,,,,,,,,,,,,,,,,,0.93301,,,,,,,,,,,,,a851dcab-94b3-483e-b2df-2241546a9a09,1675,,"[49.8, 69.1]",3890282,42,,,,,0.4160645,,Right Foot,,,,"[62.7, 74.8]",,Low Pass,,14.103191,,,,Uffe Manich Bech,24244.0,,,,,,1,From Goal Kick,Manuel Schmiedebach,8543.0,Right Center Midfield,89,Hannover 96,178,['6b0370cd-2db2-40ea-831c-409400d6c7d3'],42,,,,,,,,,,,,,,,,,,Hannover 96,178,00:42:42.629,Pass,
,,,,,,,,,,,,,,,,,0.107989,,,,,,,,,,,,,d0297f42-f969-4c60-8df5-a0514c9ba62f,1679,,"[65.1, 72.2]",3890282,42,,,,,1.7126933,,Left Foot,,,,"[64.7, 75.0]",,Low Pass,,2.828427,,Incomplete,,Christian Schulz,400614.0,,,,,,1,From Goal Kick,Uffe Manich Bech,24244.0,Right Midfield,89,Hannover 96,178,"['47f8750c-9afe-4412-8fb2-bbfa5919913d', 'bd142345-0384-4fb7-8568-93339a9d9524', 'f82ecea1-690d-4e67-9b9f-4e48130aff17']",43,,,,,,,,,,,,,,,,,,Hannover 96,178,00:42:43.642,Pass,True
,,,,,,,,,,,,,,,,,3.2078,,,,,,,,,,,,,e45835d3-343f-4641-a8f3-aeaa126e055a,1683,,"[63.0, 75.5]",3890282,42,,True,,,-2.8796377,,Right Foot,,,,"[49.2, 71.8]",,Ground Pass,,14.287407,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,Free Kick,1,From Free Kick,Manuel Schmiedebach,8543.0,Right Center Midfield,90,Hannover 96,178,['de4aeecf-ad52-4ee0-99ad-d13e8940ed05'],51,,,,,,,,,,,,,,,,,,Hannover 96,178,00:42:51.476,Pass,
,,,,,,,,,,,,,,,,,1.780482,,,,,,,,,,,,,c075fc79-8dc5-4bdb-94ad-1fdda83735cb,1685,,"[43.3, 70.0]",3890282,42,,,,,-1.5860623,,Right Foot,,,,"[42.9, 43.8]",,Ground Pass,,26.203053,,,,Salif Sané,5664.0,,,,,,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,90,Hannover 96,178,['a105cb2e-fe6b-4a3c-be13-9c78e222f94d'],55,,,,,,,,,,,,,,,,,,Hannover 96,178,00:42:55.222,Pass,
,,,,,,,,,,,,,,,,,1.073973,,,,,,,,,,,,,3ecc3c65-08bb-4a07-8b16-5690020423a5,1688,,"[56.3, 46.1]",3890282,43,,,,,0.0,,Right Foot,,,,"[82.2, 46.1]",,Ground Pass,,25.9,,,,Charlison Benschop,8558.0,,,,,,1,From Free Kick,Salif Sané,5664.0,Center Defensive Midfield,90,Hannover 96,178,['ab657294-4dce-4a36-af5c-bdeafe166e3d'],2,,,,,,,,,,,,,,,,,,Hannover 96,178,00:43:02.802,Pass,
,,,,,,,,,,,,,,,,,1.468599,,,,,,,,,,,,,347c9e9b-e435-4ad2-bf3d-745e7b6026a5,1698,,"[24.4, 35.5]",3890282,43,,,,,1.2198763,,Right Foot,,,,"[28.5, 46.7]",,Ground Pass,,11.926861,,,,Niko Bungert,13319.0,,,,,Free Kick,1,From Free Kick,Loris Karius,3630.0,Goalkeeper,92,FSV Mainz 05,177,['65009222-796e-4fc5-a17a-689f1463b148'],21,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:43:21.432,Pass,
,,,,,,,,,,,,,,,,,1.640006,,,,,,,,,,,,,4beafe0c-f990-4417-977b-2e4829df4e35,1701,,"[27.5, 44.1]",3890282,43,,,,,-2.633932,,Right Foot,,,,"[12.4, 35.7]",,Ground Pass,,17.279179,,,,Loris Karius,3630.0,,,,,,1,From Free Kick,Niko Bungert,13319.0,Right Center Back,92,FSV Mainz 05,177,['5ba7a646-2e75-489a-b152-8168d329ceda'],26,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:43:26.887,Pass,
,,,,,,,,,,,,,,,,,3.268163,,,,,,,,,,,,,b6754c0f-b5a1-48d4-bc2a-943fa9f80b97,1704,,"[15.4, 36.3]",3890282,43,,,,,-0.3318512,,Right Foot,,,,"[74.6, 15.9]",,High Pass,,62.61629,,Incomplete,,Jairo Samperio Bustara,6925.0,,,,,,1,From Free Kick,Loris Karius,3630.0,Goalkeeper,92,FSV Mainz 05,177,"['1b58cd65-b975-465c-bddd-2046665abb81', '49deaa7d-3b55-43f2-87f1-00c19ce986fb']",31,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:43:31.312,Pass,
,,,,,,,,,,,,,,,,,1.108121,,,,,,,,,,,,,1b58cd65-b975-465c-bddd-2046665abb81,1706,,"[45.5, 64.2]",3890282,43,,,,True,-0.039978687,,,,,,"[55.5, 63.8]",,Low Pass,,10.007997,,Incomplete,,Edgar Prib,24914.0,,,,,Recovery,1,From Free Kick,Hiroki Sakai,3530.0,Right Back,92,FSV Mainz 05,177,"['0bddac33-322d-4fd6-8704-a9ba59cf3df0', '14682b29-f32d-4c4f-9699-0955420b5607', '951141cc-3a97-4027-b815-352010f05ed8', 'b6754c0f-b5a1-48d4-bc2a-943fa9f80b97']",34,,,,,,,,,,,,,,,,,,Hannover 96,178,00:43:34.580,Pass,True
,,,,,,,,,,,,,,,,,0.720274,,,,,,,,,,,,,951141cc-3a97-4027-b815-352010f05ed8,1710,,"[64.6, 16.3]",3890282,43,,,,,-1.7326337,,Right Foot,,,,"[63.8, 11.4]",,Low Pass,,4.9648767,,,,Pierre Bengtsson,20871.0,,,,,Recovery,1,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,92,FSV Mainz 05,177,"['1b58cd65-b975-465c-bddd-2046665abb81', 'd221f2a3-cf3f-44e2-a9c3-83a688494477', 'd3b9f2d3-5617-4432-ab04-5ed17328045d']",35,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:43:35.688,Pass,True
,,,,,,,,,,,,,,,,,0.862745,,,,,,,,,,,,,2a58f429-ab44-4de8-bdeb-32cf6a306e62,1713,,"[64.4, 9.6]",3890282,43,,,,,1.5251138,,Left Foot,,,,"[65.2, 27.1]",,Ground Pass,,17.518276,,,,Yunus Mallı,8679.0,,,,,,1,From Free Kick,Pierre Bengtsson,20871.0,Left Back,92,FSV Mainz 05,177,['53ca0496-9f1f-46eb-869d-2c7c850bc6ba'],37,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:43:37.590,Pass,
,,,,,,,,,,,,,,,,,0.882145,,,,,,,,,,,,,2a996811-b75d-40c1-b24b-e144ce9e4f05,1717,,"[79.0, 20.7]",3890282,43,,,,,-0.03245613,,Right Foot,,,,"[94.4, 20.2]",,Ground Pass,,15.408114,,Pass Offside,,Jairo Samperio Bustara,6925.0,,,,,,1,From Free Kick,Yunus Mallı,8679.0,Right Center Forward,92,FSV Mainz 05,177,"['991f2af5-e01f-47b1-852c-a84820bbabcf', '9b181c1c-fb49-4a5d-bfaa-1c324a747bbb']",40,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:43:40.807,Pass,True
,,,,,,,,,,,,,,,,,2.847795,,,,,,,,,,,,,f9c8dfed-cb33-4927-8028-775c7345f73e,1719,,"[24.4, 59.4]",3890282,43,,True,,,0.9078592,,Right Foot,,,,"[35.8, 74.0]",,Ground Pass,,18.523499,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,Free Kick,1,From Free Kick,Ron-Robert Zieler,8947.0,Goalkeeper,93,Hannover 96,178,['d42e1d2b-5a1c-4b18-9706-8d44e692c95c'],57,,,,,,,,,,,,,,,,,,Hannover 96,178,00:43:57.161,Pass,
,,,,,,,,,,,,,,,,,1.506897,,,,,,,,,,,,,1326bce5-2e69-4489-ae5c-d11cf4801fe3,1721,,"[35.6, 73.8]",3890282,44,,,,,-2.2948995,,Right Foot,,,,"[22.6, 59.1]",,Ground Pass,,19.62371,,,,Ron-Robert Zieler,8947.0,,,,,,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,93,Hannover 96,178,['d2604157-10e8-4fdb-bb33-42c7e4e5186e'],2,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:02.383,Pass,
,,,,,,,,,,,,,,,,,0.87905,,,,,,,,,,,,,6c7cf79c-2782-46bb-abb9-db185e90e072,1724,,"[26.6, 59.4]",3890282,44,,,,,0.7435621,,Right Foot,,,,"[37.8, 69.7]",,Ground Pass,,15.21611,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,From Free Kick,Ron-Robert Zieler,8947.0,Goalkeeper,93,Hannover 96,178,['86fd6c74-12b3-4174-9610-0e022e76c4d6'],6,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:06.313,Pass,
,,,,,,,,,,,,,,,,,1.032588,,,,,,,,,,,,,8c679f41-4ae5-49cb-8ad5-4604f5e6cf1f,1727,,"[42.5, 72.0]",3890282,44,,,,,0.39479113,,Right Foot,,,,"[55.7, 77.5]",,Ground Pass,,14.3,,,,Hiroki Sakai,3530.0,,,,,,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,93,Hannover 96,178,['45772b28-707a-4705-b6b1-895a70c10f20'],8,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:08.871,Pass,
,,,,,,,,,,,,,,,,,1.052439,,,,,,,,,,,,,074090ef-3f54-4bc8-b4bd-22661b73c615,1730,,"[54.3, 77.1]",3890282,44,,,,,-2.8804538,,Right Foot,,,,"[42.7, 74.0]",,Ground Pass,,12.007081,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,From Free Kick,Hiroki Sakai,3530.0,Right Back,93,Hannover 96,178,['2d31bc52-769f-49fa-98b5-ff81b35ff506'],10,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:10.529,Pass,
,,,,,,,,,,,,,,,,,1.909168,,,,,,,,,,,,,17d4bc85-e7ec-44c4-8b00-41946ba65f14,1733,,"[37.8, 72.0]",3890282,44,,,,,-1.6514524,,Right Foot,,,,"[34.3, 28.7]",,Low Pass,,43.441223,,,,Christian Schulz,400614.0,,True,,,,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,93,Hannover 96,178,['83d6071e-e167-4dc5-a500-6098b1e419c4'],13,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:13.671,Pass,
,,,,,,,,,,,,,,,,,2.536186,,,,,,,,,,,,,5eb5643a-ec2c-4bf0-a201-46c7a2823d74,1736,,"[38.4, 29.0]",3890282,44,,,,,1.351552,,Left Foot,,,,"[46.6, 65.8]",,Ground Pass,,37.70252,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,From Free Kick,Christian Schulz,400614.0,Left Center Back,93,Hannover 96,178,['942d1bf9-87b3-42c2-bc26-5664a11cd33b'],18,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:18.346,Pass,
,,,,,,,,,,,,,,,,,1.670487,,,,,,,,,,,,,73ceb511-2c02-407b-81a6-c1826d153084,1739,,"[49.0, 68.3]",3890282,44,,,,,0.30790693,,Right Foot,,,,"[77.3, 77.3]",,Ground Pass,,29.696632,,,,Hiroki Sakai,3530.0,,,,,,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,93,Hannover 96,178,['52656177-6aca-4055-aab3-05392132865b'],22,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:22.496,Pass,
,,,,,,,,,,,,,,,,,0.881382,,,,,,,,,,,,,80b3ca19-78b4-4e34-bc65-a1da7b94940c,1744,,"[35.2, 5.3]",3890282,44,,,,,0.9790202,,Left Foot,,,,"[39.3, 11.4]",,Ground Pass,,7.34983,,,,Danny Latza,8539.0,,,,,Recovery,1,From Free Kick,Jairo Samperio Bustara,6925.0,Left Midfield,93,Hannover 96,178,"['5b5f9d3e-2ba8-47fd-91ca-a519964a04ed', '89aa4953-9444-41e3-b905-df55c7a9e643']",26,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:44:26.583,Pass,True
,,,,,,,,,,,,,,,,,6.030414,,,,,,,,,,,,,85a64d33-453a-47a2-be55-f7b4976cc14a,1747,,"[48.9, 17.1]",3890282,44,,,,,0.6481904,,Right Foot,,,,"[116.9, 68.6]",,High Pass,,85.30094,,Incomplete,,Christian Clemens,9098.0,,True,,,,1,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,93,Hannover 96,178,"['76cdac49-2c5d-4f5e-8255-321dcd27259c', 'f3ec4885-4ecf-4945-9cbb-1d8272749bbb']",29,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:44:29.575,Pass,
,,,,,,,,,,,,,,,,,3.096447,,,,,,,,,,,,,36e5bb57-c058-4b7a-85c5-d58d7a9bac26,1751,,"[8.5, 28.3]",3890282,44,,,,,1.0875647,,Right Foot,,,,"[27.6, 64.7]",,Ground Pass,,41.10681,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,From Free Kick,Ron-Robert Zieler,8947.0,Goalkeeper,93,Hannover 96,178,['99752927-c313-4313-9a7a-e6ceff71a8f7'],40,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:40.262,Pass,
,,,,,,,,,,,,,,,,,1.025405,,,,,,,,,,,,,f2ae20e8-478d-4b97-9e18-3bf704c0a259,1754,,"[30.3, 66.0]",3890282,44,,,,,0.6786625,,Right Foot,,,,"[42.7, 76.0]",,Ground Pass,,15.929846,,,,Manuel Schmiedebach,8543.0,,,,,,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,93,Hannover 96,178,['5078ed7b-6e38-4605-ac59-1a115feae05f'],44,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:44.251,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,4a699289-3cea-4d0a-b0cd-31d359329981,1757,,"[42.9, 75.3]",3890282,44,,,,,-2.4049363,,Right Foot,,,,"[34.3, 67.5]",,Ground Pass,,11.61034,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,From Free Kick,Manuel Schmiedebach,8543.0,Right Center Midfield,93,Hannover 96,178,['1bfdcdc5-ce3b-4ccb-bc32-f544e15e6b3b'],47,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:47.255,Pass,
,,,,,,,,,,,,,,,,,1.095314,,,,,,,,,,,,,c1542d0b-ae23-4507-a5da-7b9d66bafdc8,1760,,"[48.0, 67.1]",3890282,44,,,,,1.4791002,,Right Foot,,,,"[48.8, 75.8]",,Ground Pass,,8.736704,,,,Manuel Schmiedebach,8543.0,,,,,,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,93,Hannover 96,178,['f44cdf24-a35d-4ba3-9d41-5e5d3454ec56'],52,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:52.893,Pass,
,,,,,,,,,,,,,,,,,1.830172,,,,,,,,,,,,,ce33f7f0-3bf1-40e0-8cd9-4413087443cd,1764,,"[48.4, 74.2]",3890282,44,,,,,-0.6617386,,Left Foot,,,,"[68.3, 58.7]",,Ground Pass,,25.224195,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,From Free Kick,Manuel Schmiedebach,8543.0,Right Center Midfield,93,Hannover 96,178,"['535c2625-cc2b-4b88-966a-4344eb30980f', 'a5bbc332-782e-4d83-ae86-2e4cdd4dd4ac']",56,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:56.507,Pass,True
,,,,,,,,,,,,,,,,,1.007416,,,,,,,,,,,,,75f0ad27-d63a-45bc-95e3-ed12e81b2a41,1767,,"[70.4, 59.1]",3890282,44,,,,,-0.10945095,,Right Foot,,,,"[79.5, 58.1]",,Ground Pass,,9.15478,,,,Uffe Manich Bech,24244.0,,,,,,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,93,Hannover 96,178,['856a9867-62df-4d1b-897b-9b47f7c22a4a'],59,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:59.169,Pass,
,,,,,,,,,,,,,,,,,0.656284,,,,,,,,,,,,,a477c712-d6dc-494f-a0ae-ff33977a181b,1770,,"[79.5, 57.7]",3890282,45,,,,,-1.8329161,e94ce8f3-1899-47f0-8d7a-e2a108c9cd1c,Left Foot,,,,"[78.4, 53.6]",,Ground Pass,,4.244997,,,,Salif Sané,5664.0,True,,,,,1,From Free Kick,Uffe Manich Bech,24244.0,Right Midfield,93,Hannover 96,178,['2860abe1-3f95-4fe9-a075-4b77a1b6cd93'],0,,,,,,,,,,,,,,,,,,Hannover 96,178,00:45:00.334,Pass,
,,,,,,,,,,,,,,,,,0.428713,,,,,,,,,,,,,2fc1da59-9ce8-400f-8967-f9582b49a0b6,1782,,"[60.0, 40.0]",3890282,45,,,,,-1.9832067,,Right Foot,,,,"[59.3, 38.4]",,Ground Pass,,1.7464249,,,,Charlison Benschop,8558.0,,,,,Kick Off,2,From Kick Off,Allan Saint-Maximin,3016.0,Right Center Forward,94,Hannover 96,178,['b7e4697f-71ef-485c-922e-7d1041d95347'],0,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:00.200,Pass,
,,,,,,,,,,,,,,,,,2.163456,,,,,,,,,,,,,d25d3d43-d571-420c-b051-5c55ee6d002d,1785,,"[59.0, 37.9]",3890282,45,,,,,2.5584385,,Right Foot,,,,"[39.9, 50.5]",,Ground Pass,,22.881653,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,2,From Kick Off,Charlison Benschop,8558.0,Left Center Forward,94,Hannover 96,178,['b2d5bf51-6b25-4204-832d-d8adff352d1d'],0,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:00.736,Pass,
,,,,,,,,,,,,,,,,,2.222593,,,,,,,,,,,,,2fadf22b-6d8b-45b8-b196-713d78a185ea,1788,,"[39.9, 50.2]",3890282,45,,,,,0.24497867,,Right Foot,,,,"[69.5, 57.6]",,High Pass,,30.510983,,,,Hiroki Sakai,3530.0,,,,,,2,From Kick Off,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,94,Hannover 96,178,['6977611b-5a79-4b1c-9743-a867d2823426'],3,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:03.642,Pass,
,,,,,,,,,,,,,,,,,1.901735,,,,,,,,,,,,,c9767630-a20f-4c98-b0e8-20842c8b8fc2,1790,,"[69.5, 57.6]",3890282,45,,,,True,-1.1019675,,,,,,"[73.4, 49.9]",,High Pass,,8.631338,,Incomplete,,Allan Saint-Maximin,3016.0,,,,,,2,From Kick Off,Hiroki Sakai,3530.0,Right Back,94,Hannover 96,178,"['5aab733b-09d5-4bb1-b989-4b7d5c1bcc39', 'da26bf48-e562-4b13-aded-713eb519eda2', 'e2a4f786-6227-49d2-85d3-6969bb0261b5']",5,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:05.945,Pass,True
