50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.287943,,,,,,,,,,,,,12420bdb-a29c-48ce-bc93-ef39f1442858,1730,,"[24.4, 37.8]",3890533,43,,,,,-1.2688452,,Right Foot,,,"[26.3, 31.7]",,Ground Pass,6.3890533,,,,Serdar Taşçı,400984.0,,,,,,,1,From Throw In,Manuel Neuer,5570.0,Goalkeeper,96,Bayern Munich,169,['0e5c93e4-b45a-405c-82ac-afeed6d8638d'],8,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:08.095,Pass,
,,,,,,,,,,,,,,,,1.151181,,,,,,,,,,,,,e624f11d-f84d-48f5-b86a-992e16474d76,1733,,"[28.3, 32.0]",3890533,43,,,,,1.0516502,,Right Foot,,,"[33.1, 40.4]",,Ground Pass,9.674709,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Throw In,Serdar Taşçı,400984.0,Left Center Back,96,Bayern Munich,169,['8f1604d0-8c13-40f3-b3ee-d3758179f52c'],10,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:10.798,Pass,
,,,,,,,,,,,,,,,,2.274565,,,,,,,,,,,,,5780397a-3b70-4eb3-9ebf-c6cdba1887f2,1736,,"[42.7, 38.7]",3890533,43,,,,,-1.2601978,,Right Foot,,,"[50.5, 14.4]",,Ground Pass,25.521168,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,96,Bayern Munich,169,['76e4ce35-a571-47fa-a8b1-c69548461ff6'],15,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:15.541,Pass,
,,,,,,,,,,,,,,,,1.205546,,,,,,,,,,,,,a73a6eb4-e0a8-4b5d-ab1c-ba1c2fc78a9d,1739,,"[50.9, 13.9]",3890533,43,,,,,-0.4662249,,Right Foot,,,"[66.4, 6.1]",,Ground Pass,17.351946,,,,Douglas Costa de Souza,5837.0,,,,,,,1,From Throw In,Márcio Rafael Ferreira de Souza,8209.0,Left Back,96,Bayern Munich,169,['2068ba69-6bbf-4e5b-8028-6336f3cb351e'],19,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:19.353,Pass,
,,,,,,,,,,,,,,,,0.070362,,,,,,,,,,,,,c7189a38-db9b-4936-ba48-5a13c1639032,1743,,"[65.1, 3.7]",3890533,43,,,,,2.5244012,,Left Foot,,,"[62.0, 5.9]",,Ground Pass,3.8013155,,Incomplete,,Thomas Müller,5562.0,,,,,,,1,From Throw In,Douglas Costa de Souza,5837.0,Left Wing,96,Bayern Munich,169,"['ccc29cd4-5ae2-46a7-b8d4-a881859a8d4f', 'f1c12417-411e-4b50-bcf3-a130fe034a60']",20,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:20.990,Pass,
,,,,,,,,,,,,,,,,0.915893,,,,,,,,,,,,,82c0c2c7-3e67-4a00-953c-3b562f0190a0,1746,,"[70.5, 0.1]",3890533,43,,,,,1.803163,,,,,"[67.4, 13.2]",,Low Pass,13.461798,,,,Mario Götze,8227.0,,,,,,Throw-in,1,From Throw In,Márcio Rafael Ferreira de Souza,8209.0,Left Back,97,Bayern Munich,169,['fec85e1c-46bb-4d13-993d-3040f0c57f63'],38,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:38.858,Pass,
,,,,,,,,,,,,,,,,0.919441,,,,,,,,,,,,,6b1388e1-7899-4e2a-910b-10f9eb5818e6,1749,,"[69.6, 13.0]",3890533,43,,,,,-1.498459,,Right Foot,,,"[70.1, 6.1]",,Ground Pass,6.9180923,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,From Throw In,Mario Götze,8227.0,Center Attacking Midfield,97,Bayern Munich,169,"['badeeb0d-f598-467e-9ba6-4bb3b5ec05f5', 'ed717107-a121-42f2-97f8-a1e1840f94a7']",39,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:39.774,Pass,True
,,,,,,,,,,,,,,,,0.062432,,,,,,,,,,,,,0a831f3b-1b7c-4463-a0d4-723c27cb0d3e,1752,,"[70.1, 5.4]",3890533,43,,,,,-2.9945142,,Right Foot,,,"[67.4, 5.0]",,Ground Pass,2.7294688,,Incomplete,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Throw In,Márcio Rafael Ferreira de Souza,8209.0,Left Back,97,Bayern Munich,169,"['0f5befcf-5134-4eaf-a6da-98c6a579ea71', 'c5acad81-7067-41c5-b9c8-34c4b3b5fe40']",40,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:40.774,Pass,
,,,,,,,,,,,,,,,,1.177157,,,,,,,,,,,,,386cbf5e-3dbe-420f-bd98-f78adca8fd2b,1758,,"[54.4, 7.4]",3890533,43,,,,,2.7810266,,Right Foot,,,"[42.2, 12.0]",,Ground Pass,13.038404,,,,Serdar Taşçı,400984.0,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Defensive Midfield,97,Bayern Munich,169,['a1f126f4-5d18-4d6c-a501-55ff920d6323'],43,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:43.450,Pass,
,,,,,,,,,,,,,,,,0.744617,,,,,,,,,,,,,89c88bb4-5010-4b29-aec4-2f1d0b08dea3,1761,,"[58.3, 31.1]",3890533,43,,,,,-0.05956249,,Right Foot,,,"[80.1, 29.8]",,Ground Pass,21.838728,,,,Douglas Costa de Souza,5837.0,,,,,,,1,From Throw In,Serdar Taşçı,400984.0,Left Center Back,97,Bayern Munich,169,['22cdbba3-d2bf-4451-b25d-04a472b44827'],49,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:49.926,Pass,
,,,,,,,,,,,,,,,,2.614685,,,,,,,,,,,,,358812c5-2c72-4b9a-9e06-b35c2805b3b9,1763,,"[80.1, 29.8]",3890533,43,,,,,-0.487109,,Left Foot,,,"[102.0, 18.2]",,High Pass,24.782454,,Incomplete,,Robert Lewandowski,5668.0,,,,,,,1,From Throw In,Douglas Costa de Souza,5837.0,Left Wing,97,Bayern Munich,169,"['41badf3a-f0cc-4fa9-9368-afdb16c67ad4', '996ac36e-0303-4086-b9b0-35674adf5294']",50,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:50.671,Pass,
,,,,,,,,,,,,,,,,0.114993,,,,,,,,,,,,,837648a1-f94e-4854-a30b-126155d24e58,1768,,"[6.1, 69.0]",3890533,43,,,,,0.0,,Right Foot,,,"[11.6, 69.0]",,Low Pass,5.5,,Incomplete,,,,,,,,,,1,From Throw In,Peter Pekarík,9722.0,Right Back,97,Bayern Munich,169,"['8e6051ce-44d1-4a50-8b8f-858a6a1c52b6', 'cd9bf103-b9a0-42d0-b6e3-a542db45f801']",55,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:43:55.602,Pass,True
,,,,,,,,,,,,,,,,1.404418,,,,,,,,,,,,,1bf05f11-21cc-449f-979a-0cf955f84c59,1770,,"[24.4, 80.0]",3890533,44,,,,,-0.3411222,,,,,"[44.4, 72.9]",,High Pass,21.222864,,Unknown,,Vedad Ibišević,8571.0,,,,,,Throw-in,1,From Throw In,Peter Pekarík,9722.0,Right Back,98,Hertha Berlin,173,['c2bfba33-b9fd-4ff3-bb2e-ebf525114604'],10,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:44:10.798,Pass,
,,,,,,,,,,,,,,,,1.358768,,,,,,,,,,,,,45c5f076-a5eb-40a3-b08e-0bc5ff0a1361,1774,,"[78.8, 7.0]",3890533,44,,,,,1.456356,,Right Foot,,,"[81.8, 33.1]",,Ground Pass,26.271849,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,Free Kick,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Defensive Midfield,99,Bayern Munich,169,['fe7399b8-fb5e-4d5a-ae7a-770db209a1e0'],40,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:44:40.239,Pass,
,,,,,,,,,,,,,,,,1.890373,,,,,,,,,,,,,069cf275-6b62-409b-ba05-2d73122cf617,1777,,"[82.0, 35.6]",3890533,44,,,,,0.59740084,,Right Foot,,,"[106.4, 52.2]",,High Pass,29.511354,,Incomplete,,,,,,,,,,1,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Left Back,99,Bayern Munich,169,['d2ab87b0-544a-4d25-8892-bd5eb4f8e1a6'],42,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:44:42.923,Pass,
,,,,,,,,,,,,,,,,0.623616,,,,,,,,,,,,,8ead54bf-0803-44a6-ba50-1afddce6f1e4,1780,,"[96.2, 48.5]",3890533,44,,,,,-1.6382613,,Left Foot,,,"[95.7, 41.1]",,Ground Pass,7.4168725,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,Recovery,1,From Free Kick,Serdar Taşçı,400984.0,Left Center Back,99,Bayern Munich,169,"['1fecf4dd-f437-4973-8ab3-88915bc2403d', 'e7286779-95a4-40c5-a0bc-1d8a11bb29d0']",46,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:44:46.346,Pass,True
,,,,,,,,,,,,,,,,1.255967,,,,,,,,,,,,,9ffa8617-eac8-4b76-b81b-52e38c995192,1784,,"[95.5, 38.1]",3890533,44,,,,,1.7004988,,Right Foot,,,"[93.1, 56.5]",,High Pass,18.555862,,,,Robert Lewandowski,5668.0,,,,,,,1,From Free Kick,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,99,Bayern Munich,169,"['27493457-bc48-46f7-b997-aba1c15f50a5', '3e681b1e-b357-4c1b-bff4-fba48e178cfc']",47,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:44:47.090,Pass,True
,,,,,,,,,,,,,,,,0.278771,,,,,,,,,,,,,fb5d08b5-40b0-40c0-b0b0-17ff4c3c84fe,1789,,"[94.0, 48.3]",3890533,44,,,,,-0.5123895,,Left Foot,,,"[97.2, 46.5]",,Low Pass,3.671512,,Incomplete,,,,,,,,,,1,From Free Kick,Robert Lewandowski,5668.0,Center Forward,99,Bayern Munich,169,['4a0473fa-30da-4447-ae90-ad8c8ab0039f'],51,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:44:51.882,Pass,
,,,,,,,,,,,,,,,,2.170066,,,,,,,,,,,,,9cdc22dc-adfc-419d-947c-a4be466f56ca,1793,,"[96.1, 50.9]",3890533,44,,,,,1.0937567,,Right Foot,,,"[105.3, 68.7]",,Low Pass,20.036966,,,,Joshua Kimmich,5579.0,,,,,,Recovery,1,From Free Kick,Robert Lewandowski,5668.0,Center Forward,99,Bayern Munich,169,"['7d312e5a-ee02-4a3b-85ca-8e40fbecfc3c', 'b5358cd0-6ea1-4588-8c3f-815b3761768b']",53,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:44:53.626,Pass,True
,,,,,,,,,,,,,,,,4.279135,,,,,,,,,,,,,43fb6547-1756-4a80-91ab-42afbb3651d3,1796,,"[106.2, 68.9]",3890533,44,,,,,-1.5269314,,Right Foot,True,,"[108.5, 16.5]",,High Pass,52.450455,,Incomplete,,Douglas Costa de Souza,5837.0,,,True,,,,1,From Free Kick,Joshua Kimmich,5579.0,Right Back,99,Bayern Munich,169,"['1669c7f4-4531-4280-bf25-46dffa09bbc8', '5dee5e1c-56ed-4fde-9fc4-7ff8ee38bcb4']",55,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:44:55.876,Pass,
,,,,,,,,,,,,,,,,1.682211,,,,,,,,,,,,,adf278a8-e89d-45d7-906b-e91d2a1302ae,1808,,"[61.0, 40.1]",3890533,45,,,,,2.851746,,Right Foot,,,"[43.9, 45.2]",,Ground Pass,17.844326,,,,Niklas Stark,8570.0,,,,,,Kick Off,2,From Kick Off,Julian Schieber,11131.0,Center Forward,101,Hertha Berlin,173,['14680050-e52b-40a1-b604-f5f29c520999'],0,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:00.510,Pass,
,,,,,,,,,,,,,,,,3.040339,,,,,,,,,,,,,b042f252-f58f-4c84-8fa8-32fd3f6334e9,1811,,"[43.7, 45.8]",3890533,45,,,,,-0.70878077,,Right Foot,,,"[97.0, 0.1]",,High Pass,70.20954,,Out,,,,,,True,,,,2,From Kick Off,Niklas Stark,8570.0,Center Defensive Midfield,101,Hertha Berlin,173,,2,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:02.232,Pass,
,,,,,,,,,,,,,,,,2.056026,,,,,,,,,,,,,ecc56665-d875-4b53-b8e9-9b3a4b3cbe60,1812,,"[21.3, 80.0]",3890533,45,,,,,-2.2749405,,,,,"[7.2, 63.4]",,Low Pass,21.780037,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,Throw-in,2,From Throw In,Joshua Kimmich,5579.0,Right Back,102,Bayern Munich,169,['10050a91-a01f-4932-a26d-cbb110744466'],10,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:10.424,Pass,
,,,,,,,,,,,,,,,,1.682107,,,,,,,,,,,,,474cbad4-8b8f-4f36-87e8-64775f111a2a,1815,,"[7.9, 59.5]",3890533,45,,,,,-1.8724154,,Right Foot,,,"[3.7, 46.0]",,Ground Pass,14.138246,,,,Manuel Neuer,5570.0,,,,,,,2,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,102,Bayern Munich,169,['86c864be-e838-411b-b5c5-8f33afae3687'],14,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:14.040,Pass,
,,,,,,,,,,,,,,,,3.26492,,,,,,,,,,,,,fd7d554e-8832-4027-aac0-f4a93a0128ad,1817,,"[3.7, 46.0]",3890533,45,,,,,0.25572613,,Right Foot,,,"[56.1, 59.7]",,High Pass,54.16133,,Incomplete,,Robert Lewandowski,5668.0,,,,,,,2,From Throw In,Manuel Neuer,5570.0,Goalkeeper,102,Bayern Munich,169,"['e0ad89bf-f0b7-4126-b3d7-360da8f9287c', 'fcc9f9d2-d1a9-4578-b982-f61d77b4b20b']",15,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:15.723,Pass,
,,,,,,,,,,,,,,,,1.459327,,,,,,,,,,,,,fcc9f9d2-d1a9-4578-b982-f61d77b4b20b,1820,,"[64.0, 20.4]",3890533,45,,,,True,-0.32440308,,,,,"[86.6, 12.8]",,High Pass,23.843657,,Incomplete,,,,,,,,,Recovery,2,From Throw In,Fabian Lustenberger,8965.0,Left Center Back,102,Bayern Munich,169,"['ea6d5e89-feca-4dd8-b7e5-c8c3e6c8d901', 'efb625ed-e2c4-425d-be35-961aa6ff44f7', 'fd7d554e-8832-4027-aac0-f4a93a0128ad']",18,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:18.988,Pass,True
,,,,,,,,,,,,,,,,1.724767,,,,,,,,,,,,,ea6d5e89-feca-4dd8-b7e5-c8c3e6c8d901,1821,,"[33.5, 67.3]",3890533,45,,,,,-1.3608228,,Head,,,"[34.8, 61.2]",,High Pass,6.2369866,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,Recovery,2,From Throw In,Joshua Kimmich,5579.0,Right Back,102,Bayern Munich,169,"['2f28dd90-04dc-4578-a011-f821d62829c4', 'fcc9f9d2-d1a9-4578-b982-f61d77b4b20b']",20,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:20.447,Pass,
,,,,,,,,,,,,,,,,2.453018,,,,,,,,,,,,,9835604c-8fa6-4229-b9a7-77aaf5f3a8ee,1823,,"[36.8, 60.3]",3890533,45,,,,True,0.20349304,,,,,"[55.7, 64.2]",,High Pass,19.298187,,Incomplete,,Douglas Costa de Souza,5837.0,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,102,Bayern Munich,169,"['45cdbce5-7a1d-477b-b6a3-8a3e884111fc', '6704da63-e925-4891-89e6-9ae5d2601ff6', '8690567f-2754-4838-b698-31a1514341aa']",22,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:22.172,Pass,True
,,,,,,,,,,,,,,,,1.085323,,,,,,,,,,,,,8690567f-2754-4838-b698-31a1514341aa,1827,,"[64.4, 15.9]",3890533,45,,,,,-0.59642345,,Head,,,"[75.3, 8.5]",,Low Pass,13.174597,,,,Valentin Stocker,9721.0,,,,,,Recovery,2,Regular Play,Marvin Plattenhardt,5569.0,Left Back,103,Hertha Berlin,173,"['64d1c1cd-549d-463e-8be8-32accaec4979', '9835604c-8fa6-4229-b9a7-77aaf5f3a8ee']",24,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:24.625,Pass,
,,,,,,,,,,,,,,,,1.915246,,,,,,,,,,,,,361fa5fe-4e0a-401c-815a-f652f2554fac,1830,,"[75.7, 8.7]",3890533,45,,,,,-0.1784105,,Left Foot,,,"[87.9, 6.5]",,High Pass,12.396773,,,,Julian Schieber,11131.0,,,,,,,2,Regular Play,Valentin Stocker,9721.0,Left Midfield,103,Hertha Berlin,173,['2280606e-2b35-42f0-adc7-45e42a2e956e'],25,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:25.830,Pass,
,,,,,,,,,,,,,,,,0.225988,,,,,,,,,,,,,c84a7de7-f26d-41f4-9024-616b73be059e,1835,,"[85.7, 5.9]",3890533,45,,,,,-0.09065989,,Left Foot,,,"[89.0, 5.6]",,Ground Pass,3.3136084,,Incomplete,,,,,,,,,,2,Regular Play,Julian Schieber,11131.0,Center Forward,103,Hertha Berlin,173,['416e6a80-e5b7-41cb-aed7-2779e6e907ed'],29,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:29.455,Pass,
,,,,,,,,,,,,,,,,0.906433,,,,,,,,,,,,,1c9299a3-b557-4b3a-8517-77e3bcbffe52,1839,,"[60.0, 21.9]",3890533,45,,,,True,0.082381934,,,,,"[70.9, 22.8]",,High Pass,10.937093,,Incomplete,,,,,,,,,Recovery,2,Regular Play,Niklas Stark,8570.0,Center Defensive Midfield,103,Hertha Berlin,173,"['3e56321f-d935-4533-abd6-fa11ad4869e7', '9d053511-78c2-427c-95bd-6ee85cd4e29d']",32,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:32.930,Pass,True
,,,,,,,,,,,,,,,,0.624504,,,,,,,,,,,,,117a283b-8617-4b4c-b169-9cfc7c559ad8,1845,,"[62.4, 30.9]",3890533,45,,,,,-1.610775,,Left Foot,,,"[62.2, 25.9]",,Ground Pass,5.0039983,,Incomplete,,,,,,,,,,2,Regular Play,Mitchell Weiser,8576.0,Right Center Midfield,103,Hertha Berlin,173,"['7732d755-18da-4d16-bf4a-a91d3ab4eb34', 'a37dcfd5-b4ac-4e25-a398-5013322283fd']",37,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:37.440,Pass,True
,,,,,,,,,,,,,,,,1.945133,,,,,,,,,,,,,d4d797a4-e48d-487a-b698-8d455156cb7e,1853,,"[62.9, 43.8]",3890533,45,,,,,-2.144911,,Right Foot,,,"[48.8, 22.0]",,Ground Pass,25.962473,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,2,Regular Play,Thomas Müller,5562.0,Right Wing,104,Bayern Munich,169,"['bdfa2075-d59c-4190-9996-ba7c2cb2c166', 'f0693df4-18f1-4b17-9f03-28719dd6bb48']",41,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:41.061,Pass,True
,,,,,,,,,,,,,,,,1.5779,,,,,,,,,,,,,dc6d804e-731e-4581-9abb-12d740709418,1856,,"[57.0, 19.7]",3890533,45,,,,,2.314303,,Left Foot,,,"[49.0, 28.4]",,Ground Pass,11.819053,,,,Serdar Taşçı,400984.0,,,,,,,2,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Left Back,104,Bayern Munich,169,['07fdafa9-e2c0-476e-97c9-bc6d4fcdd201'],45,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:45.117,Pass,
,,,,,,,,,,,,,,,,0.913026,,,,,,,,,,,,,2612f2c8-4b91-43ce-8022-d046c20eb018,1859,,"[48.1, 32.9]",3890533,45,,,,,1.0960995,,Right Foot,,,"[55.5, 47.3]",,Ground Pass,16.19012,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,Regular Play,Serdar Taşçı,400984.0,Left Center Back,104,Bayern Munich,169,['c12e3015-3a09-44c2-bb36-4e97ad17f026'],47,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:47.525,Pass,
,,,,,,,,,,,,,,,,1.467976,,,,,,,,,,,,,78682a46-0ed4-403e-b7fa-cd48ead63952,1863,,"[56.3, 50.8]",3890533,45,,,,,1.0612041,,Right Foot,,,"[67.7, 71.2]",,Ground Pass,23.369211,,,,Joshua Kimmich,5579.0,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,104,Bayern Munich,169,"['2eda2784-829e-4119-b625-aef13d08b737', 'afdf8d0b-5941-4183-90b8-fc07f62bda63']",50,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:50.003,Pass,True
,,,,,,,,,,,,,,,,1.815698,,,,,,,,,,,,,df09944b-01a9-4c56-9409-01c7e9cba4f4,1866,,"[54.6, 67.5]",3890533,45,,,,,-2.3782496,,Right Foot,,,"[40.7, 54.2]",,Ground Pass,19.237984,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Back,104,Bayern Munich,169,['5d1ae35a-bfce-47c1-a52d-970aa03a8ae9'],54,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:54.454,Pass,
,,,,,,,,,,,,,,,,1.714605,,,,,,,,,,,,,b4408f7c-b7f9-41a3-a2ff-553a7a6e2943,1869,,"[40.5, 54.0]",3890533,45,,,,,-1.4317003,,Right Foot,,,"[44.0, 29.0]",,Ground Pass,25.24381,,,,Serdar Taşçı,400984.0,,,,,,,2,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,104,Bayern Munich,169,['0f0ad33c-c055-4078-a2d3-742ada4841a1'],57,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:57.821,Pass,
,,,,,,,,,,,,,,,,1.218659,,,,,,,,,,,,,c5c943db-b31a-45f5-a16c-3df1ddebb6b4,1872,,"[54.0, 23.1]",3890533,46,,,,,0.7311038,,Right Foot,,,"[63.7, 31.8]",,Ground Pass,13.029965,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,2,Regular Play,Serdar Taşçı,400984.0,Left Center Back,104,Bayern Munich,169,['97eb4383-6f4c-4434-8992-83f9b9d33b49'],2,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:02.321,Pass,
,,,,,,,,,,,,,,,,0.953429,,,,,,,,,,,,,85fb2e37-731a-4b4f-9c55-82fd8a95b113,1875,,"[65.1, 29.4]",3890533,46,,,,,-0.80078155,,Right Foot,,,"[81.1, 12.9]",,Low Pass,22.98369,,Incomplete,,Douglas Costa de Souza,5837.0,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Defensive Midfield,104,Bayern Munich,169,"['5f01e984-9598-4114-a4ac-75f3af1c0777', '9d1e2f28-aa82-4e23-b206-a299edfb59aa']",5,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:05.310,Pass,
,,,,,,,,,,,,,,,,1.369728,,,,,,,,,,,,,2ba903cb-0ea3-45a2-a6a4-07953ffc506e,1878,,"[90.1, 0.1]",3890533,46,,,,,2.9278538,,,,,"[77.2, 2.9]",,Low Pass,13.200378,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,Throw-in,2,From Throw In,Douglas Costa de Souza,5837.0,Left Wing,105,Bayern Munich,169,['d0284818-31a6-4bac-8a4b-f1429be7674b'],11,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:11.173,Pass,
,,,,,,,,,,,,,,,,0.980106,,,,,,,,,,,,,ff5b620a-7d70-4120-bab8-c8f4fac50fb1,1881,,"[70.3, 3.6]",3890533,46,,,,,2.1928284,,Right Foot,,,"[62.7, 14.2]",,Ground Pass,13.043006,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,2,From Throw In,Márcio Rafael Ferreira de Souza,8209.0,Left Back,105,Bayern Munich,169,['684ecf09-7e0b-4a4e-b8b5-e194efc39bcf'],14,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:14.196,Pass,
,,,,,,,,,,,,,,,,2.075915,,,,,,,,,,,,,019d74ff-1223-4593-851b-6178f6b2eb9b,1884,,"[62.9, 19.0]",3890533,46,,,,,1.507053,,Right Foot,,,"[64.4, 42.5]",,Ground Pass,23.547823,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Defensive Midfield,105,Bayern Munich,169,['5c63c733-c6ac-42ff-8294-03aca6a0d6b0'],16,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:16.738,Pass,
,,,,,,,,,,,,,,,,1.360448,,,,,,,,,,,,,769aef8d-c434-4a0f-8b41-ac3f5691f33b,1887,,"[63.5, 45.3]",3890533,46,,,,,-2.3323083,,Right Foot,,,"[49.2, 30.3]",,Ground Pass,20.72414,,,,Serdar Taşçı,400984.0,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,105,Bayern Munich,169,['8b1ba416-412e-4682-8f00-f7d8a816dade'],19,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:19.195,Pass,
,,,,,,,,,,,,,,,,1.481144,,,,,,,,,,,,,6fa6cae4-248c-418d-b0df-a019052867e2,1891,,"[52.2, 26.0]",3890533,46,,,,,-1.1020118,,Right Foot,,,"[64.0, 2.7]",,Ground Pass,26.117619,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,2,From Throw In,Serdar Taşçı,400984.0,Left Center Back,105,Bayern Munich,169,['ec2a75f9-e02b-4ce1-8e50-7346d809ef2f'],22,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:22.109,Pass,
,,,,,,,,,,,,,,,,1.367811,,,,,,,,,,,,,1e6da01c-8de6-43c1-bbc8-4f5af8af4bd0,1894,,"[64.0, 2.5]",3890533,46,,,,,2.4627998,,Left Foot,,,"[49.0, 14.6]",,Ground Pass,19.272001,,,,Serdar Taşçı,400984.0,,,,,,,2,From Throw In,Márcio Rafael Ferreira de Souza,8209.0,Left Back,105,Bayern Munich,169,['2d2282af-23ff-432d-a4ac-d572d4be8527'],25,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:25.951,Pass,
