ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,3.236507,,,,,,,,,,,,e50017a5-370f-4216-a8e8-cb71bc925645,20,,,"[10.8, 42.4]",3890291,0,,,,,0.5410437,,Right Foot,,,"[57.9, 70.7]",High Pass,54.94816,,Incomplete,,Daniel Caligiuri,8521.0,,,,,,,1,From Kick Off,Diego Orlando Benaglio,4600.0,Goalkeeper,2,Wolfsburg,179,"['13909c83-11bf-487d-bb71-2b651aed4ba2', '20419973-358f-49f2-a513-b697ef8bd87e', '37a29000-f623-476d-a6e8-0f45dbe40fa2']",9,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:09.032,Pass,True
,,,,,,,,,,,,,,,1.278286,,,,,,,,,,,,20419973-358f-49f2-a513-b697ef8bd87e,22,,,"[62.2, 9.4]",3890291,0,,,,True,-0.21313103,,,,,"[75.6, 6.5]",Low Pass,13.710216,,Incomplete,,Mathew Leckie,5481.0,,,,,,Recovery,1,From Kick Off,Markus Suttner,3221.0,Left Back,2,Wolfsburg,179,"['4b6de4be-829a-40c3-85e6-e442ca98dec1', '8a73944b-ab14-40c9-a512-0a71a1d927de', 'e460e113-31e5-4d72-ba19-85a6fcfc1a1d', 'e50017a5-370f-4216-a8e8-cb71bc925645']",12,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:12.268,Pass,True
,,,,,,,,,,,,,,,0.821585,,,,,,,,,,,,bf3a45fb-b760-4675-abb0-b7a7ca982107,28,,,"[48.7, 75.4]",3890291,0,,,,,-0.41822433,,Right Foot,,,"[62.2, 69.4]",Ground Pass,14.773287,,,,Bas Dost,10594.0,,,,,,,1,From Kick Off,Christian Träsch,23266.0,Right Back,2,Wolfsburg,179,"['664998cc-326c-4b4e-b706-f196c62baf41', 'a59781d3-3cc1-4d90-80ee-7fece5b66ed2']",14,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:14.673,Pass,True
,,,,,,,,,,,,,,,0.639278,,,,,,,,,,,,a5458f28-9aa8-48d2-a6ec-3dd1201081b7,36,,,"[62.5, 6.0]",3890291,0,,,,,-0.059630714,,Left Foot,,,"[75.9, 5.2]",Ground Pass,13.42386,,,,Lukas Hinterseer,9103.0,,,,,,,1,Regular Play,Markus Suttner,3221.0,Left Back,3,Ingolstadt,189,['6b2ebe79-2c07-4901-acbd-f6f4b044a785'],17,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:17.665,Pass,
,,,,,,,,,,,,,,,0.169676,,,,,,,,,,,,3fa760e6-46c4-4172-8e8e-a9d3f66b8911,40,,,"[77.5, 4.6]",3890291,0,,,,,1.8692952,,Left Foot,,,"[76.3, 8.5]",Ground Pass,4.080441,,Incomplete,,,,,,,,,,1,Regular Play,Lukas Hinterseer,9103.0,Center Forward,3,Ingolstadt,189,"['2a570747-9c73-41e4-8950-49abf05a704e', 'ccdbd088-943b-4279-86a8-3dec727165f9']",18,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:18.344,Pass,True
,,,,,,,,,,,,,,,1.610691,,,,,,,,,,,,351487d2-b09b-471d-9162-9e56cc575e29,43,,,"[91.1, 0.1]",3890291,0,,,,,0.59874207,,,,,"[110.3, 13.2]",High Pass,23.243279,,,,Lukas Hinterseer,9103.0,,,,,,Throw-in,1,From Throw In,Markus Suttner,3221.0,Left Back,4,Ingolstadt,189,['decc0c12-b385-407e-8b59-cfc2d6bb5da2'],34,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:34.101,Pass,
,,,,,,,,,,,,,,,0.899429,,,,,,,,,,,,b04279b4-888a-439e-8cb6-ad5a2a34b9a1,46,,,"[110.0, 13.9]",3890291,0,,,,,-1.5837826,,Right Foot,,,"[109.9, 6.2]",Ground Pass,7.7006493,,,,Markus Suttner,3221.0,,,,,,,1,From Throw In,Lukas Hinterseer,9103.0,Center Forward,4,Ingolstadt,189,['54680ff0-840f-4107-a44c-9b4510322efd'],37,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:37.368,Pass,
,,,,,,,,,,,,,,,1.437463,,,,,,,,,,,,1478275c-5efa-4cad-9b15-6f977130f88b,49,,,"[110.5, 5.9]",3890291,0,,,,,1.6230364,,Left Foot,True,,"[108.9, 36.5]",High Pass,30.641802,,Incomplete,,Moritz Hartmann,40464.0,,,,,,,1,From Throw In,Markus Suttner,3221.0,Left Back,4,Ingolstadt,189,"['69c6f459-231d-4756-b745-7eb77efa01fb', '94282194-040f-4e80-845b-d9cb1af61757']",38,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:38.307,Pass,
,,,,,,,,,,,,,,,1.582121,,,,,,,,,,,,d070d850-098c-4f48-9674-6a58632b855a,52,,,"[37.2, 38.3]",3890291,0,,,,True,-0.56898314,,,,,"[45.8, 32.8]",Low Pass,10.20833,,Incomplete,,Bas Dost,10594.0,,,,,,Recovery,1,From Throw In,Julian Draxler,3186.0,Center Attacking Midfield,4,Ingolstadt,189,"['4847be25-0345-4a2c-9535-984afff91f45', '78f8e321-cda6-485f-af3f-151ed55f8009', '9a677f9f-5fcd-403d-b962-329fa125dd73']",42,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:42.660,Pass,True
,,,,,,,,,,,,,,,3.003845,,,,,,,,,,,,855686cf-ecfa-48c5-9175-f887d7d64abf,57,,,"[78.9, 49.2]",3890291,0,,,,,-0.41942868,,Right Foot,,,"[102.0, 38.9]",High Pass,25.292292,,Incomplete,,Lukas Hinterseer,9103.0,,,,,,,1,From Throw In,Benjamin Hübner,8405.0,Left Center Back,4,Ingolstadt,189,"['2ba215c9-e674-4413-8526-bfbeef240146', 'b7a1579f-b125-470f-baa3-41b281677771']",45,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:45.343,Pass,
,,,,,,,,,,,,,,,0.989154,,,,,,,,,,,,27c386dd-77cd-45e9-b61a-492b8a2f004c,61,,,"[87.1, 40.3]",3890291,0,,,,,-0.42066336,,Head,,,"[98.5, 35.2]",High Pass,12.488795,,,,Lukas Hinterseer,9103.0,,,,,,Recovery,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,4,Ingolstadt,189,['cdecc15c-3655-4bd2-9b10-3e1adf41a2e1'],49,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:49.928,Pass,
,,,,,,,,,,,,,,,2.400427,,,,,,,,,,,,47787f23-b35f-4920-8a6c-c69f1765e6a0,63,,,"[98.9, 34.6]",3890291,0,,,,,-0.16799228,,Head,,,"[116.0, 31.7]",High Pass,17.344164,,Incomplete,,Alfredo Morales,12304.0,,,,,,,1,From Throw In,Lukas Hinterseer,9103.0,Center Forward,4,Ingolstadt,189,"['02d98ab6-7253-4a20-8f36-cdd05636f421', '49b16674-6dcd-4f45-93a1-01e4229bb3dd']",50,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:50.917,Pass,
,,,,,,,,,,,,,,,2.371886,,,,,,,,,,,,15ff6d16-8831-4a35-b0f3-9fc61bd7de43,66,,,"[8.5, 42.0]",3890291,0,,True,,,-1.172047,,Keeper Arm,,,"[16.8, 22.3]",Ground Pass,21.37709,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,1,Regular Play,Diego Orlando Benaglio,4600.0,Goalkeeper,5,Wolfsburg,179,['6459aaf1-ef25-4a02-91c7-9d97f7d41c44'],59,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:59.381,Pass,
,,,,,,,,,,,,,,,1.604184,,,,,,,,,,,,fccd0765-719e-4d2b-b5f0-fb7c02894bec,68,,,"[16.8, 22.3]",3890291,1,,True,,,2.1815224,,Right Foot,,,"[7.0, 36.3]",Ground Pass,17.089178,,,,Diego Orlando Benaglio,4600.0,,,,,,,1,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,5,Wolfsburg,179,['8697a31a-b1a6-40c8-8bcc-e6cdf760bd5a'],2,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:02.831,Pass,
,,,,,,,,,,,,,,,2.942458,,,,,,,,,,,,e52c2a48-fddc-4a80-9ad9-d6db344b5b24,71,,,"[8.9, 36.7]",3890291,1,,,,,0.6981676,,Right Foot,,,"[51.8, 72.7]",High Pass,56.003662,,,,Daniel Caligiuri,8521.0,,,,,,,1,Regular Play,Diego Orlando Benaglio,4600.0,Goalkeeper,5,Wolfsburg,179,"['ad949e1a-f7ae-4d65-92a3-f5d111994714', 'd9132971-cd05-4aec-be93-119eb353844f']",6,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:06.670,Pass,True
,,,,,,,,,,,,,,,0.58271,,,,,,,,,,,,696b466d-24c9-458c-b9f2-6cec967943e3,73,,,"[52.2, 72.9]",3890291,1,,,,True,-1.2688452,,,,,"[54.1, 66.8]",High Pass,6.3890533,,Incomplete,,,,,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Right Wing,5,Wolfsburg,179,"['a2be33ca-e089-4792-8676-4a653b22946d', 'dc669f32-acec-4ba8-925d-64071a94da27']",9,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:09.652,Pass,True
,,,,,,,,,,,,,,,2.699644,,,,,,,,,,,,aaef3cd8-8d0c-4460-bd58-f9b72e2c0cda,78,,,"[53.7, 5.9]",3890291,1,,,,,2.6708815,,Right Foot,,,"[14.2, 26.0]",Ground Pass,44.319973,,,,Ramazan Özcan,12319.0,,,,,,,1,Regular Play,Alfredo Morales,12304.0,Left Center Midfield,6,Ingolstadt,189,['f5062945-d5f2-4780-9547-2c33bd6b88ff'],13,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:13.436,Pass,
,,,,,,,,,,,,,,,1.525259,,,,,,,,,,,,b10ce3f5-c3d6-40c4-a537-10329de75909,81,,,"[12.1, 31.7]",3890291,1,,,,,1.0246297,,Left Foot,,,"[24.5, 52.1]",Ground Pass,23.872997,,,,Marvin Matip,9106.0,,,,,,,1,Regular Play,Ramazan Özcan,12319.0,Goalkeeper,6,Ingolstadt,189,['7dd183f4-1720-4baf-b72a-c674be8cc28f'],17,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:17.688,Pass,
,,,,,,,,,,,,,,,1.309269,,,,,,,,,,,,a2f3e75c-4461-4878-891f-5c5276d9f241,84,,,"[36.6, 62.1]",3890291,1,,,,,1.1436493,,Left Foot,,,"[43.2, 76.6]",Ground Pass,15.931416,,,,Tobias Levels,40460.0,,,,,,,1,Regular Play,Marvin Matip,9106.0,Right Center Back,6,Ingolstadt,189,['9c8c08d2-9383-4af2-a3b6-f548e323858a'],21,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:21.591,Pass,
,,,,,,,,,,,,,,,0.982536,,,,,,,,,,,,add059ef-c9e9-492a-8a82-8d1a699482fe,87,,,"[43.4, 76.1]",3890291,1,,,,,-2.3733356,,Right Foot,,,"[34.5, 67.5]",Ground Pass,12.376186,,,,Marvin Matip,9106.0,,,,,,,1,Regular Play,Tobias Levels,40460.0,Right Back,6,Ingolstadt,189,['636fee99-7938-4ac6-9343-8f5f992cc1ca'],23,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:23.899,Pass,
,,,,,,,,,,,,,,,1.228274,,,,,,,,,,,,dac9feba-9a9a-4c53-a36b-5422ce8a728b,90,,,"[33.7, 66.9]",3890291,1,,,,,1.049178,,Right Foot,,,"[38.7, 75.6]",Ground Pass,10.034441,,,,Pascal Groß,3097.0,,,,,,,1,Regular Play,Marvin Matip,9106.0,Right Center Back,6,Ingolstadt,189,['45a745ef-6b67-41bf-9d75-3f02152784af'],28,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:28.858,Pass,
,,,,,,,,,,,,,,,3.100864,,,,,,,,,,,,e31b7d05-722e-462b-a541-f0925d332e86,93,,,"[36.5, 72.0]",3890291,1,,,,,-0.51147944,,Left Foot,,,"[88.7, 42.7]",High Pass,59.860924,,Incomplete,,Lukas Hinterseer,9103.0,,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,6,Ingolstadt,189,"['0f07da75-fac7-4e56-a4be-77563cb87c22', '2e98ad95-4686-458c-bdbc-f9594e85dc1a']",32,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:32.733,Pass,
,,,,,,,,,,,,,,,1.648104,,,,,,,,,,,,2150e469-5244-4ed1-8741-17b5d7c31f09,96,,,"[64.4, 47.5]",3890291,1,,,,,-0.15536426,,Head,,,"[72.7, 46.2]",High Pass,8.401191,,Incomplete,,Moritz Hartmann,40464.0,,,,,,Recovery,1,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,6,Ingolstadt,189,"['9ea832de-f585-40c3-bf21-62b6f3e6335b', 'c8c4b6f2-616e-4787-ac38-8ed24d3fc2bc']",39,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:39.159,Pass,
,,,,,,,,,,,,,,,1.162205,,,,,,,,,,,,9ea832de-f585-40c3-bf21-62b6f3e6335b,98,,,"[47.4, 33.9]",3890291,1,,,,,0.7853982,,Head,,,"[54.7, 41.2]",Low Pass,10.323759,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Josuha Guilavogui,8230.0,Right Defensive Midfield,6,Ingolstadt,189,"['2150e469-5244-4ed1-8741-17b5d7c31f09', '8495ea2d-5779-4fc2-81be-0159652636df']",40,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:40.807,Pass,
,,,,,,,,,,,,,,,1.579548,,,,,,,,,,,,ec26b011-f545-4ab9-91ff-5d40a77a3ea6,101,,,"[64.7, 35.9]",3890291,1,,,,,-1.830426,,Right Foot,,,"[61.3, 23.1]",Ground Pass,13.243867,,,,Markus Suttner,3221.0,,,,,,,1,Regular Play,Alfredo Morales,12304.0,Left Center Midfield,6,Ingolstadt,189,['101aeb2e-1e42-44ee-922d-69b835fa30a0'],42,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:42.557,Pass,
,,,,,,,,,,,,,,,1.068211,,,,,,,,,,,,7502c809-b511-4031-9181-1c1823c0f588,104,,,"[61.7, 21.8]",3890291,1,,,,,-0.16428137,,Left Foot,,,"[80.4, 18.7]",Ground Pass,18.95521,,,,Mathew Leckie,5481.0,,,,,,,1,Regular Play,Markus Suttner,3221.0,Left Back,6,Ingolstadt,189,['55435b18-bc02-4e9f-8c6a-ef1890847e5f'],44,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:44.605,Pass,
,,,,,,,,,,,,,,,0.782571,,,,,,,,,,,,93f8ce98-c33c-4e6f-8209-5eddbf4710f6,107,,,"[80.7, 17.1]",3890291,1,,,,,-2.4429328,,Left Foot,,,"[75.7, 12.9]",Ground Pass,6.529931,,,,Alfredo Morales,12304.0,,,,,,,1,Regular Play,Mathew Leckie,5481.0,Left Wing,6,Ingolstadt,189,['fd82d61c-d190-4052-8a30-1d98ed2c3683'],45,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:45.793,Pass,
,,,,,,,,,,,,,,,0.897896,,,,,,,,,,,,8049517b-f39b-4960-aaaa-61ee16d0f236,113,,,"[91.1, 5.7]",3890291,2,,,,,1.0274699,,Right Foot,,,"[103.3, 25.9]",High Pass,23.598305,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,7,Ingolstadt,189,['4bf1385a-51dd-4e9b-9b46-52214631359e'],34,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:34.363,Pass,
,,,,,,,,,,,,,,,2.37372,,,,,,,,,,,,2e5b6023-e7ff-4b32-8cb8-69e0ec8bb8b3,115,,,"[73.7, 50.2]",3890291,2,,,,,-0.6511806,,Right Foot,,,"[102.7, 28.1]",High Pass,36.461075,,,,Mathew Leckie,5481.0,,,,,,Recovery,1,From Free Kick,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,7,Ingolstadt,189,['06bbc486-2fe2-4747-be95-4a8b5f8f69c4'],38,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:38.763,Pass,
,,,,,,,,,,,,,,,1.692864,,,,,,,,,,,,f07b6cff-e59a-41ce-9603-4fc54fca8888,118,,,"[102.7, 26.9]",3890291,2,,,,True,1.1476251,,,,,"[108.6, 40.0]",Low Pass,14.367324,,Incomplete,,Lukas Hinterseer,9103.0,,,,,,,1,From Free Kick,Mathew Leckie,5481.0,Left Wing,7,Ingolstadt,189,"['13b4955c-0096-4d50-b13e-131bebc9f017', '1f396579-2eb5-4442-8f42-f4f33bb9f9b2', 'd9f227d9-7aeb-4d77-b2c6-07239665af06']",41,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:41.177,Pass,True
,,,,,,,,,,,,,,,1.265042,,,,,,,,,,,,7d5093c5-f6cf-4324-8854-44e92aaba92e,123,,,"[22.0, 50.3]",3890291,2,,,,,2.926235,,Right Foot,,,"[15.6, 51.7]",Ground Pass,6.551336,,,,Josuha Guilavogui,8230.0,,,,,,Recovery,1,Regular Play,Daniel Caligiuri,8521.0,Right Wing,8,Wolfsburg,179,"['0d3335c8-25de-440c-b7ab-179f7f217a06', '777a050e-e955-4df2-82e7-43fe9616233f']",44,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:44.872,Pass,True
,,,,,,,,,,,,,,,0.129997,,,,,,,,,,,,a9c62280-8ccd-4214-b87f-47a513b9b901,127,,,"[14.9, 54.2]",3890291,2,,,,,1.237552,,Left Foot,,,"[15.8, 56.8]",High Pass,2.7513633,,Incomplete,,,,,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Right Defensive Midfield,8,Wolfsburg,179,['b3537031-c7f2-438e-8345-9bedb24ed07c'],46,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:46.178,Pass,
