50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.115247,,,,,,,,,,,,,,,aefe291f-81df-44a1-ab0a-6b65dd281e02,2494,,"[64.7, 65.1]",3890455,70,,,,1.3909428,,Right Foot,,,,"[66.1, 72.8]",High Pass,,7.826238,,,,Alexandru Iulian Maxim,8550.0,,,,,,2,Regular Play,Martin Harnik,8557.0,Center Defensive Midfield,165,VfB Stuttgart,174,['5bc21dd8-51b0-4643-b024-72eedda5ae0b'],52,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:25:52.824,Pass,
,,,,,,,,,,,,,,,,,,1.374021,,,,,,,,,,,,,,,c710e51e-65ee-48f0-8287-94073c3c087c,2497,,"[66.3, 71.5]",3890455,70,,,,-1.9195673,,Right Foot,,,,"[64.7, 67.1]",Low Pass,,4.68188,,,,Martin Harnik,8557.0,,,,,,2,Regular Play,Alexandru Iulian Maxim,8550.0,Right Center Midfield,165,VfB Stuttgart,174,['e65f76ed-6108-4d72-a444-9b7fd4d500ab'],54,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:25:54.226,Pass,
,,,,,,,,,,,,,,,,,,0.72798,,,,,,,,,,,,,,,ac21cd37-6493-462d-95d9-90358d3dd660,2500,,"[63.9, 66.9]",3890455,70,,,,-3.001343,,Left Foot,,,,"[55.4, 65.7]",Low Pass,,8.584288,,,,Christian Gentner,8959.0,,,,,,2,Regular Play,Martin Harnik,8557.0,Center Defensive Midfield,165,VfB Stuttgart,174,['35ebed90-d09e-44cb-a537-2852700aefa6'],56,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:25:56.750,Pass,
,,,,,,,,,,,,,,,,,,3.846108,,,,,,,,,,,,,,,0fb5dd0d-c1ee-48b4-8b43-2c68e8315854,2502,,"[55.2, 65.3]",3890455,70,,,,-0.027250493,,Right Foot,,,,"[113.9, 63.7]",High Pass,,58.7218,,Incomplete,,Lukas Rupp,11395.0,,,,,,2,Regular Play,Christian Gentner,8959.0,Left Center Midfield,165,VfB Stuttgart,174,"['9624bcaa-2000-46c7-b17a-6d62c602bdb5', 'ed78e30c-e73e-455f-838e-afa08d6b77e1']",57,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:25:57.478,Pass,
,,,,,,,,,,,,,,,,,,0.807031,,,,,,,,,,,,,,,a5b32cdf-7d42-4aa6-ab94-017d3e55df9c,2509,,"[102.8, 75.6]",3890455,71,,,,-1.6085143,,Right Foot,,,,"[102.6, 70.3]",Ground Pass,,5.3037724,,,,Alexandru Iulian Maxim,8550.0,,,,,,2,Regular Play,Lukas Rupp,11395.0,Right Midfield,165,VfB Stuttgart,174,['93c2c0a7-e611-4212-a565-a91f08d7f5aa'],5,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:26:05.636,Pass,
,,,,,,,,,,,,,,,,,,0.949593,,,,,,,,,,,,,,,e758fcf6-ac7a-4f58-a3b1-04b737017786,2514,,"[109.9, 76.8]",3890455,71,,,,-1.0390723,,Right Foot,,,,"[116.9, 64.9]",Ground Pass,,13.806158,,Incomplete,,,,,,,,,2,Regular Play,Alexandru Iulian Maxim,8550.0,Right Center Midfield,165,VfB Stuttgart,174,['c51c1a87-67a6-4376-9de7-c5cecc6350c9'],9,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:26:09.774,Pass,
,,,,,,,,,,,,,,,,,,1.718266,,,,,,,,,,,,,,,e91ad299-bcd9-456c-9a6d-b8f4b0710298,2517,,"[5.4, 16.2]",3890455,71,,,,-0.061460957,,Left Foot,,,,"[24.9, 15.0]",Ground Pass,,19.536888,,,,Younès Belhanda,5242.0,,,,,,2,Regular Play,Sead Kolašinac,3510.0,Left Back,166,Schalke 04,181,['46c6936b-516c-4c30-8162-b7cba5a38b6d'],11,,,,,,,,,,,,,,,,,Schalke 04,181,00:26:11.583,Pass,
,,,,,,,,,,,,,,,,,,1.369432,,,,,,,,,,,,,,,aad101f0-331f-4010-8a94-d90e198463b8,2520,,"[25.9, 15.0]",3890455,71,,,,-2.8856494,,Right Foot,,,,"[15.2, 12.2]",Ground Pass,,11.060289,,,,Johannes Geis,6717.0,,,,,,2,Regular Play,Younès Belhanda,5242.0,Center Attacking Midfield,166,Schalke 04,181,"['4870acb0-d8fe-423f-976a-444a51722245', '4c9ea28d-31fb-445a-976b-5ac17f269e8c']",13,,,,,,,,,,,,,,,,,Schalke 04,181,00:26:13.301,Pass,True
,,,,,,,,,,,,,,,,,,1.104041,,,,,,,,,,,,,,,0e22f19b-5b65-46b6-868c-e221c9705b6d,2522,,"[14.8, 13.0]",3890455,71,,,,-0.43605375,,Right Foot,,,,"[33.9, 4.1]",Ground Pass,,21.071781,,,,Leroy Sané,3053.0,,,,,,2,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,166,Schalke 04,181,['94f6df30-e01c-486a-8529-f8921c921c7c'],14,,,,,,,,,,,,,,,,,Schalke 04,181,00:26:14.671,Pass,
,,,,,,,,,,,,,,,,,,1.939115,,,,,,,,,,,,,,,00b74c73-e7d0-454f-946e-ae203e3c293a,2527,,"[75.9, 73.0]",3890455,71,,,,0.25594315,,Right Foot,,,,"[86.6, 75.8]",Ground Pass,,11.060289,,,,Alexandru Iulian Maxim,8550.0,,,,,Recovery,2,Regular Play,Christian Gentner,8959.0,Left Center Midfield,167,VfB Stuttgart,174,['ff14a00d-9b84-4398-9b93-cadc2ee0967a'],17,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:26:17.083,Pass,
,,,,,,,,,,,,,,,,,,1.488429,,,,,,,,,,,,,,,acde6336-a7c7-4330-8740-b552872ee458,2530,,"[90.0, 74.8]",3890455,71,,,,0.029403288,,Right Foot,,,,"[103.6, 75.2]",Ground Pass,,13.605881,,,,Lukas Rupp,11395.0,,,,,,2,Regular Play,Alexandru Iulian Maxim,8550.0,Right Center Midfield,167,VfB Stuttgart,174,['8d435852-fb05-4e96-a9dd-bc7e4a4222b3'],20,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:26:20.601,Pass,
,,,,,,,,,,,,,,,,,,0.62707,,,,,,,,,,,,,,,fccf6d94-4004-481b-a18b-f8cb05291adf,2533,,"[111.5, 74.2]",3890455,71,,,,-1.4428443,,Right Foot,,,,"[113.7, 57.1]",High Pass,,17.24094,,Incomplete,,Artem Kravets,27639.0,,,,,,2,Regular Play,Lukas Rupp,11395.0,Right Midfield,167,VfB Stuttgart,174,"['1d75b330-066d-4c2f-b8ab-ffeefc245bb9', '61b509d1-79ba-4ea2-bd58-041645828d9d']",23,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:26:23.200,Pass,
,,,,,,,,,,,,,,,,,,1.522217,,,,,,,,,,,,,,,13cf6ad4-62fe-414e-af1b-0b6148a173b3,2538,,"[114.5, 73.1]",3890455,71,,,,-2.0324717,f03b5b62-5ece-4fbc-b5b9-444ca1a2f86c,Right Foot,,,,"[104.4, 52.8]",High Pass,,22.673773,,,,Alexandru Iulian Maxim,8550.0,True,,,,,2,Regular Play,Lukas Rupp,11395.0,Right Midfield,167,VfB Stuttgart,174,['3b82deed-f4a1-4238-8027-ab3a88b04d8b'],26,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:26:26.631,Pass,
,,,,,,,,,,,,,,,,,,2.035891,,,,,,,,,,,,,,,88d3cda5-a288-4dc4-a4e9-e7509de675e2,2542,,"[6.0, 44.0]",3890455,72,,,,0.3006764,,Right Foot,,,,"[70.5, 64.0]",High Pass,,67.529625,,Unknown,,Franco Matías Di Santo,8512.0,,,,,Goal Kick,2,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,168,Schalke 04,181,['5aca0ed6-9efc-49b7-85ff-b30bdf5995d5'],7,,,,,,,,,,,,,,,,,Schalke 04,181,00:27:07.194,Pass,
,,,,,,,,,,,,,,,,,,0.81116,,,,,,,,,,,,,,,d87a58a7-e2a7-4e54-b188-89ec79726026,2546,,"[47.6, 16.3]",3890455,72,,,,2.0142446,,Right Foot,,,,"[43.8, 24.3]",Ground Pass,,8.856636,,,,Georg Niedermeier,40470.0,,,,,Free Kick,2,From Free Kick,Christian Gentner,8959.0,Left Center Midfield,169,VfB Stuttgart,174,['badc9a74-583f-4afc-bbb8-25e2420d6e62'],21,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:27:21.347,Pass,
,,,,,,,,,,,,,,,,,,1.470254,,,,,,,,,,,,,,,ce0386b6-7073-48dd-9684-782e6f3e1aa0,2549,,"[42.2, 28.2]",3890455,72,,,,1.7782925,,Right Foot,,,,"[36.2, 56.7]",Ground Pass,,29.124731,,,,Daniel Schwaab,8270.0,,,,,,2,From Free Kick,Georg Niedermeier,40470.0,Left Center Back,169,VfB Stuttgart,174,['a5cec44a-cae7-4818-b4c9-0ef6bc99a407'],23,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:27:23.284,Pass,
,,,,,,,,,,,,,,,,,,1.810594,,,,,,,,,,,,,,,fbfe656f-253e-43de-969c-5b89bf9bbe06,2553,,"[67.1, 45.0]",3890455,72,,,,-1.6409684,,Right Foot,,,,"[64.9, 13.7]",Ground Pass,,31.37722,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,2,From Free Kick,Daniel Schwaab,8270.0,Right Center Back,169,VfB Stuttgart,174,['b6588659-35fb-46b4-89c4-586317cf5a2c'],29,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:27:29.400,Pass,
,,,,,,,,,,,,,,,,,,1.630664,,,,,,,,,,,,,,,e1a63ec3-0592-4467-b768-8b1a21f28901,2555,,"[68.7, 11.7]",3890455,72,,,,2.0586329,,Left Foot,,,,"[60.9, 26.4]",Ground Pass,,16.641214,,,,Christian Gentner,8959.0,,,,,,2,From Free Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,169,VfB Stuttgart,174,['ec9db9f9-1a72-49a7-ad08-189c69ce9e35'],31,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:27:31.210,Pass,
,,,,,,,,,,,,,,,,,,1.974897,,,,,,,,,,,,,,,0cd731bb-d02e-4fd4-b567-c6f6f4bac3fc,2559,,"[58.2, 34.2]",3890455,72,,,,1.395058,,Right Foot,,,,"[63.9, 66.3]",Ground Pass,,32.602146,,,,Kevin Großkreutz,20665.0,,,,,,2,From Free Kick,Christian Gentner,8959.0,Left Center Midfield,169,VfB Stuttgart,174,"['0705db38-ee80-44d1-982c-ea7f24850107', '6fdb9c7e-ffc4-47c5-baff-06819536c1ba']",33,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:27:33.641,Pass,True
,,,,,,,,,,,,,,,,,,0.740297,,,,,,,,,,,,,,,7c50e8fc-cc98-4de6-a2a1-b6b39eac2254,2562,,"[64.5, 66.7]",3890455,72,,,,-0.018179815,,Right Foot,,,,"[75.5, 66.5]",Ground Pass,,11.001818,,,,Lukas Rupp,11395.0,,,,,,2,From Free Kick,Kevin Großkreutz,20665.0,Right Back,169,VfB Stuttgart,174,['d590823e-9306-49e1-a633-2ee83cd6dca3'],36,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:27:36.322,Pass,
,,,,,,,,,,,,,,,,,,0.739117,,,,,,,,,,,,,,,8aad0007-b7b7-483c-ab30-29786efaff87,2565,,"[75.5, 66.3]",3890455,72,,,,-3.0045264,,Left Foot,,,,"[69.7, 65.5]",Ground Pass,,5.8549123,,,,Kevin Großkreutz,20665.0,,,,,,2,From Free Kick,Lukas Rupp,11395.0,Right Midfield,169,VfB Stuttgart,174,['fc0e2faf-aa56-4618-a31d-68cb5d4ede9b'],37,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:27:37.115,Pass,
,,,,,,,,,,,,,,,,,,2.426138,,,,,,,,,,,,,,,283ddd7f-8e9b-4cf4-a778-23702fdfe74a,2568,,"[71.9, 66.1]",3890455,72,,,,0.449896,,Right Foot,,,,"[92.4, 76.0]",Low Pass,,22.765324,,,,Lukas Rupp,11395.0,,,,,,2,From Free Kick,Kevin Großkreutz,20665.0,Right Back,169,VfB Stuttgart,174,['280c256c-0ffb-4de7-9db4-45d91bb4d5bf'],38,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:27:38.339,Pass,
,,,,,,,,,,,,,,,,,,1.164199,,,,,,,,,,,,,,,854939d4-87c5-4713-ae7e-a0d098d8188a,2575,,"[120.0, 80.0]",3890455,73,,,,-1.800636,fab86e9b-5047-4bf3-bc85-5d167fc8c4a6,Right Foot,,,,"[112.7, 48.8]",High Pass,,32.04263,,,True,Christian Gentner,8959.0,True,,Outswinging,,Corner,2,From Corner,Alexandru Iulian Maxim,8550.0,Center Attacking Midfield,170,VfB Stuttgart,174,['2cacd10b-993e-4b9f-8552-aa3cedd3e87d'],2,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:28:02.470,Pass,
,,,,,,,,,,,,,,,,,,2.180606,,,,,,,,,,,,,,,2eebe8d3-2a87-4ad8-8dc1-69733eca8e99,2584,,"[60.0, 40.0]",3890455,73,True,,,2.802729,,Right Foot,,,,"[47.8, 44.3]",Ground Pass,,12.93561,,,,Leon Goretzka,6324.0,,,,,Kick Off,2,From Kick Off,Franco Matías Di Santo,8512.0,Center Forward,171,Schalke 04,181,['ac600083-026d-44f4-b833-9b1638fb9a69'],47,,,,,,,,,,,,,,,,,Schalke 04,181,00:28:47.587,Pass,
,,,,,,,,,,,,,,,,,,1.861104,,,,,,,,,,,,,,,5e1fcf9a-8efd-4c31-b98b-d5070b4baea7,2586,,"[46.8, 44.9]",3890455,73,,,,-1.9519483,,Right Foot,,,,"[36.1, 18.2]",Ground Pass,,28.764214,,,,Roman Neustädter,16534.0,,,,,,2,From Kick Off,Leon Goretzka,6324.0,Left Defensive Midfield,171,Schalke 04,181,['ebf4b475-745e-4797-82eb-9ed68dc0717b'],51,,,,,,,,,,,,,,,,,Schalke 04,181,00:28:51.113,Pass,
,,,,,,,,,,,,,,,,,,1.562197,,,,,,,,,,,,,,,b4b090c7-d9b1-4833-9d6a-bd4474812db7,2590,,"[39.0, 14.6]",3890455,73,,,,-0.6861988,,Right Foot,,,,"[50.6, 5.1]",Ground Pass,,14.993666,,,,Sead Kolašinac,3510.0,,,,,,2,From Kick Off,Roman Neustädter,16534.0,Left Center Back,171,Schalke 04,181,"['38ced1f1-ae75-4ad9-b873-8ca256d83048', '6f38cafe-9395-4a18-8b0c-42fffa8692a5']",54,,,,,,,,,,,,,,,,,Schalke 04,181,00:28:54.116,Pass,True
,,,,,,,,,,,,,,,,,,0.983954,,,,,,,,,,,,,,,420681c1-a543-46f9-9346-231ada2f201a,2593,,"[49.4, 3.5]",3890455,73,,,,0.07736466,,Left Foot,,,,"[62.3, 4.5]",Ground Pass,,12.938702,,,,Franco Matías Di Santo,8512.0,,,,,,2,From Kick Off,Sead Kolašinac,3510.0,Left Back,171,Schalke 04,181,['6569075c-3a72-4fac-ab9f-4ae0af7cadcf'],55,,,,,,,,,,,,,,,,,Schalke 04,181,00:28:55.917,Pass,
,,,,,,,,,,,,,,,,,,0.138572,,,,,,,,,,,,,,,9ca14b20-248f-4a2d-9e48-6c2260231aba,2597,,"[61.0, 4.7]",3890455,73,,,,0.38050637,,Right Foot,,,,"[64.5, 6.1]",Ground Pass,,3.7696154,,Incomplete,,Younès Belhanda,5242.0,,,,,,2,From Kick Off,Franco Matías Di Santo,8512.0,Center Forward,171,Schalke 04,181,"['370c47da-197d-4dfb-bb06-c52db6f2cceb', '77c46669-e62e-4b8e-9333-9a7240034761']",57,,,,,,,,,,,,,,,,,Schalke 04,181,00:28:57.455,Pass,
,,,,,,,,,,,,,,,,,,1.642553,,,,,,,,,,,,,,,39e2a123-1f03-4904-8bfe-803dcf9ccdd4,2600,,"[56.0, 0.1]",3890455,74,,,,0.41279328,,,,,,"[69.7, 6.1]",High Pass,,14.956269,,,,Alessandro Schöpf,11281.0,,,,,Throw-in,2,From Throw In,Sead Kolašinac,3510.0,Left Back,172,Schalke 04,181,['398ff084-c4b6-4b47-aa95-cce92138cd66'],4,,,,,,,,,,,,,,,,,Schalke 04,181,00:29:04.083,Pass,
,,,,,,,,,,,,,,,,,,1.099115,,,,,,,,,,,,,,,052b1def-57e3-408b-a80c-9ac3bbaff98e,2605,,"[35.6, 80.0]",3890455,74,True,,,-0.75254613,,,,,,"[46.6, 69.7]",Low Pass,,15.069506,,Unknown,,Christian Gentner,8959.0,,,,,Throw-in,2,From Throw In,Kevin Großkreutz,20665.0,Right Back,173,VfB Stuttgart,174,['56282897-539c-4038-a6e3-fcf7e74b9cc5'],14,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:29:14.300,Pass,
,,,,,,,,,,,,,,,,,,2.871327,,,,,,,,,,,,,,,c5292554-5bbf-48de-97c8-6761fed56e8b,2610,,"[51.6, 69.3]",3890455,74,,,,-0.68539464,,Right Foot,,,,"[100.4, 29.4]",High Pass,,63.03531,,Unknown,,Martin Harnik,8557.0,,,,,Free Kick,2,From Free Kick,Daniel Schwaab,8270.0,Right Center Back,174,VfB Stuttgart,174,['448b0c68-0859-4543-9b1c-7be1b03c5fdd'],52,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:29:52.258,Pass,
,,,,,,,,,,,,,,,,,,3.682472,,,,,,,,,,,,,,,65809f4c-536c-4174-9251-01f3bc06537d,2614,,"[21.7, 49.3]",3890455,75,,,,-0.6183822,,Right Foot,,,,"[77.5, 9.6]",High Pass,,68.481606,,Incomplete,,Alessandro Schöpf,11281.0,,,,,Free Kick,2,From Free Kick,Ralf Fährmann,8517.0,Goalkeeper,175,Schalke 04,181,"['15d36135-9f9f-4c9b-b9db-dfdff4e94476', '3d1c327a-6315-4538-a948-42128d91d3ce']",44,,,,,,,,,,,,,,,,,Schalke 04,181,00:30:44.590,Pass,
,,,,,,,,,,,,,,,,,,1.813895,,,,,,,,,,,,,,,63072392-1baf-4c6e-b40a-06fcb041fac1,2618,,"[56.0, 24.2]",3890455,75,,,,-0.21427578,,Head,,,,"[75.3, 20.0]",High Pass,,19.751709,,Incomplete,,,,,,,,Recovery,2,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,175,Schalke 04,181,['b0e0cc74-1d2f-4aa1-a83f-1908bb905c29'],49,,,,,,,,,,,,,,,,,Schalke 04,181,00:30:49.392,Pass,
,,,,,,,,,,,,,,,,,,1.616076,,,,,,,,,,,,,,,b0e0cc74-1d2f-4aa1-a83f-1908bb905c29,2619,,"[44.8, 60.1]",3890455,75,,,,1.8027645,,Head,,,,"[41.8, 72.8]",High Pass,,13.049521,,,,Kevin Großkreutz,20665.0,,,,,Recovery,2,Regular Play,Christian Gentner,8959.0,Center Defensive Midfield,176,VfB Stuttgart,174,"['63072392-1baf-4c6e-b40a-06fcb041fac1', '7fb8e054-a565-4380-91dd-ef9f8fda925b']",51,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:30:51.206,Pass,
,,,,,,,,,,,,,,,,,,1.628696,,,,,,,,,,,,,,,7af05c85-e9a7-42c9-93eb-c5b99f68b05a,2621,,"[43.4, 73.6]",3890455,75,,,,-0.12706502,,Right Foot,,,,"[66.1, 70.7]",High Pass,,22.884493,,,,Artem Kravets,27639.0,,,,,,2,Regular Play,Kevin Großkreutz,20665.0,Right Back,176,VfB Stuttgart,174,['abadda14-5c32-4b8d-853e-a783faaa8233'],52,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:30:52.822,Pass,
,,,,,,,,,,,,,,,,,,0.905615,,,,,,,,,,,,,,,44c3e59b-9bee-4db6-a19f-1c39f9d5c412,2623,,"[66.5, 70.7]",3890455,75,,,,-1.8313987,,Other,,,,"[64.1, 61.7]",High Pass,,9.314505,,,,Alexandru Iulian Maxim,8550.0,,,,,,2,Regular Play,Artem Kravets,27639.0,Right Center Forward,176,VfB Stuttgart,174,['82813e8f-44a8-4446-a238-28b515f228b8'],54,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:30:54.451,Pass,
,,,,,,,,,,,,,,,,,,1.17578,,,,,,,,,,,,,,,6eb5fe99-5edc-4f22-8cf2-e7236085a98b,2627,,"[65.1, 61.1]",3890455,75,,,,1.4940244,,Right Foot,,,,"[65.7, 68.9]",Ground Pass,,7.823043,,,,Artem Kravets,27639.0,,,,,,2,Regular Play,Alexandru Iulian Maxim,8550.0,Center Attacking Midfield,176,VfB Stuttgart,174,"['4dacabac-c192-44c0-84b1-09e3562d103d', 'c8dbec16-e20e-4276-80e0-b7e8113f8b5f']",56,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:30:56.080,Pass,True
,,,,,,,,,,,,,,,,,,1.191616,,,,,,,,,,,,,,,eba33c4c-89f8-493a-b0d0-878eaf90765a,2630,,"[66.9, 69.7]",3890455,75,,,,-2.0854437,,Right Foot,,,,"[57.4, 52.9]",Ground Pass,,19.3,,,,Christian Gentner,8959.0,,,,,,2,Regular Play,Artem Kravets,27639.0,Right Center Forward,176,VfB Stuttgart,174,['be6a8d6f-f015-45ef-83d9-9bddda1b6b9d'],57,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:30:57.274,Pass,
,,,,,,,,,,,,,,,,,,0.983073,,,,,,,,,,,,,,,93eeba2d-fb09-4abd-b425-05ff70292e3a,2636,,"[63.5, 48.4]",3890455,76,,,,0.27225542,,Right Foot,,,,"[83.2, 53.9]",Ground Pass,,20.453362,,,,Alexandru Iulian Maxim,8550.0,,,,,Free Kick,2,From Free Kick,Christian Gentner,8959.0,Center Defensive Midfield,177,VfB Stuttgart,174,['01cb0b9d-e239-44c3-8140-3270fd4b75d8'],4,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:04.882,Pass,
,,,,,,,,,,,,,,,,,,1.206754,,,,,,,,,,,,,,,34b270f0-cab4-4dcf-b524-3d77f4cb87ac,2641,,"[93.0, 59.3]",3890455,76,,,,0.5585993,,Right Foot,,,,"[101.0, 64.3]",Ground Pass,,9.433981,,Incomplete,,Lukas Rupp,11395.0,,,,,,2,From Free Kick,Alexandru Iulian Maxim,8550.0,Center Attacking Midfield,177,VfB Stuttgart,174,"['2f056d3f-8f87-4546-8e0e-08f578e4e4f2', '461c34da-1581-43a0-90c2-a5701da31966', 'd9361a16-f67b-49d8-b150-835a54d98ad1']",8,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:08.008,Pass,True
,,,,,,,,,,,,,,,,,,1.387316,,,,,,,,,,,,,,,dfc78534-7e11-4374-aa33-9cc1f2044885,2648,,"[100.2, 80.0]",3890455,76,,,,-2.9229238,,,,,,"[87.6, 77.2]",Low Pass,,12.907362,,,,Kevin Großkreutz,20665.0,,,,,Throw-in,2,From Throw In,Alexandru Iulian Maxim,8550.0,Center Attacking Midfield,178,VfB Stuttgart,174,['44449026-0eb0-49e5-9d90-8de773ab3eb9'],14,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:14.031,Pass,
,,,,,,,,,,,,,,,,,,0.92592,,,,,,,,,,,,,,,f156de68-8d73-4abd-bba3-0bdbea04e661,2652,,"[93.0, 63.1]",3890455,76,,,,-1.1071488,,Right Foot,,,,"[99.4, 50.3]",Ground Pass,,14.310835,,,,Artem Kravets,27639.0,,,,,,2,From Throw In,Kevin Großkreutz,20665.0,Right Back,178,VfB Stuttgart,174,['95b86fd6-3b4b-46c7-9fab-08fbb1640148'],18,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:18.102,Pass,
,,,,,,,,,,,,,,,,,,2.54109,,,,,,,,,,,,,,,212d4f7d-6938-424f-a62b-0d38faf871d7,2656,,"[98.4, 50.1]",3890455,76,,,,0.47040427,,Right Foot,,,,"[116.1, 59.1]",Ground Pass,,19.856737,,,,Lukas Rupp,11395.0,,,,,,2,From Throw In,Artem Kravets,27639.0,Right Center Forward,178,VfB Stuttgart,174,['6970ea2b-8a48-47dd-9bff-15676231e01a'],19,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:19.108,Pass,
,,,,,,,,,,,,,,,,,,0.156121,,,,,,,,,,,,,,,0947baf0-5f03-4e76-8a28-fa84a9a81b42,2660,,"[116.7, 60.1]",3890455,76,,,,-1.5208379,,Right Foot,,,,"[116.9, 56.1]",Low Pass,,4.004997,,Incomplete,,,,,,,,,2,From Throw In,Lukas Rupp,11395.0,Right Center Midfield,178,VfB Stuttgart,174,['8c085bd8-fd1d-42a6-aa70-050bdafd6058'],21,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:21.671,Pass,
,,,,,,,,,,,,,,,,,,1.285318,,,,,,,,,,,,,,,48d3cf5e-5687-4884-a0cb-8ea94917528a,2663,,"[6.0, 44.0]",3890455,76,,,,-0.47734538,,Right Foot,,,,"[20.5, 36.5]",Ground Pass,,16.324827,,,,Johannes Geis,6717.0,,,,,Goal Kick,2,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,179,Schalke 04,181,['71c374a6-4624-4a4f-a0d1-901f839f5c47'],36,,,,,,,,,,,,,,,,,Schalke 04,181,00:31:36.883,Pass,
,,,,,,,,,,,,,,,,,,1.618021,,,,,,,,,,,,,,,1a8f4526-a713-499f-b06e-e27bc61a4684,2667,,"[19.1, 38.1]",3890455,76,,,,2.7053013,,Left Foot,,,,"[2.8, 45.7]",Ground Pass,,17.984716,,,,Ralf Fährmann,8517.0,,,,,,2,From Goal Kick,Johannes Geis,6717.0,Right Defensive Midfield,179,Schalke 04,181,['969e2f47-dad9-4167-8382-a512e188da77'],39,,,,,,,,,,,,,,,,,Schalke 04,181,00:31:39.057,Pass,
,,,,,,,,,,,,,,,,,,3.558231,,,,,,,,,,,,,,,5c2b089d-4783-4d65-8a43-d1d1193681f0,2670,,"[3.2, 55.6]",3890455,76,,,,-0.011363147,,Right Foot,,,,"[56.0, 55.0]",High Pass,,52.80341,,Incomplete,,,,,,,,,2,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,179,Schalke 04,181,['7546a8f7-52eb-46d1-9419-b977560baf66'],43,,,,,,,,,,,,,,,,,Schalke 04,181,00:31:43.126,Pass,
