50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e054277a-c558-4c3e-b169-4acc92bf00e9,2191,,,"[110.6, 14.1]",3890531,60,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Konstantin Rausch,11134.0,Left Wing,108,Darmstadt 98,872,['7c14b62a-13e3-4cec-9238-e6a377e63c93'],19,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:15:19.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12deb3a9-c6e5-4334-b16e-2696577f91b1,2197,,,"[47.0, 14.3]",3890531,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konstantin Rausch,11134.0,Left Wing,109,Darmstadt 98,872,['00770463-3e3a-4921-b3b2-e4b819f2f379'],44,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:15:44.118,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0a3bf59-c410-4bd4-bcc8-f5f47480649b,2200,,,"[50.9, 8.1]",3890531,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Gondorf,8388.0,Right Defensive Midfield,109,Darmstadt 98,872,['a1e06f07-78a1-4234-b5b6-950bbf7101c1'],46,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:15:46.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de7b5170-4e03-4ec6-a457-c4fb8003bf17,2205,,,"[50.4, 55.5]",3890531,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Maroh,11286.0,Right Center Back,110,FC Köln,186,['7a74adeb-684d-403f-a47f-eee782ccf5a0'],8,,,,,,,,,,,,,,,,,,FC Köln,186,00:16:08.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fd4649b-3594-42ee-9d96-79a74f56f46e,2208,,,"[9.8, 28.0]",3890531,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Timo Horn,8821.0,Goalkeeper,110,FC Köln,186,['a1d4267a-272f-44b7-8d73-9148486323bc'],14,,,,,,,,,,,,,,,,,,FC Köln,186,00:16:14.987,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a91b40ff-dc64-4354-bdfb-afcddd304c5b,2213,,,"[61.4, 33.0]",3890531,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yūya Ōsako,5679.0,Center Attacking Midfield,110,FC Köln,186,['c26ddcbd-d6e0-4803-b78d-63b25d463e84'],24,,,,,,,,,,,,,,,,,,FC Köln,186,00:16:24.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2b09c93-eb86-412e-8177-f953ad70084a,2216,,,"[54.7, 45.1]",3890531,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Holland,9222.0,Left Defensive Midfield,111,Darmstadt 98,872,"['a2723115-388d-45cf-b5b0-c80b7d1b3f1a', 'd668b2fe-12c4-4664-a016-d41ed3e78c02']",26,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:16:26.428,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,489d19b5-2e9a-4011-a23a-2fdf4754ecb5,2221,,,"[96.4, 28.2]",3890531,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sandro Wagner,9723.0,Center Forward,112,Darmstadt 98,872,['0d9b38ae-49e8-4bb8-886a-fdd4e7be5756'],50,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:16:50.072,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9ab4753e-c89d-409a-80d6-51a6a724102d,2236,,,"[57.8, 54.2]",3890531,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yūya Ōsako,5679.0,Center Attacking Midfield,113,Darmstadt 98,872,['9e7e19c1-44ab-4d4e-9025-0d1daf35be15'],34,,,,,,,,,,,,,,,,,,FC Köln,186,00:17:34.998,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c7a60f3f-7ba5-46ff-ac1d-0f87c7219e69,2241,,,"[94.4, 21.3]",3890531,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Vrančić,13675.0,Center Attacking Midfield,113,Darmstadt 98,872,['c4f1aa9b-659c-4319-9443-20760321b932'],40,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:17:40.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb868e7f-8bce-4b91-b108-b302981b5315,2246,,,"[91.4, 14.8]",3890531,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Vrančić,13675.0,Center Attacking Midfield,113,Darmstadt 98,872,['839862ff-e750-488f-9489-b1e65a14f7c7'],45,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:17:45.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,194edacd-548f-4db8-8341-bb5a7ec7de31,2251,,,"[63.9, 68.1]",3890531,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcel Heller,9401.0,Right Wing,113,Darmstadt 98,872,['e072f7bb-3b75-4316-b384-c58765d8e397'],55,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:17:55.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14ab9415-4c58-48e8-833f-bac250c1beaf,2254,,,"[63.7, 66.6]",3890531,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Florian Jungwirth,12383.0,Right Back,113,Darmstadt 98,872,['0ddeaab3-f2c3-4bb9-a877-942352a10292'],58,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:17:58.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13d97736-3879-4edd-8283-c0f269b6aae7,2257,,,"[56.1, 75.9]",3890531,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcel Heller,9401.0,Right Wing,113,Darmstadt 98,872,['dcd1af3e-322e-48ef-a8ad-f73e7d328bea'],0,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:18:00.036,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e17c57b-62ec-4f40-8743-9e270b49262c,2260,,,"[45.0, 28.7]",3890531,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Caldirola,9404.0,Left Center Back,113,Darmstadt 98,872,['da13e6f5-a46e-4474-934d-ebf95473b0eb'],6,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:18:06.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3d31183-edd3-4c85-9ee6-ee7850d01bde,2263,,,"[52.0, 5.1]",3890531,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Júnior Enrique Díaz Campbell,108336.0,Left Back,113,Darmstadt 98,872,['406ab22e-7685-487e-bb25-1e72d58adae5'],7,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:18:07.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,feeb216c-40b6-472e-ad3e-8495bd3392f9,2267,,,"[81.4, 18.8]",3890531,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Vrančić,13675.0,Center Attacking Midfield,113,Darmstadt 98,872,"['3ab7c9e3-171a-48ec-86fa-2dcdeecf87bb', 'b9feb508-6657-4e62-beea-0df5c21253b1']",9,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:18:09.626,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7324d87-2a51-4344-8b89-e07fc77ba898,2272,,,"[37.9, 65.0]",3890531,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominik Maroh,11286.0,Right Center Back,113,Darmstadt 98,872,['eba2ab97-32de-4a69-b268-71706bff3463'],12,,,,,,,,,,,,,,,,,,FC Köln,186,00:18:12.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,120a8f65-ae83-42b5-a60a-407676792753,2277,,,"[90.8, 33.4]",3890531,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sandro Wagner,9723.0,Center Forward,113,Darmstadt 98,872,"['83e0f88f-000d-4dfe-95c8-63624b7e2761', 'edea579f-9612-41ee-ba76-a75258165914']",17,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:18:17.139,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,12dd84fc-508c-47f6-a040-f14094fb9976,2283,,,"[116.1, 38.7]",3890531,63,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Luca Caldirola,9404.0,Left Center Back,114,Darmstadt 98,872,['8b68d773-a15a-41a5-9495-cc797b26494a'],52,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:18:52.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,564e060e-b5f9-4f82-a205-efb97f1657d1,2287,,,"[67.9, 69.2]",3890531,64,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anthony Modeste,23486.0,Center Forward,115,FC Köln,186,['dd88c85b-d2fb-49cd-977a-16bc92903033'],27,,,,,,,,,,,,,,,,,,FC Köln,186,00:19:27.528,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,70a63739-3422-4dd9-8866-dae16fe990f7,2290,,,"[80.9, 63.8]",3890531,64,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yūya Ōsako,5679.0,Center Attacking Midfield,115,FC Köln,186,['13bab24b-201e-4245-afb6-88c807c7e094'],28,,,,,,,,,,,,,,,,,,FC Köln,186,00:19:28.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bc0f909-9b8c-4182-8e9e-13676b3fdbef,2298,,,"[109.0, 39.2]",3890531,66,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominik Maroh,11286.0,Right Center Back,116,FC Köln,186,['4f094e2e-85ad-4f33-a68f-c7ea0a32ddc5'],8,,,,,,,,,,,,,,,,,,FC Köln,186,00:21:08.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f059f5e2-ed24-44e1-b7e4-9c0de1298d23,2308,,,"[76.2, 14.8]",3890531,66,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sandro Wagner,9723.0,Center Forward,117,Darmstadt 98,872,['3e896566-ca56-43cc-943b-8983807dd272'],40,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:21:40.890,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a9570d37-c241-415a-ab88-9f57548d6c8f,2311,,,"[85.4, 38.7]",3890531,66,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcel Heller,9401.0,Right Wing,117,Darmstadt 98,872,['aa008e2b-cbbc-4555-8eb5-8feab7de2814'],42,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:21:42.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,761aed73-93d0-49fe-8f64-05e953df24dd,2328,,,"[54.8, 38.9]",3890531,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Lehmann,8827.0,Left Defensive Midfield,118,FC Köln,186,['e3013231-8fd5-4d4a-82b0-099dc7d0b2cc'],53,,,,,,,,,,,,,,,,,,FC Köln,186,00:21:53.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,670a49db-a803-4ff3-821c-83aa3e3bc11a,2331,,,"[79.3, 14.2]",3890531,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominique Heintz,8828.0,Left Back,118,FC Köln,186,['b6f7b8c9-5866-4cac-9fc0-90f6bfff70d1'],57,,,,,,,,,,,,,,,,,,FC Köln,186,00:21:57.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,56549b90-1d0c-4940-b586-6ed198b11b03,2340,,,"[108.1, 21.6]",3890531,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominique Heintz,8828.0,Left Back,118,FC Köln,186,"['00a08af8-b34c-4c2f-8e28-83a8b7e2b5b4', '61901f3a-f6c6-4d6c-a97f-82afeba029a3']",4,,,,,,,,,,,,,,,,,,FC Köln,186,00:22:04.527,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e128234d-7e75-4904-8367-746e974c4382,2344,,,"[84.8, 21.5]",3890531,67,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sandro Wagner,9723.0,Center Forward,119,Darmstadt 98,872,['5dce8683-71fc-4609-829a-aea5aff9b4d6'],27,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:27.451,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6376f073-c5c0-432d-9a0d-3e53d0e5b81a,2346,,,"[88.6, 34.0]",3890531,67,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mario Vrančić,13675.0,Center Attacking Midfield,119,Darmstadt 98,872,['6e904f04-42c2-4ab0-839b-c8b2f38683e1'],29,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:29.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d270e91f-9c6e-48af-8c39-38f2a6c784a7,2348,,,"[10.0, 42.0]",3890531,67,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Timo Horn,8821.0,Goalkeeper,119,Darmstadt 98,872,['f258f604-2df7-476e-a292-2428e88fff03'],31,,,,,,,,,,,,,,,,,,FC Köln,186,00:22:31.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f32325f1-90ee-40ad-96da-285684e60c7b,2355,,,"[85.3, 57.0]",3890531,68,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sandro Wagner,9723.0,Center Forward,119,Darmstadt 98,872,['fef2d980-0c1f-4051-adaa-a463f0c9998e'],1,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:01.539,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4326d663-897f-4245-bc1a-b3ee60e55d9e,2357,,,"[97.5, 62.0]",3890531,68,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcel Heller,9401.0,Right Wing,119,Darmstadt 98,872,['41fc292a-27d1-4004-8afd-6872e65ca892'],3,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:03.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784947a-76e9-4b95-97ea-f8a9ea34d155,2360,,,"[105.8, 70.1]",3890531,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Vrančić,13675.0,Center Attacking Midfield,120,Darmstadt 98,872,['c56ef71a-5703-4a13-93c3-4f33d2ed708c'],11,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:11.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e02a73f-17cf-414d-a5b3-fad4456a49d0,2363,,,"[105.8, 77.6]",3890531,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Heller,9401.0,Right Wing,120,Darmstadt 98,872,['6593079f-744d-4926-b1f0-7d4599cc1ec2'],12,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:12.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69e7d3fd-22b8-473e-8fe1-45b292e38f24,2371,,,"[97.5, 74.3]",3890531,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Vrančić,13675.0,Center Attacking Midfield,120,Darmstadt 98,872,['b98dc343-5119-4909-9a04-b7c01b369be2'],19,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:19.184,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,31d1713e-9cb1-46c8-8d1b-681b4f117812,2374,,,"[99.5, 44.3]",3890531,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Konstantin Rausch,11134.0,Left Wing,120,Darmstadt 98,872,['5a21587e-6d52-4196-913a-39336cf55a60'],23,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:23.339,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c2c24e8e-3fe6-47d6-8d2c-f10e8688bd06,2387,,,"[110.9, 49.5]",3890531,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aytac Sulu,9217.0,Right Center Back,121,Darmstadt 98,872,['896eab10-db1e-46c4-acd5-f85fd311d6e6'],47,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:47.081,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b6711e6f-22f6-4843-b15d-45022077e657,2391,,,"[118.4, 31.3]",3890531,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tobias Kempe,9219.0,Center Attacking Midfield,121,Darmstadt 98,872,['84b6cfea-eeb8-4f90-836b-ff17409f2cd9'],52,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:52.655,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,98131903-c5cb-4796-bdaf-857b6e6be411,2395,,,"[115.9, 33.8]",3890531,70,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Florian Jungwirth,12383.0,Right Back,122,Darmstadt 98,872,['fe614f8f-d9e9-4797-9555-46fc710466c7'],15,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:15.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a5f0524-6b60-42c9-82be-5413c1a81135,2403,,,"[73.7, 59.9]",3890531,70,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anthony Modeste,23486.0,Center Forward,123,FC Köln,186,['7db92df1-6983-4f13-8127-032ffb99436a'],51,,,,,,,,,,,,,,,,,,FC Köln,186,00:25:51.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,098f0e97-9570-4014-9b1a-29c3cfa9b5a1,2416,,,"[82.5, 6.6]",3890531,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Miloš Jojić,8825.0,Left Wing,124,Darmstadt 98,872,"['00b03afc-5e35-4711-b2dc-47f47fff9a9b', '616c9f37-56b1-47c3-9d95-2368bba7d3a1']",44,,,,,,,,,,,,,,,,,,FC Köln,186,00:26:44.742,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,76820118-baf4-4da9-9451-b657c9884371,2419,,,"[70.4, 76.2]",3890531,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tobias Kempe,9219.0,Center Attacking Midfield,125,Darmstadt 98,872,['77154a0d-53f7-46ab-9ce4-33e31cef0aa9'],1,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:01.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6496773-b4f4-41af-8cf8-e9ab80379bd8,2423,,,"[75.4, 73.1]",3890531,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérôme Gondorf,8388.0,Right Defensive Midfield,126,Darmstadt 98,872,['a45baffe-f1a6-4202-b5e4-d7f94dbafd10'],9,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:09.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9766cabb-34d3-45d8-ad5c-369bd70f34b5,2435,,,"[55.1, 54.6]",3890531,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Kempe,9219.0,Center Attacking Midfield,128,Darmstadt 98,872,['0b9c5e89-e3ec-4380-b667-6ac443537de3'],52,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:52.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,890c1207-2f14-4e24-b95e-d203e187cfa1,2443,,,"[46.2, 9.0]",3890531,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konstantin Rausch,11134.0,Left Wing,128,Darmstadt 98,872,['af39edfe-b1cb-4486-bf0c-602c6e151472'],3,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:03.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,734a7901-dcc1-44ab-af22-f456bd3bd740,2445,,,"[34.5, 8.7]",3890531,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Holland,9222.0,Left Back,128,Darmstadt 98,872,['73451e9e-86e8-4fdd-914a-4e40530b3d47'],4,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:04.815,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c735a751-056c-42f8-8350-1eaad183a53a,2450,,,"[71.9, 16.5]",3890531,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Kempe,9219.0,Center Attacking Midfield,128,Darmstadt 98,872,['6b7505c6-656f-4e30-86b3-ae7b63ff45dc'],8,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:08.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e51c3f5c-526a-403f-9d26-0185d3b12352,2459,,,"[77.9, 8.1]",3890531,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Kempe,9219.0,Center Attacking Midfield,128,Darmstadt 98,872,['869152e3-d455-466b-a6c8-96d1c620cced'],14,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:14.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,51d96702-34bb-408a-89ab-98479cb2a985,2462,,,"[87.9, 17.0]",3890531,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandro Wagner,9723.0,Center Forward,128,Darmstadt 98,872,['a9347f18-85bd-4fba-9bac-166b3c216c8e'],16,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:16.074,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7f962e79-1ea9-4b03-a2b7-40f7e70baabe,2469,,,"[111.2, 35.1]",3890531,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tobias Kempe,9219.0,Center Attacking Midfield,129,Darmstadt 98,872,['d0785826-00fe-456d-839c-256020e09aff'],46,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:46.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3d6d0b0-f96f-4dcb-9b6b-382903efb342,2474,,,"[35.3, 38.9]",3890531,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miloš Jojić,8825.0,Left Wing,130,FC Köln,186,"['72f7ea8a-66e1-42fc-ac5d-072bdfe01d62', 'c7888e1f-1938-4d44-84e8-6cac0adb0111']",50,,,,,,,,,,,,,,,,,,FC Köln,186,00:28:50.077,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8851f34-e1f1-4228-a978-7176b2fbd056,2480,,,"[91.5, 12.0]",3890531,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Lehmann,8827.0,Left Defensive Midfield,130,FC Köln,186,['b22257ee-d03d-43f3-93d4-2c765c211cf2'],57,,,,,,,,,,,,,,,,,,FC Köln,186,00:28:57.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,29a7f28d-9cd7-40b8-952b-097d9f9ccfa4,2483,,,"[99.3, 53.1]",3890531,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Risse,8823.0,Right Wing,130,FC Köln,186,['db49b5a5-6bf4-4058-a65a-1ffad0fed6ec'],2,,,,,,,,,,,,,,,,,,FC Köln,186,00:29:02.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc07827e-fcc5-42cb-b34f-595c2ad9281b,2488,,,"[40.1, 48.2]",3890531,74,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Tobias Kempe,9219.0,Center Attacking Midfield,131,Darmstadt 98,872,['28a582b2-c6b9-4c1a-9417-ee7819d5e76f'],58,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:58.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d70b32d8-be9a-4e54-bd6e-1b9659392846,2493,,,"[103.1, 36.2]",3890531,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Modeste,23486.0,Center Forward,132,FC Köln,186,['38eb1e7f-9d9a-49ae-b0b0-f5bdfe272efc'],5,,,,,,,,,,,,,,,,,,FC Köln,186,00:30:05.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d3122e4-5bb2-45fb-8337-c1cfc1b4a8e8,2504,,,"[35.0, 68.1]",3890531,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Kempe,9219.0,Center Attacking Midfield,134,Darmstadt 98,872,['994d5e3b-78d0-460a-b142-1913d2f183e9'],3,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:31:03.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,82083a4a-0ddf-4c7b-95a6-7668120d8cbf,2510,,,"[76.1, 77.3]",3890531,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandro Wagner,9723.0,Center Forward,134,Darmstadt 98,872,['83d6646c-d7a9-473e-b53b-e42fd83458b8'],10,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:31:10.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6479e7f-d22e-4880-b6cb-2e0a17fd0896,2514,,,"[66.9, 77.6]",3890531,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Kempe,9219.0,Center Attacking Midfield,134,Darmstadt 98,872,['01e0eb34-0193-4d58-86f9-ca7444e2c175'],14,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:31:14.852,Ball Receipt*,
