50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18f114de-1583-404e-96af-b89bffdc7e8d,161,,,"[68.7, 4.9]",3890434,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Uffe Manich Bech,24244.0,Left Center Midfield,12,Hannover 96,178,['c494b9d3-2294-431b-92c2-1963ae8b4998'],7,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:07.625,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db30a45d-7540-4f6c-81d1-6f42ab87c2ea,166,,,"[51.2, 58.8]",3890434,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danny Latza,8539.0,Left Defensive Midfield,12,Hannover 96,178,['9b51da94-517a-4fb9-b693-bdc65634dd38'],10,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:10.916,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936567b0-d370-46c7-830d-374cbc5a4e64,168,,,"[72.1, 13.4]",3890434,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Schmiedebach,8543.0,Center Attacking Midfield,12,Hannover 96,178,['9d589a55-901a-475b-b2bd-d9c4736c17ae'],11,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:11.270,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878c4d6e-9f8b-4263-af6c-33b56d3c6444,173,,,"[67.9, 63.2]",3890434,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoshinori Muto,6337.0,Center Forward,13,FSV Mainz 05,177,"['51839ec5-8434-4a3b-b222-f1a081b2b5e3', '9ece763f-674b-45ba-bfd7-45dcc9fc1f8f']",13,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:13.264,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2705c6b-c12c-4782-931b-8ee63e8a767d,178,,,"[73.6, 57.7]",3890434,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yunus Mallı,8679.0,Center Attacking Midfield,14,FSV Mainz 05,177,['171f7e16-5a10-40d1-83af-90851f2c5236'],37,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:37.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57181b13-aed1-4b3b-9828-5df24378367c,183,,,"[87.4, 71.0]",3890434,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Clemens,9098.0,Right Wing,14,FSV Mainz 05,177,"['4c2b0162-0a27-4cac-b8a9-d3041dc22ff8', 'ade010c4-2343-4483-aa29-abdd6960598e']",40,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:40.484,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21b206b0-d5c9-4361-bd53-7d5fbfba6fa2,193,,,"[52.0, 32.3]",3890434,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gaëtan Bussmann,18399.0,Left Back,14,FSV Mainz 05,177,['6ebeab15-b17f-4234-9bd5-0fde198d6156'],49,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:49.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3801ef2-ce4e-417a-b411-a0c82bd0afd3,196,,,"[37.5, 22.4]",3890434,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan Bell,8559.0,Left Center Back,14,FSV Mainz 05,177,['e4c6a624-2969-4919-b6ff-9237d4c40d21'],50,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:50.914,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710eaff1-418a-4154-a1cd-fef1612a8e58,199,,,"[68.5, 5.1]",3890434,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jairo Samperio Bustara,6925.0,Left Wing,14,FSV Mainz 05,177,['b4e5aee8-907c-422a-ac0c-258dc4da31d2'],51,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:51.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7851c0d5-7a6e-4d70-aa7b-1103d95aa83d,203,,,"[67.3, 4.7]",3890434,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jairo Samperio Bustara,6925.0,Left Wing,15,FSV Mainz 05,177,"['0181445e-793a-4304-9f63-1c8ea0d38137', '910decec-8dcc-4f39-b376-a1094787a316']",58,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:58.495,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed4c4840-35cd-4222-891f-44752059e16e,208,,,"[39.0, 69.1]",3890434,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Milosevic,23341.0,Right Center Back,16,Hannover 96,178,['ee62f80f-f1ef-4d5c-885f-ecc813ed1628'],2,,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:02.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4e1da4a-cd79-423e-863c-766742a93e1a,210,,,"[46.2, 63.9]",3890434,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andre Hoffmann,12294.0,Center Defensive Midfield,16,Hannover 96,178,['710514fd-b01f-429d-80d7-13cc894e0b93'],3,,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:03.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c8184d5-93d0-431e-9305-9469f36db4dd,212,,,"[36.4, 69.9]",3890434,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Milosevic,23341.0,Right Center Back,16,Hannover 96,178,['64932b74-1341-4e89-9138-2f88e1f652d4'],4,,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:04.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f187ba98-eb19-4024-b851-092196909ba0,215,,,"[20.3, 44.6]",3890434,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ron-Robert Zieler,8947.0,Goalkeeper,16,Hannover 96,178,['ee4c6be5-5b21-4510-9884-3a085887d165'],10,,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:10.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ff6a9a9-acf5-415e-a800-2d1f77992777,218,,,"[32.5, 9.9]",3890434,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Prib,24914.0,Left Back,16,Hannover 96,178,['2521592c-96df-4397-8329-e52f80ebf9d2'],13,,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:13.828,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7143785c-d2f6-4a89-93a6-a21701bfea0b,221,,,"[74.3, 15.7]",3890434,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uffe Manich Bech,24244.0,Left Center Midfield,16,Hannover 96,178,['d7881a6a-9cf9-4726-8ce6-ffc192efe14f'],16,,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:16.733,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d13e6f56-2248-49f6-a275-55198cb801d0,223,,,"[77.5, 24.5]",3890434,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ádám Szalai,8407.0,Right Center Forward,16,Hannover 96,178,['85eb999e-9f6b-4502-b7fe-c5826aeb718f'],18,,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:18.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c0c0361-cd4b-48e3-b1fa-77bf36fbe238,228,,,"[27.1, 58.6]",3890434,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Aderemi Balogun,5467.0,Right Center Back,17,FSV Mainz 05,177,['c5210c9a-eb7a-49a1-a9dc-a4c9609b9911'],21,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:21.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7052ca03-ce2a-47f8-8831-153fd73c718d,233,,,"[9.4, 43.1]",3890434,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Loris Karius,3630.0,Goalkeeper,17,FSV Mainz 05,177,"['11c0ff02-fce4-4af5-8b98-5689bd5470ad', 'd004a099-f92c-4dc1-8037-20a804d74dcf']",24,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:24.893,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16e3c444-5dfc-4331-a515-a855b4101b78,235,,,"[75.7, 37.1]",3890434,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoshinori Muto,6337.0,Center Forward,17,FSV Mainz 05,177,['7f94725e-f115-4941-83e2-06e9d66591b9'],28,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:28.599,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afeabcd6-ca8e-4c2b-acc1-8cf8b7077ee0,238,,,"[41.2, 70.7]",3890434,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,18,Hannover 96,178,['1a685c52-486b-4457-a567-9259eaab319f'],32,,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:32.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44d8a05a-984b-4dcf-b26e-9eb787a1597d,241,,,"[62.9, 76.2]",3890434,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hotaru Yamaguchi,5694.0,Right Center Midfield,18,Hannover 96,178,"['50c5835f-239f-490b-8ec5-e09e62af3ec3', 'e65ff825-613b-4727-b97f-de19dad382ef']",34,,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:34.275,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6091e344-a66c-42a1-88b5-ab1d9b567174,247,,,"[98.0, 73.8]",3890434,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ádám Szalai,8407.0,Right Center Forward,19,Hannover 96,178,"['43aa1500-7434-4847-b2ac-c421557b0c7b', '459894dc-0fe8-4b33-8851-f72ca26a1a5e']",50,,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:50.375,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b97896f-5d3b-4a54-a3b7-3def0c17201b,253,,,"[30.3, 6.9]",3890434,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yunus Mallı,8679.0,Center Attacking Midfield,20,FSV Mainz 05,177,['c2af10e3-0848-4724-9ec2-2b7d66739af8'],4,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:04.396,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f549e431-8af7-4c54-a7b4-9dbc03c500e8,257,,,"[65.3, 38.3]",3890434,5,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Danny Latza,8539.0,Left Defensive Midfield,21,FSV Mainz 05,177,['c7e3975c-52a6-45f7-90ac-5374e8e8bab7'],35,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:35.023,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5de9ff6-8e6f-4c15-9392-7d270f1b8a95,259,,,"[82.4, 25.9]",3890434,5,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hugo Miguel Pereira de Almeida,20359.0,Left Center Forward,21,FSV Mainz 05,177,['d4d79ed3-5506-49ef-a403-ac54adbb0c2f'],35,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:35.949,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5db5cfa-422f-4afc-abfb-42732f823bba,261,,,"[40.4, 54.2]",3890434,5,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Giulio Donati,8549.0,Right Back,21,FSV Mainz 05,177,['727e2789-e64a-425b-bd19-a10c91e3a29c'],37,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:37.033,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c00139e-34d8-4251-b28b-f9f74d8f1b19,264,,,"[77.3, 37.1]",3890434,5,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yoshinori Muto,6337.0,Center Forward,21,FSV Mainz 05,177,['b9d0d33e-84e5-43eb-8840-c9c3da0acbc1'],42,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:42.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccf7a069-007f-45c9-845a-c63f1bd8ae47,268,,,"[20.3, 27.2]",3890434,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Schulz,400614.0,Left Center Back,22,Hannover 96,178,['a8d3856f-a568-4c9d-b7c0-ffda53697425'],46,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:46.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1fdace0-9fcd-4232-8377-a1e13d0a75fd,271,,,"[41.0, 30.6]",3890434,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Schmiedebach,8543.0,Center Attacking Midfield,22,Hannover 96,178,['de9d36ac-c155-4810-b742-2d8ae51ba44c'],48,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:48.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a94855f7-f875-4c24-aa33-7aced7761c34,273,,,"[37.6, 34.4]",3890434,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andre Hoffmann,12294.0,Center Defensive Midfield,22,Hannover 96,178,['42657953-0262-4f64-aa6f-84c32568b04a'],49,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:49.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51d5be9a-6b0a-4204-b531-87ff35bf27ed,277,,,"[9.8, 38.0]",3890434,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ron-Robert Zieler,8947.0,Goalkeeper,22,Hannover 96,178,['8c171443-fff8-4077-b804-c292c7c9c4c0'],52,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:52.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78170dc6-06a7-45f0-8bf3-6b56eb802b07,280,,,"[20.9, 55.3]",3890434,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Milosevic,23341.0,Right Center Back,22,Hannover 96,178,['7a430402-5c04-44e9-af9e-339c8a8b2cab'],54,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:54.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985ccefd-49f3-401e-8f6f-fb0cfd42fc8d,283,,,"[20.3, 24.5]",3890434,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Schulz,400614.0,Left Center Back,22,Hannover 96,178,['2a3756e9-e3ec-4e60-931d-1bc7a46b2de1'],59,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:59.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d6b9cb1-accc-4b7f-b6b4-7cff85519f43,287,,,"[33.5, 6.1]",3890434,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Prib,24914.0,Left Back,22,Hannover 96,178,['4267961b-ab14-4003-b2d5-fb5a92624b1a'],2,,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:02.300,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9fb1269-eeab-4de3-91b1-790d9fd3a781,290,,,"[58.4, 19.1]",3890434,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Miguel Pereira de Almeida,20359.0,Left Center Forward,22,Hannover 96,178,['d761fe48-cebd-4465-b3aa-12a5e007f245'],3,,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:03.903,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de48fe9a-c3a4-4e64-a63e-5dd8bdc894c7,292,,,"[68.5, 68.0]",3890434,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,22,Hannover 96,178,['61e21502-f670-466d-a4ad-3b3db8f8863e'],4,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:06:04.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a13baa1-ebd9-4e94-b6df-29e082ebd0ab,298,,,"[55.6, 14.7]",3890434,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Schmiedebach,8543.0,Center Attacking Midfield,22,Hannover 96,178,['e64995d3-bbc4-496c-992f-6b698d3a5088'],8,,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:08.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ed6a2d6-1d83-4fa9-9b50-9fc04c4a6033,302,,,"[56.6, 5.9]",3890434,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Prib,24914.0,Left Back,22,Hannover 96,178,['15ec60d8-be24-4acc-a761-52fa81aca62e'],11,,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:11.399,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881d4c8-38ed-4ae2-b7a2-190a57e6991d,307,,,"[57.0, 15.5]",3890434,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Schmiedebach,8543.0,Center Attacking Midfield,22,Hannover 96,178,"['26bc5250-99a9-4c5b-9818-9f9dfd8c208a', '9e805651-f6ae-4a0f-93e6-10ff3b00578b']",12,,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:12.530,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37b67873-de3e-45ae-b5f8-12e45a532ce7,310,,,"[69.3, 4.9]",3890434,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Prib,24914.0,Left Back,22,Hannover 96,178,['a1f7477c-6970-42b2-8680-779140e0a2b4'],14,,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:14.135,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1e7fbda-3fea-4e19-af93-8b4af30acc1e,313,,,"[80.5, 10.9]",3890434,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Schmiedebach,8543.0,Center Attacking Midfield,22,Hannover 96,178,['da1b4029-43d6-4704-9e85-233b32299dfd'],15,,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:15.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd5b5f94-2fa1-46c8-b3e7-d4118543e9df,320,,,"[76.5, 5.3]",3890434,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Prib,24914.0,Left Back,22,Hannover 96,178,['d3dcfc93-4282-42d9-ae92-6e1e06d2bab6'],18,,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:18.264,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00b8295d-b6e0-4d8d-9dd6-c729dc94e4c2,327,,,"[37.3, 64.6]",3890434,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Clemens,9098.0,Right Wing,22,Hannover 96,178,['2857d384-768e-4156-b6f3-da50b623b754'],22,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:06:22.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3866efbf-6af4-4622-9f81-f5daea582f51,330,,,"[87.8, 28.4]",3890434,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ádám Szalai,8407.0,Right Center Forward,22,Hannover 96,178,"['39d651e2-92f0-4383-a7f7-7f7b2311715b', '75f19f58-bf9d-41b6-8543-9f78a6ca5156']",24,,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:24.051,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b9040df-a7fc-4950-a416-38e7618ac042,337,,,"[45.4, 38.1]",3890434,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jairo Samperio Bustara,6925.0,Left Wing,23,FSV Mainz 05,177,['8c1dab1e-5f84-4ba8-bfbe-ae36010629d9'],28,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:06:28.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c47ef8e3-22d6-4cf6-bfa9-ddb71b57c1de,341,,,"[52.2, 52.7]",3890434,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yunus Mallı,8679.0,Center Attacking Midfield,23,FSV Mainz 05,177,['58cf4360-482a-4dd6-8d4d-1853509b4e28'],29,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:06:29.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196b1bb1-240f-412d-8d91-294456e0dba3,346,,,"[40.6, 12.5]",3890434,6,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hugo Miguel Pereira de Almeida,20359.0,Left Center Forward,24,Hannover 96,178,['54b9b8f7-130d-4e43-b658-70ad35855362'],57,,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:57.352,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a80a6b46-04bd-43f9-ac44-02dc8dc94a59,348,,,"[46.0, 13.9]",3890434,6,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Schmiedebach,8543.0,Center Attacking Midfield,24,Hannover 96,178,['72b3d78e-ebbf-45c8-9f0d-45703f450122'],58,,,,,,,,,,,,,,,,,,Hannover 96,178,00:06:58.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9721a582-def0-470d-95a8-666fa5aea7a7,350,,,"[56.0, 59.6]",3890434,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Bell,8559.0,Left Center Back,25,FSV Mainz 05,177,['9215dbaa-901c-43d3-bafe-48eda55f0a13'],0,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:07:00.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817c8f8b-d028-4675-9e1d-8a91fcb62500,352,,,"[62.9, 21.2]",3890434,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaëtan Bussmann,18399.0,Left Back,25,FSV Mainz 05,177,['abe9afe9-49ae-4086-92e1-ee8c8a6e7d88'],4,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:07:04.265,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cef6105-8cae-40cd-831b-5e20b7a608f7,355,,,"[69.9, 13.6]",3890434,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jairo Samperio Bustara,6925.0,Left Wing,25,FSV Mainz 05,177,['d6b81d18-5689-4dd7-939b-bd120425bf1e'],8,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:07:08.624,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,effdb440-bed3-46d8-b7e5-7149b0cd75b5,358,,,"[63.7, 25.0]",3890434,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Latza,8539.0,Left Defensive Midfield,25,FSV Mainz 05,177,['b1497ee7-9961-49e5-803e-3be9bc9ae951'],10,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:07:10.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f818753-7bd1-42d6-91a8-7b28fc2b921c,361,,,"[87.8, 73.5]",3890434,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Clemens,9098.0,Right Wing,25,FSV Mainz 05,177,['3880cce1-e8a3-43ba-8be6-c3448c87e7d8'],14,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:07:14.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b13bb05-fae2-4114-8405-70a7f2f13fe0,383,,,"[103.8, 50.8]",3890434,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoshinori Muto,6337.0,Center Forward,25,FSV Mainz 05,177,['78664d2d-d770-45ad-ba0f-c80bfbdfd5cb'],31,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:07:31.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1c3033c-8ec6-47d6-a0e1-c1d049ef1456,386,,,"[107.7, 56.0]",3890434,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Clemens,9098.0,Right Wing,25,FSV Mainz 05,177,['5917bde5-1304-485e-a3b2-0bfcc9f11dfb'],32,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:07:32.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7526bfe-78bf-4f05-a03e-1b1a02e63e46,388,,,"[105.9, 33.9]",3890434,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jairo Samperio Bustara,6925.0,Left Wing,25,FSV Mainz 05,177,['02f02e8a-1c5b-450e-a249-fcd51434e8cc'],33,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:07:33.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c4fd83c-b1c5-490a-85b6-7edc0213186e,398,,,"[49.7, 60.7]",3890434,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ádám Szalai,8407.0,Right Center Forward,25,FSV Mainz 05,177,"['247adb27-b38e-4fe8-9803-6b7d2c265224', '74233a9d-760c-4d1a-bb90-25f727335e61']",40,,,,,,,,,,,,,,,,,,Hannover 96,178,00:07:40.567,Ball Receipt*,True
