50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8d8996a-e49b-4317-9694-22dea09b755e,183,,,"[41.1, 50.0]",3890430,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Right Defensive Midfield,14,Borussia Mönchengladbach,185,['23bc7669-b577-422c-a2c8-d55b67cff538'],45,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:45.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f939326-b077-4a07-a34e-8ce9dcbdd1ba,195,,,"[50.7, 67.5]",3890430,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lars Edi Stindl,8806.0,Right Center Forward,15,Borussia Mönchengladbach,185,['64918633-7f5b-4d44-88aa-1536be6a10d0'],56,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:56.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ea28f13-46d4-4e34-9714-930fba109496,198,,,"[62.0, 42.5]",3890430,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raffael Caetano de Araújo,8810.0,Left Center Forward,15,Borussia Mönchengladbach,185,['d95438dd-5c82-489d-93e4-f1a6579af6ea'],59,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:59.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df251846-1454-4c53-bf66-6d92196e2ffc,202,,,"[66.8, 3.2]",3890430,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oscar Wendt,8809.0,Left Back,15,Borussia Mönchengladbach,185,['da5ba30c-ab8d-4c18-b07b-55a39e48d07a'],4,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:04.046,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5d113fa-b174-41de-a6dc-163a6861caf5,205,,,"[70.3, 8.5]",3890430,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raffael Caetano de Araújo,8810.0,Left Center Forward,15,Borussia Mönchengladbach,185,['a62a1084-2864-43da-b44c-e4d81e6ea576'],6,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:06.398,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a122164-95d6-4a37-99a4-277fb68bbd03,209,,,"[71.8, 28.0]",3890430,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mahmoud Dahoud,8238.0,Left Defensive Midfield,15,Borussia Mönchengladbach,185,"['002c6ca5-8be0-4224-8399-0054776fdfe1', '14b9c02a-3a25-4c52-b536-58527c2720fd']",8,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:08.276,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e17c9e20-37bd-427e-8980-6e92ee9240e3,215,,,"[81.3, 28.1]",3890430,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Claudio Miguel Pizarro Bossio,11132.0,Right Center Forward,15,Borussia Mönchengladbach,185,['21e469d9-fafe-4a23-9abd-0be35710fb56'],14,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:14.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f18c06e-e150-4477-819b-9597609aa6a6,224,,,"[64.7, 52.3]",3890430,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lars Edi Stindl,8806.0,Right Center Forward,15,Borussia Mönchengladbach,185,['13461b95-052d-4c13-b5f3-da28c3753af5'],22,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:22.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f28ff4b8-c5af-4e98-8bfc-c5a3dec52008,227,,,"[58.4, 52.3]",3890430,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mahmoud Dahoud,8238.0,Left Defensive Midfield,15,Borussia Mönchengladbach,185,['f1690094-5e61-4d10-81b7-1f6955b517bc'],23,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:23.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139b1666-17ca-49c6-b27a-5b94a0bfad0e,230,,,"[63.5, 34.9]",3890430,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raffael Caetano de Araújo,8810.0,Left Center Forward,15,Borussia Mönchengladbach,185,['9eacd2da-c338-4c4f-86e9-efe71dcdd7b8'],25,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:25.218,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83a03175-079e-4f31-83c2-50a70f011016,234,,,"[86.7, 28.0]",3890430,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lars Edi Stindl,8806.0,Right Center Forward,15,Borussia Mönchengladbach,185,['350e279e-1776-4f7a-ada4-2a5a0658bcbe'],30,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:30.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a31bd51-d09a-475e-9bef-3ef988b92af8,237,,,"[95.3, 8.2]",3890430,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oscar Wendt,8809.0,Left Back,15,Borussia Mönchengladbach,185,['b8452759-7e39-44bb-9ce3-95600660936e'],32,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:32.042,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc22b395-2022-414b-9bac-3b7f00b24b81,240,,,"[104.3, 52.3]",3890430,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mahmoud Dahoud,8238.0,Left Defensive Midfield,15,Borussia Mönchengladbach,185,['d1ea0d52-5c8c-417b-8fc6-025fc1fe6d6f'],35,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:35.036,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45932538-88f5-41c1-a633-4985f4d3af5d,244,,,"[21.9, 26.3]",3890430,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,László Kleinheisler,16502.0,Left Midfield,15,Borussia Mönchengladbach,185,['0168af2c-3acd-4dd5-aab7-57e2ec76f313'],36,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:36.770,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38d4784f-d08f-4a96-b677-f2200111677f,247,,,"[46.3, 12.8]",3890430,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leon Guwara,15370.0,Left Back,15,Borussia Mönchengladbach,185,['187b9109-2f3c-4a48-b3a0-4cc803a56110'],39,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:39.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efb71a5b-158e-42fc-81b3-626e1599f8d7,254,,,"[105.6, 44.7]",3890430,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andreas Christensen,3959.0,Right Center Back,16,Borussia Mönchengladbach,185,['c0b6be59-dbf0-4962-9ca1-448a9142eb99'],29,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:06:29.249,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db40be0e-d324-47b4-b7da-5523eb75a19e,258,,,"[15.4, 58.4]",3890430,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jannik Vestergaard,8815.0,Right Center Back,17,Werder Bremen,176,['077f02c2-ab4d-4e09-9e66-b601639e85f2'],48,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:48.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f148c1f1-7196-49f0-9e15-816ed4a28a84,260,,,"[8.9, 44.4]",3890430,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Felix Wiedwald,23269.0,Goalkeeper,17,Werder Bremen,176,['7a0115a4-7404-4128-ab50-6cfebee4dcdf'],49,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:49.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a9a80f1-0929-447f-9dd2-bf7db1759ca0,262,,,"[54.3, 15.4]",3890430,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leon Guwara,15370.0,Left Back,17,Werder Bremen,176,['36b64556-c36c-4d07-b52c-9ee0cf2b261e'],55,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:55.258,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77b7e590-67c8-42c8-b716-223e37dfca96,264,,,"[78.9, 26.9]",3890430,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Theodor Gebre Selassie,8396.0,Right Back,17,Werder Bremen,176,['cca27481-039d-4f66-9b2f-e0484f9480b4'],56,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:56.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4f7bdda-b7bd-4e11-b11f-e80db08741d9,268,,,"[56.0, 41.1]",3890430,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Left Defensive Midfield,18,Borussia Mönchengladbach,185,['d01b429c-a51b-405a-a4f7-78e2ca328412'],58,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:06:58.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac80855-70d4-4a9a-b80c-8c02fe79195d,271,,,"[50.4, 9.8]",3890430,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oscar Wendt,8809.0,Left Back,18,Borussia Mönchengladbach,185,['35826cc1-4261-498d-9c54-1926f9edca09'],2,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:07:02.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c1416b2-e150-46e7-a121-a6c4e44ddd15,274,,,"[49.7, 18.2]",3890430,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Left Defensive Midfield,18,Borussia Mönchengladbach,185,['e8de58d6-2a5a-4224-8561-6ba651c335b5'],5,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:07:05.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b9c765a-d1f7-4c2b-aa8c-209101ed88e1,277,,,"[49.2, 42.3]",3890430,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Right Defensive Midfield,18,Borussia Mönchengladbach,185,['2b1259ab-8285-467b-a7a2-9f5cb16132d3'],7,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:07:07.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25b09670-b8a2-4dc2-9946-a2898ba2de13,280,,,"[38.8, 49.4]",3890430,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,18,Borussia Mönchengladbach,185,['8dddc5d2-b6d5-4b8e-b6c5-1144fb5ec88e'],8,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:07:08.490,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5096dd27-f9c1-46ae-bf90-39d785147b95,283,,,"[43.0, 70.9]",3890430,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Back,18,Borussia Mönchengladbach,185,['61881dd0-a07c-4765-9eb3-d93116f57cbb'],11,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:07:11.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9903c062-42cd-4ce5-80af-a262a2e8b888,285,,,"[43.0, 64.6]",3890430,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Right Defensive Midfield,18,Borussia Mönchengladbach,185,['fa228168-4388-4041-9be5-520f7f7ac212'],12,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:07:12.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e73981c5-db33-4b21-bc83-a5dadd78eb25,288,,,"[57.5, 72.6]",3890430,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Right Midfield,18,Borussia Mönchengladbach,185,['bf991769-f692-4ec7-825c-fdcda6341292'],13,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:07:13.206,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc35793a-d2e4-4dfd-b5bc-aa97d28c2bc4,291,,,"[57.3, 60.8]",3890430,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Right Center Forward,18,Borussia Mönchengladbach,185,['a5a1075a-8b53-42cb-9f6b-5adb2a1d6b0b'],14,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:07:14.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d87592d4-6de2-4d96-878c-80c9849f6151,294,,,"[62.5, 70.9]",3890430,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Right Midfield,18,Borussia Mönchengladbach,185,['3bd8eba2-f9ae-4036-8325-8abff61de54b'],15,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:07:15.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27d155ab-6f31-47c1-9cbe-2e8a0ea2ca2e,297,,,"[54.5, 73.6]",3890430,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Back,18,Borussia Mönchengladbach,185,['d39fc2a2-363e-49fe-805b-debc98720529'],15,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:07:15.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8b9eb44-d7f6-45fe-a51d-dc16949302c8,300,,,"[47.7, 62.2]",3890430,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Right Defensive Midfield,18,Borussia Mönchengladbach,185,['ccb6d097-3b5f-43a4-87e1-dd5fb3cb5853'],17,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:07:17.408,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbaa0299-7e78-4b23-93f3-570b72fd1f23,303,,,"[34.3, 49.4]",3890430,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,18,Borussia Mönchengladbach,185,['f4fd8c5d-e1c1-42a3-8ad0-a5e97ccae19b'],20,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:07:20.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1ca2a83-6b21-42a4-8dff-51342d2ebff0,306,,,"[43.2, 56.8]",3890430,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Right Defensive Midfield,18,Borussia Mönchengladbach,185,['411f7958-2885-4ea1-81cc-9ec1aaf20716'],22,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:07:22.322,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4fee216-e72e-4806-8033-0122519d0a12,309,,,"[86.1, 51.4]",3890430,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Right Center Forward,18,Borussia Mönchengladbach,185,['153be486-fc76-4cbb-aa6c-57b50d4d6a52'],27,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:07:27.228,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7326ad32-d5b7-4c39-a714-8ebd26f18860,311,,,"[73.5, 47.0]",3890430,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anthony Ujah,12624.0,Left Center Forward,19,Werder Bremen,176,['331caefd-d56f-42d0-8d72-58fd4fc025af'],38,,,,,,,,,,,,,,,,,Werder Bremen,176,00:07:38.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dc43e8d-5c83-48c4-bc99-80533ad3ea33,325,,,"[62.8, 75.6]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Levin Mete Öztunali,8554.0,Right Midfield,20,Werder Bremen,176,['772d303b-9d90-4dc3-a5ee-5f18516ecd75'],3,,,,,,,,,,,,,,,,,Werder Bremen,176,00:08:03.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b931fc6-5c45-4257-b74b-9ae1a23caf91,327,,,"[84.9, 69.5]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Clemens Fritz,20010.0,Right Defensive Midfield,20,Werder Bremen,176,['07f4edc5-cb93-4ff5-9a2c-15a0c3a4638c'],10,,,,,,,,,,,,,,,,,Werder Bremen,176,00:08:10.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdd19a03-f3da-4043-bc7a-c816ae23105a,334,,,"[60.5, 74.1]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Theodor Gebre Selassie,8396.0,Right Back,20,Werder Bremen,176,['26e6055f-9110-473a-acd4-aa2bbd1658d5'],16,,,,,,,,,,,,,,,,,Werder Bremen,176,00:08:16.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f9b3272-82ae-42c6-8a89-4f4f0de8d6ae,338,,,"[62.8, 67.3]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Zlatko Junuzović,8762.0,Left Defensive Midfield,20,Werder Bremen,176,"['0381465d-fc38-41ba-a360-70944a5dbcaf', 'c8de93ec-88ce-4370-9051-84d6f7688cc6']",18,,,,,,,,,,,,,,,,,Werder Bremen,176,00:08:18.394,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d2afd2a-ac5b-4c20-9169-7e066f0c9bf9,341,,,"[50.4, 60.7]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jannik Vestergaard,8815.0,Right Center Back,20,Werder Bremen,176,['b00b8f46-76e8-4309-ab66-89804740aeb1'],19,,,,,,,,,,,,,,,,,Werder Bremen,176,00:08:19.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407ce018-63aa-45af-94e2-d98bc0cb78d7,344,,,"[47.0, 34.3]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Papiss Mison Djilobodji,3774.0,Left Center Back,20,Werder Bremen,176,['589b1b6a-512a-4a71-96bd-6bec04ad3a11'],22,,,,,,,,,,,,,,,,,Werder Bremen,176,00:08:22.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b156e094-71de-4dbe-a889-5c36f2338f5b,347,,,"[60.5, 10.7]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Leon Guwara,15370.0,Left Back,20,Werder Bremen,176,['63c8e4fa-11c3-4faf-90d2-73f697223bd4'],26,,,,,,,,,,,,,,,,,Werder Bremen,176,00:08:26.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40863769-05e3-4769-8f2f-31a8913d0243,351,,,"[75.9, 4.1]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,László Kleinheisler,16502.0,Left Midfield,20,Werder Bremen,176,['0526025c-f7f7-4f9f-b5a9-e554ef1296e8'],28,,,,,,,,,,,,,,,,,Werder Bremen,176,00:08:28.541,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f26c134-8ae4-41b4-b7e4-69e7a54ba506,355,,,"[81.0, 2.6]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Leon Guwara,15370.0,Left Back,20,Werder Bremen,176,['609948b5-c5cc-4e62-963d-bd79de43e9c3'],29,,,,,,,,,,,,,,,,,Werder Bremen,176,00:08:29.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9b240e0-f449-459c-8e21-cc07a6b9ceb1,369,,,"[28.4, 59.2]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,21,Borussia Mönchengladbach,185,['dc018a60-9a8d-45a5-9aa4-e7b9b65c3733'],37,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:08:37.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27e9512c-8e71-453c-bcfd-37db865eff85,372,,,"[39.7, 48.0]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Left Defensive Midfield,21,Borussia Mönchengladbach,185,['1966a14e-939c-41d6-b89b-a61e5dfa8c34'],39,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:08:39.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17979281-f939-4fb3-85b0-99d24e922192,375,,,"[37.2, 56.2]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Right Defensive Midfield,21,Borussia Mönchengladbach,185,['b1d88a7c-8c7e-484a-8a26-124385acf753'],40,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:08:40.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87ab1424-6328-4a7e-a46e-83722d37f97b,379,,,"[52.4, 57.2]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Right Center Forward,21,Borussia Mönchengladbach,185,"['b4482f57-b28e-4410-8f0d-979abe9f0882', 'def55b34-4299-425f-a327-c2d12fab100c']",43,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:08:43.068,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65bd3f7e-19b7-4e02-9491-d39f3f16b10a,381,,,"[39.9, 56.8]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Right Defensive Midfield,21,Borussia Mönchengladbach,185,['842fe28d-0dd8-4487-86c3-618ee7e86dff'],44,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:08:44.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b48e87c1-a9bc-47da-a36c-2a6ef9909720,384,,,"[44.7, 36.5]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Left Defensive Midfield,21,Borussia Mönchengladbach,185,['426cae41-bc35-47e3-a330-8d809b9a985f'],47,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:08:47.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70ce7e4e-652a-486a-8bbc-71ff5dbc4c5e,387,,,"[55.8, 62.8]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Right Center Forward,21,Borussia Mönchengladbach,185,['789ee0be-e640-4585-a3d2-5ae507e8acd7'],52,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:08:52.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714180a6-960a-4c4c-b5e7-885d543d7cae,390,,,"[56.1, 72.4]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Back,21,Borussia Mönchengladbach,185,['c37d59c7-5650-4851-89a1-d909a8761487'],55,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:08:55.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0900497-2a2e-4b91-b7b4-232ce3262f4f,393,,,"[49.2, 62.8]",3890430,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Right Defensive Midfield,21,Borussia Mönchengladbach,185,['1a520b5d-71f4-40e4-81d5-e98dfacafa09'],57,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:08:57.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65cfb897-19fc-4d1b-9bd6-e92cb53d3cf8,396,,,"[63.5, 60.1]",3890430,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Left Defensive Midfield,21,Borussia Mönchengladbach,185,['45849593-e8a6-42f3-98be-b8a02eb94585'],0,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:09:00.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6a1646e-63e4-4f41-998e-691392056ec8,399,,,"[80.2, 55.9]",3890430,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Right Midfield,21,Borussia Mönchengladbach,185,['3ca5a9f4-aad4-4ad4-8ccc-206ddacaf49f'],2,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:09:02.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42003687-a809-4249-a836-7f05e372b6f1,401,,,"[80.7, 66.7]",3890430,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Right Center Forward,21,Borussia Mönchengladbach,185,['815ca54b-35cf-4881-bce7-19d13390d178'],3,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:09:03.771,Ball Receipt*,
