50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.068385,,,,,,,,,,,,bb0c58b5-ce7d-4539-8b46-cf152a511685,16,,"[75.5, 31.4]",3890423,0,,,,,0.27416745,,Head,,,,"[104.3, 39.5]",,High Pass,,29.917387,,Incomplete,,Lukas Rupp,11395.0,,,,,,1,From Kick Off,Timo Werner,5557.0,Center Forward,2,VfB Stuttgart,174,"['23212ee9-913b-4b93-8b12-51fcb617a74e', '5b06a155-ae87-43f9-8f4d-b5688882ce38']",8,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:08.344,Pass,
,,,,,,,,,,,,,,,,,,3.275221,,,,,,,,,,,,21664138-1b15-4ebb-862f-9e4312caf4de,20,,"[21.8, 50.6]",3890423,0,,,,,0.04234755,,Right Foot,,,,"[80.8, 53.1]",,High Pass,,59.052944,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,1,From Kick Off,René Adler,8560.0,Goalkeeper,2,VfB Stuttgart,174,"['868343f5-789b-4d61-b907-75c7c52925b5', 'e2a91ba5-fff5-4765-bdc6-1fb2b3657a1e']",20,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:20.630,Pass,
,,,,,,,,,,,,,,,,,,1.764262,,,,,,,,,,,,868343f5-789b-4d61-b907-75c7c52925b5,23,,"[39.3, 27.0]",3890423,0,,,,True,1.6335411,,,,,,"[38.1, 46.1]",,Low Pass,,19.13766,,Incomplete,,Lukas Rupp,11395.0,,,,,Recovery,1,From Kick Off,Georg Niedermeier,40470.0,Left Center Back,2,VfB Stuttgart,174,"['21664138-1b15-4ebb-862f-9e4312caf4de', '4413c7ad-acf1-490a-9ff8-fd7637b06df3', '565eff19-e03c-408f-a0d4-216922980cf2', 'ee329732-f3e4-44ac-8b19-c5de893a7065']",23,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:23.906,Pass,True
,,,,,,,,,,,,,,,,,,0.485985,,,,,,,,,,,,0a25bd05-25ef-4915-b7b1-73a1d5eaf1f0,27,,"[32.7, 30.1]",3890423,0,,,,,0.04298426,,Right Foot,,,,"[42.0, 30.5]",,Ground Pass,,9.3085985,,,,Christian Gentner,8959.0,,,,,Recovery,1,From Kick Off,Georg Niedermeier,40470.0,Left Center Back,2,VfB Stuttgart,174,['fa396874-875e-42d7-947a-a6360c1f98d6'],27,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:27.304,Pass,
,,,,,,,,,,,,,,,,,,0.497531,,,,,,,,,,,,ad47ac0c-02b9-4ae9-848e-693ee10f844c,31,,"[42.0, 30.3]",3890423,0,,,,,0.3793409,,Right Foot,,,,"[56.8, 36.2]",,Ground Pass,,15.932671,,,,Daniel Didavi,8243.0,,,,,,1,From Kick Off,Christian Gentner,8959.0,Left Center Midfield,2,VfB Stuttgart,174,"['582ddc97-2a71-416e-a8e3-586ff1dd89a9', '651e9596-ed56-4293-8f81-1ff673c6d9ce']",28,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:28.642,Pass,True
,,,,,,,,,,,,,,,,,,0.85422,,,,,,,,,,,,51dd474a-e60b-4ea3-b8e1-6de716fb8687,42,,"[55.0, 47.3]",3890423,0,,,,,0.24175286,,Right Foot,,,,"[62.3, 49.1]",,Ground Pass,,7.5186434,,,,Gojko Kačar,9407.0,,,,,,1,From Kick Off,Cleber Janderson Pereira Reis,40468.0,Left Center Back,2,VfB Stuttgart,174,"['08a07a9a-7f0d-400b-9cfc-50e4ece4c244', '3a1fc995-fa0c-41cf-b2c3-df48fb4ce831']",32,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:32.004,Pass,True
,,,,,,,,,,,,,,,,,,4.795803,,,,,,,,,,,,a0605ce2-4fb0-41f3-8816-06be4ec9929a,46,,"[62.3, 49.2]",3890423,0,,,,,-0.95825875,,Right Foot,,,,"[93.5, 4.8]",,High Pass,,54.26601,,Incomplete,,Ivo Iličević,24740.0,,True,,,,1,From Kick Off,Gojko Kačar,9407.0,Right Defensive Midfield,2,VfB Stuttgart,174,"['5c5da48d-8b7c-4e78-9b9c-a4ef1657107f', 'c82bf6e5-ec44-4e53-8da0-115169717363']",33,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:33.695,Pass,
,,,,,,,,,,,,,,,,,,1.259539,,,,,,,,,,,,4db0f848-667c-4e59-8e73-66ff2d9e747f,53,,"[93.3, 0.1]",3890423,0,,,,,2.66128,,,,,,"[81.4, 6.3]",,Low Pass,,13.418271,,,,Matthias Ostrzolek,8547.0,,,,,Throw-in,1,From Throw In,Ivo Iličević,24740.0,Left Wing,3,Hamburger SV,171,['e4b20be0-a57e-439c-8340-9723027e0523'],45,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:45.209,Pass,
,,,,,,,,,,,,,,,,,,0.319724,,,,,,,,,,,,644e07fa-dca5-4476-ac76-3120eb04258a,56,,"[81.4, 6.3]",3890423,0,,,,,2.3898895,,Left Foot,,,,"[76.8, 10.6]",,Ground Pass,,6.2968245,,,,Lewis Harry Holtby,8891.0,,,,,,1,From Throw In,Matthias Ostrzolek,8547.0,Left Back,3,Hamburger SV,171,['d510b50e-e454-410f-876b-957d12021d5b'],47,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:47.491,Pass,
,,,,,,,,,,,,,,,,,,0.844856,,,,,,,,,,,,4d90684e-e470-477e-a47d-2bf7aac00438,60,,"[76.2, 10.8]",3890423,0,,,,,0.8723155,,Left Foot,,,,"[87.2, 23.9]",,Ground Pass,,17.105846,,,,Pierre-Michel Lasogga,8895.0,,,,,,1,From Throw In,Lewis Harry Holtby,8891.0,Left Defensive Midfield,3,Hamburger SV,171,['6a3cf44d-78c9-4fa3-8d31-854319e04834'],49,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:49.026,Pass,
,,,,,,,,,,,,,,,,,,1.297216,,,,,,,,,,,,896a2eaa-1bb6-4774-b7e3-9258311ff8b8,63,,"[87.2, 23.9]",3890423,0,,,,,2.5308666,,Right Foot,,,,"[67.2, 37.9]",,Ground Pass,,24.41311,,,,Gojko Kačar,9407.0,,,,,,1,From Throw In,Pierre-Michel Lasogga,8895.0,Center Forward,3,Hamburger SV,171,['8bb453b8-6a51-4559-b929-438507d39739'],49,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:49.939,Pass,
,,,,,,,,,,,,,,,,,,1.788285,,,,,,,,,,,,3a590eac-f8b6-4956-82a3-ee781d766c3e,66,,"[62.7, 41.9]",3890423,0,,,,,1.0477507,,Right Foot,,,,"[77.0, 66.7]",,Ground Pass,,28.627434,,Incomplete,,Dennis Diekmeier,8316.0,,,,,,1,From Throw In,Gojko Kačar,9407.0,Right Defensive Midfield,3,Hamburger SV,171,"['0b25359e-587b-4696-b94e-1a013fa50481', '25d3a8a3-cf05-4a10-8f2e-63535f1d6ccb']",52,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:52.675,Pass,
,,,,,,,,,,,,,,,,,,1.059891,,,,,,,,,,,,fedffcc1-dee8-41bf-b966-51878852b4c2,70,,"[87.2, 12.8]",3890423,0,,,,,0.93804747,,Left Foot,,,,"[99.3, 29.3]",,Ground Pass,,20.461184,,,,Timo Werner,5557.0,,,,,,1,From Throw In,Filip Kostić,5591.0,Left Midfield,3,Hamburger SV,171,['13b9accd-8698-490b-b657-732e4256c63a'],58,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:58.597,Pass,
,,,,,,,,,,,,,,,,,,0.93429,,,,,,,,,,,,509ba652-4adc-4629-8007-40210e438942,75,,"[9.4, 24.0]",3890423,1,,,,,-0.7754975,,Right Foot,,,,"[19.6, 14.0]",,Ground Pass,,14.284257,,,,Matthias Ostrzolek,8547.0,,,,,Recovery,1,From Throw In,René Adler,8560.0,Goalkeeper,3,Hamburger SV,171,['7eab5b90-b886-4403-948f-0713093a05b6'],3,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:03.946,Pass,
,,,,,,,,,,,,,,,,,,1.230909,,,,,,,,,,,,0c3235d4-83b3-4fcd-9e22-32e3cff09bc5,78,,"[25.6, 11.9]",3890423,1,,,,,1.4732052,,Left Foot,,,,"[27.0, 26.2]",,Ground Pass,,14.368368,,,,Lewis Harry Holtby,8891.0,,,,,,1,From Throw In,Matthias Ostrzolek,8547.0,Left Back,3,Hamburger SV,171,['6f1a6db6-ddbb-4e8d-a29e-8f0bb035c449'],7,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:07.548,Pass,
,,,,,,,,,,,,,,,,,,1.456103,,,,,,,,,,,,5d6ace28-2065-4f0f-9271-724a9c0d4779,81,,"[32.0, 27.9]",3890423,1,,,,,1.7112448,,Left Foot,,,,"[27.9, 56.9]",,Ground Pass,,29.288393,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,1,From Throw In,Lewis Harry Holtby,8891.0,Left Defensive Midfield,3,Hamburger SV,171,['ed022eab-1cce-4331-a906-1fbbc2fb087c'],11,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:11.693,Pass,
,,,,,,,,,,,,,,,,,,1.365639,,,,,,,,,,,,d42af773-418d-442c-b537-873ad6c5e13f,84,,"[28.3, 56.4]",3890423,1,,,,,1.1111972,,Right Foot,,,,"[38.1, 76.2]",,Ground Pass,,22.092533,,,,Dennis Diekmeier,8316.0,,,,,,1,From Throw In,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,3,Hamburger SV,171,['4bc9496e-bbaf-4740-94bc-b75dbbfe98e8'],14,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:14.812,Pass,
,,,,,,,,,,,,,,,,,,1.233597,,,,,,,,,,,,dce23f99-ff32-47ca-8016-d3edf8c78380,87,,"[39.8, 76.2]",3890423,1,,,,,-2.2991138,,Right Foot,,,,"[26.6, 61.4]",,Ground Pass,,19.83129,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,1,From Throw In,Dennis Diekmeier,8316.0,Right Back,3,Hamburger SV,171,['f4016405-dccc-43b9-957c-686298c70d41'],18,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:18.994,Pass,
,,,,,,,,,,,,,,,,,,1.724949,,,,,,,,,,,,61a4474d-2b95-47cd-9455-57227ddd56a1,90,,"[26.6, 61.4]",3890423,1,,,,,-1.3835424,,Right Foot,,,,"[32.0, 32.9]",,Ground Pass,,29.007069,,,,Cleber Janderson Pereira Reis,40468.0,,,,,,1,From Throw In,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,3,Hamburger SV,171,['fa54dd28-156f-4446-b992-5c95297c55e1'],21,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:21.680,Pass,
,,,,,,,,,,,,,,,,,,1.17277,,,,,,,,,,,,6817c428-8d25-4e59-9f05-5ae70377a6ae,93,,"[34.5, 31.0]",3890423,1,,,,,-1.1007692,,Right Foot,,,,"[47.2, 6.0]",,Ground Pass,,28.040863,,,,Lewis Harry Holtby,8891.0,,,,,,1,From Throw In,Cleber Janderson Pereira Reis,40468.0,Left Center Back,3,Hamburger SV,171,['9f4dcd80-46c9-494d-8b73-845636c7ffeb'],24,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:24.408,Pass,
,,,,,,,,,,,,,,,,,,1.412843,,,,,,,,,,,,e17569cb-46ac-43f4-9243-481e6777a68d,96,,"[63.1, 5.6]",3890423,1,,,,,2.7744188,,Left Foot,,,,"[46.2, 12.1]",,Ground Pass,,18.106905,,,,Cleber Janderson Pereira Reis,40468.0,,,,,,1,From Throw In,Lewis Harry Holtby,8891.0,Left Defensive Midfield,3,Hamburger SV,171,['5f380a12-add8-4aac-8b92-acc5267b433f'],29,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:29.912,Pass,
,,,,,,,,,,,,,,,,,,1.037639,,,,,,,,,,,,10c9c6a5-2bad-4057-b789-388b8deb0304,99,,"[46.2, 12.1]",3890423,1,,,,,0.98140484,,Right Foot,,,,"[57.3, 28.7]",,Ground Pass,,19.969227,,,,Gojko Kačar,9407.0,,,,,,1,From Throw In,Cleber Janderson Pereira Reis,40468.0,Left Center Back,3,Hamburger SV,171,['2361be17-eb17-441a-90c5-db5432d4b048'],32,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:32.426,Pass,
,,,,,,,,,,,,,,,,,,1.294526,,,,,,,,,,,,82ca90a9-b56d-4ed6-8c8a-e4f900a09b76,102,,"[57.3, 28.7]",3890423,1,,,,,2.2724216,,Right Foot,,,,"[39.3, 50.0]",,Ground Pass,,27.887094,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,1,From Throw In,Gojko Kačar,9407.0,Right Defensive Midfield,3,Hamburger SV,171,['cfddaf61-faed-414b-9cbe-9f69b94d174d'],33,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:33.650,Pass,
,,,,,,,,,,,,,,,,,,0.855675,,,,,,,,,,,,eee77e7d-4165-47b6-8d3a-00e8429c8c15,105,,"[51.6, 52.1]",3890423,1,,,,,0.21316189,,Right Foot,,,,"[74.7, 57.1]",,Ground Pass,,23.634932,,,,Aaron Hunt,8308.0,,,,,,1,From Throw In,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,3,Hamburger SV,171,['e81847e7-7028-4474-a4b2-9346bcfe58b7'],38,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:38.140,Pass,
,,,,,,,,,,,,,,,,,,0.826505,,,,,,,,,,,,5c712eb3-9cfd-456d-b264-52d415c08cbd,109,,"[81.8, 63.5]",3890423,1,,,,,1.2231895,,Left Foot,,,,"[86.8, 77.3]",,Ground Pass,,14.677875,,,,Nicolai Müller,8302.0,,,,,,1,From Throw In,Aaron Hunt,8308.0,Center Attacking Midfield,3,Hamburger SV,171,['d20a0506-f762-4509-8aac-e54f09cbee68'],41,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:41.036,Pass,
,,,,,,,,,,,,,,,,,,2.897316,,,,,,,,,,,,b2dc4951-cfeb-4404-840a-75255538095f,117,,"[37.7, 3.3]",3890423,2,,,,,0.27685562,,Left Foot,,,,"[92.6, 18.9]",,High Pass,,57.073376,,Incomplete,,Daniel Didavi,8243.0,,,,,Free Kick,1,From Free Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,5,VfB Stuttgart,174,"['bc225505-e041-4688-89aa-2d768d3788ce', 'ca10ad6a-21e2-457f-a1c3-776d09b3d1f9']",9,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:09.580,Pass,
,,,,,,,,,,,,,,,,,,1.090243,,,,,,,,,,,,ca10ad6a-21e2-457f-a1c3-776d09b3d1f9,119,,"[27.5, 61.2]",3890423,2,,,,,-0.289271,,Head,,,,"[44.3, 56.2]",,High Pass,,17.528263,,Incomplete,,Aaron Hunt,8308.0,,,,,Recovery,1,From Free Kick,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,5,VfB Stuttgart,174,"['92e8734c-3a75-4615-82c4-ad086f1b4b33', 'b2dc4951-cfeb-4404-840a-75255538095f', 'b385bf11-49e3-4e18-ad43-7ffc8f46bba6']",12,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:12.477,Pass,
,,,,,,,,,,,,,,,,,,2.218374,,,,,,,,,,,,92e8734c-3a75-4615-82c4-ad086f1b4b33,121,,"[75.8, 23.9]",3890423,2,,,,,-0.29265824,,Right Foot,,,,"[98.7, 17.0]",,Low Pass,,23.916939,,,,Daniel Didavi,8243.0,,,,,Recovery,1,From Free Kick,Christian Gentner,8959.0,Left Center Midfield,5,VfB Stuttgart,174,"['aa7330f9-2f8e-4808-bcfa-8cb688d3c28c', 'ca10ad6a-21e2-457f-a1c3-776d09b3d1f9']",13,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:13.568,Pass,
,,,,,,,,,,,,,,,,,,1.143378,,,,,,,,,,,,6a1261ad-653d-422d-92fb-65d89cb9162f,124,,"[113.2, 11.0]",3890423,2,,,,,1.4131204,,Left Foot,True,,,"[117.0, 34.9]",,Low Pass,,24.200207,,,,Lukas Rupp,11395.0,,,,,,1,From Free Kick,Daniel Didavi,8243.0,Right Center Midfield,5,VfB Stuttgart,174,['80bdd16a-b49e-4a80-873d-047e06ff843b'],18,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:18.429,Pass,
,,,,,,,,,,,,,,,,,,2.205765,,,,,,,,,,,,5c0513fb-6b8e-467b-8e1e-1c3c540bd89e,134,,"[6.6, 25.8]",3890423,2,,,,,-0.61727554,,Left Foot,,,,"[32.1, 7.7]",,Ground Pass,,31.270754,,,,Aaron Hunt,8308.0,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,6,Hamburger SV,171,['9618ec87-bfcc-4ed7-9662-f7984f365b11'],25,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:25.104,Pass,
,,,,,,,,,,,,,,,,,,0.54363,,,,,,,,,,,,5ab19cb7-774f-4a47-8f3f-73b81f51a8c1,138,,"[34.8, 3.8]",3890423,2,,,,,2.55359,,Left Foot,,,,"[31.8, 5.8]",,Low Pass,,3.6055512,,Incomplete,,Matthias Ostrzolek,8547.0,,,,,,1,Regular Play,Aaron Hunt,8308.0,Center Attacking Midfield,6,Hamburger SV,171,"['83fafa22-5bba-48e6-80d2-4bd74fb2ccef', 'be13c6fd-cb2f-4389-95dc-8899318e12fe']",29,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:29.721,Pass,
