50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.029089,,,,,,,,,,,,e18ad374-87cb-4052-8e60-808607fc55b6,79,,"[15.5, 65.3]",3890453,1,,,,0.70712703,,Right Foot,,,"[26.5, 74.7]",,Ground Pass,,14.469277,,,,Kingsley Coman,8217.0,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Center Defensive Midfield,6,Bayern Munich,169,['23fe3144-5638-4f65-9d22-4031037769c8'],25,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:25.100,Pass,
,,,,,,,,,,,,,,,,1.465986,,,,,,,,,,,,5a77e114-3060-4ccd-98cb-c66a44e9a33a,82,,"[27.2, 74.4]",3890453,1,,,,-1.9283965,,Right Foot,,,"[16.7, 46.3]",,Ground Pass,,29.997667,,,,Serdar Taşçı,400984.0,,,,,,,1,Regular Play,Kingsley Coman,8217.0,Right Midfield,6,Bayern Munich,169,['0b7fccdc-311c-421a-9bd6-3ab946535146'],27,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:27.701,Pass,
,,,,,,,,,,,,,,,,1.702315,,,,,,,,,,,,0d62b30d-5829-4a7d-9425-2824e925949c,85,,"[56.3, 40.6]",3890453,1,,,,1.6149852,,Right Foot,,,"[55.0, 70.0]",,Ground Pass,,29.428728,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,Regular Play,Serdar Taşçı,400984.0,Left Center Back,6,Bayern Munich,169,['2905af67-8867-4ed1-87a9-23c47fe11797'],37,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:37.176,Pass,
,,,,,,,,,,,,,,,,1.812626,,,,,,,,,,,,b0ef75ee-6ec5-4c91-8c4d-b52c5eea9722,88,,"[65.4, 68.4]",3890453,1,,,,0.2701532,,Right Foot,,,"[84.9, 73.8]",,High Pass,,20.233883,,,,Kingsley Coman,8217.0,,,,,,,1,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Back,6,Bayern Munich,169,['eaf29431-1cf0-43d1-9cba-bd62fe555251'],41,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:41.229,Pass,
,,,,,,,,,,,,,,,,0.513113,,,,,,,,,,,,a6e5fa06-e81b-4315-883f-86a7d66890a1,92,,"[112.6, 64.6]",3890453,1,,,,-1.3633001,,Right Foot,,,"[113.0, 62.7]",,Ground Pass,,1.9416488,,Incomplete,,Robert Lewandowski,5668.0,,,,,,,1,Regular Play,Kingsley Coman,8217.0,Right Midfield,6,Bayern Munich,169,"['97137f9e-4e60-4872-a593-7e6186f3fac5', 'a7fb8e0c-b9e1-44de-8509-59c22b1ba91a', 'e2c1062a-40cc-4133-a46e-4b3c11dffbf1']",49,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:49.360,Pass,True
,,,,,,,,,,,,,,,,1.603899,,,,,,,,,,,,c6080e1c-a699-4191-a809-32be00bdfebe,95,,"[120.0, 80.0]",3890453,2,,,,-1.7559915,6c399e23-daba-4cf0-835e-6f7b1144538c,Right Foot,,,"[112.6, 40.5]",,High Pass,,40.187187,,,True,Arjen Robben,8218.0,True,,,Outswinging,,Corner,1,From Corner,Arturo Erasmo Vidal Pardo,8206.0,Center Defensive Midfield,7,Bayern Munich,169,['e7f20bdd-f976-4bce-bfd2-cb193e4d9f98'],13,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:13.656,Pass,
,,,,,,,,,,,,,,,,3.654467,,,,,,,,,,,,e58930cf-9caf-439f-9604-4236ec16e471,100,,"[6.0, 36.0]",3890453,2,,,,-0.1301946,,Right Foot,,,"[75.5, 26.9]",,High Pass,,70.09322,,,,Sandro Wagner,9723.0,,,,,,Goal Kick,1,From Goal Kick,Christian Mathenia,8306.0,Goalkeeper,8,Darmstadt 98,872,['596ed511-9b99-46a9-833f-dab1b621653c'],39,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:39.865,Pass,
,,,,,,,,,,,,,,,,2.909104,,,,,,,,,,,,bc40b457-d9ff-44bc-9966-6e4e7f3c67e2,102,,"[75.5, 26.9]",3890453,2,,,,1.0560123,,Head,,,"[92.3, 56.6]",,Low Pass,,34.12228,,Incomplete,,Sandro Sirigu,9224.0,,,,,,,1,From Goal Kick,Sandro Wagner,9723.0,Center Forward,8,Darmstadt 98,872,"['61fda21c-b3f4-475e-a173-825899e11e61', 'fe5f46e6-29f3-4024-aebe-9e49788547bb']",43,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:43.520,Pass,
,,,,,,,,,,,,,,,,1.281288,,,,,,,,,,,,033f8fe1-5ca1-42a1-b56a-0b96382267f3,107,,"[9.4, 19.4]",3890453,2,,,,1.8209969,,Right Foot,,,"[7.1, 28.4]",,Ground Pass,,9.289241,,,,Manuel Neuer,5570.0,,,,,,,1,From Goal Kick,David Olatukunbo Alaba,8220.0,Left Back,8,Darmstadt 98,872,['0e8f8e67-e916-4592-9d5c-8f8977fdd333'],48,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:48.846,Pass,
,,,,,,,,,,,,,,,,2.158535,,,,,,,,,,,,220cdc64-47d6-4381-8b74-94d883665168,111,,"[7.1, 28.4]",3890453,2,,,,-0.77997327,,Right Foot,,,"[34.9, 0.9]",,High Pass,,39.10358,,Out,,Robert Lewandowski,5668.0,,,,,,,1,From Goal Kick,Manuel Neuer,5570.0,Goalkeeper,8,Darmstadt 98,872,['57f641dd-7272-4fc3-b8ac-1438934337b5'],51,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:51.170,Pass,
,,,,,,,,,,,,,,,,1.071272,,,,,,,,,,,,19c8f4e5-ed1f-441a-89fc-fd00b9445711,113,,"[86.6, 80.0]",3890453,3,,,,-1.0838971,,,,,"[92.9, 68.1]",,Low Pass,,13.464768,,,,Sandro Wagner,9723.0,,,,,,Throw-in,1,From Throw In,György Garics,20522.0,Right Back,9,Darmstadt 98,872,['a5b73336-3761-4aeb-b776-e2dd2c059f3a'],3,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:03.431,Pass,
,,,,,,,,,,,,,,,,3.272059,,,,,,,,,,,,81cd67f7-bea5-49d5-b037-649f73cba830,115,,"[92.9, 68.1]",3890453,3,,,,-0.08466795,,Head,,,"[120.0, 65.8]",,Low Pass,,27.197426,,Out,,Sandro Sirigu,9224.0,,,,,,,1,From Throw In,Sandro Wagner,9723.0,Center Forward,9,Darmstadt 98,872,['1b6c02be-1202-4d7a-b3c5-67a2f5ff188a'],4,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:04.502,Pass,
,,,,,,,,,,,,,,,,1.380179,,,,,,,,,,,,bdad6a59-0fab-4aed-89a9-cf9c5c789ca8,117,,"[7.0, 36.1]",3890453,3,,,,0.10427161,,Right Foot,,,"[24.2, 37.9]",,Ground Pass,,17.29393,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,Goal Kick,1,From Goal Kick,Manuel Neuer,5570.0,Goalkeeper,10,Bayern Munich,169,['e15a7429-aae3-4815-9893-6681d456f163'],10,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:03:10.916,Pass,
,,,,,,,,,,,,,,,,1.146166,,,,,,,,,,,,6d58afa0-ca61-4ba9-b47a-859bc8ac1a41,120,,"[48.7, 41.5]",3890453,3,,,,1.9163519,,Right Foot,,,"[44.2, 54.0]",,Ground Pass,,13.28533,,,,Joshua Kimmich,5579.0,,,,,,,1,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Center Defensive Midfield,10,Bayern Munich,169,['be30e87c-5db3-49e6-8077-a3b460a6de1e'],18,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:03:18.257,Pass,
,,,,,,,,,,,,,,,,1.743867,,,,,,,,,,,,198907a1-d3c0-4b0d-b0f9-eead82632ec8,123,,"[58.6, 56.2]",3890453,3,,,,-1.3215442,,Right Foot,,,"[68.4, 17.7]",,Ground Pass,,39.7277,,,,David Olatukunbo Alaba,8220.0,,,,,,,1,From Goal Kick,Joshua Kimmich,5579.0,Right Center Back,10,Bayern Munich,169,['3e46d01a-6afd-459b-815f-b00e1590f8ca'],26,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:03:26.055,Pass,
,,,,,,,,,,,,,,,,1.243412,,,,,,,,,,,,d67b3268-7e14-44a7-a369-4b8efb053e96,126,,"[66.1, 13.1]",3890453,3,,,,-0.49098456,,Left Foot,,,"[76.2, 7.7]",,Ground Pass,,11.452948,,,,Douglas Costa de Souza,5837.0,,,,,,,1,From Goal Kick,David Olatukunbo Alaba,8220.0,Left Back,10,Bayern Munich,169,['07de7676-7b28-4542-9995-b7466d70794e'],29,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:03:29.318,Pass,
,,,,,,,,,,,,,,,,1.558904,,,,,,,,,,,,c186de26-8462-4515-bf2b-79d541f7f81c,129,,"[101.2, 7.7]",3890453,3,,,,1.4292756,,Left Foot,True,,"[106.5, 44.9]",,High Pass,,37.575657,,Incomplete,,Robert Lewandowski,5668.0,,,,,,,1,From Goal Kick,Douglas Costa de Souza,5837.0,Left Midfield,10,Bayern Munich,169,"['01860659-153e-4949-90d0-6c9fd6bf58ae', '9f78b8ea-187f-43ae-a2eb-03111fade571']",32,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:03:32.985,Pass,
,,,,,,,,,,,,,,,,0.630141,,,,,,,,,,,,2c184b7d-fac2-4d62-8a48-f6b4d88f3750,134,,"[99.0, 64.6]",3890453,3,,,,0.3468349,,Right Foot,,,"[107.3, 67.6]",,Ground Pass,,8.825531,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,From Goal Kick,Kingsley Coman,8217.0,Right Midfield,10,Bayern Munich,169,['c9fe4b82-f376-4b4e-9a1d-83c54b397234'],38,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:03:38.493,Pass,
,,,,,,,,,,,,,,,,1.108406,,,,,,,,,,,,3c2c6daa-7578-4128-885f-cd36fdb7c3ae,137,,"[108.3, 67.6]",3890453,3,,,,-1.3269886,,Right Foot,True,,"[113.3, 47.5]",,High Pass,,20.712557,,Incomplete,,Robert Lewandowski,5668.0,,,,,,,1,From Goal Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Back,10,Bayern Munich,169,"['3fa6025c-b2e9-4a5a-8e2e-bbff8f6e86e7', '956a12c2-c339-496a-80d1-b95050b7fbb7']",39,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:03:39.906,Pass,
