50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cae52bec-c83d-400e-8e3a-559203576ff5,2761,,"[87.9, 57.1]",3890546,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fin Bartels,8389.0,Left Wing,163,VfB Stuttgart,174,['f60dfb51-5211-4e97-8ae0-369703183aba'],41,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:30:41.264,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7063911f-86d0-42f9-81a6-e4d3f09114b2,2766,,"[56.9, 9.3]",3890546,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Wing,163,VfB Stuttgart,174,['e854fdae-1564-4316-a4e0-447cf1f3fe63'],44,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:30:44.405,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f49440b3-c72d-4315-84dc-772ae180da5a,2768,,"[84.9, 68.8]",3890546,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Levin Mete Öztunali,8554.0,Right Wing,163,VfB Stuttgart,174,['a082356d-2ba8-4b45-80ef-605a83fa5660'],46,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:30:46.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d7c04f7-4edb-4c7b-a57f-1642dea25d50,2770,,"[30.8, 18.8]",3890546,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georg Niedermeier,40470.0,Left Center Back,164,VfB Stuttgart,174,['c863bb8a-19de-44f3-9182-3d75ca19b636'],52,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:30:52.268,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73729365-ba45-445c-a236-04cb358a2b8a,2773,,"[76.1, 54.5]",3890546,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Timo Werner,5557.0,Right Wing,164,VfB Stuttgart,174,['7d32b5a2-fdb5-47c7-b045-756f7afdc0bc'],56,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:30:56.266,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436619a4-6072-4e30-97d9-277cd1bbc2da,2778,,"[66.0, 38.6]",3890546,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Zlatko Junuzović,8762.0,Center Attacking Midfield,164,VfB Stuttgart,174,['a2c55e11-8c3e-48fb-8241-a8ef534410c9'],58,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:30:58.510,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f88bc770-62d9-446b-9b72-7182e3d60193,2781,,"[92.0, 49.5]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Levin Mete Öztunali,8554.0,Right Wing,164,VfB Stuttgart,174,['0d6ddf44-116a-4fa7-95fe-996b33562ade'],3,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:31:03.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11e92b60-9909-478b-8025-6313fdb73984,2785,,"[23.2, 30.5]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emiliano Adrián Insúa Zapata,12626.0,Left Back,165,VfB Stuttgart,174,['f3d05b80-034b-43a7-880e-5de57bb467f8'],6,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:06.415,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f86aec4d-8b87-4f61-8b61-85f739bdf7a8,2789,,"[68.1, 8.3]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alexandru Iulian Maxim,8550.0,Center Attacking Midfield,165,VfB Stuttgart,174,"['1b5f3b13-29b1-4606-b285-dd3967b31f95', 'ba24630b-8e41-4bce-bf4e-4f26bdef3e67']",12,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:12.264,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efedf654-140c-4aae-a2f0-38440d09e032,2794,,"[67.8, 12.1]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandru Iulian Maxim,8550.0,Center Attacking Midfield,166,VfB Stuttgart,174,['45b8b184-e115-4245-b843-6937d5ac1d66'],19,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:19.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84b7b2b2-7e78-4de2-af6d-f7ec02b20a28,2796,,"[50.9, 27.1]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georg Niedermeier,40470.0,Left Center Back,166,VfB Stuttgart,174,['8bef3f16-fbd7-45a8-ab10-edb85690aad5'],23,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:23.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6a0d1bc-fb00-4354-82a9-09853429ac9b,2798,,"[51.8, 58.1]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Schwaab,8270.0,Right Center Back,166,VfB Stuttgart,174,['35c8c8e0-80eb-48b9-bf0b-727385cec144'],27,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:27.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d68baad9-c70c-4e0b-828e-edd675e6b4c3,2801,,"[73.0, 49.2]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mart Ristl,7594.0,Left Defensive Midfield,166,VfB Stuttgart,174,['f7b42d4e-ae54-4d02-bbcc-0851c2dfd874'],31,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:31.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f767c36e-0a2f-43ab-b50d-a7ffe5dae5d0,2804,,"[56.7, 54.1]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Schwaab,8270.0,Right Center Back,166,VfB Stuttgart,174,['4825e462-f734-40e2-812d-3ec8717f4cc9'],32,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:32.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3e9146a-b886-4b80-8609-e3627234f29f,2807,,"[65.5, 12.7]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandru Iulian Maxim,8550.0,Center Attacking Midfield,166,VfB Stuttgart,174,['9fbf6445-9751-4b30-8053-343c21396b88'],35,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:35.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ca0d8db-7303-4dfc-8408-850bd77b9b1f,2811,,"[86.3, 29.2]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lukas Rupp,11395.0,Right Defensive Midfield,166,VfB Stuttgart,174,['d05b489d-dece-4dd8-8879-e6bec3a2d321'],39,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:39.109,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441dab1e-63d2-47d9-9294-9c48d18500d6,2814,,"[90.4, 24.4]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Timo Werner,5557.0,Right Wing,166,VfB Stuttgart,174,['f275ad04-2f62-45cf-b54b-83ac1e1fc4e0'],40,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:40.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2e77a85-f377-42df-9c4b-eda98960f7f1,2816,,"[39.1, 54.5]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clemens Fritz,20010.0,Left Defensive Midfield,167,Werder Bremen,176,['7d0a6c97-20f1-462b-b1d6-bd52ba4d1cb6'],41,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:31:41.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a026c126-01eb-4c65-be39-c1562e2fa1b2,2820,,"[57.2, 23.2]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fin Bartels,8389.0,Left Wing,167,Werder Bremen,176,['af8324f4-c395-4bb0-9263-538191f2fdc5'],44,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:31:44.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a5d2b9e-7317-4a05-8469-5e85d66f02b0,2825,,"[49.6, 60.0]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Zimmermann,11370.0,Right Back,168,VfB Stuttgart,174,['8ccc063f-501a-4fca-98e9-28412c75c99f'],49,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:49.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaa097fb-097f-4f1a-8a1f-adda617039e8,2828,,"[51.4, 51.3]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mart Ristl,7594.0,Left Defensive Midfield,168,VfB Stuttgart,174,['591cff0c-1c13-4d9b-adcb-b2ec577d2dd1'],50,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:50.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df91a94e-e9cd-425f-90db-7f7a56e8c9cd,2831,,"[57.1, 47.4]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukas Rupp,11395.0,Right Defensive Midfield,168,VfB Stuttgart,174,['42ca172b-e314-4b0b-8e7c-936bdf7f25d6'],51,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:51.565,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00c5065b-ec3f-4444-bdea-a2f76d19e45e,2835,,"[79.8, 75.0]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Harnik,8557.0,Center Forward,168,VfB Stuttgart,174,['be59c645-0ff0-4638-898d-bf8dea6ad804'],57,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:57.166,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2cf181d-45a9-4dcf-94a1-da5d51e179df,2837,,"[81.3, 7.8]",3890546,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudio Miguel Pizarro Bossio,11132.0,Center Forward,169,Werder Bremen,176,['40ca5b83-68fc-44ed-ba12-c2f3d9be56bd'],18,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:32:18.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570120e-bb64-438c-aed6-3bea427f6167,2839,,"[57.2, 74.6]",3890546,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukas Rupp,11395.0,Right Defensive Midfield,170,VfB Stuttgart,174,['01f444c9-f002-484c-a8d2-2e11c9c1152a'],20,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:32:20.377,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41a50175-23f5-4530-8db1-3aa668cb08d6,2842,,"[70.5, 69.2]",3890546,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandru Iulian Maxim,8550.0,Center Attacking Midfield,170,VfB Stuttgart,174,['ddda376e-8e7f-4565-bee0-d35b79b4c43e'],21,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:32:21.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33725796-4b5b-4500-bd3a-63d8400b6525,2846,,"[69.2, 66.2]",3890546,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukas Rupp,11395.0,Right Defensive Midfield,170,VfB Stuttgart,174,['80b67e70-94f4-4f0a-a05d-a105fb72cea4'],25,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:32:25.348,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e3c80bb-d5c8-4df4-b9a0-98f41f71ddb7,2849,,"[68.2, 55.4]",3890546,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mart Ristl,7594.0,Left Defensive Midfield,170,VfB Stuttgart,174,['a08e214c-d0a6-4167-80fa-714fcd8b8bad'],29,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:32:29.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610e34f7-d3d8-48cb-baaa-3fefe813c61f,2852,,"[81.2, 6.4]",3890546,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,170,VfB Stuttgart,174,['5838851e-d62e-4c64-9e5d-c728228bd8d0'],31,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:32:31.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1007136-5fc1-405b-a4ee-be3277603c35,2855,,"[94.8, 12.7]",3890546,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Wing,170,VfB Stuttgart,174,['1d2f4d98-c57c-4b4f-aa68-a6d1487b9ef3'],35,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:32:35.917,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7501600-2850-4fa6-810d-ed64822ff15a,2859,,"[116.7, 23.3]",3890546,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,170,VfB Stuttgart,174,['19444b6b-273a-4a35-ae3a-9408114073fc'],40,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:32:40.664,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fc5fa9e-7c75-4061-b20e-06aa46123123,2861,,"[60.4, 67.8]",3890546,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Levin Mete Öztunali,8554.0,Right Wing,171,Werder Bremen,176,['0b1ea95a-e5fb-471a-9bf3-fbad2e885b0f'],11,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:33:11.246,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932e0e5c-8f21-4eff-88a0-1717675f82e8,2864,,"[65.1, 24.8]",3890546,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexandru Iulian Maxim,8550.0,Center Attacking Midfield,171,Werder Bremen,176,['20d9596e-ee00-43ee-a008-1ce0c30a27d4'],12,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:33:12.749,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7c87a67-cb54-4cb4-b26b-ffb9c7b2dcdc,2868,,"[63.8, 64.6]",3890546,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Levin Mete Öztunali,8554.0,Right Wing,171,Werder Bremen,176,['03e64af6-86ea-4592-8a12-e0af9e6b9837'],15,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:33:15.509,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5344514-5daa-4b92-824f-ef9985428144,2870,,"[64.7, 25.2]",3890546,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexandru Iulian Maxim,8550.0,Center Attacking Midfield,171,Werder Bremen,176,['2f5f7ff1-6a56-425b-8c6f-460a37be6ab5'],16,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:33:16.727,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7c52402-bce7-4370-a375-9bfc680c4b7b,2872,,"[72.3, 62.0]",3890546,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Levin Mete Öztunali,8554.0,Right Wing,171,Werder Bremen,176,['bdc9134d-045c-436e-9531-1ff3ae08c2b7'],18,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:33:18.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f85e655c-fc0c-4f7b-9ee6-10f43b45dfdf,2876,,"[65.0, 10.4]",3890546,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Wing,172,VfB Stuttgart,174,['b439e887-6634-4684-a287-f8f6dd9b47c0'],21,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:33:21.063,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b0ccbe1-fc06-4e7b-92e6-03e84ea4102d,2879,,"[70.4, 4.3]",3890546,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,172,VfB Stuttgart,174,['b169ed83-3f78-4249-93e4-363bb70638ea'],22,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:33:22.159,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e630793-55e8-492d-8be0-fecf85515e5a,2885,,"[97.7, 52.3]",3890546,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zlatko Junuzović,8762.0,Center Attacking Midfield,173,Werder Bremen,176,['0a7f030c-89ed-425c-bb24-c72aa86e861a'],51,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:33:51.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea9bfe48-a806-4f22-ad0a-1c7a2d533334,2889,,"[10.8, 48.3]",3890546,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Schwaab,8270.0,Right Center Back,174,VfB Stuttgart,174,['e46d3942-6fe9-493b-bba9-ddab49f2451f'],56,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:33:56.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023baec0-48dc-46bd-adbd-6d3e8428bdf1,2892,,"[31.8, 26.8]",3890546,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georg Niedermeier,40470.0,Left Center Back,174,VfB Stuttgart,174,['f4c3f3cf-230e-48ed-a75b-c05fe3a90d96'],0,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:34:00.316,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f07d43c9-28bc-4e61-ae5a-6a3d15fa3651,2895,,"[44.0, 37.2]",3890546,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mart Ristl,7594.0,Left Defensive Midfield,174,VfB Stuttgart,174,['a91d8d27-c774-4ba2-b64f-7473c7691f9a'],3,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:34:03.578,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54af6435-67be-4ccc-a782-6496bb91206d,2898,,"[52.6, 60.0]",3890546,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Schwaab,8270.0,Right Center Back,174,VfB Stuttgart,174,['dcd77d7c-32e7-4d77-b42e-7bfe14c0292b'],7,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:34:07.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdde945a-2c67-4627-9be1-09b15309b86b,2901,,"[82.1, 65.8]",3890546,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Harnik,8557.0,Center Forward,174,VfB Stuttgart,174,['8bf0fd39-1dd8-4c05-b455-02acd6764594'],9,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:34:09.859,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cc2dbe8-a5dc-43d5-8bce-01dcd1f5d619,2904,,"[97.5, 63.4]",3890546,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukas Rupp,11395.0,Right Defensive Midfield,174,VfB Stuttgart,174,['aafb73e0-b51d-480e-af32-fc6e7ec3c7a7'],10,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:34:10.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc0120c9-2991-4b94-b6d8-a6c38127a8fb,2908,,"[75.4, 75.8]",3890546,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Harnik,8557.0,Center Forward,174,VfB Stuttgart,174,['5ed488fc-e6c4-496c-9efb-4101c03e8815'],13,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:34:13.646,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c815526-1bd1-420f-98a1-3130aac34ad0,2912,,"[45.9, 49.6]",3890546,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mart Ristl,7594.0,Left Defensive Midfield,174,VfB Stuttgart,174,['7053004f-1722-47d1-b10d-ca8b83675674'],17,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:34:17.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b6b1b1e-2f51-4d2f-8d1a-05624240487f,2920,,"[73.0, 20.2]",3890546,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fin Bartels,8389.0,Left Wing,175,Werder Bremen,176,['a85d704b-4709-4df5-8b12-21047d20e66d'],21,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:34:21.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e93d6100-534a-431a-bc61-739266639349,2923,,"[107.0, 14.5]",3890546,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Levin Mete Öztunali,8554.0,Right Wing,175,Werder Bremen,176,['8ad7ea8c-8d8b-4558-9a83-0708b617de78'],27,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:34:27.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c418a1e-d7f4-433b-87b2-8413f51e892b,2930,,"[109.8, 34.0]",3890546,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fin Bartels,8389.0,Left Wing,175,Werder Bremen,176,['4331cb1e-adc4-4459-a5ba-29f23dcacffa'],31,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:34:31.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b67348fd-87e7-4928-937a-3b77fabecf05,2936,,"[46.0, 74.6]",3890546,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Matthias Zimmermann,11370.0,Right Back,176,VfB Stuttgart,174,['d69e7db0-739b-4233-91f0-229c8c56705f'],50,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:50.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a07b1cb9-8f6b-4a9c-a6fd-c69fb98c4497,2938,,"[39.4, 62.5]",3890546,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Schwaab,8270.0,Right Center Back,176,VfB Stuttgart,174,['2cc63fc9-2886-4da8-8110-30d516f73d19'],57,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:57.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafa61d6-5966-41bf-9116-d6fa89a094c0,2940,,"[39.8, 24.7]",3890546,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Georg Niedermeier,40470.0,Left Center Back,176,VfB Stuttgart,174,['cb56f5c0-ccbf-4576-ad64-964bc3b387cc'],1,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:01.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff88912-e80e-450c-9f12-c0f0b5c39306,2944,,"[55.6, 35.8]",3890546,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mart Ristl,7594.0,Left Defensive Midfield,176,VfB Stuttgart,174,"['a956b2e9-7ba7-4b04-9c3b-7ca11e112451', 'c2394cac-c9ac-4e9f-9474-0bacbe43cf7b']",3,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:03.715,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a95978f-7f8e-4ff0-80a5-501af5572eee,2947,,"[45.8, 25.2]",3890546,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Georg Niedermeier,40470.0,Left Center Back,176,VfB Stuttgart,174,['d6f09c9a-ba25-47be-a1c7-6c23679c419b'],5,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:05.494,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1de3c30-5f7b-4033-a581-1ec633ec2d34,2950,,"[43.3, 61.1]",3890546,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Schwaab,8270.0,Right Center Back,176,VfB Stuttgart,174,['9bb1a8c7-0010-47ec-9969-e7603d0cc99c'],7,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:07.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6efd9e65-14f8-4345-983a-39e434497159,2953,,"[70.8, 42.1]",3890546,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mart Ristl,7594.0,Left Defensive Midfield,176,VfB Stuttgart,174,['fba5b929-a542-41fc-8e2d-d2785f4eddcb'],11,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:11.393,Ball Receipt*,
