50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f7ff50f-99a0-4937-9bf8-806b4e4d409c,2953,,"[86.4, 27.4]",3890553,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nuri Şahin,8232.0,Center Defensive Midfield,123,Borussia Dortmund,180,['274f2576-9a69-4c6e-acd9-b16d5a325eb9'],32,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:32.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c50ab71a-2414-405a-8638-30a01bbb0977,2956,,"[84.2, 15.6]",3890553,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Schmelzer,11458.0,Left Center Back,123,Borussia Dortmund,180,['7f574346-264e-4c78-a873-4b8241b957d7'],34,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:34.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751bf227-70a3-4b55-9697-c3556c0200d8,2958,,"[89.7, 37.9]",3890553,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Randon,8233.0,Right Center Midfield,123,Borussia Dortmund,180,['5028431c-75eb-44ce-a0d9-0b6b1383c5f3'],35,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:35.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc8ae466-df6e-4705-a992-1d4d2d9a61c3,2965,,"[99.0, 31.3]",3890553,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shinji Kagawa,5684.0,Left Center Midfield,123,Borussia Dortmund,180,['f0330182-de20-48e5-ad5f-da33e2e71230'],39,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:39.635,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3ce58bc7-f9f9-48f4-95a1-3d192c3b0ac4,2969,,"[100.8, 39.1]",3890553,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Randon,8233.0,Right Center Midfield,123,Borussia Dortmund,180,['bb349334-94cb-4374-97f6-840fa3a282a5'],40,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:40.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83439b6b-9d41-4aeb-a97a-b09b27b85bce,2973,,"[33.9, 69.8]",3890553,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roman Bürki,8225.0,Goalkeeper,124,Borussia Dortmund,180,['c259eae9-29cb-4c37-aab3-90847b1b0287'],56,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:56.384,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0ff29cc-725c-47e1-af6e-09bc2dc844ff,2975,,"[45.9, 73.8]",3890553,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sokratis Papastathopoulos,8244.0,Center Back,124,Borussia Dortmund,180,['35791da2-672d-409c-a724-59fe6fd9e5bc'],58,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:58.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc4fdb6d-815c-4831-af41-71d7cb917ef8,2978,,"[63.1, 74.9]",3890553,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sven Bender,8216.0,Right Center Back,124,Borussia Dortmund,180,['66fb3817-57cd-4214-a662-850ab5887425'],1,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:01.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780b1dd7-eb0b-4bd2-88c8-a3c1b9c902e5,2981,,"[54.2, 69.6]",3890553,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sokratis Papastathopoulos,8244.0,Center Back,124,Borussia Dortmund,180,['22ce598e-e6b3-4cdc-b81a-ed2d4a8020c9'],3,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:03.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63b32915-404a-4bbe-9fa1-4c4571f9c4df,2984,,"[56.7, 44.3]",3890553,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nuri Şahin,8232.0,Center Defensive Midfield,124,Borussia Dortmund,180,['aea940a8-9a62-4ad7-ae8e-0a6696e11796'],5,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:05.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a21b8542-2310-4405-a3fb-8290ec9e84da,2987,,"[89.7, 2.7]",3890553,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Pulisic,8246.0,Left Wing Back,124,Borussia Dortmund,180,['3454845b-3f86-475c-914f-6dfeecd43fa6'],10,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:10.628,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b37e390f-85a1-40d5-836b-9a1a6a9a3b3f,2989,,"[99.0, 22.1]",3890553,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Reus,5559.0,Left Center Forward,124,Borussia Dortmund,180,['4b78fe03-0148-4676-8a52-a871bc66b17d'],13,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:13.137,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a1a915f9-fe64-4cf6-bf46-844bd8dce72d,2993,,"[60.7, 40.2]",3890553,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gian-Luca Waldschmidt,8320.0,Center Forward,124,Borussia Dortmund,180,['7d1d01a2-edf5-495b-ab20-ad1c4bb536aa'],18,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:18.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e64ff2b-222b-4de1-9c3a-d516b696e784,2995,,"[79.7, 28.2]",3890553,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Pulisic,8246.0,Left Wing Back,124,Borussia Dortmund,180,['4ea36668-ac2f-4aca-aa10-c53fbf4f7465'],21,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:21.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e5f4887-f100-4109-8865-0e2bee78e579,2998,,"[84.0, 37.3]",3890553,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Castro Randon,8233.0,Right Center Midfield,124,Borussia Dortmund,180,['c923ca37-e4b3-46f4-a658-87f8ba9850f3'],22,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:22.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566fd56c-db65-4920-aad6-5b7cd55a0dd2,3005,,"[100.1, 26.0]",3890553,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Reus,5559.0,Left Center Forward,124,Borussia Dortmund,180,['312fed70-9e3b-4959-8e55-48deb1d406d0'],26,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:26.819,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a633100d-726b-4ad6-af93-df2304a244e2,3009,,"[103.7, 38.1]",3890553,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shinji Kagawa,5684.0,Left Center Midfield,124,Borussia Dortmund,180,['e03fbd13-5a6b-475a-a9b5-6ac827ccbf93'],29,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:29.605,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5bd5c0f2-5e5c-4e69-8e72-b6bd60c8a2ca,3017,,"[102.9, 69.0]",3890553,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Reus,5559.0,Left Center Forward,124,Borussia Dortmund,180,['55b3f0c4-5c92-483b-a145-1adb566212a4'],32,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:32.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e5e65eb-33dd-4aa8-8b11-2109ce47589d,3022,,"[55.4, 9.7]",3890553,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gian-Luca Waldschmidt,8320.0,Center Forward,124,Borussia Dortmund,180,"['ab756b96-c83b-4e45-acf1-1c2abd0dcfe7', 'b6782ca2-3760-4038-b3e8-7bd13b17e528']",36,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:36.891,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,aacf3f0c-9c9c-470e-ac61-ef61af63acfd,3025,,"[51.7, 8.9]",3890553,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Aigner,21156.0,Left Wing,124,Borussia Dortmund,180,['c3f9560c-7811-42bc-b2d5-a06d37d6a922'],39,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:39.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a17ecf27-a142-4dc9-b337-9f4c6f9e53be,3032,,"[71.7, 71.2]",3890553,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sokratis Papastathopoulos,8244.0,Center Back,125,Borussia Dortmund,180,['1705277e-3914-4c79-bce7-86295c1d85fc'],25,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:25.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a92c0aef-53fc-4f16-ad13-b2de05ae9b72,3036,,"[92.3, 45.2]",3890553,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Shinji Kagawa,5684.0,Left Center Midfield,125,Borussia Dortmund,180,['df80c51a-e978-411a-acb3-86d28f51f4ef'],29,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:29.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384ed094-7d5f-4a78-81a6-43c1737c8c53,3041,,"[91.9, 52.3]",3890553,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Castro Randon,8233.0,Right Center Midfield,125,Borussia Dortmund,180,['9f2543de-8896-4377-9d65-0b59292e0447'],32,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:32.348,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1d142ac6-f082-490e-b56b-4028d4a0081f,3052,,"[81.7, 7.8]",3890553,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gian-Luca Waldschmidt,8320.0,Center Forward,126,Eintracht Frankfurt,184,['b4730006-8983-45a8-9d2d-dea4fb2205ee'],59,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:34:59.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad1d718b-b787-485b-813e-3a9f7a61d80e,3054,,"[47.0, 67.1]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nuri Şahin,8232.0,Center Defensive Midfield,127,Borussia Dortmund,180,['09b000e6-3dc1-4f96-8132-967a29bd0c23'],0,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:00.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53ece3d7-0093-467d-8a20-61b5ddaeecd4,3058,,"[53.7, 76.2]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrikh Mkhitaryan,3275.0,Right Wing Back,127,Borussia Dortmund,180,"['0772c814-1373-47a4-8d27-588bada091d8', '534fd241-2eda-43d8-8da4-c609b14ec475']",2,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:02.217,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,20dbd2d9-37f9-4cd6-a8e9-f0626b559e5f,3060,,"[63.9, 69.9]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Randon,8233.0,Right Center Midfield,127,Borussia Dortmund,180,['aaa7230a-7b2a-4add-a8ce-cd7d3c468e05'],4,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:04.033,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6a68edf3-0546-4817-a885-3a39ae227070,3062,,"[64.0, 6.9]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Aigner,21156.0,Left Wing,127,Borussia Dortmund,180,['5915f3fb-4a2c-47d1-ba3d-c1448fef10f5'],5,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:35:05.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e4992c7-c116-4a49-92d2-072c11ddf46b,3066,,"[45.9, 60.1]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sokratis Papastathopoulos,8244.0,Center Back,127,Borussia Dortmund,180,['c7089c66-0922-49b5-89d8-b619573b60fb'],7,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:07.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5349cbb0-18f4-4276-8f3c-ec0083577a5e,3069,,"[53.1, 38.1]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Schmelzer,11458.0,Left Center Back,127,Borussia Dortmund,180,['f461db0a-f7cf-4eb1-b25f-8acec4b8ea9a'],9,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:09.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903d4464-2790-477f-9993-aa8ab536da7f,3072,,"[73.4, 41.3]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nuri Şahin,8232.0,Center Defensive Midfield,127,Borussia Dortmund,180,['70885eed-b3af-430a-95f4-cbf6270076c3'],16,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:16.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32322c25-35fe-40b1-9aec-67b776c2eac2,3075,,"[78.6, 64.0]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sven Bender,8216.0,Right Center Back,127,Borussia Dortmund,180,['c60c4253-7b06-4cfa-b2ce-d78b0f752a4f'],18,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:18.339,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04f3fdcb-cf38-4d9c-9040-40258e7e9185,3078,,"[93.9, 75.2]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrikh Mkhitaryan,3275.0,Right Wing Back,127,Borussia Dortmund,180,['79a0582f-615c-4600-84eb-b4bccd6674c4'],21,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:21.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0963578d-7813-4005-8a2b-35a9048cbf97,3081,,"[82.8, 69.8]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sven Bender,8216.0,Right Center Back,127,Borussia Dortmund,180,['3dd94da3-5755-4404-976f-f7e555ebde8d'],23,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:23.849,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e71e8c4-07bf-427f-9760-59c8285779c5,3084,,"[75.6, 47.0]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nuri Şahin,8232.0,Center Defensive Midfield,127,Borussia Dortmund,180,['0ab1fa62-f4d7-46a2-a907-e6727849956c'],26,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:26.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76ef656d-d38e-474c-85eb-c22f5a3c929a,3087,,"[75.0, 25.4]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Schmelzer,11458.0,Left Center Back,127,Borussia Dortmund,180,['ec76f652-c4c1-4ba4-a25e-9e68c41462a3'],28,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:28.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc43e7df-6715-454e-b2c6-9d796ce503f6,3090,,"[85.3, 8.4]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Pulisic,8246.0,Left Wing Back,127,Borussia Dortmund,180,['45c53c42-0e32-4474-9e08-1608e0453e18'],32,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:32.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fe0ab7f-a526-4fc9-b96b-017ede78ed08,3094,,"[74.7, 21.6]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Schmelzer,11458.0,Left Center Back,127,Borussia Dortmund,180,['f362d47c-12bf-4ab3-bafd-c27f00b17376'],34,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:34.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58ae6857-54e6-4733-bc9a-1a705ba289fe,3097,,"[72.3, 55.4]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sokratis Papastathopoulos,8244.0,Center Back,127,Borussia Dortmund,180,['d50e686a-4dd8-4b1d-b0c6-658806d4c6c9'],37,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:37.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7c3cecd-2d78-4741-9e0d-b1adc799bab3,3100,,"[90.8, 59.9]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrikh Mkhitaryan,3275.0,Right Wing Back,127,Borussia Dortmund,180,['1000663e-2733-43e7-9c72-20bc4b93dae7'],39,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:39.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b8539f9-c30b-4292-b325-cf47fde8876d,3103,,"[99.8, 59.3]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gustavo Adrián Ramos Vásquez,24324.0,Right Center Forward,127,Borussia Dortmund,180,['a2f87b25-5443-4a17-9ec6-b247b1dad536'],40,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:40.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66980c6a-00d1-4f0e-8b21-29facb57482a,3106,,"[107.6, 75.1]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Randon,8233.0,Right Center Midfield,127,Borussia Dortmund,180,['744eb546-322c-4075-94ae-693c535aefa9'],43,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:43.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d3b6367-1e2f-42df-96e8-a2435fa5e2ff,3111,,"[78.6, 68.4]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sokratis Papastathopoulos,8244.0,Center Back,128,Borussia Dortmund,180,['44a60a07-0d58-4013-a194-8107a7e43d52'],52,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:52.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dca1cb1d-3659-41b7-83eb-962d2805e2c4,3114,,"[76.2, 46.2]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Schmelzer,11458.0,Left Center Back,128,Borussia Dortmund,180,['2e3cc05c-c300-4f63-ad00-780bce53939c'],55,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:55.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaa1fc86-d089-4548-9785-e29c469d24c0,3117,,"[90.6, 73.1]",3890553,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sven Bender,8216.0,Right Center Back,128,Borussia Dortmund,180,['7bece64b-d2f5-4e9b-80db-9c4b004b2bbb'],58,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:58.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d1c3e3f-a61c-4503-89b3-2edfd6272629,3120,,"[98.4, 74.3]",3890553,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Castro Randon,8233.0,Right Center Midfield,128,Borussia Dortmund,180,['71aa4be9-7452-4cde-b130-d063a91cf2ba'],1,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:01.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4eee6ffe-a43a-4503-b427-b4f99d47ffdf,3123,,"[80.0, 45.9]",3890553,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Schmelzer,11458.0,Left Center Back,128,Borussia Dortmund,180,['2ff1c27c-66f4-4b5e-b750-8189e0ae3030'],4,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:04.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ee52f99-0c0c-4278-bae6-92f93d937454,3126,,"[103.7, 13.5]",3890553,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Pulisic,8246.0,Left Wing Back,128,Borussia Dortmund,180,['f326b554-9edc-4ad3-9eb9-b9b982296286'],8,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:08.018,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4e817b81-309e-4746-843f-56d00f248f2c,3132,,"[116.2, 41.2]",3890553,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shinji Kagawa,5684.0,Left Center Midfield,128,Borussia Dortmund,180,['536c12af-9850-4481-9a97-b773b0299097'],13,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:13.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c46c7bdc-bf49-4d90-b81e-b421601cc56a,3143,,"[62.5, 76.2]",3890553,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sven Bender,8216.0,Right Center Back,129,Borussia Dortmund,180,['a5e32d84-4ad2-458e-b53e-e516ae0c6fbc'],28,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:28.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50b2df2a-9912-4149-af87-9a0ba20bb8e5,3145,,"[57.2, 46.2]",3890553,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nuri Şahin,8232.0,Center Defensive Midfield,129,Borussia Dortmund,180,['16317863-316c-4784-864a-75f6d7bfe72d'],30,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:30.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8e1a882-a6ba-4776-9253-9842833c7236,3148,,"[62.9, 26.8]",3890553,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Schmelzer,11458.0,Left Center Back,129,Borussia Dortmund,180,['2dd492ac-24c7-4a50-bd92-bb4825ed917a'],32,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:32.622,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08b81654-eca5-49c4-b5ae-da4d908a83a5,3151,,"[89.8, 7.7]",3890553,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Pulisic,8246.0,Left Wing Back,129,Borussia Dortmund,180,['66cb10a6-3473-4d54-8a92-819ff0431d24'],36,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:36.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f05b2ba3-30c7-42c0-96c5-5febdf8fb257,3154,,"[80.6, 17.0]",3890553,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Schmelzer,11458.0,Left Center Back,129,Borussia Dortmund,180,['bc10f9e6-d468-4375-96f9-5a8cb65c11c2'],40,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:40.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30ea8262-d852-420a-926a-620c84e08c09,3157,,"[74.2, 54.3]",3890553,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sokratis Papastathopoulos,8244.0,Center Back,129,Borussia Dortmund,180,['fc72ea67-7c8c-4ebf-9475-e3d69a0a4d7a'],43,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:43.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18c11ac3-a16e-4b52-b25c-53a3c1608ab2,3160,,"[99.0, 75.6]",3890553,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Henrikh Mkhitaryan,3275.0,Right Wing Back,129,Borussia Dortmund,180,['977c07f5-4a2f-4766-96df-2d9ba7d85399'],47,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:47.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc80dc5a-c928-461f-b439-924aa5712f43,3170,,"[90.1, 68.5]",3890553,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Timothy Chandler,8670.0,Right Wing,131,Eintracht Frankfurt,184,['22821b3b-18e1-495b-ab3b-031776358469'],40,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:37:40.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c50caef-c101-48d1-a7fd-22e116cb57df,3183,,"[41.4, 23.5]",3890553,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Randon,8233.0,Right Center Midfield,133,Borussia Dortmund,180,['020ac294-ceba-4ecb-b1a4-6c7f7a6b83d0'],7,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:07.729,Ball Receipt*,
