50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.258732,,,,,,,,,,,,,,,14140533-e566-47f7-8cd4-5d720d9c9942,1557,,,"[23.6, 11.7]",3890374,54,,,,,0.013310362,,Right Foot,,,"[83.7, 12.5]",,High Pass,,60.105324,,,Incomplete,,Dominik Stroh-Engel,40481.0,,,,,Free Kick,2,From Free Kick,Christian Mathenia,8306.0,Goalkeeper,111,Darmstadt 98,872,"['27e4727b-a5b7-49a4-8ee2-e038f5c2dfc1', '49477bb7-bdc7-4297-ac06-f2cb0b9e9b42']",30,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:09:30.971,Pass,
,,,,,,,,,,,,,,,,,1.350722,,,,,,,,,,,,,,,27e4727b-a5b7-49a4-8ee2-e038f5c2dfc1,1560,,,"[36.4, 67.6]",3890374,54,,,,True,0.40763152,,,,,"[40.8, 69.5]",,High Pass,,4.7927027,,,,,Pascal Groß,3097.0,,,,,Recovery,2,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,112,Ingolstadt,189,"['14140533-e566-47f7-8cd4-5d720d9c9942', '3af91a98-75da-48c1-80e5-d2bf2b9b4769', 'f8f8c368-694b-42a0-baaf-7304ab7c347a']",34,,,,,,,,,,,,,,,,,Ingolstadt,189,00:09:34.230,Pass,True
,,,,,,,,,,,,,,,,,1.359957,,,,,,,,,,,,,,,2be198dd-f18c-4f9f-8994-5eae2c85db7a,1562,,,"[41.3, 69.8]",3890374,54,,,,,-1.5308176,,Head,,,"[41.7, 59.8]",,Low Pass,,10.007997,,,,,Alfredo Morales,12304.0,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,112,Ingolstadt,189,['d0100a70-94d6-4868-ba18-9d81b5ac6eb0'],35,,,,,,,,,,,,,,,,,Ingolstadt,189,00:09:35.581,Pass,
,,,,,,,,,,,,,,,,,0.105807,,,,,,,,,,,,,,,7848508a-c68f-435d-a2ce-ab12aacd300d,1566,,,"[42.9, 54.7]",3890374,54,,,,,-0.14189705,,Left Foot,,,"[45.0, 54.4]",,Low Pass,,2.1213202,,,Incomplete,,Moritz Hartmann,40464.0,,,,,,2,Regular Play,Alfredo Morales,12304.0,Left Center Midfield,112,Ingolstadt,189,"['3b3d2663-832c-49df-8eb9-e139ab346aee', '582f1e94-bc06-4c4a-b508-6e1e28da5c39', 'c68b6a8d-5432-45c3-8ea1-613da09d119e']",37,,,,,,,,,,,,,,,,,Ingolstadt,189,00:09:37.913,Pass,True
,,,,,,,,,,,,,,,,,0.156394,,,,,,,,,,,,,,,cdcff9bb-bd59-4d1a-9b36-656980f7d063,1576,,,"[30.4, 5.8]",3890374,54,,,,,1.8692952,,Right Foot,,,"[30.0, 7.1]",,Ground Pass,,1.360147,,,Incomplete,,Benjamin Hübner,8405.0,,,,,,2,Regular Play,Romain Brégerie,13332.0,Center Forward,112,Ingolstadt,189,"['0d8e7943-af4f-49d9-a982-e7b2ce7f66e1', '50690527-474a-4160-8efe-c5d686622f51', '64e3e33f-12a0-407c-82ec-be998f6df967']",49,,,,,,,,,,,,,,,,,Ingolstadt,189,00:09:49.274,Pass,True
,,,,,,,,,,,,,,,,,0.801113,,,,,,,,,,,,,,,4b2dd928-3f5b-4e11-b031-4e0596e575a1,1583,,,"[32.0, 14.9]",3890374,54,,,,,1.5955846,,Right Foot,,,"[31.7, 27.0]",,Ground Pass,,12.103719,,,,,Roger de Oliveira Bernardo,40459.0,,,,,,2,Regular Play,Romain Brégerie,13332.0,Center Forward,112,Ingolstadt,189,"['a6de8f8d-cddb-47d7-a95d-6ef2802d7fc6', 'ffaf36a9-b89b-4b0e-9059-2e18e4622c36']",51,,,,,,,,,,,,,,,,,Ingolstadt,189,00:09:51.190,Pass,True
,,,,,,,,,,,,,,,,,1.722256,,,,,,,,,,,,,,,6646f768-cfdb-4ded-bbfc-afbb444d6bdd,1586,,,"[32.0, 25.7]",3890374,54,,,,,-0.5629509,,Right Foot,,,"[42.3, 19.2]",,Ground Pass,,12.179491,,,,,Romain Brégerie,13332.0,,,,,,2,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,112,Ingolstadt,189,"['1f7441fc-afd3-4833-8e45-fb0b061e3a61', '8f2b040f-2e6f-4806-a9a2-5530656479f6']",51,,,,,,,,,,,,,,,,,Ingolstadt,189,00:09:51.991,Pass,True
,,,,,,,,,,,,,,,,,0.125092,,,,,,,,,,,,,,,c5ff11a6-1979-42a8-85af-8320aade8255,1590,,,"[42.1, 20.6]",3890374,54,,,,,-0.38050637,,Right Foot,,,"[44.1, 19.8]",,Ground Pass,,2.1540658,,,Incomplete,,Moritz Hartmann,40464.0,,,,,,2,Regular Play,Romain Brégerie,13332.0,Center Forward,112,Ingolstadt,189,"['bf5d8af7-b2e8-4a9c-82ba-6ad5543f1eb4', 'dbb2871c-e0d3-49a6-9c4d-8b10491b3120', 'e3516a34-fade-4423-93d8-9b9ade52ba28']",53,,,,,,,,,,,,,,,,,Ingolstadt,189,00:09:53.753,Pass,True
,,,,,,,,,,,,,,,,,2.437047,,,,,,,,,,,,,,,30ce5735-855b-44df-914b-69f3e562b4f2,1596,,,"[48.1, 45.2]",3890374,54,,,,,1.9331977,,Right Foot,,,"[40.1, 66.3]",,Low Pass,,22.565681,,,,,Tobias Levels,40460.0,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,112,Ingolstadt,189,"['6e5a3171-c610-4f9d-aabd-33916c5ce769', 'd8fd8d46-9973-426d-ab0c-47cd09b5807d']",58,,,,,,,,,,,,,,,,,Ingolstadt,189,00:09:58.767,Pass,True
,,,,,,,,,,,,,,,,,0.115126,,,,,,,,,,,,,,,7a3b98c4-2f4c-4293-bc1f-dabc102a28dd,1600,,,"[26.6, 78.0]",3890374,55,,,,,0.0,,Right Foot,,,"[28.1, 78.0]",,Low Pass,,1.5,,,Incomplete,,Lukas Hinterseer,9103.0,,,,,,2,Regular Play,Tobias Levels,40460.0,Right Back,112,Ingolstadt,189,"['1a76dbab-362a-4892-adb4-96469221bdec', '1c89dc5e-9a37-43c3-85ea-cfbbf1332985', '863e0125-1e83-477f-822b-0e2881951081']",5,,,,,,,,,,,,,,,,,Ingolstadt,189,00:10:05.036,Pass,True
,,,,,,,,,,,,,,,,,1.278423,,,,,,,,,,,,,,,ed21828e-327d-4068-9464-858082e80e60,1608,,,"[90.2, 5.3]",3890374,55,,,,,0.8923568,,Left Foot,True,,"[111.4, 31.6]",,High Pass,,33.780617,,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Konstantin Rausch,11134.0,Left Wing,113,Darmstadt 98,872,['5cd6e53c-6705-451d-b77b-09c78b6dad83'],47,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:10:47.002,Pass,
,,,,,,,,,,,,,,,,,2.425084,,,,,,,,,,,,,,,ee81bf4d-c5a9-4c60-a59e-58ad2eedf908,1612,,,"[111.4, 3.9]",3890374,55,,,,,1.3058794,,Left Foot,True,,"[120.0, 35.6]",,High Pass,,32.84585,,,Out,,,,,,,,,2,From Free Kick,Konstantin Rausch,11134.0,Left Wing,113,Darmstadt 98,872,,52,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:10:52.084,Pass,
,,,,,,,,,,,,,,,,,3.169831,,,,,,,,,,,,,,,00bede53-282c-45b8-b328-d63f966f6cb0,1614,,,"[6.0, 44.0]",3890374,56,,,,,0.16304193,,Left Foot,,,"[75.3, 55.4]",,High Pass,,70.2314,,,Incomplete,,Lukas Hinterseer,9103.0,,,,,Goal Kick,2,From Goal Kick,Ramazan Özcan,12319.0,Goalkeeper,114,Ingolstadt,189,"['0ab29e2d-bc28-4450-8c05-5f06571a3d9c', '87502b0e-787f-4d9a-a4fa-380ba6ef6427']",19,,,,,,,,,,,,,,,,,Ingolstadt,189,00:11:19.389,Pass,
,,,,,,,,,,,,,,,,,1.374612,,,,,,,,,,,,,,,0ab29e2d-bc28-4450-8c05-5f06571a3d9c,1616,,,"[44.8, 24.7]",3890374,56,,,,,-0.6738935,,Head,,,"[59.2, 13.2]",,Low Pass,,18.42851,,,Incomplete,,Konstantin Rausch,11134.0,,,,,Recovery,2,From Goal Kick,Peter Niemeyer,40467.0,Right Defensive Midfield,114,Ingolstadt,189,"['00bede53-282c-45b8-b328-d63f966f6cb0', '116f56e4-5d68-4308-84e5-05ec0edb163e', 'f64f6bd5-9c4f-4ce4-bcee-8f9e62b41d90']",22,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:22.559,Pass,
,,,,,,,,,,,,,,,,,1.610254,,,,,,,,,,,,,,,a636be1d-6f08-484b-8e3e-c058eb016557,1620,,,"[61.1, 67.5]",3890374,56,,,,,0.5462811,,Right Foot,,,"[73.6, 75.1]",,High Pass,,14.629081,,,,,Pascal Groß,3097.0,,,,,,2,From Goal Kick,Tobias Levels,40460.0,Right Back,114,Ingolstadt,189,['34d126e7-1dbc-4991-b9fe-73d353681e57'],24,,,,,,,,,,,,,,,,,Ingolstadt,189,00:11:24.574,Pass,
,,,,,,,,,,,,,,,,,1.676309,,,,,,,,,,,,,,,d4579752-bb9e-4072-9b1d-fc63812a2a6b,1626,,,"[44.6, 0.1]",3890374,56,,,,,0.1008472,,,,,"[78.2, 3.5]",,High Pass,,33.771587,,,Incomplete,,Konstantin Rausch,11134.0,,,,,Throw-in,2,From Throw In,Júnior Enrique Díaz Campbell,108336.0,Left Back,115,Darmstadt 98,872,"['1f58ec7b-5c4f-4517-85b2-7d96cec997f7', '8e35b969-deea-4e24-a9c5-8922e1a050a3']",41,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:41.121,Pass,
,,,,,,,,,,,,,,,,,1.904283,,,,,,,,,,,,,,,8e35b969-deea-4e24-a9c5-8922e1a050a3,1629,,,"[41.9, 76.6]",3890374,56,,,,True,-0.44344833,,,,,"[61.9, 67.1]",,High Pass,,22.14159,,,Incomplete,,Moritz Hartmann,40464.0,,,,,Recovery,2,From Throw In,Tobias Levels,40460.0,Right Back,115,Darmstadt 98,872,"['03e92e43-8943-46a4-9b4e-8ff0bc3d08f1', '5b53da21-3b60-4a4d-a6d8-083f83dbd4b8', 'd4579752-bb9e-4072-9b1d-fc63812a2a6b', 'd695d22f-aaaf-4d7e-b037-07d27543a8c0']",42,,,,,,,,,,,,,,,,,Ingolstadt,189,00:11:42.797,Pass,True
,,,,,,,,,,,,,,,,,1.224075,,,,,,,,,,,,,,,03e92e43-8943-46a4-9b4e-8ff0bc3d08f1,1631,,,"[58.2, 13.0]",3890374,56,,,,,0.6393859,,Head,,,"[66.0, 18.8]",,High Pass,,9.720082,,,,,Jérôme Gondorf,8388.0,,,,,Recovery,2,From Throw In,Peter Niemeyer,40467.0,Right Defensive Midfield,115,Darmstadt 98,872,"['8e35b969-deea-4e24-a9c5-8922e1a050a3', 'b19e50e7-0eeb-4d00-ae80-42697d84197f']",44,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:44.702,Pass,
,,,,,,,,,,,,,,,,,1.012302,,,,,,,,,,,,,,,df34daf1-496a-4653-8cb0-8e723b20c6cb,1633,,,"[66.0, 19.0]",3890374,56,,,,,0.10308161,,Head,,,"[71.8, 19.6]",,High Pass,,5.8309517,,,Incomplete,,Jan Rosenthal,40477.0,,,,,,2,From Throw In,Jérôme Gondorf,8388.0,Left Defensive Midfield,115,Darmstadt 98,872,"['29735b17-296b-41a0-b97f-d51debfe8947', 'b901375b-302a-4418-b4df-fa90d70caf52']",45,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:45.926,Pass,
,,,,,,,,,,,,,,,,,2.183016,,,,,,,,,,,,,,,b901375b-302a-4418-b4df-fa90d70caf52,1635,,,"[48.3, 60.5]",3890374,56,,,,,2.6403284,,Right Foot,,,"[41.0, 64.5]",,High Pass,,8.324061,,,,,Marvin Matip,9106.0,,,,,Recovery,2,Regular Play,Alfredo Morales,12304.0,Left Center Midfield,116,Ingolstadt,189,"['3622e93c-5d7a-49ba-adcb-473ce08d8282', 'df34daf1-496a-4653-8cb0-8e723b20c6cb']",46,,,,,,,,,,,,,,,,,Ingolstadt,189,00:11:46.938,Pass,
,,,,,,,,,,,,,,,,,0.749621,,,,,,,,,,,,,,,b11aa4b9-a7de-4f14-948a-da6c03eb10cf,1637,,,"[40.5, 65.3]",3890374,56,,,,,-0.9932372,,Head,,,"[46.3, 56.4]",,High Pass,,10.623088,,,,,Alfredo Morales,12304.0,,,,,,2,Regular Play,Marvin Matip,9106.0,Right Center Back,116,Ingolstadt,189,['2b0a094e-d542-45b8-83ee-b59a7654c343'],49,,,,,,,,,,,,,,,,,Ingolstadt,189,00:11:49.121,Pass,
,,,,,,,,,,,,,,,,,1.85244,,,,,,,,,,,,,,,14201e3c-af96-4df0-918a-2f91cc1df067,1639,,,"[46.6, 56.4]",3890374,56,,,,,0.37070918,,Right Foot,,,"[73.1, 66.7]",,High Pass,,28.43132,,,,,Moritz Hartmann,40464.0,,,,,,2,Regular Play,Alfredo Morales,12304.0,Left Center Midfield,116,Ingolstadt,189,['47d30f0a-63a8-4346-96ef-6d611755fea9'],49,,,,,,,,,,,,,,,,,Ingolstadt,189,00:11:49.871,Pass,
,,,,,,,,,,,,,,,,,1.528183,,,,,,,,,,,,,,,8295d4d7-59bf-42da-9125-eede79b85b59,1644,,,"[77.7, 68.0]",3890374,57,,,,,-0.8635628,,Right Foot,,,"[103.0, 38.4]",,High Pass,,38.939056,,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,117,Ingolstadt,189,['4f827c9e-b2eb-4932-8db0-79e947d3be5f'],15,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:15.873,Pass,
,,,,,,,,,,,,,,,,,1.493028,,,,,,,,,,,,,,,ee16deec-61e6-4916-8a87-697fde0a208e,1648,,,"[86.6, 71.8]",3890374,57,,,,,0.1711486,,Right Foot,,,"[102.8, 74.6]",,Low Pass,,16.440195,,,,,Stefan Lex,40463.0,,,,,,2,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,117,Ingolstadt,189,['a0d36cd3-81dc-4e82-81e1-ebf530bbc997'],21,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:21.844,Pass,
,,,,,,,,,,,,,,,,,0.743839,,,,,,,,,,,,,,,4f1ae8a6-790a-4d20-b354-3c15c372d4d9,1651,,,"[104.6, 74.6]",3890374,57,,,,,-1.111459,,Left Foot,,,"[109.2, 65.3]",,Ground Pass,,10.375452,,,,,Tobias Levels,40460.0,,,,,,2,From Free Kick,Stefan Lex,40463.0,Right Wing,117,Ingolstadt,189,['ba13d400-4a7b-4d82-a74d-6d3bddf1a69a'],24,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:24.773,Pass,
,,,,,,,,,,,,,,,,,1.800747,,,,,,,,,,,,,,,1a8fc6fc-84b7-4210-9739-57db911e473a,1654,,,"[111.5, 65.3]",3890374,57,,,,,-1.5643861,,Right Foot,True,,"[111.7, 34.1]",,High Pass,,31.200642,,,Incomplete,,Benjamin Hübner,8405.0,,,,,,2,From Free Kick,Tobias Levels,40460.0,Right Back,117,Ingolstadt,189,"['0589e106-0c84-41fb-b7e7-11887a2ed40c', '6d36dedb-42e7-43bd-a390-75006b1d300e']",26,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:26.442,Pass,
,,,,,,,,,,,,,,,,,2.694609,,,,,,,,,,,,,,,af639363-2ada-455e-8ee1-ae39ebfbe71f,1666,,,"[61.0, 40.1]",3890374,58,,True,,,3.1156244,,Right Foot,,,"[45.6, 40.5]",,Ground Pass,,15.405194,,,,,Peter Niemeyer,40467.0,,,,,Kick Off,2,From Kick Off,Jan Rosenthal,40477.0,Center Attacking Midfield,118,Darmstadt 98,872,['79e99657-8874-474a-8b02-8b231f020a87'],40,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:40.483,Pass,
,,,,,,,,,,,,,,,,,3.453249,,,,,,,,,,,,,,,7921a8d0-e058-4b77-a641-9b58ac1b2045,1668,,,"[45.4, 40.5]",3890374,58,,True,,,-0.0042552934,,Right Foot,,,"[92.4, 40.3]",,High Pass,,47.000427,,,Incomplete,,,,,,,,,2,From Kick Off,Peter Niemeyer,40467.0,Right Defensive Midfield,118,Darmstadt 98,872,['9d3ed350-e134-4501-bd0e-c41799e8642d'],45,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:45.088,Pass,
,,,,,,,,,,,,,,,,,3.310068,,,,,,,,,,,,,,,93bef0b9-bae7-469f-96f2-4985e10c097c,1670,,,"[27.5, 37.6]",3890374,58,,,,,0.050143804,,Left Foot,,,"[81.3, 40.3]",,High Pass,,53.86771,,,Incomplete,,Stefan Lex,40463.0,,,,,,2,Regular Play,Ramazan Özcan,12319.0,Goalkeeper,119,Ingolstadt,189,"['44b33589-ac01-4cc0-802c-e9134c0b0c0c', 'c8c3fd2a-86e5-497c-9949-d2c490c3ddc5']",52,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:52.389,Pass,
,,,,,,,,,,,,,,,,,1.794412,,,,,,,,,,,,,,,c8c3fd2a-86e5-497c-9949-d2c490c3ddc5,1672,,,"[38.8, 39.8]",3890374,58,,,,True,-0.71654165,,,,,"[54.3, 26.3]",,High Pass,,20.554804,,,Incomplete,,Jan Rosenthal,40477.0,,,,,Recovery,2,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,119,Ingolstadt,189,"['93bef0b9-bae7-469f-96f2-4985e10c097c', '96c8a8a9-2639-4d5f-be4a-69242aeec33b', 'bcfbbb37-fdfa-404a-9182-e35195383e1d', 'e4e2f638-2961-42b7-9332-3510fd0d151c']",55,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:55.699,Pass,True
,,,,,,,,,,,,,,,,,1.164585,,,,,,,,,,,,,,,8b00bddd-1443-45b7-b540-1770a8a09da7,1677,,,"[66.5, 56.5]",3890374,58,,,,,0.14308329,,Right Foot,,,"[78.3, 58.2]",,Ground Pass,,11.921828,,,,,Pascal Groß,3097.0,,,,,,2,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,119,Ingolstadt,189,['189c2126-47a7-4964-8b7b-6dd3bbd2c7f8'],58,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:58.503,Pass,
,,,,,,,,,,,,,,,,,3.432622,,,,,,,,,,,,,,,63592a1c-e0d3-44ee-9326-f2e155e9e194,1680,,,"[78.5, 57.8]",3890374,59,,,,,0.3332443,,Right Foot,,,"[114.9, 70.4]",,Low Pass,,38.519085,,,,,Stefan Lex,40463.0,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,119,Ingolstadt,189,['19c75852-5251-4c24-b331-0ec6d401d3f1'],0,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:00.781,Pass,
,,,,,,,,,,,,,,,,,1.213302,,,,,,,,,,,,,,,f927488e-94f7-45c5-a7c8-17071fbf60bb,1683,,,"[115.5, 71.1]",3890374,59,,,,,-1.9588999,,Right Foot,,True,"[108.1, 53.0]",,Low Pass,,19.554283,,,,,Pascal Groß,3097.0,,,,,,2,Regular Play,Stefan Lex,40463.0,Right Wing,119,Ingolstadt,189,['69a85249-d42d-40a6-8965-d9af0b9662b5'],4,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:04.504,Pass,
,,,,,,,,,,,,,,,,,2.307551,,,,,,,,,,,,,,,367c7bfd-746d-40c5-b351-5df0ce377f99,1691,,,"[61.0, 40.1]",3890374,60,,True,,,2.4071708,,Right Foot,,,"[50.7, 49.4]",,Ground Pass,,13.877319,,,,,Aytac Sulu,9217.0,,,,,Kick Off,2,From Kick Off,Jan Rosenthal,40477.0,Center Attacking Midfield,121,Darmstadt 98,872,['c2f5e0f1-02ae-4edf-9059-7e3adc13018f'],47,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:15:47.671,Pass,
,,,,,,,,,,,,,,,,,1.225432,,,,,,,,,,,,,,,d50767ef-de06-4c78-89ed-710b6aa5288d,1693,,,"[51.7, 51.6]",3890374,60,,True,,,0.2957517,,Right Foot,,,"[90.1, 63.3]",,High Pass,,40.142868,,,Incomplete,,,,,,,,,2,From Kick Off,Aytac Sulu,9217.0,Right Center Back,121,Darmstadt 98,872,['4cabf949-ca69-4889-82cd-16a65250f032'],50,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:15:50.044,Pass,
,,,,,,,,,,,,,,,,,4.326805,,,,,,,,,,,,,,,bbb7b9ef-fec6-4a89-95ea-5ca69b6ac777,1696,,,"[41.3, 3.0]",3890374,60,,,,,0.08531869,,Left Foot,,,"[102.1, 8.2]",,High Pass,,61.021965,,,Incomplete,,Stefan Lex,40463.0,,,Through Ball,True,,2,Regular Play,Benjamin Hübner,8405.0,Left Center Back,122,Ingolstadt,189,"['50a66cb9-87c1-428d-aaef-436c96a730d6', '7e497ce3-d5d3-4074-a6c5-c45482023218', 'a26addc0-1667-4c34-9b3c-8460962af5e6']",54,,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:54.022,Pass,True
,,,,,,,,,,,,,,,,,2.19491,,,,,,,,,,,,,,,2b5afc5e-7bea-40ee-af06-307d424de0a5,1700,,,"[92.4, 0.1]",3890374,61,,,,,1.0803095,,,,,"[108.1, 29.5]",,High Pass,,33.32942,,,Incomplete,,Lukas Hinterseer,9103.0,,,,,Throw-in,2,From Throw In,Robert Bauer,8394.0,Left Back,123,Ingolstadt,189,"['068bffae-1ec6-4431-a3bf-29a2bb7cb300', '800c6ed1-b971-46dd-ab0a-e921cbf53669']",25,,,,,,,,,,,,,,,,,Ingolstadt,189,00:16:25.106,Pass,
,,,,,,,,,,,,,,,,,2.384866,,,,,,,,,,,,,,,8080e030-283f-4510-9758-803f8072c14a,1706,,,"[33.5, 59.9]",3890374,61,,,,,-0.14873067,,Right Foot,,,"[64.2, 55.3]",,High Pass,,31.042713,,,Incomplete,,Dominik Stroh-Engel,40481.0,,,,,,2,From Throw In,Jan Rosenthal,40477.0,Center Attacking Midfield,123,Ingolstadt,189,"['d55a4d62-0410-462f-bdac-df091a929e9b', 'd6b9c08f-9b59-4dfe-aa31-bea12fd5b2a7', 'e138fcec-918c-4109-9ab0-1a68f25c19a5']",29,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:16:29.467,Pass,True
,,,,,,,,,,,,,,,,,2.473608,,,,,,,,,,,,,,,9c71ba53-72a5-46cd-b17c-0dce778c97fa,1710,,,"[48.3, 27.3]",3890374,61,,,,,2.900475,,Right Foot,,,"[17.8, 34.8]",,Ground Pass,,31.408598,,,,,Ramazan Özcan,12319.0,,,,,,2,From Throw In,Marvin Matip,9106.0,Right Center Back,123,Ingolstadt,189,['f0796d70-ad1a-4ab6-870a-40d15a8ee6d3'],33,,,,,,,,,,,,,,,,,Ingolstadt,189,00:16:33.384,Pass,
,,,,,,,,,,,,,,,,,2.097426,,,,,,,,,,,,,,,6898b54f-8130-4d58-847f-caaa2d7b41a6,1714,,,"[21.7, 27.5]",3890374,61,,,,,0.12389053,,Left Foot,,,"[74.7, 34.1]",,High Pass,,53.409363,,,,,Lukas Hinterseer,9103.0,,,,,,2,From Throw In,Ramazan Özcan,12319.0,Goalkeeper,123,Ingolstadt,189,"['33ed996e-95d3-4b33-b9d2-56be267cb454', 'd395d1ca-da1f-4e9f-92c1-a8a1d942b52b']",38,,,,,,,,,,,,,,,,,Ingolstadt,189,00:16:38.919,Pass,True
,,,,,,,,,,,,,,,,,1.348172,,,,,,,,,,,,,,,19710c1d-e704-401a-997e-e0e38129cedd,1723,,,"[56.7, 46.0]",3890374,61,,,,,-1.6349937,,Right Foot,,,"[55.8, 32.0]",,Ground Pass,,14.028899,,,,,Luca Caldirola,9404.0,,,,,Free Kick,2,From Free Kick,Aytac Sulu,9217.0,Right Center Back,125,Darmstadt 98,872,['34f2c75c-45ee-4bb7-8eeb-0e993813e50e'],59,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:16:59.673,Pass,
,,,,,,,,,,,,,,,,,2.330054,,,,,,,,,,,,,,,c20f11a9-a6b7-44f6-8969-6e6f0fb34d4e,1726,,,"[61.8, 24.9]",3890374,62,,,,,0.4840068,,Left Foot,,,"[96.8, 43.3]",,High Pass,,39.541878,,,Incomplete,,Dominik Stroh-Engel,40481.0,,,,,,2,From Free Kick,Luca Caldirola,9404.0,Left Center Back,125,Darmstadt 98,872,"['9f8661fa-568d-4a7f-a608-d5cd276bda76', 'd93b8e7c-2336-477e-aa22-d3993b3720c0']",3,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:17:03.480,Pass,
,,,,,,,,,,,,,,,,,3.060661,,,,,,,,,,,,,,,9f8661fa-568d-4a7f-a608-d5cd276bda76,1728,,,"[23.3, 36.8]",3890374,62,,,,,0.20044619,,Head,,,"[54.8, 43.2]",,High Pass,,32.143585,,,,,Pascal Groß,3097.0,,,,,Recovery,2,From Free Kick,Benjamin Hübner,8405.0,Left Center Back,125,Darmstadt 98,872,"['c20f11a9-a6b7-44f6-8969-6e6f0fb34d4e', 'f4ada7d5-60c5-4dd8-aa75-aa9757999fca']",5,,,,,,,,,,,,,,,,,Ingolstadt,189,00:17:05.810,Pass,
,,,,,,,,,,,,,,,,,2.088899,,,,,,,,,,,,,,,81fc70c0-c2ca-443f-a551-6aafb6eef10e,1734,,,"[68.0, 38.0]",3890374,62,,,,,-0.3780409,,Right Foot,,,"[103.0, 24.1]",,High Pass,,37.65913,,,,,Aytac Sulu,9217.0,,,,,Free Kick,2,From Free Kick,György Garics,20522.0,Right Back,126,Darmstadt 98,872,['2e384f41-2297-4096-be88-c4dba9ab15b8'],53,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:17:53.594,Pass,
,,,,,,,,,,,,,,,,,0.902115,,,,,,,,,,,,,,,8d9d6eaf-550b-46f8-9e0b-b6e6fdce74ae,1737,,,"[104.3, 24.5]",3890374,62,,,,True,1.418147,,,,,"[105.9, 34.9]",,High Pass,,10.522357,,,Incomplete,,Dominik Stroh-Engel,40481.0,,,,,,2,From Free Kick,Aytac Sulu,9217.0,Right Center Back,126,Darmstadt 98,872,"['0cd14a70-3438-4f29-9452-1d03fabc5d41', '2d9ba496-c19b-4e6c-8971-3ad5da7e9679', '7045754c-7d7e-4e31-a7ce-dbdb84661ba7']",55,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:17:55.683,Pass,True
