50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.503316,,,,,,,,,,,,f8f78bb0-a481-4e20-843b-c3ee73312253,2942,,"[26.7, 58.8]",3890521,83,,,,,0.46959993,,Head,,,,"[46.8, 69.0]",,High Pass,,22.539965,,Incomplete,,,,,,,,Recovery,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,196,Eintracht Frankfurt,184,"['3527dd8c-708b-4e86-96bb-5175e4992cdb', 'e59eea21-8d62-45cc-975a-bc455d1b9428']",38,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:38.715,Pass,
,,,,,,,,,,,,,,,,,,1.21655,,,,,,,,,,,,08a57e47-361e-4135-83ef-039f0f990662,2946,,"[76.6, 4.7]",3890521,83,,,,,-2.9487083,,Right Foot,,,,"[63.8, 2.2]",,Ground Pass,,13.041856,,,,Bastian Oczipka,8504.0,,,,,,2,Regular Play,Szabolcs Huszti,18888.0,Left Defensive Midfield,196,Eintracht Frankfurt,184,"['0ead1493-8a12-4d14-8428-64fa10596b9f', 'e00dbcb0-077e-4ced-a912-10d3a7f5f7c9']",42,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:42.224,Pass,True
,,,,,,,,,,,,,,,,,,1.196884,,,,,,,,,,,,b8b1be26-1cd8-40d0-87aa-769f002e9d2f,2948,,"[63.8, 2.2]",3890521,83,,,,,1.3244421,,Left Foot,,,,"[68.1, 19.3]",,Ground Pass,,17.632357,,,,Makoto Hasebe,5681.0,,,,,,2,Regular Play,Bastian Oczipka,8504.0,Left Back,196,Eintracht Frankfurt,184,['65793dfe-3d4c-44f9-a50a-d68d24f3926b'],43,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:43.441,Pass,
,,,,,,,,,,,,,,,,,,1.241559,,,,,,,,,,,,d08f1c02-0f81-46c2-8380-7c3c234be10c,2952,,"[68.8, 20.0]",3890521,83,,,,,-1.1824776,,Right Foot,,,,"[76.0, 2.4]",,Ground Pass,,19.015783,,,,Szabolcs Huszti,18888.0,,,,,,2,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,196,Eintracht Frankfurt,184,"['233789ac-412d-4f08-be81-4db611e5b920', '40169662-4206-4f10-b014-030a9099dfef']",45,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:45.737,Pass,True
,,,,,,,,,,,,,,,,,,2.264111,,,,,,,,,,,,21ed14c8-dcf2-4949-9a22-ffb50908244d,2955,,"[79.7, 2.4]",3890521,83,,,,,0.9137664,,Left Foot,,,,"[110.4, 42.2]",,High Pass,,50.2646,,Incomplete,,,,,,,,,2,Regular Play,Szabolcs Huszti,18888.0,Left Defensive Midfield,196,Eintracht Frankfurt,184,['e1da2040-dcc9-4a97-9390-1fd272ce4f12'],48,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:48.703,Pass,
,,,,,,,,,,,,,,,,,,1.43892,,,,,,,,,,,,4fc38d0b-fa12-42c2-b533-1ce261e07d5a,2958,,"[13.5, 44.7]",3890521,83,,,,,0.9551764,,Keeper Arm,,,,"[22.2, 57.0]",,Ground Pass,,15.065855,,,,Jonathan Tah,8221.0,,,,,,2,From Keeper,Bernd Leno,15581.0,Goalkeeper,197,Bayer Leverkusen,904,['0ca191f0-cb8c-4de9-acee-1a75caf2cceb'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:56.437,Pass,
,,,,,,,,,,,,,,,,,,2.264631,,,,,,,,,,,,6e886e33-e433-4d1a-aa84-152b53d93e22,2961,,"[26.4, 57.0]",3890521,83,,,,,-2.5223892,,Right Foot,,,,"[8.3, 44.1]",,Ground Pass,,22.22656,,,,Bernd Leno,15581.0,,,,,,2,From Keeper,Jonathan Tah,8221.0,Right Center Back,197,Bayer Leverkusen,904,['3237b6e7-29d6-4e23-acff-8dee789711be'],59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:59.335,Pass,
,,,,,,,,,,,,,,,,,,1.405648,,,,,,,,,,,,48a99722-cef0-45da-bbac-96fe0c2af536,2963,,"[8.3, 44.1]",3890521,84,,,,,-1.0553716,,Right Foot,,,,"[19.8, 23.8]",,Ground Pass,,23.331095,,,,Christoph Kramer,8805.0,,,,,,2,From Keeper,Bernd Leno,15581.0,Goalkeeper,197,Bayer Leverkusen,904,['ee5f3c71-d647-4cf1-98b5-b091c26bdf11'],1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:01.600,Pass,
,,,,,,,,,,,,,,,,,,2.372265,,,,,,,,,,,,8a5c2f59-b340-4069-b51b-81fa3126d0b4,2966,,"[21.7, 20.2]",3890521,84,,,,,0.35425943,,Left Foot,,,,"[58.2, 33.7]",,High Pass,,38.916576,,,,Stefan Kießling,11394.0,,,,,,2,From Keeper,Christoph Kramer,8805.0,Left Center Back,197,Bayer Leverkusen,904,['bb3fb8d8-ad38-4fc8-b1e0-006459865071'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:04.375,Pass,
,,,,,,,,,,,,,,,,,,1.203992,,,,,,,,,,,,91b07ef0-796c-4918-8a07-193bad170eaa,2969,,"[58.5, 33.7]",3890521,84,,,,,-2.9479706,,Other,,,,"[48.3, 31.7]",,High Pass,,10.394229,,,,Marlon Frey,21168.0,,,,,,2,From Keeper,Stefan Kießling,11394.0,Center Forward,197,Bayer Leverkusen,904,"['09863a89-0a15-47e3-8160-e43057afbb0f', 'e3ff026a-f427-4241-9596-62fa20154128']",6,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:06.747,Pass,True
,,,,,,,,,,,,,,,,,,2.65097,,,,,,,,,,,,9b74e7f0-d621-48ad-ba2c-b99e1bc9d2fb,2972,,"[48.3, 31.7]",3890521,84,,,,,-0.46236885,,Left Foot,,,,"[79.6, 16.1]",,High Pass,,34.972134,,Incomplete,,Karim Bellarabi,8213.0,,,,,,2,From Keeper,Marlon Frey,21168.0,Right Defensive Midfield,197,Bayer Leverkusen,904,"['21591016-30f1-4750-a0ba-0ca300434c7a', 'ef56102d-8fc2-4ed6-879a-ecf321ed99e2']",8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:08.701,Pass,
,,,,,,,,,,,,,,,,,,2.22321,,,,,,,,,,,,ef56102d-8fc2-4ed6-879a-ecf321ed99e2,2974,,"[40.5, 64.0]",3890521,84,,,,,-0.6234308,,Head,,,,"[49.4, 57.6]",,High Pass,,10.962208,,,,David Ángel Abraham,8678.0,,,,,Recovery,2,From Keeper,Timothy Chandler,8670.0,Right Back,197,Bayer Leverkusen,904,"['729793ce-7c2e-49ac-a85c-4cb26bdb5b75', '9b74e7f0-d621-48ad-ba2c-b99e1bc9d2fb']",11,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:39:11.352,Pass,
,,,,,,,,,,,,,,,,,,1.640301,,,,,,,,,,,,ba5db8c3-3fea-4dc7-ad7a-ffb49d298ce4,2976,,"[49.4, 57.6]",3890521,84,,,,True,0.49312967,,,,,,"[64.1, 65.5]",,High Pass,,16.68832,,Incomplete,,Sonny Kittel,10822.0,,,,,,2,From Keeper,David Ángel Abraham,8678.0,Right Center Back,197,Bayer Leverkusen,904,"['688a4a26-b79a-4541-ba85-75e4a73eb0b1', '95ef9128-b07c-4d9f-b075-0652d1efca20', 'e8c2dcd3-ec01-4f32-8d70-45a2d8e26276']",13,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:39:13.575,Pass,True
,,,,,,,,,,,,,,,,,,1.72379,,,,,,,,,,,,e8c2dcd3-ec01-4f32-8d70-45a2d8e26276,2979,,"[56.0, 14.6]",3890521,84,,,,,-0.54937446,,Head,,,,"[70.7, 5.6]",,Low Pass,,17.2363,,Incomplete,,Karim Bellarabi,8213.0,,,,,Recovery,2,From Keeper,Benjamin Henrichs,8211.0,Left Back,197,Bayer Leverkusen,904,"['2cd0498d-3fc3-44d5-be2e-1d8dd6fbdcee', 'ba5db8c3-3fea-4dc7-ad7a-ffb49d298ce4', 'ed570fa1-b976-43e5-bd95-fe0f08379c0f']",15,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:15.216,Pass,
,,,,,,,,,,,,,,,,,,1.12328,,,,,,,,,,,,54d88839-6ccf-4b05-99b6-6005f3c61240,2985,,"[69.0, 3.1]",3890521,84,,,,,3.101614,,Right Foot,,,,"[61.5, 3.4]",,Ground Pass,,7.5059977,,,,Benjamin Henrichs,8211.0,,,,,,2,From Keeper,Karim Bellarabi,8213.0,Left Wing,197,Bayer Leverkusen,904,"['491b0d36-cf36-4450-bf40-da5f4cc65029', '72df6021-c5cf-4874-a91a-1b91f59b141b']",19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:19.395,Pass,True
,,,,,,,,,,,,,,,,,,0.876373,,,,,,,,,,,,1a74e9d0-cfe0-4d8a-8113-d2dbaa1b3d70,2987,,"[61.5, 3.4]",3890521,84,,,,,0.51778185,,Right Foot,,,,"[69.4, 7.9]",,Ground Pass,,9.091755,,,,Kevin Kampl,8222.0,,,,,,2,From Keeper,Benjamin Henrichs,8211.0,Left Back,197,Bayer Leverkusen,904,['6995a618-5013-4022-a7ab-d55e601979c7'],20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:20.519,Pass,
,,,,,,,,,,,,,,,,,,2.559379,,,,,,,,,,,,769b8a0e-e43f-4c7b-bac8-323bb24b6526,2990,,"[69.4, 7.9]",3890521,84,,,,,-0.0685945,,Left Foot,,,,"[95.6, 6.1]",,Ground Pass,,26.261759,,Unknown,,Karim Bellarabi,8213.0,,,,,,2,From Keeper,Kevin Kampl,8222.0,Center Attacking Midfield,197,Bayer Leverkusen,904,['fea0938a-18c3-46e4-b9ba-b61624e4faa1'],21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:21.889,Pass,
,,,,,,,,,,,,,,,,,,1.33054,,,,,,,,,,,,8fb9f47a-6bc4-4e07-9a80-fd09987d8d3f,2994,,"[24.5, 74.0]",3890521,84,,,,,0.07594064,,Right Foot,,,,"[33.7, 74.7]",,Ground Pass,,9.226592,,,,Makoto Hasebe,5681.0,,,,,Free Kick,2,From Free Kick,David Ángel Abraham,8678.0,Right Center Back,198,Eintracht Frankfurt,184,['c7bfe66b-3e5c-4b8c-b4f2-29d2c91646e0'],31,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:39:31.025,Pass,
,,,,,,,,,,,,,,,,,,0.148231,,,,,,,,,,,,9486860f-e6c2-4d5d-9535-6885034011b1,2997,,"[34.5, 74.7]",3890521,84,,,,,0.0,,Right Foot,,,,"[37.5, 74.7]",,Low Pass,,3.0,,Incomplete,,,,,,,,,2,From Free Kick,Makoto Hasebe,5681.0,Right Defensive Midfield,198,Eintracht Frankfurt,184,['04265fe3-c65d-44d3-baa0-c4c11264137c'],32,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:39:32.793,Pass,
,,,,,,,,,,,,,,,,,,2.669533,,,,,,,,,,,,50baa627-2430-4611-99bc-41175cadf829,3001,,"[47.0, 70.5]",3890521,84,,,,,-0.22278415,,Right Foot,,,,"[90.7, 60.6]",,High Pass,,44.807365,,Incomplete,,Haris Seferović,5543.0,,,Through Ball,True,,2,From Free Kick,Makoto Hasebe,5681.0,Right Defensive Midfield,198,Eintracht Frankfurt,184,"['4b3cc0c2-9309-4f93-ba21-7bb5aa6d3b91', 'abf4b9ba-732d-48b4-b789-e42f9c59c881']",35,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:39:35.531,Pass,
,,,,,,,,,,,,,,,,,,2.328077,,,,,,,,,,,,06c0a592-a21d-4f5a-8048-942d4ed2e495,3006,,"[23.2, 25.7]",3890521,84,,,,,-0.5166453,,Right Foot,,,,"[57.7, 6.1]",,High Pass,,39.678837,,,,Kevin Kampl,8222.0,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,199,Bayer Leverkusen,904,['dff69e34-21d0-4f37-a8d1-4938a0b2b11e'],40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:40.154,Pass,
,,,,,,,,,,,,,,,,,,1.608178,,,,,,,,,,,,9d728cbb-a070-41f0-9054-0659266696f2,3014,,"[56.7, 5.1]",3890521,86,,,,,0.331687,,Right Foot,,,,"[89.8, 16.5]",,High Pass,,35.00814,,,,Stefan Kießling,11394.0,,,,,Free Kick,2,From Free Kick,Christoph Kramer,8805.0,Left Center Back,200,Bayer Leverkusen,904,['9993907a-b558-44ed-b804-e31590d3c08c'],1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:01.494,Pass,
,,,,,,,,,,,,,,,,,,1.896584,,,,,,,,,,,,138cfa32-a5f7-4175-8004-462b22350c16,3016,,"[89.8, 16.5]",3890521,86,,,,,-1.8828385,,Other,,,,"[85.8, 4.1]",,Low Pass,,13.029198,,,,Karim Bellarabi,8213.0,,,,,,2,From Free Kick,Stefan Kießling,11394.0,Center Forward,200,Bayer Leverkusen,904,['7cf5cf8f-c437-4498-8d01-6d7b299f02d4'],3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:03.103,Pass,
,,,,,,,,,,,,,,,,,,1.117672,,,,,,,,,,,,855cbbe0-8da7-4991-8798-65f7194161c2,3019,,"[85.8, 4.1]",3890521,86,,,,,2.851901,,Right Foot,,,,"[75.4, 7.2]",,Ground Pass,,10.852189,,,,Benjamin Henrichs,8211.0,,,,,,2,From Free Kick,Karim Bellarabi,8213.0,Left Wing,200,Bayer Leverkusen,904,['8b76e065-ac0b-40b3-8204-361b9b6475e0'],5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:05.781,Pass,
,,,,,,,,,,,,,,,,,,0.758256,,,,,,,,,,,,8f6c4072-412c-411b-8f6d-160730e93a2f,3023,,"[76.4, 5.6]",3890521,86,,,,,0.10768987,,Right Foot,,,,"[91.2, 7.2]",,Ground Pass,,14.886235,,Incomplete,,Julian Brandt,5555.0,,,,,,2,From Free Kick,Benjamin Henrichs,8211.0,Left Back,200,Bayer Leverkusen,904,"['1078c240-2ead-44f6-8e39-91114cba0892', '562c4c8c-8896-4232-9d28-55eeee849c00', '61686196-4aae-46cb-b425-f146d2f2b5fa']",7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:07.390,Pass,True
,,,,,,,,,,,,,,,,,,1.030889,,,,,,,,,,,,562c4c8c-8896-4232-9d28-55eeee849c00,3025,,"[28.9, 72.9]",3890521,86,,,,,-0.07504676,,Right Foot,,,,"[42.2, 71.9]",,Ground Pass,,13.337541,,,,Szabolcs Huszti,18888.0,,,,,Recovery,2,Regular Play,Timothy Chandler,8670.0,Right Back,201,Eintracht Frankfurt,184,"['8f6c4072-412c-411b-8f6d-160730e93a2f', 'e9b4b1f8-b40e-454e-a790-e05b2689edad']",8,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:08.149,Pass,
,,,,,,,,,,,,,,,,,,1.403837,,,,,,,,,,,,22a11b34-3aad-48f4-9096-8ca744731596,3029,,"[42.5, 72.2]",3890521,86,,,,,-1.48958,,Right Foot,,,,"[43.2, 63.6]",,Ground Pass,,8.628442,,,,Gian-Luca Waldschmidt,8320.0,,,,,,2,Regular Play,Szabolcs Huszti,18888.0,Left Defensive Midfield,201,Eintracht Frankfurt,184,"['bd0c6d76-f78f-406e-9f5d-d8e83da1178e', 'fefc4a09-bc03-460c-a293-ec574279180a']",9,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:09.220,Pass,True
,,,,,,,,,,,,,,,,,,0.464529,,,,,,,,,,,,beb61027-855a-4daa-83de-1db5d04c9899,3033,,"[42.9, 63.3]",3890521,86,,,,,3.1415927,,Left Foot,,,,"[37.8, 63.3]",,Ground Pass,,5.1,,,,Makoto Hasebe,5681.0,,,,,,2,Regular Play,Gian-Luca Waldschmidt,8320.0,Center Attacking Midfield,201,Eintracht Frankfurt,184,"['72976b7b-43a9-42f6-92bc-1015fa3577ea', '82caef10-fe87-4d79-9f9b-af98e4518dcb']",10,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:10.653,Pass,True
,,,,,,,,,,,,,,,,,,0.859121,,,,,,,,,,,,cedbd405-78c4-4350-aa2c-d57bb41f587b,3035,,"[37.8, 63.3]",3890521,86,,,,,0.79314995,,Right Foot,,,,"[44.2, 69.8]",,Ground Pass,,9.121951,,,,Szabolcs Huszti,18888.0,,,,,,2,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,201,Eintracht Frankfurt,184,['1bf625d2-ae68-45f6-90f5-b19a039fb415'],11,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:11.117,Pass,
,,,,,,,,,,,,,,,,,,1.715165,,,,,,,,,,,,9f7d5d62-598b-4033-b26d-28e81497eb48,3038,,"[44.5, 69.8]",3890521,86,,,,,-0.5404195,,Right Foot,,,,"[56.5, 62.6]",,Ground Pass,,13.994285,,,,Gian-Luca Waldschmidt,8320.0,,,,,,2,Regular Play,Szabolcs Huszti,18888.0,Left Defensive Midfield,201,Eintracht Frankfurt,184,['fa9bfdbd-dccf-4709-808c-f9dae71e5367'],12,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:12.016,Pass,
,,,,,,,,,,,,,,,,,,1.272383,,,,,,,,,,,,7e0625db-be33-4d3c-8a8d-116963a045ad,3040,,"[57.2, 62.6]",3890521,86,,,,,0.75360674,,Left Foot,,,,"[71.8, 76.3]",,Ground Pass,,20.021238,,,,Sonny Kittel,10822.0,,,,,,2,Regular Play,Gian-Luca Waldschmidt,8320.0,Center Attacking Midfield,201,Eintracht Frankfurt,184,['8cad8ffb-b358-441f-9117-afb0ba568897'],13,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:13.732,Pass,
,,,,,,,,,,,,,,,,,,1.777169,,,,,,,,,,,,43fa2e95-f113-4497-b240-ea5fb5f24711,3048,,"[7.9, 5.1]",3890521,86,,,,,0.009035898,,Left Foot,,,,"[41.1, 5.4]",,High Pass,,33.201355,,,,Julian Brandt,5555.0,,,,,,2,Regular Play,Marlon Frey,21168.0,Right Defensive Midfield,202,Bayer Leverkusen,904,"['0cf804e3-6e16-48e1-8884-e77a1b58e72b', 'ce7a73b9-fbf4-40ed-b96c-50572f3e4fda']",20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:20.658,Pass,True
,,,,,,,,,,,,,,,,,,0.78688,,,,,,,,,,,,0524c551-6ff4-446b-ad28-034f489e8337,3052,,"[38.1, 6.4]",3890521,86,,,,,-0.6573891,,Right Foot,,,,"[43.8, 2.0]",,Low Pass,,7.2006946,,,,Kevin Kampl,8222.0,,,,,,2,Regular Play,Julian Brandt,5555.0,Right Wing,202,Bayer Leverkusen,904,"['3e93e438-f1d5-4537-924c-b92d1f5d58d2', 'e71dd6f3-bee6-4c41-9551-6025bf4a2d14']",23,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:23.219,Pass,True
,,,,,,,,,,,,,,,,,,0.728663,,,,,,,,,,,,d19c1bcb-f7af-4ac9-aa40-620dce72f6dd,3055,,"[43.8, 2.1]",3890521,86,,,,,0.98635244,,Right Foot,,,,"[48.1, 8.6]",,Ground Pass,,7.793587,,,,Julian Brandt,5555.0,,,,,,2,Regular Play,Kevin Kampl,8222.0,Center Attacking Midfield,202,Bayer Leverkusen,904,['69e9e7fd-36dc-496f-85ad-01a81fa16176'],24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:24.916,Pass,
,,,,,,,,,,,,,,,,,,0.670433,,,,,,,,,,,,c78a911d-2e69-4c9a-a0e4-a61ceee52925,3059,,"[49.8, 6.4]",3890521,86,,,,,2.9060476,,Right Foot,,,,"[44.8, 7.6]",,Ground Pass,,5.141984,,,,Kevin Kampl,8222.0,,,,,,2,Regular Play,Julian Brandt,5555.0,Right Wing,202,Bayer Leverkusen,904,"['7252add1-268e-4509-b1fe-05a7a58acf01', '935920e5-b5cf-462d-884f-d01612451591']",26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:26.434,Pass,True
,,,,,,,,,,,,,,,,,,1.752726,,,,,,,,,,,,1b0e9685-2ad1-43f1-aa29-c222e4974056,3062,,"[44.4, 17.5]",3890521,86,,,,,1.5016,,Right Foot,,,,"[46.5, 47.8]",,Ground Pass,,30.372684,,,,Tin Jedvaj,6309.0,,,,,,2,Regular Play,Kevin Kampl,8222.0,Center Attacking Midfield,202,Bayer Leverkusen,904,['20d7e9f7-5b13-4eea-b175-8cff59d139b4'],28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:28.408,Pass,
,,,,,,,,,,,,,,,,,,1.311744,,,,,,,,,,,,766a52c1-662d-4dc9-b4f3-c26b68fb43ce,3068,,"[64.7, 33.4]",3890521,86,,,,,-0.42456138,,Left Foot,,,,"[79.3, 26.8]",,Ground Pass,,16.022484,,,,Haris Seferović,5543.0,,,,,Recovery,2,Regular Play,Bastian Oczipka,8504.0,Left Back,202,Bayer Leverkusen,904,['e7692602-189b-42ab-8d2d-460b7c543392'],33,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:33.069,Pass,
,,,,,,,,,,,,,,,,,,2.889818,,,,,,,,,,,,e5d197a1-4a33-4f80-887c-7150dc70072a,3071,,"[79.3, 26.8]",3890521,86,,,,,0.39926484,,Left Foot,,,,"[109.4, 39.5]",,Ground Pass,,32.66956,,Incomplete,,Gian-Luca Waldschmidt,8320.0,,,,,,2,Regular Play,Haris Seferović,5543.0,Center Forward,202,Bayer Leverkusen,904,"['eef13fdb-4247-4d95-8bc6-98725713f496', 'f2f37c1e-1ba8-4d1f-8d3f-8e56edbbe624']",35,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:35.351,Pass,
,,,,,,,,,,,,,,,,,,2.047412,,,,,,,,,,,,1a3ed64b-3a30-4792-9501-4579ece3701c,3076,,"[9.3, 45.1]",3890521,86,,True,,,-1.1716384,,Keeper Arm,,,,"[18.2, 24.0]",,Ground Pass,,22.900219,,,,Christoph Kramer,8805.0,,,,,,2,Regular Play,Bernd Leno,15581.0,Goalkeeper,202,Bayer Leverkusen,904,['42c093fb-2ab1-4c3e-9eeb-5c1227212777'],44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:44.647,Pass,
,,,,,,,,,,,,,,,,,,1.046452,,,,,,,,,,,,e651e51f-8e34-47b6-9fa0-2bc584a6e591,3078,,"[19.8, 22.8]",3890521,86,,,,,0.13432144,,Right Foot,,,,"[30.9, 24.3]",,Ground Pass,,11.200892,,,,Kevin Kampl,8222.0,,,,,,2,Regular Play,Christoph Kramer,8805.0,Left Center Back,202,Bayer Leverkusen,904,['4239ef99-d0c4-44c0-8561-a750201762cc'],47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:47.428,Pass,
,,,,,,,,,,,,,,,,,,1.879759,,,,,,,,,,,,322ff668-d415-4fe2-9c0e-dcc6af1fb974,3081,,"[37.3, 25.7]",3890521,86,,,,,-1.7541443,,Right Foot,,,,"[34.5, 10.6]",,Ground Pass,,15.357409,,,,Christoph Kramer,8805.0,,,,,,2,Regular Play,Kevin Kampl,8222.0,Center Attacking Midfield,202,Bayer Leverkusen,904,['63666299-0453-42f7-95b4-87a914d58c44'],50,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:50.948,Pass,
,,,,,,,,,,,,,,,,,,1.84688,,,,,,,,,,,,a6d5dfdd-192b-4110-96b9-adea27141b7b,3084,,"[34.9, 12.3]",3890521,86,,,,,1.7894653,,Left Foot,,,,"[30.9, 30.3]",,Ground Pass,,18.439089,,,,Charles Mariano Aránguiz Sandoval,8210.0,,,,,,2,Regular Play,Christoph Kramer,8805.0,Left Center Back,202,Bayer Leverkusen,904,['ebd3ff44-b959-4e74-8cb0-aa2ff1e275de'],54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:54.289,Pass,
,,,,,,,,,,,,,,,,,,1.465062,,,,,,,,,,,,ac8fd06e-ce33-433e-9675-a5cac48d15ed,3087,,"[30.7, 30.7]",3890521,86,,,,,-0.20963985,,Right Foot,,,,"[44.8, 27.7]",,Ground Pass,,14.415617,,,,Marlon Frey,21168.0,,,,,,2,Regular Play,Charles Mariano Aránguiz Sandoval,8210.0,Left Defensive Midfield,202,Bayer Leverkusen,904,['c5bbd1d0-39a6-41e0-aca7-7baa6aeab729'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:56.928,Pass,
,,,,,,,,,,,,,,,,,,2.84453,,,,,,,,,,,,8f4d2811-2afd-45e1-9029-c4bb034b95de,3091,,"[42.8, 27.6]",3890521,86,,,,,2.6323965,,Right Foot,,,,"[14.5, 43.4]",,Ground Pass,,32.41188,,,,Bernd Leno,15581.0,,,,,,2,Regular Play,Marlon Frey,21168.0,Right Defensive Midfield,202,Bayer Leverkusen,904,"['03fdf8b6-e6d9-4d6c-ae09-34605fb5551a', '6088e138-56d5-4c5b-a0a2-924f560fa929']",59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:59.301,Pass,True
,,,,,,,,,,,,,,,,,,1.240353,,,,,,,,,,,,868de843-8084-414b-8937-5dea925e644b,3094,,"[14.5, 49.4]",3890521,87,,,,,0.41167134,,Right Foot,,,,"[28.7, 55.6]",,Ground Pass,,15.494515,,,,Jonathan Tah,8221.0,,,,,,2,Regular Play,Bernd Leno,15581.0,Goalkeeper,202,Bayer Leverkusen,904,['9d5f4a15-74ea-4e3b-83c5-1bb98787cdf1'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:04.353,Pass,
,,,,,,,,,,,,,,,,,,2.30843,,,,,,,,,,,,3e168b3c-6002-4dc3-88d7-ba86d125c174,3097,,"[28.7, 55.6]",3890521,87,,,,,-1.5428966,,Right Foot,,,,"[29.9, 12.6]",,Ground Pass,,43.016743,,,,Christoph Kramer,8805.0,,True,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,202,Bayer Leverkusen,904,['c9d444bb-2370-4760-a105-0427f8ed1792'],6,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:06.610,Pass,
