50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.619217,,,,,,,,,,,,,81ff7c53-1809-49b5-b1a5-b7c369122c85,3563,,,"[63.8, 15.6]",3890399,86,,,,,-1.5707964,,Right Foot,,,,"[63.8, 5.2]",,Ground Pass,,10.4,,,,,Kingsley Coman,8217.0,,,,,,2,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,197,Bayern Munich,169,"['17809b63-5200-4c52-b7d2-1efa12a98662', 'e21d2ee0-a87b-4cd3-9772-84d5d7d54f6c']",2,,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:02.918,Pass,True
,,,,,,,,,,,,,,,,,,2.117175,,,,,,,,,,,,,6596fbd2-a8f6-4158-a3d4-74f91f4cca07,3566,,,"[63.8, 5.2]",3890399,86,,,,,2.679773,,Left Foot,,,,"[41.9, 16.1]",,Ground Pass,,24.462626,,,,,Holger Badstuber,9406.0,,,,,,2,From Free Kick,Kingsley Coman,8217.0,Left Midfield,197,Bayern Munich,169,['00b39832-cd4b-4af7-85db-a63e60f06694'],3,,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:03.577,Pass,
,,,,,,,,,,,,,,,,,,1.360486,,,,,,,,,,,,,267849a2-1f14-4347-8006-4b7496e46b76,3569,,,"[41.9, 16.1]",3890399,86,,,,,-0.5543075,,Right Foot,,,,"[52.4, 9.6]",,Ground Pass,,12.349089,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,2,From Free Kick,Holger Badstuber,9406.0,Left Center Back,197,Bayern Munich,169,['e5364ae3-2519-444d-9b5b-12ebf3ed7115'],5,,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:05.734,Pass,
,,,,,,,,,,,,,,,,,,1.212929,,,,,,,,,,,,,5e2e628b-0da2-4d58-aed4-e74bdbfaf326,3572,,,"[51.5, 10.0]",3890399,86,,,,,1.735945,,Right Foot,,,,"[49.9, 19.6]",,Ground Pass,,9.73242,,,,,Xabier Alonso Olano,20133.0,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,197,Bayern Munich,169,['75f2f1e7-d75b-45b2-a3bf-53016b13e516'],7,,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:07.345,Pass,
,,,,,,,,,,,,,,,,,,5.262875,,,,,,,,,,,,,bbb64e31-10be-4be0-acdb-ed413b47e615,3575,,,"[49.2, 21.7]",3890399,86,,,,,0.5736348,,Right Foot,,,,"[117.3, 65.7]",,High Pass,,81.077805,,,,,Philipp Lahm,19295.0,,True,,,,2,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,197,Bayern Munich,169,['08cf9df6-e589-4a73-93a0-5a1fbb97dce3'],10,,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:10.389,Pass,
,,,,,,,,,,,,,,,,,,1.450431,,,,,,,,,,,,,a03a6ed7-9a95-4aed-824a-3cbb325e0dce,3578,,,"[117.3, 65.7]",3890399,86,,,,,-2.5940304,,Right Foot,,True,,"[105.0, 58.2]",,Ground Pass,,14.406249,,,,,Sebastian Rode,22824.0,,,,,,2,From Free Kick,Philipp Lahm,19295.0,Right Midfield,197,Bayern Munich,169,['7343a3da-8bac-4b98-b584-12a74a6c6764'],15,,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:15.692,Pass,
,,,,,,,,,,,,,,,,,,0.44226,,,,,,,,,,,,,e71d45f2-c3a8-48de-968d-184a4f000b0c,3585,,,"[115.2, 55.4]",3890399,86,,,,,-2.0736396,,Right Foot,True,True,,"[109.7, 45.4]",,Ground Pass,,11.412712,,,Incomplete,,Robert Lewandowski,5668.0,,,,,,2,From Free Kick,Sebastian Rode,22824.0,Right Center Midfield,197,Bayern Munich,169,"['17583a3a-9cd2-4bb9-ad58-4ac31dddf6d5', '740e7f5f-5fcd-417b-b4a9-c9e7defde6c0']",23,,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:23.821,Pass,
,,,,,,,,,,,,,,,,,,0.717062,,,,,,,,,,,,,740e7f5f-5fcd-417b-b4a9-c9e7defde6c0,3588,,,"[10.4, 34.7]",3890399,86,,,,,-2.1079047,,Right Foot,,,,"[5.1, 25.8]",,Ground Pass,,10.358571,,,,,Robert Bauer,8394.0,,,,,Interception,2,Regular Play,Marvin Matip,9106.0,Right Center Back,198,Ingolstadt,189,"['b0c6addc-14ae-4c26-85e9-de2f002a068f', 'c655d3a9-8284-4025-a374-05bf9018ef85', 'e71d45f2-c3a8-48de-968d-184a4f000b0c']",24,,,,,,,,,,,,,,,,,Ingolstadt,189,00:41:24.264,Pass,True
,,,,,,,,,,,,,,,,,,1.997706,,,,,,,,,,,,,b1833ca7-6055-4a2e-8f08-8b06018f8c18,3591,,,"[5.1, 25.8]",3890399,86,,,,,-0.38878775,,Left Foot,,,,"[30.0, 15.6]",,High Pass,,26.908176,,,Incomplete,,Mathew Leckie,5481.0,,,,,,2,Regular Play,Robert Bauer,8394.0,Left Back,198,Ingolstadt,189,"['8c02b046-4dad-4c75-800a-871c3820199d', 'c0f41456-3d25-47c8-8da2-8385be98f652']",27,,,,,,,,,,,,,,,,,Ingolstadt,189,00:41:27.111,Pass,
,,,,,,,,,,,,,,,,,,1.611518,,,,,,,,,,,,,f0b0cbc2-265e-4c02-acc7-e6448d24f618,3598,,,"[43.5, 12.6]",3890399,86,,,,,-1.4200499,,Right Foot,,,,"[44.7, 4.7]",,Ground Pass,,7.9906197,,,Incomplete,,Mathew Leckie,5481.0,,,,,,2,Regular Play,Max Christiansen,12551.0,Right Center Midfield,198,Ingolstadt,189,"['73c47537-686a-4cca-a502-a58a9fbc7186', 'e570e308-3aa3-4134-8e7a-cbaa7b96fe6e', 'fce673de-3695-499f-a4d5-e2c6af41e57a']",31,,,,,,,,,,,,,,,,,Ingolstadt,189,00:41:31.992,Pass,True
,,,,,,,,,,,,,,,,,,2.04942,,,,,,,,,,,,,e570e308-3aa3-4134-8e7a-cbaa7b96fe6e,3601,,,"[75.4, 75.4]",3890399,86,,,,,-0.07469073,,Right Foot,,,,"[90.1, 74.3]",,Ground Pass,,14.741099,,,,,Philipp Lahm,19295.0,,,,,Recovery,2,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Back,199,Bayern Munich,169,"['86f01e76-64a3-4aba-9b07-26ef8e3f4ce7', 'd00df079-58ed-4c1c-916f-c38b5b314ced', 'f0b0cbc2-265e-4c02-acc7-e6448d24f618']",33,,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:33.604,Pass,True
,,,,,,,,,,,,,,,,,,1.059828,,,,,,,,,,,,,9843b427-b353-41c6-a0cb-72ca150ed21f,3604,,,"[91.5, 74.3]",3890399,86,,,,,3.1098573,,Right Foot,,,,"[78.9, 74.7]",,Ground Pass,,12.606348,,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Midfield,199,Bayern Munich,169,['4cef10e4-677e-4840-b2bb-0a9bcccede9e'],37,,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:37.947,Pass,
,,,,,,,,,,,,,,,,,,2.352801,,,,,,,,,,,,,5a66952e-be7b-4040-9b77-4630f094e895,3608,,,"[64.7, 73.8]",3890399,86,,,,,-1.8513782,,Left Foot,,,,"[54.7, 39.1]",,Ground Pass,,36.112186,,,,,Holger Badstuber,9406.0,,,,,,2,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Back,199,Bayern Munich,169,"['04287fd6-5385-462d-8c03-b4443e4bfd54', '0ecd378a-456f-4eda-bf57-b797b73f7dc5']",41,,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:41.015,Pass,True
,,,,,,,,,,,,,,,,,,1.462555,,,,,,,,,,,,,ad826a6f-2b5f-4253-bb03-c94d2600d588,3611,,,"[54.7, 39.1]",3890399,86,,,,,-1.0797583,,Left Foot,,,,"[62.4, 24.7]",,Ground Pass,,16.329422,,,,,Joshua Kimmich,5579.0,,,,,,2,Regular Play,Holger Badstuber,9406.0,Left Center Back,199,Bayern Munich,169,['5d68dc6c-826b-4c47-b51f-bbeffc0712e9'],44,,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:44.829,Pass,
,,,,,,,,,,,,,,,,,,1.029467,,,,,,,,,,,,,86fa9688-c9a4-4382-8357-91ec4fa2a0dd,3614,,,"[71.3, 12.8]",3890399,86,,,,,1.6254294,,Right Foot,,,,"[70.6, 25.6]",,Ground Pass,,12.819126,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Left Back,199,Bayern Munich,169,['9acf8a67-667d-4e6c-94b7-8e9e6d49560e'],49,,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:49.383,Pass,
,,,,,,,,,,,,,,,,,,0.92604,,,,,,,,,,,,,f90925fc-4884-4537-9ee5-49e329ef83e0,3618,,,"[70.6, 25.6]",3890399,86,,,,,1.9218272,,Right Foot,,,,"[65.4, 39.8]",,Ground Pass,,15.1221695,,,,,Xabier Alonso Olano,20133.0,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,199,Bayern Munich,169,['779cec22-f00d-4481-9768-a9f32b8cb27e'],51,,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:51.739,Pass,
,,,,,,,,,,,,,,,,,,1.55421,,,,,,,,,,,,,65f15818-87c8-4c09-bdd8-698c61233897,3621,,,"[65.4, 39.8]",3890399,86,,,,,-2.1832194,,Right Foot,,,,"[54.3, 24.0]",,Ground Pass,,19.309324,,,,,Holger Badstuber,9406.0,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,199,Bayern Munich,169,['cf864d7c-5156-4249-9603-e1cbdadf086c'],52,,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:52.705,Pass,
,,,,,,,,,,,,,,,,,,0.831991,,,,,,,,,,,,,f1ef8480-ee74-42c1-a3f7-cb7c13ad2b0b,3624,,,"[61.5, 20.7]",3890399,86,,,,,-1.3750591,,Left Foot,,,,"[63.8, 9.1]",,Ground Pass,,11.825819,,,,,Joshua Kimmich,5579.0,,,,,,2,Regular Play,Holger Badstuber,9406.0,Left Center Back,199,Bayern Munich,169,['02ec808d-45b9-466c-ad47-d2a3a5c5cc8e'],58,,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:58.517,Pass,
,,,,,,,,,,,,,,,,,,1.42449,,,,,,,,,,,,,b8083e4e-77b7-4d42-be6a-d8daa1c45bbc,3627,,,"[64.3, 9.1]",3890399,87,,,,,1.4786212,,Right Foot,,,,"[65.4, 21.0]",,Ground Pass,,11.950732,,,,,Xabier Alonso Olano,20133.0,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Left Back,199,Bayern Munich,169,['00af3f0a-c818-4b0a-85da-7f06075b8527'],0,,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:00.823,Pass,
,,,,,,,,,,,,,,,,,,1.389631,,,,,,,,,,,,,14229e7d-585b-45f7-83e5-233a096c244f,3631,,,"[67.8, 22.1]",3890399,87,,,,,-1.8650309,,Right Foot,,,,"[63.8, 8.9]",,Ground Pass,,13.792751,,,,,Joshua Kimmich,5579.0,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,199,Bayern Munich,169,"['379b6c77-b9c0-4c89-ae75-19ac75d38272', '7b733e78-8007-45c7-b310-3703828d82fd']",3,,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:03.076,Pass,True
,,,,,,,,,,,,,,,,,,3.086613,,,,,,,,,,,,,7f3f152d-7080-402f-ae0c-405628cd0f8b,3634,,,"[57.5, 5.4]",3890399,87,,,,,2.0568724,,Right Foot,,,,"[39.8, 38.9]",,High Pass,,37.88852,,,,,Javier Martínez Aginaga,9399.0,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Left Back,199,Bayern Munich,169,['a025f0e8-7d97-4442-b208-b00564501ba8'],5,,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:05.976,Pass,
,,,,,,,,,,,,,,,,,,2.591411,,,,,,,,,,,,,b15c9d1a-084f-460d-83ac-6cd422db7743,3637,,,"[39.8, 40.8]",3890399,87,,,,,-1.6453333,,Right Foot,,,,"[37.5, 10.0]",,Ground Pass,,30.885757,,,,,Holger Badstuber,9406.0,,,,,,2,Regular Play,Javier Martínez Aginaga,9399.0,Right Center Back,199,Bayern Munich,169,['29072dec-1310-4d9b-ba5f-53e9ed7a1ad1'],13,,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:13.524,Pass,
,,,,,,,,,,,,,,,,,,1.852212,,,,,,,,,,,,,374243c1-470a-4428-8bcd-0b6e06299e9e,3640,,,"[37.5, 10.0]",3890399,87,,,,,2.446436,,Left Foot,,,,"[14.0, 29.6]",,Ground Pass,,30.600817,,,,,Manuel Neuer,5570.0,,,,,,2,Regular Play,Holger Badstuber,9406.0,Left Center Back,199,Bayern Munich,169,['d16c6084-e3c7-4def-8c02-1528352ff99a'],18,,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:18.661,Pass,
,,,,,,,,,,,,,,,,,,1.977225,,,,,,,,,,,,,adc90171-6115-4c7d-a779-73167dd3e915,3644,,,"[14.0, 29.6]",3890399,87,,,,,-1.3827609,,Right Foot,,,,"[18.7, 4.9]",,Ground Pass,,25.14319,,,,,Holger Badstuber,9406.0,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,199,Bayern Munich,169,"['3ed9e518-fd80-43d3-84ee-a095f42d46ad', '719a9d4f-5801-486c-a7fe-b2656984a060']",23,,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:23.498,Pass,True
,,,,,,,,,,,,,,,,,,1.038809,,,,,,,,,,,,,8304b679-56fc-4d4e-b778-c77ce4876850,3647,,,"[18.7, 4.9]",3890399,87,,,,,0.36383095,,Left Foot,,,,"[46.8, 15.6]",,Ground Pass,,30.068256,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,2,Regular Play,Holger Badstuber,9406.0,Left Center Back,199,Bayern Munich,169,['35926c64-1b54-472d-8fa7-8002bea313fa'],28,,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:28.591,Pass,
,,,,,,,,,,,,,,,,,,1.445379,,,,,,,,,,,,,0d69b3ac-9762-443f-ae1a-923e3f4495ac,3650,,,"[46.8, 21.7]",3890399,87,,,,,-0.7055682,,Right Foot,,,,"[65.7, 5.6]",,Ground Pass,,24.827806,,,,,Joshua Kimmich,5579.0,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,199,Bayern Munich,169,['a456d878-1ec2-4c17-805f-288a7a43ada3'],30,,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:30.640,Pass,
,,,,,,,,,,,,,,,,,,2.279006,,,,,,,,,,,,,a0e85de2-ff87-47fe-aa74-5e2b7c6360c0,3653,,,"[77.8, 19.6]",3890399,87,,,,,1.2557818,,Right Foot,,,,"[93.8, 68.7]",,High Pass,,51.641167,,,,,Philipp Lahm,19295.0,,True,,,,2,Regular Play,Joshua Kimmich,5579.0,Left Back,199,Bayern Munich,169,['70564764-017a-41ae-86f9-5ed9754a3993'],36,,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:36.064,Pass,
,,,,,,,,,,,,,,,,,,0.877317,,,,,,,,,,,,,1037c822-efc4-47df-a340-757c71fb3fa8,3657,,,"[95.9, 52.6]",3890399,87,,,,,0.21985167,113c74b2-69bb-4303-9b28-a6bf5b3bf973,Left Foot,,,,"[113.8, 56.6]",,Ground Pass,,18.341482,,,,,Márcio Rafael Ferreira de Souza,8209.0,True,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Midfield,199,Bayern Munich,169,['62de3736-e8fd-4b38-8087-ffd7d2deeeba'],40,,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:40.596,Pass,
,,,,,,,,,,,,,,,,,,3.63687,,,,,,,,,,,,,6a5bce93-20e2-4249-b7f1-dcc884860ff6,3662,,,"[9.7, 26.5]",3890399,87,,,,,-0.27935764,,Left Foot,,,,"[72.1, 8.6]",,High Pass,,64.91664,,,,,Mathew Leckie,5481.0,,,,,,2,From Keeper,Ramazan Özcan,12319.0,Goalkeeper,201,Ingolstadt,189,['9fedc058-95a0-43cf-92a1-47af592230cf'],59,,,,,,,,,,,,,,,,,Ingolstadt,189,00:42:59.196,Pass,
,,,,,,,,,,,,,,,,,,1.407006,,,,,,,,,,,,,2f8d81b4-3657-4ba0-9458-5e5aa7390e5c,3665,,,"[71.9, 10.7]",3890399,88,,,,True,0.9074303,,,,,,"[81.2, 22.6]",,High Pass,,15.10298,,,,,Stefan Wannenwetsch,400805.0,,,,,,2,From Keeper,Mathew Leckie,5481.0,Left Center Midfield,201,Ingolstadt,189,"['26125d45-c8c7-4fda-80a6-6419607799f8', '500ce388-b2ce-4420-9a1a-5b91c955e29c']",2,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:02.873,Pass,True
,,,,,,,,,,,,,,,,,,0.939123,,,,,,,,,,,,,024182e8-8aa2-4f7c-a52e-cba938abe719,3668,,,"[80.3, 22.6]",3890399,88,,,,,2.0005586,,Other,,,,"[77.0, 29.8]",,Low Pass,,7.920227,,,,,Pascal Groß,3097.0,,,,,,2,From Keeper,Stefan Wannenwetsch,400805.0,Center Forward,201,Ingolstadt,189,['4fd7c197-8b3a-4a63-b18c-b52f705149d3'],4,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:04.320,Pass,
,,,,,,,,,,,,,,,,,,0.202066,,,,,,,,,,,,,8a68219e-00f9-4d4d-a5c8-f28940193c13,3670,,,"[77.0, 29.8]",3890399,88,,,,,-0.4266275,,Left Foot,,,,"[84.7, 26.3]",,Low Pass,,8.458132,,,Incomplete,,Maurice Multhaup,20959.0,,,,,,2,From Keeper,Pascal Groß,3097.0,Right Midfield,201,Ingolstadt,189,"['11fd1564-0caf-4f7c-bc38-f4c35a75fd5c', '54b656b6-2146-4011-94e1-cf20d5af94da']",5,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:05.259,Pass,
,,,,,,,,,,,,,,,,,,1.728832,,,,,,,,,,,,,f9724385-feca-44fc-9c2d-3a3d262a84d2,3675,,,"[66.3, 29.8]",3890399,88,,,,,2.337329,,Right Foot,,,,"[53.3, 43.3]",,Ground Pass,,18.741665,,,,,Marvin Matip,9106.0,,,,,,2,From Keeper,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,201,Ingolstadt,189,['1bace5c8-ce8b-43cc-9f68-3f4db44f3563'],9,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:09.125,Pass,
,,,,,,,,,,,,,,,,,,1.759529,,,,,,,,,,,,,00fe876d-18a7-41da-919f-0995ac609ee3,3679,,,"[65.6, 47.0]",3890399,88,,,,,1.6090755,,Right Foot,,,,"[64.7, 70.5]",,Ground Pass,,23.517227,,,,,Tobias Levels,40460.0,,,,,,2,From Keeper,Marvin Matip,9106.0,Right Center Back,201,Ingolstadt,189,"['bc645c7a-e7c0-4f4d-9841-81fbccc15126', 'd2a6908d-8c87-4da3-870e-8e537a640222']",12,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:12.295,Pass,True
,,,,,,,,,,,,,,,,,,2.682721,,,,,,,,,,,,,ceb3e699-80f8-4743-b217-362bcdff4a00,3681,,,"[64.7, 70.5]",3890399,88,,,,,-2.80618,,Right Foot,,,,"[18.8, 54.5]",,Ground Pass,,48.608746,,,,,Ramazan Özcan,12319.0,,,,,,2,From Keeper,Tobias Levels,40460.0,Right Back,201,Ingolstadt,189,['9149f917-209b-402c-a506-59b5e45e7902'],14,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:14.054,Pass,
,,,,,,,,,,,,,,,,,,3.61199,,,,,,,,,,,,,6600816a-d40e-4866-9cc4-ff3db07bd8f6,3684,,,"[20.0, 54.5]",3890399,88,,,,,-0.5303816,,Left Foot,,,,"[81.9, 18.2]",,High Pass,,71.75862,,,Incomplete,,Mathew Leckie,5481.0,,,,,,2,From Keeper,Ramazan Özcan,12319.0,Goalkeeper,201,Ingolstadt,189,"['4833b103-6278-4472-8dcc-2412325a105b', '64a2b103-0c43-486b-8eb0-c801253b941a']",28,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:28.437,Pass,
,,,,,,,,,,,,,,,,,,1.78297,,,,,,,,,,,,,4833b103-6278-4472-8dcc-2412325a105b,3686,,,"[38.2, 61.9]",3890399,88,,,,True,-0.60698766,,,,,,"[52.6, 51.9]",,Low Pass,,17.531685,,,Incomplete,,,,,,,,Recovery,2,From Keeper,Xabier Alonso Olano,20133.0,Center Defensive Midfield,201,Ingolstadt,189,"['09bad2c3-bdf7-4f94-8f92-befd3915cf76', '6600816a-d40e-4866-9cc4-ff3db07bd8f6', 'd41d7847-5421-48d1-8802-ad4270cae05c']",32,,,,,,,,,,,,,,,,,Bayern Munich,169,00:43:32.049,Pass,True
,,,,,,,,,,,,,,,,,,1.797054,,,,,,,,,,,,,d41d7847-5421-48d1-8802-ad4270cae05c,3688,,,"[67.5, 28.2]",3890399,88,,,,,-2.6011732,,Left Foot,,,,"[57.0, 21.9]",,Ground Pass,,12.244999,,,,,Robert Bauer,8394.0,,,,,Recovery,2,From Keeper,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,201,Ingolstadt,189,"['4833b103-6278-4472-8dcc-2412325a105b', '89f4b3ac-2873-476c-9585-7998f8f6beec']",33,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:33.831,Pass,
,,,,,,,,,,,,,,,,,,1.05532,,,,,,,,,,,,,9dd0f5df-b5f3-4394-8d11-87d1017c2cc4,3690,,,"[58.8, 19.3]",3890399,88,,,,,-0.8748143,,Right Foot,,,,"[65.4, 11.4]",,Ground Pass,,10.294173,,,,,Max Christiansen,12551.0,,,,,,2,From Keeper,Robert Bauer,8394.0,Left Back,201,Ingolstadt,189,['b9f96a05-3109-4364-ae9c-d6e9ffc6003a'],35,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:35.629,Pass,
,,,,,,,,,,,,,,,,,,0.710115,,,,,,,,,,,,,1081eac5-2d85-4f0e-8103-762e508573db,3693,,,"[65.4, 11.4]",3890399,88,,,,,-0.5942137,,Right Foot,,,,"[69.1, 8.9]",,Ground Pass,,4.4654226,,,,,Mathew Leckie,5481.0,,,,,,2,From Keeper,Max Christiansen,12551.0,Right Center Midfield,201,Ingolstadt,189,['b33221ad-1ee8-41cf-9017-9e920371de39'],37,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:37.577,Pass,
,,,,,,,,,,,,,,,,,,0.380047,,,,,,,,,,,,,f9e7c43a-c2c9-4106-bf1a-75def82f8629,3701,,,"[83.0, 8.9]",3890399,88,,,,,0.7354398,,Right Foot,,,,"[95.6, 20.3]",,Ground Pass,,16.991762,,,,,Max Christiansen,12551.0,,,,,,2,From Keeper,Mathew Leckie,5481.0,Left Center Midfield,201,Ingolstadt,189,['a1695412-afd8-487b-bb5c-45544def0190'],41,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:41.512,Pass,
,,,,,,,,,,,,,,,,,,0.472578,,,,,,,,,,,,,64faabbb-d6e9-4c2b-8d5d-c8c3f835e32e,3706,,,"[94.4, 20.3]",3890399,88,,,,,-1.3591386,,Right Foot,,,,"[97.0, 8.2]",,Ground Pass,,12.376186,,,,,Maurice Multhaup,20959.0,,,,,,2,From Keeper,Max Christiansen,12551.0,Right Center Midfield,201,Ingolstadt,189,"['17ae7a1a-1a7c-4652-8f3a-cad8be51e56f', 'bb3a18b5-98ae-4198-817e-4e9ac25070b1']",43,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:43.046,Pass,True
,,,,,,,,,,,,,,,,,,1.534667,,,,,,,,,,,,,1ffa9f73-44be-4fd8-a883-ec0e46af8015,3712,,,"[95.8, 6.5]",3890399,89,,,,,1.0922756,,Right Foot,True,,,"[113.8, 41.2]",,High Pass,,39.090794,,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Pascal Groß,3097.0,Right Midfield,202,Ingolstadt,189,['a9372ac8-fee5-4f89-9f85-acada08c7083'],23,,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:23.747,Pass,
,,,,,,,,,,,,,,,,,,1.104872,,,,,,,,,,,,,bc1822e6-bb48-4c51-9024-3eb7b784cf63,3714,,,"[5.2, 39.6]",3890399,89,,True,,,-1.0628492,,Keeper Arm,,,,"[21.9, 9.6]",,Ground Pass,,34.33497,,,,,Joshua Kimmich,5579.0,,,,,,2,From Keeper,Manuel Neuer,5570.0,Goalkeeper,203,Bayern Munich,169,['f674b72f-f2d5-49c8-a8d7-41b133cbdd45'],37,,,,,,,,,,,,,,,,,Bayern Munich,169,00:44:37.145,Pass,
,,,,,,,,,,,,,,,,,,2.371653,,,,,,,,,,,,,315f3d35-3680-4866-aba7-394f6bfa5ccc,3716,,,"[21.9, 7.9]",3890399,89,,True,,,2.0686188,,Left Foot,,,,"[11.9, 26.3]",,Ground Pass,,20.941824,,,,,Holger Badstuber,9406.0,,,,,,2,From Keeper,Joshua Kimmich,5579.0,Left Back,203,Bayern Munich,169,['fb214769-255f-4609-8330-433590b9cf8f'],38,,,,,,,,,,,,,,,,,Bayern Munich,169,00:44:38.751,Pass,
,,,,,,,,,,,,,,,,,,1.844053,,,,,,,,,,,,,5e8c5cf8-a6f0-417b-a20c-4529ceb9e521,3718,,,"[11.9, 26.6]",3890399,89,,,,,1.6382046,,Left Foot,,,,"[10.3, 50.3]",,Low Pass,,23.753946,,,,,Javier Martínez Aginaga,9399.0,,,,,,2,From Keeper,Holger Badstuber,9406.0,Left Center Back,203,Bayern Munich,169,['a24ad0ba-156f-478b-be07-2a2c5052679d'],41,,,,,,,,,,,,,,,,,Bayern Munich,169,00:44:41.165,Pass,
,,,,,,,,,,,,,,,,,,2.782957,,,,,,,,,,,,,853c96e4-32d4-41e8-bd76-e27874c3c90f,3722,,,"[10.3, 50.3]",3890399,89,,,,,-1.3473197,,Right Foot,,,,"[16.8, 21.7]",,High Pass,,29.329336,,,,,Holger Badstuber,9406.0,,,,,,2,From Keeper,Javier Martínez Aginaga,9399.0,Right Center Back,203,Bayern Munich,169,"['63c9a264-1bcd-443e-9cd1-83b7c2e6038b', '79a8289e-e401-4c43-b8de-6d992d7b90db']",44,,,,,,,,,,,,,,,,,Bayern Munich,169,00:44:44.935,Pass,True
