50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[64.1, 30.0]",,,,,,,,,,,3.853449,,,,,,,,,,,,,,,4d209fa2-db68-401f-9f38-05fd8dba28cc,531,,,"[47.9, 34.6]",3890388,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timm Klose,9461.0,Left Center Back,30,Wolfsburg,179,"['2bb27a6f-4012-456a-b89b-2ae783d3ef02', '96ffaccf-335a-436d-87b1-194155c8f140']",53,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:53.250,Carry,
,,,,,"[79.1, 78.6]",,,,,,,,,,,0.040024,,,,,,,,,,,,,,,2e8b931c-f05c-45aa-8478-87f91e47459e,534,,,"[79.1, 78.6]",3890388,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Right Midfield,30,Wolfsburg,179,"['2acd30bc-0611-401e-bbe9-e0b9807ef8c2', 'ecfad54b-8781-4c15-85cc-c64ffe595158']",59,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:59.396,Carry,
,,,,,"[76.1, 8.6]",,,,,,,,,,,3.082397,,,,,,,,,,,,,,,1cb98228-05e7-427c-83d4-5bcaf13042e7,538,,,"[46.7, 12.4]",3890388,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Reus,5559.0,Left Wing,30,Wolfsburg,179,"['a8a1014a-05a2-4a3d-a78d-e743aa09180b', 'e11d12d2-0fdf-470d-a033-f9a5ad5d5fab']",1,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:01.276,Carry,
,,,,,"[24.4, 62.5]",,,,,,,,,,,2.535476,,,,,,,,,,,,,,,91f65a4e-435a-4750-a637-282d3b270f8a,542,,,"[30.3, 57.7]",3890388,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,30,Wolfsburg,179,"['375c5155-7159-45b6-91ba-6b6b4629b7fc', '615e4f65-3a64-4969-8f3a-b4b632945eb6']",5,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:05.551,Carry,
,,,,,"[40.8, 78.1]",,,,,,,,,,,2.15502,,,,,,,,,,,,,,,9a27acdf-a02f-40fb-835b-cc374cca8c60,545,,,"[31.3, 78.1]",3890388,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximilian Arnold,8235.0,Left Defensive Midfield,30,Wolfsburg,179,"['15f8e7f7-b759-4e4e-bc9d-54b15906154e', 'fa3daf4d-6150-4798-b67e-b7a69bb6334b']",9,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:09.782,Carry,
,,,,,"[56.7, 75.6]",,,,,,,,,,,0.04,,,,,,,,,,,,,,,3757cb14-6230-4c54-957f-74c1e54c672f,549,,,"[56.5, 75.6]",3890388,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Kruse,8386.0,Left Center Forward,30,Wolfsburg,179,"['136b133f-d6bd-4f04-87d0-68a2eec26268', '6f04d0c4-6039-4aa7-8be4-761e8c6cccb8', 'd924b412-e6d6-4209-bd3e-24f323bdb1b9']",12,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:12.943,Carry,True
,,,,,"[61.8, 16.1]",,,,,,,,,,,0.988488,,,,,,,,,,,,,,,936307b4-1922-4d5b-b512-d4a0da05e73e,554,,,"[56.0, 15.5]",3890388,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neven Subotić,4430.0,Right Center Back,31,Borussia Dortmund,180,"['6d1ae256-b11a-4d7d-91b0-8395e7d75c8a', 'baf709b7-9590-444b-814a-2c151b0d3151']",15,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:15.050,Carry,
,,,,,"[77.6, 3.4]",,,,,,,,,,,3.498013,,,,,,,,,,,,,,,a0f2724c-3f4e-4c1a-9654-1bebae52d43a,557,,,"[68.4, 4.4]",3890388,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Castro Randon,8233.0,Left Center Midfield,31,Borussia Dortmund,180,"['01557fc1-aa48-49b8-8ca1-f36e81680db0', '7dd01152-43f5-4e8c-8ac1-e399ba16f9ee', '8ce1ce94-1a10-47e6-ab75-23a94ced542c']",17,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:17.211,Carry,True
,,,,,"[86.4, 15.5]",,,,,,,,,,,1.100036,,,,,,,,,,,,,,,76b13772-befb-4b23-91e2-2f129ec36ad6,561,,,"[79.7, 18.5]",3890388,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthias Ginter,8808.0,Center Defensive Midfield,31,Borussia Dortmund,180,"['112b4f20-4dcf-4e54-bca2-4c5d65174d97', 'a6de9255-2727-4189-b6bb-0cd9d14f695d', 'e8e5bb74-171f-47dd-baf9-44e6c425890a']",22,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:22.288,Carry,True
,,,,,"[97.8, 4.5]",,,,,,,,,,,2.352962,,,,,,,,,,,,,,,5d25e53f-c1ac-41a8-837d-3077b40e9614,565,,,"[90.7, 3.4]",3890388,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Reus,5559.0,Left Wing,31,Borussia Dortmund,180,"['4a196b58-1286-41b4-bafa-03a06e8b12b8', '4ae91928-b1b8-4fcd-96e7-c4911c4ae8a3', 'd299fc19-7959-44d8-abaa-6e2fd80e86d9']",24,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:24.453,Carry,True
,,,,,"[111.0, 15.3]",,,,,,,,,,,1.979315,,,,,,,,,,,,,,,98da220d-f42e-43a5-901d-c80bfea52f4b,569,,,"[97.8, 4.5]",3890388,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Reus,5559.0,Left Wing,31,Borussia Dortmund,180,"['0adc636e-fe17-4d01-b58d-a60a8995565f', '4ae91928-b1b8-4fcd-96e7-c4911c4ae8a3', '90796273-71e2-44a4-a8ff-05b5e1be0775', 'ddddeb2d-c223-49bc-8c75-9abe6553bf6d']",26,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:26.806,Carry,True
,,,,,"[41.6, 77.7]",,,,,,,,,,,1.26853,,,,,,,,,,,,,,,27637df6-ef4b-4fea-9613-352b4b351171,578,,,"[36.6, 78.3]",3890388,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adelino André Vieira Freitas,10790.0,Right Back,32,Wolfsburg,179,"['9783a7f8-3027-43df-b284-1fc3d52316ce', 'ee97e668-c0df-40aa-9e83-91c5e67dcf87']",46,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:46.734,Carry,
,,,,,"[51.5, 70.9]",,,,,,,,,,,2.946921,,,,,,,,,,,,,,,14abbfcc-2ae0-4440-9fd0-66a56837c141,581,,,"[58.6, 78.5]",3890388,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Caligiuri,8521.0,Right Midfield,32,Wolfsburg,179,"['00c7b873-dcba-4538-a153-4cf3d12b78b9', '8ac9b4de-4b8c-4494-8852-6a989841d6c0', 'd437cb33-cf92-43dc-8185-97f2256b18bc']",49,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:49.077,Carry,True
,,,,,"[47.7, 76.7]",,,,,,,,,,,3.236713,,,,,,,,,,,,,,,9dcf6cd7-5ced-4554-8e70-68633cc94507,585,,,"[42.7, 78.1]",3890388,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adelino André Vieira Freitas,10790.0,Right Back,32,Wolfsburg,179,"['1648770b-d0b2-452c-b7cc-89e01fbf45b2', 'c2d65d0d-05a4-4036-b0d7-d334dc3c329f']",52,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:52.996,Carry,
,,,,,"[62.8, 28.8]",,,,,,,,,,,4.209339,,,,,,,,,,,,,,,f7a5a791-250c-4260-a5bc-c400fadccdc0,588,,,"[62.0, 12.5]",3890388,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Julian Draxler,3186.0,Left Midfield,32,Wolfsburg,179,"['6199ac22-36a5-47ed-8f88-a38706705519', 'b99d227b-b81c-42f9-8d1f-1532d4bd7b2b']",59,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:59.376,Carry,
,,,,,"[62.0, 36.8]",,,,,,,,,,,2.122827,,,,,,,,,,,,,,,ab7c415a-3456-4e8d-a6bc-9b6c6efcafe2,591,,,"[55.9, 27.8]",3890388,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Josuha Guilavogui,8230.0,Right Defensive Midfield,32,Wolfsburg,179,"['431d2fd2-a782-4c6e-9b46-b24eef590ea7', 'dd52f8f5-faf6-494a-a5cc-e14e1b57125c', 'e12f3f5d-0796-450d-bb59-a0d4fed13d04']",4,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:04.256,Carry,True
,,,,,"[66.2, 40.2]",,,,,,,,,,,1.33488,,,,,,,,,,,,,,,ed5296a3-1547-47c4-bb43-36bd25923353,595,,,"[63.3, 42.3]",3890388,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Julian Draxler,3186.0,Left Midfield,32,Wolfsburg,179,"['08c49638-4dcc-4ac6-b68b-0dbdea96df43', '61896400-0405-493b-87a0-aadc3463468a', 'b553aaea-526f-446b-9408-3e7ae5715c7c']",6,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:06.705,Carry,True
,,,,,"[73.3, 42.3]",,,,,,,,,,,2.236315,,,,,,,,,,,,,,,207d8f01-40df-4fc5-9b43-886fe2787103,599,,,"[66.2, 40.2]",3890388,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Julian Draxler,3186.0,Left Midfield,32,Wolfsburg,179,"['08c49638-4dcc-4ac6-b68b-0dbdea96df43', '216e693a-6e79-4831-b4d5-3aaf4e34cdef', '5bda4a9c-aef3-49bb-aa71-78b5a5cb3aa5', 'a5c9c6b1-c077-4699-bd48-cd5d98be01b1', 'b553aaea-526f-446b-9408-3e7ae5715c7c']",8,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:08.040,Carry,True
,,,,,"[64.3, 70.6]",,,,,,,,,,,0.032162,,,,,,,,,,,,,,,c61344e7-28c7-411a-a02e-721f89e2f364,610,,,"[64.3, 70.6]",3890388,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Kruse,8386.0,Left Center Forward,34,Wolfsburg,179,"['1dd1944f-ea50-450b-bc28-0c8ad8b24c4e', '682ad246-fa5b-4ca3-be45-331e61c58126']",4,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:04.177,Carry,
,,,,,"[55.4, 69.8]",,,,,,,,,,,0.119249,,,,,,,,,,,,,,,86c1f8dc-8768-49ba-bca6-c4782a69ae1b,613,,,"[55.4, 69.8]",3890388,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximilian Arnold,8235.0,Left Defensive Midfield,34,Wolfsburg,179,"['38f1c1b1-ac62-42f6-97d1-1649600f0443', 'c41ab98d-cca8-4d89-84d1-6675c045efc8']",5,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:05.145,Carry,
,,,,,"[77.3, 14.3]",,,,,,,,,,,4.424373,,,,,,,,,,,,,,,11a5770a-e7b0-45b5-9f24-ee9e3f0b75a1,618,,,"[71.3, 8.2]",3890388,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,34,Wolfsburg,179,"['2013981e-2ce9-4959-9808-fd1117d5146a', 'a7924ae7-9fc0-46c0-8315-a1c1a999ba78', 'd91b885d-4334-4cf2-90aa-d3d512ec57b2']",11,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:11.244,Carry,True
,,,,,"[71.2, 28.4]",,,,,,,,,,,3.267453,,,,,,,,,,,,,,,ed7999e0-a43b-4c21-86c0-26ca0f9c909a,623,,,"[64.8, 16.5]",3890388,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josuha Guilavogui,8230.0,Right Defensive Midfield,34,Wolfsburg,179,"['6303d2e4-7f12-483b-97ca-02f7967684db', 'd0904632-d7ae-4110-8d54-006771c8a6b2', 'ea0a3a93-5e9b-4151-b257-e3ff940b95bb']",17,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:17.007,Carry,True
,,,,,"[92.7, 69.4]",,,,,,,,,,,2.413858,,,,,,,,,,,,,,,ec5c7e87-8487-41ea-8b72-4cc6ca7b5fff,627,,,"[89.0, 75.9]",3890388,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Caligiuri,8521.0,Right Midfield,34,Wolfsburg,179,"['5ce87bae-0430-4b40-bc50-26f88881737c', 'b2aca584-9fb6-4d7b-b687-80c7bbfcc078']",22,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:22.507,Carry,
,,,,,"[44.1, 2.0]",,,,,,,,,,,3.541086,,,,,,,,,,,,,,,a4222008-495c-4cab-9679-f71f53d582b7,635,,,"[39.6, 2.8]",3890388,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,35,Borussia Dortmund,180,"['2474f951-7164-4fb1-b532-b9eca5b99fc3', '490ea700-5bc8-49d4-8b88-745d4130caa7']",35,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:17:35.252,Carry,
,,,,,"[35.7, 27.2]",,,,,,,,,,,1.970983,,,,,,,,,,,,,,,c82e5a57-2e6b-453a-89fe-b54d07469fc7,638,,,"[31.2, 21.6]",3890388,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sven Bender,8216.0,Left Center Back,35,Borussia Dortmund,180,"['886dbae4-8fc4-4c1d-909e-66a86fb9f318', 'aadf9aa8-86f1-4aa4-bb25-4c93776ee27a']",40,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:17:40.121,Carry,
,,,,,"[41.8, 62.3]",,,,,,,,,,,2.7126231,,,,,,,,,,,,,,,562673b8-15d9-4daf-b3c9-0ff42f779105,641,,,"[41.8, 62.3]",3890388,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neven Subotić,4430.0,Right Center Back,35,Borussia Dortmund,180,"['48215c18-4e8b-4b59-a713-d3f4096ccba5', 'fd30c8f2-d41a-4e6f-bdf4-abfe9f82f924']",43,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:17:43.971,Carry,
,,,,,"[19.8, 40.3]",,,,,,,,,,,2.723936,,,,,,,,,,,,,,,bd330d0c-201c-4277-ab9c-b2b15a39ed60,644,,,"[16.4, 39.6]",3890388,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Bürki,8225.0,Goalkeeper,35,Borussia Dortmund,180,"['daab741b-bfa9-47f0-98e1-177d8fb824a7', 'e2e92a91-4652-4aa6-8b3b-a647ee85df56']",48,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:17:48.771,Carry,
,,,,,"[30.9, 68.2]",,,,,,,,,,,1.134535,,,,,,,,,,,,,,,e6821c55-7027-4b2e-80e6-1fd7f42ea8d2,647,,,"[30.9, 66.6]",3890388,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neven Subotić,4430.0,Right Center Back,35,Borussia Dortmund,180,"['670efc17-5dea-4597-890c-ed7d9e9fae25', 'b24a0c74-4a9d-4a77-9d7f-f218643ca0b7']",53,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:17:53.218,Carry,
,,,,,"[19.7, 57.8]",,,,,,,,,,,1.441592,,,,,,,,,,,,,,,12399db8-9907-40c6-b447-704273250ce0,650,,,"[15.5, 54.7]",3890388,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Bürki,8225.0,Goalkeeper,35,Borussia Dortmund,180,"['65911872-79b1-4f66-a93c-5e15e6fdf12a', '98e0b887-2009-4f20-8595-d3cc1531c47f', 'cfa5849b-02f2-4a55-93f8-7745cf1e69d3']",56,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:17:56.481,Carry,True
,,,,,"[36.6, 17.7]",,,,,,,,,,,2.556859,,,,,,,,,,,,,,,ae052a3d-94a7-4928-a54d-6065e327262b,655,,,"[42.1, 16.7]",3890388,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timm Klose,9461.0,Left Center Back,36,Wolfsburg,179,"['0c43a4fd-8fb1-495d-99e4-d98c96f81d47', '2392ca23-0fd6-42dc-a24b-5a5f37a4400e', 'a1e13cda-ac32-4b19-96b1-06db63de8583']",0,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:00.784,Carry,True
,,,,,"[42.5, 13.6]",,,,,,,,,,,2.659271,,,,,,,,,,,,,,,b8a4c29f-6032-43d9-80f9-cf614a84eddd,662,,,"[36.6, 12.3]",3890388,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,36,Wolfsburg,179,"['1f2006e7-4b75-4a5c-8fa3-89669187a8a3', '2d0ec09c-4c57-4fd1-9e24-1ec9c0cfa690', 'aa658229-2134-4db0-b0c2-c8c5f878892a']",5,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:05.762,Carry,True
,,,,,"[28.1, 19.4]",,,,,,,,,,,0.063155,,,,,,,,,,,,,,,89c58675-8af0-4769-9925-fe783103e095,666,,,"[28.1, 19.4]",3890388,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timm Klose,9461.0,Left Center Back,36,Wolfsburg,179,"['82b098b6-05f3-4dc1-b167-6585dae13cc3', 'e6be6cfe-e8b2-4630-99d9-97326276e0a3']",10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:10.148,Carry,
,,,,,"[12.1, 50.8]",,,,,,,,,,,1.217734,,,,,,,,,,,,,,,d85ed761-61c8-4caa-9a5e-74cb068ffbc1,669,,,"[11.2, 46.9]",3890388,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Orlando Benaglio,4600.0,Goalkeeper,36,Wolfsburg,179,"['458a9369-87eb-478d-94f9-7a5809b5fe60', '80decf5d-47d2-477f-aac9-4abe2f8b6add']",12,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:12.473,Carry,
,,,,,"[39.8, 74.4]",,,,,,,,,,,1.163456,,,,,,,,,,,,,,,b959b0ac-95c3-447c-ad87-179bf455c852,672,,,"[40.6, 72.2]",3890388,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,36,Wolfsburg,179,"['086c5ab9-0c47-4826-bee4-b02e46f18179', 'f6646064-c2d6-4e87-8190-3f3f74915653']",15,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:15.850,Carry,
,,,,,"[118.3, 73.8]",,,,,,,,,,,1.619677,,,,,,,,,,,,,,,cbc97591-a66e-45e4-a86c-d5613aed799d,676,,,"[105.6, 74.8]",3890388,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Right Midfield,36,Wolfsburg,179,"['a4c847ef-792e-48f2-b959-d185f582b2bb', 'b207d49c-fbc4-4e67-897d-86704dbe8963', 'd8ea3f62-f2a7-4ea4-94f7-f4d4b21aa5bf']",21,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:21.556,Carry,True
,,,,,"[64.3, 2.9]",,,,,,,,,,,3.185748,,,,,,,,,,,,,,,617f137a-fffb-4881-b036-19a1371adbd7,687,,,"[75.0, 4.6]",3890388,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Draxler,3186.0,Left Midfield,38,Wolfsburg,179,"['6fd4dec4-2e18-4f7b-ba6d-303476bc6e12', 'b88a9681-fe08-4b6f-9ce3-f72a3590a139', 'bf4735df-89a6-49d6-b03b-85009882131e', 'f54ff51f-d80f-4c7c-9046-a228c8987570']",20,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:20.316,Carry,True
,,,,,"[79.4, 5.1]",,,,,,,,,,,3.450324,,,,,,,,,,,,,,,332348dc-eeb0-401e-9fac-590bc0404f1c,691,,,"[76.0, 10.6]",3890388,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Schürrle,10281.0,Right Center Forward,38,Wolfsburg,179,"['06c75416-3969-4593-ba2e-b8824646c384', '0e5aab47-18ed-417e-b3f5-4cd9d3bf9366', '2a9dbb0f-126a-435e-991e-ffe40fe41462']",24,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:24.431,Carry,True
,,,,,"[84.4, 4.0]",,,,,,,,,,,1.463603,,,,,,,,,,,,,,,f20f5ee8-f447-407f-aa0f-9b6fe143b3ff,697,,,"[85.6, 3.8]",3890388,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Draxler,3186.0,Left Midfield,38,Wolfsburg,179,"['45a48517-d7f4-4589-8432-90343825e972', 'c857b45a-ea6f-4a92-9c95-4821ceff7eb4', 'ca14763a-2df7-4374-8508-f7ef9558c5ee']",28,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:28.514,Carry,True
,,,,,"[85.6, 6.9]",,,,,,,,,,,0.274156,,,,,,,,,,,,,,,450caa8f-ca95-4eef-b380-21cc0fb9f5fb,701,,,"[84.4, 4.0]",3890388,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Draxler,3186.0,Left Midfield,38,Wolfsburg,179,"['0c9da029-4a20-48bb-b2c9-afedbecda293', '964f28c8-d482-4079-a1d4-cf6ed8f2f702', 'ca14763a-2df7-4374-8508-f7ef9558c5ee']",29,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:29.978,Carry,True
,,,,,"[85.2, 8.5]",,,,,,,,,,,2.27645,,,,,,,,,,,,,,,a09a3543-db12-4824-aca6-a01dae74a240,707,,,"[82.3, 5.7]",3890388,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Draxler,3186.0,Left Midfield,38,Wolfsburg,179,"['1d167c7c-d3c4-4211-8391-3ef6d4ddd592', '8801b94f-ce46-44d5-968d-a6d139fdaf17', 'b7279de0-62bf-435b-b6fb-2a4e002df123']",31,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:31.813,Carry,True
,,,,,"[87.1, 17.7]",,,,,,,,,,,2.315246,,,,,,,,,,,,,,,9e61c44d-9dca-4db7-95fb-663af376a069,712,,,"[85.2, 8.5]",3890388,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Draxler,3186.0,Left Midfield,38,Wolfsburg,179,"['1c7eff26-798f-4689-bd9b-73a19a5b7dc2', 'b7279de0-62bf-435b-b6fb-2a4e002df123', 'e0eeac12-0674-4e80-9f83-b78bcca49824', 'f61fe418-4540-4c50-9f66-24ac0482b37a']",34,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:34.089,Carry,True
,,,,,"[86.6, 17.7]",,,,,,,,,,,0.118631,,,,,,,,,,,,,,,e5a5b273-6e1d-4b4a-9326-b9454f3b1c01,716,,,"[87.1, 17.7]",3890388,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Draxler,3186.0,Left Midfield,38,Wolfsburg,179,"['108e0306-dfef-4c8f-bfe2-ae42f257152d', 'cf81fb60-c2e0-4947-9d61-a88060b470db', 'e8058026-eabd-4e6d-8bbf-a17d4fa76ad0', 'f61fe418-4540-4c50-9f66-24ac0482b37a']",36,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:36.404,Carry,True
,,,,,"[84.0, 24.1]",,,,,,,,,,,1.16907,,,,,,,,,,,,,,,7b1259df-ff3d-4393-bdcd-e2bc00f1931b,719,,,"[86.6, 17.7]",3890388,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Draxler,3186.0,Left Midfield,38,Wolfsburg,179,"['431b0b5a-3a6a-4c4f-b4b9-7ef147efe34f', 'cf81fb60-c2e0-4947-9d61-a88060b470db', 'e8058026-eabd-4e6d-8bbf-a17d4fa76ad0']",36,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:36.523,Carry,True
,,,,,"[92.1, 45.8]",,,,,,,,,,,0.159999,,,,,,,,,,,,,,,52e5efc0-1332-46b4-8133-2312e08c8056,722,,,"[92.1, 45.5]",3890388,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Kruse,8386.0,Left Center Forward,38,Wolfsburg,179,"['7c41bcc5-4803-4b8a-a772-b3636004dced', 'f641dab0-7307-4996-8882-295370f38ff8']",39,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:39.438,Carry,
,,,,,"[115.2, 69.8]",,,,,,,,,,,4.395293,,,,,,,,,,,,,,,9d6920c2-6c60-4671-9b67-e83cae719d17,725,,,"[105.9, 59.8]",3890388,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Caligiuri,8521.0,Right Midfield,38,Wolfsburg,179,"['333059d2-1f5d-4c80-930c-5f8c22e806ec', '5c5dba55-43ab-4c39-a16b-1c89d8376ba4', '5e87e64a-3535-4657-8220-1594834119bf']",40,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:40.920,Carry,True
,,,,,"[95.2, 64.3]",,,,,,,,,,,3.373996,,,,,,,,,,,,,,,d6b4631a-8b00-4900-b727-377ffac1f558,729,,,"[100.0, 71.5]",3890388,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adelino André Vieira Freitas,10790.0,Right Back,38,Wolfsburg,179,"['1cbe7bf4-678d-4fd1-8093-d9e963d4d9a3', 'c0d994ab-e261-4b27-b9c6-7ad3644adb2a', 'ebddf9b2-88e9-43a6-8cbd-89c201158497']",46,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:46.385,Carry,True
,,,,,"[88.1, 26.5]",,,,,,,,,,,0.881507,,,,,,,,,,,,,,,a01c7431-8eae-416f-b442-20597bd52074,735,,,"[83.7, 26.5]",3890388,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,38,Wolfsburg,179,"['478b2c3b-3ecb-462d-bc6e-268eba3dfcf4', '5585697e-cf3c-4630-a579-fbda1f81d1b7']",53,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:19:53.562,Carry,
