bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2de4291f-6888-46fa-86aa-7c6de272cfe6,2266,,"[10.9, 14.4]",3890540,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marvin Plattenhardt,5569.0,Left Back,138,Bayer Leverkusen,904,['146a3545-0491-4387-836a-d095be29a3e1'],17,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:17.046,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8ecb1a6-7ebe-464e-b73f-b3c497e16913,2270,,"[52.3, 10.4]",3890540,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vedad Ibišević,8571.0,Center Forward,138,Bayer Leverkusen,904,['ea64fe8e-9b4b-4afb-b701-d9d478130a7e'],21,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:21.299,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48e1cdde-480e-4529-ad81-73b74d62b04b,2272,,"[75.6, 77.7]",3890540,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Kampl,8222.0,Right Defensive Midfield,138,Bayer Leverkusen,904,['fdf24e08-57df-4bd5-9bd6-222ae45997ac'],22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:22.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791f86a2-062b-4add-9048-a0d401861631,2278,,"[57.0, 68.2]",3890540,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Ramalho Silva,9363.0,Right Center Back,139,Bayer Leverkusen,904,['c231674b-3790-4e81-b0ab-aa3f23949af8'],43,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:43.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12c1feac-5f83-420f-9579-507e4a385b00,2280,,"[63.6, 56.8]",3890540,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charles Mariano Aránguiz Sandoval,8210.0,Left Defensive Midfield,139,Bayer Leverkusen,904,['8387a152-93aa-4619-b713-086619bf74ea'],45,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:45.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cb2f4b9-ac93-4f1d-8ff3-4cee1383950a,2283,,"[101.1, 36.7]",3890540,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Bellarabi,8213.0,Left Wing,139,Bayer Leverkusen,904,['9c985763-52f6-4560-81c8-ec747d71f200'],50,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:50.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fdd196d-3c2f-4251-bc16-2d5141f0698a,2287,,"[4.0, 41.2]",3890540,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rune Almenning Jarstein,8577.0,Goalkeeper,140,Hertha Berlin,173,['fbedf384-4545-49a0-bbe9-d5dfee586bb4'],10,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:10.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b90a69fa-5407-45ca-8f09-7ad9a285b0d6,2290,,"[49.8, 61.6]",3890540,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Niklas Stark,8570.0,Center Defensive Midfield,140,Hertha Berlin,173,['077fc337-ff42-414a-9fff-7f038060625f'],14,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:14.669,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d716880a-27bf-470f-a049-daba93461eb0,2298,,"[48.8, 57.4]",3890540,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Peter Pekarík,9722.0,Right Back,140,Hertha Berlin,173,['63e8ce89-9dc6-4d72-80f1-9d6a02e1cde9'],26,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:26.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a5e2f2e-4ddf-4af1-8780-423b296857e4,2302,,"[65.6, 29.6]",3890540,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,141,Bayer Leverkusen,904,['71095392-587c-4e51-92b6-621f4417ffa9'],27,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:27.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c767237-ad71-4ccc-9932-b3e917594eb9,2305,,"[74.0, 20.7]",3890540,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Brandt,5555.0,Right Wing,141,Bayer Leverkusen,904,['16f33ad4-5239-4d6c-afe2-007e887b6439'],29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:29.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22444724-2bd4-443f-b160-d45b4974030c,2311,,"[40.5, 67.6]",3890540,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Pekarík,9722.0,Right Back,142,Hertha Berlin,173,['855e5017-077a-41b8-ae20-9a1f0d569454'],33,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:33.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3952177c-7caa-4b7f-aafb-e35e1f6b9861,2313,,"[41.0, 53.6]",3890540,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niklas Stark,8570.0,Center Defensive Midfield,142,Hertha Berlin,173,['c1c52e88-2de1-4f42-8768-fc2bf28b65cd'],34,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:34.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3771cbd7-1267-4287-a211-9ccfe51f7204,2316,,"[55.0, 38.0]",3890540,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tolga Ciğerci,30439.0,Left Center Midfield,142,Hertha Berlin,173,['94c24a7e-b563-46e5-97cd-74f7e9ca8571'],37,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:37.047,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c291194-ca1d-4cea-892e-77b9f203f957,2319,,"[92.8, 8.0]",3890540,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mitchell Weiser,8576.0,Left Midfield,142,Hertha Berlin,173,['1ece2870-415f-4dd4-96c8-2afe36275766'],42,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:42.249,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e50c7a52-ffc0-4a95-bc0b-929b54fd5d22,2322,,"[94.6, 16.6]",3890540,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tolga Ciğerci,30439.0,Left Center Midfield,142,Hertha Berlin,173,['7b04e283-816a-4218-b7df-6c4b20b44ac4'],45,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:45.938,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd6da9f1-00c6-4724-8d24-59084b3dc37a,2327,,"[67.8, 63.1]",3890540,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Javier Hernández Balcázar,3058.0,Center Forward,143,Bayer Leverkusen,904,['14746091-c3d3-41b5-90a9-04c8a41328d1'],57,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:57.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8c56cc9-8755-44e2-81f0-55cf1f649e92,2330,,"[64.0, 16.8]",3890540,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tolga Ciğerci,30439.0,Left Center Midfield,144,Hertha Berlin,173,['ffe6394d-1aa4-4a6d-9503-901e528a27f7'],59,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:59.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3befdf94-fcec-41be-b63f-40a2d2f09451,2333,,"[64.5, 22.8]",3890540,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Per Ciljan Skjelbred,8578.0,Right Center Midfield,144,Hertha Berlin,173,['1815297c-d780-4b15-a77b-1b419c02716e'],2,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:02.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e938d53e-876c-480b-a14f-8228a10cae24,2336,,"[43.9, 44.9]",3890540,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastian Langkamp,8580.0,Right Center Back,144,Hertha Berlin,173,['22570e07-38ed-4a5e-806c-b82d1460d629'],5,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:05.941,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70ec6506-a4cf-4588-9278-2f83dd3a4b83,2339,,"[62.7, 72.0]",3890540,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Pekarík,9722.0,Right Back,144,Hertha Berlin,173,['ed3ec381-a8a3-453f-97d5-3100effd66d9'],10,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:10.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891d130a-0d23-4881-8be3-0dc0be92554a,2342,,"[112.5, 74.2]",3890540,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Genki Haraguchi,5697.0,Right Midfield,144,Hertha Berlin,173,['ba9c764b-fe95-405c-9b13-d14ea68204ca'],15,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:15.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beb995ec-d312-4099-9a5c-407f8f8b8d7a,2346,,"[109.7, 46.7]",3890540,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vedad Ibišević,8571.0,Center Forward,144,Hertha Berlin,173,['851b85db-f5cd-4c0b-ac85-e8ce0d1c0f43'],17,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:17.067,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264b6b79-80ea-4ea8-bdca-bd5aed565dc6,2351,,"[105.4, 30.5]",3890540,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mitchell Weiser,8576.0,Left Midfield,144,Hertha Berlin,173,['43e2dbef-9c9b-4ded-b509-ab71db8d653d'],19,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:19.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a4fc78a-f2e0-42dc-af62-76a02cedfaec,2356,,"[92.4, 22.4]",3890540,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tolga Ciğerci,30439.0,Left Center Midfield,144,Hertha Berlin,173,['3453b3eb-5974-4025-9d5b-3273abe6d309'],24,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:24.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328d36d9-3898-4ff8-ba57-6e6a59fa9dfe,2360,,"[97.9, 28.5]",3890540,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vedad Ibišević,8571.0,Center Forward,144,Hertha Berlin,173,"['84f7baac-e405-4e63-a44f-c3d69f916bbb', 'b575dd77-c49a-42ce-a202-df7c9e5e7ed3']",26,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:26.380,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65028d8c-9201-48ea-8292-90572edb762f,2369,,"[68.7, 51.8]",3890540,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,146,Bayer Leverkusen,904,['e817316e-97e5-4842-a169-de8185f4d6fc'],50,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:50.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9640c262-e059-4cf7-8df4-870bc223f247,2371,,"[58.8, 52.8]",3890540,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kevin Kampl,8222.0,Right Defensive Midfield,146,Bayer Leverkusen,904,['7fcc8455-0ffb-465b-99a8-0d032161321e'],51,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:51.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500e6e68-4fd1-4475-b1d4-e79168ef3cde,2373,,"[70.9, 76.1]",3890540,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lars Bender,8969.0,Right Back,146,Bayer Leverkusen,904,['d6e46b96-9e82-43c0-a7b6-7ec7d3ad6ca2'],53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:53.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e49d61d1-0a77-4f26-8011-556485b12dec,2376,,"[67.5, 68.8]",3890540,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kevin Kampl,8222.0,Right Defensive Midfield,146,Bayer Leverkusen,904,['7c8aa0b5-c39f-4721-aadc-b0d7bb3c3003'],55,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:55.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c319d2b2-282e-4a16-8d30-4d82cbe3b3ee,2379,,"[71.6, 58.9]",3890540,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,146,Bayer Leverkusen,904,['5ae81973-8820-4c69-8311-4db937f9a957'],57,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:57.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ff6ecf5-c5f3-4b4f-a0a4-a97bb65e91d2,2381,,"[69.5, 65.0]",3890540,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kevin Kampl,8222.0,Right Defensive Midfield,146,Bayer Leverkusen,904,['08537a8b-de1a-4a7c-a246-e592145fca5c'],57,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:57.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05a26cf7-fc32-4808-b89f-10833fcb5a9c,2383,,"[70.3, 58.7]",3890540,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,146,Bayer Leverkusen,904,['697dbc5f-fe3c-44aa-ba49-7526324690a9'],58,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:58.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79edd571-5d30-493a-8e83-23eb65a52eb5,2385,,"[58.5, 71.5]",3890540,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,André Ramalho Silva,9363.0,Right Center Back,146,Bayer Leverkusen,904,['78293f19-e7ab-4c31-a88a-7c36b3881e89'],59,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:59.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66c369d0-1296-4c71-a6b6-a61c912fea07,2388,,"[97.0, 35.6]",3890540,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Javier Hernández Balcázar,3058.0,Center Forward,146,Bayer Leverkusen,904,['2834f608-31dc-40e9-902a-984a4d13c99a'],4,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:04.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee6fa9f1-cceb-42ba-a18b-0197fc485607,2396,,"[74.9, 36.7]",3890540,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kevin Kampl,8222.0,Right Defensive Midfield,146,Bayer Leverkusen,904,['7f04cad2-6c95-402a-a2cd-f364c588a00b'],13,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:13.515,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4944663b-0959-48e4-906f-2ffeea920e34,2400,,"[52.5, 22.3]",3890540,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Christoph Kramer,8805.0,Left Center Back,146,Bayer Leverkusen,904,['6ade2219-ae6e-43de-a5d2-bae26c88a026'],20,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:20.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31743dfb-0a3d-43a0-8fa6-d8214d713779,2403,,"[74.0, 17.6]",3890540,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kevin Kampl,8222.0,Right Defensive Midfield,146,Bayer Leverkusen,904,['7f1d3264-1a13-4328-b54c-e7054c71ed35'],23,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:23.919,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5311bd2c-f356-4af2-8ebf-5a0095c0e7b6,2406,,"[99.5, 29.8]",3890540,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Javier Hernández Balcázar,3058.0,Center Forward,146,Bayer Leverkusen,904,['b70b7930-2d34-40d9-8a46-bce331e34826'],30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:30.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6ed2268-4b38-4d42-be53-c8199492d457,2409,,"[22.2, 19.0]",3890540,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Lustenberger,8965.0,Left Center Back,147,Hertha Berlin,173,['4dc545b5-57c9-4fbf-83e0-6f10b4a5ecfe'],40,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:18:40.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4e71e8e-8e00-4091-b435-7a04b220dc99,2412,,"[55.8, 13.1]",3890540,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mitchell Weiser,8576.0,Left Midfield,147,Hertha Berlin,173,"['317d6973-7808-4766-a38d-1c8d1ce296ff', '662f29a8-3fb7-496f-b708-0ef35a17e85d']",43,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:18:43.045,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70e06294-d9f9-4d38-aa26-b11550e75b85,2414,,"[46.8, 16.0]",3890540,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tolga Ciğerci,30439.0,Left Center Midfield,147,Hertha Berlin,173,['b4cb89a9-d779-4a04-ba86-ce8ba1da26ad'],43,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:18:43.764,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b4baa38-41e5-4342-a2b4-b62496180a15,2418,,"[90.0, 11.7]",3890540,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marvin Plattenhardt,5569.0,Left Back,147,Hertha Berlin,173,['4f90bb8c-f419-4734-8b31-7f342923101e'],47,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:18:47.924,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970a4bc8-14aa-48aa-add9-a66609a7c2de,2421,,"[11.1, 52.8]",3890540,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernd Leno,15581.0,Goalkeeper,147,Hertha Berlin,173,"['08b37c44-c7c6-46d1-ba00-0479d67250ff', '5097a568-5f49-4a15-8839-11683db5880f']",49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:49.340,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a314656-dd3c-44b2-b0e1-c71432cc02bb,2424,,"[65.8, 37.1]",3890540,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Left Wing,147,Hertha Berlin,173,['571370af-e535-444c-9c91-95f761c747c8'],51,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:51.863,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b0e0732-9830-459d-9f20-e646cf505452,2426,,"[68.0, 39.4]",3890540,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Per Ciljan Skjelbred,8578.0,Right Center Midfield,147,Hertha Berlin,173,['aa11c3a5-c353-4bda-869f-f8f37bc2b81a'],52,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:18:52.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f6ddd6a-7ca2-4c94-8752-52b17ea8c911,2429,,"[62.3, 35.4]",3890540,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niklas Stark,8570.0,Center Defensive Midfield,147,Hertha Berlin,173,['5af782dc-517f-42ab-91be-d3514db655d4'],53,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:18:53.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e9c490b-1ff0-4e86-a598-21ceace766e2,2432,,"[69.0, 64.9]",3890540,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Pekarík,9722.0,Right Back,147,Hertha Berlin,173,['fd76373a-449a-4f55-93bb-091c68be1bee'],59,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:18:59.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3693565-0f2c-469a-b530-4995119cb067,2435,,"[84.2, 62.9]",3890540,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Genki Haraguchi,5697.0,Right Midfield,147,Hertha Berlin,173,['d2347afc-9462-439b-9412-5eaa06846bd7'],1,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:19:01.951,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5785e70f-4596-456a-a9e2-8900cb502238,2438,,"[94.9, 75.3]",3890540,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Pekarík,9722.0,Right Back,147,Hertha Berlin,173,['f1a04c8b-8834-48cd-8430-11f4fb4daecc'],3,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:19:03.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f326a2a-628d-477c-b734-d7e4f469b728,2446,,"[49.2, 20.9]",3890540,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Hernández Balcázar,3058.0,Center Forward,148,Bayer Leverkusen,904,['0e9c946c-ed3c-4330-96f1-322429130083'],7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:07.563,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235d155b-3201-4e99-800a-5a75fbe951d9,2448,,"[52.9, 9.2]",3890540,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Left Wing,148,Bayer Leverkusen,904,['fbc3a731-aad6-4825-bf5d-c14a5059aed3'],8,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:08.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b217b00-c76a-4a23-aad0-f2edd4eee11f,2451,,"[68.9, 9.0]",3890540,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Henrichs,8211.0,Left Back,148,Bayer Leverkusen,904,['d96de4dc-4480-4e69-827e-a0cddb8207ee'],16,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:16.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a02f3e41-2f40-4203-9d28-fa96a1cac4dd,2454,,"[66.1, 25.4]",3890540,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charles Mariano Aránguiz Sandoval,8210.0,Left Defensive Midfield,148,Bayer Leverkusen,904,['1f9d465e-0932-4017-99ab-919b7ec56421'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:19.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096ed4e-299a-4565-84b4-bcffade1aaf8,2457,,"[71.1, 9.0]",3890540,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Left Wing,148,Bayer Leverkusen,904,['fcafabd4-9008-4b69-9256-57af51bc2cad'],23,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:23.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5bbcae4-9dec-432e-8384-f9b9638e412c,2460,,"[80.9, 6.3]",3890540,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,148,Bayer Leverkusen,904,['5a737d52-844f-43f3-a1e2-19fcd6f7819d'],25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:25.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18cb58d2-4f9d-4741-9057-66d486d19bd7,2463,,"[74.0, 6.1]",3890540,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Left Wing,148,Bayer Leverkusen,904,['d1a0f039-67fc-4334-a7e2-df2ee0410378'],26,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:26.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fadce7ff-5c14-45ae-8c5d-04e9d9aeda02,2466,,"[59.4, 12.8]",3890540,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Kampl,8222.0,Right Defensive Midfield,148,Bayer Leverkusen,904,['f3736608-dc4f-48e0-8145-05995e30f3ee'],28,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:28.938,Ball Receipt*,
