50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba5272a4-8868-404f-a06f-92353e0af2ce,2356,,,"[46.4, 34.3]",3890410,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lars Edi Stindl,8806.0,Right Center Forward,130,Borussia Mönchengladbach,185,['5d85db65-5a82-49b6-bbc6-47b737d68757'],53,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:53.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9913c49-f556-4be4-9ae1-2b5263a25cae,2359,,,"[44.3, 24.9]",3890410,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Håvard Nordtveit,8395.0,Center Defensive Midfield,130,Borussia Mönchengladbach,185,['0698abce-32d0-4547-a7cc-20a67e904fa7'],54,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:54.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025c3bca-02de-48a3-b8bf-ce05e9458b2b,2363,,,"[57.1, 8.2]",3890410,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Oscar Wendt,8809.0,Left Back,130,Borussia Mönchengladbach,185,['507f0932-f219-4535-a3b0-c55d0f07c35e'],57,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:57.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d424290-c3f9-4b81-9bd2-e2ca8f56b742,2372,,,"[31.2, 9.7]",3890410,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Tobias Kempe,9219.0,Left Wing,130,Borussia Mönchengladbach,185,['59e7f006-9990-47b2-8f9d-037220fa5677'],13,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:13.079,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a28cabe1-e421-4e2f-bc60-fa25cd651247,2374,,,"[67.9, 4.5]",3890410,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sandro Wagner,9723.0,Center Forward,130,Borussia Mönchengladbach,185,['e7af8e18-fce6-4266-8e74-b551dbb98a8d'],17,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:17.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c0ebf2b-96f6-43bd-9f03-05c3db5f6870,2377,,,"[40.9, 63.1]",3890410,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Håvard Nordtveit,8395.0,Center Defensive Midfield,131,Borussia Mönchengladbach,185,['bc7f2d91-d63b-4425-bc67-aae54f53e662'],23,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:23.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818cd107-5ff5-4b88-962e-9dd14c439b34,2379,,,"[62.0, 66.0]",3890410,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Right Center Forward,131,Borussia Mönchengladbach,185,['50a83735-6df8-4f70-b1da-2351dcf22f88'],26,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:26.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,affdbaa8-16b0-4e44-bf98-0ce4f62eeba9,2381,,,"[64.6, 75.1]",3890410,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Korb,8545.0,Right Back,131,Borussia Mönchengladbach,185,['a7f4b9d0-f925-4dca-a375-0425687121a2'],27,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:27.895,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d87bad66-6ef2-42bd-a49d-d0d2d730314f,2388,,,"[55.0, 59.5]",3890410,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Håvard Nordtveit,8395.0,Center Defensive Midfield,131,Borussia Mönchengladbach,185,['bd1e4067-2a51-4822-b5e2-d3e736f542cf'],30,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:30.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7fe4494-e2db-49d3-83ec-b75075d052ab,2395,,,"[71.2, 2.0]",3890410,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Kempe,9219.0,Left Wing,132,Darmstadt 98,872,['c30efca6-337b-4eff-a253-8bf4dfc13430'],36,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:36.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08d1b566-1622-4882-a79d-ce0bd01812aa,2398,,,"[61.5, 10.8]",3890410,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Holland,9222.0,Left Back,132,Darmstadt 98,872,['25196266-7247-4735-9dc3-70f6a9c0ccde'],38,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:38.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7b8c025-a520-4768-9077-5d6eed14ee0a,2401,,,"[90.8, 71.9]",3890410,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Heller,9401.0,Right Wing,132,Darmstadt 98,872,['ea6ea1d2-b144-47a6-b710-a8d0f798c651'],42,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:42.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e40391c-5412-43c2-b473-7c31f9fae117,2404,,,"[104.3, 71.2]",3890410,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,György Garics,20522.0,Right Back,132,Darmstadt 98,872,['b90ae70d-725f-4947-a641-9167ba93a7e0'],50,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:50.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c92a387b-98ea-43d6-8b20-0382619883b3,2406,,,"[112.9, 38.0]",3890410,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandro Wagner,9723.0,Center Forward,132,Darmstadt 98,872,['978f508b-2d0a-4aa8-a5f4-8369d318e851'],51,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:51.462,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0c679c9-bb47-41fa-906d-b93ce8426192,2410,,,"[71.9, 21.7]",3890410,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raffael Caetano de Araújo,8810.0,Left Center Forward,133,Borussia Mönchengladbach,185,['910a06e7-1c67-4598-8ae7-79a3b295ede2'],22,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:22.112,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cda390d7-b59d-4ef9-9a46-6bdaf45949b7,2412,,,"[78.3, 44.2]",3890410,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jan Rosenthal,40477.0,Center Attacking Midfield,133,Borussia Mönchengladbach,185,['2359f58c-c94a-4a5a-b29e-e893820362f5'],24,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:24.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24332633-ea8e-4a6f-8ba3-20e061439056,2419,,,"[21.8, 39.7]",3890410,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christian Mathenia,8306.0,Goalkeeper,133,Borussia Mönchengladbach,185,['bca5e893-5c4d-4d23-8bed-d3b1de3ca889'],30,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:30.307,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e14fdcb-643c-4b9c-a45b-bed6ec9dd52c,2421,,,"[64.3, 71.6]",3890410,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcel Heller,9401.0,Right Wing,133,Borussia Mönchengladbach,185,['100e0c26-3618-44b9-95b0-b0326a0cc771'],34,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:34.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd19927b-93b0-43bf-afa8-7185f83ad15e,2423,,,"[91.1, 15.5]",3890410,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raffael Caetano de Araújo,8810.0,Left Center Forward,133,Borussia Mönchengladbach,185,['8d66a598-5371-49e3-a164-9225bf8aa3fb'],38,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:38.046,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908e48b0-3c32-49be-b618-7cc2def7fd80,2434,,,"[106.7, 22.7]",3890410,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thorgan Hazard,5632.0,Right Center Midfield,134,Borussia Mönchengladbach,185,"['40c77491-f67f-4dc5-a096-52e34520787f', '891153c4-de15-4242-bbc2-2df5f046de9e']",2,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:02.268,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4bfdeea-e030-43d0-9f14-15a3d1270e6b,2438,,,"[111.9, 20.5]",3890410,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raffael Caetano de Araújo,8810.0,Left Center Forward,134,Borussia Mönchengladbach,185,"['7d31ac67-2039-4962-b543-06b9ffd6a4d5', '8fef71d6-91ab-4dce-ab09-6694ed2b7eb9']",3,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:03.273,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3885e0d-8dc3-42eb-9adb-8e7ce07c0d71,2444,,,"[36.6, 70.4]",3890410,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Rosenthal,40477.0,Center Attacking Midfield,135,Darmstadt 98,872,['8e94a5c7-32e5-4093-aae8-3f08b8e51914'],8,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:08.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b36419d3-6f59-4212-bffe-80854fc5d542,2448,,,"[52.0, 61.6]",3890410,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandro Wagner,9723.0,Center Forward,135,Darmstadt 98,872,['33ff472f-cdf1-4f7f-8f82-e74572fd089c'],9,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:09.781,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5745d621-55be-4103-b8fd-d8558246f9f1,2450,,,"[49.5, 72.1]",3890410,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Heller,9401.0,Right Wing,135,Darmstadt 98,872,['1dc0baf3-bc56-4e1c-a530-9af570fa4e7b'],11,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:11.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b33bab8f-090d-469a-babc-e5d57eb5d871,2454,,,"[19.3, 31.0]",3890410,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Sommer,5550.0,Goalkeeper,136,Borussia Mönchengladbach,185,['527d25ce-dbbf-4b44-a8af-7eec95cf8f2d'],14,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:14.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a61b9afe-778b-4c58-a913-45e807a79501,2457,,,"[34.8, 21.7]",3890410,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Håvard Nordtveit,8395.0,Center Defensive Midfield,136,Borussia Mönchengladbach,185,['8190c75b-e49b-47d6-b2cc-2764144040bf'],19,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:19.501,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34d2e33f-5aed-48d1-8606-58c744a9fb4e,2461,,,"[117.4, 3.9]",3890410,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Johnson,11283.0,Left Center Midfield,136,Borussia Mönchengladbach,185,"['437bb970-4b29-431f-841e-869c0444f421', 'de36ea56-54c9-4be3-8f1a-2f6c1080e43b']",27,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:27.422,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ff97d6f-f29b-4423-9124-491b24a67d02,2464,,,"[100.6, 5.1]",3890410,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thorgan Hazard,5632.0,Right Center Midfield,136,Borussia Mönchengladbach,185,['85a1042c-3317-4262-b7e2-245e099f7cbe'],28,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:28.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a3601b6-0dda-4549-a23c-5b7295fe3fd5,2467,,,"[96.2, 20.3]",3890410,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thorgan Hazard,5632.0,Right Center Midfield,137,Borussia Mönchengladbach,185,['3a6723be-f164-4186-900e-0523e318fa72'],32,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:32.783,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060a4a93-b5ed-461b-9660-f56fb382e083,2472,,,"[96.6, 6.3]",3890410,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oscar Wendt,8809.0,Left Back,137,Borussia Mönchengladbach,185,"['c61dc34b-ffe9-4114-8037-129405cef1c9', 'd525e6e6-08bb-4c10-beea-b7017c0a58c5']",34,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:34.557,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1a02b6b-f9c6-477f-998a-c38e33343844,2474,,,"[103.5, 4.5]",3890410,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lars Edi Stindl,8806.0,Right Center Forward,137,Borussia Mönchengladbach,185,['1c8343e7-4c21-4191-989d-26655f84a297'],35,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:35.369,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854ea87e-2997-40d2-88ac-c325f8eb8400,2477,,,"[99.2, 29.4]",3890410,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raffael Caetano de Araújo,8810.0,Left Center Forward,137,Borussia Mönchengladbach,185,['3a60c09f-6bb1-4b6b-82f2-24acc03e316b'],40,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:40.415,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab1629c4-235b-4500-b781-23ddb2557cf5,2481,,,"[95.2, 23.6]",3890410,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lars Edi Stindl,8806.0,Right Center Forward,137,Borussia Mönchengladbach,185,['4f1273a5-3831-4325-8a48-2d661e189aa1'],40,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:40.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cd7e945-f27a-4e85-9c56-8d3ec08c3872,2483,,,"[31.7, 57.2]",3890410,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Rosenthal,40477.0,Center Attacking Midfield,138,Darmstadt 98,872,['a4d24a4d-ffc2-41c8-b03b-abfba93358b2'],43,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:43.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b3b526d-f951-4cfe-870b-1b43cda8bcca,2487,,,"[53.2, 5.6]",3890410,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Kempe,9219.0,Left Wing,138,Darmstadt 98,872,['f9fc5ab9-7e20-4402-aa45-8eb291dfd4c9'],48,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:48.539,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,72de751c-39b3-413b-9a41-ef60e89bef62,2490,,,"[88.4, 17.3]",3890410,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Vrančić,13675.0,Right Defensive Midfield,138,Darmstadt 98,872,['28aa4cb5-4d43-471a-a09d-24a553c57224'],54,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:54.748,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39ff5cfd-873b-4d61-a96e-e8cd02612a7f,2494,,,"[16.9, 30.2]",3890410,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nico Elvedi,8814.0,Left Center Back,138,Darmstadt 98,872,['94fd82c6-6368-4c33-a247-a3cc6fdd4bf3'],0,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:00.870,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9763ed22-007c-4d31-a800-ccd44828bc0e,2497,,,"[50.3, 14.7]",3890410,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Håvard Nordtveit,8395.0,Center Defensive Midfield,138,Darmstadt 98,872,['42f16f21-5e7e-465e-a702-31b1ac799366'],4,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:04.316,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9990e4d-dcd0-4905-9e1c-eac679a946b8,2503,,,"[94.2, 45.9]",3890410,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandro Wagner,9723.0,Center Forward,138,Darmstadt 98,872,['947a00cc-4b1c-470d-aab7-af156d16dbc7'],9,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:09.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f231a54-d184-4418-8b90-f52d08d968d4,2506,,,"[112.0, 47.1]",3890410,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Heller,9401.0,Right Wing,138,Darmstadt 98,872,"['17d81fba-4e7c-4384-b89f-6a6ffa81314e', '956a2b29-b37d-43a3-be21-861835939059']",11,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:11.739,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7a4108c-bc6c-4bd7-9c62-b668e88a5b39,2522,,,"[41.8, 53.6]",3890410,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aytac Sulu,9217.0,Right Center Back,138,Darmstadt 98,872,['20d0207a-0913-4e08-9118-30bdd7a510f0'],24,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:24.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8766a28-835b-4046-9dc2-7c70e86ba093,2524,,,"[12.9, 40.1]",3890410,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Mathenia,8306.0,Goalkeeper,138,Darmstadt 98,872,['1931d201-2f03-4abb-ad05-729db73e2419'],27,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:27.358,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e620c74-729f-4e7e-b45f-518a4fbe5847,2526,,,"[46.5, 8.7]",3890410,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Holland,9222.0,Left Back,138,Darmstadt 98,872,['4bf3f0fa-73fa-470a-8d1e-1e30623562c3'],32,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:32.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98799000-0c1b-40aa-9c2c-0a3f08b10a84,2529,,,"[68.1, 2.1]",3890410,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Kempe,9219.0,Left Wing,138,Darmstadt 98,872,['b073efa1-0a38-41e4-a0b1-79ae8c82e264'],36,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:36.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd541434-00a2-4f2e-8a17-8d7ec90d4c75,2532,,,"[72.1, 16.4]",3890410,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Vrančić,13675.0,Right Defensive Midfield,138,Darmstadt 98,872,['a275ba0b-6c74-4c35-941e-e77077c8572d'],41,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:41.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55072146-922d-4cd4-bf4e-a187db257dab,2535,,,"[66.6, 64.1]",3890410,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,György Garics,20522.0,Right Back,138,Darmstadt 98,872,['8445e6c8-f3b3-42ac-b397-cfdbd1ab8681'],45,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:45.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b350c89a-fa64-4e45-b6a2-2ee6d8ae2c78,2538,,,"[88.4, 72.2]",3890410,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Heller,9401.0,Right Wing,138,Darmstadt 98,872,['1672721d-05ab-4dd7-8ce3-2c50dec59360'],48,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:48.841,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,00626d5f-1675-4d7b-b102-e08176b29fbc,2541,,,"[104.9, 42.5]",3890410,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Rosenthal,40477.0,Center Attacking Midfield,138,Darmstadt 98,872,['9291e5c7-3e19-4879-b985-b580e47c50fe'],51,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:51.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee108057-db17-4f72-bbbb-7fefc5e157f8,2546,,,"[56.1, 66.7]",3890410,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aytac Sulu,9217.0,Right Center Back,139,Darmstadt 98,872,['ce181d1c-9612-48c8-8321-f6acd249a814'],34,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:34.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412a8ea2-c3ed-40cc-bf44-eb01658a816d,2548,,,"[52.9, 37.2]",3890410,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Caldirola,9404.0,Left Center Back,139,Darmstadt 98,872,['2cd08075-68b6-40c9-969d-e97c7f9d29dd'],36,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:36.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df3d708f-0744-41c6-8f3e-f0fd79d692f2,2551,,,"[56.3, 61.5]",3890410,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aytac Sulu,9217.0,Right Center Back,139,Darmstadt 98,872,['8efc8aa5-617f-4df9-b40e-afabda01fb18'],39,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:39.180,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398919b6-6e43-423e-b057-43faf9f64940,2554,,,"[64.0, 73.3]",3890410,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,György Garics,20522.0,Right Back,139,Darmstadt 98,872,['6faf34c8-84b8-4197-b385-b2f410bec558'],40,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:40.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cd22633-b6ef-4882-8257-c1ba070da583,2557,,,"[55.7, 61.3]",3890410,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aytac Sulu,9217.0,Right Center Back,139,Darmstadt 98,872,['52d4c1db-9a80-427a-8c7c-553dffd787d7'],43,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:43.449,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3b70c42-4a12-41b9-a9ff-fee1693af0c4,2560,,,"[50.1, 33.3]",3890410,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Caldirola,9404.0,Left Center Back,139,Darmstadt 98,872,['0b1e351d-01ca-4020-bd3c-89d2484d950f'],47,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:47.390,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5841d9b5-98c9-4904-b40b-578aef23cb2c,2563,,,"[65.7, 10.8]",3890410,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Vrančić,13675.0,Right Defensive Midfield,139,Darmstadt 98,872,['00dd0f8b-9b7a-4aaa-bd71-eb002217c69a'],50,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:50.006,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4b00deb-6201-4b07-abbc-ad102fccd8de,2566,,,"[96.5, 3.6]",3890410,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabian Holland,9222.0,Left Back,139,Darmstadt 98,872,['159c89c6-5d57-483b-904d-1c6151e3c39a'],54,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:54.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43c9c1b5-83d3-4a7a-a794-e5a81ee8d16a,2569,,,"[86.0, 10.4]",3890410,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Vrančić,13675.0,Right Defensive Midfield,139,Darmstadt 98,872,['2fcf921c-b076-47c5-8abf-b06524856b28'],57,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:57.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa8d4656-2924-44bf-afd1-7e8efd2ef2e2,2579,,,"[16.7, 47.7]",3890410,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yann Sommer,5550.0,Goalkeeper,141,Borussia Mönchengladbach,185,['32651ef1-7612-4efb-9d40-954d3f65a41a'],33,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:33.514,Ball Receipt*,
