50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.748905,,,,,,,,,,,,4202c393-1a37-41bc-98a8-14998f28d0c7,732,,"[65.6, 46.9]",3890369,14,,,,0.923696,,Right Foot,,"[85.7, 73.5]",,Ground Pass,,33.340218,,,,Philipp Lahm,19295.0,,,,,,,1,From Free Kick,Javier Martínez Aginaga,9399.0,Right Center Back,29,Bayern Munich,169,['5818938e-ddec-4686-9136-1cedd5efc450'],52,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:52.772,Pass,
,,,,,,,,,,,,,,,,1.477726,,,,,,,,,,,,d8cbbd0b-bf10-46f2-93a0-110bfb65638d,735,,"[85.7, 73.5]",3890369,14,,,,-2.2825813,,Right Foot,,"[70.0, 55.3]",,Ground Pass,,24.036015,,,,Javier Martínez Aginaga,9399.0,,,,,,,1,From Free Kick,Philipp Lahm,19295.0,Right Back,29,Bayern Munich,169,['0734737f-3410-4763-ac58-9afe62dd7d2a'],56,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:56.071,Pass,
,,,,,,,,,,,,,,,,1.877658,,,,,,,,,,,,16e0ccba-31e7-491b-a7d7-c791f0e96d77,738,,"[67.9, 55.3]",3890369,14,,,,-1.7944778,,Right Foot,,"[63.1, 34.2]",,Ground Pass,,21.639086,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,From Free Kick,Javier Martínez Aginaga,9399.0,Right Center Back,29,Bayern Munich,169,['894808bf-289f-45d4-b626-35afbcbee7fa'],59,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:59.164,Pass,
,,,,,,,,,,,,,,,,1.314868,,,,,,,,,,,,ebc753af-6789-4ec3-811f-b22a552e6941,741,,"[63.1, 34.2]",3890369,15,,,,-1.2044433,,Right Foot,,"[72.5, 9.7]",,Ground Pass,,26.241379,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Free Kick,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,29,Bayern Munich,169,['2f04edeb-338a-4a36-be7b-cbf0957b94d0'],1,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:01.689,Pass,
,,,,,,,,,,,,,,,,1.725226,,,,,,,,,,,,15b506cc-1860-4a41-a3c2-739e65a99cbe,744,,"[72.0, 9.4]",3890369,15,,,,2.1154985,,Right Foot,,"[63.7, 23.1]",,Ground Pass,,16.018114,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,29,Bayern Munich,169,['f3f350db-c8cd-4062-aa72-5460eda5f776'],3,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:03.682,Pass,
,,,,,,,,,,,,,,,,0.73436,,,,,,,,,,,,61c17d2c-6928-430e-88de-6a592096d3a7,752,,"[70.3, 20.6]",3890369,15,,,,-0.38050637,,Right Foot,,"[81.8, 16.0]",,Ground Pass,,12.3858795,,,,David Olatukunbo Alaba,8220.0,,,,,,,1,From Free Kick,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,29,Bayern Munich,169,['ee6b616f-de0b-4464-8cdd-ab99b0859e7a'],7,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:07.034,Pass,
,,,,,,,,,,,,,,,,0.738762,,,,,,,,,,,,e38d65e0-f3c9-49a4-b39d-f4aa814cb5cb,756,,"[80.6, 16.3]",3890369,15,,,,0.07216363,,Left Foot,,"[88.9, 16.9]",,Ground Pass,,8.321658,,,,Robert Lewandowski,5668.0,,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Left Back,29,Bayern Munich,169,['1c1578dd-9948-4a3a-b505-c6bda5a07a28'],9,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:09.153,Pass,
,,,,,,,,,,,,,,,,0.975227,,,,,,,,,,,,e006fb93-0d49-45b2-873a-e476278929d8,759,,"[91.8, 14.1]",3890369,15,,,,-1.6614562,,Left Foot,,"[90.9, 4.2]",,Ground Pass,,9.9408245,,,,Douglas Costa de Souza,5837.0,,,,,,,1,From Free Kick,Robert Lewandowski,5668.0,Center Forward,29,Bayern Munich,169,['766f3503-e2c4-4e98-a470-1d97073ec9cb'],10,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:10.583,Pass,
,,,,,,,,,,,,,,,,0.816945,,,,,,,,,,,,2024204c-04f8-4f29-9230-890ef1d76e4e,762,,"[90.9, 4.2]",3890369,15,,,,1.5248517,,Left Foot,,"[91.7, 21.6]",,Ground Pass,,17.41838,,,,David Olatukunbo Alaba,8220.0,,,,,,,1,From Free Kick,Douglas Costa de Souza,5837.0,Left Midfield,29,Bayern Munich,169,['1c573091-110a-4941-8476-308df14b7741'],12,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:12.771,Pass,
,,,,,,,,,,,,,,,,0.839917,,,,,,,,,,,,695a916f-d34c-4f52-ad5d-76eec082f83f,766,,"[93.4, 20.6]",3890369,15,,,,-2.740643,,Left Foot,,"[84.2, 16.7]",,Ground Pass,,9.992497,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Left Back,29,Bayern Munich,169,"['288e48d1-d732-4441-8b96-f4776e819649', '87defbad-f909-48d5-8231-c0e652040a29']",14,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:14.464,Pass,True
,,,,,,,,,,,,,,,,0.658042,,,,,,,,,,,,6a30258f-ca1b-4380-b9f9-81fca54474c8,770,,"[84.2, 17.2]",3890369,15,,,,2.080015,,Right Foot,,"[77.5, 29.2]",,Ground Pass,,13.743726,,,,Xabier Alonso Olano,20133.0,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,29,Bayern Munich,169,['9ef8e385-a3c7-4a79-b0c7-832a21c0a075'],16,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:16.048,Pass,
,,,,,,,,,,,,,,,,0.591169,,,,,,,,,,,,57f5fbb2-d62d-4271-8710-4a13aa4aac11,774,,"[77.3, 25.8]",3890369,15,,,,-0.56286824,,Right Foot,,"[85.7, 20.5]",,Ground Pass,,9.932271,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,29,Bayern Munich,169,"['7766b954-763a-4c3e-abba-81d84208cc76', 'c496cf04-8ded-4702-b37b-6fccddbb6470']",19,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:19.491,Pass,True
,,,,,,,,,,,,,,,,1.138581,,,,,,,,,,,,fbf1a456-49f1-475e-88ae-4aee845ebfe9,778,,"[85.3, 21.3]",3890369,15,,,,-2.8656814,,Right Foot,,"[68.7, 16.6]",,Low Pass,,17.252537,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,29,Bayern Munich,169,['9fdab385-3165-428c-8af7-76a7cfaad30d'],20,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:20.122,Pass,
,,,,,,,,,,,,,,,,1.306053,,,,,,,,,,,,2ea2d25b-a7da-4eb1-b8cd-c9d8051cce73,781,,"[68.7, 16.6]",3890369,15,,,,1.7633493,,Right Foot,,"[65.6, 32.5]",,Ground Pass,,16.199383,,,,Xabier Alonso Olano,20133.0,,,,,,,1,From Free Kick,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,29,Bayern Munich,169,['60378a4b-fed8-425f-af6e-deb67de3f732'],22,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:22.179,Pass,
,,,,,,,,,,,,,,,,1.062632,,,,,,,,,,,,064f0d18-4410-4ed5-8359-5b46db6c27bd,784,,"[65.9, 33.9]",3890369,15,,,,1.3775848,,Right Foot,,"[68.6, 47.7]",,Ground Pass,,14.06165,,,,Javier Martínez Aginaga,9399.0,,,,,,,1,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,29,Bayern Munich,169,['80a17aef-368a-475b-b624-6e95102688a9'],24,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:24.435,Pass,
,,,,,,,,,,,,,,,,1.820323,,,,,,,,,,,,17820eea-a226-4b20-86b7-9600a014ae08,787,,"[63.1, 42.8]",3890369,15,,,,-1.5446014,,Left Foot,,"[63.7, 19.9]",,Ground Pass,,22.90786,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,From Free Kick,Javier Martínez Aginaga,9399.0,Right Center Back,29,Bayern Munich,169,['6c298981-3394-488d-8cf9-c5de243db3f2'],28,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:28.138,Pass,
,,,,,,,,,,,,,,,,1.634913,,,,,,,,,,,,545b309c-4934-4fce-810a-6d649e7090e7,790,,"[69.8, 20.8]",3890369,15,,,,0.768335,,Right Foot,,"[84.7, 35.2]",,Ground Pass,,20.721245,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Free Kick,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,29,Bayern Munich,169,['0eb0f496-3ce2-4680-82b9-c96513f69786'],31,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:31.013,Pass,
,,,,,,,,,,,,,,,,3.773638,,,,,,,,,,,,a97cf3dd-93ad-4c37-b4b3-fa725c0d0a3b,798,,"[49.8, 44.9]",3890369,15,,,,0.87919873,,Right Foot,,"[75.8, 76.3]",,Ground Pass,,40.767143,,,,Leroy Sané,3053.0,,,,,,,1,From Free Kick,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,29,Bayern Munich,169,['044ed9d4-7924-4f4e-b992-cd8586b5bfb1'],35,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:35.353,Pass,
,,,,,,,,,,,,,,,,1.477206,,,,,,,,,,,,b63b4204-71ea-4412-b586-b7bcccc87d39,802,,"[58.7, 0.1]",3890369,15,True,,,2.7374601,,,,"[42.8, 6.9]",,Low Pass,,17.293062,,,,David Olatukunbo Alaba,8220.0,,,,,,Throw-in,1,From Throw In,Douglas Costa de Souza,5837.0,Left Midfield,30,Bayern Munich,169,['abbcd92e-6e24-4a50-bdff-868ab198e9a5'],45,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:45.840,Pass,
,,,,,,,,,,,,,,,,0.762408,,,,,,,,,,,,3d711039-5229-49dc-8aa4-f4e34350740e,804,,"[42.8, 6.9]",3890369,15,,,,0.49394137,,Left Foot,,"[50.6, 11.1]",,Ground Pass,,8.858893,,,,Xabier Alonso Olano,20133.0,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,30,Bayern Munich,169,['435bc167-f3af-4bfe-97ec-9046b3d330cd'],48,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:48.754,Pass,
,,,,,,,,,,,,,,,,0.954741,,,,,,,,,,,,5d3645b6-dd70-4438-a579-e723a71707a0,807,,"[50.6, 11.1]",3890369,15,,,,-0.06241881,,Right Foot,,"[65.0, 10.2]",,Ground Pass,,14.428098,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,30,Bayern Munich,169,['de364929-1ae7-4177-917b-fcfc8e436800'],50,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:50.092,Pass,
,,,,,,,,,,,,,,,,1.362717,,,,,,,,,,,,821473d1-3a86-4c9d-b835-4b3c0df53653,810,,"[86.8, 20.6]",3890369,15,,,,-1.0510279,,Right Foot,,"[96.7, 3.3]",,Ground Pass,,19.932386,,,,Douglas Costa de Souza,5837.0,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,30,Bayern Munich,169,['987aaa7b-3fc2-4d06-9be2-d68864fb0f0a'],56,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:56.440,Pass,
,,,,,,,,,,,,,,,,1.439612,,,,,,,,,,,,218bb0c4-7ad4-4e38-a266-824356921ea8,813,,"[100.0, 3.3]",3890369,16,,,,2.9651043,,Right Foot,,"[84.3, 6.1]",,Ground Pass,,15.947727,,,,David Olatukunbo Alaba,8220.0,,,,,,,1,From Throw In,Douglas Costa de Souza,5837.0,Left Midfield,30,Bayern Munich,169,['80ae93ae-79b0-4572-bbd1-269427629e65'],2,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:02.689,Pass,
,,,,,,,,,,,,,,,,0.828554,,,,,,,,,,,,c6bf4ff7-8eb1-4ab1-9416-566ef4eb6436,816,,"[84.3, 6.1]",3890369,16,,,,1.8839511,,Left Foot,,"[80.9, 16.6]",,Ground Pass,,11.0367565,,,,Xabier Alonso Olano,20133.0,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,30,Bayern Munich,169,['7cc4f6ed-2379-40e2-a74a-e2a7604fdd92'],4,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:04.728,Pass,
,,,,,,,,,,,,,,,,1.308492,,,,,,,,,,,,603398c1-5c22-422c-88d0-53a7858be511,820,,"[79.2, 17.2]",3890369,16,,,,2.816531,,Left Foot,,"[61.1, 23.3]",,Ground Pass,,19.100262,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,30,Bayern Munich,169,['9555614b-aba8-4229-a322-318e01216e43'],6,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:06.889,Pass,
,,,,,,,,,,,,,,,,1.173518,,,,,,,,,,,,a56bb51c-b374-44ea-a8ac-b91b21b0528e,823,,"[69.5, 28.3]",3890369,16,,,,1.0424244,,Right Foot,,"[81.7, 49.2]",,Ground Pass,,24.200207,,,,Arjen Robben,8218.0,,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,30,Bayern Munich,169,['ed59ed4b-bbe4-46c2-9f15-b1f6ce5dc38f'],12,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:12.539,Pass,
,,,,,,,,,,,,,,,,1.540859,,,,,,,,,,,,48e4dc1a-eb03-4faa-8266-87f2ef4c9264,826,,"[81.7, 49.2]",3890369,16,,,,-3.0887785,,Left Foot,,"[59.0, 48.0]",,Ground Pass,,22.731695,,,,Javier Martínez Aginaga,9399.0,,,,,,,1,From Throw In,Arjen Robben,8218.0,Right Midfield,30,Bayern Munich,169,['bc1e4b11-372f-4368-abd0-39123d1b2e3d'],13,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:13.797,Pass,
,,,,,,,,,,,,,,,,0.967955,,,,,,,,,,,,80134577-536b-4cfc-9a77-f06500c691a9,829,,"[57.2, 45.6]",3890369,16,,,,-2.4110844,,Right Foot,,"[47.6, 37.0]",,Ground Pass,,12.888755,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,From Throw In,Javier Martínez Aginaga,9399.0,Right Center Back,30,Bayern Munich,169,['3e518946-5c90-4ecc-ab9c-8368e11a8eec'],17,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:17.584,Pass,
,,,,,,,,,,,,,,,,0.45724,,,,,,,,,,,,ace405e1-c981-40ff-9706-9a2996950a75,832,,"[42.8, 40.8]",3890369,16,,,,1.131937,,Right Foot,,"[49.7, 55.5]",,Ground Pass,,16.238842,,,,Javier Martínez Aginaga,9399.0,,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,30,Bayern Munich,169,['bb641b4b-b391-4acd-8b6d-042881636430'],20,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:20.073,Pass,
,,,,,,,,,,,,,,,,1.565549,,,,,,,,,,,,de94d925-9675-47de-9daa-2fcab3795ed3,835,,"[33.2, 52.5]",3890369,16,,,,-1.4208724,,Left Foot,,"[38.2, 19.4]",,Ground Pass,,33.475513,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,From Throw In,Javier Martínez Aginaga,9399.0,Right Center Back,30,Bayern Munich,169,['24f90888-27ce-4f97-a42a-ca3177fbb45e'],23,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:23.908,Pass,
,,,,,,,,,,,,,,,,0.992968,,,,,,,,,,,,0758215c-57bf-4428-803f-e171293e5dfe,838,,"[38.6, 19.4]",3890369,16,,,,-0.4274643,,Right Foot,,"[47.6, 15.3]",,Ground Pass,,9.889894,,,,David Olatukunbo Alaba,8220.0,,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,30,Bayern Munich,169,['8568bc22-7713-4135-9acf-4cc4c0747d2f'],26,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:26.133,Pass,
,,,,,,,,,,,,,,,,1.085231,,,,,,,,,,,,69aa01fd-b22a-43cc-9720-c8153af7b428,841,,"[53.2, 14.2]",3890369,16,,,,2.5722795,,Left Foot,,"[43.2, 20.6]",,Ground Pass,,11.872658,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,30,Bayern Munich,169,['84cd3d08-1819-4558-9cd1-21207336af62'],30,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:30.569,Pass,
,,,,,,,,,,,,,,,,1.42673,,,,,,,,,,,,a72a4434-585d-4eb5-b402-b9f8fa63e87f,844,,"[43.2, 20.8]",3890369,16,,,,1.2968913,,Right Foot,,"[52.5, 53.9]",,Ground Pass,,34.38168,,,,Javier Martínez Aginaga,9399.0,,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,30,Bayern Munich,169,['f2b09ce1-36f7-4b96-915b-49c61d9b73eb'],32,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:32.890,Pass,
,,,,,,,,,,,,,,,,2.314634,,,,,,,,,,,,0b1133bb-7cee-4aec-b948-0e3a8ecf008f,847,,"[63.7, 53.8]",3890369,16,,,,-0.77680236,,Right Foot,,"[98.9, 19.2]",,High Pass,,49.357876,,Incomplete,,Douglas Costa de Souza,5837.0,,,,,,,1,From Throw In,Javier Martínez Aginaga,9399.0,Right Center Back,30,Bayern Munich,169,"['3c1d6f2d-0fd0-401a-aac6-81e0a146d0f1', '676084a8-7f7e-4559-84c4-3deb0a99889a']",38,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:38.179,Pass,
,,,,,,,,,,,,,,,,2.302851,,,,,,,,,,,,3c1d6f2d-0fd0-401a-aac6-81e0a146d0f1,849,,"[21.2, 60.9]",3890369,16,,,,0.022552567,,Head,,"[34.5, 61.2]",,High Pass,,13.303383,,,,Leroy Sané,3053.0,,,,,,Recovery,1,From Counter,Sascha Riether,25003.0,Right Wing Back,31,Schalke 04,181,"['0a291a70-0ca1-4986-9810-61c3a756e18b', '0b1133bb-7cee-4aec-b948-0e3a8ecf008f']",40,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:40.494,Pass,
,,,,,,,,,,,,,,,,1.879971,,,,,,,,,,,,e691de85-c16d-4c05-a085-c7130cb7bf8e,859,,"[68.4, 31.8]",3890369,16,,,,-0.5994525,1084b390-07fe-4472-8261-e89495ca5f14,Left Foot,,"[86.4, 19.5]",True,Ground Pass,,21.801147,,,,Max Meyer,8508.0,,,,,,,1,From Counter,Leroy Sané,3053.0,Right Wing,31,Schalke 04,181,['839f415f-7ac6-41fc-9e59-19dad84ce675'],50,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:50.031,Pass,
,,,,,,,,,,,,,,,,0.476843,,,,,,,,,,,,1562ebc2-f9d6-4212-83bc-92375eaf0157,865,,"[60.0, 40.0]",3890369,18,True,,,-2.7610862,,Right Foot,,"[57.0, 38.8]",,Ground Pass,,3.231099,,,,Douglas Costa de Souza,5837.0,,,,,,Kick Off,1,From Kick Off,Robert Lewandowski,5668.0,Center Forward,32,Bayern Munich,169,['d4d56c76-0437-49d3-b9c7-b1397676ae8b'],6,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:06.022,Pass,
,,,,,,,,,,,,,,,,0.474273,,,,,,,,,,,,7ae3f258-c817-4fb8-99c2-6804eabe2e8f,867,,"[56.5, 38.5]",3890369,18,True,,,-2.3867526,,Right Foot,,"[44.7, 27.4]",,Ground Pass,,16.200308,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,From Kick Off,Douglas Costa de Souza,5837.0,Left Midfield,32,Bayern Munich,169,['a574744d-1f05-4d44-a808-896bf61d7e96'],6,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:06.844,Pass,
,,,,,,,,,,,,,,,,1.194044,,,,,,,,,,,,89607622-b108-42c0-8113-b61624e5e920,869,,"[49.0, 26.1]",3890369,18,,,,1.5081334,,Right Foot,,"[50.6, 51.6]",,Ground Pass,,25.550146,,,,Javier Martínez Aginaga,9399.0,,,,,,,1,From Kick Off,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,32,Bayern Munich,169,['5714ccd4-86f1-49fe-9963-4b2e72babe12'],7,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:07.662,Pass,
,,,,,,,,,,,,,,,,1.660936,,,,,,,,,,,,a8bc35cf-d432-4b9c-b45b-5f478eabbe1b,872,,"[63.4, 52.5]",3890369,18,,,,-1.9368528,,Right Foot,,"[54.2, 28.5]",,Ground Pass,,25.702919,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,From Kick Off,Javier Martínez Aginaga,9399.0,Right Center Back,32,Bayern Munich,169,['fee9fd62-5826-4686-b383-75be47aab201'],14,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:14.204,Pass,
,,,,,,,,,,,,,,,,1.13002,,,,,,,,,,,,d870c762-9a26-40aa-8416-9e05c955da7a,875,,"[54.2, 28.5]",3890369,18,,,,-1.0294466,,Right Foot,,"[63.7, 12.7]",,Ground Pass,,18.436106,,,,David Olatukunbo Alaba,8220.0,,,,,,,1,From Kick Off,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,32,Bayern Munich,169,['bf4456cf-2790-400e-9da4-c58cf0dfb2c0'],16,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:16.522,Pass,
,,,,,,,,,,,,,,,,1.434151,,,,,,,,,,,,f0f8c272-3431-41d5-82db-8a287e1e61d7,878,,"[63.7, 12.7]",3890369,18,,,,-0.06382298,,Left Foot,,"[90.3, 11.0]",,High Pass,,26.654268,,Incomplete,,Robert Lewandowski,5668.0,,,,,,,1,From Kick Off,David Olatukunbo Alaba,8220.0,Left Back,32,Bayern Munich,169,"['29fa8018-0d54-442f-aca8-357f5f6c4806', '8cfe442f-0cde-48ea-ba91-a462759a799d']",19,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:19.089,Pass,
,,,,,,,,,,,,,,,,1.668162,,,,,,,,,,,,d801cbd2-2d42-4858-a155-00b8e5463069,882,,"[32.0, 70.1]",3890369,18,,,,-0.2601004,,Right Foot,,"[69.2, 60.2]",,High Pass,,38.494804,,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,,,1,Regular Play,Sascha Riether,25003.0,Right Wing Back,33,Schalke 04,181,"['d24ee5df-dcc8-4210-9005-883d3ff7aeae', 'ef6be374-9870-474b-aa4a-5dd866e9dd5a']",22,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:22.685,Pass,
,,,,,,,,,,,,,,,,2.07282,,,,,,,,,,,,d24ee5df-dcc8-4210-9005-883d3ff7aeae,884,,"[50.9, 19.9]",3890369,18,,,,0.010169141,,Head,,"[80.4, 20.2]",,High Pass,,29.501526,,Incomplete,,Robert Lewandowski,5668.0,,,,,,Recovery,1,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,33,Schalke 04,181,"['055c699b-e168-4434-9015-bfaaddafa115', 'd801cbd2-2d42-4858-a155-00b8e5463069', 'f30924d7-4dc8-4328-9d3b-2a80760f56d9']",24,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:24.353,Pass,
,,,,,,,,,,,,,,,,1.100233,,,,,,,,,,,,f30924d7-4dc8-4328-9d3b-2a80760f56d9,886,,"[39.7, 59.9]",3890369,18,,,,-0.7786869,,Right Foot,,"[54.7, 45.1]",,Ground Pass,,21.072256,,,,Pierre-Emile Højbjerg,3570.0,,,,,,Recovery,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,33,Schalke 04,181,"['697ced08-ed66-4bbb-a28b-ac21867a069b', 'd24ee5df-dcc8-4210-9005-883d3ff7aeae']",26,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:26.426,Pass,
,,,,,,,,,,,,,,,,2.027861,,,,,,,,,,,,48b35ef4-c58b-45af-b396-9cd1de23df20,890,,"[71.5, 30.1]",3890369,18,,,,-1.6754545,,Right Foot,,"[69.0, 6.3]",,Ground Pass,,23.930943,,,,Dennis Aogo,8958.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,33,Schalke 04,181,['3d64c058-713f-4f24-b756-ea8b488c5e08'],31,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:31.539,Pass,
,,,,,,,,,,,,,,,,0.786449,,,,,,,,,,,,4e4d3b1a-5dd2-447c-a262-ab3d1c577cb2,893,,"[69.0, 6.3]",3890369,18,,,,-0.18468438,,Right Foot,,"[78.1, 4.6]",,Ground Pass,,9.257429,,,,Max Meyer,8508.0,,,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Wing Back,33,Schalke 04,181,['abb35453-9004-44a3-8aed-f1bdcba39241'],34,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:34.575,Pass,
,,,,,,,,,,,,,,,,0.999777,,,,,,,,,,,,e032a544-7249-4eca-8035-6446fda6161c,896,,"[79.4, 4.8]",3890369,18,,,,2.9950008,,Right Foot,,"[64.5, 7.0]",,Ground Pass,,15.061541,,,,Dennis Aogo,8958.0,,,,,,,1,Regular Play,Max Meyer,8508.0,Left Wing,33,Schalke 04,181,"['0daaf774-c5c2-4f23-bb69-71810635e50a', 'eeb4315b-a008-4bc4-9025-2287d28f6769']",35,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:35.361,Pass,True
