50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1b92294-1653-48e0-95d8-c9a3111b4060,1999,,,"[73.4, 15.6]",3890517,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mahmoud Dahoud,8238.0,Left Defensive Midfield,123,Borussia Mönchengladbach,185,['4851a5ad-ebb1-477f-9998-620c15a67269'],44,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:11:44.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c7984bc-d800-4536-bb70-acad0ec1c318,2002,,,"[99.1, 14.9]",3890517,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Hahn,8322.0,Center Forward,123,Borussia Mönchengladbach,185,['e6b7474b-bceb-480f-870a-5d63bfa77413'],48,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:11:48.375,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71a4e021-4caf-4051-9918-b491587f86a7,2005,,,"[105.3, 35.7]",3890517,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Center Attacking Midfield,123,Borussia Mönchengladbach,185,['847a1c11-e99d-4d92-b62e-7c29c31df040'],49,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:11:49.956,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7020d41b-3ac4-456f-821a-0fa5f0d94f3a,2009,,,"[84.6, 51.9]",3890517,57,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moritz Hartmann,40464.0,Left Wing,124,Ingolstadt,189,['6d5e3eb1-3f78-460c-b9b4-d9e2094b102e'],21,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:21.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622dbc66-ab8a-4765-8736-0bf6bf0f92e4,2012,,,"[63.8, 40.4]",3890517,57,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thorgan Hazard,5632.0,Left Wing,124,Ingolstadt,189,['1323b537-c2c6-43b6-b452-77b344aa92e9'],23,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:12:23.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e2a49b2-111e-4261-aa76-52076a88732d,2018,,,"[81.8, 34.8]",3890517,57,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moritz Hartmann,40464.0,Left Wing,124,Ingolstadt,189,['4801c1a4-847d-4867-b159-60f21e78f061'],27,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:27.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6615631-1e2e-4a7d-8fb5-e8e2d03e0b01,2021,,,"[83.5, 44.2]",3890517,57,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pascal Groß,3097.0,Right Center Midfield,124,Ingolstadt,189,['0960a4da-7092-4d08-881f-142406d09a36'],29,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:29.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31e68474-1364-43ef-b1c7-1475ea93b9ab,2023,,,"[97.2, 21.3]",3890517,57,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dario Lezcano,9113.0,Center Forward,124,Ingolstadt,189,['ff42de4a-49b1-4e69-80ef-3bc8915a79fa'],31,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:31.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,039f3f5f-52bd-4e55-bf62-29b49b5c8f95,2026,,,"[92.3, 26.9]",3890517,57,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Max Christiansen,12551.0,Left Center Midfield,124,Ingolstadt,189,['f93c363d-895e-4277-b178-ce583371fe00'],36,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:36.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eb63d3a-2c47-4277-b627-5b598e6a6663,2030,,,"[82.8, 11.7]",3890517,57,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Robert Bauer,8394.0,Left Back,124,Ingolstadt,189,['1c4ea7f8-e8e7-45d3-9a9e-960519ef7b67'],40,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:40.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae2bf5c5-f58c-4898-869b-aa2e20374ed3,2033,,,"[95.2, 2.7]",3890517,57,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dario Lezcano,9113.0,Center Forward,124,Ingolstadt,189,['eada3a4e-442c-421f-b7cf-0ed8ba7b7b4b'],42,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:42.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79c72bfd-c071-4e07-9250-420a4b7f4bd2,2038,,,"[97.8, 6.4]",3890517,57,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moritz Hartmann,40464.0,Left Wing,124,Ingolstadt,189,['c73f8c5c-99b6-46f5-98fc-7de3f5000125'],46,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:46.108,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2982f69c-4111-45f8-8d1f-2c18f2685c5e,2041,,,"[106.8, 25.0]",3890517,57,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dario Lezcano,9113.0,Center Forward,124,Ingolstadt,189,['9e792446-82d3-4aca-be81-2f20a6130a59'],47,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:47.222,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c4a2cd0-7cbd-4919-b2ef-e2e16b75fef3,2044,,,"[106.6, 28.2]",3890517,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pascal Groß,3097.0,Right Center Midfield,125,Ingolstadt,189,['57224d06-a9ab-47b2-8b56-b9a28c912943'],9,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:09.674,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e9ee3eb-2557-4731-867c-3d9b4567be40,2050,,,"[109.1, 35.2]",3890517,58,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,126,Ingolstadt,189,['a78b1f92-95ce-415e-8d46-1d1e491f9616'],46,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:46.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e551bb7e-b345-4d79-aec4-84704fb1f6a4,2053,,,"[55.0, 4.6]",3890517,58,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robert Bauer,8394.0,Left Back,126,Ingolstadt,189,['dc440c2c-222f-4447-b6e4-f90ea76b556b'],51,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:51.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94aa5061-1d78-4ed8-a151-758b4b033912,2056,,,"[6.5, 38.6]",3890517,58,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ramazan Özcan,12319.0,Goalkeeper,126,Ingolstadt,189,['4b8efa48-9712-4cf0-986b-37e7d47f54b8'],57,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:57.886,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b3bfecf-8fcf-4ade-b32a-f3d9e0906f55,2058,,,"[80.5, 44.2]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dario Lezcano,9113.0,Center Forward,126,Ingolstadt,189,['8c46609a-653e-485f-9551-c19ec790cfd3'],1,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:01.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b57e4566-d3e4-4d59-a122-24894002e41d,2063,,,"[35.8, 42.5]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mahmoud Dahoud,8238.0,Left Defensive Midfield,126,Ingolstadt,189,['869a135d-322c-437e-92ba-700869141152'],6,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:14:06.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1ab10d3-d755-4d72-967a-43d3d7b7f62b,2069,,,"[73.6, 24.7]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Max Christiansen,12551.0,Left Center Midfield,126,Ingolstadt,189,['cdeae5a0-74ac-4aa6-8a56-f7b20a9e5693'],10,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:10.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85b50051-b844-4195-8fae-5fdec7fc6a67,2072,,,"[82.0, 6.6]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robert Bauer,8394.0,Left Back,126,Ingolstadt,189,['26558edb-2973-4902-bdd1-4a27dbb72d75'],12,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:12.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edfe950b-2ea7-44db-8df5-48d21076764f,2075,,,"[80.3, 7.8]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lukas Hinterseer,9103.0,Right Wing,126,Ingolstadt,189,['6dffaa31-daa2-4ed1-8216-390541fdae2e'],15,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:15.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329a3509-f2e9-4fee-83d7-d691dd51d761,2078,,,"[83.7, 3.6]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robert Bauer,8394.0,Left Back,126,Ingolstadt,189,['68a6746c-b8d4-4d97-85a7-011d450cf6df'],17,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:17.168,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98150aa5-55dd-40ef-ae5c-d1e83380fce8,2082,,,"[75.1, 2.9]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lukas Hinterseer,9103.0,Right Wing,126,Ingolstadt,189,['ad275fb4-9d5c-482d-b5f9-a87fee7b1874'],19,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:19.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59314de2-61f8-433d-af84-150fe5328456,2085,,,"[50.5, 11.9]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin Hübner,8405.0,Left Center Back,126,Ingolstadt,189,['704feef5-8215-4c5a-b516-e6b6a679e88d'],23,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:23.527,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c27e6a92-c364-4ea4-be23-e7648f5ca5a1,2088,,,"[99.3, 11.3]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moritz Hartmann,40464.0,Left Wing,126,Ingolstadt,189,['acea19d8-2c8a-439d-a94c-a9b80e9ad724'],29,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:29.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc19c15-4062-41e8-b7a9-f565f0c8acee,2091,,,"[42.4, 77.8]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Johnson,11283.0,Right Wing,126,Ingolstadt,189,['d545591c-971f-487e-b572-c1973a1c3c16'],31,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:14:31.419,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c1623ff-d6d9-438d-aeb2-74804431354e,2097,,,"[89.9, 16.6]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,126,Ingolstadt,189,['a0fa88b3-475d-4477-b497-3135b56b73a0'],34,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:34.281,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4240458c-9743-4fa3-bddc-52039e3734c3,2100,,,"[100.0, 24.7]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moritz Hartmann,40464.0,Left Wing,126,Ingolstadt,189,['93cd8e73-6d1c-4f49-be53-aca5e3f03f5b'],36,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:36.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79c65efa-5688-432d-85df-e4de544298fa,2105,,,"[26.1, 56.0]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Håvard Nordtveit,8395.0,Right Defensive Midfield,127,Borussia Mönchengladbach,185,['23c7d396-14a4-4c78-b06f-74baf5bf6395'],40,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:14:40.663,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc903484-da89-4ba0-b5f2-cf7b00154b82,2109,,,"[86.7, 69.5]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Thorgan Hazard,5632.0,Left Wing,127,Borussia Mönchengladbach,185,"['6b09d6d0-b3f6-457c-9636-3b60c40ae498', 'ca24b3e6-20b2-4b26-ac31-35278050abd8']",46,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:14:46.530,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a10e9cc8-942b-404d-a49e-fc0c74b27733,2112,,,"[111.2, 58.3]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,André Hahn,8322.0,Center Forward,127,Borussia Mönchengladbach,185,['0d177bf0-e259-4e34-a756-672166ffa0b4'],55,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:14:55.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89eb7702-c8b1-4ea1-b0c2-853f345bd739,2116,,,"[23.2, 54.5]",3890517,60,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Danny Vieira da Costa,8676.0,Right Back,128,Ingolstadt,189,['3429d7ae-ab37-4e5d-98a8-03ec4d945939'],9,,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:09.887,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53153f01-7ed9-4d3c-873d-699522feda86,2120,,,"[74.5, 58.1]",3890517,60,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Dario Lezcano,9113.0,Center Forward,128,Ingolstadt,189,['b80a47ff-c111-400f-a4f1-63ff384135ed'],15,,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:15.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fe5e3f3-6e37-4920-a625-d5a4948cf249,2124,,,"[55.7, 7.9]",3890517,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oscar Wendt,8809.0,Left Back,129,Borussia Mönchengladbach,185,['a10685f5-67a5-4e6c-8b40-fa849bb91e27'],19,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:15:19.193,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06202624-f048-4108-812d-99bc28f63e4b,2126,,,"[55.4, 16.6]",3890517,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tony Jantschke,12320.0,Left Center Back,129,Borussia Mönchengladbach,185,['ce6c305d-4053-4c53-a798-41c0d54339ce'],20,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:15:20.094,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cf7b994-c241-4974-8023-5f5b4577a28a,2129,,,"[77.3, 23.5]",3890517,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Hahn,8322.0,Center Forward,129,Borussia Mönchengladbach,185,['75faca34-adfa-4e10-b4bc-803cb33b0e81'],22,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:15:22.557,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7f15695-ac23-44d0-8a3e-0e5d837b2e3d,2131,,,"[51.6, 63.0]",3890517,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,130,Ingolstadt,189,['6a291784-8e6f-4652-a8b3-2d5f4a39d8c2'],23,,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:23.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e80636a-2ba3-4c63-9bd3-70b898e7f5fc,2133,,,"[50.1, 53.2]",3890517,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,130,Ingolstadt,189,['a6726b50-4bbf-4b71-950b-f76e1e47b571'],24,,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:24.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c23e39f4-c694-428f-981b-a814379963a3,2136,,,"[51.4, 61.8]",3890517,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,130,Ingolstadt,189,['2a789926-a438-4e99-a366-bc5fc0a4900e'],26,,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:26.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237c67a1-312b-4b32-b983-9aedf8f248e9,2139,,,"[46.7, 74.4]",3890517,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Vieira da Costa,8676.0,Right Back,130,Ingolstadt,189,['bb257775-c648-4e49-ba88-38e2b5828e0c'],28,,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:28.036,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fe046d3-b1e6-4022-889e-4bcde760c75e,2142,,,"[91.2, 58.3]",3890517,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukas Hinterseer,9103.0,Right Wing,130,Ingolstadt,189,['40c40929-00b4-4ab1-9d64-17a0d488a97c'],30,,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:30.231,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dee822ea-77bd-44e5-8ef5-2cd9940c194b,2146,,,"[106.6, 23.3]",3890517,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Hahn,8322.0,Center Forward,131,Borussia Mönchengladbach,185,['93664d73-82a1-4371-9e47-c9ccc5e38736'],54,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:15:54.067,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58604a61-0c81-4655-98c4-7d5799373e91,2149,,,"[113.2, 38.0]",3890517,61,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,André Hahn,8322.0,Center Forward,132,Borussia Mönchengladbach,185,['33e6654f-eb08-4c42-9b83-52cade183c82'],21,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:21.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcd58e8b-6db3-442a-ab95-08fa121fef56,2156,,,"[25.5, 45.9]",3890517,61,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yann Sommer,5550.0,Goalkeeper,132,Borussia Mönchengladbach,185,['820f5f41-ca5b-435e-91bb-f701061a2dce'],32,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:32.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d35105b-631b-40ac-9482-dcaa62129c47,2159,,,"[87.3, 15.1]",3890517,61,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thorgan Hazard,5632.0,Left Wing,132,Borussia Mönchengladbach,185,['531a2c6f-216e-47a2-9a8d-217edd535365'],40,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:40.441,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21208363-1353-4150-b6ae-c11901fa62e7,2161,,,"[96.7, 22.8]",3890517,61,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lars Edi Stindl,8806.0,Center Attacking Midfield,132,Borussia Mönchengladbach,185,['df8e65b4-39a1-4914-abcf-f33ece74bbb0'],42,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:42.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd484ae0-a922-4d25-ad4a-55ec0881f312,2163,,,"[5.6, 44.9]",3890517,61,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ramazan Özcan,12319.0,Goalkeeper,132,Borussia Mönchengladbach,185,['e176d78c-2463-4fb4-9876-8420ca833d6e'],44,,,,,,,,,,,,,,,,,Ingolstadt,189,00:16:44.456,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0fb92e-3c96-4bf9-8e13-2f32336817f6,2167,,,"[64.2, 8.1]",3890517,61,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Moritz Hartmann,40464.0,Left Wing,132,Borussia Mönchengladbach,185,['e30acfd2-e120-4fee-88b4-d67f41db305d'],49,,,,,,,,,,,,,,,,,Ingolstadt,189,00:16:49.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da1db382-9a14-47e8-bd71-5c4cc7c9d920,2170,,,"[70.0, 65.2]",3890517,61,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabian Johnson,11283.0,Right Wing,132,Borussia Mönchengladbach,185,['4b5dd1a0-cdc9-46c4-90fe-8a76e1f4239c'],51,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:51.250,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb3ae23-c6bc-4de8-b272-66b3079f2b0c,2176,,,"[58.0, 11.1]",3890517,61,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Moritz Hartmann,40464.0,Left Wing,132,Borussia Mönchengladbach,185,['28d9a9ea-92f3-4c98-bbc8-ae60872f2467'],53,,,,,,,,,,,,,,,,,Ingolstadt,189,00:16:53.444,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5057af0a-c23c-4e46-a09f-5545fe1049ff,2181,,,"[70.8, 68.4]",3890517,61,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabian Johnson,11283.0,Right Wing,132,Borussia Mönchengladbach,185,['193c1a9e-6a40-4af9-aa23-0833c7881d68'],54,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:54.336,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72009401-f505-4a82-8016-023b39e64b22,2185,,,"[55.9, 49.8]",3890517,61,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mahmoud Dahoud,8238.0,Left Defensive Midfield,132,Borussia Mönchengladbach,185,"['90541bc8-6678-4019-8221-4090ba77c59d', 'bcc5f26c-996b-4721-bb52-b8c1f7d7d098']",57,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:57.292,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25a5c7f6-c255-4abc-a85e-2b997c69d32f,2187,,,"[39.0, 34.6]",3890517,61,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Tony Jantschke,12320.0,Left Center Back,132,Borussia Mönchengladbach,185,['23a004ca-7476-4ac2-a17e-2d75bc366b5f'],58,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:58.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97f59177-478c-437d-a185-2d3972227cdc,2192,,,"[8.4, 49.8]",3890517,62,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yann Sommer,5550.0,Goalkeeper,132,Borussia Mönchengladbach,185,"['36b189b8-bfbe-4ab7-a2f0-9c73c3180474', 'a0ac2434-04f0-4f7a-85e9-865787d037d1']",2,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:17:02.772,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43d64ddb-10f4-46f1-b453-b02cf6705196,2197,,,"[69.8, 4.2]",3890517,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moritz Hartmann,40464.0,Left Wing,133,Ingolstadt,189,"['7ee95696-bff5-4697-b690-935edca9b347', 'f6d86dd5-72ca-47b3-b166-b6935e63f7bb']",8,,,,,,,,,,,,,,,,,Ingolstadt,189,00:17:08.651,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1322d9-2fa8-4675-845f-fb5e11159adc,2200,,,"[81.3, 3.1]",3890517,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dario Lezcano,9113.0,Center Forward,133,Ingolstadt,189,['4ea1e9f8-a44f-42d6-aa91-f43975487f62'],11,,,,,,,,,,,,,,,,,Ingolstadt,189,00:17:11.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b6a32d0-32fb-46c9-90ec-1ed4071e6a49,2203,,,"[81.8, 10.4]",3890517,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moritz Hartmann,40464.0,Left Wing,133,Ingolstadt,189,['e78ff61f-9a51-41fa-a288-e771a309f27d'],12,,,,,,,,,,,,,,,,,Ingolstadt,189,00:17:12.522,Ball Receipt*,
