50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.225022,,,,,,,,,,,,,,,,17982540-8e8d-40cc-8982-66a9a0f53f9b,22,,"[63.1, 10.2]",3890427,0,,,,-0.35877067,,Right Foot,,,,"[80.7, 3.6]",,Ground Pass,,18.796808,,,,Wendell Nascimento Borges,8212.0,,,,,,,1,From Free Kick,Kevin Kampl,8222.0,Left Defensive Midfield,3,Bayer Leverkusen,904,['44a3e8e7-2c49-47ff-9250-417753705d55'],27,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:27.752,Pass,
,,,,,,,,,,,,,,,,0.810354,,,,,,,,,,,,,,,,4dd9fcb7-7169-4a66-a704-c04f6c3e2e91,24,,"[82.1, 3.6]",3890427,0,,,,3.1415927,,Left Foot,,,,"[70.9, 3.6]",,Ground Pass,,11.2,,,,Hakan Çalhanoğlu,7039.0,,,,,,,1,From Free Kick,Wendell Nascimento Borges,8212.0,Left Back,3,Bayer Leverkusen,904,['513d1554-5b7d-405f-ab89-4595057f3a37'],28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:28.977,Pass,
,,,,,,,,,,,,,,,,2.369917,,,,,,,,,,,,,,,,d7ada17a-5e5a-4c91-a5de-2855e8b6fdd3,28,,"[72.4, 3.5]",3890427,0,,,,2.7289715,,Right Foot,,,,"[47.5, 14.4]",,Ground Pass,,27.181244,,,,Ömer Toprak,8573.0,,,,,,,1,From Free Kick,Hakan Çalhanoğlu,7039.0,Left Midfield,3,Bayer Leverkusen,904,"['200c5f3a-49ad-49bf-9753-d9f84343a9f1', '6aa7924f-04b7-48e2-aaf1-adf81f138e26']",30,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:30.368,Pass,True
,,,,,,,,,,,,,,,,1.858598,,,,,,,,,,,,,,,,441fcc8e-71b5-4e0f-818e-ff83070aaa62,30,,"[47.0, 13.0]",3890427,0,,,,-0.035912696,,Left Foot,,,,"[80.4, 11.8]",,High Pass,,33.42155,,,,Stefan Kießling,11394.0,,,,,,,1,From Free Kick,Ömer Toprak,8573.0,Left Center Back,3,Bayer Leverkusen,904,['6ac092f0-94c1-4666-9a28-e60c3a9840cd'],32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:32.738,Pass,
,,,,,,,,,,,,,,,,1.31595,,,,,,,,,,,,,,,,517fd16d-db55-459f-bab1-ba41509373c4,32,,"[78.8, 10.4]",3890427,0,,,,0.669043,,Head,,,,"[91.7, 20.6]",,High Pass,,16.445364,,Unknown,,Javier Hernández Balcázar,3058.0,,,,,,,1,From Free Kick,Stefan Kießling,11394.0,Left Center Forward,3,Bayer Leverkusen,904,['aa853152-d06a-417c-80d9-b27ac2dfb6f1'],34,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:34.597,Pass,
,,,,,,,,,,,,,,,,0.90555,,,,,,,,,,,,,,,,fd54b4ef-3b1a-44aa-9595-e014c1d2b6bf,37,,"[91.3, 22.0]",3890427,1,,,,0.8348627,,Right Foot,,,,"[105.7, 37.9]",,High Pass,,21.451572,,Incomplete,,Christoph Kramer,8805.0,,,,,,Free Kick,1,From Free Kick,Hakan Çalhanoğlu,7039.0,Left Midfield,4,Bayer Leverkusen,904,"['7fa814bd-2532-45c7-9b96-6d60a54037f9', 'd4cee479-2c5c-48ee-898c-455f6753c79d']",8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:08.177,Pass,
,,,,,,,,,,,,,,,,2.959083,,,,,,,,,,,,,,,,f73493e0-18c2-42c1-ad5d-d7b238e1822b,50,,"[12.2, 36.4]",3890427,1,,,,-0.42836812,,Right Foot,,,,"[64.1, 12.7]",,High Pass,,57.055237,,Incomplete,,Edgar Prib,24914.0,,,,,,Free Kick,1,From Free Kick,Ron-Robert Zieler,8947.0,Goalkeeper,5,Hannover 96,178,"['310ded6c-c223-4401-8855-991e3eb6312b', 'dfab4184-5a73-49e4-a3b5-cdb803f6fbb8']",40,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:40.826,Pass,
,,,,,,,,,,,,,,,,1.494259,,,,,,,,,,,,,,,,1c51f4e2-fa9f-43ee-94ae-8f3b3925cc75,54,,"[75.6, 0.1]",3890427,1,,,,0.31383514,,,,,,"[98.4, 7.5]",,High Pass,,23.970816,,,,Edgar Prib,24914.0,,,,,,Throw-in,1,From Throw In,Miiko Martín Albornoz Inola,13126.0,Left Back,6,Hannover 96,178,['3fe65a36-215f-46a9-9d99-fb2a5c31aaf0'],53,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:53.767,Pass,
,,,,,,,,,,,,,,,,0.511055,,,,,,,,,,,,,,,,f4446d06-00f9-462e-8550-9a2539ea0a0e,56,,"[98.4, 6.8]",3890427,1,,,,1.4659194,,Head,,,,"[99.0, 12.5]",,Low Pass,,5.731492,,Incomplete,,Ádám Szalai,8407.0,,,,,,,1,From Throw In,Edgar Prib,24914.0,Left Center Midfield,6,Hannover 96,178,"['da3de1d5-e65c-47b3-84eb-44f1f0090da6', 'f083a614-f992-4b77-a07c-b3f9c103482e']",55,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:55.262,Pass,
,,,,,,,,,,,,,,,,0.753153,,,,,,,,,,,,,,,,da3de1d5-e65c-47b3-84eb-44f1f0090da6,58,,"[21.1, 67.6]",3890427,1,,,,0.65284663,,Right Foot,,,,"[27.9, 72.8]",,Ground Pass,,8.560374,,Incomplete,,Karim Bellarabi,8213.0,,,,,,Recovery,1,From Throw In,Jonathan Tah,8221.0,Right Center Back,6,Hannover 96,178,"['2db44749-cb36-4cb2-9a54-c2d09902f6e2', '4c63d8f8-234e-484d-88e3-f6386b6db4d3', 'f4446d06-00f9-462e-8550-9a2539ea0a0e']",55,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:55.773,Pass,
,,,,,,,,,,,,,,,,0.634309,,,,,,,,,,,,,,,,2db44749-cb36-4cb2-9a54-c2d09902f6e2,60,,"[92.2, 7.3]",3890427,1,,,,0.25950047,,Right Foot,,,,"[103.5, 10.3]",,Low Pass,,11.69145,,Incomplete,,Ádám Szalai,8407.0,,,,,,Recovery,1,From Throw In,Manuel Schmiedebach,8543.0,Center Attacking Midfield,6,Hannover 96,178,"['09347992-0fff-4796-89d8-6ed59d76e843', '4fa76f19-6677-4ccd-8ed1-24e592809e34', 'da3de1d5-e65c-47b3-84eb-44f1f0090da6']",56,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:56.526,Pass,
,,,,,,,,,,,,,,,,0.443206,,,,,,,,,,,,,,,,5a349633-d3ef-4d52-9b41-e0cf5b38e22f,65,,"[15.9, 71.0]",3890427,1,,,,0.02739041,,Right Foot,,,,"[23.2, 71.2]",,Ground Pass,,7.302739,,Incomplete,,Christoph Kramer,8805.0,,,,,,,1,From Throw In,Karim Bellarabi,8213.0,Right Midfield,6,Hannover 96,178,"['b2df19d4-27e1-4e40-86cc-304303428784', 'c1778da5-1e42-41e0-8c87-1135adb248b5', 'c476b85a-3a88-4396-a4f9-2ab6463d95f6']",58,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:58.187,Pass,True
,,,,,,,,,,,,,,,,0.949345,,,,,,,,,,,,,,,,c476b85a-3a88-4396-a4f9-2ab6463d95f6,67,,"[96.9, 8.9]",3890427,1,,,,0.89308804,,Right Foot,,,,"[100.2, 13.0]",,Ground Pass,,5.263079,,,,Ádám Szalai,8407.0,,,,,,Recovery,1,From Throw In,Manuel Schmiedebach,8543.0,Center Attacking Midfield,6,Hannover 96,178,"['5a349633-d3ef-4d52-9b41-e0cf5b38e22f', 'cf0e5538-ce38-4777-b25f-167fa5f20127']",58,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:58.631,Pass,
,,,,,,,,,,,,,,,,1.09689,,,,,,,,,,,,,,,,9dc32048-ac47-496e-9fd9-2efd758b37cb,76,,"[99.5, 23.8]",3890427,2,,,,0.9465501,,Left Foot,,,,"[108.0, 35.6]",,Low Pass,,14.542696,,Incomplete,,Hugo Miguel Pereira de Almeida,20359.0,,,,,,,1,From Throw In,Ádám Szalai,8407.0,Left Center Forward,6,Hannover 96,178,"['7df29dfa-4c99-4056-ab15-36467a3502f4', '884edf9e-615e-4c88-b401-ff448c259aab', 'dd8cd381-abda-4ddc-9136-0aa81372b1cf', 'e61c388c-c0cb-4117-8bfb-d52aa5d6108d']",2,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:02.294,Pass,True
,,,,,,,,,,,,,,,,1.609994,,,,,,,,,,,,,,,,02d21794-b524-4394-a10b-b5f6fbba3c90,83,,"[11.3, 80.0]",3890427,2,,,,-0.98181236,,,,,,"[27.0, 56.5]",,Low Pass,,28.261988,,,,Kevin Kampl,8222.0,,,,,,Throw-in,1,From Throw In,Roberto Hilbert,8918.0,Right Back,7,Bayer Leverkusen,904,['c85923ca-2c4c-4871-bd92-3e1905c61707'],15,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:15.142,Pass,
,,,,,,,,,,,,,,,,2.062078,,,,,,,,,,,,,,,,9385cd56-7a67-4a4f-be68-8e348e1a8c4b,87,,"[28.4, 57.7]",3890427,2,,,,-0.46948412,,Right Foot,,,,"[48.9, 47.3]",,Ground Pass,,22.987171,,,,Hakan Çalhanoğlu,7039.0,,,,,,,1,From Throw In,Kevin Kampl,8222.0,Left Defensive Midfield,7,Bayer Leverkusen,904,"['2e611827-3d28-4966-ad6d-c1aebc458df0', '672ef588-30d8-4756-99ef-4a7654ec93ac']",17,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:17.388,Pass,True
,,,,,,,,,,,,,,,,0.124047,,,,,,,,,,,,,,,,9c3ecc17-3486-420c-9d49-8ed094337580,90,,"[50.3, 47.8]",3890427,2,,,,-1.3439975,,Right Foot,,,,"[50.9, 45.2]",,Ground Pass,,2.6683328,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,,,1,From Throw In,Hakan Çalhanoğlu,7039.0,Left Midfield,7,Bayer Leverkusen,904,"['071260ce-baa5-4af5-ba45-0ab81367b105', '808a5c47-f5e2-4b8c-8480-4ec9fab5b32c', 'd62be90d-0fe4-432c-9b7b-973f1329c56f']",19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:19.450,Pass,True
,,,,,,,,,,,,,,,,1.691096,,,,,,,,,,,,,,,,b4d3b694-9a8a-46a5-b074-5cc48f79208a,93,,"[56.1, 80.0]",3890427,2,,,,-2.6427293,,,,,,"[41.6, 72.1]",,Low Pass,,16.512419,,,,Jonathan Tah,8221.0,,,,,,Throw-in,1,From Throw In,Roberto Hilbert,8918.0,Right Back,8,Bayer Leverkusen,904,['b73641c7-a597-404e-8480-a83082f795be'],32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:32.179,Pass,
,,,,,,,,,,,,,,,,1.513251,,,,,,,,,,,,,,,,4cb1b896-8b90-4344-9bc2-21d6bf3bb8f0,96,,"[42.3, 61.5]",3890427,2,,,,0.48821732,,Right Foot,,,,"[63.2, 72.6]",,Ground Pass,,23.664742,,,,Roberto Hilbert,8918.0,,,,,,,1,From Throw In,Jonathan Tah,8221.0,Right Center Back,8,Bayer Leverkusen,904,['a2d2ff1b-6ac0-49d4-9fbd-4601083eb515'],41,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:41.375,Pass,
,,,,,,,,,,,,,,,,1.490089,,,,,,,,,,,,,,,,59bdef88-e6b5-4ff3-bbe7-f8c8c8e56cf0,100,,"[70.4, 72.3]",3890427,2,,,,-0.45215386,,Right Foot,,,,"[84.4, 65.5]",,Ground Pass,,15.564061,,Incomplete,,Karim Bellarabi,8213.0,,,,,,,1,From Throw In,Roberto Hilbert,8918.0,Right Back,8,Bayer Leverkusen,904,"['102f5297-d01a-46ea-bee0-d71ef4aa99f5', '4c41eefa-15af-434b-85ce-dc6123e9d750', 'b03002b8-98be-4704-bc5c-dc8a92baea88']",44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:44.092,Pass,True
,,,,,,,,,,,,,,,,1.989527,,,,,,,,,,,,,,,,9078d02a-b9bf-4934-acc8-21b0788f844f,104,,"[91.8, 80.0]",3890427,2,,,,-0.43634346,,,,,,"[111.1, 71.0]",,Low Pass,,21.295305,,,,Karim Bellarabi,8213.0,,,,,,Throw-in,1,From Throw In,Roberto Hilbert,8918.0,Right Back,9,Bayer Leverkusen,904,['cdccd920-d870-4252-8b1b-5dc4cae5e779'],57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:57.439,Pass,
,,,,,,,,,,,,,,,,1.664045,,,,,,,,,,,,,,,,f168c1f1-86bf-44f5-b91a-778d2653d1fb,117,,"[114.5, 68.4]",3890427,3,,,,-1.6336067,,Right Foot,True,,,"[112.5, 36.6]",,High Pass,,31.862831,,Incomplete,,Ömer Toprak,8573.0,,,,,,Free Kick,1,From Free Kick,Hakan Çalhanoğlu,7039.0,Left Midfield,10,Bayer Leverkusen,904,"['14e252c9-0901-4590-815a-7579ae967fec', 'df6432df-4b54-41e0-a1c9-13a5755348f1']",54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:54.245,Pass,
,,,,,,,,,,,,,,,,1.260033,,,,,,,,,,,,,,,,b9ddb9e0-3bca-415b-96bc-b7e4b8bfb37f,120,,"[91.8, 8.5]",3890427,3,,,,2.6882539,,Right Foot,,,,"[76.2, 16.1]",,Ground Pass,,17.35281,,,,Wendell Nascimento Borges,8212.0,,,,,,Recovery,1,From Free Kick,Kevin Kampl,8222.0,Left Defensive Midfield,10,Bayer Leverkusen,904,['0b9d4b65-f0b0-4652-9004-63dc5099e703'],59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:59.494,Pass,
,,,,,,,,,,,,,,,,1.48296,,,,,,,,,,,,,,,,6562614b-3ca3-46e9-9aa0-3499d595196c,122,,"[76.2, 16.1]",3890427,4,,,,0.71223056,,Left Foot,,,,"[96.7, 33.8]",,High Pass,,27.083944,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,,,1,From Free Kick,Wendell Nascimento Borges,8212.0,Left Back,10,Bayer Leverkusen,904,"['57a301b1-d3ae-4cb4-971c-06e0fa0b2304', 'd19b3b24-e706-4545-a413-ae33011c6b78']",0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:00.754,Pass,
,,,,,,,,,,,,,,,,1.798922,,,,,,,,,,,,,,,,d19b3b24-e706-4545-a413-ae33011c6b78,124,,"[23.4, 46.3]",3890427,4,,,,0.10768987,,Head,,,,"[45.6, 48.7]",,Low Pass,,22.329353,,,,Ádám Szalai,8407.0,,,,,,Recovery,1,From Free Kick,Andre Hoffmann,12294.0,Center Defensive Midfield,10,Bayer Leverkusen,904,"['6562614b-3ca3-46e9-9aa0-3499d595196c', 'c918b310-b84f-47d8-89bf-3af865dd03ec']",2,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:02.237,Pass,
,,,,,,,,,,,,,,,,2.25136,,,,,,,,,,,,,,,,eef67ef6-0e32-44db-9453-5337941e6766,127,,"[45.6, 48.7]",3890427,4,,,,-0.85249096,,Right Foot,,,,"[57.4, 35.2]",,High Pass,,17.930141,,Incomplete,,Hugo Miguel Pereira de Almeida,20359.0,,,,,,,1,From Free Kick,Ádám Szalai,8407.0,Left Center Forward,10,Bayer Leverkusen,904,"['1ab95b54-dd1a-4d22-afc5-efc06b6aec4b', '942e492f-11e6-4c01-b58b-7e29ec1408cf']",4,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:04.099,Pass,
,,,,,,,,,,True,,,,,,1.553251,,,,,,,,,,,,,,,,942e492f-11e6-4c01-b58b-7e29ec1408cf,130,,"[62.7, 44.9]",3890427,4,,,True,-3.1223643,,,,,,"[41.9, 44.5]",,Low Pass,,20.803846,,,,Roberto Hilbert,8918.0,,,,,,Interception,1,From Free Kick,Hakan Çalhanoğlu,7039.0,Left Midfield,10,Bayer Leverkusen,904,"['485d2e19-6ca0-480c-be5f-ff8f738e3f8e', 'eef67ef6-0e32-44db-9453-5337941e6766', 'fcbb4ea4-0797-4075-b50a-4fc933b298f9']",6,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:06.351,Pass,True
,,,,,,,,,,,,,,,,3.721463,,,,,,,,,,,,,,,,6cfa8da4-19c9-430a-9884-e514c478d033,133,,"[41.8, 42.6]",3890427,4,,,,3.0253992,,Right Foot,,,,"[10.1, 46.3]",,Ground Pass,,31.9152,,,,Bernd Leno,15581.0,,,,,,,1,From Free Kick,Roberto Hilbert,8918.0,Right Back,10,Bayer Leverkusen,904,['977b0b44-b26a-463b-988f-47c2eeed8ece'],7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:07.931,Pass,
,,,,,,,,,,,,,,,,2.427806,,,,,,,,,,,,,,,,17eb2685-25f8-444c-96fe-caf8734d62b0,135,,"[10.1, 46.3]",3890427,4,,,,-1.1036152,,Right Foot,,,,"[21.5, 23.7]",,Ground Pass,,25.312447,,,,Wendell Nascimento Borges,8212.0,,,,,,,1,From Free Kick,Bernd Leno,15581.0,Goalkeeper,10,Bayer Leverkusen,904,['998cdb51-1d0a-40e8-8209-f29e98930f4a'],11,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:11.652,Pass,
