50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[63.7, 27.9]",,,,,,,,,,,1.731022,,,,,,,,,,,,,,,b810e6af-9eaa-426c-b776-5c227a9cbfeb,1792,,"[62.7, 37.3]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominique Heintz,8828.0,Left Center Back,88,FC Köln,186,"['31a600ec-9b51-4afa-b68e-efd5e7913d15', 'a8f7b9a2-c873-4a9e-8417-90b1b4d25d8e']",22,,,,,,,,,,,,,,,,,FC Köln,186,00:45:22.552,Carry,
,,,,,"[54.7, 37.8]",,,,,,,,,,,2.537917,,,,,,,,,,,,,,,09022617-a968-4b69-a7b2-a9a99888599e,1801,,"[45.4, 59.1]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clemens Fritz,20010.0,Right Center Midfield,89,Werder Bremen,176,"['4ffddcc5-e182-447f-a61a-c2ced9b4b880', '94523471-82ef-4954-9bc8-5a5045f3abc6']",30,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:30.348,Carry,
,,,,,"[78.3, 4.6]",,,,,,,,,,,2.014917,,,,,,,,,,,,,,,00536424-5918-4170-8898-ab7fcc394377,1804,,"[63.2, 11.0]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Left Center Midfield,89,Werder Bremen,176,"['05e708e3-8855-45e5-81c9-f79d04f21844', '1ef7f9b1-1e9c-496e-a1d7-eca2830b4d82', '332e5bb3-5668-4be3-a5f8-133edb669d3b']",35,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:35.525,Carry,True
,,,,,"[47.9, 11.2]",,,,,,,,,,,2.963328,,,,,,,,,,,,,,,cf1daa5f-0184-4b9b-b2a2-6d13db16fd87,1824,,"[41.1, 17.7]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Švento,10918.0,Left Wing,92,FC Köln,186,"['b196d1c3-5b14-4d22-a7db-73299a53237d', 'e8cc2504-e887-4012-b7e1-a3d00e98c828']",7,,,,,,,,,,,,,,,,,FC Köln,186,00:00:07.310,Carry,
,,,,,"[24.4, 24.1]",,,,,,,,,,,2.429004,,,,,,,,,,,,,,,65ebad82-c91c-44b9-8fd6-3571f3921e6b,1829,,"[24.7, 17.4]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominique Heintz,8828.0,Left Center Back,92,FC Köln,186,"['7a31985d-3add-484c-aa34-b8dbc8472ad9', 'd10df411-3755-4166-8084-f13b19c00627']",12,,,,,,,,,,,,,,,,,FC Köln,186,00:00:12.683,Carry,
,,,,,"[24.0, 54.1]",,,,,,,,,,,3.44301,,,,,,,,,,,,,,,8c524659-1f09-43e5-b895-52d19d2aa789,1832,,"[26.1, 54.1]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Maroh,11286.0,Right Center Back,92,FC Köln,186,"['a847eb25-b0ab-4083-afc5-bd0ec0ac8daf', 'b9871044-18f3-4bf8-b9b3-3d8bfee8fbf8']",16,,,,,,,,,,,,,,,,,FC Köln,186,00:00:16.776,Carry,
,,,,,"[48.7, 10.6]",,,,,,,,,,,2.729579,,,,,,,,,,,,,,,208ed415-8f41-40f7-b6ad-001aad5a7b3e,1835,,"[45.0, 12.9]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Gerhardt,8231.0,Left Defensive Midfield,92,FC Köln,186,"['05d5ec61-5d03-4f24-8d23-bbc6a0ed933b', 'ba07951a-109d-4d4a-b6dc-bc61060a63b1']",22,,,,,,,,,,,,,,,,,FC Köln,186,00:00:22.668,Carry,
,,,,,"[65.6, 5.1]",,,,,,,,,,,0.682724,,,,,,,,,,,,,,,951310f7-871c-4543-8171-a1d4bc655bda,1838,,"[58.6, 7.3]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Hector,6040.0,Left Back,92,FC Köln,186,"['a6105086-4bd6-40d2-8be7-9819f9e2f586', 'bba9cab8-8a61-4408-8aea-bab0cd8e8559']",26,,,,,,,,,,,,,,,,,FC Köln,186,00:00:26.687,Carry,
,,,,,"[53.7, 11.8]",,,,,,,,,,,0.763791,,,,,,,,,,,,,,,02cc9436-77f6-4979-acf7-feeccef24865,1841,,"[53.7, 11.8]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Gerhardt,8231.0,Left Defensive Midfield,92,FC Köln,186,"['c4f9b223-0e26-4d9f-93a4-3ad9aeabdc53', 'f3ef6f76-bc21-4775-9e60-be3379c26f98']",28,,,,,,,,,,,,,,,,,FC Köln,186,00:00:28.489,Carry,
,,,,,"[38.7, 25.2]",,,,,,,,,,,1.390305,,,,,,,,,,,,,,,1f0b429a-d6f3-4c01-8c46-4c90fd5c8aec,1844,,"[38.7, 25.2]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominique Heintz,8828.0,Left Center Back,92,FC Köln,186,"['659c4ed0-6902-4713-bc38-990ac3b58331', 'e985c54e-903c-44c0-a4d0-c2b0f393759b']",30,,,,,,,,,,,,,,,,,FC Köln,186,00:00:30.647,Carry,
,,,,,"[47.0, 60.1]",,,,,,,,,,,2.17101,,,,,,,,,,,,,,,97c2c3eb-b80a-4a8d-a36e-88f9bc076718,1847,,"[39.0, 58.8]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Maroh,11286.0,Right Center Back,92,FC Köln,186,"['64917eb3-a9e5-4bc9-91e2-9005d1d5276a', 'a648fb7a-6790-45c1-9aef-ead4f69563c3']",33,,,,,,,,,,,,,,,,,FC Köln,186,00:00:33.809,Carry,
,,,,,"[57.3, 78.4]",,,,,,,,,,,0.330776,,,,,,,,,,,,,,,1ccdb7a9-65f6-4153-ab43-2d631a8609c6,1850,,"[57.8, 77.1]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paweł Olkowski,9459.0,Right Back,92,FC Köln,186,"['c46b98e7-f1ba-4b57-86ba-57035366fbd3', 'c4f89136-6d25-4768-9382-4264d94e1de7', 'de391a79-0730-445e-8cb7-6b657e789bce']",37,,,,,,,,,,,,,,,,,FC Köln,186,00:00:37.135,Carry,True
,,,,,"[70.4, 77.1]",,,,,,,,,,,1.014968,,,,,,,,,,,,,,,a09cbc72-9e3e-4274-a6db-d92aa712e51c,1854,,"[70.3, 75.6]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Risse,8823.0,Right Wing,92,FC Köln,186,"['0ed0cc29-1b0d-4671-8942-4940363b8d3e', '2c5afb42-bd90-412e-9a0e-d1d190a8ec10', '79bacb16-cf05-4269-9d47-f09b5fec7c80']",38,,,,,,,,,,,,,,,,,FC Köln,186,00:00:38.252,Carry,True
,,,,,"[85.9, 68.7]",,,,,,,,,,,0.940815,,,,,,,,,,,,,,,69a97a80-3786-491b-ad99-c689dda74f9f,1860,,"[88.1, 70.7]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yūya Ōsako,5679.0,Center Forward,93,FC Köln,186,"['41234ead-3a18-476d-91ad-92b7fd9f19a9', 'ab0cea4f-f75f-4196-a79d-542b5ce4e797', 'c8b40221-0c0a-4911-ae8d-3cfd81bf8efa']",52,,,,,,,,,,,,,,,,,FC Köln,186,00:00:52.498,Carry,True
,,,,,"[36.2, 10.8]",,,,,,,,,,,0.720249,,,,,,,,,,,,,,,7355912a-836e-4f0d-9080-a30872be3b85,1864,,"[34.2, 11.4]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,94,Werder Bremen,176,"['770dd7dc-4fd9-435c-8f10-59e87495ba18', 'ebb54e6d-1c1f-4898-a0fe-697dacc2ea9a']",53,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:53.438,Carry,
,,,,,"[58.9, 7.0]",,,,,,,,,,,5.375727,,,,,,,,,,,,,,,02b084a9-c6b3-45c9-b1ff-cc71fee59121,1870,,"[46.5, 10.8]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Left Center Midfield,94,Werder Bremen,176,"['4acdca27-9ba6-4e03-8b05-6de74b504f84', '5b3e00a6-18c2-4a3e-ae59-6cdeae996333', 'fc20bd06-db2e-43ae-9c80-6b650ffe56e0']",55,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:55.565,Carry,True
,,,,,"[33.4, 8.1]",,,,,,,,,,,1.061435,,,,,,,,,,,,,,,a12a9b5b-8d59-451a-8672-3ba77b186f9e,1875,,"[45.4, 7.8]",3890400,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago García,26359.0,Left Back,94,Werder Bremen,176,"['32163aeb-4ad1-482a-8cd5-dfabb46cbe3b', 'a11c51a0-98af-4db5-a5de-1c2edbd70f25']",2,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:02.322,Carry,
,,,,,"[12.6, 39.1]",,,,,,,,,,,5.177668,,,,,,,,,,,,,,,ca9dba37-f5d8-40f1-a055-bb67b2c1851c,1878,,"[13.7, 35.0]",3890400,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,94,Werder Bremen,176,"['691b230c-219b-4a9d-a3a9-932be810885a', 'b3e18327-bd08-435e-8234-9ccda8339f66']",5,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:05.658,Carry,
,,,,,"[102.5, 4.4]",,,,,,,,,,,0.119771,,,,,,,,,,,,,,,cd36872d-3943-4773-9021-e148d63b8959,1882,,"[87.0, 4.5]",3890400,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Levin Mete Öztunali,8554.0,Left Midfield,94,Werder Bremen,176,"['2274285e-91f3-4421-a75f-5602494438e5', '5ad1c258-2095-4a2b-b04d-a3eb5fbe2d03', 'ad168384-eb34-4a8d-b342-badedf0dd132']",16,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:16.762,Carry,True
,,,,,"[84.2, 43.6]",,,,,,,,,,,1.0093,,,,,,,,,,,,,,,28892747-eb23-4d62-b144-d88e7a0a6d03,1909,,"[83.6, 35.2]",3890400,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anthony Ujah,12624.0,Center Forward,96,Werder Bremen,176,"['2679ff07-6123-4525-9fc0-99851a981efe', '351757a5-03ea-4ff6-82f9-32a3398c7d55', 'a1b2682d-e960-4acc-9fa4-0430cd38925b']",5,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:05.987,Carry,True
,,,,,"[97.0, 71.4]",,,,,,,,,,,3.702705,,,,,,,,,,,,,,,f0398e69-3f89-4ce3-bad1-b150ec5640d9,1912,,"[91.7, 60.5]",3890400,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fin Bartels,8389.0,Right Midfield,96,Werder Bremen,176,"['01809041-6652-4b14-b94b-781f23790f78', '690526d7-f51f-4c53-9b3a-80fc80cfb1aa']",10,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:10.406,Carry,
,,,,,"[98.1, 41.4]",,,,,,,,,,,1.402281,,,,,,,,,,,,,,,853ead88-31a6-46a1-a23a-17c13d086ed4,1918,,"[96.7, 46.6]",3890400,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florian Grillitsch,11396.0,Left Center Midfield,96,Werder Bremen,176,"['7c8a8555-da60-4314-af7d-89327d9cfe91', '7f7bbd20-1633-4b7d-8fe7-4d6bb8c707c2', 'b2edd866-0466-40c1-8d4b-05bdf20e5f2c']",15,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:15.993,Carry,True
,,,,,"[97.6, 23.8]",,,,,,,,,,,3.067268,,,,,,,,,,,,,,,25a0b7e4-9466-418e-82a0-d7fa6ce393f2,1923,,"[97.3, 28.6]",3890400,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philipp Bargfrede,8390.0,Center Defensive Midfield,96,Werder Bremen,176,"['8a3ac753-83fd-4604-98a1-7d653a592ba0', 'b0f26ca4-4005-4eaf-b587-3b07fa1e0730', 'c0017243-011a-445a-b572-9029e730d1b7']",19,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:19.121,Carry,True
,,,,,"[112.3, 16.3]",,,,,,,,,,,0.08,,,,,,,,,,,,,,,39c55f80-4b63-4622-93d9-1c74ab712faa,1926,,"[112.3, 16.3]",3890400,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Levin Mete Öztunali,8554.0,Left Midfield,96,Werder Bremen,176,"['0da58579-9302-48b8-ae5b-eba062d07019', '77a94f55-d877-4bf6-be18-e16903ce0a71']",23,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:23.910,Carry,
,,,,,"[98.7, 65.2]",,,,,,,,,,,1.743536,,,,,,,,,,,,,,,f196356b-89d0-4ebf-acfe-008f169c2b41,1933,,"[97.9, 61.7]",3890400,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alejandro Gálvez Jimena,6924.0,Right Center Back,97,Werder Bremen,176,"['6018c775-daab-4bc5-90d2-07946e74fef2', '938f7ec6-dcdc-43a1-8488-599a9562c9aa']",50,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:50.730,Carry,
,,,,,"[67.6, 52.8]",,,,,,,,,,,0.30283,,,,,,,,,,,,,,,d55b1d34-d9b2-48f7-8cf0-8cfb87477329,1939,,"[68.1, 50.8]",3890400,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Clemens Fritz,20010.0,Right Center Midfield,97,Werder Bremen,176,"['16b6c1b3-e9c5-4d03-95b8-a257ad92b9b4', '224ce892-be1e-4b7c-ac17-99be5acd069e', 'acc447ed-18db-469a-9688-6dc056d9fa54', 'fd98237e-b74b-41f1-a479-192cfff95e8a']",57,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:57.270,Carry,True
,,,,,"[22.5, 41.7]",,,,,,,,,,,2.670844,,,,,,,,,,,,,,,94ee2893-0dcd-437b-86aa-80ec20dfb536,1942,,"[22.5, 41.7]",3890400,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Felix Wiedwald,23269.0,Goalkeeper,97,Werder Bremen,176,"['155bd4e3-fef8-43a3-b8ac-91acb34adc43', 'b828c93b-0469-4d7e-b781-af55c46782f5']",1,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:01.287,Carry,
,,,,,"[62.9, 3.0]",,,,,,,,,,,0.60051,,,,,,,,,,,,,,,f492ffaf-70be-486b-8c28-f883e45c89b9,1947,,"[66.8, 6.6]",3890400,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Santiago García,26359.0,Left Back,97,Werder Bremen,176,"['7328a3f4-4f77-4b61-a49e-3bfba9031200', '84a185e6-cb58-483b-8c82-e114bbe52586', '9a2ec4f8-2dff-42b2-ba72-832503cd3201']",9,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:09.541,Carry,True
,,,,,"[52.5, 72.0]",,,,,,,,,,,0.103319,,,,,,,,,,,,,,,7031c341-7787-48b7-8372-fdba06345cc9,1953,,"[52.5, 72.0]",3890400,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Zoller,8822.0,Center Attacking Midfield,98,FC Köln,186,"['84f11d20-e0a9-4f13-b95a-1ee8191de3a1', '92f9ae5a-a364-4cb3-a5f0-80137320ca35']",13,,,,,,,,,,,,,,,,,FC Köln,186,00:03:13.665,Carry,
,,,,,"[50.8, 63.4]",,,,,,,,,,,0.889775,,,,,,,,,,,,,,,b44edbe2-a221-4a7e-829c-d3166a16a46e,1957,,"[49.5, 71.0]",3890400,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Zoller,8822.0,Center Attacking Midfield,98,FC Köln,186,"['0e6167e9-fdba-4a5d-b795-26289af3c15d', '8ff11229-e791-47f9-ae72-cf7e21c2179f', 'd1fa70b5-0400-44a6-aff2-fb09aae7feff']",14,,,,,,,,,,,,,,,,,FC Köln,186,00:03:14.652,Carry,True
,,,,,"[42.9, 59.6]",,,,,,,,,,,0.591808,,,,,,,,,,,,,,,c5df3c74-7c18-4a40-a516-52a9876cb3fc,1961,,"[42.2, 62.0]",3890400,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Lehmann,8827.0,Right Defensive Midfield,98,FC Köln,186,"['42954572-fb38-448b-bbd9-e98c36f0b965', '5d5b25a4-0cf6-4919-98fa-1ed8d19b65fa']",16,,,,,,,,,,,,,,,,,FC Köln,186,00:03:16.388,Carry,
,,,,,"[60.3, 77.9]",,,,,,,,,,,1.193692,,,,,,,,,,,,,,,fe8199b9-764e-4f1a-a360-a8c25f0b885f,1964,,"[58.6, 79.1]",3890400,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Risse,8823.0,Right Wing,98,FC Köln,186,"['48e34ee3-fc61-4077-a3e8-e5d960653105', 'ad809146-67e7-4807-a746-1cad4d43965e']",18,,,,,,,,,,,,,,,,,FC Köln,186,00:03:18.220,Carry,
,,,,,"[111.5, 69.1]",,,,,,,,,,,5.675129,,,,,,,,,,,,,,,4c90b05a-4223-4094-b843-1f7ffca2c761,1967,,"[69.5, 73.5]",3890400,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Zoller,8822.0,Center Attacking Midfield,98,FC Köln,186,"['4669c990-79eb-4a1e-83ac-0fe710b1cf58', '6e630205-6b91-4a59-a2f1-4799ba7ccf3c']",20,,,,,,,,,,,,,,,,,FC Köln,186,00:03:20.402,Carry,
,,,,,"[15.1, 51.3]",,,,,,,,,,,17.817722,,,,,,,,,,,,,,,1f3c4195-eefb-486c-a6ca-cfcaeb406fd9,1971,,"[2.3, 38.3]",3890400,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Felix Wiedwald,23269.0,Goalkeeper,99,Werder Bremen,176,"['446f9db3-d6fa-4dde-8004-61dd77c13d45', 'eca4de37-83b3-4170-9b91-85ff95a8ddd7']",27,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:27.014,Carry,
,,,,,"[53.1, 23.1]",,,,,,,,,,,1.328864,,,,,,,,,,,,,,,e6be132e-2238-47ea-a257-04c366eef467,1977,,"[54.5, 27.9]",3890400,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Gerhardt,8231.0,Left Defensive Midfield,100,FC Köln,186,"['643186d5-866c-43da-82bd-2bea227a7ee0', '77627da7-ad8a-4d53-b516-f2f25f48cfe8']",50,,,,,,,,,,,,,,,,,FC Köln,186,00:03:50.180,Carry,
,,,,,"[35.8, 31.8]",,,,,,,,,,,1.2,,,,,,,,,,,,,,,e950995c-516c-4ce6-87bb-2dcbf00982cd,1980,,"[41.7, 28.7]",3890400,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominique Heintz,8828.0,Left Center Back,100,FC Köln,186,"['21824eeb-ee9f-4a5b-87f6-6587c9cd3943', '4c11158c-451c-4ebd-83cd-9935072a3654']",52,,,,,,,,,,,,,,,,,FC Köln,186,00:03:52.646,Carry,
,,,,,"[32.6, 47.7]",,,,,,,,,,,1.208474,,,,,,,,,,,,,,,ceb27da4-159e-43fc-b283-3db4fdf9145d,1983,,"[32.6, 47.7]",3890400,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Maroh,11286.0,Right Center Back,100,FC Köln,186,"['3dd20f58-9105-4e7d-9e26-87a8c62bdeaf', '9e3000d8-2f17-4c1e-bf64-36faea604c39']",54,,,,,,,,,,,,,,,,,FC Köln,186,00:03:54.867,Carry,
,,,,,"[46.9, 40.9]",,,,,,,,,,,2.3862,,,,,,,,,,,,,,,5b9bb7f6-6112-4d34-9313-342f4824b31b,1986,,"[47.9, 28.5]",3890400,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Gerhardt,8231.0,Left Defensive Midfield,100,FC Köln,186,"['64c32e9e-4256-4318-bc3d-c08b4468be7f', '7e269ace-44a8-48fa-af2b-52651c39c722', 'e86165fc-9236-4074-abcf-f71e494df7f7']",57,,,,,,,,,,,,,,,,,FC Köln,186,00:03:57.056,Carry,True
,,,,,"[39.5, 57.3]",,,,,,,,,,,1.453751,,,,,,,,,,,,,,,36860387-cf0c-43eb-ab5c-c4b4804e97f0,1990,,"[39.5, 57.3]",3890400,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Maroh,11286.0,Right Center Back,100,FC Köln,186,"['1ab5a954-bdc7-43e8-b278-1236d381c53d', '5167591a-6a8d-4499-a972-d3438dcca17c']",0,,,,,,,,,,,,,,,,,FC Köln,186,00:04:00.573,Carry,
,,,,,"[57.3, 56.6]",,,,,,,,,,,1.006461,,,,,,,,,,,,,,,0e5748cb-eea6-47bb-9f64-29ca33c57481,1993,,"[56.4, 55.6]",3890400,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Lehmann,8827.0,Right Defensive Midfield,100,FC Köln,186,"['03e4764c-7279-4882-89a5-651f6630a109', '41b4b015-3aa8-47fe-acdb-659f120a51ec', '525a5ea1-adc3-414e-8fb6-eebb80ed5758']",2,,,,,,,,,,,,,,,,,FC Köln,186,00:04:02.757,Carry,True
,,,,,"[43.6, 68.4]",,,,,,,,,,,1.999993,,,,,,,,,,,,,,,c0d8a47f-7963-494e-a515-1a697662f3e7,2000,,"[46.4, 72.3]",3890400,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Maroh,11286.0,Right Center Back,101,FC Köln,186,"['237f7bb5-b641-400c-a52e-96580e8e6edd', 'ff746567-570c-4304-85ff-3e9d997e8947']",11,,,,,,,,,,,,,,,,,FC Köln,186,00:04:11.811,Carry,
,,,,,"[57.8, 23.7]",,,,,,,,,,,2.006326,,,,,,,,,,,,,,,5d580a23-2db0-4b7f-882e-134bfe04b5fc,2003,,"[44.2, 34.1]",3890400,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominique Heintz,8828.0,Left Center Back,101,FC Köln,186,"['11619b74-0f32-41bc-ae7f-60eff2e09314', '19dbe2ef-859d-4a4c-8a5b-166858cf546f']",16,,,,,,,,,,,,,,,,,FC Köln,186,00:04:16.398,Carry,
,,,,,"[72.2, 5.4]",,,,,,,,,,,1.343925,,,,,,,,,,,,,,,d56b2018-a060-4504-9668-e166227f919b,2006,,"[75.6, 7.1]",3890400,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonas Hector,6040.0,Left Back,101,FC Köln,186,"['6d9c6dd3-bd40-441d-9e88-c712a07be1b0', '796cd0c8-2999-4bbc-b8f1-593858e95bc8', '9fb8102d-2fdc-432e-a5d9-afdbc84970df']",19,,,,,,,,,,,,,,,,,FC Köln,186,00:04:19.637,Carry,True
,,,,,"[68.3, 23.5]",,,,,,,,,,,2.399996,,,,,,,,,,,,,,,9cf58ae8-fc2a-417f-b781-681fabe1815e,2010,,"[68.6, 19.8]",3890400,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Gerhardt,8231.0,Left Defensive Midfield,101,FC Köln,186,"['15b7f514-0a76-48df-8c2d-0d16df4ea41e', '2ed370fe-7c3d-43c7-838d-dea560b29066', 'da0b221a-8078-4c0b-b5ba-be1141953f03']",21,,,,,,,,,,,,,,,,,FC Köln,186,00:04:21.466,Carry,True
,,,,,"[78.9, 62.4]",,,,,,,,,,,1.206483,,,,,,,,,,,,,,,cd04ebcc-da76-4f21-90c4-974b1f533a00,2014,,"[71.4, 73.2]",3890400,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paweł Olkowski,9459.0,Right Back,101,FC Köln,186,"['14053951-905c-40f9-9913-d2bcdd8d6bce', 'b8674fd2-5a72-4db8-8535-49982fa84cac']",26,,,,,,,,,,,,,,,,,FC Köln,186,00:04:26.287,Carry,
,,,,,"[68.3, 49.5]",,,,,,,,,,,0.350306,,,,,,,,,,,,,,,91c762de-8fcd-4cf1-bc3b-3a14ce4c2d72,2018,,"[67.2, 50.2]",3890400,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthias Lehmann,8827.0,Right Defensive Midfield,101,FC Köln,186,"['4f9d00e9-fffa-4f2f-9f5a-3272f2ec603b', 'e4609f30-aec7-4c30-a26a-1ad0e69df92e']",28,,,,,,,,,,,,,,,,,FC Köln,186,00:04:28.877,Carry,
,,,,,"[71.4, 41.2]",,,,,,,,,,,2.617829,,,,,,,,,,,,,,,9636274b-07dd-46d0-b4cc-7fba438475a4,2021,,"[67.6, 41.2]",3890400,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Gerhardt,8231.0,Left Defensive Midfield,101,FC Köln,186,"['b9ca0ce4-3b52-4dbb-b05b-65ea33785d7e', 'c55edea3-e314-4382-8ed9-f1479fd0980b', 'ebbdd06d-205c-4556-b638-3c0ed11eb2f9']",29,,,,,,,,,,,,,,,,,FC Köln,186,00:04:29.686,Carry,True
,,,,,"[69.5, 55.2]",,,,,,,,,,,5.657066,,,,,,,,,,,,,,,a4cab2fd-b1c4-49a8-aea7-6c19526eb793,2025,,"[42.6, 38.9]",3890400,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philipp Bargfrede,8390.0,Center Defensive Midfield,101,FC Köln,186,"['2705bed1-0f88-4376-aa97-3dc5623dc7c6', 'b8368ce7-4f01-407e-977d-adae0013a842', 'd26f4e48-041b-4cc4-b6db-2f22ace8aa65']",33,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:33.108,Carry,True
,,,,,"[15.6, 72.3]",,,,,,,,,,,0.368501,,,,,,,,,,,,,,,3161321b-f1af-4e9f-bf25-1c45627a778e,2035,,"[15.6, 74.5]",3890400,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paweł Olkowski,9459.0,Right Back,103,FC Köln,186,"['64574f40-4854-4fac-b3dd-8a5473688065', '72b749a1-1a62-4f66-9b36-5b49e566e4f0', '93db31b0-b768-4a8f-82e6-d2cfdc7d6c3a', 'aaabbdea-8f09-44ad-b0e4-8255e51b315f']",19,,,,,,,,,,,,,,,,,FC Köln,186,00:05:19.831,Carry,True
